Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176),HOCO(82),CH2O2(18),C1OO1(327),CH2O2(169),CH2O2(71)
0.16756634994771613,0.0019278029842413565,0.84210526299999999,0.0,0.0,0.0,0.052631567633413222,0.10526314306251271,1.3812724820855343e-11,1.6609537595613645e-09,6.6677336887747968e-09,2.957559535695474e-22,1.1248169038959239e-14,4.5059097702325583e-09,5.6367087852946454e-09,1.3900276172051428e-09,1.1578037993760818e-10,1.095434500435089e-14,2.0099386086956492e-17,5.6861293770859766e-14,1.4193142380534659e-19,5.2350152587944931e-12,8.4131146513830217e-17,6.1905528970351719e-25,5.7987041180456452e-11,1.0338945243305468e-18,6.3884881532325408e-18,1.5680840695982995e-30,2.6951433875337829e-17,2.0487659729777836e-35,4.4457840732594721e-29,4.4234366324637402e-27,3.2379135976272154e-23,2.280430335833121e-25,3.3895708200389952e-15
0.1713090518448457,0.0019278029834569517,0.84210526299999999,0.0,0.0,0.0,0.052631566821684683,0.10526314202625915,1.4720825065307554e-11,1.7598246667893989e-09,7.1060986538059251e-09,3.1520020044332311e-22,1.1997798188862365e-14,4.8651848893174424e-09,6.0800930859381765e-09,1.4771423966696334e-09,1.2374518180656522e-10,1.1722779185589076e-14,2.1505286842477473e-17,6.458496823457635e-14,1.5348702163173993e-19,5.7423390119611219e-12,9.0980858961693099e-17,7.2369089358197359e-25,6.2678557563679124e-11,1.1064417576899443e-18,6.8087325316515256e-18,1.6997176694811702e-30,2.9602364757198409e-17,2.4002374587934004e-35,5.419267629674106e-29,5.0194868684045108e-27,3.6742168382340717e-23,2.5877143678229749e-25,3.8760597698465304e-15
0.1750517537419753,0.0019278029826259673,0.84210526299999999,0.0,0.0,0.0,0.052631565958558758,0.10526314092525697,1.5682670424790911e-11,1.8646835445744708e-09,7.570407748810019e-09,3.3579523311750413e-22,1.2793850119614112e-14,5.2489714324485951e-09,6.5529595417007376e-09,1.5693746776728745e-09,1.3222620910123573e-10,1.2542938838377416e-14,2.300566968395158e-17,7.3301994790893221e-14,1.6586801700118365e-19,6.2907716776680998e-12,9.8319835325315667e-17,8.4460970666329778e-25,6.7698723252827886e-11,1.1838751871704649e-18,7.2539445676240058e-18,1.8413951279805716e-30,3.2475197242166497e-17,2.8078708027208118e-35,6.5969837950840744e-29,5.6924545477490046e-27,4.1668229476308927e-23,2.9346519501978337e-25,4.4279320945650479e-15
0.17879445563910487,0.0019278029817456658,0.84210526299999999,0.0,0.0,0.0,0.05263156504089795,0.10526313975557114,1.6701364997060107e-11,1.9758962238846584e-09,8.0621593827954663e-09,3.5760751551584732e-22,1.3639309979247309e-14,5.6588445838341261e-09,7.0571359783494924e-09,1.6670456617223042e-09,1.4125889039995341e-10,1.3418589044945869e-14,2.460739587092085e-17,8.3135753510410008e-14,1.7913256670063616e-19,6.8832481152909731e-12,1.0618254858758101e-16,9.8418677150254528e-25,7.3069717439415413e-11,1.2665508164146336e-18,7.7255785069670227e-18,1.9939143944057584e-30,3.5586925197100331e-17,3.2802347649324114e-35,8.0204441185337712e-29,6.4520409604400857e-27,4.7228331831774112e-23,3.3262444278725279e-25,5.0536139315006491e-15
0.18253715753623445,0.0019278029808131503,0.84210526299999999,0.0,0.0,0.0,0.052631564065369549,0.10526313851302448,1.7780186785699947e-11,2.093850706912403e-09,8.5829359104914122e-09,3.8070723509077512e-22,1.4537366775358123e-14,6.0964860738251656e-09,7.5945679805261839e-09,1.7704967430317288e-09,1.5088134425826019e-10,1.435380255857439e-14,2.6317885572557704e-17,9.4224587201374015e-14,1.933433990566158e-19,7.5229107609667577e-12,1.1460618153805177e-16,1.1451288627926709e-24,7.8815340501319897e-11,1.3548537781552179e-18,8.2251715838422055e-18,2.1581470975817681e-30,3.895590813401414e-17,3.8271836672043628e-35,9.7394136710671363e-29,7.3091581988340144e-27,5.3502350988971139e-23,3.7681173556852594e-25,5.7625935283476596e-15
0.18627985943336403,0.0019278029798253584,0.84210526299999999,0.0,0.0,0.0,0.052631563028433019,0.10526313719318245,1.892259655949969e-11,2.2189585769672153e-09,9.134407908562112e-09,4.0516849250146638e-22,1.5491428530707755e-14,6.5636920809729744e-09,8.1673269567582596e-09,1.8800908178925917e-09,1.61134608284917e-10,1.5352987948605252e-14,2.8145168853580389e-17,1.067235747784642e-13,2.0856822965143078e-19,8.2131260384874035e-12,1.2363087319088701e-16,1.3305198274529995e-24,8.4961147085483177e-11,1.449201002916081e-18,8.7543484522516406e-18,2.3350464530035753e-30,4.2601999477189506e-17,4.4600526656670953e-35,1.1813528121634255e-28,8.2760795723304877e-27,6.0580126476741376e-23,4.2665980422795682e-25,6.5655537664276091e-15
0.1900225613304936,0.0019278029787790508,0.84210526299999999,0.0,0.0,0.0,0.052631561926326689,0.10526313579133696,2.0132247063263036e-11,2.3516564935829581e-09,9.7183386214130046e-09,4.3106949881456498e-22,1.6505138710353485e-14,7.062381785723631e-09,8.7776188067800191e-09,1.9962136889609856e-09,1.720628901246732e-10,1.6420920569697388e-14,3.0097941763504692e-17,1.2080650834238905e-13,2.24880220266691e-19,8.9575022716389703e-12,1.3329999082634328e-16,1.54387207676886e-24,9.1534591414933583e-11,1.5500441559374301e-18,9.3148258218685242e-18,2.525656118502844e-30,4.654668888998861e-17,5.1918837089934632e-35,1.4314224544512391e-28,9.3666086082832671e-27,6.856269888447681e-23,4.8288026758507095e-25,7.4745211426718534e-15
0.1937652632276232,0.0019278029776708045,0.84210526299999999,0.0,0.0,0.0,0.052631560755053271,0.10526313430248871,2.1412992580297962e-11,2.4924077780470428e-09,1.033658857669976e-08,4.5849278023245487e-22,1.7582394038073599e-14,7.5946066356631326e-09,9.4277932419064227e-09,2.1192755714223053e-09,1.8371384261778275e-10,1.7562776652107729e-14,3.2185628064656421e-17,1.3666809615631747e-13,2.4235848645331167e-19,9.7599092556154397e-12,1.4366043085116462e-16,1.7891851317273229e-24,9.8565186049739341e-11,1.6578728705957892e-18,9.908417303741841e-18,2.7311201292568422e-30,5.081326039652325e-17,6.0376874475771953e-35,1.7327046612596872e-28,1.059626904658942e-26,7.7563700605991651e-23,5.4627342728530288e-25,8.5030332495080725e-15
0.19750796512475277,0.001927802976496999,0.84210526299999999,0.0,0.0,0.0,0.052631559510364599,0.10526313272132902,2.2768898844571616e-11,2.6417040947538263e-09,1.0991120369560137e-08,4.8752539030566015e-22,1.8727363831575799e-14,8.1625603881424111e-09,1.0120353813915543e-08,2.2497127085943546e-09,1.9613886564810363e-10,1.8784170842895334e-14,3.4418447194014878e-17,1.5452641644936015e-13,2.6108865924355862e-19,1.0624499663661205e-11,1.5476295175550713e-16,2.0710121626259888e-24,1.060846754607971e-10,1.7732183097046594e-18,1.0537038470640189e-17,2.9526940504395666e-30,5.5426968267298051e-17,7.014747008752696e-35,2.0954396191657618e-28,1.1982518348740126e-26,8.7710918707244998e-23,6.1773927492189095e-25,9.6663270439001804e-15
0.20125066702188235,0.00192780297525381,0.84210526299999999,0.0,0.0,0.0,0.052631558187745203,0.10526313104221981,2.4204253297897295e-11,2.8000672339696337e-09,1.1684003613323698e-08,5.1825912952981821e-22,1.9944510998781365e-14,8.768590002626309e-09,1.085796871308121e-08,2.3879891051765168e-09,2.0939343745689063e-10,2.0091197559388881e-14,3.6807489110604303e-17,1.7462564874257598e-13,2.8116350740739384e-19,1.1555732485976481e-11,1.6666254295690135e-16,2.3945356285687382e-24,1.1412722591825738e-10,1.8966570891009547e-18,1.1202712136415418e-17,3.191757508761698e-30,6.0415232905657397e-17,8.1429707126182217e-35,2.5318817311237016e-28,1.3544987615053855e-26,9.9148051099704867e-23,6.9828986059017549e-25,1.0981550479890076e-14
0.20499336891901193,0.0019278029739371943,0.84210526299999999,0.0,0.0,0.0,0.052631556782394742,0.10526312925917271,2.5723575684494111e-11,2.9680510017577239e-09,1.241742005299276e-08,5.5079077216284984e-22,2.1238614851644757e-14,9.4152074622721238e-09,1.1643482401696786e-08,2.5345983870518906e-09,2.2353747849422221e-10,2.1490476554453545e-14,3.9364796748939238e-17,1.9723911219038438e-13,3.0268362773256443e-19,1.2558398721473096e-11,1.7941883396248065e-16,2.7656533180268489e-24,1.2272963335402577e-10,2.0288156015905898e-18,1.190757385833165e-17,3.4498282918912905e-30,6.5807859278484921e-17,9.4453021945177962e-35,3.0566915063638152e-28,1.5305751238054741e-26,1.1203668037976597e-22,7.8906319444226085e-25,1.2468000396907482e-14
0.2087360708161415,0.001927802972542882,0.84210526299999999,0.0,0.0,0.0,0.052631555289209236,0.10526312736582638,2.7331628971787358e-11,3.1462432229429742e-09,1.3193668836110387e-08,5.8522230002354448e-22,2.2614795909570015e-14,1.0105102612113491e-08,1.2479928155696087e-08,2.6900657973051034e-09,2.3863575120584327e-10,2.298920313542821e-14,4.2103456875267839e-17,2.2267264354836691e-13,3.2575821138385907e-19,1.3637649569554888e-11,1.9309654862999247e-16,3.191076219046233e-24,1.3193155103161161e-10,2.1703747833430863e-18,1.2653877665340526e-17,3.7285782242999307e-30,7.163728078611689e-17,1.094819775101234e-34,3.6874031458627681e-28,1.7289629903409527e-26,1.2655849176947087e-22,8.9133886742287214e-25,1.4147389913083114e-14
0.2124787727132711,0.001927802971066362,0.84210526299999999,0.0,0.0,0.0,0.052631553702761021,0.10526312535542276,2.9033430582355115e-11,3.3352678630931395e-09,1.4015171933717288e-08,6.2166114294788941e-22,2.4078542881513512e-14,1.0841157109873031e-08,1.337054159386463e-08,2.8549503389342744e-09,2.5475829951019801e-10,2.4595203521782491e-14,4.5037700221102047e-17,2.5126834997648902e-13,3.5050589563038366e-19,1.4799027399127874e-11,2.0776601002947507e-16,3.6784398845498226e-24,1.4177573904821866e-10,2.3220753689714973e-18,1.3444002014567119e-17,4.0298510616114465e-30,7.7938831869767502e-17,1.2682182631969659e-34,4.4449823767437285e-28,1.9524531054284845e-26,1.4291776528629886e-22,1.0065556033732572e-24,1.6044148973525381e-14
0.21622147461040067,0.0019278029695028707,0.84210526299999999,0.0,0.0,0.0,0.05263155201727706,0.10526312322078113,3.0834263917425711e-11,3.5357872755429653e-09,1.4884479701925567e-08,6.6022042548305305e-22,2.5635742034438731e-14,1.1626459594917379e-08,1.4318775281702887e-08,3.0298470756153816e-09,2.7198093211120541e-10,2.6316995875687689e-14,4.8183011856999742e-17,2.8340877521532914e-13,3.77055711558191e-19,1.6048499805988405e-11,2.2350370219849707e-16,4.2364312166664678e-24,1.5230833790493275e-10,2.4847236862474255e-18,1.4280455977381784e-17,4.3556826827821907e-30,8.4751053117994537e-17,1.468250022852825e-34,5.3544918792620189e-28,2.2041831472641123e-26,1.6134417620538284e-22,1.1363309824079885e-24,1.8185762153270258e-14
0.21996417650753025,0.0019278029678473784,0.84210526299999999,0.0,0.0,0.0,0.052631550226615996,0.10526312095427096,3.2739690147238392e-11,3.7485045794760057e-09,1.5804276572177581e-08,7.0101921928983429e-22,2.7292709176089302e-14,1.2464322191272474e-08,1.5328314505313586e-08,3.2153896028251087e-09,2.9038575422078142e-10,2.8163857593376039e-14,5.1556252866188995e-17,3.1952152126771893e-13,4.0554813952406275e-19,1.7392497108126786e-11,2.4039289576281348e-16,4.8749328365305774e-24,1.6357916861284519e-10,2.6591980465237643e-18,1.516588565516144e-17,4.7083238952717271e-30,9.2116033166234985e-17,1.6989870600678751e-34,6.445884959062183e-28,2.4876807117519743e-26,1.820959414389486e-22,1.282483600552353e-24,2.0603148319284528e-14
0.22370687840465983,0.0019278029660945756,0.84210526299999999,0.0,0.0,0.0,0.052631548324243341,0.10526311854778257,3.4755560237840664e-11,3.97416617499251e-09,1.6777386855486349e-08,7.4418280060145841e-22,2.9056224502187208e-14,1.3358298472011415e-08,1.6403094319804742e-08,3.4122527026484848e-09,3.1006175273392178e-10,3.0145899501568419e-14,5.517579447913991e-17,3.6008437105684948e-13,4.3613628582022905e-19,1.8837953671926338e-11,2.5852434540323337e-16,5.6051875505715801e-24,1.756420620577608e-10,2.8464557923605517e-18,1.6103080823686238e-17,5.0902662176874091e-30,1.0007979229611031e-16,1.9651377989354881e-34,7.7549520790737669e-28,2.8069116038976575e-26,2.0546335442504301e-22,1.4470579656120093e-24,2.3331087322059599e-14
0.2274495803017894,0.0019278029642388614,0.84210526299999999,0.0,0.0,0.0,0.052631546303204983,0.10526311599269583,3.6888027177458488e-11,4.2135644009119582e-09,1.7806780642844629e-08,7.8984291194869386e-22,3.093357058220701e-14,1.4312203024789603e-08,1.7547317986701136e-08,3.6211551966939345e-09,3.3110544040985689e-10,3.2274147665517292e-14,5.9061665942232919e-17,4.0563096138191345e-13,4.6898719584212748e-19,2.0392353511428465e-11,2.7799706823343097e-16,6.4399858004381944e-24,1.8855522062562425e-10,3.0475410698290696e-18,1.7094981803719176e-17,5.5042710589213372e-30,1.0869271334674592e-16,2.2721510730291632e-34,9.3244495728983572e-28,3.166334090195712e-26,2.3177275635606526e-22,1.6323524661404781e-24,2.6408699522266923e-14
0.231192282198919,0.001927802962274323,0.84210526299999999,0.0,0.0,0.0,0.052631544156098581,0.10526311327984676,3.9143558358382151e-11,4.4675403407665068e-09,1.8895579780515897e-08,8.3813802720717706e-22,3.293257378390616e-14,1.53301327719132e-08,1.8765476925813909e-08,3.8428630127143486e-09,3.5362156516722791e-10,3.4560633582285585e-14,6.3235717514342749e-17,4.5675705953632494e-13,5.042833209278533e-19,2.2063780658561073e-11,2.9891921326750159e-16,7.3938793893930653e-24,2.0238161539689652e-10,3.2635933994023895e-18,1.814468655362131e-17,5.9534027720272877e-30,1.1801002636355319e-16,2.6263381437134721e-34,1.1205445459916049e-27,3.5709598394034857e-26,2.6139099699162337e-22,1.8409507885003266e-24,2.9879984669760886e-14
0.23493498409604857,0.0019278029601947273,0.84210526299999999,0.0,0.0,0.0,0.052631541875043153,0.10526311039949188,4.1528948062307145e-11,4.7369867820132384e-09,2.00470638950543e-08,8.8921361885137836e-22,3.5061649464899672e-14,1.6416490213168557e-08,2.0062372319009182e-08,4.0781924817916069e-09,3.7772389120174234e-10,3.7018493603628113e-14,6.7721800112409033e-17,5.1412750084928994e-13,5.4222415846232372e-19,2.3860974865391302e-11,3.2140903358831917e-16,8.4834252914253977e-24,2.1718942255278251e-10,3.4958571261590635e-18,1.9255457978166117e-17,6.4410661350748078e-30,1.2809235434801541e-16,3.0350160827254653e-34,1.3458923960973225e-27,4.0264223708696339e-26,2.9473044501818372e-22,2.0757572043277445e-24,3.3794427449909644e-14
0.23867768599317815,0.0019278029579935004,0.84210526299999999,0.0,0.0,0.0,0.052631539451646191,0.10526310734126981,4.4051329988196001e-11,5.0228513329009065e-09,2.1264676438615595e-08,9.4322242610957667e-22,3.7329851289814198e-14,1.7576008775792203e-08,2.1443138516421764e-08,4.328013884286041e-09,4.0353605928280712e-10,3.9662078509149145e-14,7.254596326428725e-17,5.784838486083518e-13,5.8302808746434091e-19,2.5793393271088102e-11,3.4559597438719117e-16,9.7274639214828321e-24,2.33052503001388e-10,3.7456918373795916e-18,2.0430731445760617e-17,6.971048894279153e-30,1.3900632855509523e-16,3.5066765136248586e-34,1.6157698254590656e-27,4.5390539275408984e-26,3.3225461508823413e-22,2.3400362012095986e-24,3.8207677905768233e-14
0.24242038789030773,0.0019278029556637128,0.84210526299999999,0.0,0.0,0.0,0.052631536876968366,0.10526310409416054,4.6718189751934528e-11,5.3261397006406339e-09,2.2552030720391425e-08,1.000324722504447e-21,3.974692506394791e-14,1.8813780473502338e-08,2.2913268409961529e-08,4.5932552641835167e-09,4.3119253428154738e-10,4.2507074231371203e-14,7.7736673172730191e-17,6.5065284207700044e-13,6.269344247710051e-19,2.7871278747531731e-11,3.7162189176239816e-16,1.1147436894836983e-23,2.5005092962950946e-10,4.014583843422791e-18,2.1674122504079871e-17,7.5475700991028222e-30,1.5082528303637479e-16,4.0511844973129553e-34,1.9388690462548414e-27,5.1159717971970607e-26,3.7448448646200778e-22,2.6374569842485058e-24,4.3182315944976893e-14
0.2461630897874373,0.001927802953198064,0.84210526299999999,0.0,0.0,0.0,0.052631534141485657,0.10526310064644155,4.9537377276294974e-11,5.647919133515744e-09,2.3912915884801809e-08,1.0606885810333467e-21,4.2323367508859015e-14,2.0135286095518076e-08,2.4478640954539019e-08,4.8749065329915211e-09,4.6083964872592506e-10,4.5570634818921272e-14,8.3325052846355463e-17,7.3155570238310321e-13,6.742057304197303e-19,3.0105735729712331e-11,3.9964241922732635e-16,1.2767750085374504e-23,2.6827156701768489e-10,4.3041588259573592e-18,2.2989434781855759e-17,8.1753350720056932e-30,1.6363003957429008e-16,4.6800133132244115e-34,2.3255649106184073e-27,5.765175229891939e-26,4.2200559728284973e-22,2.972143440338502e-24,4.8788710259579406e-14
0.2499057916845669,0.0019278029505888632,0.84210526299999999,0.0,0.0,0.0,0.052631531235048636,0.10526309698564103,5.2517118977944923e-11,5.9893220282835327e-09,2.5351302791395056e-08,1.1244901349902272e-21,4.5070490441831348e-14,2.1546428167027506e-08,2.6145551034373746e-08,5.1740238859411613e-09,4.9263675196797855e-10,4.8871528812957217e-14,8.9345146413218106e-17,8.2221837014390805e-13,7.2513039467592113e-19,3.2508814441725452e-11,4.2982850116242963e-16,1.4616188680265743e-23,2.8780870892402998e-10,4.6161957662425069e-18,2.4380668062041114e-17,8.8595979842258952e-30,1.7750979582775514e-16,5.4065220532495253e-34,2.7882387655311037e-27,6.4956542340033878e-26,4.7547600835712694e-22,3.3487302262747147e-24,5.510598323851197e-14
0.2536484935816965,0.0019278029478280133,0.84210526299999999,0.0,0.0,0.0,0.052631528146838559,0.10526309309848776,5.566602964542281e-11,6.3515497026284929e-09,2.6871349745213497e-08,1.1919138321565189e-21,4.8000490859558453e-14,2.3053566944686383e-08,2.7920741890117003e-08,5.4917345549416426e-09,5.2675747538040844e-10,5.2430300304076912e-14,9.5834209898067254e-17,9.2378275259129362e-13,7.8002554349934171e-19,3.5093604548010973e-11,4.6236811502031297e-16,1.672439195464639e-23,3.0876477934770643e-10,4.9526422751032888e-18,2.5852026508858114e-17,9.6062331576121664e-30,1.9256313144933884e-16,6.2462843594695491e-34,3.3416643707771267e-27,7.3175116815335175e-26,5.3563524116052436e-22,3.772425718242542e-24,6.2223094850864158e-14
0.2573911954788261,0.0019278029449069894,0.84210526299999999,0.0,0.0,0.0,0.052631524865320314,0.10526308897085739,5.899312388811656e-11,6.7358763304737591e-09,2.8477408019677914e-08,1.2631526797909469e-21,5.1126527466393278e-14,2.4663559734473356e-08,2.9811440342388666e-08,5.8292419245025189e-09,5.6339112486976579e-10,5.6269446030872578e-14,1.028330309129856e-16,1.0375190614306359e-12,8.3924030430116985e-19,3.7874339394434734e-11,4.974682070900563e-16,1.9128396699713113e-23,3.3125110352674669e-10,5.3156314554150034e-18,2.740792702844814e-17,1.042181638726569e-29,2.0889914918248126e-16,7.2174783619502989e-34,4.0034677270287098e-27,8.2421003211277809e-26,6.0331430707740578e-22,4.2490826467527702e-24,7.0240060039014423e-14
0.2611338973759557,0.0019278029418168256,0.84210526299999999,0.0,0.0,0.0,0.052631521378191638,0.10526308458771491,6.250782702132498e-11,7.1436530355930362e-09,3.0174027106820392e-08,1.3384084775279003e-21,5.4462804228751344e-14,2.6383803844615714e-08,3.182539506874921e-08,6.187831038679147e-09,6.0274421289364639e-10,6.0413609976475422e-14,1.1038627988190875e-16,1.1648393257535724e-12,9.0315947949785778e-19,4.0866512157077242e-11,5.3535686998043631e-16,2.1869259628519092e-23,3.5538875580804119e-10,5.7075004372347817e-18,2.9053007739858538e-17,1.1313717780769954e-29,2.2663877055482673e-16,8.3413499687200097e-34,4.7946749114880685e-27,9.2821764796304741e-26,6.7944695822775031e-22,4.7852773350964462e-24,7.9269315901576459e-14
