Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41)
0.04355427940795622,0.003314824541543075,0.84210526299999999,0.0,0.0,0.0,0.052493206297856386,0.10510915155214683,3.304698605544298e-07,1.1364539849989181e-05,4.3649651520069596e-06,1.0244534156063639e-17,2.8882226438770397e-09,0.00012534387407557007,0.00013092036192464648,5.689657273460804e-06,5.7392361074550251e-07,4.0154489939257336e-10,1.5381205233235823e-11,1.3604830151163408e-08,4.7164051232583972e-12,7.2941191001026092e-06,6.5135336134530668e-11,4.4178111098787825e-15,4.3766777542892865e-07,1.5034160280614774e-12
0.04368309727958908,0.0033148244264368174,0.84210526299999999,0.0,0.0,0.0,0.052488960502269359,0.1051044373071085,3.3542373741069729e-07,1.1582639635703146e-05,4.430158320098659e-06,1.0397719175826785e-17,2.9815616931437686e-09,0.00012908859354316698,0.000135177283305542,5.894473016180238e-06,5.9352580980976989e-07,4.1468120629102374e-10,1.5877962834195728e-11,1.4015012461100415e-08,4.9781287186492457e-12,7.6894282777938329e-06,6.8746754245915286e-11,4.7270510723839921e-15,4.5284804251635999e-07,1.55936180069022e-12
0.04381191515122194,0.003314824325144305,0.84210526299999999,0.0,0.0,0.0,0.052484581297201544,0.10509957143031022,3.4045328603236102e-07,1.180518553816444e-05,4.4963365455474412e-06,1.0553230117022473e-17,3.0780408403708311e-09,0.00013294248785772019,0.00013957756855261473,6.1072870803404366e-06,6.1381636830565643e-07,4.2825806347280455e-10,1.6391301280483519e-11,1.4437657653210458e-08,5.2547823725182111e-12,8.1066717542318402e-06,7.2563914303210191e-11,5.0582766954357648e-15,4.6855396691611731e-07,1.6175069113394253e-12
0.0439407330228548,0.0033148242388769495,0.84210526299999999,0.0,0.0,0.0,0.052480064277581971,0.1050945486220377,3.4555985503715339e-07,1.2032307315329117e-05,4.56351689896733e-06,1.0711108026000425e-17,3.1777766933232032e-09,0.00013690864608761539,0.00014412639690547852,6.3284559115073671e-06,6.3482213419939386e-07,4.4229168447756724e-10,1.6921832774918607e-11,1.4873161256891125e-08,5.5472516692564548e-12,8.5471004901570837e-06,7.6598995736989899e-11,5.4130815233688547e-15,4.848045028154235e-07,1.6779466640868507e-12
0.04406955089448766,0.0033148241689290826,0.84210526299999999,0.0,0.0,0.0,0.052475404876862378,0.10508936337165745,3.5074481486595934e-07,1.2264139517115337e-05,4.631716700229823e-06,1.0871394605308457e-17,3.2808907171210257e-09,0.00014099024238678793,0.00014882916054474146,6.558354163574371e-06,6.5657114120523155e-07,4.5679894896105256e-10,1.7470194875822533e-11,1.5321931603638468e-08,5.8564772599858416e-12,9.0120396024605434e-06,8.0864933097631821e-11,5.7931774901834264e-15,5.0161935612464175e-07,1.7407809403631303e-12
0.044198368766120516,0.0033148241166835457,0.84210526299999999,0.0,0.0,0.0,0.052470598360403568,0.10508400994808957,3.5600955719298201e-07,1.2500821648456034e-05,4.7009535085220398e-06,1.103413219579504e-17,3.3875094435204058e-09,0.00014519053792695231,0.000153691474628234,6.7973757150848316e-06,6.7909266358857604e-07,4.7179743064141083e-10,1.8037051576447244e-11,1.5784390154587314e-08,6.1834584290759206e-12,9.5028929675830184e-06,8.5375464750625382e-11,6.2004039583093642e-15,5.1901901739931503e-07,1.8061144322892369e-12
0.044327186637753375,0.003314824083617679,0.84210526299999999,0.0,0.0,0.0,0.052465639818585888,0.10507848238982409,3.6135549425185658e-07,1.2742498337042082e-05,4.7712451111740085e-06,1.1199363756254653e-17,3.4977646883982195e-09,0.00014951288280631709,0.00015871918783568237,7.0459347446210102e-06,7.0241727334602547e-07,4.8730542626718304e-10,1.862309442543747e-11,1.626097182467313e-08,6.5292568954828723e-12,1.0021148121929791e-05,9.0145184756218706e-11,6.6367374630795374e-15,5.3702479623001715e-07,1.8740568878730956e-12
0.044456004509386235,0.003314824071309704,0.84210526299999999,0.0,0.0,0.0,0.052460524159633433,0.10507277449445893,3.667840580726343e-07,1.2989319505792416e-05,4.8426095111810019e-06,1.1367132840474714e-17,3.6117937777754428e-09,0.00015396071792549479,0.00016391839344776161,7.304466868703359e-06,7.2657689985776211e-07,5.0334198564805733e-10,1.9229043690071217e-11,1.6752125303307361e-08,6.8950008628932057e-12,1.0568381478663768e-05,9.5189598120104024e-11,7.104302219004984e-15,5.5565885715770014e-07,1.9447233686721311e-12
0.044584822381019094,0.003314824081445552,0.84210526299999999,0.0,0.0,0.0,0.052455246102141792,0.10506687980773741,3.722966996271314e-07,1.3241440550115705e-05,4.9150649133815433e-06,1.1537483571632855e-17,3.7297397824617278e-09,0.00015853757682025396,0.0001692954409867047,7.5734303458265369e-06,7.5160489207630008e-07,5.1992694274350249e-10,1.9855649562393848e-11,1.7258313368495789e-08,7.281889336130719e-12,1.114626388148343e-05,1.0052517964970558e-10,7.6053814469946674e-15,5.7494425717351133e-07,2.0182345204174321e-12
0.044713640252651954,0.003314824115826159,0.84210526299999999,0.0,0.0,0.0,0.052449800167298659,0.10506079161206185,3.7789488787736408e-07,1.3499022519930806e-05,4.988629709213067e-06,1.1710460613895632e-17,3.8517517618249478e-09,0.00016324708743981219,0.00017485694844697743,7.8533073504619358e-06,7.7753608336315129e-07,5.3708094786818947e-10,2.050369341065355e-11,1.7780013195271993e-08,7.6911967174315235e-12,1.1756566517217675e-05,1.0616943659562954e-10,8.1424295881618201e-15,5.949049848631542e-07,2.0947168573074565e-12
0.04484245812428481,0.0033148241763752504,0.84210526299999999,0.0,0.0,0.0,0.052444180670786614,0.10505450291445854,3.8358010872384547e-07,1.3762232306550317e-05,5.0633224599964179e-06,1.188610914115872e-17,3.9779850164842367e-09,0.00016809297385805908,0.00018060981514585579,8.1446053210364259e-06,8.0440685901660839e-07,5.5482550098242334e-10,2.1173989075251963e-11,1.8317716653782183e-08,8.1242777053982413e-12,1.2401167210507134e-05,1.1214097538616649e-10,8.7180854721080293e-15,6.1556600125724856e-07,2.1743030604118252e-12
0.04497127599591767,0.003314824265147677,0.84210526299999999,0.0,0.0,0.0,0.052438381714357003,0.10504800643396919,3.8935386385244275e-07,1.4031242834219079e-05,5.1391618787220819e-06,1.2064474802894349e-17,4.1086013508675256e-09,0.00017307905790410694,0.0001865612352251876,8.4478583861468074e-06,8.3225522662374348e-07,5.7318298614534368e-10,2.1867384212284653e-11,1.8871930598694156e-08,8.5825725059101341e-12,1.3082057125098833e-05,1.1845957257115274e-10,9.3351865164394353e-15,6.3695328244932572e-07,2.2571322910338281e-12
0.04510009386755053,0.003314824384338289,0.84210526299999999,0.0,0.0,0.0,0.052432397177063841,0.10504129458844247,3.9521766946573416e-07,1.4306233256618749e-05,5.2161668101461096e-06,1.2245603686735076e-17,4.243769344744177e-09,0.00017820926069697784,0.00019271871183704949,8.7636288733987639e-06,8.6112088926415301e-07,5.9217670709634215e-10,2.2584761683933529e-11,1.9443177145812795e-08,9.0676123899429141e-12,1.3801347898030048e-05,1.2514625045206361e-10,9.9967840360307911e-15,6.5909386404567895e-07,2.3433505194059096e-12
0.04522891173918339,0.0033148245362914545,0.84210526299999999,0.0,0.0,0.0,0.052426220706146491,0.10503435948069775,4.0117305492578414e-07,1.4587389157626213e-05,5.2943562095413205e-06,1.2429542278615176e-17,4.3836646356365467e-09,0.00018348760406806952,0.00019909007204750085,9.0925089056452148e-06,8.9104532166718148e-07,6.1183092396008449e-10,2.3327040995668575e-11,2.0031993930944939e-08,9.581025592661714e-12,1.4561279234100059e-05,1.3222335730088124e-10,1.0706159748749627e-14,6.8201588750800549e-07,2.4331108695782293e-12
0.04535772961081625,0.0033148247235111755,0.84210526299999999,0.0,0.0,0.0,0.052419845707549408,0.10502719288403314,4.0722156122953197e-07,1.4874902757394453e-05,5.3737491190503086e-06,1.2616337418122628e-17,4.5284702099744634e-09,0.00018891821185366351,0.00020568348249435644,9.4351220893004228e-06,9.2207184950132427e-07,6.3217089132580285e-10,2.409517979021885e-11,2.0638934367728828e-08,1.0124543617065294e-11,1.5364226990338371e-05,1.3971465304346355e-10,1.1466843576855532e-14,7.0574864845855679e-07,2.5265739812970955e-12
0.04548654748244911,0.003314824948671952,0.84210526299999999,0.0,0.0,0.0,0.052413265336067931,0.10501978622704865,4.1336473949010414e-07,1.5168973121558672e-05,5.4543646439365876e-06,1.2806036254427174e-17,4.6783767059904816e-09,0.00019450531103688213,0.0002125074658359324,9.7921253002570615e-06,9.5424573140229394e-07,6.5322289687608039e-10,2.4890175368088918e-11,2.1264567842656414e-08,1.070000789972473e-11,1.6212711780872059e-05,1.4764539978172561e-10,1.2282632819320988e-14,7.3032264700022659e-07,2.6239083882967152e-12
0.04561536535408197,0.003314825214630305,0.84210526299999999,0.0,0.0,0.0,0.052406472485107436,0.10501213057775223,4.1960414902894416e-07,1.546980637698161e-05,5.5362219234528311e-06,1.2998686190549684e-17,4.8335827265902434e-09,0.00020025323272128897,0.00021957091803094284,1.0164210571988594e-05,9.8761424521966103e-07,6.7501430286047126e-10,2.5713066319552873e-11,2.1909480002326391e-08,1.1309376953683993e-11,1.7109408135667717e-05,1.5604245877112656e-10,1.3157612874634365e-14,7.5576964014001848e-07,2.7252909179259257e-12
0.04574418322571483,0.003314825524437191,0.84210526299999999,0.0,0.0,0.0,0.052399459776046646,0.10500421662692065,4.2594135592647125e-07,1.5777615927874372e-05,5.6193401076508682e-06,1.3194334842610745e-17,4.9942951592790463e-09,0.00020616641290397363,0.00022688312648744342,1.0552107092847694e-05,1.0222267748526929e-06,6.9757358472295286e-10,2.6564934060431016e-11,2.2574272748798524e-08,1.1954733904004657e-11,1.8057154247290535e-05,1.6493439259951458e-10,1.409617944116524e-14,7.8212269633063545e-07,2.8309071011076551e-12
0.04587300109734769,0.00331482588135107,0.84210526299999999,0.0,0.0,0.0,0.052392219547186376,0.10499603467067603,4.3237793023252782e-07,1.6092622681324686e-05,5.7037383160237125e-06,1.3393029957251939e-17,5.160729523324607e-09,0.00021224939304610038,0.00023445378912991069,1.095658331581989e-05,1.0581349067440884e-06,7.2093038026414808e-10,2.7446904759818606e-11,2.3259564821856757e-08,1.2638294507247776e-11,1.9058962341161796e-05,1.7435157391373697e-10,1.5103062778195251e-14,8.0941625229146617e-07,2.9409516225489274e-12
0.04600181896898055,0.0033148262888521604,0.84210526299999999,0.0,0.0,0.0,0.052384743842291498,0.10498757459225645,4.3891544555977693e-07,1.6415055269254899e-05,5.7894356279443009e-06,1.3594819405855782e-17,5.3331102767391362e-09,0.00021850682035973214,0.0002422930344135119,1.1378449191218262e-05,1.0953925150529298e-06,7.4511551898917837e-10,2.836015055770313e-11,2.3965990996703879e-08,1.3362415859806171e-11,2.0118029713986191e-05,1.8432630336820427e-10,1.61833530809274e-14,8.3768617197834377e-07,3.0556287424775921e-12
0.04613063684061341,0.0033148267506571544,0.84210526299999999,0.0,0.0,0.0,0.052377024398663159,0.10497882584292263,4.4555547350213227e-07,1.6745150278450064e-05,5.8764510032412619e-06,1.3799751013138864e-17,5.5116712739385071e-09,0.00022494344790706798,0.00025041144236531552,1.1818558521487524e-05,1.1340558831835053e-06,7.7016109862690789e-10,2.9305892500580387e-11,2.4694204183991473e-08,1.4129604816148348e-11,2.1237750459853115e-05,1.9489292335913977e-10,1.7342529573237576e-14,8.6696980813383669e-07,3.1751528496061492e-12
0.04625945471224627,0.003314827270735644,0.84210526299999999,0.0,0.0,0.0,0.052369052634857548,0.10496977742200762,4.522995878460437e-07,1.7083152495046266e-05,5.9648033346395248e-06,1.4007872704372462e-17,5.696655879899837e-09,0.00023156413420012047,0.00025882006662665595,1.227781145455109e-05,1.1741837563929636e-06,7.9610046413080758e-10,3.0285399964807808e-11,2.5444871283744181e-08,1.4942529524352309e-11,2.2421727987193491e-05,2.0608797472504367e-10,1.8586487985008453e-14,8.9730606578431932e-07,3.2997487908231497e-12
0.04637539079671584,0.003314827792128929,0.84210526299999999,0.0,0.0,0.0,0.052361654954133328,0.10496136815133426,4.5845957769825621e-07,1.7394324219816569e-05,6.0454789594463783e-06,1.4197949136560746e-17,5.8688437119115581e-09,0.00023768422227626423,0.00026664549915033481,1.2708290260988421e-05,1.2116016814401099e-06,8.202387791974155e-10,3.1196919287243752e-11,2.6140238546451577e-08,1.5715605543768428e-11,2.3545404604199312e-05,2.1673286180722224e-10,1.9783777549228483e-14,9.2554214729049934e-07,3.4164164773875765e-12
0.04647973327273846,0.0033148283073864047,0.84210526299999999,0.0,0.0,0.0,0.052354810565689275,0.10495357714110663,4.6407767522818315e-07,1.7680187538657835e-05,6.1190369859117124e-06,1.4371288828741444e-17,6.0285956159262302e-09,0.00024332625661618686,0.00027390462087406787,1.3110236499154646e-05,1.2463730407185527e-06,8.4262799166114592e-10,3.2042413654470397e-11,2.6782517533934488e-08,1.6446820989597182e-11,2.4606298498956504e-05,2.2680012369343813e-10,2.0928539111677682e-14,9.517370165981582e-07,3.5252419603306546e-12
0.046573641501158815,0.003314828810551755,0.84210526299999999,0.0,0.0,0.0,0.052348495224642182,0.10494637923513685,4.6919469828065725e-07,1.7942292149899896e-05,6.1860170439294779e-06,1.4529155614206475e-17,6.1763705515584612e-09,0.00024851493800544098,0.0002806186726351268,1.348422080566724e-05,1.2785845785370831e-06,8.6333366222646087e-10,3.2824357838069674e-11,2.7374217584620668e-08,1.7135069494424084e-11,2.5603206184625236e-05,2.3627475572217902e-10,2.2016553166115609e-14,9.7596599790591027e-07,3.626399909407962e-12
0.04666754972957917,0.003314829353089251,0.84210526299999999,0.0,0.0,0.0,0.052342028724997214,0.10493899998645355,4.7436988068597421e-07,1.8209081077247266e-05,6.2537412764792836e-06,1.4688804463322837e-17,6.3280462359577847e-09,0.00025381073531401696,0.000287509244075877,1.3870230722089435e-05,1.3116926767878673e-06,8.8458090572160834e-10,3.3626784593466782e-11,2.7979142196195404e-08,1.7853219348225204e-11,2.6641792952426317e-05,2.4615993414277316e-10,2.316233680776244e-14,1.0008322468856433e-06,3.7307109063572688e-12
0.046761457957999526,0.0033148299370395528,0.84210526299999999,0.0,0.0,0.0,0.052335407152084908,0.10493143428316586,4.796038169565288e-07,1.848066381706173e-05,6.3222166151427115e-06,1.4850253555788399e-17,6.4837348317356844e-09,0.00025921570220421354,0.00029458151483556841,1.4268704536601559e-05,1.3457247534067442e-06,9.0638501325976578e-10,3.4450277797626877e-11,2.859757743572158e-08,1.8602619538734227e-11,2.7723866293945607e-05,2.5647410571166937e-10,2.4369025412908554e-14,1.0263537277823512e-06,3.8382820900021944e-12
0.04685536618641988,0.0033148305645414582,0.84210526299999999,0.0,0.0,0.0,0.052328626481076043,0.10492367685225049,4.8489709548511499e-07,1.875715255519529e-05,6.3914498731701421e-06,1.5013520892193728e-17,6.6435519473977792e-09,0.00026473192007163909,0.00030184083576032027,1.4680097916900255e-05,1.3807090935674191e-06,9.287617288142169e-10,3.5295438875560526e-11,2.922981554373422e-08,1.9384678697186515e-11,2.8851314827803915e-05,2.6723652729876773e-10,2.563993030861779e-14,1.0525489477533046e-06,3.9492244646220076e-12
0.0469398835919982,0.0033148311683829745,0.84210526299999999,0.0,0.0,0.0,0.052322384430469687,0.1049165267449798,4.8971226568123913e-07,1.9010281961381248e-05,6.4544133692511699e-06,1.5162030855049766e-17,6.7910154661609314e-09,0.0002697933778830269,0.00030853871781572707,1.5061789379213395e-05,1.413033275812349e-06,9.4940372268965373e-10,3.6075120940084498e-11,2.9810876602037437e-08,2.0117672608460783e-11,2.9906443594213928e-05,2.7732259666971981e-10,2.6841533791445186e-14,1.076716439377158e-06,4.052049889786926e-12
0.04702440099757652,0.0033148318110302285,0.84210526299999999,0.0,0.0,0.0,0.052316007062599278,0.10490921284992323,4.9457639833433897e-07,1.9267563898939486e-05,6.5180010463442747e-06,1.5312041043571992e-17,6.9420084683949347e-09,0.00027494821190275431,0.00031539674314833932,1.5454687630357099e-05,1.4461743107359141e-06,9.7053474152976175e-10,3.6873318047582182e-11,3.0403576866242049e-08,2.0879436258856373e-11,3.1001423763164136e-05,2.8780339598078764e-10,2.8100659425306926e-14,1.101459394069343e-06,4.1577856102455145e-12
0.04710891840315484,0.003314832494271063,0.84210526299999999,0.0,0.0,0.0,0.052309491201730722,0.10490173096632578,4.994899083149086e-07,1.9529085882306965e-05,6.5822176041526321e-06,1.5463564200555745e-17,7.0966225267287204e-09,0.00028019799439804642,0.00032241919313589845,1.5859163883729509e-05,1.4801547325277946e-06,9.9216721541857014e-10,3.7690505850571247e-11,3.100813870574983e-08,2.1671136523550547e-11,3.2137815992443063e-05,2.9869486310273542e-10,2.9420121416398941e-14,1.1267924977895416e-06,4.2665209881355643e-12
0.04719343580873316,0.0033148332199712154,0.84210526299999999,0.0,0.0,0.0,0.052302833591773866,0.1048940767737308,5.0445320920483521e-07,1.9794937266354227e-05,6.6470676977690071e-06,1.5616613043175136e-17,7.2549515390412835e-09,0.00028554431394293598,0.00032961047738763098,1.6275602631275129e-05,1.5149976929171061e-06,1.0143138870014206e-09,3.8527172237089355e-11,3.162478803012732e-08,2.24939890748302e-11,3.3317244011235012e-05,3.1001359971951051e-10,3.0802875916378553e-14,1.1527308345552907e-06,4.3783482834791118e-12
0.04727795321431148,0.00331483399007784,0.84210526299999999,0.0,0.0,0.0,0.052296030894197106,0.10488624582833461,5.0946671171889158e-07,2.0065209248561642e-05,6.7125559175054991e-06,1.5771200235583169e-17,7.4170918106524979e-09,0.000290988774839447,0.00033697513793606133,1.6704402137372513e-05,1.5507270007892487e-06,1.0369878107269049e-09,3.9383817451963503e-11,3.2253752639042127e-08,2.3349261056770564e-11,3.4541397259179308e-05,3.2177690380570874e-10,3.225202172329151e-14,1.1792898971201469e-06,4.4933626455436029e-12
0.0473624706198898,0.0033148348066248997,0.84210526299999999,0.0,0.0,0.0,0.052289079686058733,0.10487823355943655,5.1453081978569209e-07,2.0339994964614475e-05,6.7786867348176574e-06,1.5927338273485229e-17,7.5831422575573808e-09,0.00029653299652717215,0.00034451785328052487,1.7145974902604685e-05,1.5873671416799006e-06,1.0602023592230078e-09,4.026095426911547e-11,3.289526183897217e-08,2.4238270020646084e-11,3.5812033473875773e-05,3.340027518247677e-10,3.3770807839834185e-14,1.2064855976553779e-06,4.6116620747816095e-12
0.04744698802546812,0.003314835671733809,0.84210526299999999,0.0,0.0,0.0,0.052281976457764771,0.10487003526550361,5.1964592903208489e-07,2.0619389529394058e-05,6.8454644763272218e-06,1.6085039373404645e-17,7.7532044889686108e-09,0.00030217861300208389,0.00035224344288906529,1.7600748193943325e-05,1.6249432857166203e-06,1.0839712828893475e-09,4.1159109936606532e-11,3.3549551568984574e-08,2.5162385926041275e-11,3.7130981512052771e-05,3.467098386392533e-10,3.5362660381628617e-14,1.2343342792801518e-06,4.7333479958941039e-12
