Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12)
0.0030574919848929093,0.002901453281767385,0.84210526299999999,0.0,0.0,0.0,0.052619871272297621,0.10525012846980274,4.2859511395054209e-07,1.7401241321613148e-06,9.4112398625190935e-07,2.7855916828641615e-17,7.2614926512093035e-10,1.0169871611733499e-05,1.0220889872552004e-05,6.4682827414280723e-08,7.5671291732106829e-09,1.710457128951884e-11,4.2430092398930946e-12,4.3541212331875484e-10,3.2603400488086409e-13,1.5041158769750804e-07,6.881914079212298e-13,7.281009692888084e-17,9.2690523458455328e-09,2.7802268871834717e-13,5.3734988104232861e-12
0.0030827075255045614,0.0029014531999873314,0.84210526299999999,0.0,0.0,0.0,0.052619478573719868,0.10524968297279061,4.3780024645733141e-07,1.8069451071304207e-06,9.6133178102794319e-07,2.8454040067996123e-17,7.5161772147919292e-10,1.0525363348429593e-05,1.0568653869422436e-05,6.7402114268616581e-08,7.9897308353558427e-09,1.7955992747103676e-11,4.4365524932322699e-12,4.5431418802280978e-10,3.4159261542282998e-13,1.5725608487189887e-07,7.2102935772678724e-13,7.7758266570821111e-17,9.7571490463589673e-09,2.9230249121373419e-13,5.5014525238877721e-12
0.0031079230661162135,0.0029014531159516923,0.84210526299999999,0.0,0.0,0.0,0.052619072284317205,0.10524922189266046,4.4717709252034811e-07,1.8761894299650878e-06,9.8191623750292899e-07,2.9063312128762489e-17,7.7812824669021715e-10,1.0893518804683764e-05,1.0928683125250541e-05,7.0238226494031857e-08,8.4361414100686267e-09,1.8849755257915176e-11,4.6389192007057403e-12,4.7398163181655643e-10,3.5801264593016836e-13,1.6442837483708756e-07,7.5568517724260885e-13,8.3046136739309484e-17,1.0270797618325713e-08,3.0732432337944167e-13,5.6322856436808534e-12
0.0031331386067278656,0.0029014530296014723,0.84210526299999999,0.0,0.0,0.0,0.052618651863135919,0.10524874461779241,4.5672901626252533e-07,1.94793747615975e-06,1.0028847191105549e-06,2.9683950974644304e-17,8.0573002577221092e-10,1.1274847231449328e-05,1.1301483252523954e-05,7.3196443318404696e-08,8.907676329122363e-09,1.9787972170628351e-11,4.8505137099638071e-12,4.9444461190431852e-10,3.7534999422005715e-13,1.7194668660877465e-07,7.9227680930071693e-13,8.8698351668069944e-17,1.081136617729724e-08,3.2312755707903789e-13,5.7660675840984331e-12
0.0031583541473395177,0.0029014529408766233,0.84210526299999999,0.0,0.0,0.0,0.052618216744609855,0.10524825050951363,4.6645947166228103e-07,2.0222719842065902e-06,1.0242447851887475e-06,3.031618036935465e-17,8.3447472631209629e-10,1.1669880870205097e-05,1.1687583926793574e-05,7.6282306546670385e-08,9.4057215263549807e-09,2.0772863034817374e-11,5.0717592074816856e-12,5.1573452167260946e-10,3.936645963547565e-13,1.7983043604033156e-07,8.3093071550814305e-13,9.4741500858071198e-17,1.1380299066104874e-08,3.3975371729961525e-13,5.9028696299612121e-12
0.00318356968795117,0.002901452849716068,0.84210526299999999,0.0,0.0,0.0,0.052617766337357194,0.10524773890080123,4.7637200629770206e-07,2.099278117824319e-06,1.0460041991131442e-06,3.0960230117495141e-17,8.6441662802649893e-10,1.2079176050042233e-05,1.2087540115670686e-05,7.950163535200702e-08,9.9317371522871418e-09,2.1806759055041025e-11,5.303098634638037e-12,5.3788404825727609e-10,4.1302073996286188e-13,1.8810031176301844e-07,8.7178253701379834e-13,1.0120428662905879e-16,1.1979121316289061e-08,3.5724660575819864e-13,6.0427649952216499e-12
0.003208785228562822,0.0029014527560577343,0.84210526299999999,0.0,0.0,0.0,0.052617300022915793,0.1052472090949183,4.8647026525216906e-07,2.1790435302995798e-06,1.0681709367791011e-06,3.16163363157637e-17,8.9561275938702821e-10,1.2503314338558787e-05,1.2501933373253993e-05,8.2860542004565954e-08,1.0487261490202857e-08,2.2892108841182906e-11,5.5449956525389326e-12,5.6092723326339038e-10,4.3348740332009469e-13,1.9677836780681394e-07,9.1497780957823688e-13,1.0811770720813038e-16,1.260944338619595e-08,3.7565243215004497e-13,6.1858288836022335e-12
0.003234000769174474,0.0029014526598385875,0.84210526299999999,0.0,0.0,0.0,0.052616817154413714,0.10524666036397951,4.9675799518662025e-07,2.2616584311055771e-06,1.0907531954432224e-06,3.2284741614818193e-17,9.2812304173280596e-10,1.2942903749289647e-05,1.2931373203675149e-05,8.6365448603019911e-08,1.107391508587955e-08,2.4031484472942367e-11,5.7979356585744154e-12,5.8489953682765754e-10,4.5513862242266791e-13,2.0588812345203845e-07,9.6067273765114196e-13,1.1551525688423588e-16,1.3272966194113099e-08,3.9501995355920706e-13,6.3321385513469902e-12
0.003259216309786126,0.002901452560994679,0.84210526299999999,0.0,0.0,0.0,0.052616317055171294,0.10524609194744218,5.0723904858383035e-07,2.3472156549794267e-06,1.1137594029357405e-06,3.2965695492131894e-17,9.6201044132245993e-10,1.3398580008548835e-05,1.3376498497683052e-05,9.0023104879158463e-08,1.1693405104027573e-08,2.522758789760378e-11,6.0624268579062269e-12,6.0983790522403154e-10,4.7805388849117158e-13,2.1545467090973322e-07,1.0090350325927915e-12,1.2343314491557962e-16,1.397148646613844e-08,4.1540062259083246e-13,6.481773372174032e-12
0.0032844318503977782,0.0029014524594611897,0.84210526299999999,0.0,0.0,0.0,0.052615799017231381,0.10524550305051907,5.1791738817024592e-07,2.4358107336580225e-06,1.1371982272554238e-06,3.3659454536188436e-17,9.9734112980954007e-10,1.3871007884719616e-05,1.3837979046435677e-05,9.3840607151138051e-08,1.2347529925449563e-08,2.64832576815732e-11,6.3390013933184271e-12,6.3578084222617606e-10,5.0231857856624341e-13,2.2550479148091764e-07,1.060244820645888e-12,1.3191053505240981e-16,1.4706902419903073e-08,4.3684874482747059e-13,6.6348149045229239e-12
0.0033096473910094303,0.002901452355172491,0.84210526299999999,0.0,0.0,0.0,0.05261526229981333,0.10524489284250731,5.2879709152112374e-07,2.5275419704922887e-06,1.1610785865590801e-06,3.4366282742374735e-17,1.0341846536595311e-09,1.4360882583196429e-05,1.4316517136935138e-05,9.7825418506833055e-08,1.3038183999956088e-08,2.7801476137616138e-11,6.6282165371109769e-12,6.6276848445308529e-10,5.2802442210364378e-13,2.3606708090180585e-07,1.1144956267827229e-12,1.4098980773206736e-16,1.5481219806808145e-08,4.5942164625768225e-13,6.7913469611976671e-12
0.0033348629316210824,0.0029014522480622085,0.84210526299999999,0.0,0.0,0.0,0.052614706127686768,0.10524426045502999,5.398823558549047e-07,2.6225105181814922e-06,1.1854096595581042e-06,3.5086451820942226e-17,1.0726141130638025e-09,1.4868931210362004e-05,1.4812849233828557e-05,1.0198539030507962e-07,1.3767362971193927e-08,2.9185376851319382e-11,6.9306559489889659e-12,6.9084268093864445e-10,5.552700067457498e-13,2.4717208464429445e-07,1.1719954411196952e-12,1.5071684721908475e-16,1.6296558337098845e-08,4.8317985137555631e-13,6.951455681513214e-12
0.0033600784722327345,0.0029014521380632957,0.84210526299999999,0.0,0.0,0.0,0.052614129689460783,0.10524360498018427,5.5117750302297941e-07,2.7208204598930989e-06,1.2102008963349513e-06,3.5820241517419695e-17,1.1127063509458705e-09,1.5395914310173858e-05,1.5327747752605583e-05,1.0632878508950694e-07,1.4537169090750735e-08,3.0638252631991207e-11,7.2469310041914185e-12,7.2004707718032547e-10,5.8416132674335015e-13,2.588524440090498e-07,1.2329678752159983e-12,1.611413562025138e-16,1.7155158513895201e-08,5.0818727270391729e-13,7.1152296060615629e-12
0.0033852940128443866,0.002901452025108119,0.84210526299999999,0.0,0.0,0.0,0.052613532135783479,0.105242925468591,5.6268698470122251e-07,2.8225788940595123e-06,1.2354620295928662e-06,3.656793994587434e-17,1.1545421526990174e-09,1.5942627477137856e-05,1.5862022929555693e-05,1.1086430101716292e-07,1.5349816940222039e-08,3.216356391507856e-11,7.5776821964238277e-12,7.5042720393868563e-10,6.1481237782698591e-13,2.7114305392289612e-07,1.2976534162580192e-12,1.7231720062881293e-16,1.8059388904241805e-08,5.3451141255334893e-13,7.2827597542221575e-12
0.0034105095534560387,0.002901451909128551,0.84210526299999999,0.0,0.0,0.0,0.052612912577447032,0.10524222092733984,5.7441538778992522e-07,2.9278960231711994e-06,1.2612030863526815e-06,3.7329843935432336e-17,1.198206457341309e-09,1.6509903049662999e-05,1.6416524794205539e-05,1.1560109791232884e-07,1.620763948135222e-08,3.3764947645163203e-11,7.9235806205003798e-12,7.820305710755908e-10,6.4734580268603918e-13,2.8408123343357479e-07,1.366310787886325e-12,1.8430278784398117e-16,1.9011753877339504e-08,5.6222357789309504e-13,7.4541397045506673e-12
0.003435725094067691,0.0029014517900560785,0.84210526299999999,0.0,0.0,0.0,0.052612270083392844,0.1052414903178239,5.8636744002900681e-07,3.0368852469163107e-06,1.2874344001110052e-06,3.810625939048542e-17,1.2437885808254665e-09,1.7098611888022978e-05,1.6992145250342403e-05,1.2054882506484458e-07,1.7113094455924754e-08,3.5446226670791646e-11,8.2853295399790332e-12,8.1490676673792021e-10,6.818935916072386e-13,2.9770690998399505e-07,1.4392184272499988e-12,1.9716148144732982e-16,2.0014901842396258e-08,5.9139910928004414e-13,7.6294656781906163e-12
0.003460940634679343,0.002901451667821919,0.84210526299999999,0.0,0.0,0.0,0.052611603678611077,0.10524073255345695,5.9854801583568384e-07,3.1496632600501099e-06,1.3141666234747067e-06,3.8897501665027575e-17,1.2913824522964096e-09,1.7709665241396233e-05,1.7589820272145039e-05,1.2571765090200982e-07,1.8068771158765464e-08,3.7211419684726616e-11,8.6636660454747571e-12,8.4910756221193769e-10,7.1859784325944651e-13,3.1206281864561392e-07,1.5166760887886815e-12,2.1096205662439484e-16,2.1071634020996793e-08,6.2211762486768303e-13,7.8088366254634293e-12
0.003486156175290995,0.0029014515423571572,0.84210526299999999,0.0,0.0,0.0,0.052610912341928252,0.10523994649726613,6.1096214237207156e-07,3.2663501554136535e-06,1.3414107412871695e-06,3.9703895951582909e-17,1.3410868641499708e-09,1.8344016708719951e-05,1.8210532222392199e-05,1.3111829467377194e-07,1.9077397609076041e-08,3.9064751745793098e-11,9.0593628097814005e-12,8.8468702279502875e-10,7.5761159108864498e-13,3.2719471759741802e-07,1.5990065862461747e-12,2.2577920013326172e-16,2.2184913791558938e-08,6.5446328060005565e-13,7.9923543158046524e-12
0.003511371715902647,0.002901451413592889,0.84210526299999999,0.0,0.0,0.0,0.052610195003676856,0.10523913095935286,6.2361500585053189e-07,3.3870695325602752e-06,1.3691780842624894e-06,4.0525777685207079e-17,1.393005736811677e-09,1.9002664298374242e-05,1.8855312300203715e-05,1.3676206030254852e-07,2.0141848147319054e-08,4.1010665421243134e-11,9.4732299464069657e-12,9.2170162505245497e-10,7.9909970131568219e-13,3.4315162125408326e-07,1.6865576855314898e-12,2.4169405957081652e-16,2.335787664633744e-08,6.8852504778552771e-13,8.1801234312271696e-12
0.0035365872565142993,0.0029014512814603925,0.84210526299999999,0.0,0.0,0.0,0.0526094505432394,0.10523828469421337,6.3651195808494685e-07,3.5119486124909292e-06,1.3974803431444627e-06,4.1363492963064872e-17,1.4472483992262754e-09,1.9686652592013466e-05,1.9525243126292807e-05,1.42660872561769e-07,2.1265151487076996e-08,4.3053832591616355e-11,9.9061169786530247e-12,9.6021038085139919e-10,8.4323984910937888e-13,3.5998605257531532e-07,1.7797041622630317e-12,2.5879484704980021e-16,2.45938408045742e-08,7.2439700934398841e-13,8.3722516635068272e-12
0.0035618027971259514,0.002901451145891303,0.84210526299999999,0.0,0.0,0.0,0.052608677786460147,0.10523740639791043,6.4965852329648154e-07,3.6411183590454797e-06,1.426329583408023e-06,4.2217398980110528e-17,1.5039298861263437e-09,2.0397075018183337e-05,2.0221461474275631e-05,1.4882731576117006e-07,2.2450499253699523e-08,4.5199166963341876e-11,1.0358914926932289e-11,1.000274968588728e-09,8.9022358015133488e-13,3.7775431622929329e-07,1.8788500391854639e-12,2.7717750297902928e-16,2.5896318528800205e-08,7.6217867612814181e-13,8.5688498153011184e-12
0.0035870183377376035,0.002901451006817828,0.84210526299999999,0.0,0.0,0.0,0.052607875502916027,0.10523649470508668,6.6306040518285143e-07,3.7747136075469512e-06,1.4557382605216105e-06,4.3087864481423151e-17,1.56317125323313e-09,2.1135076241705979e-05,2.0945161157197413e-05,1.5527467513217002e-07,2.3701255044161499e-08,4.7451837337912821e-11,1.083255852263668e-11,1.0419598720564316e-09,9.4025746551592134e-13,3.9651679443784898e-07,1.9844310201355791e-12,2.9694642626556667e-16,2.7269028194994488e-08,8.019753248368667e-13,8.7700319054288314e-12
0.0036122338783492556,0.002901450864172962,0.84210526299999999,0.0,0.0,0.0,0.052607042403038658,0.10523554818580989,6.7672349426055094e-07,3.9128732013498169e-06,1.485719235789897e-06,4.3975270231776982e-17,1.6250999116355285e-09,2.1901854675184137e-05,2.1697596079100073e-05,1.6201698112342609e-07,2.5020964045425243e-08,4.9817281690388317e-11,1.132802855754354e-11,1.0853325274176653e-09,9.9356435857435445e-13,4.1633826750096154e-07,2.0969171388848602e-12,3.1821527795652419e-16,2.8715907171325947e-08,8.4389835916707205e-13,8.9759152785565221e-12
0.0036374494189609077,0.002901450717890741,0.84210526299999999,0.0,0.0,0.0,0.052606177135078161,0.10523456534223899,6.9065387549004835e-07,4.0557401370020153e-06,1.5162857927972953e-06,4.4880009503057073e-17,1.6898499826935257e-09,2.2698665119369715e-05,2.248008346217715e-05,1.6906905683510064e-07,2.6413363251699701e-08,5.2301222114184869e-11,1.1846354378473712e-11,1.1304634787961598e-09,1.0503847634976056e-12,4.3728826118494389e-07,2.216815643006495e-12,3.4110786611776431e-16,3.0241125564577161e-08,8.8806569598994069e-13,9.1866207195580138e-12
0.00366266495957256,0.0029014505679065194,0.84210526299999999,0.0,0.0,0.0,0.052605278281899384,0.10523354460509941,7.0485783619447142e-07,4.2034617187938299e-06,1.547451654473769e-06,4.580248858016398e-17,1.7575626749234439e-09,2.3526821539565436e-05,2.3294007260844982e-05,1.7644656884061372e-07,2.7882392324436042e-08,5.4909680693841531e-11,1.2388616537726998e-11,1.1774265430172007e-09,1.1109783258917712e-12,4.5944142336411921e-07,2.3446741349300964e-12,3.6575912061865111e-16,3.1849100898107024e-08,9.3460217849206687e-13,9.4022725728341507e-12
0.003687880500184212,0.0029014504141572726,0.84210526299999999,0.0,0.0,0.0,0.052604344357599614,0.10523248432995565,7.1934187428296152e-07,4.3561897235355315e-06,1.5792310008057037e-06,4.6743127286087744e-17,1.828386684441604e-09,2.438769998568206e-05,2.4140821774908988e-05,1.8416608166692858e-07,2.9432205142596902e-08,5.7648996372396264e-11,1.2955949610675717e-11,1.2262989840703825e-09,1.1756254571645812e-12,4.8287793253185353e-07,2.4810839945856627e-12,3.9231616746443833e-16,3.3544513790391041e-08,9.8364001838835572e-13,9.6229988669040423e-12
0.003713096040795864,0.002901450256581932,0.84210526299999999,0.0,0.0,0.0,0.052603373803937321,0.10523138279326702,7.3411270679049225e-07,4.514080576480086e-06,1.6116384872158161e-06,4.7702359526869385e-17,1.9024786206761886e-09,2.5282741664060491e-05,2.5022055474928161e-05,1.922451162289411e-07,3.1067182094883229e-08,6.052584288570452e-11,1.3549545192874502e-11,1.2771616979076637e-09,1.2446291053946066e-12,5.076839410457095e-07,2.6266841105028861e-12,4.2093951340808006e-16,3.533232470882258e-08,1.0353192695001594e-12,9.8489314446034338e-12
0.003738311581407516,0.002901450095121764,0.84210526299999999,0.0,0.0,0.0,0.052602364986559326,0.10523023818821303,7.4917727874671059e-07,4.6772955393879022e-06,1.6446892636376051e-06,4.8680633857213056e-17,1.9800034591993904e-09,2.6213456169691591e-05,2.5939315053886239e-05,2.0070221254055834e-07,3.2791943170032863e-08,6.3547247841894175e-11,1.4170655090056938e-11,1.3300994082247654e-09,1.318316686789006e-12,5.3395205624576103e-07,2.7821649489932997e-12,4.5180435278924992e-16,3.7217791879615591e-08,1.0897883351914417e-12,1.0080206099254271e-11
0.0037635271220191682,0.002901449929720767,0.84210526299999999,0.0,0.0,0.0,0.05260131619101413,0.10522904862027209,7.6454277238709394e-07,4.8460009118178741e-06,1.6783989943112667e-06,4.9678414067556053e-17,2.0611350236914977e-09,2.7181424888027955e-05,2.6894289720372127e-05,2.0955699705484805e-07,3.4611361906285334e-08,6.6720613030989768e-11,1.4820594715562428e-11,1.3852008739260017e-09,1.3970421932547342e-12,5.6178186288745508e-07,2.9482729940656969e-12,4.8510200991438055e-16,3.9206490441362926e-08,1.1472045123810017e-12,1.0316962717197798e-11
0.0037887426626308203,0.00290144976032613,0.84210526299999999,0.0,0.0,0.0,0.052600225618537104,0.1052278121025375,7.8021661672061316e-07,5.0203682468236274e-06,1.7127838783297382e-06,5.0696179793455545e-17,2.1460564992195721e-09,2.8188304576186519e-05,2.7888755749664819e-05,2.1883025501852171e-07,3.6530580266458278e-08,7.005373605676455e-11,1.5500746710949131e-11,1.442559109011373e-09,1.4811884932337943e-12,5.9128049066400947e-07,3.1258155941399912e-12,5.2104153181657292e-16,4.1304332937139846e-08,1.2077345750894312e-12,1.0559345427116698e-11
0.0038139582032424724,0.0029014495868887272,0.84210526299999999,0.0,0.0,0.0,0.052599091381593216,0.10522652655075222,7.9620649746893687e-07,5.2005745823363044e-06,1.7478606709652221e-06,5.1734427148202958e-17,2.2349609792045721e-09,2.9235831133990458e-05,2.8924581310417957e-05,2.2854400826233726e-07,3.8555024511059742e-08,7.3554833391049931e-11,1.6212564806949321e-11,1.5022716156850895e-09,1.5711698447271723e-12,6.2256323096159913e-07,3.3156662553499809e-12,5.5985144794944616e-16,4.3517591248051142e-08,1.2715554007511867e-12,1.0807502756604866e-11
0.0038391737438541245,0.002901449409363665,0.84210526299999999,0.0,0.0,0.0,0.052597911499161029,0.10522518977804345,8.1252036739325022e-07,5.3868026896263848e-06,1.7836467058085494e-06,5.2793669379636883e-17,2.328052048656654e-09,3.032582357599804e-05,3.0003731586057959e-05,2.387215988891607e-07,4.0690422148330965e-08,7.7232564959204255e-11,1.6957577943383784e-11,1.564440631530342e-09,1.6674346414442398e-12,6.5575420739744686e-07,3.5187704254508892e-12,6.0178171528685347e-16,4.5852920079881614e-08,1.3388546428140966e-12,1.1061587796481724e-11
0.0038643892844657766,0.002901449227710882,0.84210526299999999,0.0,0.0,0.0,0.052596683891740846,0.10522379948933565,8.2916645702574675e-07,5.579241340357405e-06,1.8201599177556393e-06,5.3874437552184064e-17,2.4255444064886343e-09,3.1460188216419257e-05,3.1128274211558859e-05,2.4938777936585219e-07,4.2942820047336785e-08,8.1096060375233925e-11,1.7737394668329646e-11,1.629173391663804e-09,1.7704684152139953e-12,6.9098710514070663e-07,3.7361518169647512e-12,6.4710586945971028e-16,4.8317382124091456e-08,1.4098314534775427e-12,1.1321758373386646e-11
0.0038896048250774288,0.0029014490418958127,0.84210526299999999,0.0,0.0,0.0,0.052595406376068687,0.10522235327541959,8.4615328582402075e-07,5.7780855938750904e-06,1.8574188668776001e-06,5.4977281255226658e-17,2.5276645299657477e-09,3.2640923079631638e-05,3.2300385047950405e-05,2.6056880957434083e-07,4.5318603808049102e-08,8.515494695529411e-11,1.8553707838597699e-11,1.69658240683762e-09,1.8807971202896363e-12,7.2840596451367214e-07,3.968919323434694e-12,6.9612340497941353e-16,5.0918475024893202e-08,1.4846972607757381e-12,1.1588177231233044e-11
