Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76)
0.05630347541446467,0.001786475345785887,0.84210526299999999,0.0,0.0,0.0,0.052628029111387448,0.10525887116613715,1.0803556900815874e-08,5.4615513526650139e-07,8.0481882519160563e-07,4.4413231726168444e-19,2.0575919112114769e-11,2.6926423308530582e-06,2.6089341570079632e-06,2.5234903880473684e-07,2.3800299693209525e-08,1.0654391611694893e-11,8.8213723107372403e-14,5.7117575772383772e-10,2.8215899184055549e-15,1.6670359179127194e-08,2.3204434129735533e-13,8.7836122337559078e-19
0.05664906087071591,0.001786475297466356,0.84210526299999999,0.0,0.0,0.0,0.052627879839258637,0.10525869507848368,1.1072978822429081e-08,5.6651407156441289e-07,8.2488478873154955e-07,4.5520589546268886e-19,2.1534030060099989e-11,2.8191078096778009e-06,2.7252643858590259e-06,2.6472802418131957e-07,2.509987208053742e-08,1.1218138158770957e-11,9.2843178836613314e-14,6.0002172160651997e-10,3.0273737761254977e-15,1.7783778509501204e-08,2.4896733491513937e-13,9.6039517876230684e-19
0.05699464632696715,0.0017864752478590094,0.84210526299999999,0.0,0.0,0.0,0.052627724117850078,0.10525851170764158,1.1347110095651853e-08,5.8742711928031252e-07,8.4530118771131894e-07,4.6647289889923045e-19,2.2535752793919057e-11,2.9515183391159298e-06,2.8470155958972111e-06,2.7769542641304062e-07,2.6464731940340481e-08,1.1808549361143176e-11,9.7689787954094138e-14,6.3010116467732909e-10,3.2486923385209244e-15,1.8978499792657032e-08,2.6716780964678993e-13,1.0502885464067603e-18
0.05734023178321839,0.0017864751969400205,0.84210526299999999,0.0,0.0,0.0,0.052627561678066745,0.10525832076718969,1.1625970632018218e-08,6.0889668332144291e-07,8.660694852989407e-07,4.779341383502668e-19,2.358272552841073e-11,3.0901327956941239e-06,2.9744342520985358e-06,2.9127549762219882e-07,2.7897402525354415e-08,1.2426597600404858e-11,1.0276139146618379e-13,6.6145426805475329e-10,3.4866819141592732e-15,2.0260653778262459e-08,2.8673919917111423e-13,1.1487992678548637e-18
0.05768581723946963,0.001786475144685704,0.84210526299999999,0.0,0.0,0.0,0.052627392241661568,0.10525812196144731,1.1909578769917708e-08,6.3092461520841966e-07,8.8719102686557948e-07,4.8959035967254466e-19,2.4676616362706566e-11,3.2352188383376704e-06,3.1077760583181565e-06,3.0549314510374866e-07,2.9400447731424129e-08,1.3073271020231403e-11,1.0806595500960461e-13,6.9412187082937671e-10,3.742554820551835e-15,2.1636818208257607e-08,3.0778118733766748e-13,1.2567569494551973e-18
0.05803140269572087,0.0017864750910725547,0.84210526299999999,0.0,0.0,0.0,0.052627215521097032,0.10525791498531767,1.2197951252173178e-08,6.5351222118424676e-07,9.0866703777313572e-07,5.0144224329800104e-19,2.5819122030709146e-11,3.3870530216944263e-06,3.2473061285702738e-06,3.2037392715199398e-07,3.097647001127916e-08,1.3749572709398163e-11,1.1361156242399077e-13,7.2814549645130173e-10,4.0176016842231922e-15,2.3114047280675027e-08,3.3039990718711792e-13,1.3750687553213981e-18
0.05837698815197211,0.0017864750360772764,0.84210526299999999,0.0,0.0,0.0,0.052627031219412729,0.10525769952413404,1.249110319227579e-08,6.7666027386810354e-07,9.3049862164585553e-07,5.1349040236904549e-19,2.7011966801944702e-11,3.5459209012622847e-06,3.3932991524670358e-06,3.35944048193995e-07,3.2628108234962354e-08,1.4456520600788262e-11,1.1940641489269352e-13,7.635673438707918e-10,4.3131972176312231e-15,2.4699902729882419e-08,3.5470839351617566e-13,1.504726451721213e-18
0.058722573608223354,0.0017864749796768133,0.84210526299999999,0.0,0.0,0.0,0.052626839030099362,0.10525747525350894,1.2789048058267863e-08,7.0036902740920499e-07,9.5268675901741917e-07,5.2573538204662694e-19,2.8256901274224596e-11,3.7121171303714355e-06,3.5460395548041046e-06,3.5223035337660724e-07,3.4358035595833651e-08,1.5195146352443089e-11,1.2545882202501686e-13,8.0043020974366459e-10,4.6308055949190952e-15,2.6402486591012028e-08,3.8082703429675894e-13,1.6468141431442721e-18
0.059068159064474594,0.0017864749218483907,0.84210526299999999,0.0,0.0,0.0,0.052626638636978584,0.10525724183918619,1.3091797667166003e-08,7.2463823591585545e-07,9.7523230605900482e-07,5.3817765990816857e-19,2.9555701081044803e-11,3.885945548985339e-06,3.705821649363321e-06,3.6926032275534964e-07,3.6168957640570943e-08,1.5966494362212535e-11,1.3177719416872491e-13,8.3877751822467663e-10,4.9719824739823532e-15,2.8230475706762026e-08,4.0888375510699025e-13,1.8025156703710547e-18
0.059413744520725835,0.0017864748625695383,0.84210526299999999,0.0,0.0,0.0,0.052626429714088631,0.10525699893689532,1.3399362164277569e-08,7.4946717500115178e-07,9.981359940217077e-07,5.5081764452977382e-19,3.0910165845904936e-11,4.0677192642497193e-06,3.8729497870767226e-06,3.8706206526690199e-07,3.8063610296217319e-08,1.6771621884327276e-11,1.3837004332966274e-13,8.7865332257726262e-10,5.3383813998417801e-15,3.0193158050680074e-08,4.3901451549496265e-13,1.9731233187599762e-18
0.059759329976977076,0.001786474801818128,0.84210526299999999,0.0,0.0,0.0,0.052626211925575553,0.10525674619220832,1.371175002393195e-08,7.7485466630787484e-07,1.0213984293228e-06,5.636556753202457e-19,3.2322118074095762e-11,4.2577607230794187e-06,4.0477384987807957e-06,4.0566431267558413e-07,4.0044758000089363e-08,1.7611597979397751e-11,1.4524597481898922e-13,9.2010220471593745e-10,5.7317606312366252e-15,3.2300470943356689e-08,4.7136387680371109e-13,2.1600476066097415e-18
0.060104915433228316,0.0017864747395724037,0.84210526299999999,0.0,0.0,0.0,0.052625984925589543,0.10525648324039831,1.4028968069321065e-08,8.0079910469135248e-07,1.0450200937375509e-06,5.7669202423760979e-19,3.379340193565426e-11,4.456401777031293e-06,4.2305126328764814e-06,4.2509641367406826e-07,4.211519206445192e-08,1.8487502365728461e-11,1.5241367835174244e-13,9.6316931015691712e-10,6.1539847237185024e-15,3.4563041221521165e-08,5.0608516274105716e-13,2.364826541577453e-18
0.06045050088947956,0.0017864746758110128,0.84210526299999999,0.0,0.0,0.0,0.052625748358185877,0.1052562097062998,1.4351021471772373e-08,8.2729848778178898e-07,1.0690013455166754e-06,5.8992689512440225e-19,3.5325882400601461e-11,4.6639837395218927e-06,4.4216074882818064e-06,4.4538832835382558e-07,4.4277729082619161e-08,1.9400425839142538e-11,1.5988193143314945e-13,1.0079003678117911e-09,6.6070313961896458e-15,3.6992227441525123e-08,5.4334098513719316e-13,2.5891362822879e-18
0.0607960863457308,0.0017864746105130337,0.84210526299999999,0.0,0.0,0.0,0.052625501857230229,0.10525592520416995,1.4677913773623473e-08,8.5435044772131892e-07,1.0933424214524931e-06,6.0336042418067878e-19,3.6921444371863025e-11,4.8808574358954587e-06,4.6213689431461649e-06,4.6657062326120401e-07,4.6535209475810954e-08,2.0351469419603451e-11,1.6765959256883764e-13,1.0543415626078829e-09,7.0930003349934894e-15,3.9600164205666736e-08,5.8330396743799271e-13,2.8348034142691606e-18
0.06114167180198204,0.0017864745436580094,0.84210526299999999,0.0,0.0,0.0,0.052625245046307431,0.10525562933755045,1.5009646941407641e-08,8.8195228471300471e-07,1.1180434389882979e-06,6.1699268339830952e-19,3.8581991658390696e-11,5.1073832469124637e-06,4.8301535798780041e-06,4.8867446722869402e-07,4.8890496393457328e-08,2.1341743036691847e-11,1.7575559113131537e-13,1.1025395776022747e-09,7.6141141933172069e-15,4.2399808672917087e-08,6.2615687464586324e-13,3.1038165057502279e-18
0.06148725725823328,0.0017864744752259733,0.84210526299999999,0.0,0.0,0.0,0.052624977538633461,0.10525532169912978,1.5346221390828729e-08,9.1010100202773706e-07,1.1431043993919133e-06,6.3082368094078637e-19,4.0309446407764788e-11,5.3439311458229802e-06,5.0483288070975591e-06,5.1173162821158573e-07,5.1346474689135875e-08,2.2372366324651829e-11,1.8417893379377006e-13,1.1525416430437452e-09,8.172725597766449e-15,4.5404989343756703e-08,6.7209314181358121e-13,3.3983390460359115e-18
0.06183284271448452,0.0017864744051974734,0.84210526299999999,0.0,0.0,0.0,0.05262469893696952,0.10525500187060428,1.5687636034434805e-08,9.3879334222711865e-07,1.1685251922106772e-06,6.4485336221960108e-19,4.2105748614949712e-11,5.5908807296827729e-06,5.2762729791990944e-06,5.3577447135116213e-07,5.3906050043088304e-08,2.3444468107309339e-11,1.9293870040535981e-13,1.2043953757812649e-09,8.7713286362469476e-15,4.8630457224491593e-08,7.2131780488655325e-13,3.7207246947531584e-18
0.06217842817073576,0.0017864743335536063,0.84210526299999999,0.0,0.0,0.0,0.052624408833537938,0.10525466942253876,1.6033888373967823e-08,9.6802582426252385e-07,1.1943055995791603e-06,6.5908161535991476e-19,4.3972855384325798e-11,5.8486212458296121e-06,5.5143755142792829e-06,5.6083595843700567e-07,5.6572148563498203e-08,2.4559184903766097e-11,2.020440325116707e-13,1.2581488299024376e-09,9.4125591932496946e-15,5.2091939433988036e-08,7.7404759972020883e-13,4.0735316924176785e-18
0.062524013626987,0.0017864742602760359,0.84210526299999999,0.0,0.0,0.0,0.052624106809938807,0.10525432391422507,1.6384974554529755e-08,9.9779478107970794e-07,1.220445301598362e-06,6.7350827287214385e-19,4.5912740751830654e-11,6.1175516137593094e-06,5.7630370112298562e-06,5.8694964899530526e-07,5.9347716487273509e-08,2.5717662147614736e-11,2.115041432393403e-13,1.3138505909266289e-09,1.0099201532892423e-14,5.5806195351122536e-08,8.3051144863496053e-13,4.4595384466568363e-18
0.06286959908323823,0.0017864741853470213,0.84210526299999999,0.0,0.0,0.0,0.052623792437066698,0.10525396489353764,1.6740889435617522e-08,1.0280963974715372e-06,1.2469438833656274e-06,6.8813311307910804e-19,4.7927395686620956e-11,6.3980804431052143e-06,6.0226693668507777e-06,6.141497032125075e-07,6.2235719988378528e-08,2.6921054159937847e-11,2.2132831699700109e-13,1.3715495725431445e-09,1.0834203389238939e-14,5.9791075432121286e-08,8.9095166451762196e-13,4.8817622770588166e-18
0.06321518453948947,0.0017864741087494397,0.84210526299999999,0.0,0.0,0.0,0.052623465275026496,0.10525359189678633,1.7101626725182496e-08,1.0589267479203473e-06,1.2738008415146873e-06,7.0295586778102119e-19,5.0018827716720361e-11,6.690626048998809e-06,6.2936958938990126e-06,6.4247088682370528e-07,6.5239145598186462e-08,2.8170522446963902e-11,2.315258964160194e-13,1.4312950747545082e-09,1.1620675701742378e-14,6.4065582762102401e-08,9.5562403148694183e-13,5.3434773824325382e-18
0.06356076999574072,0.0017864740304668115,0.84210526299999999,0.0,0.0,0.0,0.052623124873047621,0.10525320444856504,1.74671790636797e-08,1.0902818341093828e-06,1.301015591644201e-06,7.1797622542215497e-19,5.2189061198901986e-11,6.9956164651028936e-06,6.5765514410053348e-06,6.7194857817678764e-07,6.8361000744040424e-08,2.9467237362609114e-11,2.4210629586232736e-13,1.4931369459485009e-09,1.2461897862058822e-14,6.8649937447000335e-08,1.0247981791939297e-12,5.8482335226693171e-18
0.06390635545199196,0.0017864739504833192,0.84210526299999999,0.0,0.0,0.0,0.052622770769395692,0.10525280206159479,1.7837538112054639e-08,1.1221576218322454e-06,1.3285874778379856e-06,7.3319383235587686e-19,5.4440137906167633e-11,7.3134894549185602e-06,6.871682515433636e-06,7.0261877766167152e-07,7.1604314298276086e-08,3.0812378721859419e-11,2.5307900613954705e-13,1.5571253232629093e-09,1.3361337559290877e-14,7.3565644008297684e-08,1.0987591410636069e-12,6.3998787908483233e-18
0.0642519409082432,0.0017864738687838313,0.84210526299999999,0.0,0.0,0.0,0.052622402491280709,0.10525238423656173,1.8212694726205366e-08,1.1545500771590899e-06,1.3565157812056113e-06,7.4860830268696457e-19,5.677411706455598e-11,7.6446925230029374e-06,7.1795474097026155e-06,7.3451811956673312e-07,7.4972137883919656e-08,3.2207133845751131e-11,2.6445357947736669e-13,1.623310691896392e-09,1.4322650252527154e-14,7.8835561846757557e-08,1.1778074519248278e-12,7.0025820199016675e-18
0.06459752636449444,0.0017864737853539284,0.84210526299999999,0.0,0.0,0.0,0.052622019554760792,0.1052519504619483,1.8592639069150539e-08,1.1874552016605232e-06,1.3847997288781906e-06,7.6421922313565444e-19,5.9193076089999858e-11,7.9896829264440156e-06,7.5006163330802806e-06,7.6768388655302629e-07,7.8467547323757959e-08,3.365269965396396e-11,2.7623964660358383e-13,1.6917441477496891e-09,1.5349681678562357e-14,8.4483978886579397e-08,1.2622593044186731e-12,7.6608551408669082e-18
0.06494311182074568,0.0017864737001799154,0.84210526299999999,0.0,0.0,0.0,0.052621621464640882,0.10525150021385621,1.8977360704515972e-08,1.220869066381538e-06,1.413438505673209e-06,7.8002615336104632e-19,6.1699111827949853e-11,8.3489276869048019e-06,7.8353715489881928e-06,8.0215402692075235e-07,8.2093643929976355e-08,3.5150284069189114e-11,2.8844692761132618e-13,1.7624770629408449e-09,1.644649383400257e-14,9.053668860827022e-08,1.3524485557836791e-12,8.3795804779651743e-18
0.06528869727699692,0.0017864736132488493,0.84210526299999999,0.0,0.0,0.0,0.052621207714364827,0.10525103295582162,1.9366848806327957e-08,1.254787844541106e-06,1.442431264185592e-06,7.9602863774034612e-19,6.4294341023870775e-11,8.7229036052155481e-06,8.1843075193889393e-06,8.3796717464030323e-07,8.58535567109604e-08,3.6701103746071479e-11,3.0108521445979468e-13,1.8355611299936318e-09,1.7617364989951508e-14,9.7021070539904645e-08,1.4487269152381902e-12,9.1640386852873062e-18
0.06563428273324816,0.0017864735245485656,0.84210526299999999,0.0,0.0,0.0,0.052620777785900803,0.1052505481386211,1.9761092296383684e-08,1.2892078429589399e-06,1.471777134581419e-06,8.1222621222099268e-19,6.698090150709808e-11,9.1120972789648993e-06,8.5479310571922539e-06,8.7516267232087484e-07,8.9750444772204775e-08,3.8306386550728835e-11,3.1416439132104265e-13,1.9110487718660062e-09,1.8866787392550525e-14,1.039661743176854e-07,1.5514637298309515e-12,1.0019935596707656e-17
0.0659798681894994,0.0017864734340676887,0.84210526299999999,0.0,0.0,0.0,0.05262033114961838,0.1052500452000661,2.0160079927486795e-08,1.3241255318217364e-06,1.5014752378635867e-06,8.2861840269091486e-19,6.9760954123313612e-11,9.5170051228976307e-06,8.9267614877292187e-06,9.1378059729836245e-07,9.3787499297381755e-08,3.9967373903766365e-11,3.2769445275344761e-13,1.9889927101518915e-09,2.0199500939577934e-14,1.1140280758630113e-07,1.6610485423081138e-12,1.0953434436999841e-17
0.06632545364575064,0.0017864733417956623,0.84210526299999999,0.0,0.0,0.0,0.052619867264156933,0.10524952356478702,2.0563800520315879e-08,1.3595375728333976e-06,1.5315246969522025e-06,8.4520473821185305e-19,7.2636683642736899e-11,9.9381333943954242e-06,9.3213308203794822e-06,9.538617907010722e-07,9.7967946626346782e-08,4.1685318106351592e-11,3.4168548297114889e-13,2.0694459608941491e-09,2.1620495298504124e-14,1.1936362781592011e-07,1.77789149975615e-12,1.1971190587610238e-17
0.06667103910200188,0.0017864732477227774,0.84210526299999999,0.0,0.0,0.0,0.052619385576284129,0.10524898264400574,2.0972243124018778e-08,1.3954408460463879e-06,1.5619246463029209e-06,8.6198476036670152e-19,7.5610300335680636e-11,1.037599822471572e-05,9.7321839313689447e-06,9.9544788965489517e-07,1.0229505163177987e-07,4.3461485141940156e-11,3.5614767903076451e-13,2.1524624582360316e-09,2.3134999861449987e-14,1.2788323813578695e-07,1.9024225559499026e-12,1.3080384151576161e-17
0.06701662455825312,0.0017864731518401887,0.84210526299999999,0.0,0.0,0.0,0.052618885520743883,0.10524842183529309,2.1385397070513683e-08,1.4318324748559438e-06,1.592674246126135e-06,8.7895801850639603e-19,7.8684042615883827e-11,1.08311256550589e-05,1.0159878758759848e-05,1.0385813628596769e-06,1.0677212030276544e-07,4.5297158106632016e-11,3.7109137747300313e-13,2.2380965020560266e-09,2.4748526710823369e-14,1.3699828753759421e-07,2.0350946790622475e-12,1.428875728527304e-17
0.06736221001450436,0.0017864730541399408,0.84210526299999999,0.0,0.0,0.0,0.052618366520092948,0.10524784052231359,2.180325222765112e-08,1.4687098491653314e-06,1.6237726939294257e-06,8.9612408367061629e-19,8.1860178381142507e-11,1.1304051679951248e-05,1.0604986510701666e-05,1.0833055492512784e-06,1.114025036241966e-07,4.7193634012017944e-11,3.8652702931701121e-13,2.3264026449611174e-09,2.6466877568678057e-14,1.4674757553986514e-07,2.1763847014776733e-12,1.5604657238092531e-17
0.0677077954707556,0.0017864729546150104,0.84210526299999999,0.0,0.0,0.0,0.052617827984524967,0.10524723807455609,2.222579918451085e-08,1.5060706474347458e-06,1.6552192328853056e-06,9.1348256130388978e-19,8.5141006897054564e-11,1.1795322299053278e-05,1.1068091887912684e-05,1.1296646999022156e-06,1.1618960195311141e-07,4.9152226835837696e-11,4.0246522560827347e-13,2.4174366211847424e-09,2.8296121976703452e-14,1.5717216138541648e-07,2.3267916519094796e-12,1.703707654618074e-17
0.06805338092700684,0.0017864728532593207,0.84210526299999999,0.0,0.0,0.0,0.052617269311681897,0.10524661384704598,2.2653029256840768e-08,1.5439128569307005e-06,1.6870131663457896e-06,9.3103308215784776e-19,8.8528862149751362e-11,1.2305493575493802e-05,1.1549793321358833e-05,1.1777040235111362e-06,1.2113686808732783e-07,5.1174272202081639e-11,4.1891673382386858e-13,2.5112546567810726e-09,3.0242650906612994e-14,1.6831547823239931e-07,2.486840685817744e-12,1.8595695412277489e-17
0.06839896638325808,0.0017864727500677728,0.84210526299999999,0.0,0.0,0.0,0.052616689886451337,0.1052459671800422,2.3084934743431583e-08,1.5822347919722208e-06,1.719153869507729e-06,9.4877531576351923e-19,9.2026114614742236e-11,1.2835131703274222e-05,1.2050703226169755e-05,1.2274697350107913e-06,1.2624781184094575e-07,5.3261123487734118e-11,4.3589246708132824e-13,2.6079131457445037e-09,3.2313193001468382e-14,1.8022345245741194e-07,2.6570847248222221e-12,2.0290934419349307e-17
0.06874455183950932,0.001786472645036299,0.84210526299999999,0.0,0.0,0.0,0.052616089080749447,0.10524529739871795,2.3521509143580303e-08,1.6210351114537115e-06,1.7516407954464255e-06,9.667089879063668e-19,9.5635173346483603e-11,1.3384813085603106e-05,1.2571448272699685e-05,1.2790091074265451e-06,1.3152600546390025e-07,5.5414155055546413e-11,4.5340351164239594e-13,2.7074700067833479e-09,3.4514775655982266e-14,1.9294462808939354e-07,2.8381015468964392e-12,2.2134005395322579e-17
0.06909013729576056,0.0017864725381618845,0.84210526299999999,0.0,0.0,0.0,0.052615466253288612,0.10524460381281978,2.3962747094258021e-08,1.6603128348070712e-06,1.7844734893129195e-06,9.8483386605432868e-19,9.9358490022143794e-11,1.3955124421086404e-05,1.3112669675628074e-05,1.3323705275574564e-06,1.369750870623814e-07,5.7634768386702191e-11,4.7146117474473952e-13,2.8099838588589565e-09,3.6854789903419379e-14,2.065302969704614e-07,3.0304984491373148e-12,2.4136958445247978e-17
0.06940116420638667,0.0017864724403975818,0.84210526299999999,0.0,0.0,0.0,0.052614886339111475,0.10524395864939289,2.4363845260498861e-08,1.6960704580365528e-06,1.8143182522734816e-06,1.0013095879372579e-18,1.0280922789698349e-10,1.4486536511527282e-05,1.3617818148487233e-05,1.3819945917041805e-06,1.4202843374151119e-07,5.96922787319988e-11,4.8818991992388573e-13,2.9048229675409038e-09,3.9085590634770426e-14,2.1954125447627838e-07,3.2139138350643253e-12,2.608700172785122e-17
