Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35)
0.20529233890028356,0.00349842992303024,0.84210526299999999,0.0,0.0,0.0,0.049436510502570009,0.10091760154436603,4.0226574696505681e-07,4.7018053129325147e-05,1.4390880708446477e-05,8.8962801766352689e-18,2.4094131265291105e-08,0.0013631864935648964,0.0044416045262851171,0.00046344477458532809,1.9478758751653089e-05,6.5677104867175482e-09,1.1008128998657799e-10,1.9102748334192278e-07,2.8708029054670735e-10,0.0017788877709078814,1.1383026512064916e-08,1.773690510483768e-12,1.8322031418736104e-05
0.20576089866872957,0.0034985286649650304,0.84210526299999999,0.0,0.0,0.0,0.049348445841442289,0.10078444734787083,4.0658238952578852e-07,4.7805237600513958e-05,1.4524564978852243e-05,9.01471900587798e-18,2.4759883601747926e-08,0.0013759558957434914,0.0045868193307520662,0.0004788419086724515,2.0008226505801541e-05,6.7347608754906024e-09,1.1303349096714856e-10,1.9486564660628462e-07,2.9743337744426723e-10,0.0018529692374707977,1.1777645738138589e-08,1.8673286252518429e-12,1.8860106601310752e-05
0.20622945843717558,0.0034986311392936438,0.84210526299999999,0.0,0.0,0.0,0.049258142919017096,0.10064759211230449,4.1094429092195116e-07,4.8598774844779015e-05,1.4658862317871366e-05,9.1356257452008587e-18,2.5442066074944081e-08,0.0013883835753922889,0.0047364191986854877,0.00049461624053503679,2.0548744784408924e-05,6.9051598224677261e-09,1.160542969728869e-10,1.9877167817382693e-07,3.0804761219631005e-10,0.0019296040821125755,1.2181025567503353e-08,1.9653613971834892e-12,1.9412930564692736e-05
0.2066980182056216,0.00349873744161678,0.84210526299999999,0.0,0.0,0.0,0.049165556726867274,0.10050696273051861,4.1535191612349347e-07,4.9398410970225763e-05,1.4793753736972177e-05,9.2590766782459752e-18,2.6140968465752582e-08,0.0014004582445076219,0.0048905038554660583,0.00051076874941402008,2.1100362656194566e-05,7.0789243659607832e-09,1.1914470884950096e-10,2.0274638859309669e-07,3.1892408562503749e-10,0.0020088482420085887,1.2593109086361716e-08,2.0679565682860848e-12,1.9980830436525262e-05
0.2071665779740676,0.0034988476676485365,0.84210526299999999,0.0,0.0,0.0,0.049070642032950404,0.10036248629768696,4.1980568155135699e-07,5.0203884121196386e-05,1.4929217649510867e-05,9.3851488118545696e-18,2.6856878473986006e-08,0.0014121692484870064,0.0050491733035541051,0.00052729997633113015,2.1663118791958986e-05,7.2560684078139386e-09,1.2230570526971887e-10,2.0679053034567542e-07,3.3006368330138422e-10,0.0020907572557729809,1.3013827419293579e-08,2.1752857193299694e-12,2.0564135295755388e-05
0.2076351377425136,0.00349896191310765,0.84210526299999999,0.0,0.0,0.0,0.048973353424892153,0.10021409019728779,4.2430595184046304e-07,5.1014924883001535e-05,1.5065229769667638e-05,9.5139197467291984e-18,2.7590081262142314e-08,0.00142350660050528,0.005212527713273362,0.00054421001428898454,2.2237040888404208e-05,7.4366025193067509e-09,1.2553824002377468e-10,2.1090479112819278e-07,3.4146708673403108e-10,0.0021753861868930545,1.3443099748355512e-08,2.2875241801688658e-12,2.1163175772867833e-05
0.2081036975109596,0.003499080273599275,0.84210526299999999,0.0,0.0,0.0,0.048873645355905063,0.10006170218866525,4.2885303476597181e-07,5.1831256761656979e-05,1.520176293984405e-05,9.6454675236472717e-18,2.8340858920558014e-08,0.0014344610126710343,0.0053806673102669567,0.0005614984998177008,2.2822145123013012e-05,7.6205337528001821e-09,1.2884323945722365e-10,2.1508978690428715e-07,3.5313477703118953e-10,0.0022627895478199763,1.3880833463684186e-08,2.4048509541116401e-12,2.17782836207347e-05
0.20857225727940562,0.0034992028445013893,0.84210526299999999,0.0,0.0,0.0,0.048771472193277696,0.099905250495987502,4.3344717999518197e-07,5.2652596576998329e-05,1.5338787120441726e-05,9.7798705224427257e-18,2.9109489985193411e-08,0.0014450239236565964,0.0055536922598479425,0.00057916460600362452,2.3418435542197463e-05,7.8078654307114654e-09,1.3222159944976703e-10,2.193460541509387e-07,3.650670378060714e-10,0.0023530212249483029,1.4326924257304549e-08,2.5274485592112386e-12,2.2409791254781628e-05
0.20904081704785163,0.0034993297208427425,0.84210526299999999,0.0,0.0,0.0,0.048666788269465917,0.099744663898471739,4.3808857172683456e-07,5.3478655041545513e-05,1.5476269120210114e-05,9.9172072258686985e-18,2.9896248933820437e-08,0.0014551875226975694,0.0057317025484865418,0.00059720703684418839,2.4025903609976409e-05,7.9985969948456357e-09,1.3567418326973902e-10,2.2367404446515711e-07,3.7726396099310457e-10,0.002446134404753642,1.4781256380390326e-08,2.655502997567914e-12,2.3058031263619655e-05
0.20950937681629764,0.0034994609971926247,0.84210526299999999,0.0,0.0,0.0,0.048559547935827438,0.09957987182182633,4.4277733265148846e-07,5.4309137138580532e-05,1.5614172820842533e-05,1.0057556242384528e-17,3.0701405617212035e-08,0.0014649447695415552,0.0059147978624130423,0.00061562402325306543,2.4644527468440307e-05,8.1927237366860911e-09,1.3920181764702624e-10,2.2807411360090298e-07,3.8972545137455989e-10,0.0025421815011649751,1.5243702802491192e-08,2.7892034322216751e-12,2.3723335886428324e-05
0.20997793658474365,0.003499596767535447,0.84210526299999999,0.0,0.0,0.0,0.048449705618670937,0.099410804430592428,4.475135076764397e-07,5.5143742795573344e-05,1.5752458514419267e-05,1.0200995783080164e-17,3.1525224967880413e-08,0.0014742894107283838,0.0061030774641107951,0.00063441332020627568,2.5274271817689514e-05,8.3902367836872642e-09,1.4280529241706027e-10,2.325465222555769e-07,4.024512340958306e-10,0.0026412140845814259,1.5714125562246128e-08,2.9287423959351554e-12,2.440603646382574e-05
0.21044649635318965,0.003499737125166606,0.84210526299999999,0.0,0.0,0.0,0.048337215878246249,0.099237392721214956,4.522970867191285e-07,5.5982167276142713e-05,1.5891083970232573e-05,1.0347604236835021e-17,3.2367965990727727e-08,0.0014832159905826565,0.0062966400661373647,0.00065357220600102933,2.5915086597624459e-05,8.5911225818477812e-09,1.4648535311646168e-10,2.370914131103248e-07,4.1544086146020996e-10,0.0027432828127527484,1.6192376013376895e-08,3.074314907082272e-12,2.5106462849396922e-05
0.21086820014479107,0.003499867445615792,0.84210526299999999,0.0,0.0,0.0,0.048233674164655967,0.099077551503995914,4.5664275139322411e-07,5.6739759086371383e-05,1.6016098928578868e-05,1.0482325040361326e-17,3.3142820679586236e-08,0.0014908886104868545,0.0064754444156814783,0.00067112856785219398,2.6501232592741026e-05,8.7747889027958553e-09,1.4986347406791064e-10,2.4124383152647897e-07,4.2735660880317606e-10,0.0028377816518801208,1.6629362881462364e-08,3.2106529614180408e-12,2.5752273111534883e-05
0.21124773355723234,0.0034999880302088687,0.84210526299999999,0.0,0.0,0.0,0.048138594692054441,0.098930598139987044,4.6058650345618208e-07,5.7423834666179091e-05,1.6128785822707716e-05,1.0605868255956472e-17,3.3853618678334779e-08,0.0014974988616384597,0.006640153598650991,0.00068718084966311712,2.7036339449047836e-05,8.9423984912986981e-09,1.5295770954148757e-10,2.4503118241134547e-07,4.3826262891606638e-10,0.0029249970556112295,1.7027860866390661e-08,3.337793806907374e-12,2.6346201358197814e-05
0.21158931362842948,0.0035000992676563094,0.84210526299999999,0.0,0.0,0.0,0.048051470294158051,0.098795801932942906,4.6416223330043263e-07,5.8041175898026981e-05,1.6230321133014232e-05,1.0718950645466442e-17,3.4504324214048223e-08,0.0015032075795273566,0.0067915019562706114,0.0007018298246477321,2.7524029845134142e-05,9.0951060056832623e-09,1.5578648444461268e-10,2.4848036112816752e-07,4.4822493988281473e-10,0.0030052675414240153,1.7390648565565984e-08,3.4559065920549504e-12,2.6891170065499617e-05
0.21193089369962662,0.0035002131098348065,0.84210526299999999,0.0,0.0,0.0,0.047962856891399133,0.09865857490261043,4.6776281055243974e-07,5.8659974735699506e-05,1.6331945363536449e-05,1.083385715431818e-17,3.5165533655094982e-08,0.0015086874063563879,0.0069458351769905386,0.00071666832427279108,2.8017452093610571e-05,9.2495624029379946e-09,1.5865714335650932e-10,2.5196786218868392e-07,4.5832601210023351e-10,0.003087239982640278,1.7757284126266794e-08,3.5775936843224164e-12,2.7446151284336215e-05
0.21227247377082376,0.003500329591224932,0.84210526299999999,0.0,0.0,0.0,0.047872737380821956,0.09851889211522015,4.7138809553737963e-07,5.928010795314866e-05,1.6433636308676532e-05,1.0950616737982719e-17,3.5837336215708984e-08,0.0015139375692783178,0.0071031900209313405,0.00073169450746949499,2.8516561371016142e-05,9.4057543451393083e-09,1.6156989591606788e-10,2.5549352885223982e-07,4.685654232286452e-10,0.0031709322001488511,1.812769388994988e-08,3.7029346787413914e-12,2.8011267498345242e-05
0.2126140538420209,0.0035004487459504106,0.84210526299999999,0.0,0.0,0.0,0.047781094791919256,0.09837672900852186,4.7503792743394731e-07,5.990145155992712e-05,1.6535370878594485e-05,1.106925798219225e-17,3.6519818925413552e-08,0.0015189575183536968,0.0072636029041785117,0.0007469064034328907,2.9021308170068581e-05,9.5636669806401225e-09,1.6452493504864538e-10,2.5905716124855681e-07,4.7894271514507104e-10,0.0032563616665575792,1.8501801721366175e-08,3.8320096972302752e-12,2.8586639795368747e-05
0.21295563391321803,0.0035005706077491615,0.84210526299999999,0.0,0.0,0.0,0.047687912301875197,0.098232061411128183,4.787121291358496e-07,6.0523881561754886e-05,1.663712512562274e-05,1.1189809066178929e-17,3.7213066564335686e-08,0.0015237469222427144,0.0074271098711490308,0.00076230191297014757,2.9531638249934805e-05,9.7232841782197241e-09,1.6752244187144265e-10,2.6265854964219505e-07,4.8945739239463901e-10,0.0033435454953703934,1.8879529068958077e-08,3.964900006127034e-12,2.9172387707207096e-05
0.2132256117052157,0.003500668862098585,0.84210526299999999,0.0,0.0,0.0,0.047613162286674234,0.098115931470352649,4.8163325018276334e-07,6.101652365630619e-05,1.6717547146529086e-05,1.128645987357537e-17,3.7768665991256534e-08,0.0015273691641980649,0.007558555039805172,0.00077459865742614275,2.9938904339704593e-05,9.8506366938805476e-09,1.6992176615388498e-10,2.655315497954654e-07,4.9786483701337809e-10,0.0034137060946162435,1.9180584878747536e-08,4.0726864667959993e-12,2.9642769443594524e-05
0.21349558949721337,0.00350076884466156,0.84210526299999999,0.0,0.0,0.0,0.047537431736263368,0.097998210580817646,4.8456935659389016e-07,6.1509704521602241e-05,1.6797953251192576e-05,1.1384334728915269e-17,3.8331081464688155e-08,0.0015308473443584089,0.007691972770176519,0.00078700756329556562,3.0349590403073185e-05,9.9790334596935239e-09,1.7234779444649884e-10,2.6842780659476495e-07,5.0635750860189961e-10,0.0034849812093761603,1.9483810619367686e-08,4.1829470989261116e-12,3.0119763810458171e-05
0.21376556728921103,0.003500870571542011,0.84210526299999999,0.0,0.0,0.0,0.047460712575841738,0.097878887372221543,4.875203288427974e-07,6.2003362704866381e-05,1.6878330373440603e-05,1.1483446999919045e-17,3.8900351704906722e-08,0.0015341815793479176,0.007827380301455196,0.00079952742836281263,3.0763663378301581e-05,1.0108464460473192e-08,1.7480059486796186e-10,2.7134715608180015e-07,5.149351244888949e-10,0.003557378787885087,1.9789164696384768e-08,4.2957223795109583e-12,3.0603427376703591e-05
0.2140355450812087,0.003500974058662771,0.84210526299999999,0.0,0.0,0.0,0.047382996809049421,0.097757950653208525,4.9048603796438033e-07,6.2497436603438646e-05,1.695866510001175e-05,1.158380983380477e-17,3.9476514510016888e-08,0.0015373720646520797,0.0079647946904085089,0.00081215700314681298,3.1181088348561247e-05,1.0238919055404717e-08,1.7728022819195611e-10,2.7428941303281961e-07,5.235973923900632e-10,0.0036309066241649798,2.0096604730066059e-08,4.4110528114205049e-12,3.1093815877561199e-05
0.21430552287320637,0.003501079321764089,0.84210526299999999,0.0,0.0,0.0,0.047304276522567815,0.097635389417060264,4.9346634763567379e-07,6.2991864421528993e-05,1.7038943724754812e-05,1.1685436194360086e-17,4.0059606708410019e-08,0.001540419072954031,0.0081042328032776521,0.00082489499160448608,3.1601828487802313e-05,1.0370385983442119e-08,1.7978674797289561e-10,2.7725437383607044e-07,5.3234401032921098e-10,0.0037055723551313677,2.0406087583011162e-08,4.5289790170283496e-12,3.1590984163307423e-05
0.21457550066520403,0.0035011863763965046,0.84210526299999999,0.0,0.0,0.0,0.047224543890833866,0.097511192847252279,4.9646111305021688e-07,6.3486584439726278e-05,1.7119152214692775e-05,1.1788338823657322e-17,4.0649664152675659e-08,0.0015433229522156774,0.008245711307677794,0.00083774005172628158,3.2025845064654483e-05,1.0502853388271922e-08,1.8232020170805448e-10,2.8024181989774519e-07,5.4117466737636128e-10,0.003781383457875008,2.0717569397439475e-08,4.649541705358515e-12,3.2094986146639108e-05
0.2148454784572017,0.00350129523791479,0.84210526299999999,0.0,0.0,0.0,0.047143791180824637,0.097385350323018649,4.9947018034858061e-07,6.3981535133197001e-05,1.7199276201205444e-05,1.1892530233056719e-17,4.1246721722940237e-08,0.0015460841234852733,0.0083892466645230403,0.00085069079628007603,3.2453097456829657e-05,1.0636308794990297e-08,1.848806297120659e-10,2.8325151370145491e-07,5.5008904487646771e-10,0.0038583472471263778,2.1031005640722677e-08,4.7727816191473683e-12,3.2605874748804191e-05
0.21511545624919937,0.0035014059214719885,0.84210526299999999,0.0,0.0,0.0,0.047062010756811413,0.097257851424921118,5.0249338727323928e-07,6.4476655081674829e-05,1.7279300995518889e-05,1.1998022688742562e-17,4.1850813331889385e-08,0.0015487030785971134,0.008534855120050578,0.00086374579368483451,3.2883543160673763e-05,1.0770739122558003e-08,1.8746806554937147e-10,2.8628320017308791e-07,5.5908681663424032e-10,0.003936470872827471,2.1346351123657871e-08,4.898739571401429e-12,3.3123701845582094e-05
0.21538543404119703,0.003501518442014484,0.84210526299999999,0.0,0.0,0.0,0.046979195085070299,0.09712868594030076,5.0553056373690837e-07,6.497188294048548e-05,1.735921162173485e-05,1.2104828219563328e-17,4.24619719146724e-08,0.0015511803778611906,0.0086825526979535557,0.00087690356886819892,3.3317137775540176e-05,1.0906130683875362e-08,1.9008253615688889e-10,2.8933660719977663e-07,5.6816764948032211e-10,0.0040157613177662973,2.1663560027040455e-08,5.027456394355416e-12,3.3648518213445571e-05
0.2156554118331947,0.0035016328142766355,0.84210526299999999,0.0,0.0,0.0,0.04689533673859117,0.096997843868643893,5.0858153185798436e-07,6.5467157503183119e-05,1.7438992820937656e-05,1.2212958601426915e-17,4.3080229427407375e-08,0.0015535166476874623,0.008832355191590301,0.00089016260408522022,3.3753835005096608e-05,1.1042469183236635e-08,1.9272406141168086e-10,2.9241144511456995e-07,5.7733120398384191e-10,0.004096225395293575,2.1982585930297777e-08,5.1589729274527414e-12,3.4180373475331608e-05
0.21592538962519237,0.0035017490527751373,0.84210526299999999,0.0,0.0,0.0,0.046810428401800643,0.096865315426883883,5.1164610586122166e-07,6.5962417775397139e-05,1.7518629050671484e-05,1.2322425345319407e-17,4.3705616853877448e-08,0.0015557125780686948,0.008984278156264406,0.00090352133975775818,3.4193586670281761e-05,1.1179739717715007e-08,1.9539265432509217e-10,2.9550740641403472e-07,5.8657713500693592e-10,0.0041778697471597914,2.230338184373874e-08,5.2933300033587822e-12,3.471931604578792e-05
0.21646534520918773,0.0035019871854300765,0.84210526299999999,0.0,0.0,0.0,0.046637433080328645,0.096595161419124512,5.1781529032220533e-07,6.6952652569966697e-05,1.7677403092070289e-05,1.2545412579995867e-17,4.4977900585784139e-08,0.0015596864822250557,0.0092945464843528901,0.0009305314705026817,3.5082051263912752e-05,1.1457014280755361e-08,2.0081106093289346e-10,3.0176138141164367e-07,6.0531472109079489e-10,0.0043447249710765407,2.2950093056558911e-08,5.5707289641918084e-12,3.5818650397037844e-05
0.2170053007931831,0.0035022329515704744,0.84210526299999999,0.0,0.0,0.0,0.046460153002746481,0.096318150198004313,5.2403648194987817e-07,6.7942104083670957e-05,1.783540423733998e-05,1.2773876384074021e-17,4.6279051887805097e-08,0.0015631087800514636,0.009613477077118824,0.00095792068247419751,3.5982108941427503e-05,1.173782318311849e-08,2.0633772232310478e-10,3.0809572027319915e-07,6.2437755416517721e-10,0.0045163766165546683,2.3603307375620183e-08,5.8599790590370279e-12,3.6946882317983603e-05
0.21754525637717845,0.0035024864589879574,0.84210526299999999,0.0,0.0,0.0,0.046278534131817484,0.096034211849609266,5.3030793636545757e-07,6.8930293364751117e-05,1.7992499349687779e-05,1.3007898499052694e-17,4.7609284670290514e-08,0.0015659870035766538,0.0099411850446953012,0.00098567508678542182,3.6893307804755534e-05,1.2022025830260429e-08,2.1197249526386505e-10,3.1450733406826254e-07,6.4376272310553554e-10,0.0046928714441154141,2.4262631055302697e-08,6.161404769991719e-12,3.8104349989007407e-05
0.2180852119611738,0.0035027478115540246,0.84210526299999999,0.0,0.0,0.0,0.046092524655976894,0.09574328041925842,5.366278072374579e-07,6.9916746637096238e-05,1.8148552066649885e-05,1.3247555710107441e-17,4.8968798585441792e-08,0.0015683294346610058,0.010277780985765638,0.0010137802145870562,3.7815167336301692e-05,1.2309472434894369e-08,2.1771512829137422e-10,3.2099286049653126e-07,6.6346727417439252e-10,0.0048742532959243426,2.4927663673090733e-08,6.4753287003609235e-12,3.9291366952459074e-05
0.21862516754516917,0.003503017109039775,0.84210526299999999,0.0,0.0,0.0,0.045902075130649339,0.095445294059164923,5.4299415531022106e-07,7.0900995829765737e-05,1.8303423276699129e-05,1.3492919646966026e-17,5.0357779758231415e-08,0.0015701450104017207,0.010623370769613493,0.0010422210478735095,3.8747179202845163e-05,1.2600004278095099e-08,2.2356526343644559e-10,3.2754866932583476e-07,6.8348822438453568e-10,0.0050605630495247017,2.5597998853532798e-08,6.8020709591047205e-12,4.0508220355157873e-05
0.21916512312916453,0.003503294447028325,0.84210526299999999,0.0,0.0,0.0,0.045707138615095476,0.095140195169136119,5.4940495869238185e-07,7.1882579180434231e-05,1.8456971612026953e-05,1.3744056618520177e-17,5.1776401736482983e-08,0.0015714432279309407,0.010978055327298885,0.0010709820502973367,3.9688808206052285e-05,1.2893454046944876e-08,2.2952243951079834e-10,3.341708730186447e-07,7.0382257216312231e-10,0.0052518385764530441,2.6273224904604865e-08,7.1419486753503913e-12,4.1755169212244547e-05
