Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176)
0.2827260945367422,0.0027993308955632863,0.84210526299999999,0.0,0.0,0.0,0.052380336021448294,0.10498376608493584,5.3214748322340475e-08,5.3219629357271303e-06,4.7063058867198456e-06,1.1571894832322648e-18,7.8413679092944517e-10,0.00021639436634197145,0.00024755440526519633,2.1528234521274939e-05,1.6277675690797912e-06,4.3595072389657762e-10,3.3370459453029267e-12,2.2129103616901347e-08,2.0138879806005391e-12,2.6469614813612276e-05,2.0342775432564144e-10,5.3778449684693256e-15,1.9428076283186381e-06,3.0469916590116188e-13,5.4177319965214742e-14,6.1612553638937486e-22,4.00164864951284e-09,1.3733434128020185e-22
0.28305226117134463,0.0027993310522960364,0.84210526299999999,0.0,0.0,0.0,0.052377929115691231,0.10498099591947153,5.3433978617387254e-08,5.3518934265881619e-06,4.7255331572114777e-06,1.1619671230468237e-18,7.9143342715147856e-10,0.00021829732321976438,0.00025010855004150862,2.1770488398154052e-05,1.6435655184160481e-06,4.3997423792862714e-10,3.3678930479716504e-12,2.2311056849874933e-08,2.046977138013349e-12,2.6918772320054906e-05,2.067647048261641e-10,5.4916314118824258e-15,1.9618915477742963e-06,3.0806607365977588e-13,5.4362089292887511e-14,6.299847144575428e-22,4.0933482868475669e-09,1.4178863013111826e-22
0.2833784278059471,0.002799331214299618,0.84210526299999999,0.0,0.0,0.0,0.052375500340622709,0.10497819866708,5.3653941345195568e-08,5.3820183086487351e-06,4.744822421961682e-06,1.1667611477868991e-18,7.9879832086215426e-10,0.00022021438484164696,0.00025268855304235008,2.2015660795024725e-05,1.6595204639130975e-06,4.4403481720694741e-10,3.3990259732421471e-12,2.2494356135716334e-08,2.0805994482424592e-12,2.7375295974516341e-05,2.1015527628860372e-10,5.6077552194663501e-15,1.9811493178202502e-06,3.1147143580123927e-13,5.4547060107225847e-14,6.4415345698403266e-22,4.1871104629218112e-09,1.4638611078571675e-22
0.2837045944405495,0.002799331381678623,0.84210526299999999,0.0,0.0,0.0,0.052373049495764726,0.10497537404861995,5.3874637380055204e-08,5.4123391170264479e-06,4.7641737192591515e-06,1.1715715889760514e-18,8.0623212805939757e-10,0.00022214563008774268,0.00025529469100035143,2.2263789861832305e-05,1.6756340217095264e-06,4.4813280509041934e-10,3.4304474038338419e-12,2.2679009301348078e-08,2.1147632617502335e-12,2.7839304101672804e-05,2.136003044551069e-10,5.7262631623082113e-15,2.0005824934428113e-06,3.1491570688616867e-13,5.4732228451587136e-14,6.5863869317659423e-22,4.282981248635463e-09,1.5113134369615278e-22
0.28403076107515196,0.002799331554538995,0.84210526299999999,0.0,0.0,0.0,0.05237057637878343,0.10497252178190379,5.4096067508206165e-08,5.4428574016248731e-06,4.7835870791037476e-06,1.1763984768962995e-18,8.1373549940858947e-10,0.00022409113780791674,0.00025792724382652291,2.2514914258548393e-05,1.691907823627991e-06,4.5226854851657573e-10,3.4621600509760274e-12,2.2865024291343227e-08,2.1494771971185562e-12,2.8310916890211052e-05,2.1710065221933456e-10,5.8472030059332645e-15,2.0201926431231148e-06,3.1839934636006998e-13,5.4917590473453003e-14,6.7344749928461332e-22,4.3810077453653819e-09,1.5602907705541475e-22
0.2843569277097544,0.0027993317329889447,0.84210526299999999,0.0,0.0,0.0,0.052368080785467057,0.10496964158166593,5.4318232525855184e-08,5.473574717937984e-06,4.80306253183987e-06,1.1812418420179417e-18,8.2130910091148299e-10,0.00022605098681481521,0.00026058649464651476,2.2769073162971424e-05,1.7083435167015285e-06,4.5644239651408586e-10,3.4941666432034147e-12,2.3052408943347672e-08,2.1847498765954443e-12,2.8790256413972859e-05,2.2065718235822724e-10,5.9706233670103854e-15,2.0399813489303976e-06,3.2192281914273895e-13,5.5103142155010571e-14,6.8858711757650954e-22,4.4812381083143715e-09,1.6108417334751485e-22
0.28468309434435685,0.0027993319171382117,0.84210526299999999,0.0,0.0,0.0,0.052365562509716773,0.10496673315952991,5.4541133151329971e-08,5.5044926352578733e-06,4.8226001004035148e-06,1.1861017137231492e-18,8.2895359563090813e-10,0.00022802525586575209,0.00026327272983735358,2.3026306275968372e-05,1.7249427637821123e-06,4.6065470156466926e-10,3.5264699366657059e-12,2.3241171188823094e-08,2.2205901636902677e-12,2.9277446665865618e-05,2.2427078201806378e-10,6.0965738754070945e-15,2.0599502066080678e-06,3.2548659518318337e-13,5.5288879522510809e-14,7.040649457721684e-22,4.5837215698920423e-09,1.6630168413815799e-22
0.2850092609789593,0.002799332107098773,0.84210526299999999,0.0,0.0,0.0,0.052363021343525794,0.10496379622397603,5.4764770104870627e-08,5.5356127291641024e-06,4.8421998073557596e-06,1.1909781214838957e-18,8.3666966017890511e-10,0.00023001402365408391,0.00026598623906442988,2.3286653829160715e-05,1.7417072431686399e-06,4.6490581838756431e-10,3.5590727059799977e-12,2.3431318869069203e-08,2.2570069529536848e-12,2.9772613580943828e-05,2.2794234102650188e-10,6.225105058690427e-15,2.0801008256659455e-06,3.2909114996428212e-13,5.547479848702616e-14,7.1988855360012443e-22,4.6885084640637706e-09,1.7168679156991811e-22
0.28533542761356173,0.0027993323029842647,0.84210526299999999,0.0,0.0,0.0,0.052360457076969173,0.10496083048030784,5.4989144034494057e-08,5.566936588477914e-06,4.8618616683320956e-06,1.1958710937693193e-18,8.4445796977360951e-10,0.00023201736879139775,0.00026872731531895635,2.3550156590445647e-05,1.7586386491525749e-06,4.691961050881784e-10,3.5919777529233453e-12,2.3622859903536686e-08,2.2940093644457799e-12,3.0275885070072174e-05,2.3167277193950356e-10,6.3562684832599493e-15,2.1004348294668925e-06,3.3273696412398603e-13,5.5660894965030127e-14,7.3606567438587181e-22,4.7956502508170102e-09,1.7724487181741351e-22
0.2856615942481642,0.0027993325049105655,0.84210526299999999,0.0,0.0,0.0,0.052357869498183482,0.1049578356306192,5.5214255584638101e-08,5.59846580877789e-06,4.8815856980978869e-06,1.2007806590724267e-18,8.5231921208298451e-10,0.0002340353697976314,0.00027149625495570762,2.3816855871666643e-05,1.775738691703372e-06,4.7352592210688283e-10,3.6251878985339656e-12,2.3815802130560444e-08,2.3316065678385991e-12,3.078739104448999e-05,2.3546299188641311e-10,6.4901166564014379e-15,2.1209538553183439e-06,3.3642452390732953e-13,5.5847164791149381e-14,7.5260422020570171e-22,4.905199541568461e-09,1.8298144611054436e-22
0.2859877608827666,0.0027993327129953245,0.84210526299999999,0.0,0.0,0.0,0.052355258393355759,0.10495481137376031,5.5440105330821684e-08,5.6302019985464037e-06,4.9013719047689983e-06,1.2057068449371068e-18,8.602540743727671e-10,0.00023606810508322229,0.00027429335773122756,2.4086793534364503e-05,1.7930090969677951e-06,4.7789563323953163e-10,3.6587059908327099e-12,2.4010153456484158e-08,2.3698079497862287e-12,3.1307263449597272e-05,2.393139398266568e-10,6.6267031547981159e-15,2.1416595545591415e-06,3.4015432082983144e-13,5.6033603779093706e-14,7.6951227483755221e-22,5.0172101247513279e-09,1.8890223731893763e-22
0.28631392751736906,0.002799332927358455,0.84210526299999999,0.0,0.0,0.0,0.052352623546703655,0.10495175740530417,5.5666693841778216e-08,5.6621467732748848e-06,4.9212202952969876e-06,1.2106496788998057e-18,8.6826325571321237e-10,0.00023811565293822105,0.00027711892684232774,2.4360011997501195e-05,1.8104516069842676e-06,4.8230560468300301e-10,3.6925348976590355e-12,2.4205921711060614e-08,2.4086229592937066e-12,3.1835636290709347e-05,2.4322656058341604e-10,6.7660825370396125e-15,2.1625535926504184e-06,3.4392685209844299e-13,5.6220207685447318e-14,7.8679810819056698e-22,5.1317369923402585e-09,1.9501312684122773e-22
0.2866400941519715,0.0027993331481217395,0.84210526299999999,0.0,0.0,0.0,0.05234996474046389,0.10494867341751198,5.5894021618997656e-08,5.6943017611659208e-06,4.9411308701163268e-06,1.2156091875797731e-18,8.7634745538052636e-10,0.00024017809151415768,0.00027997326896504878,2.4636554243386347e-05,1.8280679801599749e-06,4.867562059848878e-10,3.7266775138553667e-12,2.4403114785873337e-08,2.4480612588161171e-12,3.2372645667236034e-05,2.4720182042582707e-10,6.9083104658088889e-15,2.1836376492623708e-06,3.4774262029612702e-13,5.6406972226188994e-14,8.0447017002847438e-22,5.2488363665983827e-09,2.0132020745035837e-22
0.28696626078657395,0.0027993333754092638,0.84210526299999999,0.0,0.0,0.0,0.052347281754872348,0.10494555909929901,5.6122089155567371e-08,5.7266685975295168e-06,4.9611036283428203e-06,1.2205853975812795e-18,8.8450738413993732e-10,0.00024225549881233264,0.00028285669429392097,2.4916463825495024e-05,1.8458599909974833e-06,4.9124780913609412e-10,3.7611367544630728e-12,2.4601740496935166e-08,2.4881325817011122e-12,3.2918429799414855e-05,2.5124069234358975e-10,7.0534436253639156e-15,2.2049134183645838e-06,3.5160213379071827e-13,5.6593893080529832e-14,8.2253710420909841e-22,5.3685657277767842e-09,2.0782974338152976e-22
0.2872924274211764,0.002799333609347065,0.84210526299999999,0.0,0.0,0.0,0.052344574368152381,0.10494241413619951,5.6350896877596423e-08,5.7592489303254844e-06,4.9811385625828378e-06,1.2255783346031069e-18,8.9274375328126607e-10,0.00024434795266522065,0.00028576951658169176,2.5199784874523386e-05,1.8638294305677394e-06,4.9578078949520623e-10,3.7959155617127952e-12,2.4801806719165949e-08,2.5288468749982437e-12,3.3473129063089801e-05,2.5534417077753896e-10,7.201539842397928e-15,2.2263826083125818e-06,3.5550590642361991e-13,5.6780965870269964e-14,8.4100774270156202e-22,5.4909838420620845e-09,2.1454822184623433e-22
0.28761859405577883,0.0027993338500635428,0.84210526299999999,0.0,0.0,0.0,0.052341842356494792,0.10493923821033202,5.6580445202526604e-08,5.7920444145907989e-06,5.0012356640889159e-06,1.2305880243424488e-18,9.0105728553128104e-10,0.00024645553072408607,0.00028871205317935588,2.5486562106340918e-05,1.8819781062313799e-06,5.0035552488546344e-10,3.8310168982585774e-12,2.5003321249857685e-08,2.5702141618590851e-12,3.4036886017250755e-05,2.5951325740132154e-10,7.3526580038288762e-15,2.2480469419376293e-06,3.5945445792264103e-13,5.6968186199472448e-14,8.5989112010479441e-22,5.6161507905087193e-09,2.2148231416022582e-22
0.2879447606903813,0.00279933409768912,0.84210526299999999,0.0,0.0,0.0,0.052339085494045964,0.10493603100036364,5.6810734479853885e-08,5.8250567180663331e-06,5.021394917502487e-06,1.2356144915848768e-18,9.0944870421411826e-10,0.00024857831043976716,0.00029168462507666096,2.5776840828135306e-05,1.9003078421235458e-06,5.0497239653421012e-10,3.8664437542788276e-12,2.5206291945226037e-08,2.6122446825957916e-12,3.4609845439591395e-05,2.6374897567490372e-10,7.5068581808706076e-15,2.2699081566329234e-06,3.6344831357892323e-13,5.7155549598278389e-14,8.7919646751376049e-22,5.7441279982305576e-09,2.286389280131607e-22
0.2882709273249837,0.0027993343523566487,0.84210526299999999,0.0,0.0,0.0,0.052336303552887715,0.10493279218147465,5.7041765051488039e-08,5.8582875154084859e-06,5.0416163061948801e-06,1.2406577611494531e-18,9.1791874427669617e-10,0.00025071636904974671,0.00029468755694291368,2.6070666946540004e-05,1.9188204788529183e-06,5.096317881342737e-10,3.9021991404476492e-12,2.5410726578829646e-08,2.654948755834738e-12,3.5192154354697309e-05,2.6805235649298828e-10,7.6642015426085184e-15,2.2919680044428549e-06,3.6748800467975911e-13,5.7343051599265304e-14,8.9893322778143568e-22,5.8749782646269828e-09,2.3602516764374664e-22
0.28859709395958616,0.0027993346142010708,0.84210526299999999,0.0,0.0,0.0,0.052333496303025362,0.10492952142532246,5.7273537189153007e-08,5.8917384941506236e-06,5.0618998067115256e-06,1.2457178569184664e-18,9.264681410989386e-10,0.0002528697835581632,0.00029772117716827309,2.6368086973824016e-05,1.9375178740160605e-06,5.1433408683959077e-10,3.9382860954554802e-12,2.5616632986263242e-08,2.6983369239031915e-12,3.5783962070560139e-05,2.7242445318911958e-10,7.824750488012569e-15,2.3142282521487079e-06,3.7157406815686478e-13,5.7530687642491114e-14,9.1911104876119232e-22,6.0087657938630503e-09,2.4364838893022319e-22
0.2889232605941886,0.0027993348833598363,0.84210526299999999,0.0,0.0,0.0,0.052330663512367225,0.10492621840000542,5.7506051159540328e-08,5.9254113484351692e-06,5.082245394541899e-06,1.2507948028670183e-18,9.3509764211458264e-10,0.00025503863072247508,0.00030078581790533875,2.6669148036240006e-05,1.9564019018550912e-06,5.190796822476148e-10,3.9747076783917721e-12,2.5824018912137858e-08,2.74241980657491e-12,3.6385420207247184e-05,2.7686632641433364e-10,7.9885685502800139e-15,2.3366906813573818e-06,3.7570704705726351e-13,5.7718453194218552e-14,9.3973979983614874e-22,6.1455562264538134e-09,2.5151615650812676e-22
0.28924942722879105,0.002799335159972547,0.84210526299999999,0.0,0.0,0.0,0.052327804946712915,0.10492288277002634,5.7739307155418138e-08,5.9593077855970697e-06,5.1026530380013912e-06,1.2558886219851527e-18,9.4380799476597027e-10,0.00025722298703253148,0.00030388181511124314,2.6973897880205364e-05,1.975474453822618e-06,5.2386896749823167e-10,4.0114669770391597e-12,2.6032892169851829e-08,2.7872082572258322e-12,3.699668273456796e-05,2.8137906025745626e-10,8.1557205423386671e-15,2.3593570885864551e-06,3.7988749014276928e-13,5.7906343604835028e-14,9.6082956397252066e-22,6.285416671077219e-09,2.5963630400077793e-22
0.2895755938633935,0.0027993354441813952,0.84210526299999999,0.0,0.0,0.0,0.052324920369732152,0.10491951419625573,5.7973305368873849e-08,5.9934295190968295e-06,5.1231227047231301e-06,1.2609993374450488e-18,9.5259995926496692e-10,0.0002594229286969931,0.00030700950859002688,2.7282384880928229e-05,1.9947374381739537e-06,5.2870233812471303e-10,4.0485670992735649e-12,2.6243260469423759e-08,2.8327132022367846e-12,3.7617906001025744e-05,2.8596374563705278e-10,8.3262724457531151e-15,2.3822292853523696e-06,3.8411595242159146e-13,5.8094354281323583e-14,9.8239065617142019e-22,6.4284157375862027e-09,2.6801688557532095e-22
0.28990176049799593,0.0027993357361307827,0.84210526299999999,0.0,0.0,0.0,0.052322009542953657,0.10491611233589439,5.8208045912401456e-08,6.0277782760887603e-06,5.1436543546457082e-06,1.2661269713549289e-18,9.6147429508985683e-10,0.00026163853162126092,0.00031016924203553967,2.7594658048510038e-05,2.0141927806102425e-06,5.3358019331558138e-10,4.0860111825795547e-12,2.6455131601096977e-08,2.8789458155750362e-12,3.8249248772877582e-05,2.9062149832970747e-10,8.5002915768691953e-15,2.4053090982547196e-06,3.8839299467279357e-13,5.828248048313766e-14,1.0044336135933508e-21,6.5746235701967918e-09,2.7666624420296593e-22
0.2902279271325984,0.0027993360359678,0.84210526299999999,0.0,0.0,0.0,0.052319072225742974,0.10491267684243664,5.8443528904544286e-08,6.0623557891343532e-06,5.1642479476105219e-06,1.2712715461344475e-18,9.7043177556760955e-10,0.0002638698713938655,0.00031336136307460842,2.7910767036927797e-05,2.0338424237726674e-06,5.3850293456504568e-10,4.1238023839499985e-12,2.6668513233908452e-08,2.9259173352052776e-12,3.8890872263106703e-05,2.9535343998061868e-10,8.677846451979522e-15,2.4285983690638877e-06,3.9271918406921277e-13,5.847071756760643e-14,1.026969216815544e-21,6.7241118820046953e-09,2.8559295438646701e-22
0.2905540937672008,0.0027993363438417887,0.84210526299999999,0.0,0.0,0.0,0.052316108175292253,0.10490920736563195,5.8679754375909127e-08,6.0971638052490486e-06,5.1849034350055743e-06,1.2764330830172022e-18,9.7947317212809334e-10,0.00026611702326298839,0.00031658622331075866,2.8230762149960858e-05,2.0536883280022912e-06,5.4347096717899571e-10,4.1619438912311522e-12,2.6883413135010493e-08,2.9736392660472366e-12,3.9542940172196045e-05,3.0016071906933374e-10,8.8590069839733742e-15,2.4520989548044196e-06,3.9709509359045692e-13,5.8659060699349658e-14,1.050008476994961e-21,6.8769539895868304e-09,2.9480590233995766e-22
0.29088026040180326,0.002799336659904898,0.84210526299999999,0.0,0.0,0.0,0.052313117146596637,0.10490570355144758,5.8916722373213809e-08,6.1322040758078297e-06,5.2056207690032162e-06,1.2816116037337154e-18,9.8859927162621882e-10,0.00026838006212311392,0.0003198441783681763,2.8554694350641801e-05,2.073732470689758e-06,5.4848469862828856e-10,4.2004389107978521e-12,2.709983892484979e-08,3.0221231617578678e-12,4.0205618716757304e-05,3.0504448833470821e-10,9.0438443119857418e-15,2.4758127278421153e-06,4.0152130278071867e-13,5.8847505199543613e-14,1.0735626611885199e-21,7.033224849109558e-09,3.0431421533758078e-22
0.2912064270364057,0.002799336984311556,0.84210526299999999,0.0,0.0,0.0,0.052310098892445429,0.10490216504202976,5.9154432843016714e-08,6.1674783677780394e-06,5.2263998922173856e-06,1.2868071286427239e-18,9.9781085726405649e-10,0.00027065906248977559,0.00032313558793626462,2.8882615266866198e-05,2.0939768472080971e-06,5.5354454041515708e-10,4.2392906815994866e-12,2.73177983491967e-08,3.0713808698532397e-12,4.087907667246824e-05,3.1000593010519262e-10,9.2324310428423162e-15,2.4997415759663186e-06,4.059983969973496e-13,5.9036046129755955e-14,1.0976432750457956e-21,7.1930010923736427e-09,3.1412735934732294e-22
0.29153259367100814,0.0027993373172191327,0.84210526299999999,0.0,0.0,0.0,0.052307053163396705,0.10489859147566577,5.9392885762920419e-08,6.2029884509571777e-06,5.2472407493618836e-06,1.292019678867709e-18,1.0071087299597928e-09,0.00027295409848689708,0.00032646081581439682,2.9214577201479763e-05,2.1144234700488436e-06,5.5865090598807627e-10,4.2785024595526705e-12,2.7537298970315618e-08,3.1214242623301948e-12,4.1563485401827085e-05,3.1504622842680775e-10,9.4248410277801597e-15,2.5238874024764949e-06,4.1052696836816051e-13,5.9224678794609318e-14,1.1222620940565041e-21,7.3563610646168538e-09,3.2425504835893484e-22
0.2918587603056106,0.002799337658787287,0.84210526299999999,0.0,0.0,0.0,0.052303979707770322,0.10489498248674435,5.9632080992311208e-08,6.2387361124452791e-06,5.2681432739664114e-06,1.2972492738778907e-18,1.0164936843543897e-09,0.00027526524381922698,0.00032982022995732763,2.9550633137358446e-05,2.1350743700128686e-06,5.6380421314166474e-10,4.3180775355842351e-12,2.7758348516950247e-08,3.1722655429648184e-12,4.2259018899914541e-05,3.2016660082986672e-10,9.6211496701640048e-15,2.5482521262632375e-06,4.1510761479582956e-13,5.9413398137161786e-14,1.1474311394901037e-21,7.5233848620176687e-09,3.3470736767593428e-22
0.29218492694021303,0.0027993380091787838,0.84210526299999999,0.0,0.0,0.0,0.05230087827161975,0.10489133770571742,5.9872018443925038e-08,6.2747231399134848e-06,5.289107403633322e-06,1.3024959342998802e-18,1.0259665361625139e-09,0.00027759257176101349,0.00033321420252072976,2.9890836748390309e-05,2.1559315950269978e-06,5.6900488127946376e-10,4.3580192151417095e-12,2.7980954480344125e-08,3.2239169023273677e-12,4.2965853820472419e-05,3.2536826262869607e-10,9.8214336226801534e-15,2.5728376818943926e-06,4.1974094121350662e-13,5.9602199475047059e-14,1.1731627184258862e-21,7.6941543713191705e-09,3.4549465317747729e-22
