Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751)
1.9055938982711703e-15,0.20169464657853037,76.950000000000003,0.0,0.0,0.0,0.99999997505005578,9.4999999999999396,5.3531598804015001e-10,7.5900425006480554e-09,7.5900284482301085e-09,3.8315054103409222e-14,2.4339454947822421e-15,9.2149896286970462e-09,7.0789757722632291e-12,2.1961077860833211e-14,3.6014131455384521e-22,5.5209949021280582e-25,2.5198929146097783e-24,1.2425505639945083e-11,1.929369766286405e-16,1.469290242857222e-22,5.4502588231455251e-25,7.3192250815595919e-34,0.0,2.2947018597715323e-21,1.3461691660707234e-16,1.0443308296467638e-21,1.0443327031208682e-21,1.6416793639922439e-27,2.3179474044464764e-28,3.9483328508263589e-26,2.2309599230587345e-18,8.8704184898818557e-24,6.2653544853144467e-25,4.3549983746888114e-50,4.151319595392313e-29,7.315884568082259e-28
2.4538566874794216e-15,0.20169464657853028,76.950000000000003,0.0,0.0,0.0,0.99999996787177603,9.4999999999998987,6.8933297509916392e-10,9.7737828078141492e-09,9.773758619639772e-09,6.3532957903618848e-14,3.1579882833528306e-15,1.1858916694751864e-08,1.1733583146146227e-11,3.6406317704217468e-14,5.9918957887731355e-22,1.1617551368728445e-24,5.338178574541373e-24,2.0595592961915342e-11,3.1992533521713614e-16,2.438630046493366e-22,1.109520589229714e-24,1.9341400165258087e-33,0.0,4.8266759218009492e-21,2.2321928576247414e-16,2.1972811085444041e-21,2.1972860273741856e-21,4.3098683805628976e-27,6.0896140071687038e-28,8.3017361767310346e-26,3.6993447000417649e-18,1.8641245826418051e-23,1.3178433981899908e-24,2.438599293434779e-49,1.0906026052919952e-28,1.5392707477734373e-27
3.002119476687673e-15,0.20169464657853017,76.950000000000003,0.0,0.0,0.0,0.99999996069355224,9.4999999999998472,8.4334996076503724e-10,1.1957519456733599e-08,1.1957482394806268e-08,9.5093469401299982e-14,3.8820562769083662e-15,1.449957152956437e-08,1.7555473597006239e-11,5.447806035105233e-14,8.9875996249943622e-22,2.1083290876019627e-24,9.7482651893510672e-24,3.081457590896562e-11,4.7885474123094025e-16,3.6518913447042088e-22,1.9497826861057366e-24,4.2211913306252359e-33,0.0,8.7558560049507802e-21,3.3410715763148624e-16,3.987126632357628e-21,3.9871373041955392e-21,9.3498534471149591e-27,1.321984464745456e-27,1.5054105305902722e-25,5.5370675945848779e-18,3.37862417280282e-23,2.3906203583903754e-24,9.190220545822322e-49,2.3675413115573865e-28,2.7931230224927722e-27
3.5503822658959242e-15,0.20169464657853003,76.950000000000003,0.0,0.0,0.0,0.99999995351538429,9.4999999999997886,9.9736694503777938e-10,1.414125245044577e-08,1.4141199773908804e-08,1.3299640971695291e-13,4.6061028068771055e-15,1.713695837321653e-08,2.4543134576841896e-11,7.6173313351818126e-14,1.2588507585550869e-21,3.4717810772904914e-24,1.6148114127318498e-23,4.307979955424355e-11,6.6972513836139511e-16,5.1088728629320385e-22,3.1098049194567627e-24,8.1423986351505226e-33,0.0,1.4412449491821565e-20,4.6728031091938861e-16,6.5648421439686253e-21,6.5648626126550909e-21,1.7931596554415946e-26,2.5370899117292782e-27,2.4770123140398652e-25,7.7441275977893455e-18,5.5563583201413743e-23,3.9350124118065215e-24,2.8118762392430867e-48,4.5436150418570095e-28,4.5989106347674809e-27
4.098645055104175e-15,0.20169464657852987,76.950000000000003,0.0,0.0,0.0,0.99999994633727263,9.4999999999997176,1.1513839279173997e-09,1.6324981791854359e-08,1.6324910757123394e-08,1.7724160315097869e-13,5.3301612857464876e-15,1.9771081384812794e-08,3.2695082424442895e-11,1.0148913984888536e-13,1.6794602905986506e-21,5.3307001247517774e-24,2.493600421020038e-23,5.7388659674951911e-11,8.9253647142201896e-16,6.8093770657620718e-22,4.6251103969556931e-24,1.4380111067352634e-32,0.0,2.2120357564980247e-20,6.2273852829863924e-16,1.007873423435863e-20,1.0078770181949187e-20,3.1489169405076061e-26,4.458421153121029e-27,3.8002615391965229e-25,1.0320523724888951e-17,8.5201827382279128e-23,6.0394402653001277e-24,7.4706309736324056e-48,7.9843776759366543e-28,7.0605305467382407e-27
5.195170633520678e-15,0.20169464657852948,76.950000000000003,0.0,0.0,0.0,0.99999993198121662,9.499999999999547,1.4594178894973062e-09,2.069242952908245e-08,2.0692313536564487e-08,2.8475807487524036e-13,6.7782502503526532e-15,2.5029551838781585e-08,5.248615716595754e-11,1.6297125646659183e-13,2.7022291265858563e-21,1.0836941965319397e-23,5.1240517884438314e-23,9.2127316688446783e-11,1.4339817338354297e-15,1.0940196379434411e-21,8.820038037432869e-24,3.7404818371783812e-32,0.0,4.4930467111466706e-20,1.0005093210306494e-15,2.0484411688123261e-20,2.0484504087108963e-20,8.0922930832271235e-26,1.1476054869267809e-26,7.7126872319405191e-25,1.6581320605787794e-17,1.7272868600019909e-22,1.2266977032223207e-23,4.2442062400134308e-47,2.0551305521761449e-27,1.4350143124860008e-26
6.18204365409553e-15,0.20169464657852904,76.950000000000003,0.0,0.0,0.0,0.99999991906095675,9.4999999999993605,1.7366484501548297e-09,2.46231200302345e-08,2.4622954165834804e-08,4.0321169808316027e-13,8.0815316083724702e-15,2.975105323698163e-08,7.4265611149419384e-11,2.3065903975863514e-13,3.829678867526573e-21,1.8251438397932214e-23,8.7044480780540269e-23,1.3035611387437481e-10,2.0305199356138783e-15,1.548886555218226e-21,1.405588660027011e-23,7.5465636069376451e-32,0.0,7.5613151322463795e-20,1.4167158421911657e-15,3.4492164328841022e-20,3.449234897453775e-20,1.6168448060622704e-25,2.2961216129338108e-26,1.2970086673042373e-24,2.3479157873420288e-17,2.90185625797111e-22,2.0643667871048296e-23,1.4162751734763053e-46,4.1117840287411081e-27,2.4163199129568078e-26
7.168916674670382e-15,0.20169464657852854,76.950000000000003,0.0,0.0,0.0,0.9999999061408773,9.4999999999991385,2.0138790062987696e-09,2.855379874215355e-08,2.8553574075082845e-08,5.4221157153293039e-13,9.3848122416348211e-15,3.4462042308664909e-08,9.9795063002848403e-11,3.1003329375400173e-13,5.1531840276697874e-21,2.845829514885812e-23,1.3677409590942144e-22,1.751671655445859e-10,2.7305459393053229e-15,2.0823576141340959e-21,2.0783323646040612e-23,1.3722566983219511e-31,0.0,1.1780859621663875e-19,1.9051226931948291e-15,5.3769942992150284e-20,5.3770275811629027e-20,2.9138252813620439e-25,4.1436950598793875e-26,2.0193176351107898e-24,3.157362953689459e-17,4.513514257067701e-22,3.2163214516947066e-23,3.9389214169358465e-46,7.4201373374957275e-27,3.7668194769422844e-26
8.155789695245235e-15,0.20169464657852795,76.950000000000003,0.0,0.0,0.0,0.99999989322097727,9.4999999999988862,2.291109557929177e-09,3.2484465681413522e-08,3.2484173265306178e-08,7.0175669946429821e-13,1.0688085088847173e-14,3.9162542447931541e-08,1.2906616743958879e-10,4.0107745299508517e-13,6.6727351053396068e-21,4.1904240802597378e-23,2.0280068678626959e-22,2.2654582348585754e-10,3.5340594334972793e-15,2.6943213940913751e-21,2.9079381551321173e-23,2.31005866633536e-31,0.0,1.7333866355297931e-19,2.4657286422632496e-15,7.9158326052830674e-20,7.9158881785085684e-20,4.8645964457482673e-25,6.9272610429582468e-26,2.9689740318905858e-24,4.0864730168440143e-17,6.6297379162999533e-22,4.7322848986030261e-23,9.58126383963871e-46,1.2404366398674561e-26,5.5454025020494514e-26
1.0129535736394939e-14,0.20169464657852657,76.950000000000003,0.0,0.0,0.0,0.99999986738171542,9.4999999999982858,2.8455706476495906e-09,4.0345764308070866e-08,4.0345309492669737e-08,1.0824787348983307e-12,1.3294620921951366e-14,4.8532169181433e-08,1.9880006856068271e-10,6.1810936464642243e-13,1.0299936998508952e-20,8.0303301258878637e-23,3.9333147782990302e-22,3.4894756831541649e-10,5.4515476503018028e-15,4.1532823714207838e-21,5.056647934917287e-23,5.5685022063459568e-31,0.0,3.3166483806161974e-19,3.8035329063576233e-15,1.5163008463151526e-19,1.5163140391855586e-19,1.1544251181840881e-24,1.6486192238638996e-25,5.6723998542252151e-24,6.3036796913722847e-17,1.2641741676495332e-21,9.0544193535230296e-23,4.5086666211759899e-45,2.9519567573342605e-26,1.0622442163418671e-25
1.2103281777544643e-14,0.20169464657852487,76.950000000000003,0.0,0.0,0.0,0.99999984154316779,9.4999999999975575,3.400031719316466e-09,4.8207016042327277e-08,4.8206362855908143e-08,1.5453698360312916e-12,1.590114138417285e-14,5.7860119634905872e-08,2.8340089302882873e-10,8.8162266284975225e-13,1.4711208511790737e-20,1.3703113842857322e-22,6.7785057691109253e-22,4.9744476086900421e-10,7.7829821023125179e-15,5.924880892193806e-21,7.8838211266660791e-23,1.1459253295901208e-30,0.0,5.6509208391353789e-19,5.4301187771569273e-15,2.5863446220978384e-19,2.5863714139209285e-19,2.343570506522531e-24,3.3561180246934618e-25,9.6504513010093835e-24,8.9995315531376041e-17,2.1465848064079951e-21,1.5426459069278747e-22,1.5545852440574491e-44,6.0090260863493728e-26,1.8118736156057481e-25
1.4077027818694347e-14,0.20169464657852298,76.950000000000003,0.0,0.0,0.0,0.99999981570533125,9.4999999999967013,3.9544927729302011e-09,5.6068221015955861e-08,5.6067333363004366e-08,2.0904220341604787e-12,1.850764657640014e-14,6.7146579217434913e-08,3.8280250057988937e-10,1.1914855854882948e-12,1.9906473606623782e-20,2.1567648289634337e-22,1.0756741039400184e-21,6.7192130726852692e-10,1.0528360312244532e-14,8.0082307138183247e-21,1.1406859052070672e-22,2.1121686457007115e-30,0.0,8.8805935145369944e-19,7.3454763966815133e-15,4.0689915066642812e-19,4.0690403162658159e-19,4.2680880198730033e-24,6.1287213355209853e-25,1.514383860309748e-23,1.2174024410766829e-16,3.3620711331550702e-21,2.4242365468608318e-22,4.4017630030048152e-44,1.0972724016426546e-25,2.8505639359936914e-25
1.6050773859844053e-14,0.20169464657852068,76.950000000000003,0.0,0.0,0.0,0.99999978986820259,9.4999999999957137,4.5089538084911879e-09,6.3929379360353546e-08,6.3928221021940876e-08,2.7176273610442143e-12,2.111413629924289e-14,7.6391732502394293e-08,4.9693904906952981e-10,1.54756674687323e-12,2.5885656248844279e-20,3.1983413213962053e-22,1.606162347153331e-21,8.7226163691599203e-10,1.3687679809730958e-14,1.0402448125586939e-20,1.5633928140274835e-22,3.5914302396180307e-30,0.0,1.3149404404443825e-18,9.5495959072785131e-15,6.0315184219129064e-19,6.0316005502626644e-19,7.1791814764004569e-24,1.0336534995383886e-24,2.2390712133332545e-23,1.582715414102973e-16,4.9615393561415218e-21,3.5894270199129405e-22,1.0867468605886536e-43,1.8505358605505e-25,4.2254517819983008e-25
1.802451990099376e-14,0.2016946465785181,76.950000000000003,0.0,0.0,0.0,0.99999976403177904,9.4999999999945999,5.0634148259998164e-09,7.1790491206538202e-08,7.1789025840699318e-08,3.4269778492187852e-12,2.3720610594035025e-14,8.5595763227900747e-08,6.2574499431153972e-10,1.9497351400983215e-12,3.2648680411711573e-20,4.5310475297928584e-22,2.2886753938483291e-21,1.0983507022097175e-09,1.7260938131365664e-14,1.3106651964514364e-20,2.0568369089386852e-22,5.7413933764642484e-30,0.0,1.8600440359829421e-18,1.204246745201412e-14,8.5411995996952936e-19,8.5413296473658163e-19,1.1364193712075795e-23,1.6405733403552977e-24,3.1626685709637433e-23,1.9958916687166714e-16,6.9949568846472928e-21,5.0772476900325517e-22,2.4199268813654051e-43,2.9369476990240943e-25,5.9836729840677588e-25
2.1972011983293167e-14,0.20169464657851208,76.950000000000003,0.0,0.0,0.0,0.9999997123610338,9.4999999999919869,6.172336806861567e-09,8.7512575926565785e-08,8.7510386989604227e-08,5.0920824435703619e-12,2.8933513096077864e-14,1.0388118805639898e-07,9.2710428833507404e-10,2.8918113682581847e-12,4.8525949230447579e-20,8.2141476940748162e-22,4.1870659975780366e-21,1.627317289199337e-09,2.5649261426053877e-14,1.9441506202721141e-20,3.256515129073216e-22,1.2786437180043269e-29,0.0,3.3618497163090004e-18,1.7894427219956447e-14,1.5471106261421485e-18,1.5471391053743373e-18,2.4869826111439914e-23,3.6094060774810099e-24,5.69966341213371e-23,2.9658324301031672e-16,1.2559234757546553e-20,9.1760485486288105e-22,9.6287013774928241e-43,6.4608910410117573e-25,1.0838653203971865e-24
2.5919504065592575e-14,0.2016946465785049,76.950000000000003,0.0,0.0,0.0,0.99999966069307045,9.499999999988864,7.2812587155185483e-09,1.0323447621672351e-07,1.0323141687355505e-07,7.0856720936736605e-12,3.4146354460106245e-14,1.2200430722646804e-07,1.2863618728326431e-09,4.016673671676357e-12,6.7537672003185904e-20,1.3495265959259808e-21,6.9251149815699671e-21,2.2579109446331265e-09,3.5693310626103541e-14,2.7005794280657918e-20,4.7390153599406307e-22,2.4939354083951379e-29,0.0,5.5066688203027042e-18,2.4901276860243698e-14,2.5396845708678694e-18,2.5397393141631247e-18,4.7773125352043318e-23,6.9701699040396188e-24,9.3089203983299856e-23,4.1272216058131099e-16,2.0436731763258279e-20,1.5029298076863752e-21,3.0415178272515903e-42,1.2475449078443389e-24,1.7792571463665881e-24
2.9866996147891983e-14,0.20169464657849645,76.950000000000003,0.0,0.0,0.0,0.99999960902786444,9.4999999999852314,8.3901805519738364e-09,1.1895619311176062e-07,1.1895211555637425e-07,9.4076830886309162e-12,3.9359135003537656e-14,1.3996656126317737e-07,1.7030038748798574e-09,5.3232873870448525e-12,8.968324079092968e-20,2.0664516286704583e-21,1.0656396367660526e-20,2.9892296838967658e-09,4.7393066270389905e-14,3.579255696972048e-20,6.5030668566996718e-22,4.4235900195220913e-29,0.0,8.4066804469600507e-18,3.3062937544421866e-14,3.8856507201269005e-18,3.8857465752784005e-18,8.3594245458463493e-23,1.226090604101817e-23,1.4170098654342555e-22,5.4800561728895082e-16,3.0995455774728523e-20,2.2942812262990208e-21,8.1487405409671294e-42,2.1942777740241444e-24,2.7222480815961454e-24
3.3814488230191395e-14,0.20169464657848693,76.950000000000003,0.0,0.0,0.0,0.99999955736539137,9.4999999999810871,9.4991023162304755e-09,1.3467772764059259e-07,1.3467248310187118e-07,1.2058051729861406e-11,4.4571855073711801e-14,1.5776937795878063e-07,2.1765209636803209e-09,6.8106236839655239e-12,1.1496204777221293e-19,3.001290953362165e-21,1.5533744677470126e-20,3.8203794950270917e-09,6.0748509005000536e-14,4.5794874273925201e-20,8.5474489222060183e-22,7.3050220579893662e-29,0.0,1.2173071075753885e-17,4.2379330455495979e-14,5.6388137341413207e-18,5.6389701986550768e-18,1.3635934865111873e-22,2.0105165106158302e-23,2.0459071254680506e-22,7.0243331993746251e-16,4.4590274118633604e-20,3.321962313364026e-21,1.9320617481659334e-41,3.597766363655939e-24,3.9505421968363069e-24
3.7761980312490806e-14,0.20169464657847624,76.950000000000003,0.0,0.0,0.0,0.99999950570562668,9.4999999999764366,1.0608024008291479e-08,1.5039908082634191e-07,1.5039251957384221e-07,1.5036714331024246e-11,4.9784515012083675e-14,1.7541417250242003e-07,2.7064083042968094e-09,8.4776595243205371e-12,1.4337348524236425e-19,4.1832345709266098e-21,2.1709280969847708e-20,4.7504742574979284e-09,7.5759619582494864e-14,5.7005865156631565e-20,1.0870821053317065e-21,1.1409280755791895e-28,0.0,1.6916044677942694e-17,5.2850376787848612e-14,7.852974084173665e-18,7.8532158769369521e-18,2.1058159792043187e-22,3.1211165364501954e-23,2.8347989756606734e-22,8.7600498402148108e-16,6.1563409184531693e-20,4.6160007969094976e-21,4.1675979740767243e-41,5.5845942061337507e-24,5.5018423844233636e-24
4.170947239479022e-14,0.2016946465784643,76.950000000000003,0.0,0.0,0.0,0.99999945404854673,9.4999999999712799,1.1716945628159843e-08,1.6612025368635045e-07,1.6611222503607073e-07,1.8343607218075686e-11,5.4997115155199038e-14,1.9290234754683987e-07,3.2921655338526148e-09,1.0323377649871315e-11,1.7491694561405318e-19,5.6415610146773558e-21,2.9334427438387762e-20,5.7786357004470676e-09,9.2426378861682195e-14,6.9418687457131694e-20,1.3471629524192723e-21,1.7041002877624545e-28,0.0,2.2744827917482402e-17,6.4475997747307084e-14,1.05819280407104e-17,1.0582285657920967e-17,3.1124585078806778e-22,4.6371359779208127e-23,3.8005328631122845e-22,1.0687203333911254e-15,8.2244837092725157e-20,6.2061504698562913e-21,8.3345224881328815e-41,8.2963649656577161e-24,7.4138503593975159e-24
4.565696447708963e-14,0.20169464657845124,76.950000000000003,0.0,0.0,0.0,0.99999940239412766,9.4999999999656151,1.2825867175838533e-08,1.8184124723219599e-07,1.8183159955232682e-07,2.1978666729317104e-11,6.0209655838549066e-14,2.1023529328059388e-07,3.9332967357735612e-09,1.2346766565629961e-11,2.0959182141774845e-19,7.4056369221583841e-21,3.8559900874191433e-20,6.9039933574641227e-09,1.1074876780732143e-13,8.3026537778805202e-20,1.6348226782536428e-21,2.4538342889592747e-28,0.0,2.9767675780131014e-17,7.725611455120219e-14,1.3879467660140635e-17,1.3879977916781428e-17,4.4379467732726761e-22,6.6461963464718878e-23,4.9595928852246642e-22,1.2805790999487571e-15,1.0695265170429404e-19,8.1218928412802977e-21,1.5653711601919968e-40,1.1889611387654176e-23,9.7242666568725598e-24
5.3551948641688445e-14,0.20169464657842162,76.950000000000003,0.0,0.0,0.0,0.99999929909317742,9.4999999999527738,1.504371005463861e-08,2.1328270039912154e-07,2.1326935600193735e-07,3.0233031039299991e-11,7.0634560158352553e-14,2.4444099603103851e-07,5.3797193430829063e-09,1.6922539372456369e-11,2.8833339003201819e-19,1.1968939470980248e-20,6.2411153026641489e-20,9.442853980873654e-09,1.5236035908252415e-13,1.1380030116175834e-19,2.2922433086406974e-21,4.6648967236060431e-28,0.0,4.7823787864414223e-17,1.0627952061919596e-13,2.2395451148556931e-17,2.2396404992679344e-17,8.2849118026799853e-22,1.2535294214689556e-22,7.9218511567832364e-22,1.7617258500738566e-15,1.6966336551039961e-19,1.3046737940316993e-20,4.775415288274188e-40,2.2420340665160133e-23,1.56911205550012e-23
6.144693280628726e-14,0.20169464657838737,76.950000000000003,0.0,0.0,0.0,0.99999919580259,9.4999999999379217,1.7261552644714915e-08,2.4472344830573453e-07,2.4470578943257358e-07,3.9799298214401663e-11,8.1059230617485049e-14,2.7804215732524769e-07,7.0417961690347269e-09,2.2196999977213683e-11,3.7959333368600354e-19,1.8109811234906013e-20,9.4454697867712255e-20,1.2360245763678172e-08,2.0059424322201144e-13,1.4927349485401845e-19,3.0581094090474132e-21,8.11106380048835e-28,0.0,7.193132612620751e-17,1.3991996496096017e-13,3.3831177262282224e-17,3.3832810530042457e-17,1.4167272002609794e-21,2.1654055997727073e-22,1.1846404921133679e-21,2.3194432370417155e-15,2.5201928330524686e-19,1.9621040665404907e-20,1.249517198925504e-39,3.8722244350183123e-23,2.3703985271492041e-23
6.934191697088608e-14,0.20169464657834849,76.950000000000003,0.0,0.0,0.0,0.99999909252218233,9.4999999999210711,1.9479394946090223e-08,2.7616349884058209e-07,2.7614090035392633e-07,5.0676959405371274e-11,9.1483669831357039e-14,3.1104946154032144e-07,8.915715817199979e-09,2.8162260469817639e-11,4.8336679686339538e-19,2.6066287553367415e-20,1.3587123201587884e-19,1.5649478684327825e-08,2.5545027169566866e-13,1.8939306413811153e-19,3.9312187653270897e-21,1.3181872134877472e-27,0.0,1.0292225275128262e-16,1.7817681772988969e-13,4.8616832390986072e-17,4.8619449228751538e-17,2.266863728842282e-21,3.499740366292513e-22,1.6852640938076607e-21,2.9537293707225269e-15,3.5618053135876232e-19,2.807111219742811e-20,2.9098741651584773e-39,6.2570712023529132e-23,3.4064424065517241e-23
7.723690113548491e-14,0.20169464657830508,76.950000000000003,0.0,0.0,0.0,0.99999898925177466,9.4999999999022222,2.1697236958786922e-08,3.0760285980318419e-07,3.0757468927547778e-07,6.2865505960054946e-11,1.0190788038640151e-13,3.4347340429884244e-07,1.0997734224817071e-08,3.4810521955988051e-11,5.996489259286138e-19,3.6077749840684932e-20,1.8783078005587762e-19,1.9303980909893332e-08,3.169282976103864e-13,2.3410655302401931e-19,4.9103485600634438e-21,2.0318947566785158e-27,0.0,1.4161381508033091e-16,2.2104944926354406e-13,6.7182537169294065e-17,6.7186517167395398e-17,3.4431253182146117e-21,5.368727831391705e-22,2.3054673576547928e-21,3.6645824589896069e-15,4.8415510964679573e-19,3.8619147782971088e-20,6.1852757320370777e-39,9.5966817501544722e-23,4.7073982716389655e-23
