Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532)
1.6051014142150118e-09,0.2897976843441442,76.950000000000003,0.0,0.0,0.0,5.610663598905683e-05,9.4999886050236491,0.0010840621414505848,0.0068470602641406281,0.00066085393811867756,6.6602408554310414e-06,6.0380318628628203e-10,1.1056891221729505e-05,0.17355234716681825,3.370300855527192e-06,2.8713576250818664e-14,1.6065044049731216e-07,2.1440978034272689e-06,0.81007034238055486,6.9446735363139521e-05,1.1468427576885201e-14,1.2952551312928525e-14,1.6955127567971895e-09,0.0,0.00040232798920884403,1.2946430911042447e-05,0.0066962347812557681,0.0066975096062190627,7.079469656102643e-07,3.573510858737494e-07,3.3469134855730351e-08,0.00052343087925743972,1.101059472409127e-07,2.7776340170910959e-08,1.0476345590495002e-07
1.614733055715356e-09,0.28979771795007586,76.950000000000003,0.0,0.0,0.0,5.6006116655497496e-05,9.4999887023186425,0.0010838312307098568,0.0068439196345152463,0.00065109729861528365,6.5619105205880592e-06,6.0352616355861913e-10,1.1037402191313134e-05,0.17322730923160395,3.3687545993264778e-06,2.8289654698789759e-14,1.6081358761307131e-07,2.1560798690015159e-06,0.81039558125268762,6.9447617498761259e-05,1.1463166006068515e-14,1.3025197729408649e-14,1.705217139971109e-09,0.0,0.00040249116750343164,1.275529462181183e-05,0.0067062773354760801,0.0067075544176701954,7.0900871400023057e-07,3.578871174954308e-07,3.3482573102699591e-08,0.00052654728254540584,1.1076150677402623e-07,2.7941728693663536e-08,1.0509318130901643e-07
1.6243646972157004e-09,0.28979775105989447,76.950000000000003,0.0,0.0,0.0,5.5906266157620855e-05,9.4999887981878022,0.0010836003590809599,0.0068407804832082844,0.00064148470407033469,6.4650319327971259e-06,6.032492775275265e-10,1.1017951536397437e-05,0.17290289193481584,3.3672090763953073e-06,2.7871992642068605e-14,1.6097405742801553e-07,2.1680489749381549e-06,0.81072019900754944,6.9448498046965136e-05,1.1457906916691461e-14,1.3097224758493208e-14,1.7149109370620233e-09,0.0,0.00040265403403256909,1.256698022840926e-05,0.0067161716238856948,0.0067174509310009159,7.1005478698138781e-07,3.5841523516527119e-07,3.3495985687708415e-08,0.00052966224822698766,1.1141676392157358e-07,2.8107040929640528e-08,1.0541854653686704e-07
1.6339963387160446e-09,0.28979778368092485,76.950000000000003,0.0,0.0,0.0,5.5807038030849306e-05,9.4999888926521638,0.0010833695266289885,0.0068376428092272535,0.00063201402781480685,6.369583658018349e-06,6.0297252729809729e-10,1.0998539074000844e-05,0.1725790941021734,3.3656642861346203e-06,2.7460497458603043e-14,1.611318964331405e-07,2.1800051647722141e-06,0.81104419686591833,6.9449377018021558e-05,1.1452650299455069e-14,1.3168738256712776e-14,1.724594184774912e-09,0.0,0.00040281658942211882,1.2381446068560362e-05,0.006725919835479972,0.0067272013356531558,7.1108541529475316e-07,3.5893555573237717e-07,3.3509372656634796e-08,0.00053277577697746249,1.1207171888404272e-07,2.8272276915234209e-08,1.0573960107835009e-07
1.643627980216389e-09,0.28979781582038305,76.950000000000003,0.0,0.0,0.0,5.5708390207574229e-05,9.4999889857324629,0.0010831387334139741,0.0068345066115846204,0.00062268317457811018,6.2755445786832498e-06,6.0269589723368307e-10,1.09791646322792e-05,0.17225591456059611,3.3641202279888876e-06,2.7055076175427573e-14,1.6128715024277242e-07,2.1919484815160465e-06,0.81136757604296483,6.9450254421712668e-05,1.1447396210908223e-14,1.3241265257140916e-14,1.7342669193704818e-09,0.0,0.0004029788342938544,1.2198651095098954e-05,0.0067355241269337991,0.0067368077887440675,7.121008276958659e-07,3.5944819431319056e-07,3.3522734063990841e-08,0.0005358878694718157,1.127263717029914e-07,2.8437436685983511e-08,1.0605639412887054e-07
1.6532596217167332e-09,0.28979784748537907,76.950000000000003,0.0,0.0,0.0,5.5610284597457455e-05,9.4999890774491167,0.0010829079794913627,0.0068313718892977415,0.00061349008002450521,6.1828938890217398e-06,6.0241940349348212e-10,1.0959828049185614e-05,0.17193335213830038,3.3625769014080528e-06,2.6655641259869582e-14,1.6143986361287831e-07,2.203878967671713e-06,0.8116903377485768,6.9451130267374778e-05,1.1442144600545721e-14,1.331317500649061e-14,1.7439291766718343e-09,0.0,0.00040314076926574379,1.2018554866885275e-05,0.0067449866230808253,0.0067462724155432927,7.1310124898110161e-07,3.5995326432510546e-07,3.3536069961155359e-08,0.00053899852638445583,1.1338072254835147e-07,2.8602520277727539e-08,1.0636897458094728e-07
1.6628912632170775e-09,0.2897978786829179,76.950000000000003,0.0,0.0,0.0,5.5512686707811905e-05,9.4999891678222479,0.0010826772649124498,0.0068282386413888781,0.00060443271029636688,6.0916110904581081e-06,6.0214304899049078e-10,1.0940529171092503e-05,0.17161140566488731,3.3610343057984284e-06,2.6262104571867226e-14,1.6159008045895218e-07,2.2157966652341526e-06,0.8120124831876504,6.9452004563937185e-05,1.1436895442669397e-14,1.3384203687689694e-14,1.7535809920710246e-09,0.0,0.00040330239495220681,1.1841117539858272e-05,0.006754309417384142,0.0067555973099431652,7.1408689947228883e-07,3.6045087751894721e-07,3.3549380391620648e-08,0.00054210774838927493,1.1403477165777889e-07,2.8767527726937434e-08,1.0667739101628352e-07
1.6725229047174218e-09,0.28979790941990075,76.950000000000003,0.0,0.0,0.0,5.5415565300217509e-05,9.4999892568716842,0.0010824465897247694,0.0068251068668850603,0.00059550906156419182,6.0016759870750174e-06,6.018668107498668e-10,1.0921267852742264e-05,0.17129007397142085,3.3594924406101355e-06,2.5874376162717073e-14,1.617378438734873e-07,2.2277016156976014e-06,0.8123340135603565,6.9452877319957118e-05,1.1431648818257991e-14,1.345660724412749e-14,1.7632224005355281e-09,0.0,0.00040346371196434757,1.1666299858220016e-05,0.0067634945723965209,0.0067647845349219577,7.1505799805440052e-07,3.6094114398730273e-07,3.3562665409129027e-08,0.0005452155361599406,1.1468851904824524e-07,2.8932459069053644e-08,1.0698169169830356e-07
1.6821545462177661e-09,0.28979793970312717,76.950000000000003,0.0,0.0,0.0,5.5318892079937259e-05,9.4999893446169601,0.0010822159539724515,0.0068219765648179723,0.00058671715958324891,5.9130686811445008e-06,6.0159070749805539e-10,1.0902043956319673e-05,0.17096935589049897,3.357951305315187e-06,2.5492372799003889e-14,1.6188319614304488e-07,2.2395938600697141e-06,0.81265493006237988,6.9453748543651258e-05,1.1426404672953953e-14,1.3528490299226065e-14,1.7728534366145999e-09,0.0,0.00040362472091016495,1.1494063145750266e-05,0.0067725441202189573,0.0067738361230003071,7.1601476002427996e-07,3.6142417219539293e-07,3.3575925066627527e-08,0.00054832189036954561,1.153419648673925e-07,2.9097314339637037e-08,1.0728192456515005e-07
1.6917861877181104e-09,0.2897979695392966,76.950000000000003,0.0,0.0,0.0,5.5222641414996916e-05,9.4999894310773154,0.0010819853576965394,0.0068188477342240152,0.00057805505925677576,5.8257695687248831e-06,6.0131474861158409e-10,1.0882857350026922e-05,0.17064925025631722,3.3564108993264825e-06,2.511601098119437e-14,1.6202617876492992e-07,2.2514734388737644e-06,0.81297523388513659,6.9454618242924563e-05,1.1421162955060824e-14,1.3598957296919112e-14,1.7824741344455415e-09,0.0,0.00040378542239474379,1.1324369297249316e-05,0.0067814600629517788,0.0067827540766908943,7.1695739565066001e-07,3.619000690183206e-07,3.3589159405248969e-08,0.00055142681169059911,1.1599510940294469e-07,2.9262093575257798e-08,1.0757813722314835e-07
1.7014178292184547e-09,0.28979799893500907,76.950000000000003,0.0,0.0,0.0,5.5126790082071436e-05,9.499989516271711,0.0010817548009352817,0.0068157203741441887,0.00056952084420562664,5.7397593353228094e-06,6.0103890161647654e-10,1.0863707908336542e-05,0.17032975590472577,3.3548712220952428e-06,2.4745203318503017e-14,1.6216683246348399e-07,2.2633403921527738e-06,0.8132949262159721,6.9455486425396183e-05,1.1415923775982161e-14,1.3671209385082287e-14,1.7920845277598694e-09,0.0,0.0004039458170204274,1.1157180770107154e-05,0.0067902443731335509,0.0067915403689414863,7.1788611431089229e-07,3.6236893974481031e-07,3.3602368477340484e-08,0.00055453030079546343,1.166479526494006e-07,2.9426796811319306e-08,1.0787037694068274e-07
1.711049470718799e-09,0.2897980278967675,76.950000000000003,0.0,0.0,0.0,5.5031317036644186e-05,9.4999896002188304,0.0010815242837243946,0.0068125944836239134,0.00056111262634427137,5.6550189516193224e-06,6.0076318668185125e-10,1.0844595511511688e-05,0.17001087167328058,3.3533322731167989e-06,2.4379870584612697e-14,1.6230519720600378e-07,2.2751947594859822e-06,0.81361400823833963,6.9456353098423012e-05,1.1410687083353638e-14,1.3743194512744066e-14,1.8016846498893927e-09,0.0,0.00040410590538697365,1.0992460575997111e-05,0.0067988989941796607,0.0068001969435714377,7.1880112238946442e-07,3.6283088810337541e-07,3.361555233824043e-08,0.00055763235835594861,1.1730049471452481e-07,2.959142408303009e-08,1.0815869064247761e-07
1.7206811122191433e-09,0.28979805643097867,76.950000000000003,0.0,0.0,0.0,5.4936203205125921e-05,9.4999896829370751,0.0010812938060972982,0.006809470061713143,0.00055282854546305764,5.5715296692590039e-06,6.0048762340011382e-10,1.0825520044032806e-05,0.16969259640128964,3.3517940518133566e-06,2.4019934230193188e-14,1.6244131221829613e-07,2.2870365799904535e-06,0.81393248113196193,6.9457218269121021e-05,1.1405452786381271e-14,1.3813014514118772e-14,1.8112745337721932e-09,0.0,0.00040426568809169729,1.0830172272692158e-05,0.0068074258408151681,0.0068087257157017382,7.1970262045640988e-07,3.6328601630601566e-07,3.362871102695151e-08,0.00056073298504318177,1.1795273595054403e-07,2.9755975427062267e-08,1.0844312490430574e-07
1.7303127537194876e-09,0.28979808454395467,76.950000000000003,0.0,0.0,0.0,5.4841431296802369e-05,9.4999897644445834,0.0010810633680853304,0.0068063471074662684,0.00054466676881663944,5.4892730167013378e-06,6.0021216748126346e-10,1.0806481395012047e-05,0.16937492892985409,3.350256557631996e-06,2.3665308934503221e-14,1.6257521599987739e-07,2.2988658923218573e-06,0.81425034607297875,6.9458081944384666e-05,1.1400221032626831e-14,1.3885048441866323e-14,1.8208542119585179e-09,0.0,0.00040442516572959794,1.0670279956002048e-05,0.0068158267994931146,0.0068171285721787267,7.205908086695222e-07,3.6373442504826367e-07,3.3641844593484442e-08,0.00056383218152822778,1.1860467633682632e-07,2.9920450878873025e-08,1.0872372594806153e-07
1.7399443952198319e-09,0.2897981122419146,76.950000000000003,0.0,0.0,0.0,5.4746985633741691e-05,9.4999898447592148,0.0010808329697179432,0.0068032256199418847,0.00053662549071848212,5.4082307951333613e-06,5.9993683822329782e-10,1.0787479458231445e-05,0.16905786810190493,3.3487197900915742e-06,2.3315919046634675e-14,1.6270694633882683e-07,2.3106827346939051e-06,0.81456760423408003,6.9458944130904233e-05,1.1394991782107945e-14,1.3957312532197082e-14,1.8304237166165788e-09,0.0,0.00040458433889347658,1.0512748251829493e-05,0.0068241037288136203,0.0068254073719915369,7.214658851142258e-07,3.6417621352798692e-07,3.3654953096372683e-08,0.00056692994848165452,1.1925631591677589e-07,3.0084850473237413e-08,1.0900053963718278e-07
1.7495760367201761e-09,0.28979813953098577,76.950000000000003,0.0,0.0,0.0,5.4652851996964209e-05,9.499989923898573,0.0010806026110228759,0.0068001055982029263,0.00052870293214135643,5.32838507444262e-06,5.9966167054835237e-10,1.0768514130364202e-05,0.16874141276223617,3.3471837486280963e-06,2.2971691464794602e-14,1.6283654032630241e-07,2.3224871448801119e-06,0.8148842567846275,6.9459804835182034e-05,1.1389764887681923e-14,1.4026399964110389e-14,1.8399830795382661e-09,0.0,0.00040474320817404067,1.0357542308343647e-05,0.0068322584599399211,0.0068335639466833844,7.2232804102216264e-07,3.6461147949708652e-07,3.3668036573040029e-08,0.00057002628657320793,1.1990765512189258e-07,3.0249174246904126e-08,1.0927361147246828e-07
1.7592076782205204e-09,0.28979816641720474,76.950000000000003,0.0,0.0,0.0,5.4559017487276889e-05,9.4999900018800005,0.0010803722920263166,0.0067969870413166402,0.00052089734032372838,5.2497181892496229e-06,5.993866061493654e-10,1.0749585311379649e-05,0.16842556175753418,3.3456484326789284e-06,2.26325424601308e-14,1.6296403437072757e-07,2.3342791602097733e-06,0.815200304890764,6.9460664063546504e-05,1.1384540537327119e-14,1.4098090163828731e-14,1.8495323321447734e-09,0.0,0.00040490177416000004,1.020462778826913e-05,0.0068402927969968188,0.0068416001007567777,7.2317746752395363e-07,3.6504031925968139e-07,3.3681095069888393e-08,0.0005731211964726564,1.2055869393175653e-07,3.0413422235509303e-08,1.0954298658821845e-07
1.7688393197208647e-09,0.28979819290651926,76.950000000000003,0.0,0.0,0.0,5.446547039939242e-05,9.499990078720586,0.0010801420127530435,0.0067938699483542468,0.00051320698838196416,5.172212734998928e-06,5.9911165935847921e-10,1.0730692905190392e-05,0.16811031393640383,3.344113841784973e-06,2.2298399309388516e-14,1.6308946421165636e-07,2.3460588175909468e-06,0.81551574971551344,6.9461521822165574e-05,1.137931872036764e-14,1.4170868100274024e-14,1.859071505492137e-09,0.0,0.00040506003743815365,1.0053970861288908e-05,0.0068482085174705323,0.0068495176120727573,7.2401435504679471e-07,3.654628276801677e-07,3.3694128649325046e-08,0.00057621467884937398,1.2120943229280713e-07,3.0577594473314501e-08,1.0980870974866929e-07
1.778470961221209e-09,0.2897982190047891,76.950000000000003,0.0,0.0,0.0,5.4372200108097336e-05,9.4999901544371586,0.0010799117732265555,0.0067907543183911134,0.00050563017492825718,5.0958515641078737e-06,5.9883688715257247e-10,1.0711836817667577e-05,0.16779566814939192,3.3425799754024832e-06,2.196919507933836e-14,1.6321286493332631e-07,2.3578261535136116e-06,0.81583059241887079,6.9462378117058423e-05,1.1374099211433119e-14,1.4239152160359546e-14,1.8686006302766899e-09,0.0,0.00040521799859346744,9.9055381965593682e-06,0.0068560073726094146,0.0068573182322442241,7.2483888587647227e-07,3.6587909824403173e-07,3.3707137348199521e-08,0.00057930673437172871,1.2185987072875847e-07,3.0741690997078255e-08,1.1007082534479452e-07
1.7881026027215533e-09,0.28979824471778765,76.950000000000003,0.0,0.0,0.0,5.4279196965265692e-05,9.499990229046313,0.0010796815734691906,0.0067876401505068155,0.00049816522369419984,5.0206177821721994e-06,5.9856221560106024e-10,1.069301695682749e-05,0.16748162324900789,3.3410468329537832e-06,2.1644847221788806e-14,1.6333427097790586e-07,2.3695812040389751e-06,0.81614483415788741,6.9463232954106182e-05,1.1368882239730482e-14,1.431028733583441e-14,1.8781197368404358e-09,0.0,0.00040537565820914667,9.7592969553358816e-06,0.0068636910878034458,0.0068650036870234726,7.2565124218860771e-07,3.6628922305724669e-07,3.3720121207719441e-08,0.00058239736370818143,1.225100092463156e-07,3.0905711842777622e-08,1.1032937739139992e-07
1.7977342442218976e-09,0.2897982700512026,76.950000000000003,0.0,0.0,0.0,5.4186452206692108e-05,9.499990302564381,0.0010794514135022322,0.006784527443784695,0.00049081048315991003,4.9464947442277981e-06,5.9828764741768056e-10,1.0674233234181171e-05,0.16716817808974185,3.3395144139979395e-06,2.1325284975874774e-14,1.6345371615844358e-07,2.3813240048263427e-06,0.81645847608674182,6.9464086339061955e-05,1.1363667849873857e-14,1.4383880024866255e-14,1.8876288551763367e-09,0.0,0.00040553301686669941,9.6152147837072723e-06,0.0068712613629646974,0.0068725756766840011,7.264516074149399e-07,3.6669329283956766e-07,3.3733080294562954e-08,0.00058548656752696994,1.2315984765339883e-07,3.1069657044095092e-08,1.1058440952445102e-07
1.807365885722242e-09,0.2897982950106384,76.950000000000003,0.0,0.0,0.0,5.4093957867858773e-05,9.4999903750074672,0.0010792212933460042,0.0067814161973120193,0.00048356432618863645,4.873466051067543e-06,5.9801327014881245e-10,1.0655485562614583e-05,0.16685533152808107,3.3379827180198149e-06,2.1010448550457208e-14,1.6357123367152762e-07,2.3930545911396831e-06,0.81677151935681092,6.9464938277559487e-05,1.1358455711688305e-14,1.4451329654897643e-14,1.8971280149335228e-09,0.0,0.00040569007514599598,9.4732598054375351e-06,0.0068787198729143252,0.0068800358763966745,7.2724015535767118e-07,3.6709139699470062e-07,3.3746014646598437e-08,0.00058857434649509262,1.2380938657353746e-07,3.1233526637675269e-08,1.1083596499874714e-07
1.8169975272225862e-09,0.2897983196016164,76.950000000000003,0.0,0.0,0.0,5.4001706707725672e-05,9.4999904463914362,0.0010789912130199594,0.0067783064101801871,0.00047642514966675657,4.8015155456125171e-06,5.9773899400381679e-10,1.0636773856108283e-05,0.16654308242252452,3.336451744422473e-06,2.0700256328558668e-14,1.6368685610966145e-07,2.4047729978279027e-06,0.8170839651167312,6.9465788775121458e-05,1.1353246089954539e-14,1.4521578400353944e-14,1.9066172454224223e-09,0.0,0.00040584683362532216,9.3334006149132745e-06,0.0068860682677442031,0.0068873859366003513,7.2801705916242016e-07,3.6748362361554368e-07,3.3758924298011013e-08,0.0005916607012796751,1.244586260834286e-07,3.1397320660033671e-08,1.1108408668586721e-07
1.8266291687229305e-09,0.28979834382957603,76.950000000000003,0.0,0.0,0.0,5.3909692139769186e-05,9.4999905167319074,0.0010787611725427569,0.0067751980814841845,0.00046939137414909137,4.7306273093369717e-06,5.9746479988583409e-10,1.0618098031860638e-05,0.16623142963359452,3.3349214927761177e-06,2.0394638099322618e-14,1.638006154733641e-07,2.4164792593555132e-06,0.81739581451245502,6.9466637837166726e-05,1.134803912267841e-14,1.4596356038554007e-14,1.9160965756198141e-09,0.0,0.00040600329288142749,9.1956062701952417e-06,0.0068933081731774827,0.0068946274833670178,7.2878249593329758e-07,3.6787005945827444e-07,3.3771809319653196e-08,0.00059474563254788629,1.2510756580198127e-07,3.1561039144241972e-08,1.1132881707228464e-07
1.8362608102232748e-09,0.28979836769987716,76.950000000000003,0.0,0.0,0.0,5.3817908169651193e-05,9.4999905860442873,0.0010785311719323349,0.0067720912103226604,0.00046246144350945616,4.6607856587459207e-06,5.9719081623237854e-10,1.0599458008191983e-05,0.16592037202384824,3.3333919626041738e-06,2.0093542450214132e-14,1.6391254318299996e-07,2.4281734098156337e-06,0.81770706868730192,6.9467485469017001e-05,1.1342834344292323e-14,1.4663018794225854e-14,1.9255660341738015e-09,0.0,0.00040615945348956893,9.0598462861725157e-06,0.0069004411909434444,0.0069017621187615497,7.2953663157212551e-07,3.6825079002066976e-07,3.3784669752714927e-08,0.00059782914096537362,1.2575620644949528e-07,3.1724682126633708e-08,1.1157019825780926e-07
