Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617)
2.0182365614015746e-10,0.47389852560270807,76.950000000000003,0.0,0.0,0.0,0.0001731975248140045,9.4999945391577416,0.00053962528876597311,0.0022206555884748585,0.0011399787159526809,4.8050912992375968e-06,1.0282838919608372e-10,2.9230002709183524e-05,0.19329340393907379,5.5168758921752709e-07,1.8522495018101955e-14,1.1595614983197926e-09,1.8113558134974443e-08,0.78954574428751223,4.7944343883984452e-06,1.7142535347770308e-15,9.3032731492909803e-17,1.9999254708812541e-11,2.0927306161169383e-14,0.00050903961112386199,3.6057350505301185e-05,0.0010940625322473389,0.0010941698639697641,6.1845391077746743e-08,3.0286840590937837e-08,2.2249065498862241e-07,5.3400596452384821e-05,6.0076586746056316e-09,1.4693766343274368e-09,7.1676263346804503e-10,1.6319987265023783e-09,1.0052899385075469e-07,3.7301427256365591e-09,0.010535837026397729,5.7007744668955804e-15,2.4071263793255113e-15,3.5703739064901697e-06,1.0759236697977356e-06,1.6253149171105824e-07,0.00020586715051345032,0.00058800549343324907,3.1528400189178105e-09,1.319285357275784e-09,2.4022040905110445e-10,2.0924627314842698e-10,2.3748705766423493e-11,1.3942071474200524e-09,4.2733758887145044e-14,2.5411722362684386e-07,1.2084157086541689e-13,7.2735543520261889e-12,3.0300853630190407e-09,8.0326392558299689e-15,1.0217266093745522e-15,1.9241796661340413e-18,2.0215811781150596e-05,8.0373852300342938e-11
2.0262877864983403e-10,0.47389854424382755,76.950000000000003,0.0,0.0,0.0,0.00016834421582057385,9.4999945528198086,0.00053961436072370698,0.002220431205483158,0.0011366708933439999,4.7911484168060857e-06,1.0281789329253828e-10,2.9175844309023206e-05,0.19321276470658072,5.5163182381620578e-07,1.846874730179647e-14,1.1609892711085695e-09,1.8180968875414886e-08,0.78962947879607925,4.7944856689536868e-06,1.7140803701154876e-15,9.3006662480189833e-17,2.008456272869277e-11,2.0958680452339893e-14,0.00050913243980326426,3.595272420173692e-05,0.0010974884492542009,0.00109759622680211,6.2039115459548101e-08,3.0381767523632362e-08,2.2251426066069906e-07,5.3624039832719297e-05,6.032802233523286e-09,1.4755334419908287e-09,7.2169848236175125e-10,1.6388486013910096e-09,1.0104540134952291e-07,3.7713268594653751e-09,0.010537420229722006,5.7247019652051998e-15,2.4172295994455453e-15,3.5679247480248563e-06,1.0757951804800274e-06,1.6232072155441931e-07,0.00020587621338541656,0.00058804901742834847,3.1853071209385129e-09,1.3261641213248078e-09,2.4170121403939535e-10,2.1041255849184879e-10,2.3978581700485083e-11,1.4000750866806053e-09,4.3155899362185967e-14,2.5438390333815022e-07,1.2202031953385589e-13,7.3588109093625515e-12,3.0332703130019015e-09,8.1315367527045767e-15,1.0351904416869505e-15,1.9502237313730398e-18,2.0313142494144316e-05,8.0458201464969429e-11
2.034339011595106e-10,0.47389856283085363,76.950000000000003,0.0,0.0,0.0,0.0001636591860472911,9.4999945664422647,0.00053960334096360473,0.002220206845046853,0.0011333726686329764,4.7772459915894547e-06,1.028074467130231e-10,2.9123190210477786e-05,0.19313212401774474,5.5157606408222205e-07,1.8415156025472306e-14,1.1624039470956908e-09,1.8248371047493797e-08,0.78971304850403712,4.7945357509962809e-06,1.7139071772875154e-15,9.3144155097763113e-17,2.016985451702539e-11,2.0989833255918799e-14,0.00050922413838313857,3.5848401486232396e-05,0.0011009044241671797,0.0011010126474815286,6.2232277633900462e-08,3.0476418968927297e-08,2.2253781963792101e-07,5.3847461255153147e-05,6.0579433203954694e-09,1.4816896444360215e-09,7.266370546342076e-10,1.6456978031009671e-09,1.0156182112636967e-07,3.8127473911519398e-09,0.010539001204548811,5.7486271284082548e-15,2.4273318331504142e-15,3.5655612077553283e-06,1.0756744290783586e-06,1.6211613814934005e-07,0.00020588537621890244,0.00058809228215804857,3.2179244272312342e-09,1.3330431074119791e-09,2.4318382715158297e-10,2.1157896638626266e-10,2.4209587713750712e-11,1.4059424500666308e-09,4.3580166607235909e-14,2.5464976635252179e-07,1.2320622125838315e-13,7.4446274014434783e-12,3.0364454499748578e-09,8.2311251369574702e-15,1.0487698855662683e-15,1.9764987217006e-18,2.0410458404034847e-05,8.0542291874253379e-11
2.0423902366918717e-10,0.47389858136394325,76.950000000000003,0.0,0.0,0.0,0.00015913658513145974,9.499994580025227,0.00053959223267806039,0.0022199825071810356,0.0011300840139861843,4.7633839062668932e-06,1.0279723225174176e-10,2.907198827668568e-05,0.19305148313194656,5.5152031001924545e-07,1.8361723107814143e-14,1.1638055931190488e-09,1.8315764686456853e-08,0.7897964579562512,4.7945846761112981e-06,1.7137337250741384e-15,9.411499885510831e-17,2.0255130239370465e-11,2.1020767312216176e-14,0.00050931473689141743,3.574438147876286e-05,0.0011043104858342412,0.0011044191548566285,6.2424879232192261e-08,3.0570795726217614e-08,2.2256133320984791e-07,5.4070860708263921e-05,6.0830819339413574e-09,1.4878452413475844e-09,7.3157824356167634e-10,1.6525463312780096e-09,1.0207825177162352e-07,3.8544040981322807e-09,0.010540580014122827,5.772550088852251e-15,2.4374330837287973e-15,3.5632803109484149e-06,1.0755611459327829e-06,1.6191752693455682e-07,0.00020589463547398024,0.00058813529637158444,3.2506913727970763e-09,1.3399222954662813e-09,2.4466823169221582e-10,2.1274548067590871e-10,2.4441723018604463e-11,1.4118092372594944e-09,4.4006559256569097e-14,2.5491482792770641e-07,1.2439928609427072e-13,7.5310040839883376e-12,3.039610957276314e-09,8.3314048856419162e-15,1.062465348483929e-15,2.0030055061290549e-18,2.0507759470022596e-05,8.0626126011687762e-11
2.0504414617886374e-10,0.47389859984325267,76.950000000000003,0.0,0.0,0.0,0.00015477076610948413,9.499994593568811,0.00053958103894848107,0.0022197581919003993,0.0011268049016499172,4.7495620438530671e-06,1.0278673234361606e-10,2.9022188183353622e-05,0.19297084326426131,5.5146456163067026e-07,1.8308441830830044e-14,1.1651942756326082e-09,1.8383149829298474e-08,0.78987971153984238,4.7946324844341648e-06,1.7135606191914723e-15,9.407245057833006e-17,2.0340390057635137e-11,2.1051481691449099e-14,0.00050940426456095938,3.5640663301770136e-05,0.001107706663019745,0.0011078157776923899,6.2616921881091774e-08,3.0664898592581309e-08,2.2258480262127953e-07,5.4294238180884248e-05,6.1082180729079928e-09,1.4940002324171477e-09,7.3652194330396111e-10,1.6593941855763078e-09,1.0259469190659182e-07,3.8962967528093892e-09,0.010542156719496027,5.7964705256993709e-15,2.4475333207453114e-15,3.5610791862845901e-06,1.0754550707586628e-06,1.617246808080792e-07,0.00020590398773300003,0.00058817806851514968,3.2836073896900068e-09,1.3468016658578651e-09,2.4615441105107925e-10,2.1391208531869488e-10,2.4674986814162596e-11,1.4176754479477523e-09,4.4435075918754093e-14,2.5517910302004553e-07,1.2559952398376105e-13,7.6179412011536205e-12,3.0427670147233646e-09,8.4323764602681605e-15,1.0762772363898332e-15,2.0297449508131101e-18,2.0605045652808079e-05,8.0709714617233799e-11
2.0584926868854032e-10,0.47389861826893837,76.950000000000003,0.0,0.0,0.0,0.000150556278346586,9.4999946070731234,0.00053956976274914688,0.0022195338992178093,0.0011235353039500263,4.7357802876974552e-06,1.0277623260342414e-10,2.8973741355750659e-05,0.19289020558699896,5.5140881891963207e-07,1.8255315010708727e-14,1.166570060710664e-09,1.8450526509435243e-08,0.78996281348967723,4.794679214701197e-06,1.7133875465545986e-15,9.4005202407257616e-17,2.0425634130155713e-11,2.1081977223519715e-14,0.00050949274984990163,3.553724608016236e-05,0.0011110929844046769,0.0011112025446703992,6.2808407202526434e-08,3.075872836278577e-08,2.2260822907381441e-07,5.4517593662097332e-05,6.133351736073487e-09,1.5001546173432803e-09,7.414680488984527e-10,1.6662413656572779e-09,1.0311114018287888e-07,3.938425122604282e-09,0.010543731379603865,5.8203885865020544e-15,2.4576325683700706e-15,3.558955062263899e-06,1.0753559523207995e-06,1.6153739986791217e-07,0.00020591342969639297,0.00058822060674237561,3.3166719070741057e-09,1.3536811993883365e-09,2.4764234870270727e-10,2.1507876438009805e-10,2.4909378286369751e-11,1.4235410818270142e-09,4.4865715176838069e-14,2.5544260630747099e-07,1.2680694475736944e-13,7.7054389856177531e-12,3.0459137986781454e-09,8.5340403069179197e-15,1.090205953715057e-15,2.0567179190529168e-18,2.0702316914539952e-05,8.0793059322749423e-11
2.066543911982169e-10,0.4738986366411561,76.950000000000003,0.0,0.0,0.0,0.00014648786071146496,9.499994620538283,0.00053955840695093507,0.0022193096291451084,0.0011202751932917537,4.7220385214836924e-06,1.0276608555308372e-10,2.8926600907884958e-05,0.19280957123119127,5.5135308188902522e-07,1.8202346657323522e-14,1.1679330140519842e-09,1.851789475927061e-08,0.79004576789366854,4.7947249042983798e-06,1.7132140737778199e-15,9.5197014111719602e-17,2.0510862611777626e-11,2.1112257416155687e-14,0.0005095802204615193,3.5434128941313125e-05,0.0011144694785868831,0.0011145794843890815,6.2999336813732954e-08,3.0852285829294342e-08,2.2263161372735363e-07,5.4740927141232238e-05,6.1584829222422453e-09,1.5063083958313642e-09,7.464164562542149e-10,1.6730878711898857e-09,1.0362759528171929e-07,3.9807889700067047e-09,0.010545304051338871,5.8443045136674505e-15,2.4677308384756267e-15,3.556905263736346e-06,1.0752635481188415e-06,1.6135549116175856e-07,0.00020592295817861646,0.00058826291892445138,3.3498843512802694e-09,1.3605608772812576e-09,2.4913202820589834e-10,2.1624550203158385e-10,2.5144896608094521e-11,1.4294061385998127e-09,4.5298475588530338e-14,2.557053521873724e-07,1.2802155813516545e-13,7.7934976586653124e-12,3.0490514821147562e-09,8.6363968563579714e-15,1.104251903374574e-15,2.0839252712972289e-18,2.0799573218764808e-05,8.0876160307090999e-11
2.0745951370789346e-10,0.47389865496006034,76.950000000000003,0.0,0.0,0.0,0.00014256043498735654,9.4999946339644072,0.00053954697432491395,0.0022190853816942877,0.00111702454215956,4.7083366292289023e-06,1.0275559456165755e-10,2.888072158378723e-05,0.19272894128802714,5.5129735054151731e-07,1.8149527936840672e-14,1.1692832009838535e-09,1.858525461425646e-08,0.79012857869788944,4.7947695893084436e-06,1.7130410107945955e-15,9.5188700590217557e-17,2.05960756539338e-11,2.1142321173719939e-14,0.00050966670336360118,3.5331311015060288e-05,0.0011178361740813078,0.0011179466253639391,6.3189712327277503e-08,3.0945571782272948e-08,2.2265495770155187e-07,5.4964238607859488e-05,6.1836116302438834e-09,1.5124615675934654e-09,7.5136706214611058e-10,1.6799337018513114e-09,1.0414405591332575e-07,4.0233880526254798e-09,0.010546874789621659,5.8682178884397437e-15,2.4778280883837986e-15,3.5549272085524028e-06,1.0751776240835946e-06,1.6117876844539131e-07,0.00020593257010423683,0.00058830501265989777,3.3832441458623715e-09,1.3674406811728591e-09,2.5062343320323768e-10,2.1741228255723163e-10,2.5381540939224457e-11,1.4352706179754693e-09,4.5733355686384737e-14,2.5596735476834382e-07,1.2924337372803289e-13,7.882117430270591e-12,3.0521802346853537e-09,8.7394465241529483e-15,1.11841548677002e-15,2.1113678651466407e-18,2.0896814530378761e-05,8.0959029963453538e-11
2.0826463621757003e-10,0.47389867322580626,76.950000000000003,0.0,0.0,0.0,0.00013876909951206909,9.4999946473516026,0.00053953546754581408,0.0022188611568755507,0.0011137833231169535,4.6946744952829755e-06,1.0274501370526739e-10,2.8836059700834584e-05,0.19264831681023825,5.512416248795656e-07,1.8096861200318211e-14,1.1706206864660142e-09,1.8652606105874521e-08,0.79021124971151391,4.7948133045563027e-06,1.7128680910057295e-15,9.4819474742030209e-17,2.0681273404722324e-11,2.1172168520215259e-14,0.00050975222480735549,3.5228791433704212e-05,0.0011211930993202234,0.0011213039960277821,6.337953535102428e-08,3.1038587009596428e-08,2.2267826207721912e-07,5.5187528051786662e-05,6.2087378589376985e-09,1.5186141323482119e-09,7.5631976420896647e-10,1.6867788573254928e-09,1.046605208162515e-07,4.0662221232384849e-09,0.010548443647469515,5.892128820211862e-15,2.4879243438907373e-15,3.5530184043298799e-06,1.0750979542838817e-06,1.6100705194942124e-07,0.00020594226250414559,0.0005883468952840007,3.4167507116529073e-09,1.3743205931029582e-09,2.5211654742062342e-10,2.1857909034736154e-10,2.5619310426760786e-11,1.4411345196699676e-09,4.6170353977981314e-14,2.5622862789813938e-07,1.3047240103890868e-13,7.9712984991805622e-12,3.0553002227822933e-09,8.8431897107771669e-15,1.1326971037924847e-15,2.1390465553569084e-18,2.0994040815580658e-05,8.1041670259996263e-11
2.0898924647627895e-10,0.4738986896196545,76.950000000000003,0.0,0.0,0.0,0.00013546934092651904,9.4999946593668891,0.00053952505017943212,0.0022186593738966775,0.0011108742678025009,4.6824124727684975e-06,1.0273586321438401e-10,2.8796870039122412e-05,0.19257576029327764,5.5119147664683037e-07,1.8049596383767615e-14,1.1718136170565468e-09,1.8713215322202955e-08,0.79028553714456073,4.7948518469366919e-06,1.7127120348429104e-15,9.5816335742932416e-17,2.0757938426088181e-11,2.1198849893669965e-14,0.00050982839319365443,3.5136778180199509e-05,0.0011242060018996256,0.0011243172994425921,6.3549905018764119e-08,3.1122069893089779e-08,2.2269920302163565e-07,5.5388469713676055e-05,6.2313493440318747e-09,1.5241509214088395e-09,7.6077890437530288e-10,1.6929389197115417e-09,1.0512534186062083e-07,4.1049734933424402e-09,0.010549854054098213,5.913646878178274e-15,2.4970101396730107e-15,3.5513577000093774e-06,1.0750314184368116e-06,1.6085664388112464e-07,0.00020595105209839242,0.00058838441500321415,3.4470316294162432e-09,1.380512591687058e-09,2.5346179821563201e-10,2.1962922785044315e-10,2.5834264258957711e-11,1.4464115370481555e-09,4.6565462242600629e-14,2.5646316126853887e-07,1.3158469940574842e-13,8.0520415256771044e-12,3.0581008533908973e-09,8.9371518562574365e-15,1.1456518071587515e-15,2.1641599431004924e-18,2.1081531597757354e-05,8.1115848410875054e-11
2.0971385673498786e-10,0.47389870597068157,76.950000000000003,0.0,0.0,0.0,0.00013227264606464542,9.4999946713508194,0.00053951457666123954,0.0022184576092642416,0.0011079728104307228,4.6701824772349513e-06,1.0272657078996864e-10,2.8758602612538057e-05,0.19250320974189963,5.5114133302274476e-07,1.8002453434591613e-14,1.1729963586413239e-09,1.8773817812692214e-08,0.7903597169193437,4.7948896547391307e-06,1.712556144726118e-15,9.6346036717923349e-17,2.0834591282185278e-11,2.1225359204368144e-14,0.00050990382166195606,3.504500525612892e-05,0.0011272110341465811,0.0011273227324807799,6.3719829633955767e-08,3.1205334696277091e-08,2.2272011347226617e-07,5.5589393522005746e-05,6.253958819186438e-09,1.5296872183747034e-09,7.6523958679156624e-10,1.6990984347256581e-09,1.0559016448449483e-07,4.1439148126702256e-09,0.010551263015133275,5.9351629607300019e-15,2.50609511373525e-15,3.5497494434916209e-06,1.0749696180643626e-06,1.6071002791237159e-07,0.00020595990253287143,0.00058842177445309551,3.4774305346391115e-09,1.386704651011747e-09,2.5480840861654701e-10,2.206793636476282e-10,2.605012812675703e-11,1.4516880860819256e-09,4.6962283892423633e-14,2.5669712450440406e-07,1.3270285365316702e-13,8.1332394841871222e-12,3.0608946338016083e-09,9.0316763351555799e-15,1.1587027298518769e-15,2.1894658780632818e-18,2.1169010159282375e-05,8.1189847579550113e-11
2.1043846699369678e-10,0.4738987222789993,76.950000000000003,0.0,0.0,0.0,0.00012917578450462189,9.4999946833034752,0.00053950404875401504,0.002218255862984562,0.0011050789311639311,4.6579844250619086e-06,1.0271689974008144e-10,2.8721228632074873e-05,0.19243066584885782,5.5109119400871166e-07,1.7955428719269173e-14,1.1741689578274434e-09,1.8834413600531551e-08,0.79043379154689808,4.794926750908632e-06,1.7124007465815997e-15,9.5471214649525177e-17,2.0911232074345658e-11,2.125169356292271e-14,0.00050997852793293653,3.4953472034046462e-05,0.0011302082166173883,0.0011303203156989951,6.3889310359077936e-08,3.1288381988785004e-08,2.2274099414158656e-07,5.5790299469820869e-05,6.2765662836225837e-09,1.5352230230538456e-09,7.6970173859726674e-10,1.7052574021524989e-09,1.0605498782471076e-07,4.1830458911566574e-09,0.010552670565527753,5.9566768522758457e-15,2.515179270446381e-15,3.548191992170517e-06,1.0749124042677464e-06,1.6056708556620923e-07,0.0002059688118497548,0.00058845897846967902,3.5079469996725009e-09,1.3928967587876635e-09,2.5615636693079135e-10,2.2172948658287524e-10,2.6266901381923255e-11,1.4569641665775748e-09,4.7360817788306643e-14,2.5693052715253758e-07,1.3382687048933223e-13,8.2148924965971229e-12,3.0636816787901085e-09,9.1267634085050835e-15,1.1718501602653603e-15,2.2149649774652911e-18,2.125647647804527e-05,8.1263674321836822e-11
2.111630772524057e-10,0.47389873854471903,76.950000000000003,0.0,0.0,0.0,0.0001261756270879925,9.4999946952249363,0.00053949346816528317,0.0022180541350623295,0.0011021926102158478,4.645818232845425e-06,1.0270781228541503e-10,2.8684720211123611e-05,0.19235812928484916,5.5104105960602748e-07,1.7908533860538914e-14,1.1753314609901158e-09,1.8895002704149374e-08,0.79050776345975371,4.7949631576690509e-06,1.7122446821476436e-15,9.6626752141549799e-17,2.0987860901897116e-11,2.1277858322046033e-14,0.00051005252930154713,3.4862177888115438e-05,0.0011331975698146877,0.0011333100696002169,6.4058348353561302e-08,3.1371212338752998e-08,2.227618457197972e-07,5.599118755031151e-05,6.2991717365791302e-09,1.5407583352583317e-09,7.741652874818202e-10,1.711415821780338e-09,1.0651981103519286e-07,4.2223665356894477e-09,0.010554076739143034,5.9781891730887024e-15,2.5242626527360852e-15,3.5466837549272516e-06,1.0748596328157831e-06,1.6042770207936279e-07,0.00020597777815228841,0.00058849603173792998,3.5385805952174677e-09,1.3990889029687686e-09,2.575056615192993e-10,2.2277958556075503e-10,2.6484583367999556e-11,1.4622397783454642e-09,4.7761062775168042e-14,2.5716337860942631e-07,1.3495675655455479e-13,8.2970006776305744e-12,3.0664621011446472e-09,9.2224133277125449e-15,1.185094385808748e-15,2.2406578566687129e-18,2.1343930532683103e-05,8.1337320179438369e-11
2.118876875111146e-10,0.4738987547679522,76.950000000000003,0.0,0.0,0.0,0.00012326914271751184,9.4999947071152882,0.00053948283654906026,0.0022178524255036009,0.0010993138278514952,4.6336838173976229e-06,1.0269850370104379e-10,2.8649050336936665e-05,0.19228560069921147,5.5099092981588471e-07,1.78617591797702e-14,1.176483914274745e-09,1.895558514772938e-08,0.79058163501442003,4.7949988965459746e-06,1.7120888507200811e-15,9.711507496308608e-17,2.1064477862204133e-11,2.1303854504715487e-14,0.00051012584264699759,3.4771122194106406e-05,0.0011361791141876014,0.001136292014633893,6.4226944773837897e-08,3.1453826312837361e-08,2.2278266887552838e-07,5.6192057756810368e-05,6.3217751773077381e-09,1.5462931548041699e-09,7.7863016168120998e-10,1.7175736934030186e-09,1.0698463328661203e-07,4.261876550137795e-09,0.01055548156878334,5.9996995129045355e-15,2.533345198465642e-15,3.5452231905023659e-06,1.0748111639973063e-06,1.6029176628480479e-07,0.00020598679960288053,0.00058853293879650007,3.5693308903566081e-09,1.4052810717474988e-09,2.5885628079624953e-10,2.2382964955865443e-10,2.6703173420362158e-11,1.4675149211999506e-09,4.8163017682093049e-14,2.5739568808946541e-07,1.3609251842196669e-13,8.379564134895257e-12,3.0692360117031519e-09,9.3186263346215033e-15,1.1984356929093527e-15,2.2665451291800745e-18,2.1431372302556834e-05,8.1410796326283048e-11
2.1253983674395263e-10,0.47389876933262765,76.950000000000003,0.0,0.0,0.0,0.00012073096864534298,9.4999947177900719,0.00053947322579119775,0.0022176709026055681,0.0010967293529429588,4.6227899440507771e-06,1.0268993990493006e-10,2.8617642764305831e-05,0.19222033231363592,5.5094581694938858e-07,1.7819763976139341e-14,1.177512567540769e-09,1.9010103670230059e-08,0.79064803549563745,4.795030507740237e-06,1.7119488547698695e-15,9.6836089156483188e-17,2.1133423058908621e-11,2.1327104192279144e-14,0.00051019125002137514,3.4689375431259519e-05,0.0011388558444365544,0.0011389691054408881,6.4378304959486206e-08,3.1527994355282134e-08,2.2280138595023868e-07,5.6372825654998867e-05,6.3421165529043417e-09,1.5512740710233396e-09,7.8264962272971137e-10,1.7231153091518187e-09,1.0740297182068394e-07,4.2975973099069152e-09,0.010556744792647817,6.0190570330093152e-15,2.5415187949700968e-15,3.5439482078806628e-06,1.0747711088722183e-06,1.6017228277657111e-07,0.00020599496458746782,0.00058856603377681284,3.597105576701939e-09,1.4108540351088247e-09,2.6007296122113997e-10,2.2477466819718184e-10,2.6900680308313431e-11,1.4722621486977606e-09,4.8526238099542279e-14,2.5760431072407076e-07,1.3711973329259153e-13,8.4542605908520055e-12,3.0717270536810935e-09,9.4056996730516822e-15,1.210526109973347e-15,2.2900103862880922e-18,2.1510059375477363e-05,8.1476783211864656e-11
