Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448)
1.1881465535775739e-12,0.19299079326704502,76.950000000000003,0.0,0.0,0.0,0.99999961856828079,9.499999999231127,1.6539897253579663e-08,1.7643118943908377e-07,1.7621427941389354e-07,4.9286572012285063e-10,1.5233785875367882e-13,5.5391200738067256e-09,2.8084784372427013e-09,2.7586123446082454e-10,1.0593151369549075e-17,9.1548185265933306e-19,9.2612190401019005e-19,3.0974280823447016e-09,6.3266700639789161e-13,3.8299884669696226e-18,5.2519651027398879e-21,7.7220611153835398e-27,4.7035673634394819e-27,1.9218179262097675e-17,5.8408122007346603e-14,6.114409161158535e-17,6.1176266090104054e-17,2.6145346121840104e-20,6.0291323968837914e-21,7.5236151693787547e-25,5.9798828062757493e-16,5.7939537773330117e-19,7.4735927399099036e-20,8.2255449263115811e-38,3.0839767824889388e-22,4.7994244987102531e-24,7.8604468311532299e-38,3.1710837193015143e-11,5.104765203370056e-27,1.3907420903672256e-27,8.6976294436775001e-15,2.654080010122538e-15,2.4765642140969921e-14,8.6975901805470121e-15,6.3646068928474444e-18,7.8604463875070263e-38,1.6839617056177002e-26,8.2157943933955643e-27,3.5119845698928216e-27,2.424600632619883e-31,3.1152270067486527e-24
1.2269253758620717e-12,0.1929907932669368,76.950000000000003,0.0,0.0,0.0,0.99999960612156025,9.4999999991821191,1.70797273784446e-08,1.8218218622624819e-07,1.8194903375230554e-07,5.2548908505720364e-10,1.5730426909128047e-13,5.6050453590936034e-09,2.9532903130690628e-09,2.9224102014693955e-10,1.1294394432647155e-17,1.0089065266036305e-18,1.0182791915513483e-18,3.2571388947236827e-09,6.7461863370472917e-13,4.0574093268704794e-18,5.5656030272892431e-21,8.7702860254391588e-27,5.2743490006880003e-27,2.093301815136972e-17,6.2277074387387411e-14,6.7323134398681733e-17,6.7359112437831362e-17,2.9163047423999382e-20,6.8149917256573556e-21,8.0764902588160575e-25,6.3763287571341932e-16,6.2420527586104338e-19,8.1690737527070199e-20,1.0297658609642102e-37,3.4857195036485452e-22,5.2839929228408075e-24,9.8405888104798529e-38,3.3345925078610683e-11,5.7740876142766798e-27,1.5722298747500476e-27,9.3509730539025115e-15,2.8532099620078676e-15,2.5569026572056433e-14,9.3509343847618215e-15,7.0986751790446694e-18,9.8405882369469366e-38,1.9145274542886497e-26,9.3482501765266918e-27,4.0736103831605945e-27,2.9079267809387735e-31,3.4239108583133802e-24
1.2657041981465695e-12,0.19299079326682558,76.950000000000003,0.0,0.0,0.0,0.99999959367491664,9.4999999991317097,1.7619557480229504e-08,1.879328210036283e-07,1.8768274726957184e-07,5.5915300345987286e-10,1.6227036680473695e-13,5.6673701883486856e-09,3.0997681929232368e-09,3.0898267107879407e-10,1.2018006482277455e-17,1.1085348655223441e-18,1.1162604930499954e-18,3.4186871176346836e-09,7.1791575415861348e-13,4.2898546262840335e-18,5.886219522815746e-21,9.9210175112209736e-27,5.8918548389288786e-27,2.2734550656122367e-17,6.6269705242047303e-14,7.3904703664778044e-17,7.3944786171754995e-17,3.2409765813312143e-20,7.6727411636502297e-21,8.645629967261639e-25,6.7854856475493051e-16,6.7074880945747161e-19,8.9028719391396189e-20,1.2801897582062847e-37,3.9241811400654735e-22,5.8000657117763932e-24,1.2233676251490681e-37,3.4999824128051931e-11,6.5049842382891421e-27,1.7703345334480364e-27,1.0024868596701083e-14,3.0585751957240132e-15,2.6351475921863885e-14,1.0024830970267817e-14,7.8867337851211736e-18,1.2233675515946223e-37,2.1679775416596492e-26,1.0594352822977815e-26,4.7021512703234882e-27,3.4671372544639554e-31,3.7519248309515872e-24
1.3432618427155653e-12,0.1929907932665938,76.950000000000003,0.0,0.0,0.0,0.99999956878184437,9.4999999990267128,1.8699217614559375e-08,1.9943303594199839e-07,1.9914705360315502e-07,6.2960073827509305e-10,1.7220165173051181e-13,5.7819942134445924e-09,3.3973630160539599e-09,3.4352015569289119e-10,1.3532299654572075e-17,1.3272277847602199e-18,1.330368292201972e-18,3.7468999160486182e-09,8.0854614112260429e-13,4.769382379485521e-18,6.5477798214625556e-21,1.2555650392982219e-26,7.2752391372618556e-27,2.6601496966823969e-17,7.4625861398149964e-14,8.8326058666763063e-17,8.8375303186817077e-17,3.9624968163322968e-20,9.6195518907136056e-21,9.8306876947751377e-25,7.6419288146988775e-16,7.6903952168537643e-19,1.0488021714584742e-19,1.9406698523540178e-37,4.9192376706414132e-22,6.9306624888181447e-24,1.8545321785973738e-37,3.8360002804563386e-11,8.1649675391130462e-27,2.22001079318222e-27,1.1432117510492183e-14,3.4873332554720824e-15,2.7852893849227712e-14,1.1432083440658822e-14,9.6313738779169092e-18,1.8545320602594087e-37,2.7494292527902129e-26,1.3457448214661873e-26,6.1817241341454051e-27,4.8494325460910451e-31,4.4680884104022107e-24
1.4130637228276615e-12,0.1929907932663749,76.950000000000003,0.0,0.0,0.0,0.99999954637830279,9.4999999989275032,1.9670911656522938e-08,2.0978206874649961e-07,2.0946137411390066e-07,6.965579738636933e-10,1.8113880521632334e-13,5.8747053006898132e-09,3.6700340303446067e-09,3.7576403749782203e-10,1.4971570455902415e-17,1.5473424960468001e-18,1.5446666936982669e-18,4.0476246254803231e-09,8.9471425414260811e-13,5.2170657892341411e-18,7.1655543395575299e-21,1.5343154555320412e-26,8.7007384104160835e-27,3.038736747942928e-17,8.2569028865634041e-14,1.0280888724055701e-16,1.0286753348358111e-16,4.6988960435609564e-20,1.1657282588502118e-20,1.0947829897026195e-24,8.4561906254325866e-16,8.6343607042773035e-19,1.2052053349853207e-19,2.7659941774953173e-37,5.9606301110196914e-22,8.0658161018983664e-24,2.6432244740638113e-37,4.1438764212286642e-11,9.9037520037771405e-27,2.6907360348988453e-27,1.2763397133735049e-14,3.8928334869842194e-15,2.9131533297304282e-14,1.2763368108687414e-14,1.1402271884296775e-17,2.6432242966297848e-37,3.3661506369580043e-26,1.6499951960051644e-26,7.7985685936363632e-27,6.4495599919566769e-31,5.1840924558129053e-24
1.4828656029397577e-12,0.1929907932661462,76.950000000000003,0.0,0.0,0.0,0.9999995239749514,9.4999999988238741,2.0642605623707752e-08,2.2013004635922718e-07,2.1977232921178737e-07,7.6687975539601705e-10,1.9007504857366666e-13,5.9585023776336285e-09,3.9468297362471057e-09,4.0906264268122133e-10,1.6483169575947547e-17,1.790781626519006e-18,1.7804358658965199e-18,4.352898394701852e-09,9.8524051556271623e-13,5.6793938598878892e-18,7.8036666753051918e-21,1.8567236000338429e-26,1.0309798805700072e-26,3.4467603278640155e-17,9.091236684929211e-14,1.1879268190970777e-16,1.1886190226534174e-16,5.5229955658762829e-20,1.3990399975266895e-20,1.2109923288719388e-24,9.3116230410226594e-16,9.6345727600691883e-19,1.3749785886654828e-19,3.8754333423245897e-37,7.1528411602476943e-22,9.3183381285949813e-24,3.7034213671879775e-37,4.4564098439150342e-11,1.1895824364075681e-26,3.2297404785050761e-27,1.4152685250739291e-14,4.3158896823018599e-15,3.034175290695532e-14,1.4152663195573526e-14,1.3372388451513849e-17,3.7034211063033986e-37,4.0811317864963213e-26,2.0033522524880206e-26,9.7228781510542934e-27,8.4556812584370014e-31,5.9709597084750317e-24
1.5526674830518539e-12,0.19299079326590787,76.950000000000003,0.0,0.0,0.0,0.99999950157177186,9.4999999987158699,2.1614299516114013e-08,2.304770098462493e-07,2.300799214611396e-07,8.4056351868127176e-10,1.9901041201602006e-13,6.0342426958240606e-09,4.2273534655411923e-09,4.4337490514861393e-10,1.806704189180735e-17,2.0587659396521167e-18,2.0386401093425119e-18,4.6622837443824346e-09,1.0801244895092647e-12,6.1557963954766606e-18,8.4613293087152534e-21,2.2270467973465795e-26,1.211468306170089e-26,3.8846402188550072e-17,9.9655670217025302e-14,1.3635116555676279e-16,1.3643220758365942e-16,6.439857312554062e-20,1.664345377116261e-20,1.3314169543323852e-24,1.0208221596315737e-15,1.0691043839864118e-18,1.5584417178438601e-19,5.3461671258771814e-37,8.5083859467306569e-22,1.0693951704573056e-23,5.1088771407225937e-37,4.7731526678323699e-11,1.4162329315010134e-26,3.8426991458182758e-27,1.559679549104872e-14,4.7555197586916486e-15,3.1484551389432441e-14,1.5596782496021743e-14,1.5549978613575796e-17,5.1088767638967621e-37,4.9042698724256756e-26,2.410889176784057e-26,1.1993114427044212e-26,1.0942790954676015e-30,6.8317011822705812e-24
1.62246936316395e-12,0.19299079326565996,76.950000000000003,0.0,0.0,0.0,0.99999947916874699,9.4999999986035331,2.2585993333741879e-08,2.4082299867376445e-07,2.4038415342432768e-07,9.1760670148268463e-10,2.0794494494943731e-13,6.1027006854459704e-09,4.5112468731835142e-09,4.7866135865570157e-10,1.972313232249776e-17,2.3525225650044426e-18,2.3202382317421171e-18,4.9753854612386419e-09,1.1793657570740486e-12,6.6457254136557919e-18,9.1377743161105901e-21,2.6497284007600651e-26,1.4127752162135167e-26,4.3527555673802243e-17,1.0879873398455854e-13,1.5555802268241183e-16,1.5565220966437345e-16,7.4545422720796814e-20,1.9641559240867199e-20,1.4557855998698351e-24,1.114598200598576e-15,1.1803780561801606e-18,1.7558951821863081e-19,7.271366706206605e-37,1.004006675925535e-21,1.219837335799749e-23,6.9486277484638436e-37,5.0937002832870066e-11,1.6724901039797215e-26,4.5354175814400598e-27,1.7092597167735203e-14,5.2107590970078305e-15,3.2561411981945682e-14,1.7092595481444145e-14,1.7942836744938533e-17,6.9486272129048094e-37,5.8459327153585512e-26,2.8779385856002151e-26,1.4650234193191488e-26,1.3995006755004822e-30,7.7692865177342578e-24
1.6922712432760462e-12,0.19299079326540255,76.950000000000003,0.0,0.0,0.0,0.99999945676586199,9.4999999984868992,2.3557687076591503e-08,2.5116805077100016e-07,2.5068502766176867e-07,9.9800674351604421e-10,2.1687863898612951e-13,6.1645761788982676e-09,4.7981861320864509e-09,5.1488407398650454e-10,2.1451385829251344e-17,2.6732849890784082e-18,2.6261838966144798e-18,5.2918464013140014e-09,1.2829639156481832e-12,7.1486542735547587e-18,9.832279064195492e-21,3.1293967063521242e-26,1.6361458835123052e-26,4.8514489188238639e-17,1.1834135331436767e-13,1.7648689947375395e-16,1.7659563093454675e-16,8.5721098437930258e-20,2.3010362354867575e-20,1.5838371131657509e-24,1.2124900155850862e-15,1.2972786048495048e-18,1.9676212975511972e-19,9.7625144118950968e-37,1.1760955443619576e-21,1.3837313094286447e-23,9.3292076176131246e-37,5.4176870550659643e-11,1.9605633213325019e-26,5.3138238515377056e-27,1.8637037628884032e-14,5.6806673698627679e-15,3.3574190098048171e-14,1.8637049651213204e-14,2.0558304453687866e-17,9.3292068676327544e-37,6.9169582383259765e-26,3.4100938757459673e-26,1.7737709307994694e-26,1.770614341936468e-30,8.7866445633722423e-24
1.7620731233881424e-12,0.1929907932651358,76.950000000000003,0.0,0.0,0.0,0.99999943436310257,9.4999999983660128,2.4529380744663003e-08,2.6151220259116252e-07,2.6098254673192813e-07,1.0817610864482301e-09,2.2581163717197504e-13,6.2205021278312403e-09,5.0878783622835451e-09,5.5200659779482509e-10,2.3251747414586337e-17,3.0222930463003374e-18,2.9574260297314894e-18,5.6113435517600096e-09,1.3909185782735966e-12,7.664076826270942e-18,1.0544123568058104e-20,3.6708639140104962e-26,1.8828341779839426e-26,5.38103000382309e-17,1.2828332351466633e-13,1.9921140386983675e-16,1.993361560494088e-16,9.7976173255516643e-20,2.6776006316495451e-20,1.7153217534167825e-24,1.3144972094843736e-15,1.4198061775568163e-18,2.1938853705867792e-19,1.2951890237194964e-36,1.368437650397689e-21,1.5616474474686437e-23,1.237702581475972e-36,5.7447822905764686e-11,2.2827050183952735e-26,6.1839608629544706e-27,2.0227161664113464e-14,6.16433446760825e-15,3.4525011511621598e-14,2.0227189939014325e-14,2.3403280117383341e-17,1.2377024778700604e-36,8.1286539238699193e-26,4.0132105718820948e-26,2.1301545909994211e-26,2.218028987312396e-30,9.8866639510969425e-24
1.8318750035002386e-12,0.19299079326485966,76.950000000000003,0.0,0.0,0.0,0.99999941196045661,9.4999999982409093,2.5501074337956519e-08,2.7185548916953533e-07,2.7127671319132157e-07,1.1688671738956972e-09,2.3474366447637279e-13,6.2710509965917438e-09,5.3800586725487033e-09,5.8999389507442054e-10,2.5124162124739106e-17,3.4007929103781038e-18,3.3149090834045959e-18,5.9335847680830545e-09,1.5032293730329604e-12,8.1915066169852055e-18,1.1272663856544756e-20,4.2791251982686259e-26,2.1541022355545718e-26,5.9417788751857426e-17,1.3862444003854069e-13,2.2380510561928064e-16,2.2394743191942642e-16,1.1136119889030052e-19,3.0965101255520066e-20,1.8500016594295741e-24,1.4206194028955421e-15,1.547960765411179e-18,2.4349367232742731e-19,1.6995352635575101e-36,1.5823891844509936e-21,1.7541554692371598e-23,1.624102343154601e-36,6.0746868995133301e-11,2.6412080986805855e-26,7.1519794278527364e-27,2.186012169475412e-14,6.6608835997473448e-15,3.5416201570066071e-14,2.1860168903078961e-14,2.6484234776131601e-17,1.6241022018152016e-36,9.49279627844628e-26,4.6934076707410299e-26,2.5390301112509206e-26,2.7532393553761932e-30,1.1072193659817942e-23
1.901676883612335e-12,0.19299079326457444,76.950000000000003,0.0,0.0,0.0,0.99999938955791312,9.4999999981116279,2.6472767856472137e-08,2.821979441756015e-07,2.8156752959451637e-07,1.2593224514229542e-09,2.4367558356125749e-13,6.3167399005749387e-09,5.6744877827733674e-09,6.2881229548189827e-10,2.7068575042862199e-17,3.8100370859171024e-18,3.6995734805688211e-18,6.258306151900481e-09,1.6198959424804551e-12,8.7304761371581756e-18,1.2017196816781893e-20,4.9593578887095232e-26,2.4512203069487026e-26,6.5339484290014892e-17,1.4936449848322516e-13,2.5034153633235669e-16,2.5050306773713964e-16,1.2592670761857532e-19,3.5604697164347367e-20,1.9876506578108236e-24,1.5308562316093834e-15,1.6817421369914197e-18,2.6910096051077823e-19,2.2075456822082868e-36,1.8193287186824594e-21,1.96182446512144e-23,2.1095653502409686e-36,6.4071307092660232e-11,3.0384036154056267e-26,8.2241320901138861e-27,2.3533180254649068e-14,7.1694720342697173e-15,3.6250241457646665e-14,2.3533249207214023e-14,2.9807232655661001e-17,2.1095651596543286e-36,1.1021630306843927e-25,5.457068982207105e-26,3.0055097867415584e-26,3.3888851684570866e-30,1.2346043565921389e-23
1.9714787637244314e-12,0.19299079326427993,76.950000000000003,0.0,0.0,0.0,0.99999936715546167,9.4999999979781986,2.7444461300209979e-08,2.9253959996958435e-07,2.9185499849413285e-07,1.3531243665410957e-09,2.5260514762466459e-13,6.3580356537741319e-09,5.9709496883596628e-09,6.6842944104306485e-10,2.9084931307560766e-17,4.2512843998796557e-18,4.1123556818805506e-18,6.585269475035382e-09,1.7409179430872436e-12,9.280536105357591e-18,1.2777192945543065e-20,5.7169206931963232e-26,2.7754665113695484e-26,7.1577668812017172e-17,1.6050329458939229e-13,2.7889418953561575e-16,2.7907663500345275e-16,1.4172321014374288e-19,4.0722257693274296e-20,2.1280543172197319e-24,1.6452073459615422e-15,1.8211499160729967e-18,2.9623240762744482e-19,2.840479267385442e-36,2.080655892101822e-21,2.1852229043564132e-23,2.7144070776800182e-36,6.7418698277659557e-11,3.4766585360846674e-26,9.4067671486194062e-27,2.5243714382079423e-14,7.6892924242988371e-15,3.7029720727278132e-14,2.5243808012889029e-14,3.3377948673842344e-17,2.7144068234426315e-36,1.2727868994020619e-25,6.3108444699527351e-26,3.5349640775450592e-26,4.1388103812747675e-30,1.3710984987491531e-23
2.0412806438365277e-12,0.19299079326397642,76.950000000000003,0.0,0.0,0.0,0.99999934475309293,9.4999999978406606,2.8416154669170124e-08,3.028804876434149e-07,3.0213912244084568e-07,1.4502703687063702e-09,2.6153859294550628e-13,6.3953603024696323e-09,6.2692490996667982e-09,7.0881423359227477e-10,3.1173176061929783e-17,4.7257999928291942e-18,4.5541889022912992e-18,6.9142593555211203e-09,1.866295044684162e-12,9.8412547183801503e-18,1.3551885385054506e-20,6.5573528974035378e-26,3.1281264323256168e-26,7.8134404826417895e-17,1.72040624240395e-13,3.0953652073006048e-16,3.0974166755369079e-16,1.5880119026940943e-19,4.6345633360821288e-20,2.2710105389731602e-24,1.7636724100856307e-15,1.9661837747564095e-18,3.2490869119130257e-19,3.622944598852029e-36,2.3677900642734657e-21,2.4249186416342331e-23,3.4621439376519491e-36,7.078683752343768e-11,3.9583734381176127e-26,1.0706322538366443e-26,2.6989225439599714e-14,8.2195757995391405e-15,3.7757273728692345e-14,2.6989346799085364e-14,3.7201680839072042e-17,3.4621436018897164e-36,1.4624692789196229e-25,7.2616515925231053e-26,4.1330233479664814e-26,5.0181223100772518e-30,1.5169751227427488e-23
2.111082523948624e-12,0.19299079326366386,76.950000000000003,0.0,0.0,0.0,0.99999932235079891,9.4999999976990406,2.9387847963352652e-08,3.1322063710314932e-07,3.1241990398338572e-07,1.550757909318704e-09,2.7045899531614327e-13,6.4290960859645649e-09,6.5692091465748722e-09,7.4993678399922194e-10,3.3333254593243272e-17,5.2348553103861179e-18,5.0260026852825168e-18,7.2450807259997373e-09,1.9960269299232871e-12,1.0412216998926592e-17,1.4340991681534477e-20,7.4863736356906899e-26,3.5104928485121538e-26,8.5011559530659454e-17,1.8397628346157775e-13,3.4234194744385598e-16,3.4257166158396304e-16,1.7721110388892209e-19,5.2503036218120138e-20,2.4163297703153518e-24,1.8862511013486276e-15,2.1168434695598889e-18,3.5514924559484145e-19,4.5832694163332257e-36,2.68216904406891e-21,2.6814789224847218e-23,4.3798464472032282e-36,7.4173727779333824e-11,4.485980357386458e-26,1.2129320051343576e-26,2.876734492062843e-14,8.7595933277527051e-15,3.8435529523052521e-14,2.8767497168996917e-14,4.1283365432727345e-17,4.379846007903626e-36,1.672574909180862e-25,8.3166766420597246e-26,4.8055794684288684e-26,6.0432511870221214e-30,1.6725038109904702e-23
2.1808844040607205e-12,0.19299079326334243,76.950000000000003,0.0,0.0,0.0,0.99999929994857195,9.4999999975533758,3.035954118275762e-08,3.2356007704946755e-07,3.2269734566854135e-07,1.6545844417201492e-09,2.7939103716398577e-13,6.4595884139177356e-09,6.8706700008106906e-09,7.917683669027372e-10,3.5565112046010256e-17,5.7797280951099837e-18,5.5287242262893717e-18,7.5775573143061081e-09,2.130113293797933e-12,1.0993024058552613e-17,1.5143645426047131e-20,8.5098812958244903e-26,3.9238658416223877e-26,9.2210819419231048e-17,1.9631006841980354e-13,3.7738384927353373e-16,3.7764007567780842e-16,1.9700338500365745e-19,5.9223019271102222e-20,2.5638339560638166e-24,2.0129431100653163e-15,2.2731286233823047e-18,3.8697233096549032e-19,5.7539203720181539e-36,3.0252480647710514e-21,2.9554703891990678e-23,5.4985403535847295e-36,7.7577564415306623e-11,5.0619410198057236e-26,1.368236067987925e-26,3.0575826328151345e-14,9.308653807625574e-15,3.906710856487648e-14,3.0576012729178143e-14,4.5627601877030869e-17,5.4985397838270214e-36,1.9045151746038861e-25,9.4833760773366095e-26,5.5587870346290609e-26,7.2320108516023009e-30,1.8379504498577656e-23
2.250686284172817e-12,0.1929907932630121,76.950000000000003,0.0,0.0,0.0,0.99999927754640539,9.4999999974036911,3.1331234327385122e-08,3.338988351265192e-07,3.3297145004116005e-07,1.7617474211933891e-09,2.8829668519732547e-13,6.4871489685306646e-09,7.1734874405009265e-09,8.3428137618819973e-10,3.7868693885885673e-17,6.3617023781313818e-18,6.063277448656935e-18,7.9115300603355174e-09,2.2685538431703823e-12,1.1583292655791906e-17,1.5959568519777648e-20,9.6339529798322463e-26,4.3695527562884597e-26,9.9733705504422605e-17,2.0904177542296821e-13,4.1473556793018968e-16,4.1502033083225691e-16,2.1822844584231145e-19,6.6534456224948757e-20,2.7133558786100363e-24,2.1437481389949109e-15,2.4350387221391759e-18,4.2039510098748033e-19,7.171938183983928e-36,3.3984987747972359e-21,3.2474590875829111e-23,6.8536224772113384e-36,8.0996719014199774e-11,5.6887451426941472e-26,1.5372120026605247e-26,3.2412540479597833e-14,9.8661022132771344e-15,3.9654610565844181e-14,3.2412764394760826e-14,5.0238673532362554e-17,6.853621744288312e-36,2.1597480541513774e-25,1.0769477856982884e-25,6.3990647347520222e-26,8.6036594240152743e-30,2.013577281084007e-23
