Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335)
2.5489354825279943e-15,0.36345223539947097,76.950000000000003,0.0,0.0,0.0,0.9997972421698601,9.4999999998900826,8.0900244760839723e-08,8.9866802230063593e-07,8.9855803752771698e-07,4.3755648634636012e-12,5.0864408378992128e-14,0.0001995440254674732,2.7432746549463385e-07,1.8531454763075248e-12,1.6172206245643816e-20,1.0600816690433866e-21,6.6115651854059742e-15,1.0459382043170808e-06,2.4835577741235932e-13,5.5690036322079266e-21,1.7224464425769286e-21,3.5660257020713735e-22,1.4535462429460552e-27,2.8239783710451838e-14,5.8239736215237456e-12,6.8090843403262681e-16,6.8090926984267746e-16,6.9700682575911471e-22,1.272119377987835e-22,3.6360681648154092e-15,1.918646988546808e-12,5.2260679684201844e-18,4.7649708290916139e-19,1.2129738875115697e-38,1.2983700344559422e-21,7.9311032661721856e-19,1.0825054159104652e-38,1.2844595531466202e-08,1.0717310960024714e-27,8.7852539632567422e-28,2.3343862857583728e-12,6.7054304079168146e-13,2.5484417620395196e-09,2.3341903958517466e-12,9.875995301088068e-17,1.0825035271780175e-38,3.9595704689581549e-24,2.9324330791518932e-27,7.8085062131305634e-29,7.0575682234511642e-35,5.1782415142880346e-20,1.873028959323834e-41,4.5467441958895332e-15,1.5605376155282841e-34,3.882287398528953e-40,1.6300249291902801e-19,2.6287828220286886e-47,3.0960187857141916e-45,1.9456290569061642e-51,1.4685214110287271e-23,5.8341022009578032e-19,4.776436388980986e-24,2.5624209111799755e-19,3.0401141390418968e-25,3.3790347968043723e-18,2.6251913045282394e-25,2.5308220672606895e-26,1.0972112166200072e-23,1.230143202795341e-21,1.3902096981566002e-34,7.3757812981015434e-23,1.3730157557617219e-20,2.2269069746863052e-27,1.1591287245578533e-23,1.2988446833724708e-16,1.8390211093250628e-28,1.0362499116151528e-10,3.5593314257767416e-15,2.3994658589040033e-20,3.5593314256842319e-15,2.7149918939719899e-25,5.3754191666874826e-32,3.1825121189305204e-32,3.6107938585816192e-47,5.5769356702837327e-46,3.0138023537449099e-23,1.4388486094990825e-32,1.6862900990452184e-27
3.052960441310464e-15,0.36345223539945976,76.950000000000003,0.0,0.0,0.0,0.99975715709872026,9.4999999998664695,9.6895466736796167e-08,1.076326454453749e-06,1.0761927959916848e-06,6.2760620771214604e-12,6.0978945472300796e-14,0.00023867907454848723,3.9319026167619814e-07,2.656003431722887e-12,2.3198657473910138e-20,1.8873137937190508e-21,9.4850015453159867e-15,1.4991309053096146e-06,3.5626787393671803e-13,7.9820247312057869e-21,2.7662243475645998e-21,6.1273898689561479e-22,3.051027072716418e-27,4.8490064313419163e-14,8.3547185481410381e-12,1.1699477258660867e-15,1.1699494421232048e-15,1.4308861704963224e-21,2.6153308041620098e-22,6.2381647579407381e-15,2.7504336750815336e-12,8.9486523203526091e-18,8.1696047232911263e-19,4.2670361097969281e-38,2.665762568755671e-21,1.3617515080429736e-18,3.8080963536595672e-38,1.8410010569432832e-08,2.5537011169825685e-27,2.0311596719847028e-27,4.0070393126865566e-12,1.1509797985017918e-12,3.6511330240788398e-09,4.0067406404981649e-12,2.0305777173684269e-16,3.8080884567490802e-38,8.1428168854943448e-24,5.7554377427263277e-27,1.9569922613040034e-28,2.1100701870397065e-34,8.8921671597614368e-20,6.659652024753822e-41,6.5222422457089734e-15,3.6173593324182389e-34,1.3803945946763577e-39,2.7993433959403629e-19,1.1053798947801477e-46,1.218442088180834e-44,8.5050546942536846e-51,3.6152379286782252e-23,9.4126773889452432e-19,1.1757535453870928e-23,4.4026601718547716e-19,6.2231367768093502e-25,4.8469972359544093e-18,5.3899658506151348e-25,5.2071089246634892e-26,1.8849472773088202e-23,2.1057146622959236e-21,2.8603218097492656e-34,1.2586631873915602e-22,2.6818623787544595e-20,6.5516864993683336e-27,2.3837867160335576e-23,2.2183008097585391e-16,5.4119075205349502e-28,1.245194374592643e-10,6.1042448834658342e-15,3.6240758886465052e-20,6.1042448832051054e-15,6.6838272049611895e-25,9.2361232103834371e-32,5.4679769812154714e-32,1.5088031943608586e-46,2.3282722365012068e-45,5.1781561015348238e-23,2.4726720829093361e-32,3.4244742718737067e-27
3.556985400092934e-15,0.3634522353994464,76.950000000000003,0.0,0.0,0.0,0.99971707470807913,9.4999999998422382,1.1289004711616261e-07,1.2539704823117514e-06,1.2538125139453131e-06,8.5179969814071695e-12,7.1092518775187047e-14,0.00027770825090163502,5.3325327072771728e-07,3.6020112781843451e-12,3.1487784875643822e-20,3.0888121614348352e-21,1.2875604597762254e-14,2.0331545912971582e-06,4.8358876092782698e-13,1.0825333718564092e-20,4.1015503021615641e-21,9.6908586485678299e-22,5.7299520836317116e-27,7.6637225910759002e-14,1.1340738909038898e-11,1.8502903856538733e-15,1.8502935415130105e-15,2.6304748614337468e-21,4.8148477237427651e-22,9.8509271285173302e-15,3.7308219875761729e-12,1.4103821525506099e-17,1.2892516207995663e-18,1.2336304955032967e-37,4.9012209303551268e-21,2.1520756822366215e-18,1.1009551015790857e-37,2.4968069036061142e-08,5.3037306261140645e-27,4.1032023617480893e-27,6.3309661328127437e-12,1.8184620367917202e-12,4.9496885218200125e-09,6.3305536810653313e-12,3.738653712523542e-16,1.1009524664393108e-37,1.499537870746065e-23,1.0285742542555309e-26,4.2671090526740672e-28,5.3334059913920783e-34,1.4054924369909384e-19,1.9458103115235829e-40,8.8530170157909326e-15,7.4385890944216723e-34,4.0333005884469079e-39,4.4250104991550865e-19,3.719909742642037e-46,3.8876716642904192e-44,2.9617913081627133e-50,7.7491941541453295e-23,1.4015729453324824e-18,2.5199515608906181e-23,6.9626754405585662e-19,1.1407782794465271e-24,6.5788540958772244e-18,9.9099646398252456e-25,9.5937358353399378e-26,2.9806019390093033e-23,3.3177345455311051e-21,5.2699319040954539e-34,1.9777509735816465e-22,4.7007886591035215e-20,1.6307345712123776e-26,4.3899503254686154e-23,3.4872598683313439e-16,1.3473834271186732e-27,1.4554633700617002e-10,9.6358659665286098e-15,5.1669954708266698e-20,9.6358659659204438e-15,1.4326659951055076e-24,1.460641102142306e-31,8.6470026451114102e-32,5.0460716407447008e-46,7.7787793324382989e-45,8.1890208543919097e-23,3.9112364473322724e-32,6.2284933421103587e-27
4.061010358875403e-15,0.363452235399431,76.950000000000003,0.0,0.0,0.0,0.99967699499496321,9.4999999998173905,1.2888398594181236e-07,1.4316001077998293e-06,1.4314171931193088e-06,1.1101200711885832e-11,8.1205495870992911e-14,0.00031663183676214595,6.9445912731585842e-07,4.6907673913114135e-12,4.103896397064359e-20,4.7510411233573285e-21,1.678340346547747e-14,2.6477905820272306e-06,6.3031545012274987e-13,1.4097723369481935e-20,5.739117788892592e-21,1.4421894378145008e-21,9.915066176855671e-27,1.1397252887110837e-13,1.4781995248815861e-11,2.7535098336607896e-15,2.7535151846001874e-15,4.4590337442866005e-21,8.1735938769255591e-22,1.4637630681922961e-14,4.8594845284233358e-12,2.0916595388790463e-17,1.9144688319470052e-18,3.0952828962576601e-37,8.3092826696433535e-21,3.200297973122392e-18,2.7624069502323477e-37,3.2516085984104367e-08,9.9608895567670245e-27,7.5112273182117953e-27,9.4121693443885375e-12,2.7034237605183987e-12,6.4433308098561082e-09,9.4116445746154546e-12,6.3472442448429567e-16,2.7623994862593887e-37,2.546326022104797e-23,1.7140721595217121e-26,8.4004927891063537e-28,1.1923959050572517e-33,2.0903679556809731e-19,4.9255786160508264e-40,1.1539011025870905e-14,1.399512965001054e-33,1.0209993825011279e-38,6.5818244184832427e-19,1.0621700491951468e-45,1.0686529575706102e-43,8.7591117691609432e-50,1.5007011549418723e-22,1.9688497732644586e-18,4.879625481388526e-23,1.036122197457139e-18,1.9283249686073532e-24,8.5745272524941265e-18,1.6801025140357662e-24,1.6298690378857375e-25,4.4348834098821626e-23,4.9188154020784679e-21,8.9530013302617777e-34,2.9252002980689597e-22,7.6123252191181943e-20,3.592566297405984e-26,7.4546265935780123e-23,5.1585529132742554e-16,2.9690777180160031e-27,1.6670533268329922e-10,1.4312743805873176e-14,7.0585608113308348e-20,1.4312743804625744e-14,2.7744871396098353e-24,2.1734947895296368e-31,1.2866768486242402e-31,1.4322934313163989e-45,2.2102046844324271e-44,1.2186046486130405e-22,5.8215045068602558e-32,1.0447405673887133e-26
5.069060276440342e-15,0.3634522353993943,76.950000000000003,0.0,0.0,0.0,0.99959684358944778,9.4999999997658353,1.6086993910321734e-07,1.7868161593579627e-06,1.7865814420450054e-06,1.729073955605329e-11,1.0142882586427714e-13,0.00039416336219238253,1.0800706849105346e-06,7.2949233858128009e-12,6.3924980659707574e-20,9.8379459020253618e-21,2.6150703707619501e-14,4.118027665845167e-06,9.8197428188247606e-13,2.1924932192113562e-20,9.9501745027360803e-21,2.8048544460558824e-21,2.492288722342413e-26,2.2135502173891867e-13,2.3030056828419015e-11,5.3548588575137201e-15,5.3548717931954143e-15,1.0774230012469758e-20,1.980690982246966e-21,2.8380948229061498e-14,7.5603262085546181e-12,4.0399338268006778e-17,3.7071516277786914e-18,1.4818550961045253e-36,2.0082246157291647e-20,6.2147542934868147e-18,1.3225122806397605e-36,5.0571291305705341e-08,2.8378911972548039e-26,2.0425764281756033e-26,1.8268276861833023e-11,5.2468936489273315e-12,1.001277791683485e-08,1.8267601711382112e-11,1.5383967954237e-15,1.3225077355585123e-36,6.1740696843013903e-23,4.0910284632721752e-26,2.6288751004419931e-27,4.665281534967142e-33,4.0604984654190858e-19,2.4243598382378117e-39,1.7976431726777235e-14,4.1028179630299467e-33,5.0255611648786231e-38,1.2787326600864514e-18,6.6323133965617042e-45,6.2124816041177279e-43,5.9285959075444932e-49,4.5458006131269914e-22,3.4373452913299109e-18,1.4777879525158926e-22,2.0148834944274622e-18,4.6330214356417675e-24,1.3357014000401655e-17,4.060665514084674e-24,3.9557962752643553e-25,8.621981477271313e-23,9.4946482168994612e-21,2.1729344305675346e-33,5.6245313547101553e-22,1.6869966966130173e-19,1.3628600866911925e-25,1.807606988271053e-22,9.9130345857641365e-16,1.1269565580579482e-26,2.0941818869906259e-10,2.7730385219864318e-14,1.2009730218553225e-19,2.7730385215802884e-14,8.4042525937174336e-24,4.2260556463368259e-31,2.5016721169125583e-31,8.809689482129901e-45,1.3413472105469776e-43,2.3697055135440731e-22,1.1325206633083602e-31,2.4720524503911368e-26
6.077110194005281e-15,0.36345223539934945,76.950000000000003,0.0,0.0,0.0,0.99951670285853378,9.4999999997118145,1.9285332656304872e-07,2.1419746244874698e-06,2.1416855565895365e-06,2.4843329143751609e-11,1.2164888033401544e-13,0.00047127589371399604,1.5495690627071439e-06,1.0465280271069529e-11,9.1851717060286057e-20,1.7977132133883656e-20,3.7587129537618356e-14,5.9081043449994852e-06,1.4112204623623069e-12,3.1454059081297193e-20,1.5431172735999175e-20,4.8331151997494201e-21,5.3169735577647459e-26,3.8089734952276021e-13,3.3098582791456662e-11,9.2265263821046804e-15,9.226552993085752e-15,2.2153653883809717e-20,4.0843495308295822e-21,4.8754283179184743e-14,1.0850353546932198e-11,6.9134439424488995e-17,6.3601101568840642e-18,5.2563076879191067e-36,4.1301931544830398e-20,1.0692669431896489e-17,4.6911654282918632e-36,7.2554289959665742e-08,6.6236945921082749e-26,4.5797506039659372e-26,3.1414834411334582e-11,9.0223510404120478e-12,1.4353302520249641e-08,3.1414264335487245e-11,3.1728764855057607e-15,4.6911462070893221e-36,1.2738807316848954e-22,8.4512484361979791e-26,6.6989974229298214e-27,1.419881841036555e-32,6.9881958317123005e-19,8.8005081005479194e-39,2.5834063724444653e-14,1.0018979506682337e-32,1.8243681194051942e-37,2.201120128693891e-18,2.8640823931535467e-44,2.5649813313042146e-42,2.7261659720719427e-48,1.1241300298660124e-21,5.3629970243054283e-18,3.6536734947669384e-22,3.4715161720271844e-18,9.4732302762277046e-24,1.9193848588703374e-17,8.3516468263609764e-24,8.1698618193472989e-25,1.4851195371051882e-22,1.6238327516906945e-20,4.487699733087924e-33,9.5912696817467083e-22,3.2019771144827611e-19,4.0342592258669669e-25,3.7297765506692395e-22,1.6878815969812506e-15,3.3376931401444919e-26,2.5265516753107714e-10,4.7601268438405806e-14,1.8723290015254653e-19,4.7601268427938133e-14,2.0782869236527814e-23,7.2798780826353042e-31,4.3093204119099787e-31,3.7568041694929646e-44,5.6718866111962977e-43,4.0827884684273762e-22,1.9520293942493952e-31,4.980161732487394e-26
7.460743576239712e-15,0.36345223539927485,76.950000000000003,0.0,0.0,0.0,0.99940672029637145,9.4999999996336584,2.3674904154647171e-07,2.6293657804844488e-06,2.6289979602539366e-06,3.7426862474942336e-11,1.4939739852837851e-13,0.00057644117543981797,2.3297572071787324e-06,1.5732992214166869e-11,1.3838211966750969e-19,3.5853314917627882e-20,5.6654121512423849e-14,8.8827629852086646e-06,2.1266875981880769e-12,4.7287343020367318e-20,2.5044644169623127e-20,8.943196484293722e-21,1.2579767702433914e-25,7.034826123878896e-13,4.9882124319206502e-11,1.7071328665231726e-14,1.7071388771949447e-14,5.0005296267852512e-20,9.2554932240167304e-21,8.9836570705023568e-14,1.6320809266667368e-11,1.2672452480723212e-16,1.1698720323389396e-17,2.2120547751060201e-35,9.3254676610735112e-20,1.974480851676779e-17,1.9742579209144862e-35,1.09084547151379e-07,1.7096694379853802e-25,1.1277774154424338e-25,5.7968746780312211e-11,1.6647604645428913e-11,2.1555350835771392e-08,5.7969192860428956e-11,7.1917922389224851e-15,1.974248081237319e-35,2.8890034181562869e-22,1.9493072822252293e-25,1.93840349406341e-26,5.0228969546382278e-32,1.2909285232178737e-18,3.7887968706812282e-38,3.8931042448435523e-14,2.7937791236552879e-32,7.8546672908983187e-37,4.067149015715605e-18,1.4808828590195607e-43,1.2904279267899072e-41,1.5299031773164665e-47,3.1299269338873954e-21,8.7660297383129008e-18,1.0170111337461009e-21,6.4227560780210107e-18,2.1221468691158804e-23,2.8921085355419382e-17,1.8858284893755785e-23,1.85532180552268e-24,2.7466609387702721e-22,2.974167853992355e-20,1.019114629198222e-32,1.7518276693146386e-21,6.5347043510214963e-19,1.3772096620299266e-24,8.4592823309806598e-22,3.0728574317151288e-15,1.140224710477874e-25,3.1284981819000411e-10,8.7622376677186447e-14,3.1262335086799007e-19,8.7622376647089788e-14,5.7866010142077705e-23,1.3464802418298617e-30,7.9703038134174981e-31,1.9163581886007701e-43,2.918503901301082e-42,7.5535460828916717e-22,3.6134465397637808e-31,1.0937568039675484e-25
8.844376958474144e-15,0.3634522353991851,76.950000000000003,0.0,0.0,0.0,0.99929675774029914,9.4999999995508801,2.8063992430365003e-07,3.1166485127573188e-06,3.1161971331298828e-06,5.2572343074714586e-11,1.7713945014046657e-13,0.00068082701200911826,3.2659679317583435e-06,2.2053288375559281e-11,1.943869003642627e-19,6.4013500890512029e-20,7.9620300907064103e-14,1.2452298334216469e-05,2.9882214530864879e-12,6.628454303240797e-20,3.7073001140972609e-20,1.4899050808889082e-20,2.5779722084646428e-25,1.1697688584533992e-12,7.0093935968963328e-11,2.8437841562605722e-14,2.8437959592789992e-14,9.8128468026969871e-20,1.8233762927333876e-20,1.4903750836299235e-13,2.2889724107234389e-11,2.0914275814358384e-16,1.9373981748706403e-17,7.3113022288833656e-35,1.8305077035926251e-19,3.2826121353398844e-17,6.5254797820842892e-35,1.5292021550054444e-07,3.7189411365638581e-25,2.3586438990747032e-25,9.6306199363788474e-11,2.7655719225531982e-11,3.0182802431894175e-08,9.6309431726566075e-11,1.417164772097127e-14,6.5254402820868868e-35,5.695933199052846e-22,3.946059002642157e-25,4.697949829904428e-26,1.4456541741752972e-31,2.1470397340085011e-18,1.3074796228583636e-37,5.4701758989666423e-14,6.6282957855888409e-32,2.7107561858048253e-36,6.7661048819703406e-18,6.2534115421133669e-43,5.1180757187249952e-41,7.0045381951378071e-47,7.3171548826904183e-21,1.305514504881418e-17,2.3768929675367814e-21,1.0698565590963348e-17,4.1334060580343302e-23,4.0632072688506082e-17,3.7020361160556958e-23,3.6629018537903924e-24,4.5735147613274835e-22,4.9047745410449185e-20,2.0119798542363532e-32,2.884181186258591e-21,1.1701923897416656e-18,3.8249814470773016e-24,1.6679533100710121e-21,5.0372829259285886e-15,3.1692399975980081e-25,3.7401933965923434e-10,1.4521561753861036e-13,4.8237731679557357e-19,1.4521561746707756e-13,1.3527952109092815e-22,2.2421629450785844e-30,1.3271968302357385e-30,7.8982141643674272e-43,1.1569848723513337e-41,1.2581948656557063e-21,6.0222239171127849e-31,2.0900694394597954e-25
1.0228010340708575e-14,0.36345223539908006,76.950000000000003,0.0,0.0,0.0,0.99918681513031249,9.4999999994634869,3.2452597571217177e-07,3.603822860695423e-06,3.6032831107756075e-06,7.0276291969168129e-11,2.0487516622332718e-13,0.00078443909420329767,4.3570445711932404e-06,2.9418075542082953e-11,2.598531935028358e-19,1.0558492761545015e-19,1.0648621374248143e-13,1.6612301111273217e-05,3.9957602011493255e-12,8.8421332089166579e-20,5.1505849206964963e-20,2.3043083913392021e-20,4.7688461943854635e-25,1.805776160387511e-12,9.3733154301589102e-11,4.3978672539456464e-14,4.3978882453194593e-14,1.7440291806885758e-19,3.2532345865880026e-20,2.2953861977734404e-13,3.0550463774171224e-11,3.2044661412714871e-16,2.9786651176350465e-17,2.0127482005312955e-34,3.254203693903333e-19,5.0664295708769432e-17,1.7964510093095012e-34,2.0400716007127076e-07,7.1738900927158405e-25,4.4008793997195129e-25,1.4853596873600006e-10,4.2651586415499433e-11,4.0220044297802001e-08,1.4854480079630161e-10,2.5290912664918108e-14,1.7964385073267235e-34,1.0170436000503259e-21,7.2680542285951204e-25,1.0018510294883891e-25,3.5521681382091595e-31,3.3150848221023539e-18,3.6956446434714284e-37,7.3145112329538709e-14,1.3966802880468229e-31,7.6624750671899084e-36,1.0449733643150942e-17,2.0271026636243031e-42,1.6203163795709204e-40,2.429683430745871e-46,1.5101177465312354e-20,1.823426709353399e-17,4.9040767357481975e-21,1.6544252640616418e-17,7.2925146166061112e-23,5.4325346577972341e-17,6.5819982110161556e-23,6.5492055561580172e-24,7.06988637509813e-22,7.5095914188876764e-20,3.5973402515290845e-32,4.4124622440646695e-21,1.9128009547749416e-18,9.1105764048430525e-24,2.9784742010371511e-21,7.6668359398134254e-15,7.5540847279357761e-25,4.3615653113276214e-10,2.2342361289828109e-13,7.0305714291824204e-19,2.2342361274944838e-13,2.7919081874412213e-22,3.4661366353348999e-30,2.0516767494184594e-30,2.5193172559967844e-42,3.661528555262214e-41,1.9456443842787582e-21,9.3176792910547861e-31,3.6201897727476078e-25
1.1611643722943006e-14,0.3634522353989602,76.950000000000003,0.0,0.0,0.0,0.99907689240683462,9.499999999371493,3.6840719664699949e-07,4.0908888635624028e-06,4.0902559286802427e-06,9.0535234282949672e-11,2.3260531266341641e-13,0.00088728307126746111,5.6018389045119509e-06,3.7819320944566033e-11,3.3476814859242905e-19,1.6406264224860456e-19,1.3725239022671111e-13,2.1358394225707062e-05,5.149242015199518e-12,1.1367356484828845e-19,6.8329185965499941e-20,3.3717728754117451e-20,8.1699515755154266e-25,2.6373300829335313e-12,1.2079890293763493e-10,6.4346261993534196e-14,6.4346608747417287e-14,2.8790337464943324e-19,5.3910574222510598e-20,3.3446699200966851e-13,3.9296433214396534e-11,4.6453528324179432e-16,4.3327762839773105e-17,4.8609080996874519e-34,5.3733461300210103e-19,7.3980931684279035e-17,4.3386166294733958e-34,2.6229164172074698e-07,1.2661021572893457e-24,7.5488357072781679e-25,2.1674327010503897e-10,6.2233179942160147e-11,5.1651595337437602e-08,2.1676177719784053e-10,4.192054500993166e-14,4.3385826407399854e-34,1.6866689119802569e-21,1.2462385469678208e-24,1.9425129126339334e-25,7.7861061953637163e-31,4.8426761889371833e-18,9.1436774638361773e-37,9.4260004303417493e-14,2.6925733663640945e-31,1.8959329243888713e-35,1.5268938525939032e-17,5.653773995109782e-42,4.4244386233673291e-40,7.1914445114409547e-46,2.8408481628046153e-20,2.4305249089267129e-17,9.2230550217085668e-21,2.4205023151445144e-17,1.1951797161811099e-22,6.9999482588934365e-17,1.0869463361905968e-22,1.0875965665309112e-23,1.0339787644700649e-21,1.0878689547271822e-19,5.9738637405728151e-32,6.3916358152980367e-21,2.9238263840781645e-18,1.9402552113801429e-23,4.9399342325549284e-21,1.1041316535430882e-14,1.6099069125192908e-24,4.9925424432660157e-10,3.2522341681840231e-13,9.8130025567853261e-19,3.2522341653760883e-13,5.2521716375345052e-22,5.0694071371311995e-30,3.0006593356332297e-30,6.9139868182192587e-42,9.9656584431362871e-41,2.8465365842470138e-21,1.3639343353058365e-30,5.8286432453910969e-25
