Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362)
1.0932028126372725e-08,0.3934068845411127,76.950000000000003,0.0,0.0,0.0,0.99883608959280301,9.4997849380894479,1.3097303422578153e-05,1.376981740911464e-05,0.00053517367652624454,2.8541318540225957e-07,2.85555522519191e-07,0.00032398005234101474,5.7054718733270551e-05,5.3918428832016934e-06,1.9948743417497327e-09,2.0927505042574678e-10,0.0002129826615850047,3.3319067009813651e-08,2.1702839686820715e-10,2.2750969797435694e-08,3.7159693933281827e-08,2.1186853926161089e-11,1.0469419891043394e-14,3.095429976298013e-10,1.0467418491439208e-14,0.0,0.0,2.0788122535408862e-06,6.0686524540217479e-12,1.2110838932844623e-10
1.1360833740840851e-08,0.39340684613444954,76.950000000000003,0.0,0.0,0.0,0.99879028260457248,9.4997763768933581,1.3610772464023826e-05,1.4309630067693316e-05,0.00055613301095443874,3.0923998477360793e-07,3.0939605335898959e-07,0.00033651943999842758,5.9285107545325129e-05,5.8227367924688512e-06,1.9947858329121796e-09,2.2175459667809276e-10,0.00022146240509750303,3.4684073254474176e-08,2.2989014239289565e-10,2.550247080492868e-08,4.1693149398717506e-08,2.479853820047108e-11,1.2791411574005062e-14,3.2166556141710945e-10,1.2788866820071231e-14,0.0,0.0,2.160242354165621e-06,6.3102712647365201e-12,1.3121888662430733e-10
1.2218444969777102e-08,0.39340676935303287,76.950000000000003,0.0,0.0,0.0,0.99869863500054612,9.4997592587235626,1.4637641825097824e-05,1.5389178191702318e-05,0.00059804337126689432,3.5976186819272677e-07,3.5994798647321379e-07,0.00036159205069900575,6.3744174436044919e-05,6.7341113954300594e-06,1.9946087476542601e-09,2.4710439250120099e-10,0.00023841770120248051,3.7413418764071059e-08,2.5599976359555396e-10,3.1652760007831113e-08,5.183597440805134e-08,3.3386631228489426e-11,1.8669228154332509e-14,3.4590582504022353e-10,1.8665223546867936e-14,0.0,0.0,2.3230698852240912e-06,6.7933894715719762e-12,1.5265698035462746e-10
1.3076056198713352e-08,0.39340669261441685,76.950000000000003,0.0,0.0,0.0,0.99860694279635376,9.499742146240969,1.5664419587340303e-05,1.6468623418323016e-05,0.00063994244182726521,4.1410684635523602e-07,4.1432670302938467e-07,0.00038665635826717339,6.8200960978292876e-05,7.711577072263621e-06,1.9944315727602201e-09,2.7290927401135024e-10,0.00025536735287390891,4.014186590162204e-08,2.8255740952784096e-10,3.8718847550214509e-08,6.3501857003122831e-08,4.4033228436579586e-11,2.6534170226537532e-14,3.7013948100918106e-10,2.652806543788962e-14,0.0,0.0,2.485853033934822e-06,7.2763468479110838e-12,1.7571732123845393e-10
1.3933667427649603e-08,0.3934066159189044,76.950000000000003,0.0,0.0,0.0,0.99851520627600621,9.4997250395143329,1.6691105776965095e-05,1.7547965769225503e-05,0.00068182996881925703,4.7227334562498198e-07,4.7253093558255243e-07,0.00041171226242987672,7.2655467928164181e-05,8.7551039022152584e-06,1.9942543087809022e-09,2.9910056764439288e-10,0.00027231129233452927,4.2869403673516684e-08,3.0949367140783648e-10,4.6763976107244794e-08,7.679692904010213e-08,5.7043332720032271e-11,3.6852305443914697e-14,3.9436638258738395e-10,3.6843252729276763e-14,0.0,0.0,2.64859081462845e-06,7.7591414625583235e-12,2.0039923373053975e-10
1.4791278656585853e-08,0.39340653926679897,76.950000000000003,0.0,0.0,0.0,0.99842342572363163,9.4997079386123477,1.7717700410156804e-05,1.8627205255686172e-05,0.00072370569867827024,5.3425975580515239e-07,5.3455940133741371e-07,0.00043675966303491299,7.7107696042712446e-05,9.8646615601475913e-06,1.9940769563261045e-09,3.2561991795154896e-10,0.00028924945188787526,4.5596021145416767e-08,3.3674984118892428e-10,5.5851323511330413e-08,9.182723483515472e-08,7.2742902119185179e-11,5.0157389185145428e-14,4.1858638318626912e-10,5.0144286584242598e-14,0.0,0.0,2.811282242641895e-06,8.241771386531705e-12,2.267020267884988e-10
1.5648889885522106e-08,0.39340646265840323,76.950000000000003,0.0,0.0,0.0,0.99833160142346722,9.4996908436036023,1.8744203494543297e-05,1.9706341880151488e-05,0.00076556937809696152,6.0006443006981967e-07,6.0041080207025441e-07,0.0004617984600514663,8.1557646079950111e-05,1.1040219317160769e-05,1.9938995158583524e-09,3.5241781523718302e-10,0.00030618176392080963,4.8321707539194655e-08,3.642763480043461e-10,6.604400160446968e-08,1.0869872878633457e-07,9.1478822147782417e-11,6.7055398516653395e-14,4.4279933636595855e-10,6.7036836469592134e-14,0.0,0.0,2.9739263342802045e-06,8.7242346934405241e-12,2.5462499381667214e-10
1.6506501114458358e-08,0.3934063860940196,76.950000000000003,0.0,0.0,0.0,0.99823973365985541,9.4996737545566159,1.9770615030598897e-05,2.0785375637729382e-05,0.00080742075403063512,6.6968568521787442e-07,6.7008382437265948e-07,0.00048682855357265367,8.6005318798848269e-05,1.2281746041224733e-05,1.9937219882236975e-09,3.7945219211764327e-10,0.0003231081609040684,5.1046452007268864e-08,3.9203126663746171e-10,7.7405055082579477e-08,1.2751727297757337e-07,1.1361887713508399e-10,8.8229100444929646e-14,4.6700509584443652e-10,8.8203301464058331e-14,0.0,0.0,3.1365221069869839e-06,9.2065294587164945e-12,2.8416741284550643e-10
1.736411234339461e-08,0.39340630957394984,76.950000000000003,0.0,0.0,0.0,0.9981478227172379,9.4996566715398139,2.0796935012878583e-05,2.1864306517496249e-05,0.00084925957370318272,7.431218017839306e-07,7.4357713975111784e-07,0.00051184984381693656,9.0450714959336637e-05,1.3589210197821829e-05,1.9935443732690508e-09,4.0668719008903231e-10,0.00034002857539394395,5.3770243551843255e-08,4.1997901134120121e-10,8.9997460337683868e-08,1.4838863477697079e-07,1.3955172076103802e-10,1.1444263193214884e-13,4.912035154845878e-10,1.1440738292295367e-13,0.0,0.0,3.2990685789789376e-06,9.6886537617191791e-12,3.1532854639328283e-10
1.8221723572330862e-08,0.3934062330984954,76.950000000000003,0.0,0.0,0.0,0.99805586888014919,9.4996395946215291,2.1823163430911329e-05,2.2943134503429777e-05,0.00089108558461158192,8.2037102382139626e-07,8.208894043987299e-07,0.00053686223113043221,9.4893835322303367e-05,1.496257985059525e-05,1.9933666734248602e-09,4.340922644515288e-10,0.00035694294003303515,5.6493071273360317e-08,4.4808940137029294e-10,1.0388412431277044e-07,1.7141848446079094e-07,1.6968684618885406e-10,1.4654603291414979e-13,5.1539444933966905e-10,1.4649860966136695e-13,0.0,0.0,3.4615647702614527e-06,1.0170605680400063e-11,3.4810764185620982e-10
1.9079334801267114e-08,0.39340615666795714,76.950000000000003,0.0,0.0,0.0,0.99796387243321161,9.499622523870018,2.2849300269854239e-05,2.4021859575081936e-05,0.00093289853453387261,9.0143155884386428e-07,9.0201925912294502e-07,0.00056186561598835867,9.9334680649595559e-05,1.6401822662003045e-05,1.9931888844350337e-09,4.6164153453610665e-10,0.0003738511875518333,5.9214924462719607e-08,4.7633699264248106e-10,1.1912788336956319e-07,1.9671239286359616e-07,2.044545557561715e-10,1.8547973114494171e-13,5.3957775154691968e-10,1.8541681449045551e-13,0.0,0.0,3.6240097001037446e-06,1.0652383305268406e-11,3.825039302322443e-10
1.9936946030203366e-08,0.39340608028263535,76.950000000000003,0.0,0.0,0.0,0.99787183366112886,9.4996054593534396,2.3875345511163246e-05,2.5100481708277989e-05,0.00097469817152807698,9.8630157811044059e-07,9.8696532962104599e-07,0.00058685989899702376,0.00010377325170401932,1.7906905893982635e-05,1.9930110193629646e-09,4.8931310174931256e-10,0.00039075325076977374,6.1935792344873904e-08,5.0470036713734826e-10,1.3579150215243578e-07,2.243758290193364e-07,2.4430592976610059e-10,2.3227904504938402e-13,5.6375327661572708e-10,2.3219662838108327e-13,0.0,0.0,3.7864023935907296e-06,1.1133984703207937e-11,4.1851662949299918e-10
2.079455725913962e-08,0.3934060039428302,76.950000000000003,0.0,0.0,0.0,0.99777975284868115,9.4995884011398637,2.4901299133380786e-05,2.6179000875946073e-05,0.0010164842439544612,1.0749792167696824e-06,1.0757262266016195e-06,0.00061184498089551342,0.00010820954924933938,1.9477796408628193e-05,1.9928330464241389e-09,5.1708829096795057e-10,0.00040764906259660937,6.4655663977239463e-08,5.3316133376590681e-10,1.5393767244065543e-07,2.5451415777648216e-07,2.8971279421654128e-10,2.8807873525808134e-13,5.879208786889586e-10,2.8797202296021077e-13,0.0,0.0,3.9487418648910916e-06,1.1615408011723883e-11,4.5614493620247365e-10
2.165216848807587e-08,0.39340592764884164,76.950000000000003,0.0,0.0,0.0,0.99768763028071883,9.4995713492972467,2.5927161112627408e-05,2.725741704862578e-05,0.0010582565004380519,1.1674625736122129e-06,1.1683005455442262e-06,0.00063682076255766021,0.00011264357405027875,2.1114460668876694e-05,1.9926550499643945e-09,5.449510839938954e-10,0.00042453855603349591,6.7374528511356227e-08,5.6170434110574943e-10,1.7362901200512705e-07,2.8723263742227774e-07,3.4116768790584594e-10,3.541175426087382e-13,6.1208041347603336e-10,3.5398083903452778e-13,0.0,0.0,4.1110271602478304e-06,1.2096651193923195e-11,4.9538804733941686e-10
2.2509779717012123e-08,0.3934058514009669,76.950000000000003,0.0,0.0,0.0,0.99759546624215689,9.4995543038935271,2.6952931423039515e-05,2.8335730194905286e-05,0.0011000146899842493,1.2637497110552328e-06,1.2646868666116513e-06,0.00066178714499374775,0.00011707532687251873,2.2816864739196891e-05,1.9924768136119807e-09,5.7288787576521963e-10,0.00044142166417429098,7.0092375301747772e-08,5.9031624431268002e-10,1.9492806348446489e-07,3.2263641734485338e-07,3.9918382929992914e-10,4.3174264926635421e-13,6.3623173323515532e-10,4.3156923772135342e-13,0.0,0.0,4.2732572477879421e-06,1.257771267598068e-11,5.3624510334125833e-10
2.3367390945948375e-08,0.39340577519950676,76.950000000000003,0.0,0.0,0.0,0.99750326101796927,9.4995372649964143,2.7978610036578658e-05,2.9413940281203662e-05,0.0011417585617653505,1.3638386553563572e-06,1.3648837549618406e-06,0.00068674402935231841,0.00012150480848269954,2.4584974286286634e-05,1.9922986534349393e-09,6.0088727736044822e-10,0.00045829832020672365,7.2809193614108071e-08,6.1898611533192981e-10,2.1789729327348723e-07,3.6083053572382514e-07,4.6429508280128937e-10,5.2241409954668678e-13,6.6037469684515549e-10,5.2219611077319213e-13,0.0,0.0,4.4354312363425801e-06,1.3058590069062566e-11,5.7871530226080806e-10
2.4225002174884627e-08,0.39340569904475836,76.950000000000003,0.0,0.0,0.0,0.99741101489318362,9.499520232673623,2.9004196923981809e-05,3.0492047272771498e-05,0.0011834878653787882,1.4677273968023816e-06,1.4688897607874003e-06,0.00071169131692196282,0.00012593201964841968,2.6418754579779961e-05,1.9921204507105536e-09,6.2893961573265542e-10,0.00047516845741363083,7.5524972606963072e-08,6.477047154701963e-10,2.4259909038905943e-07,4.0191991717013118e-07,5.3705592402295551e-10,6.2770930752977095e-13,6.8450915809190208e-10,6.2743757758579872e-13,0.0,0.0,4.5975481226858641e-06,1.3539281656524262e-11,6.227977672263764e-10
2.4996852280927253e-08,0.3934056305456681,76.950000000000003,0.0,0.0,0.0,0.99732795864647861,9.4995049092600699,2.9927146671814285e-05,3.1462255389721433e-05,0.0012210315761656404,1.5644744005031561e-06,1.5657507510251686e-06,0.00073413558900942057,0.00012991456910274593,2.8125276308050837e-05,1.9919598572937302e-09,6.5422505313077346e-10,0.00049034595223988351,7.7968276174213497e-08,6.7358651511900423e-10,2.6636355413006417e-07,4.4146243720222603e-07,6.0955593390339746e-10,7.363801823172985e-13,7.0622278207526747e-10,7.3605105681930239e-13,0.0,0.0,4.7434036496148733e-06,1.3971743921785e-11,6.6384972563106907e-10
2.576870238696988e-08,0.3934055620848724,76.950000000000003,0.0,0.0,0.0,0.99724486970904758,9.4994895912756654,3.0850022074122625e-05,3.2432379944268319e-05,0.0012585631020102545,1.6642960666517178e-06,1.6656948615948152e-06,0.00075657193609689059,0.00013389528068051817,2.9884937011965649e-05,1.9917992978013877e-09,6.7954132517854117e-10,0.00050551806435422447,8.041072139879792e-08,6.9949632006903407e-10,2.9162723918587118e-07,4.8351134057801164e-07,6.8915107614127575e-10,8.5959722499756764e-13,7.2792929760446713e-10,8.5920094117225687e-13,0.0,0.0,4.8892114469009618e-06,1.4404052659023508e-11,7.0620627062430848e-10
2.6540552493012505e-08,0.3934054936625845,76.950000000000003,0.0,0.0,0.0,0.99716174828876414,9.4994742787696165,3.1772823107692939e-05,3.3402420909308834e-05,0.0012960822610898926,1.7671908551467446e-06,1.7687210042320534e-06,0.00077900028652188084,0.00013787415494330557,3.1697710551010708e-05,1.9916384820143897e-09,7.0488395660557596e-10,0.00052068474532223231,8.285230050437348e-08,7.2542990642526087e-10,3.1843546190996653e-07,5.2814287206018821e-07,7.7628824326854746e-10,9.9877202932730808e-13,7.496285959665721e-10,9.9829753967761061e-13,0.0,0.0,5.034970734511574e-06,1.4836206941334976e-11,7.4986670290368612e-10
2.731240259905513e-08,0.39340542527902517,76.950000000000003,0.0,0.0,0.0,0.99707859459352188,9.4994589717908919,3.2695549748491668e-05,3.4372378256929097e-05,0.0013335888716120908,1.8731572022300746e-06,1.8748280808929352e-06,0.00080142056871820595,0.00014185119245330559,3.356357052597718e-05,1.9914778613466701e-09,7.3024913632674074e-10,0.0005358459467748913,8.5293005660051099e-08,7.5138370043266745e-10,3.4683348510708485e-07,5.7543319611124154e-07,8.7142776018476083e-10,1.1554042775000778e-12,7.713205777054967e-10,1.1548391270810437e-12,0.0,0.0,5.1806809209397928e-06,1.5268204685561052e-11,7.9483041586898976e-10
2.8007067694493492e-08,0.3934053637671099,76.950000000000003,0.0,0.0,0.0,0.99700372884455213,9.4994452002764742,3.3525940099590881e-05,3.5245268353930507e-05,0.0013673339421559256,1.9711517858214464e-06,1.9729577330142762e-06,0.00082159186528839594,0.00014542895625383473,3.5288211379093819e-05,1.9913331902750735e-09,7.5309431949484715e-10,0.00054948630317291967,8.7488886616985966e-08,7.7475681274029425e-10,3.7378835142208257e-07,6.2033063952988855e-07,9.6428659973228293e-10,1.3126119696172192e-12,7.9083701539817235e-10,1.3119533075790231e-12,0.0,0.0,5.3117774552590987e-06,1.5656868117729869e-11,8.3641146254567511e-10
2.8701732789931854e-08,0.3934053022868954,76.950000000000003,0.0,0.0,0.0,0.99692883727285098,9.4994314333146015,3.4356270155349224e-05,3.6118090677753794e-05,0.0014010685692943438,2.0716318729732288e-06,2.0735812299455763e-06,0.00084175651666974771,0.0001490052331512213,3.7055811044213157e-05,1.9911885394954675e-09,7.7595291766296318e-10,0.00056312214687070071,8.9684047701619489e-08,7.9814175765191422e-10,4.0210049487314239e-07,6.6749873992040945e-07,1.0643655212759491e-09,1.4864711851543469e-12,8.1034736363499198e-10,1.4857064633758701e-12,0.0,0.0,5.4428330972189486e-06,1.6045402848220589e-11,8.7904709577607808e-10
2.9396397885370216e-08,0.3934052408385306,76.950000000000003,0.0,0.0,0.0,0.99685392003000273,9.4994176709410016,3.5186539898080858e-05,3.6990845207971649e-05,0.0014347926211453058,2.1745962747925638e-06,2.176697750767909e-06,0.00086191447089484989,0.0001525800235566115,3.8866349740601507e-05,1.9910435079725591e-09,7.9882305142520374e-10,0.00057675344274587083,9.1878483271952728e-08,8.2153678552975768e-10,4.3180279816227449e-07,7.1699284884555781e-07,1.1720279195209023e-09,1.678268654764639e-12,8.298515410579359e-10,1.6773840139433112e-12,0.0,0.0,5.5738472382766201e-06,1.6433808519354537e-11,9.2273675049004553e-10
3.009106298080858e-08,0.39340517942218667,76.950000000000003,0.0,0.0,0.0,0.9967789772675969,9.4994039131910792,3.6016749309405114e-05,3.7863531923449196e-05,0.0014685059656904477,2.2800437868165567e-06,2.2823064681673435e-06,0.00088206567606201748,0.00015615332788156342,4.0719807518912111e-05,1.9908988922321052e-09,8.217031033617036e-10,0.00059038015572077649,9.4072187662576965e-08,8.4494040133624442e-10,4.6292810723257401e-07,7.6886826179926158e-07,1.2876459451216806e-09,1.8893554017341588e-12,8.4934948153411659e-10,1.8883355713328053e-12,0.0,0.0,5.7048195575906781e-06,1.6822082856321668e-11,9.6748002372175972e-10
3.071626156670311e-08,0.39340512417497,76.950000000000003,0.0,0.0,0.0,0.99671150708750211,9.4993915351989457,3.6763886181649391e-05,3.864889196895425e-05,0.0014988387123820305,2.3770685991557196e-06,2.3794844529568078e-06,0.00090019594742472885,0.00015936803151572987,4.2424598710636528e-05,1.9907683282703347e-09,8.4230245848673984e-10,0.00060264025006305315,9.6045891775810632e-08,8.6600991971592958e-10,4.9218467258289378e-07,8.1763780430020979e-07,1.3988188569285082e-09,2.09699544766348e-12,8.6689222269381381e-10,2.095839639476407e-12,0.0,0.0,5.8226582851027412e-06,1.7171417882269098e-11,1.008649273987812e-09
3.127894029400818e-08,0.3934050744748495,76.950000000000003,0.0,0.0,0.0,0.99665076644817163,9.499380398254214,3.7436267560804247e-05,3.9355669017959228e-05,0.0015261305986689238,2.4661090201327467e-06,2.4686695267462881e-06,0.00091650845049761481,0.00016226023613522645,4.3988608247493598e-05,1.9906509038564813e-09,8.6084700113314919e-10,0.000613671115738757,9.7821711785086951e-08,8.8497682713800111e-10,5.1954355314249951e-07,8.6325107085793322e-07,1.5048822116383441e-09,2.2991020426120692e-12,8.8267626931313396e-10,2.2978112552647726e-12,0.0,0.0,5.9286834622197102e-06,1.7485727476873324e-11,1.0464305753097525e-09
3.178535114858275e-08,0.3934050297629329,76.950000000000003,0.0,0.0,0.0,0.99659608578534264,9.4993703776511662,3.8041376931046749e-05,3.9991730289116164e-05,0.0015506870919619296,2.547636483139986e-06,2.5503328666183162e-06,0.00093118583934261793,0.00016486238727347392,4.5420262466778341e-05,1.9905452340845124e-09,8.7754071621855453e-10,0.00062359627132821849,9.9419531139929888e-08,9.0205007957545766e-10,5.45014135427733e-07,9.0572190598595325e-07,1.605386217722618e-09,2.4940354774117266e-12,8.9687829525092975e-10,2.492612222223033e-12,0.0,0.0,6.0240818420036097e-06,1.7768531301262807e-11,1.0810239652113141e-09
3.2291762003157314e-08,0.3934049850683157,76.950000000000003,0.0,0.0,0.0,0.99654139183743129,9.4993603595702822,3.8646454205765998e-05,4.0627755482885902e-05,0.0015752376547380586,2.6304813094891763e-06,2.6333191240175676e-06,0.00094585954687467755,0.0001674637494014817,4.6874688507444097e-05,1.9904393860757993e-09,8.942374576060184e-10,0.00063351892745090374,1.0101695161293738e-07,9.1912583394714132e-10,5.7130084026782432e-07,9.4955909101322814e-07,1.7108335562654786e-09,2.7019597799723973e-12,9.1107686260834179e-10,2.7003929225934037e-12,0.0,0.0,6.1194569696217532e-06,1.8051264155939337e-11,1.1161762667243316e-09
3.279817285773188e-08,0.39340494039105434,76.950000000000003,0.0,0.0,0.0,0.99648668466316681,9.4993503440252063,3.9251499377774037e-05,4.126374459104285e-05,0.0015997822361169822,2.7146430068851665e-06,2.7176279677475023e-06,0.00096052955309841332,0.00017006432267938169,4.8351878360781744e-05,1.9903336769143863e-09,9.1093686880453694e-10,0.00064343907059324456,1.0261397102267476e-07,9.3620376579861771e-10,5.9841632987784124e-07,9.947839515232833e-07,1.8213829421615557e-09,2.9235122828034398e-12,9.2527194625622051e-10,2.921789953218297e-12,0.0,0.0,6.2148087150771915e-06,1.8333925119520668e-11,1.1518873157046718e-09
3.330458371230645e-08,0.39340489573120896,76.950000000000003,0.0,0.0,0.0,0.99643196432127712,9.4993403310296305,3.9856512440036489e-05,4.1899697605527218e-05,0.0016243207853249594,2.8001210787450211e-06,2.8032590648063314e-06,0.0009751958380379203,0.00017266410726742194,4.9851823970862543e-05,1.9902280983703904e-09,9.2763862622656873e-10,0.00065335668725487802,1.0421058719241022e-07,9.5328358144789784e-10,6.2637325553197557e-07,1.0414177960902508e-06,1.9371955422598172e-09,3.1593507010065232e-12,9.3946351652390494e-10,3.1574602577496475e-12,0.0,0.0,6.3101368872620877e-06,1.8616513848061594e-11,1.1881568971364951e-09
3.381099456688102e-08,0.39340485108884554,76.950000000000003,0.0,0.0,0.0,0.99637723087048813,9.4993303205973589,4.0461493385785601e-05,4.2535614518563916e-05,0.0016488532517661034,2.8869150242311457e-06,2.8902120803888496e-06,0.00098985838173683543,0.00017526310332596624,5.1374517234594198e-05,1.9901220853090039e-09,9.4434243379756586e-10,0.00066327176394877295,1.0580679795005135e-07,9.7036501250299139e-10,6.5518425749076343e-07,1.0894819161386065e-06,2.0584349723384949e-09,3.4101534446290568e-12,9.5365153670913487e-10,3.4080814378752522e-12,0.0,0.0,6.4054411630160284e-06,1.8899030892396407e-11,1.2249847156028278e-09
3.4317405421455585e-08,0.3934048064640195,76.950000000000003,0.0,0.0,0.0,0.9963224843695242,9.4993203127419807,4.1066442207776727e-05,4.3171495321880297e-05,0.0016733795846716453,2.9750243380264514e-06,2.9784866778911153e-06,0.0010045171642585177,0.00017786131101549466,5.2919950001781898e-05,1.990016115718989e-09,9.6104802209532684e-10,0.00067318428720126663,1.0740260112522748e-07,9.874478153047894e-10,6.848619649203682e-07,1.1389975857671131e-06,2.1852672939675337e-09,3.6766199291514637e-12,9.6783598416591144e-10,3.6743520626464651e-12,0.0,0.0,6.5007214382482166e-06,1.9181475029157151e-11,1.2623706267154895e-09
3.4773175190572695e-08,0.39340476631671656,76.950000000000003,0.0,0.0,0.0,0.99627320140928999,9.4993113078865825,4.1610868675817337e-05,4.3743757164271701e-05,0.0016954479981851505,3.0554469392372269e-06,3.0590634885344081e-06,0.0010177068362598998,0.00018019902401329184,5.4330274993659242e-05,1.9899210870816847e-09,9.7608437135220852e-10,0.00068210336381093156,1.0883847370634858e-07,1.0028233278294036e-09,7.1232336378606858e-07,1.1848203322642467e-06,2.3043375240210305e-09,3.9304275027612452e-12,9.8059891162428205e-10,3.9279704080112823e-12,0.0,0.0,6.5864530851909953e-06,1.9435611640048582e-11,1.2964949773404623e-09
3.5228944959689804e-08,0.39340472618371386,76.950000000000003,0.0,0.0,0.0,0.99622390796878413,9.4993023051395387,4.2155269112988281e-05,4.4315989745616707e-05,0.0017175113657128815,3.1369342016694176e-06,3.1407102585155834e-06,0.001030893431069395,0.00018253609867942207,5.5759006335848336e-05,1.9898257553687924e-09,9.9112180200998596e-10,0.00069102035142696553,1.1027401280724671e-07,1.0181996263770501e-09,7.4050620552379406e-07,1.2318515358235691e-06,2.4281989823762132e-09,4.1980466150216911e-12,9.9335889544986043e-10,4.1953873215322331e-12,0.0,0.0,6.6721649239796937e-06,1.9689689200643178e-11,1.3310709959190039e-09
3.5684714728806914e-08,0.3934046860650542,76.950000000000003,0.0,0.0,0.0,0.99617460409081049,9.4992933045107577,4.2699643514135519e-05,4.4888193060025595e-05,0.0017395696503862241,3.2194857480051133e-06,3.2234267387206071e-06,0.0010440769341946324,0.00018487253513111622,5.7206137989230876e-05,1.989730249775492e-09,1.0061601651860873e-09,0.00069993524025520901,1.1170921684918208e-07,1.0335765774580307e-09,7.6941967343286877e-07,1.2801066686133148e-06,2.556977796704592e-09,4.4800320359692019e-12,1.0061159162010736e-09,4.4771568723303704e-12,0.0,0.0,6.7578568344149801e-06,1.9943707197865883e-11,1.3660985409753206e-09
3.6140484497924023e-08,0.39340464596077546,76.950000000000003,0.0,0.0,0.0,0.99612528981817017,9.4992843060100487,4.3243991873916259e-05,4.5460367101412204e-05,0.0017616228152615365,3.303101198036633e-06,3.307212678859076e-06,0.0010572573311565167,0.00018720833348568095,5.8671663883926926e-05,1.9896351279202919e-09,1.0211993244566322e-09,0.00070884802051044196,1.1314408425506293e-07,1.0489540590489533e-09,7.990729433448737e-07,1.3296011910293822e-06,2.6908016917801722e-09,4.7769530558766084e-12,1.0188699597465453e-09,4.7738476219446135e-12,0.0,0.0,6.8435288025651809e-06,2.0197664447766027e-11,1.4015775293104016e-09
3.659625426704113e-08,0.39340460587092574,76.950000000000003,0.0,0.0,0.0,0.99607596519366159,9.4992753096474267,4.3788314187482842e-05,4.6032511864212951e-05,0.0017836708236588315,3.387780168878067e-06,3.3920678274657063e-06,0.0010704346074892617,0.00018954349386049918,6.0155577919334027e-05,1.9895399085776732e-09,1.0362391545606676e-09,0.00071775868241647639,1.1457861344924859e-07,1.0643319593603336e-09,8.2947518357529867e-07,1.3803505516080221e-06,2.8297999872515647e-09,5.0893937037960806e-12,1.0316209984304108e-09,5.0860428420059081e-12,0.0,0.0,6.9291805823075388e-06,2.045156148122376e-11,1.4375077272992499e-09
3.705202403615824e-08,0.3934045657955522,76.950000000000003,0.0,0.0,0.0,0.99602663026008109,9.4992663154328945,4.4332610449943763e-05,4.6604627342819839e-05,0.0018057136389139827,3.4735222747985843e-06,3.4779919319015146e-06,0.0010836087487404173,0.00019187801637302965,6.165787396416266e-05,1.9894442321579923e-09,1.0512795405046144e-09,0.00072666721620624113,1.160128028574346e-07,1.0797101759992169e-09,8.6063555488096993e-07,1.4323701869413315e-06,2.9741035957666582e-09,5.4179529265601652e-12,1.0443690065326453e-09,5.414340692514264e-12,0.0,0.0,7.0148119433027278e-06,2.0705398587886077e-11,1.4738889199278557e-09
3.750779380527535e-08,0.3934045257346908,76.950000000000003,0.0,0.0,0.0,0.99597728506022054,9.4992573233761828,4.4876880655903272e-05,4.7176713531096584e-05,0.0018277512241411144,3.5603271270857738e-06,3.5649847383549086e-06,0.0010967797404710317,0.00019421190114080701,6.3178545856477068e-05,1.9893488519420997e-09,1.0663203767231022e-09,0.00073557361212176918,1.1744665090671042e-07,1.0950886151881533e-09,8.9256321040543813e-07,1.4856755215470228e-06,3.1238450208795422e-09,5.7632447797503653e-12,1.0571139727210807e-09,5.7593544120221544e-12,0.0,0.0,7.1004229088888267e-06,2.0959174237900129e-11,1.5107210498754105e-09
3.796356357439246e-08,0.3934044856883863,76.950000000000003,0.0,0.0,0.0,0.9959279296368696,9.4992483334872073,4.5421124800400921e-05,4.7748770423366194e-05,0.0018497835426745587,3.6481943343392274e-06,3.6530459918425006e-06,0.0011099475682556975,0.00019654514828144198,6.4717587403721459e-05,1.9892536159883663e-09,1.0813615664801968e-09,0.00074447786041424236,1.1888015602562377e-07,1.1104671912065489e-09,9.2526729564472559e-07,1.5402819678004752e-06,3.2791583555093417e-09,6.1258985720102186e-12,1.0698558734703962e-09,6.1217124613459134e-12,0.0,0.0,7.1860133143093823e-06,2.1212888446183985e-11,1.5480039256996968e-09
3.837375636659786e-08,0.3934044496591977,76.950000000000003,0.0,0.0,0.0,0.9958835010501319,9.4992402444488011,4.591092224393103e-05,4.8263596573770624e-05,0.0018696080961274229,3.7281828086337526e-06,3.7332144305086184e-06,0.0011217958961764415,0.0001986445256340731,6.6118425708421537e-05,1.989167644032366e-09,1.0948988659496205e-09,0.00075248983960982856,1.2017001612960462e-07,1.1243079615549492e-09,9.5537237231176417e-07,1.5905529483440862e-06,3.4238164458607956e-09,6.4676640464071421e-12,1.0813209409005029e-09,6.4631959848478787e-12,0.0,0.0,7.2630268901062964e-06,2.1441179078104211e-11,1.581943708945578e-09
3.8783949158803264e-08,0.3934044136418684,76.950000000000003,0.0,0.0,0.0,0.99583906424821145,9.499232157181515,4.6400698570053186e-05,4.877839898568653e-05,0.0018894283272184113,3.8090311818221956e-06,3.8142479162570394e-06,0.0011336416391304444,0.00020074338668989007,6.753413383546648e-05,1.9890816060819435e-09,1.108436319917975e-09,0.00076050006424789368,1.2145959604488223e-07,1.1381487262723019e-09,9.8612041484066041e-07,1.6419015217146328e-06,3.5731976711291311e-09,6.8244957044358822e-12,1.092783490651921e-09,6.8197300525346273e-12,0.0,0.0,7.3400235420821309e-06,2.166941978015792e-11,1.6162483122034338e-09
