Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418)
6.152483151671021e-08,0.3144041138366271,76.950000000000003,0.0,0.0,0.0,0.00015569165339300312,9.4999490146433203,0.0028428372552531836,0.018107537402372698,1.0473711241328285e-08,2.2560750472935776e-10,2.1078921690941378e-09,7.4353269748842374e-07,0.067324260556419463,1.2622685760282991e-05,1.2910226255823828e-18,5.950994893865244e-07,0.0010345278247947157,0.85976080534125354,0.0021978683664914864,5.4448664481629703e-14,2.9848338716384864e-12,3.1689924937893312e-07,5.5768823208366498e-12,0.00024225989436127667,3.4931196153281955e-10,0.026503021374179765,0.028356119240415312,3.4932375517176345e-06,1.8832878613766336e-06,5.7743148911848237e-10,0.0077510102532719876,2.0316169853479351e-06,5.4730596795618286e-07,8.193913094025543e-06,2.772027291615958e-06,4.029235849631991e-06,0.00075772699600806911,0.011252742384390191,1.7232284729811507e-11,6.3861605231324017e-12,9.7549650441759787e-07,3.1232840033659238e-07,4.3566339231133756e-09,7.8690406349544677e-05,0.0002535289425889091,0.00015793976130911173,7.2628554800236303e-07,1.5861043513924017e-05,9.0848496208046987e-07,1.5098775650357066e-05,3.5358144186578784e-08,1.6998740716708846e-07,1.740207301585218e-06,9.7847396084850418e-06,4.6298316481777581e-06,3.0315606540838542e-08,5.8312855945997409e-08,4.7270313620236389e-06,5.3353659774708685e-08,0.00011856070010905588,2.2879695628173873e-10,1.4584194444309907e-08,0.00046867623960015938,4.529161562597002e-08,1.3383509865893391e-06,8.1488045486445886e-08,2.2841077796600884e-07,2.8798953773821746e-08,4.0904005458843141e-09
6.180733232608669e-08,0.3144041128125147,76.950000000000003,0.0,0.0,0.0,0.00015500257266908772,9.4999490175132486,0.0028345756465431911,0.018070110004504147,9.9613361706161974e-09,2.145670385760241e-10,2.1035352661345099e-09,7.3921561937741603e-07,0.066895611403845534,1.2596595324290898e-05,1.2278443566640534e-18,5.8390383084793372e-07,0.0010384751603953368,0.86018970329109079,0.0021979369650269452,5.4336121919571973e-14,2.9962207798595786e-12,3.1810984243781872e-07,5.5485969545678891e-12,0.00024238107948929745,3.4566175330731109e-10,0.0265024226304592,0.028356120091266125,3.4931586461846972e-06,1.8832453209976351e-06,5.777195467067294e-10,0.007777068087192981,2.0384470207314419e-06,5.4914599546494374e-07,8.1935391767332877e-06,2.7813483203971144e-06,4.0428150365822424e-06,0.00075803643865199354,0.01126355484352767,1.7290228893824155e-11,6.4076342117283991e-12,9.7636176561322601e-07,3.1262108148119551e-07,4.3581434078848041e-09,7.8933336401873044e-05,0.00025431350748038794,0.00015793055059112716,7.2873444292386805e-07,1.5825621773929529e-05,9.0728784773675206e-07,1.5090028895260988e-05,3.5477206395990722e-08,1.6988903451742102e-07,1.7500533123858151e-06,9.8313573378169236e-06,4.6271773777349077e-06,3.0487133395963703e-08,5.8279519956739985e-08,4.7506898344144349e-06,5.3621053528246944e-08,0.00011911332077739596,2.300914788153261e-10,1.4629337298944764e-08,0.00047219334787691676,4.5631500030936721e-08,1.3437223503940898e-06,8.2099561254702857e-08,2.3012495772361247e-07,2.8914552024609494e-08,4.1068070235360757e-09
6.208983313546316e-08,0.3144041118095691,76.950000000000003,0.0,0.0,0.0,0.0001543171692116888,9.4999490203787129,0.0028263378738654027,0.018032764644809161,9.4824203788892359e-09,2.042475963333877e-10,2.0991879130370276e-09,7.3492699343973951e-07,0.066469799828057854,1.2570562075745026e-05,1.1687920949175202e-18,5.7291878637347886e-07,0.0010424151282701663,0.86061575935450207,0.0021980051911380514,5.4223826038777537e-14,3.0075864357106743e-12,3.1931817613233993e-07,5.5207651845580192e-12,0.00024250146165329936,3.4224696992498643e-10,0.026501836129619653,0.028356120905529653,3.4930813540986149e-06,1.8832036504766919e-06,5.7800569561977263e-10,0.0078030510105766204,2.0452574211966609e-06,5.5098073327711984e-07,8.1931729130340864e-06,2.7906425530526627e-06,4.0563551866166795e-06,0.00075833954489783206,0.011274337103671039,1.7348006479166554e-11,6.4290461674726017e-12,9.7722484435576427e-07,3.1291296931244376e-07,4.3596573632125119e-09,7.9176451934516844e-05,0.00025509867131967134,0.00015792152764182863,7.3117629775258218e-07,1.5790134475427304e-05,9.0609696976320835e-07,1.5081166524765294e-05,3.5595926302996979e-08,1.6978935834328333e-07,1.759908233875978e-06,9.8778299944290923e-06,4.6244869719406045e-06,3.0658815489344685e-08,5.8245726518241349e-08,4.7742856557545187e-06,5.3887742006053159e-08,0.00011966614506593109,2.3138717289865234e-10,1.4674514630016287e-08,0.00047571790001078482,4.5972103791496841e-08,1.3490781724330275e-06,8.2712371280269334e-08,2.3184276587587406e-07,2.9029815795358925e-08,4.1231660308492997e-09
6.237233394483963e-08,0.314404110827361,76.950000000000003,0.0,0.0,0.0,0.0001536354214144072,9.499949023239763,0.0028181238696854964,0.01799550112962868,9.0346835081527694e-09,1.9460003439871989e-10,2.094850087261757e-09,7.3066663138742379e-07,0.066046807012101638,1.2544585879674476e-05,1.1135846196311691e-18,5.6214039469053596e-07,0.0010463477388317796,0.86103899226212444,0.0021980730472180993,5.4111776257041931e-14,3.0189308692287254e-12,3.2052425365328876e-07,5.4933787253363134e-12,0.00024262104614560255,3.3905159240405661e-10,0.026501261622443793,0.028356121685563954,3.4930056426154514e-06,1.8831628321072381e-06,5.782899484373559e-10,0.0078289592497655363,2.0520482460702414e-06,5.5281019737555489e-07,8.1928141468212103e-06,2.7999100705493025e-06,4.0698564176810157e-06,0.00075863644449060874,0.011285089343610676,1.7405617989178072e-11,6.4503965768989188e-12,9.7808575330226995e-07,3.1320406849983431e-07,4.3611757528261725e-09,7.94197523799252e-05,0.00025588443227687592,0.0001579126886852727,7.3361113376014113e-07,1.5754585540629396e-05,9.0491226185791829e-07,1.5072191587136315e-05,3.5714304942454553e-08,1.6968841299830887e-07,1.7697719732992005e-06,9.9241576185372527e-06,4.621761379087181e-06,3.0830651205026612e-08,5.8211487620439951e-08,4.7978188120525814e-06,5.4153725035168396e-08,0.00012021917488728159,2.3268402633638409e-10,1.4719726332144895e-08,0.00047924984245111056,4.6313421732647081e-08,1.3544185013928069e-06,8.3326466252329326e-08,2.3356417632127871e-07,2.9144746133840605e-08,4.1394777165147436e-09
6.26548347542161e-08,0.31440410986546957,76.950000000000003,0.0,0.0,0.0,0.00015295730780601319,9.499949026096445,0.0028099335666523042,0.017958319265797169,8.6160015880022015e-09,1.8557854493020268e-10,2.0905217663262057e-09,7.2643434617946893e-07,0.065626614263904787,1.2518666601412862e-05,1.0619597987435526e-18,5.5156476897219258e-07,0.001050273002513618,0.86145942062064296,0.0021981405356430342,5.3999971993474538e-14,3.0302541105106281e-12,3.2172807819788921e-07,5.4664294460625987e-12,0.00024273983822350483,3.3606069975448524e-10,0.02650069886471345,0.028356122433566635,3.4929314795512118e-06,1.8831228485376735e-06,5.7857231765616615e-10,0.0078547930303591914,2.0588195544873295e-06,5.546344036910509e-07,8.1924627251312208e-06,2.8091509535867999e-06,4.0833188473337943e-06,0.00075892726451963597,0.01129581174094978,1.7463063925538376e-11,6.4716856259263447e-12,9.7894450502572718e-07,3.134943836817963e-07,4.3626985407250113e-09,7.9663237174771575e-05,0.00025667078853573255,0.00015790403001776326,7.3603897214835385e-07,1.571897880546574e-05,9.0373365874192139e-07,1.5063107069580681e-05,3.5832343345285516e-08,1.6958623214804462e-07,1.7796444383085664e-06,9.9703402621124781e-06,4.6190015284832482e-06,3.1002638934266634e-08,5.8176815013287984e-08,4.8212892946782898e-06,5.4419002503288819e-08,0.00012077241212776235,2.3398202698703153e-10,1.476497230073528e-08,0.00048278912187269267,4.6655448701178156e-08,1.3597433858721157e-06,8.3941836899295792e-08,2.3528916306801899e-07,2.9259344086022576e-08,4.155742228953333e-09
6.293733556359258e-08,0.31440410892348225,76.950000000000003,0.0,0.0,0.0,0.0001522828070495163,9.499949028948798,0.0028017668975973764,0.017921218860641349,8.2243961964983446e-09,1.7714053478979663e-10,2.0862029278049684e-09,7.2222995201844061e-07,0.065209203015448552,1.2492804106697721e-05,1.0136738961035092e-18,5.4118809544231617e-07,0.0010541909297694452,0.8618770629136151,0.00219820765877159,5.3888412668926147e-14,3.0415561897117186e-12,3.229296529696299e-07,5.4399093676488148e-12,0.00024285784310951425,3.3326039384644602e-10,0.026500147617114455,0.028356123151585835,3.4928588333673676e-06,1.8830836827641185e-06,5.7885281569037988e-10,0.0078805525772165461,2.0655714053866766e-06,5.564533681021522e-07,8.1921184980836825e-06,2.8183652826018081e-06,4.0967425927477704e-06,0.00075921212947278871,0.011306504472112471,1.7520344788291375e-11,6.4929134998674322e-12,9.7980111201564124e-07,3.1378391946619092e-07,4.3642256911082255e-09,7.9906905759906534e-05,0.00025745773829343062,0.00015789554800673203,7.3845983404943262e-07,1.5683318021279943e-05,9.0256109614186209e-07,1.505391589941858e-05,3.5950042539625137e-08,1.694828487831784e-07,1.7895255369652826e-06,1.0016377988586107e-05,4.6162083308183993e-06,3.117477707534835e-08,5.8141720211361609e-08,4.8446971002260642e-06,5.4683574357226469e-08,0.00012132585864767618,2.3528116276277387e-10,1.481025243196758e-08,0.00048633568517489622,4.6998179565577659e-08,1.3650528743769674e-06,8.4558473988604423e-08,2.3701770023392666e-07,2.937361069575234e-08,4.171959716302765e-09
6.321983637296905e-08,0.3144041080009944,76.950000000000003,0.0,0.0,0.0,0.00015161189794124662,9.4999490317968664,0.0027936237955345357,0.017884199721979167,7.858024573689697e-09,1.6924630261506005e-10,2.0818935493297811e-09,7.1805326433732657e-07,0.06479455482194417,1.2466998261596114e-05,9.6849972353653486e-19,5.3100663200645312e-07,0.0010581015310728128,0.86229193750228472,0.0021982744189454266,5.3777097705669569e-14,3.0528371370443193e-12,3.2412898117810042e-07,5.4138106599221646e-12,0.00024297506599157916,3.306377290612008e-10,0.026499607645142888,0.02835612384153044,3.492787673158758e-06,1.8830453181254355e-06,5.7913145487161e-10,0.0079062381144586937,2.0723038575118416e-06,5.5826710643473153e-07,8.1917813188218052e-06,2.8275531377666876e-06,4.110127770711287e-06,0.0007594911612896773,0.011317167712351786,1.7577461075838255e-11,6.5140803834260045e-12,9.8065558667860301e-07,3.1407268043016477e-07,4.3657571684141186e-09,8.0150757580310113e-05,0.00025824527976046565,0.00015788723908961654,7.4087374052626412e-07,1.5647606856492661e-05,9.0139451077291497e-07,1.5044620945234721e-05,3.6067403550351353e-08,1.6937829523249118e-07,1.7994151777369805e-06,1.0062270872560741e-05,4.6133826785209886e-06,3.1347064033624194e-08,5.8106214498384061e-08,4.8680422303818296e-06,5.494744060140403e-08,0.00012187951628160346,2.3658142162922532e-10,1.4855566622788518e-08,0.00048988947948077136,4.734160921594645e-08,1.3703470153159071e-06,8.5176368326569707e-08,2.3874976204590974e-07,2.9487547004796017e-08,4.1881303264027285e-09
6.350233718234552e-08,0.31440410709760963,76.950000000000003,0.0,0.0,0.0,0.00015094455940994553,9.4999490346406841,0.0027855041936594416,0.017847261658118667,7.5151703429080499e-09,1.6185880818413468e-10,2.0775936085894778e-09,7.1390409979019682e-07,0.064382651361014551,1.2441248932453701e-05,9.2622532105207651e-19,5.2101670690814098e-07,0.0010620048169165297,0.8627040626263951,0.002198340818489266,5.3666026527179791e-14,3.0640969827760552e-12,3.2532606603882708e-07,5.3881256388307982e-12,0.00024309151202331778,3.2818064682966962e-10,0.026499078719012858,0.0283561245051797,3.49271796864354e-06,1.8830077382956144e-06,5.7940824745004694e-10,0.0079318498654715221,2.0790169694182174e-06,5.6007563446325848e-07,8.1914510434540408e-06,2.8367145989890508e-06,4.1234744976296349e-06,0.00075976447941373984,0.011327801635757626,1.7634413284934e-11,6.5351864606960505e-12,9.8150794133883939e-07,3.1436067112033857e-07,4.3672929373616731e-09,8.0394792085044693e-05,0.00025903341116048878,0.00015787909977273848,7.4328071257265924e-07,1.5611848898233202e-05,9.0023384032199408e-07,1.5035225018007409e-05,3.6184427398188602e-08,1.6927260317558728e-07,1.809313269495971e-06,1.0108018999527302e-05,4.6105254461091194e-06,3.1519498221609309e-08,5.8070308931662327e-08,4.8913246917926991e-06,5.5210601296382393e-08,0.0001224333868386889,2.378827916051939e-10,1.490091477090266e-08,0.00049345045213617647,4.7685732563926467e-08,1.3756258569954803e-06,8.5795510758287405e-08,2.4048532283921883e-07,2.9601154052862788e-08,4.204254206780162e-09
6.378483799172199e-08,0.3144041062129393,76.950000000000003,0.0,0.0,0.0,0.00015028077051586775,9.4999490374802917,0.0027774080253491502,0.017810404477856728,7.1942346886677192e-09,1.5494363828255844e-10,2.0733030833295487e-09,7.0978227625119952e-07,0.063973474431881644,1.2415555986032859e-05,8.8665376151990154e-19,5.1121471741011302e-07,0.0010659007978121486,0.86311345640499293,0.0021984068597110237,5.3555198558728338e-14,3.0753357572284269e-12,3.2652091077311514e-07,5.3628467637250162e-12,0.00024320718632424583,3.2587791501931594e-10,0.026498560613565678,0.028356125144192043,3.4926496901488401e-06,1.8829709272763078e-06,5.7968320559514995e-10,0.0079573880529083263,2.0857107994668766e-06,5.6187896791065e-07,8.1911275309966189e-06,2.8458497459163404e-06,4.1367828895264539e-06,0.00076003220084327507,0.011338406415264676,1.7691201910716052e-11,6.556231915171821e-12,9.8235818823879305e-07,3.14647896053429e-07,4.3688329628572064e-09,8.063900872720922e-05,0.00025982213073015803,0.00015787112663018219,7.4568077111357635e-07,1.5576047653939928e-05,8.9907902343123615e-07,1.5025730872216182e-05,3.6301115101171053e-08,1.6916580365538983e-07,1.8192197215178479e-06,1.0153622465587977e-05,4.6076374905349589e-06,3.1692078058749009e-08,5.8034014346439407e-08,4.9145444959395123e-06,5.5473056557420658e-08,0.00012298747210292497,2.3918526076252286e-10,1.4946296774763966e-08,0.00049701855070890383,4.8030544542602082e-08,1.380889447616306e-06,8.6415892167416939e-08,2.4222435705746768e-07,2.9714432877243038e-08,4.2203315046384613e-09
6.406733880109847e-08,0.3144041053466024,76.950000000000003,0.0,0.0,0.0,0.00014962051044989179,9.4999490403157143,0.0027693352241616783,0.017773627990477991,6.8937283876837288e-09,1.4846872830934269e-10,2.0690219513522031e-09,7.056876128009186e-07,0.063567005954559053,1.238991928943705e-05,8.4960155758063421e-19,5.015971285000071e-07,0.0010697894842894549,0.86352013683723017,0.0021984725449019416,5.3444613227058371e-14,3.0865534907754906e-12,3.2771351860789211e-07,5.3379666346774431e-12,0.00024332209398000244,3.2371907108797121e-10,0.026498053108180528,0.028356125760113409,3.492582808598744e-06,1.8829348693927723e-06,5.7995634139530838e-10,0.0079828528986924507,2.0923854058242299e-06,5.6367712244746868e-07,8.1908106433170192e-06,2.8549586579351854e-06,4.1500530620450898e-06,0.00076029444018143601,0.011348982222660235,1.7747827446700898e-11,6.5772169297468438e-12,9.8320633953968237e-07,3.1493435971612036e-07,4.3703772100302745e-09,8.0883406963893714e-05,0.00026061143671899089,0.00015786331630267728,7.4807393700538352e-07,1.5540206552930098e-05,8.9792999968175743e-07,1.5016141206928376e-05,3.6417467674350657e-08,1.6905792709036648e-07,1.8291344434798366e-06,1.0199081377184962e-05,4.604719651522496e-06,3.1864801971441494e-08,5.7997341360164371e-08,4.9377016590121934e-06,5.5734806553067774e-08,0.00012354177383343181,2.4048881722586239e-10,1.4991712533567299e-08,0.00050059372298780908,4.8376040106414392e-08,1.3861378352689961e-06,8.703750347602734e-08,2.4396683925215229e-07,2.9827384512831469e-08,4.2363623668450778e-09
6.434983961047494e-08,0.3144041044982257,76.950000000000003,0.0,0.0,0.0,0.00014896375853264051,9.4999490431469891,0.0027612857238355597,0.017736932005753825,6.6122643720568999e-09,1.4240411778967931e-10,2.0647501905164297e-09,7.0161992971511737e-07,0.063163227969050273,1.2364338710013825e-05,8.1489726258398339e-19,4.921604716201792e-07,0.0010736708868959632,0.86392412180315736,0.0021985378763367241,5.3334269959966886e-14,3.097750213842195e-12,3.2890389277555313e-07,5.3134779898349004e-12,0.00024343624004257493,3.2169436910968036e-10,0.026497555986686554,0.028356126354384913,3.4925172955058542e-06,1.8828995492866137e-06,5.8022766685905184e-10,0.0080082446240198786,2.0990408464721026e-06,5.6547011369348994e-07,8.1905002450783638e-06,2.864041414169577e-06,4.1632851304499181e-06,0.0007605513096852071,0.01135952922859201,1.7804290384771922e-11,6.5981416867097886e-12,9.8405240732202782e-07,3.1522006656508804e-07,4.3719256443075354e-09,8.1127986256133969e-05,0.00026140132738922009,0.00015785566549648408,7.5046023103611675e-07,1.5504328947939572e-05,8.9678670957768335e-07,1.5006458666865031e-05,3.6533486128349767e-08,1.6894900328654092e-07,1.8390573454589822e-06,1.0244395850834874e-05,4.6017727518988973e-06,3.203766839320919e-08,5.7960300376680932e-08,4.9607962017878271e-06,5.5995851503785104e-08,0.00012409629376473487,2.4179344917241315e-10,1.5037161947239962e-08,0.00050417591698194593,4.8722214231096455e-08,1.3913710679302049e-06,8.7660335644529541e-08,2.4571274408175075e-07,2.9940009992263312e-08,4.2523469399180749e-09
6.463234041985141e-08,0.31440410366744315,76.950000000000003,0.0,0.0,0.0,0.00014831049421361038,9.4999490459741391,0.0027532594582894152,0.017700316333940928,6.3485505286147095e-09,1.3672199632190836e-10,2.0604877787374327e-09,6.9757904846674641e-07,0.062762122634551748,1.2338814115539585e-05,7.8238173351827309e-19,4.8290134342108228e-07,0.0010775450161964275,0.86432542906451493,0.0021986028562736609,5.3224168187099366e-14,3.1089259569029965e-12,3.3009203651380837e-07,5.289373702850961e-12,0.00024354962953052176,3.1979473091867001e-10,0.026497069037276461,0.028356126928350073,3.4924531229571057e-06,1.8828649519078413e-06,5.8049719391598707e-10,0.0080335634493618573,2.1056771792004384e-06,5.6725795721772263e-07,8.1901962036847616e-06,2.8730980934860112e-06,4.1764792096277472e-06,0.00076080291931338354,0.011370047602575878,1.7860591215211379e-11,6.6190063677556334e-12,9.8489640358623305e-07,3.1550502102773021e-07,4.3734782312917966e-09,8.1372746068867025e-05,0.0002621918010156498,0.00015784817098228531,7.5283967392569577e-07,1.5468418116633172e-05,8.9564909453044088e-07,1.4996685843446526e-05,3.6649171471139059e-08,1.6883906144929616e-07,1.8489883379308273e-06,1.0289566012868725e-05,4.5987975979195462e-06,3.2210675764415705e-08,5.7922901590336205e-08,4.9838281495114444e-06,5.625619168059938e-08,0.00012465103360703858,2.4309914483178247e-10,1.5082644916433555e-08,0.00050776508091970039,4.9069061913573027e-08,1.3965891934593809e-06,8.8284379671447871e-08,2.4746204631181975e-07,3.0052310345513173e-08,4.2682853700176076e-09
6.491484122922788e-08,0.31440410285389603,76.950000000000003,0.0,0.0,0.0,0.00014766069707030901,9.4999490487971894,0.0027452563616215142,0.017663780785780361,6.1013832597521137e-09,1.3139647928362728e-10,2.0562346939866921e-09,6.9356479171220784e-07,0.062363672228661911,1.2313345374154464e-05,7.5190684750472908e-19,4.7381640453782126e-07,0.0010814118827723524,0.86472407626551673,0.0021986674869547635,5.3114307339670437e-14,3.1200807504807044e-12,3.3127795306553528e-07,5.265646780357001e-12,0.00024366226742919461,3.1801170018752934e-10,0.026496592052421521,0.028356127483261436,3.4923902636014711e-06,1.8828310625118379e-06,5.8076493441610109e-10,0.0080588095944674823,2.1122944616043315e-06,5.6904066853706919e-07,8.1898983892275979e-06,2.8821287744938773e-06,4.1896354140891608e-06,0.00076104937677357314,0.011380537513003526,1.7916730426703863e-11,6.6398111539871342e-12,9.8573834025312955e-07,3.1578922750211568e-07,4.3750349367856547e-09,8.1617685870887945e-05,0.00026298285588551468,0.00015784082959408326,7.5521228632617881e-07,1.5432477263086091e-05,8.9451709684331632e-07,1.4986825275818297e-05,3.6764524708107208e-08,1.687281301949167e-07,1.8589273317678269e-06,1.0334591999177359e-05,4.5957949795869098e-06,3.2383822532244789e-08,5.788515499001168e-08,5.0067975317794191e-06,5.6515827403785274e-08,0.00012520599504649716,2.444058924857698e-10,1.5128161342515841e-08,0.00051136116324793372,4.9416578171870876e-08,1.4017922595953691e-06,8.8909626593246259e-08,2.4921472081465571e-07,3.0164286599866341e-08,4.2841778029359685e-09
