Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794)
7.85452478016729e-12,0.2213411169652365,76.950000000000003,0.0,0.0,0.0,0.99998191834191463,9.4999998609925367,6.4033145607311832e-07,7.2453972907668971e-06,7.1421556240273871e-06,1.2103990351504579e-07,3.1552983472351104e-12,2.0149325044379153e-07,1.1017321647247228e-06,1.7923642882732362e-08,1.5933464695833306e-15,4.7890359983542927e-15,1.3245650445637332e-11,1.5939025562194472e-06,3.6329206121073358e-10,1.6035523337577489e-16,1.0616219957655309e-18,5.5986809646553115e-18,2.8471443658833416e-22,4.7694666258674087e-13,1.2152274001434658e-10,2.0323478505821367e-12,2.0335108017099802e-12,7.6562736067872425e-16,3.9731099537842985e-16,8.6964152052378976e-20,9.2437069184356387e-12,7.1469310431003529e-15,1.9934452638061649e-15,5.2619681513882771e-28,3.2313310587468598e-16,5.2796775124931924e-18,4.9509664592387296e-28,1.7098344322222982e-08,3.9471304712050762e-21,1.1841459511956249e-21,2.823787296716833e-11,8.1549575296358744e-12,5.7157146572894358e-12,2.8314719372249264e-11,4.3700820625883938e-13,4.9509491853561678e-28,1.5069744382093007e-19,3.7530601530894687e-21,3.4661333370105035e-21,2.5247523437916974e-24,1.4891775551479304e-18,3.1109187352941946e-27,1.0740614507553827e-15,3.1573083849970901e-25,2.4695968388695409e-28,1.3115619872764186e-17,8.6138486549398012e-32,2.0728577804109646e-32,5.2724545814715542e-35,6.0639481935039177e-19,3.3564338500248329e-20,4.4531648807366596e-21,1.2729866931848383e-17,5.6429937598888501e-21,4.8227899150556838e-19,8.2046421102948213e-21,4.0140813375400086e-21,5.4853996555229065e-21,8.5280435979502378e-22,8.5151085385376962e-28,2.2869527927642251e-23,5.1491753062767476e-20,4.5299782705784429e-21,1.277178384605057e-20,8.4177209392535469e-17,5.6692128099978062e-22,4.0739735717784318e-11,5.0923731341991214e-15
7.97077815812904e-12,0.2213411169556174,76.950000000000003,0.0,0.0,0.0,0.9999816507743603,9.4999998571909838,6.4980872756960616e-07,7.3525937570500442e-06,7.2461567551272024e-06,1.2453598926962584e-07,3.2018628930610871e-12,2.0149321518561033e-07,1.1192267578982369e-06,1.8228058490538222e-08,1.6393684999413594e-15,5.0245373847637439e-15,1.3640637919277325e-11,1.619212427134908e-06,3.7412256836310063e-10,1.6307871536063458e-16,1.0798315860349314e-18,5.8500864044207867e-18,2.9896678696576643e-22,4.921135037733012e-13,1.25095691732594e-10,2.1232770461329025e-12,2.1244940402899181e-12,8.0050378621155457e-16,4.164770047298579e-16,8.8427726605244466e-20,9.4140263188053251e-12,7.2809004524051647e-15,2.033242760975207e-15,5.8288384451413426e-28,3.3487914106471978e-16,5.4356024556334066e-18,5.4843438151330588e-28,1.7369870393386378e-08,4.0907192286355386e-21,1.2271999731549936e-21,2.8716604004971691e-11,8.2867905586208553e-12,5.7158981157699128e-12,2.879609064544578e-11,4.5191393854653962e-13,5.4843243956751041e-28,1.5739153708827876e-19,3.9937538323290718e-21,3.6923953100303769e-21,2.7288677019376043e-24,1.5282941280852679e-18,3.4115624067599079e-27,1.1057596145586756e-15,3.4081490094608911e-25,2.7085059596507827e-28,1.3637501389326425e-17,9.5866862545620371e-32,2.3009522335357585e-32,5.8978067132711081e-35,6.3743738990471486e-19,3.4562031469066904e-20,4.650345995527293e-21,1.3300223817062961e-17,5.9026004040932521e-21,4.966776327509267e-19,8.583917781152571e-21,4.2470909828219454e-21,5.7295598677183815e-21,8.7686005959460335e-22,9.0093868768972144e-28,2.3789363386968616e-23,5.3815546159939501e-20,4.7848137006250645e-21,1.336607049980639e-20,8.5517837252057827e-17,6.0149992108595874e-22,4.1747400973984714e-11,5.1106800704397604e-15
8.087031536090789e-12,0.22134111694588035,76.950000000000003,0.0,0.0,0.0,0.99998138320678398,9.4999998533428727,6.5928599449465908e-07,7.4597901461190053e-06,7.350111242228322e-06,1.2807860278052959e-07,3.2483761935957102e-12,2.0149317683971889e-07,1.1367213472594543e-06,1.8532487283342152e-08,1.6860030234402406e-15,5.2681393346589665e-15,1.4041431190101633e-11,1.6445222931657484e-06,3.8511213444407474e-10,1.6580231534082516e-16,1.098047655464306e-18,6.1088822876289715e-18,3.1371800123838886e-22,5.0751834604688285e-13,1.2871894098025016e-10,2.2168595380926875e-12,2.2181322184657227e-12,8.3641655697429177e-16,4.3624983764035164e-16,8.9891301224281141e-20,9.5850854396002193e-12,7.4154548022599644e-15,2.0732175715586103e-15,6.4471597824976946e-28,3.4685734858518681e-16,5.5939078442906408e-18,6.0661336416784474e-28,1.7641396969545986e-08,4.2371481959187574e-21,1.271105184171777e-21,2.9195055859817297e-11,8.4183343468559946e-12,5.7160793465017749e-12,2.9277227604614922e-11,4.6706984939242389e-13,6.0661118473360139e-28,1.6428103683900872e-19,4.2461986815251835e-21,3.9298979403298294e-21,2.9462027852320465e-24,1.5677447212853508e-18,3.7362871126290247e-27,1.1379105972429998e-15,3.6749590528269477e-25,2.9665780542389279e-28,1.4171347434094633e-17,1.0652890115639334e-31,2.5503785721816282e-32,6.5869415556362658e-35,6.695298100167786e-19,3.5574079728450555e-20,4.852828285769611e-21,1.3887284147693066e-17,6.1700169114637048e-21,5.112881357170379e-19,8.9746612627429623e-21,4.4898218278018171e-21,5.9807685033333427e-21,9.0116489259291828e-22,9.5242862638750263e-28,2.4733071589660559e-23,5.620789056838257e-20,5.0491762450982771e-21,1.3978416858890606e-20,8.6858464855500355e-17,6.3757003291296429e-22,4.2766611694373741e-11,5.1289844901840783e-15
8.203284914052538e-12,0.22134111693602593,76.950000000000003,0.0,0.0,0.0,0.99998111563918579,9.4999998494483435,6.6876325684827816e-07,7.5669864590822272e-06,7.4540192163736783e-06,1.3166761302921921e-07,3.2951775997817446e-12,2.0149313600489914e-07,1.154215932569803e-06,1.8836927813121082e-08,1.7332482812784361e-15,5.5200068997147157e-15,1.4448030409696586e-11,1.6698321539668527e-06,3.9626075925578685e-10,1.6852602012922395e-16,1.1162701513514355e-18,6.3751742414407695e-18,3.2897841537346096e-22,5.2316116016285543e-13,1.3239242687313237e-10,2.3131323933450032e-12,2.3144624271612125e-12,8.7338042474608611e-16,4.5663878237217454e-16,9.1354875822192339e-20,9.756884277899209e-12,7.5505940898803932e-15,2.1133696772205661e-15,7.1207537537849807e-28,3.5906874269683846e-16,5.7546012623296317e-18,6.6999319771619257e-28,1.7912924046207403e-08,4.3864297833476541e-21,1.3158653026995752e-21,2.9673228528977014e-11,8.5495894917850458e-12,5.7162587072630911e-12,2.9758130230481453e-11,4.8247578172319322e-13,6.6999075579854322e-28,1.7136889280394673e-19,4.5107960620043265e-21,4.1790316775297557e-21,3.1774090627448765e-24,1.6075254919653118e-18,4.0866367289046047e-27,1.1705140984161444e-15,3.9585124928273823e-25,3.2450441864032688e-28,1.4717217539294185e-17,1.1819887361921503e-31,2.8227913453677932e-32,7.3453438300598431e-35,7.0268954828773981e-19,3.6600473730163484e-20,5.0606662067928134e-21,1.4491284648583019e-17,6.4453570556507132e-21,5.2611048652152721e-19,9.3770405182074262e-21,4.7425218311627926e-21,6.239120536300287e-21,9.2571674632704281e-22,1.0060332671417935e-27,2.5700946590279661e-23,5.8669765169431589e-20,5.3232388301919178e-21,1.460908629384659e-20,8.8199092183793302e-17,6.7516981527845774e-22,4.3797367026674131e-11,5.147286813957278e-15
8.348136944965074e-12,0.22134111692358346,76.950000000000003,0.0,0.0,0.0,0.99998078224918641,9.499999844530997,6.8057194559221915e-07,7.7005532578994014e-06,7.5834239538950725e-06,1.3620425320085577e-07,3.3533657074324507e-12,2.0149308236198908e-07,1.1760142283639067e-06,1.9216276039941184e-08,1.7929680316643273e-15,5.8456521882625451e-15,1.496277844251256e-11,1.7013683028897521e-06,4.1037454132241241e-10,1.7191989350872348e-16,1.138984279093887e-18,6.7176235499593813e-18,3.4872121072192467e-22,5.4298509075488622e-13,1.3703980274103394e-10,2.4369092102161038e-12,2.4383130758205717e-12,9.2093057284690282e-16,4.8291961067788113e-16,9.3178493690029814e-20,9.9719811615364606e-12,7.7197964945500672e-15,2.1636473715680978e-15,8.0435387128005655e-28,3.7461199818691767e-16,5.9581786519088585e-18,7.5682014894548008e-28,1.825124823042617e-08,4.5764454053973986e-21,1.372838403972237e-21,3.0268642386011659e-11,8.7127307940748304e-12,5.7164800168975659e-12,3.0357008356335699e-11,5.0202122406899319e-13,7.5681734162907354e-28,1.8048241387148817e-19,4.8581104493637421e-21,4.5063320364670234e-21,3.4859246006836098e-24,1.6575488284423483e-18,4.5614877186305455e-27,1.2117708916382087e-15,4.3364633103254527e-25,3.6225109872739178e-28,1.5414285471769713e-17,1.3427011065520762e-31,3.1970531526545717e-32,8.3961661397053152e-35,7.4552656251664777e-19,3.7899422601688702e-20,5.3272089209796467e-21,1.5267932842633943e-17,6.7996910178585372e-21,5.4487558563813494e-19,9.8949418038438177e-21,5.0717151320657712e-21,6.5711668042168529e-21,9.566509815181738e-22,1.0758641996420625e-27,2.6941182093529076e-23,6.1836039732053888e-20,5.6785555088734049e-21,1.5420939185841252e-20,8.9869517139868302e-17,7.2421801780736168e-22,4.5097843685962141e-11,5.1700891475435216e-15
8.49298897587761e-12,0.2213411169109598,76.950000000000003,0.0,0.0,0.0,0.99998044885915249,9.4999998395420384,6.9238062723890676e-07,7.8341199432621111e-06,7.7127569337635049e-06,1.4081247067902988e-07,3.4114747976489049e-12,2.0149302632639711e-07,1.1978125172826811e-06,1.9595638312770945e-08,1.8536300287218656e-15,6.1847126720679127e-15,1.5486540876884386e-11,1.732904442845313e-06,4.2473526503256235e-10,1.7531389260745215e-16,1.1617080985639e-18,7.0720786464193309e-18,3.6929104379751645e-22,5.6317837611269161e-13,1.4176496050561669e-10,2.5649918652248095e-12,2.5664722346824679e-12,9.7016390715076995e-16,5.1018928834690731e-16,9.5002111310259768e-20,1.0188226465065668e-11,7.8899070206251322e-15,2.2142002729028664e-15,9.0667951514708566e-28,3.9052081677971984e-16,6.1654898934182568e-18,8.5310097235883449e-28,1.8589573179834408e-08,4.7709330461463768e-21,1.4311517320471625e-21,3.0863622942377708e-11,8.8754260920085149e-12,5.7166993384270906e-12,3.0955522758113774e-11,5.219542829399452e-13,8.5309775272089787e-28,1.899142261792027e-19,5.2257394230201864e-21,4.8530988392593354e-21,3.8183805384311194e-24,1.7080720886092457e-18,5.0819556114665576e-27,1.2537291933854724e-15,4.743263484160925e-25,4.03629284295891e-28,1.6130218937060587e-17,1.5219369468793255e-31,3.6133890051383658e-32,9.5759914062293026e-35,7.9008146059042241e-19,3.9220610614264837e-20,5.6022552037665382e-21,1.6071705559192868e-17,7.1667228802386106e-21,5.6396953201942273e-19,1.0431492907517234e-20,5.4172631616221197e-21,6.9146332087213485e-21,9.8796174707638146e-22,1.1491643664347353e-27,2.8219961261867041e-23,6.5113671003466338e-20,6.0495318619657799e-21,1.6262155561744858e-20,9.1539941621890678e-17,7.7577618043179236e-22,4.6416240663781591e-11,5.1928893041957176e-15
8.637841006790146e-12,0.2213411168981555,76.950000000000003,0.0,0.0,0.0,0.99998011546908439,9.4999998344817254,7.0418930178834247e-07,7.9676865169075244e-06,7.8420184070935565e-06,1.4549201439588937e-07,3.4696822976739402e-12,2.0149296846892856e-07,1.2196107990987014e-06,1.997501271656685e-08,1.9152309493998603e-15,6.53751543489206e-15,1.6019318011005409e-11,1.7644405735045736e-06,4.3934293001492418e-10,1.787080001689667e-16,1.1844415075954087e-18,7.4387434734697433e-18,3.907084051130327e-22,5.8374095967257564e-13,1.4656778311052227e-10,2.6974517724014947e-12,2.6990113640936541e-12,1.0211088487341153e-15,5.3846571017593327e-16,9.6825728599439061e-20,1.0405620184468997e-11,8.0609256644716768e-15,2.2650283616136705e-15,1.0199434377245566e-27,4.0679715934622629e-16,6.3765495872350935e-18,9.5967421311062821e-28,1.8927898889380372e-08,4.9699166983682167e-21,1.4908124761979548e-21,3.1458170338785647e-11,9.0376765766609956e-12,5.7169170421673571e-12,3.1553673544460248e-11,5.422746547108439e-13,9.5967052917707062e-28,1.9967009417535874e-19,5.6145125117956939e-21,5.2201398781970134e-21,4.1761862856418614e-24,1.7590886075130747e-18,5.6515355612771266e-27,1.296388434103885e-15,5.180584663817521e-25,4.4891781358724521e-28,1.6865122633219712e-17,1.7214587905195484e-31,4.075706151198722e-32,1.0898120672246527e-34,8.3638796354166421e-19,4.0564019667245574e-20,5.885909251660863e-21,1.6903059708022646e-17,7.5466722356448212e-21,5.8339229567796809e-19,1.0987018010893378e-20,5.7796594909048711e-21,7.269702016541666e-21,1.0196453769124569e-21,1.2260384641439215e-27,2.9537851612422979e-23,6.8504548370311708e-20,6.436499264941882e-21,1.7133242834584658e-20,9.3210365611667534e-17,8.2992029270695094e-22,4.7752556328762642e-11,5.2156877204201534e-15
8.782693037702682e-12,0.22134111688517139,76.950000000000003,0.0,0.0,0.0,0.99997978207898197,9.4999998293503083,7.1599796924052776e-07,8.1012529806039954e-06,7.9712086241102311e-06,1.5024263417299155e-07,3.5278766988444128e-12,2.0149290922371625e-07,1.241409073638996e-06,2.0354397594048276e-08,1.9777675118727359e-15,6.9043904633795125e-15,1.6561110144883547e-11,1.7959766946173513e-06,4.5419753590151719e-10,1.8210220144521881e-16,1.2071844077097934e-18,7.8178218283187068e-18,4.1299396984130851e-22,6.0467278487615359e-13,1.5144815376896247e-10,2.8343602372246936e-12,2.8360018157785238e-12,1.0737937754392379e-15,5.677667436751125e-16,9.8649345494040807e-20,1.062416231610985e-11,8.2328524228648249e-15,2.3161316221143446e-15,1.1450992780353897e-27,4.2344298638421984e-16,6.5913723066669074e-18,1.0774372397550927e-27,1.9266225354861073e-08,5.1734203502564353e-21,1.5518278244922096e-21,3.2052284751758558e-11,9.1994834465937529e-12,5.7171334191501555e-12,3.2151460859820839e-11,5.629820358929203e-13,1.0774330340511503e-27,2.0975580416103509e-19,6.0252795319785139e-21,5.608282996406137e-21,4.5608098482306442e-24,1.8105919888838439e-18,6.273928310367064e-27,1.3397480483537978e-15,5.6501669777565061e-25,4.9841198161292947e-28,1.7619097540048267e-17,1.9431648921055849e-31,4.5882051626846756e-32,1.2376992234639431e-34,8.8447976570373873e-19,4.1929631791875162e-20,6.1782748483874213e-21,1.7762451819715469e-17,7.939758492884709e-21,6.031438455711612e-19,1.1561841023388787e-20,6.1594027656673421e-21,7.6365549487364542e-21,1.0516983518841847e-21,1.3065922658159341e-27,3.0895420175558969e-23,7.2010559657267953e-20,6.8397879101980965e-21,1.8034707644764526e-20,9.4880789095355311e-17,8.8672711989647311e-22,4.9106789055743663e-11,5.2384847396088179e-15
8.927545068615218e-12,0.22134111687200797,76.950000000000003,0.0,0.0,0.0,0.99997944868884503,9.4999998241480377,7.2780662959546433e-07,8.2348193358296678e-06,8.1003278341631556e-06,1.5506408070710116e-07,3.5860152882666012e-12,2.0149284892095261e-07,1.2632073407720061e-06,2.0733791509333625e-08,2.0412364385971184e-15,7.2856705941237607e-15,1.7111917580295176e-11,1.8275128059933755e-06,4.6929908232722257e-10,1.8549648361882185e-16,1.2299367107988408e-18,8.2095173647069228e-18,4.3616859445021467e-22,6.2597379517106133e-13,1.5640595595954412e-10,2.9757884582252854e-12,2.9775148344443317e-12,1.128247022513292e-15,5.9811022946911557e-16,1.0047296194570183e-19,1.0843852856642121e-11,8.4056872928913669e-15,2.3675100420291479e-15,1.2831656032954329e-27,4.4046025804828181e-16,6.8099725980496269e-18,1.2073485217848886e-27,1.9604552572719814e-08,5.3814679857942349e-21,1.6142049637221733e-21,3.2645966385845637e-11,9.360847905530963e-12,5.717348698193928e-12,3.274888487665979e-11,5.8407612315200587e-13,1.2073437308612903e-27,2.2017716396994508e-19,6.4589105037534134e-21,6.0183760070656127e-21,4.973778474195377e-24,1.8625760913762583e-18,6.9530456925584196e-27,1.3838074746425913e-15,6.1538197689143837e-25,5.5242398459144608e-28,1.8392241077551932e-17,2.1890951518872366e-31,5.1553933668127293e-32,1.40282444918062e-34,9.3439053505886626e-19,4.3317429145918509e-20,6.4794553780000357e-21,1.8650338053102625e-17,8.3462008803585817e-21,6.2322414967708516e-19,1.2156285587566692e-20,6.5569965608892599e-21,8.0153731884168798e-21,1.0841172922820721e-21,1.3909325900612191e-27,3.2293233505134813e-23,7.5633591157135587e-20,7.2597268221712974e-21,1.8967055871485626e-20,9.6551212062418254e-17,9.4627418672363192e-22,5.0478937225573391e-11,5.2612806319928647e-15
9.072397099527754e-12,0.22134111685866595,76.950000000000003,0.0,0.0,0.0,0.99997911529867389,9.4999998188751587,7.3961528285315333e-07,8.3683855837479683e-06,8.2293762857205987e-06,1.5995610557616763e-07,3.6441761770105402e-12,2.0149278781092312e-07,1.2850056003980099e-06,2.1113193220444458e-08,2.1056344513550925e-15,7.6816915275844465e-15,1.7671740620781965e-11,1.8590489074884373e-06,4.8464756892942853e-10,1.8889083552324192e-16,1.2526983463732208e-18,8.6140335915713933e-18,4.6025331756888929e-22,6.4764393401164648e-13,1.6144107342821393e-10,3.1218075261241306e-12,3.1236215569182758e-12,1.1844968822648934e-15,6.2951398107851793e-16,1.0229657791773066e-19,1.1064691802943463e-11,8.5794302718781845e-15,2.419163611581705e-15,1.4352297416341973e-27,4.5785093416756682e-16,7.0323649802784879e-18,1.3504312367830655e-27,1.9942880539897596e-08,5.5940835849740307e-21,1.6779510794109646e-21,3.3239215467817151e-11,9.521771160562222e-12,5.7175630586314619e-12,3.3345945789657766e-11,6.0555661332659936e-13,1.350425790705201e-27,2.3094000314455791e-19,6.9162960344705766e-21,6.4512870739985554e-21,5.4166806893518195e-24,1.9150350209890592e-18,7.6930212547024882e-27,1.4285661553508407e-15,6.693423953727946e-25,6.1128377451457569e-28,1.9184647179993856e-17,2.4614406606667754e-31,5.7821045258885648e-32,1.5868805842379678e-34,9.8615391297962487e-19,4.472739401128994e-20,6.7895538280298644e-21,1.9567174194037931e-17,8.7662184455116039e-21,6.4363317504598698e-19,1.2770675078339141e-20,6.9729493495485591e-21,8.4063373760969188e-21,1.1168989536931289e-21,1.4791672944296749e-27,3.3731857677691617e-23,7.9375527625386596e-20,7.6966438462222082e-21,1.9930792626611416e-20,9.8221634504863636e-17,1.0086397786811008e-21,5.1868999225070592e-11,5.2840756095304428e-15
9.362101161352828e-12,0.2213411168314483,76.950000000000003,0.0,0.0,0.0,0.99997844851822837,9.4999998081185915,7.6323256807679533e-07,8.6355177619100582e-06,8.4872619031597957e-06,1.6995090069253029e-07,3.760557195284175e-12,2.0149266392398437e-07,1.3286020968282166e-06,2.1872015788378705e-08,2.2372047085493649e-15,8.5193117574566798e-15,1.8818434739190222e-11,1.9221210804007567e-06,5.1608536122227892e-10,1.9567971058174938e-16,1.298249370479029e-18,9.4623414825856812e-18,5.1123805070361115e-22,6.9209137118143714e-13,1.7174279041674167e-10,3.4279020676719657e-12,3.4299001624478459e-12,1.3024994107608651e-15,6.9557341065952998e-16,1.059438083121509e-19,1.1509814901054953e-11,8.9296405467820072e-15,2.5232961691484729e-15,1.7860437883430469e-27,4.9376033769274869e-16,7.4885839648436577e-18,1.6805264786737612e-27,2.0619538711513506e-08,6.0331145771219358e-21,1.809578977286399e-21,3.4424416954106087e-11,9.8422988933577824e-12,5.7179895806361172e-12,3.4538979154459775e-11,6.4967559066058229e-13,1.6805194839390747e-27,2.5351353801863907e-19,7.9059897823420557e-21,7.3891315146186801e-21,6.3989338418851976e-24,2.0213548644685773e-18,9.3731683745583108e-27,1.520179066732556e-15,7.888353261632899e-25,7.4495362683128139e-28,2.0827607403127302e-17,3.0949009225247628e-31,7.2350733665469307e-32,2.0192147034523496e-34,1.095372936827992e-18,4.7613755954470116e-20,7.4369146459360116e-21,2.1489517631403904e-17,9.6478544690147381e-21,6.8543725387922508e-19,1.4060581112306109e-20,7.8619879354342329e-21,9.2254236501800555e-21,1.1835380521218011e-21,1.6677559692006451e-27,3.6733800673700741e-23,8.722364743542214e-20,8.6227181616107142e-21,2.1954448626259666e-20,1.0156247779176732e-16,1.1421431603050005e-21,5.4702858287446779e-11,5.3296634786704523e-15
9.60864330367089e-12,0.22134111680772867,76.950000000000003,0.0,0.0,0.0,0.99997788107878749,9.4999997987444278,7.8333118036547757e-07,8.8628505913774035e-06,8.7065054434244795e-06,1.7867670979895605e-07,3.8595069017279575e-12,2.0149255731491144e-07,1.3657032908903805e-06,2.2517800195877828e-08,2.3520702108710258e-15,9.281697560695043e-15,1.9822693465695346e-11,1.9757963353713521e-06,5.4361733088713097e-10,2.0145727953260955e-16,1.3370428161842172e-18,1.0226511613879067e-17,5.5768951707776862e-22,7.3107916585739633e-13,1.807522156635117e-10,3.7035038158830301e-12,3.7056679723522631e-12,1.4088391503234257e-15,7.552935387973887e-16,1.0904764984459806e-19,1.1892238780755159e-11,9.2305352630198262e-15,2.6127812038990716e-15,2.1399763065353472e-27,5.2551404056027011e-16,7.888911672731903e-18,2.013557800735134e-27,2.1195386463452836e-08,6.421346328294981e-21,1.9259747028886236e-21,3.543167932069795e-11,1.0113693453023546e-11,5.7183506992084101e-12,3.5553125059295871e-11,6.8843603362160151e-13,2.0135491981851555e-27,2.738534126039979e-19,8.8315862579187551e-21,8.2674437150235707e-21,7.344816190213707e-24,2.1132807426602801e-18,1.103677318418433e-26,1.6003408698293514e-15,9.0370494605045312e-25,8.7733870169680936e-28,2.2287274292006664e-17,3.7402220085157498e-31,8.7097330146094417e-32,2.4648447550622762e-34,1.1944633811015139e-18,5.0139768110192723e-20,8.0168575011708276e-21,2.3220822902150182e-17,1.0442905675560573e-20,7.220484126298547e-19,1.5224095312121967e-20,8.6811440476391232e-21,9.9623838953475342e-21,1.2413642120530604e-21,1.8415205319735995e-27,3.9422233673870161e-23,9.429430911458716e-20,9.4672841129799079e-21,2.3780098732137292e-20,1.0440557969529788e-16,1.2653649974095141e-21,5.7170933797162607e-11,5.3684577266103981e-15
