Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109)
2.6317102008238396e-11,0.1992011727249365,76.950000000000003,0.0,0.0,0.0,0.99423508521499204,9.4999773014018221,4.1277263590742046e-05,0.00066993081925805474,0.00069089499942030666,1.4442272998182608e-10,2.1831423291311224e-05,5.5447621170587657e-05,0.001293417605461976,1.2187878620811816e-06,8.6690529082070625e-07,0.0029892268889156475,1.3897394576901716e-13,8.0197931852510585e-07,2.2182191622879783e-10,1.2504467481450431e-10
2.6963199085352446e-11,0.19920117105192037,76.950000000000003,0.0,0.0,0.0,0.99409410701140122,9.499976566942177,4.228753217380647e-05,0.00068610060140173899,0.00070775620655287314,1.4794734345280388e-10,2.2544367289393431e-05,5.5439938219009694e-05,0.0013254790062707084,1.2186150394197634e-06,8.8840699149794588e-07,0.0030633405241388611,1.4351238838768978e-13,8.3726783514277737e-07,2.3913367689893456e-10,1.3546221153727899e-10
2.7609296162466495e-11,0.1992011693756152,76.950000000000003,0.0,0.0,0.0,0.99395315285429253,9.4999758310386362,4.3297652197895898e-05,0.0007022641454425808,0.00072461263048642914,1.5147095654990926e-10,2.3258760714121605e-05,5.5432256581752285e-05,0.0013575356203226643,1.2184422462367908e-06,9.0990258937837315e-07,0.0031374438859055687,1.4806005774010166e-13,8.7329382100483306e-07,2.5733016856380131e-10,1.4645116914706624e-10
2.8255393239580545e-11,0.19920116769633894,76.950000000000003,0.0,0.0,0.0,0.99381222273855041,9.499975093830793,4.4307623688225198e-05,0.00071842159244539852,0.00074146427266452133,1.549935695757043e-10,2.3974463959634611e-05,5.5424576258530711e-05,0.0013895874484292424,1.2182694825249342e-06,9.313920863077497e-07,0.0032115369759730715,1.5261606512589145e-13,9.1005685602357681e-07,2.7643349883517251e-10,1.5802687347234954e-10
2.8901490316694595e-11,0.1992011660143828,76.950000000000003,0.0,0.0,0.0,0.99367131665906128,9.4999743554464615,4.5317446670003902e-05,0.00073457307170561343,0.00075831113453019396,1.5851518283265136e-10,2.4691349188975703e-05,5.5416897249064122e-05,0.0014216344914016685,1.2180967482795428e-06,9.5287548413127912e-07,0.0032856197960982928,1.5717959676295836e-13,9.4755652031792818e-07,2.9646575032954653e-10,1.7020461984184027e-10
2.9547587393808644e-11,0.19920116433001336,76.950000000000003,0.0,0.0,0.0,0.99353043461071222,9.4999736160026877,4.6327121168436191e-05,0.00075071870174095272,0.00077515321752599006,1.620357966231176e-10,2.5409299342392061e-05,5.5409219553074354e-05,0.0014536767500509971,1.21792404349545e-06,9.7435278469358104e-07,0.0033596923480377792,1.6174990747451881e-13,9.857923942133281e-07,3.1744898055052843e-10,1.8299967333231443e-10
3.0193684470922694e-11,0.1992011626434748,76.950000000000003,0.0,0.0,0.0,0.99338957658839244,9.4999728756066446,4.7336647208720958e-05,0.00076685859119959637,0.00079199052309395651,1.6555541124937013e-10,2.6128207229189085e-05,5.5401543170281255e-05,0.0014857142251881127,1.2177513681657561e-06,9.958239898386659e-07,0.0034337546335477063,1.6632631490807178e-13,1.0247640582416386e-06,3.3940522183724944e-10,1.9642726910244565e-10
3.0839781548036744e-11,0.1992011609549906,76.950000000000003,0.0,0.0,0.0,0.99324874258699214,9.4999721343564669,4.8346024816051721e-05,0.00078299283969177763,0.00080882305267564463,1.6907402701356511e-10,2.6847974696132571e-05,5.5393868100402892e-05,0.0015177469176237282,1.2175787222833591e-06,1.0172891014099129e-06,0.0035078066543838718,1.7090819424160157e-13,1.0644710931410344e-06,3.623564813686437e-10,2.1050261279641092e-10
3.148587862515079e-11,0.19920115926476542,76.950000000000003,0.0,0.0,0.0,0.99310793260140251,9.499971392342017,4.9355254015616705e-05,0.00079912153855128914,0.00082565080771211229,1.7259164421775505e-10,2.7568511865942818e-05,5.5386194343158585e-05,0.0015497748281683872,1.2174061058421252e-06,1.0387481212500584e-06,0.0035818484123017,1.7549497333599732e-13,1.1049130798558968e-06,3.8632474121460558e-10,2.2524088100311573e-10
3.213197570226484e-11,0.19920115757298681,76.950000000000003,0.0,0.0,0.0,0.99296714662651719,9.4999706496455776,5.0364334832598802e-05,0.00081524477153282603,0.00084247378964392799,1.7610826316388794e-10,2.8289736439953263e-05,5.5378521898268855e-05,0.0015817979576324605,1.2172335188363267e-06,1.0602010512011827e-06,0.0036558799090562386,1.8008612829596479e-13,1.1460895995367131e-06,4.1133195842615474e-10,2.4065722175875958e-10
3.277807277937889e-11,0.19920115587982626,76.950000000000003,0.0,0.0,0.0,0.99282638465723005,9.4999699063424856,5.137326729217558e-05,0.0008313626154505797,0.00085929199991116958,1.7962388415379298e-10,2.9011573059517574e-05,5.5370850765453847e-05,0.0016138163068261497,1.2170609612597836e-06,1.0816478931047008e-06,0.003729901146402162,1.8468117940485046e-13,1.1880002335399746e-06,4.3740006515774225e-10,2.567667550821715e-10
3.407026693360699e-11,0.1992011524899745,76.950000000000003,0.0,0.0,0.0,0.99254493271503508,9.4999684181863575,5.3390687239796879e-05,0.00086358241198613282,0.00089291411120980923,1.8665213347169502e-10,3.0456812363678643e-05,5.5355512434927066e-05,0.0016778386676423224,1.216715934369345e-06,1.124523320131185e-06,0.0038779128498849856,1.9388125085243748e-13,1.2740221709692009e-06,4.928065523253656e-10,2.9112574291762319e-10
3.5233241672412284e-11,0.19920114943582476,76.950000000000003,0.0,0.0,0.0,0.99229170801501432,9.499967077404456,5.5205858062802382e-05,0.00089256244638646497,0.00092315770672265107,1.9297414787321133e-10,3.1758987408897122e-05,5.5341712421935448e-05,0.0017354424519766026,1.2164055107512437e-06,1.1630904017913472e-06,0.004011088313437286,2.0217060710732303e-13,1.3539483900207623e-06,5.4652015234905525e-10,3.2457068120822599e-10
3.6396216411217576e-11,0.19920114637927766,76.950000000000003,0.0,0.0,0.0,0.99203856101379151,9.499965735568372,5.7020548599133175e-05,0.00092152595446156173,0.0009533858644161778,1.9929293358552988e-10,3.3062233854892898e-05,5.5327916655709089e-05,0.0017930307608272796,1.21609518238513e-06,1.2016377867837591e-06,0.0041442305637772485,2.1046678366782409e-13,1.4362466381378651e-06,6.0401100315616778e-10,3.604954900487055e-10
3.755919115002287e-11,0.19920114332090386,76.950000000000003,0.0,0.0,0.0,0.99178549168163976,9.4999643929331548,5.8834758995432631e-05,0.00095047319982676632,0.00098359859267142498,2.0560849236486511e-10,3.4366296557653755e-05,5.5314125134618954e-05,0.0018506035989132744,1.2157849492360516e-06,1.2401654858227441e-06,0.0042773396111245926,2.187681563429279e-13,1.5209144812268028e-06,6.6540613623196571e-10,3.9898741213797322e-10
3.872216588882816e-11,0.19920114026120897,76.950000000000003,0.0,0.0,0.0,0.99153249998884663,9.4999630497163405,6.0648489398288353e-05,0.00097940440858468444,0.0010137958998643879,2.1192082596623909e-10,3.5670957880861905e-05,5.5300337857033084e-05,0.0019081609709517202,1.2154748112673361e-06,1.2786735096153466e-06,0.0044104154656951222,2.2707333970749241e-13,1.6079494873482476e-06,7.3083233718629038e-10,4.4013344203819028e-10
3.988514062763345e-11,0.19920113720060956,76.950000000000003,0.0,0.0,0.0,0.99127958590571352,9.4999617061034893,6.246173995423223e-05,0.0010083197748526084,0.0010439777943660386,2.1822993614347119e-10,3.6976032168472848e-05,5.5286554821320043e-05,0.0019657028816579612,1.2151647684415921e-06,1.3171618688613319e-06,0.0045434581377007035,2.3538115191578035e-13,1.697349226715322e-06,8.0041614992088279e-10,4.8402033661575825e-10
4.1048115366438744e-11,0.19920113413946966,76.950000000000003,0.0,0.0,0.0,0.9910267494025562,9.4999603622528923,6.4274510809740441e-05,0.0010372194654745585,0.0010741442845423348,2.2453582464921115e-10,3.8281361032675139e-05,5.5272776025851816e-05,0.0020232293357455543,1.2148548207225289e-06,1.3556305742532452e-06,0.0046764676373492907,2.4369058470555703e-13,1.7891112716916709e-06,8.7428388069120693e-10,5.3073462487512624e-10
4.2211090105244036e-11,0.1992011310780956,76.950000000000003,0.0,0.0,0.0,0.99077399044970382,9.4999590182995881,6.6086802111233503e-05,0.0010661036240415392,0.0011042953787542334,2.3083849323493698e-10,3.958680933363323e-05,5.525900146900075e-05,0.0020807403379262701,1.2145449680743596e-06,1.3940796364764503e-06,0.0048094439748449166,2.5200077780623722e-13,1.8832331967895408e-06,9.5256160204337595e-10,5.8036261720898646e-10
4.337406484404933e-11,0.19920112801675,76.950000000000003,0.0,0.0,0.0,0.99052130901750091,9.499957674358777,6.789861400507624e-05,0.0010949723742913577,0.0011344310853576983,2.371379436509417e-10,4.0892261779667639e-05,5.5245231149138252e-05,0.0021382358929100918,1.2142352104606586e-06,1.4325090662091743e-06,0.0049423871603876922,2.6031099729626237e-13,1.9797125786678655e-06,1.035375156574699e-09,6.3299041400195023e-10
4.453703958285462e-11,0.19920112495565656,76.950000000000003,0.0,0.0,0.0,0.99026870507630493,9.4999563305287023,6.9709946637577943e-05,0.0011238258230065654,0.0011645514127037067,2.4343417764637458e-10,4.2197620029314677e-05,5.5231465064637212e-05,0.0021957160054052191,1.2139255478447173e-06,1.4709188741225617e-06,0.0050752972041738145,2.6862061715528486e-13,2.0785469961303477e-06,1.122850160511867e-09,6.8870391363477829e-10
4.570001432165991e-11,0.19920112189500627,76.950000000000003,0.0,0.0,0.0,0.99001617859648794,9.4999549868931386,7.1520800154992238e-05,0.0011526640624943253,0.0011946563691382585,2.4972719696924463e-10,4.3502800211456096e-05,5.5217703213872336e-05,0.0022531806801180682,1.2136159801902538e-06,1.5093090708807317e-06,0.0052081741163955662,2.7692910347815387e-13,2.1797340301235398e-06,1.2151120070674884e-09,7.4758881985556963e-10
4.6862989060465203e-11,0.19920111883496186,76.950000000000003,0.0,0.0,0.0,0.98976372954843617,9.4999536435235115,7.3331174703517203e-05,0.0011814871727113823,0.0012247459630023811,2.5601700336639678e-10,4.480773080034936e-05,5.5203945595218385e-05,0.0023106299217532694,1.2133065074611924e-06,1.5476796671408358e-06,0.0053410179072413168,2.8523600094772701e-13,2.2832712637349356e-06,1.3122858695716477e-09,8.0973064854294467e-10
4.8025963799270495e-11,0.19920111577566196,76.950000000000003,0.0,0.0,0.0,0.98951135790254918,9.4999523004807234,7.5141070429295348e-05,0.0012102952230775143,0.0012548202026321351,2.6230359858355998e-10,4.6112350802172774e-05,5.5190192207050296e-05,0.0023680637350136724,1.2129971296212198e-06,1.5860306735531139e-06,0.0054738285868955235,2.9354092129054339e-13,2.3891562821910575e-06,1.4144967043710765e-09,8.7521473386876198e-10
4.918893853807579e-11,0.1992011127172248,76.950000000000003,0.0,0.0,0.0,0.98925906362924154,9.4999509578166812,7.6950487478413742e-05,0.0012390882740192534,0.0012848790963586201,2.6858698436535851e-10,4.7416608211307606e-05,5.5176443047744415e-05,0.0024254821246003449,1.2126878466339214e-06,1.6243621007609441e-06,0.0056066061655387391,3.0184353345023558e-13,2.4973866728555447e-06,1.5218692535053365e-09,9.4412623389924926e-10
5.035191327688108e-11,0.19920110965975119,76.950000000000003,0.0,0.0,0.0,0.98900684669894112,9.4999496155756269,7.8759425996903859e-05,0.0012678663782847569,0.0013149226525079772,2.7486716245526905e-10,4.8720458695462907e-05,5.5162698115678172e-05,0.0024828850952125733,1.2123786584630576e-06,1.6626739594008976e-06,0.005739350653347605,3.1014355521727764e-13,2.6079600252272471e-06,1.6345280471672887e-09,1.0165501356689367e-09
5.151488801568637e-11,0.1992011066033269,76.950000000000003,0.0,0.0,0.0,0.98875470708208968,9.4999482737952441,8.0567886130741812e-05,0.0012966295820666899,0.0013449508794013965,2.8114413459567638e-10,5.0023864472795314e-05,5.5148957409229195e-05,0.0025402726515478657,1.2120695650724798e-06,1.7009662601027859e-06,0.0058720620604948573,3.1844074608055015e-13,2.720873930938317e-06,1.7525974059603555e-09,1.0925712597697083e-09
5.2677862754491663e-11,0.1992011035480251,76.950000000000003,0.0,0.0,0.0,0.9885026447491434,9.499946932507628,8.2375868025848177e-05,0.0013253779259622975,0.0013749637853551183,2.8741790252789614e-10,5.1326793351834812e-05,5.5135220926775822e-05,0.0025976447983019485,1.2117605664259598e-06,1.7392390134897087e-06,0.0060047403971493331,3.2673490111619053e-13,2.8361259837523073e-06,1.876201442964265e-09,1.1722742644919488e-09
5.3840837493296955e-11,0.199201100493908,76.950000000000003,0.0,0.0,0.0,0.98825065967057224,9.4999455917401008,8.4183371828088207e-05,0.0013541114457935031,0.0014049613786804385,2.9368846799210737e-10,5.262921791138795e-05,5.5121488666697591e-05,0.0026550015401687718,1.2114516624872389e-06,1.7774922301780924e-06,0.0061373856734759646,3.350258457670921e-13,2.9537137795622671e-06,2.0054640656221346e-09,1.2557436495538496e-09
5.500381223210225e-11,0.19920109744102873,76.950000000000003,0.0,0.0,0.0,0.98799875181686014,9.4999442515159274,8.5990397683271739e-05,0.001382830173306332,0.0014349436676837123,2.9995583272741316e-10,5.3931114801113361e-05,5.5107760627374704e-05,0.002712342881840506,1.2111428532201367e-06,1.8157259207777321e-06,0.0062699978996357862,3.4331343138988616e-13,3.0736349163888361e-06,2.1405089774611582e-09,1.3430637594520194e-09
5.616678697090754e-11,0.19920109438943204,76.950000000000003,0.0,0.0,0.0,0.98774692115850504,9.4999429118548786,8.7796945737153234e-05,0.001411534136767194,0.0014649106606663563,3.0621999847188474e-10,5.5232464145241747e-05,5.5094036807187911e-05,0.0027696688280075487,1.2108341385885184e-06,1.8539400958918313e-06,0.0064025770857859291,3.5159753145971121e-13,3.1958869943783521e-06,2.281459679659716e-09,1.4343187864667458e-09
5.849273644851812e-11,0.19920108829023392,76.950000000000003,0.0,0.0,0.0,0.9872434913099265,9.4999402342867185,9.1408609023751314e-05,0.0014688978699952929,0.0015247987917507576,3.1873873993501695e-10,5.7833455271775296e-05,5.5066601817750031e-05,0.0028842745525802589,1.2102169930871247e-06,1.9303099420434098e-06,0.0066676363786662531,3.6815486164316809e-13,3.4473743850486612e-06,2.5815714563542073e-09,1.6289696153198059e-09
6.081868592612871e-11,0.19920108219655655,76.950000000000003,0.0,0.0,0.0,0.98674036988909841,9.4999375591419462,9.5018362852812024e-05,0.0015262028195784114,0.001584625838246357,3.3124470626439608e-10,6.0432084214649746e-05,5.5039183685446064e-05,0.0029988187513745618,1.2096002256940077e-06,2.0066018533277668e-06,0.006932563633296137,3.8469715469268274e-13,3.7081567951856857e-06,2.9067834094498371e-09,1.8403667258896353e-09
6.314463540373929e-11,0.19920107610858118,76.950000000000003,0.0,0.0,0.0,0.98623755666050472,9.4999348864972131,9.8626208388380825e-05,0.0015834491298694746,0.0016443918663870841,3.4373791132596224e-10,6.3028273564584648e-05,5.5011782397351075e-05,0.0031133014618497474,1.2089838361203884e-06,2.0828159143362832e-06,0.0071973589307925299,4.0122391783776592e-13,3.9782151022917175e-06,3.2580763942640977e-09,2.0691784182814488e-09
6.547058488134987e-11,0.19920107002641435,76.950000000000003,0.0,0.0,0.0,0.98573505138885176,9.4999322164074034,0.00010223214679361992,0.0016406369233645183,0.0017040969423281812,3.5621836896878341e-10,6.5621967688619246e-05,5.4984397940551849e-05,0.0032277227214367573,1.2083678240778611e-06,2.1589522095573843e-06,0.0074620223522101981,4.1773479693114945e-13,4.2575302176983407e-06,3.6364281378585411e-09,2.3160707553066863e-09
6.779653435896046e-11,0.19920106395016005,76.950000000000003,0.0,0.0,0.0,0.98523285383906811,9.4999295489113642,0.00010583617923080914,0.0016977663064383667,0.0017637411321463098,3.6868609302520412e-10,6.821312699450407e-05,5.4957030302147221e-05,0.0033420825675382119,1.2077521892782535e-06,2.2350108233772602e-06,0.007726553978541776,4.342295399372237e-13,4.5460830865060499e-06,4.0428132640285285e-09,2.5817076038852469e-09
7.012248383657104e-11,0.19920105787987416,76.950000000000003,0.0,0.0,0.0,0.98473096377630365,9.4999268840362809,0.0001094383068613466,0.0017548373737301549,0.001823324501839648,3.81141097310872e-10,7.0801723545253553e-05,5.4929679469248588e-05,0.0034563810375284418,1.2071369314336098e-06,2.3109918400803157e-06,0.0079909538907178314,4.5070796901523931e-13,4.8438546875239627e-06,4.4782033150151867e-09,2.866750669517875e-09
7.244843331418163e-11,0.1992010518156022,76.950000000000003,0.0,0.0,0.0,0.98422938096593071,9.4999242218009936,0.00011303853084574975,0.0018118502114384703,0.0018828471173279924,3.935833956248505e-10,7.3387737764088882e-05,5.4902345428979559e-05,0.0035706181687535092,1.2065220502562782e-06,2.3868953438496267e-06,0.0082552221696069183,4.6716995954369365e-13,5.1508260332096497e-06,4.9435667701272295e-09,3.1718595243185261e-09
7.477438279179221e-11,0.19920104575737285,76.950000000000003,0.0,0.0,0.0,0.98372810517354159,9.4999215622182884,0.00011663685234365604,0.0018688048996415392,0.001942309044452858,4.0601300174965859e-10,7.5971156114336812e-05,5.4875028168475709e-05,0.0036847939985312343,1.2059075454589025e-06,2.4627214187673417e-06,0.0085193588960156361,4.8361542535107536e-13,5.4669781696090542e-06,5.4398690615960199e-09,3.4976916292841291e-09
7.71003322694028e-11,0.1992010397052045,76.950000000000003,0.0,0.0,0.0,0.98322713616495072,9.4999189052965267,0.0001202332725138238,0.0019257015138941099,0.0020017103489775798,4.1842992945132404e-10,7.8551969502641851e-05,5.4847727674884879e-05,0.003798908564151228,1.2052934167543766e-06,2.5384701488149745e-06,0.0087833641506886977,5.0004430855106098e-13,5.7922921762965581e-06,5.9680725883839242e-09,3.8449023523063592e-09
7.942628174701338e-11,0.19920103365910904,76.950000000000003,0.0,0.0,0.0,0.98272647370619282,9.4999162510407871,0.00012382779251413311,0.001982540126393699,0.0020610510965874099,4.308341924794287e-10,8.1130172112811461e-05,5.4820443935367085e-05,0.0039129619028749089,1.2046796638558562e-06,2.6141416178736689e-06,0.0090472380143089715,5.1645657211903014e-13,6.1267491663151208e-06,6.5291367285446164e-09,4.2141449832178095e-09
8.175223122462396e-11,0.1992010276190928,76.950000000000003,0.0,0.0,0.0,0.98222611756352285,9.4999135994537625,0.00012742041350158654,0.002039320806880142,0.0021203313528896251,4.432258045671487e-10,8.3705760506367542e-05,5.4793176937094468e-05,0.0040269540519355385,1.2040662864767797e-06,2.6897359097244618e-06,0.0093109805674975593,5.3285219416637189e-13,6.4703302861165565e-06,7.1240178504739345e-09,4.6060707466028067e-09
