Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56)
5.229258243374749e-12,0.20974777902526098,76.950000000000003,0.0,0.0,0.0,0.99999995550631837,9.4999999996826183,2.9822622198031686e-09,2.0602554808150845e-08,2.0525339808119852e-08,1.9729806001900202e-10,4.5889503859328451e-14,1.3462124995327596e-11,3.1261710468974509e-11,1.2003718184166243e-10,1.0824855091936605e-17,3.0084451810241832e-19,3.4513410525837994e-20,2.1353333509305379e-11,6.6584604398825389e-14
5.547251820345955e-12,0.20974777902517155,76.950000000000003,0.0,0.0,0.0,0.99999995280065435,9.4999999996453575,3.1636148539827128e-09,2.1850065848932357e-08,2.1760870913950337e-08,2.2191994690969628e-10,4.8668495046365586e-14,1.348646805893209e-11,3.3622158074390176e-11,1.3267635624467963e-10,1.2176052458633097e-17,3.5936011753828358e-19,4.1360127492661606e-20,2.2965638921625298e-11,7.4914344312337428e-14
5.865245397317162e-12,0.20974777902507785,76.950000000000003,0.0,0.0,0.0,0.99999995009498999,9.4999999996062598,3.3449674777809836e-09,2.3097179875569347e-08,2.2994967106808206e-08,2.4797673986766063e-10,5.1446601724479888e-14,1.3504452907200995e-11,3.5986283174050371e-11,1.4571253886272297e-10,1.3606011376419514e-17,4.2503881343407402e-19,4.9077699951556045e-20,2.4580456249174132e-11,8.3733559493028205e-14
6.183238974288368e-12,0.20974777902497974,76.950000000000003,0.0,0.0,0.0,0.99999994738932518,9.4999999995653592,3.5263200911979805e-09,2.4343921796684343e-08,2.4227630395691469e-08,2.7546642989454373e-10,5.4223879387659284e-14,1.3517745123259614e-11,3.8353122418505744e-11,1.5912082101806122e-10,1.5114621571996514e-17,4.9830048072215513e-19,5.7722852746337652e-20,2.6197127475427921e-11,9.3042099079335357e-14
6.501232551259575e-12,0.20974777902487732,76.950000000000003,0.0,0.0,0.0,0.99999994468366027,9.4999999995226787,3.7076726942337044e-09,2.5590314957797527e-08,2.5458862786779496e-08,3.0438701081065079e-10,5.7000380047451957e-14,1.3527568977251024e-11,4.0721967707421721e-11,1.7287785713876518e-10,1.6701772926779953e-17,5.7956596926390261e-19,6.7353060718661889e-20,2.781516893195147e-11,1.0283982167629445e-13
6.819226128230781e-12,0.2097477790247708,76.950000000000003,0.0,0.0,0.0,0.99999994197799491,9.4999999994782414,3.8890252868881565e-09,2.6836381239695208e-08,2.6688666283443377e-08,3.347364792445327e-10,5.9776152452119431e-14,1.3534826751953605e-11,4.3092297173348665e-11,1.86961766390062e-10,1.8367355476329405e-17,6.6925710118237982e-19,7.8026549489166709e-20,2.9434224156813564e-11,1.131265947599659e-13
7.137219705201988e-12,0.20974777902466,76.950000000000003,0.0,0.0,0.0,0.99999993927232889,9.4999999994320738,4.070377869161336e-09,2.8082141150508737e-08,2.7917042886252539e-08,3.6651283462641579e-10,6.2551242291782382e-14,1.3540187722831223e-11,4.5463723716933949e-11,2.0135204059516878e-10,2.0111259409987556e-17,7.6779666742730451e-19,8.9802295991139766e-20,3.1054028741527105e-11,1.2390229411984762e-13
7.455213282173195e-12,0.20974777902454517,76.950000000000003,0.0,0.0,0.0,0.99999993656666253,9.4999999993841922,4.2517304410532433e-09,2.9327613911757741e-08,2.9143994592976506e-08,3.997140791864266e-10,6.5325692390115412e-14,1.3544148691687016e-11,4.7835959995122595e-11,2.1602945819190791e-10,2.1933375070782756e-17,8.7560842336873652e-19,1.0274002874572208e-19,3.2674386416214809e-11,1.3516680333770297e-13
7.773206859144402e-12,0.20974777902442626,76.950000000000003,0.0,0.0,0.0,0.99999993386099595,9.4999999993346176,4.4330830025638809e-09,3.0572817538947758e-08,3.0369523398586603e-08,4.3433821795290144e-10,6.8099542883911275e-14,1.3547076227483505e-11,5.020879398967136e-11,2.3097600363488884e-10,2.38335929553362e-17,9.9311708440337938e-19,1.1690022799328489e-19,3.4295152361665426e-11,1.4692001329936407e-13
8.091200436115608e-12,0.2097477790243033,76.950000000000003,0.0,0.0,0.0,0.99999993115532881,9.4999999992833715,4.6144355536932463e-09,3.1817768917223881e-08,3.1593631295259979e-08,4.7038325874832511e-10,7.0872831391629574e-14,1.3549239742916749e-11,5.2582069876131461e-11,2.4617479174164008e-10,2.5811803713639068e-17,1.1207483220855434e-18,1.3234412574676864e-19,3.5916220141878813e-11,1.5916182173654594e-13
8.727187590058021e-12,0.2097477790240457,76.950000000000003,0.0,0.0,0.0,0.9999999257439931,9.4999999991759303,4.9771406248081696e-09,3.4306977225790674e-08,3.4037592316565183e-08,5.4672809165599967e-10,7.6417861244397292e-14,1.3552004582290073e-11,5.7329525178653584e-11,2.7726679705254561e-10,3.0001767216622264e-17,1.408085972763564e-18,1.6733170300192262e-19,3.915897285937923e-11,1.8511085671096891e-13
9.363174744000434e-12,0.20974777902377245,76.950000000000003,0.0,0.0,0.0,0.99999992033265561,9.4999999990619965,5.3398456543980165e-09,3.6795353894935727e-08,3.6475893538598067e-08,6.2873269620064353e-10,8.1961038285277184e-14,1.3553494566030594e-11,6.2077717813291463e-11,3.0919041639276746e-10,3.4502393837638502e-17,1.7410457292568368e-18,2.0820764709714069e-19,4.2402229212822299e-11,2.1301321138616357e-13
9.999161897942847e-12,0.20974777902348385,76.950000000000003,0.0,0.0,0.0,0.99999991492131635,9.4999999989416892,5.7025506424627912e-09,3.9283000009469797e-08,3.8908550798628174e-08,7.1638123510981307e-10,8.7502587721385493e-14,1.3554306740375052e-11,6.6826302457044031e-11,3.4184456472844208e-10,3.9312814273692187e-17,2.1230670025700455e-18,2.5548885854524065e-19,4.5645753329087418e-11,2.4286827351146952e-13
1.063514905188526e-11,0.20974777902318023,76.950000000000003,0.0,0.0,0.0,0.99999990950997497,9.4999999988151078,6.0652555890024986e-09,4.1770004372450569e-08,4.1335579889609265e-08,8.0965791542683284e-10,9.3042707397287289e-14,1.3554766065094575e-11,7.1575091157828972e-11,3.7514043880608142e-10,4.4432161654266587e-17,2.5576041392141725e-18,3.0970423551338407e-19,4.888941682737165e-11,2.7467550521942043e-13
1.1271136205827673e-11,0.20974777902286187,76.950000000000003,0.0,0.0,0.0,0.99999990409863182,9.4999999986823553,6.4279604940171378e-09,4.4256444987099168e-08,4.3756996560301122e-08,9.0854698838892551e-10,9.8581571096562604e-14,1.3555030677566536e-11,7.6323992451249764e-11,4.0900003523283292e-10,4.9859571534634353e-17,3.0481263010686404e-18,3.713946528407247e-19,5.213315723285412e-11,3.0843443405060395e-13
1.1907123359770086e-11,0.2097477790225288,76.950000000000003,0.0,0.0,0.0,0.999999898687287,9.49999999854351,6.7906653575067181e-09,4.6742390368666936e-08,4.6172816515394495e-08,1.0130327493024059e-09,1.0411933146451789e-13,1.3555177483453741e-11,8.1072961856171362e-11,4.4335483860670305e-10,5.5594181889007032e-17,3.5981173469006135e-18,4.4111293736732755e-19,5.537694416266404e-11,3.4414464500850395e-13
1.25431105137125e-11,0.20974777902218142,76.950000000000003,0.0,0.0,0.0,0.99999989327594019,9.4999999983986498,7.1533701794712418e-09,4.9227900703823555e-08,4.8583055415635798e-08,1.1230995374178136e-09,1.0965612259118972e-13,1.3555255288937638e-11,8.5821971143796678e-11,4.7814466212590602e-10,6.1635133103681111e-17,4.211075714877974e-18,5.1942384010333097e-19,5.862075833510154e-11,3.8180577353782988e-13
1.3179097667654913e-11,0.20974777902181965,76.950000000000003,0.0,0.0,0.0,0.99999988786459149,9.4999999982478389,7.5160749599107098e-09,5.1713028866591855e-08,5.0987728877950258e-08,1.2387317358068902e-09,1.1519206227474903e-13,1.3555298650804299e-11,9.0571000326975073e-11,5.1331663165180878e-10,6.7981567970285282e-17,4.8905143056595363e-18,6.0690400550952541e-19,6.1864586097929232e-11,4.2141749937161345e-13
1.3815084821597326e-11,0.20974777902144384,76.950000000000003,0.0,0.0,0.0,0.99999988245324112,9.4999999980911465,7.8787796988251321e-09,5.4197821305823204e-08,5.3386852475563696e-08,1.359913771240733e-09,1.2072725399870984e-13,1.3555325715239004e-11,9.5320038910212598e-11,5.488242982314955e-10,7.4632631679092457e-17,5.6399603661596394e-18,7.041419382770568e-19,6.5108420282192538e-11,4.6297954115628224e-13
1.4451071975539739e-11,0.20974777902105401,76.950000000000003,0.0,0.0,0.0,0.99999987704188875,9.4999999979286169,8.2414843962145069e-09,5.6682318823871241e-08,5.5780441738124467e-08,1.4866301140678862e-09,1.2626178866673841e-13,1.3555342065251419e-11,1.0006908366437634e-10,5.8462685942235305e-10,8.1587471812328067e-17,6.4629553741868433e-18,8.117379681210397e-19,6.8352258682229902e-11,5.0649165173569012e-13
1.5087059129482153e-11,0.20974777902065034,76.950000000000003,0.0,0.0,0.0,0.9999998716305345,9.499999997760316,8.6041890520788392e-09,5.9166557262721659e-08,5.8168512151825633e-08,1.6188652780921645e-09,1.3179574613128405e-13,1.3555350036136998e-11,1.0481813323876484e-10,6.2068847316074559e-10,8.884523833746398e-17,7.3630549239488793e-18,9.3030421301317738e-19,7.1596100375443749e-11,5.5195361399564903e-13
1.5723046283424566e-11,0.2097477790202329,76.950000000000003,0.0,0.0,0.0,0.99999986621917858,9.499999997586281,8.9668936664181374e-09,6.1650568108027666e-08,6.055107915952683e-08,1.7566038204507799e-09,1.3732919653931078e-13,1.3555353370966869e-11,1.095671854684392e-10,6.5697765372523055e-10,9.6405083600528862e-17,8.3438286122852312e-18,1.0604645411098716e-18,7.4839943883071083e-11,5.9936523720565737e-13
1.635903343736698e-11,0.20974777901980188,76.950000000000003,0.0,0.0,0.0,0.99999986080782066,9.4999999974065616,9.3295982392323997e-09,6.413437901915145e-08,6.2928158160875495e-08,1.8998303414930866e-09,1.4286220151317874e-13,1.3555355488682654e-11,1.1431623837593265e-10,6.9346674169379762e-10,1.0426616231945251e-16,9.4088599255471818e-18,1.2028545315613334e-18,7.8083787854401716e-11,6.4872635380875719e-13
1.6995020591309392e-11,0.2097477790193572,76.950000000000003,0.0,0.0,0.0,0.99999985539646086,9.4999999972211917,9.6923027705216311e-09,6.6618014293863343e-08,6.5299764512427735e-08,2.0485294846598044e-09,1.4839481518594836e-13,1.3555357363353067e-11,1.190652913978576e-10,7.3013143924386412e-10,1.1242763157743651e-16,1.0561746127143022e-17,1.3581214344045238e-18,8.1327631904613521e-11,7.0003681660712904e-13
1.7631007745251805e-11,0.20974777901889916,76.950000000000003,0.0,0.0,0.0,0.99999984998509917,9.4999999970302085,1.0055007260285837e-08,6.9101495276481864e-08,6.766591352776874e-08,2.2026859363624965e-09,1.5392708511067673e-13,1.3555358458479508e-11,1.2381434484451732e-10,7.6695040201122953e-10,1.2088865081633878e-16,1.180609814578221e-17,1.5269241297462014e-18,8.4571476245659172e-11,7.5329649629022978e-13
1.826699489919422e-11,0.2097477790184277,76.950000000000003,0.0,0.0,0.0,0.99999984457373581,9.499999996833651,1.0417711708525019e-08,7.1584840716854244e-08,7.0026620477633085e-08,2.3622844258632891e-09,1.5945905306019137e-13,1.3555358646635038e-11,1.2856339878961361e-10,8.0390488010865659e-10,1.2964838183007123e-16,1.3145540464412784e-17,1.7099330863979587e-18,8.7815320927880856e-11,8.0850527926066592e-13
1.890298205313663e-11,0.209747779017943,76.950000000000003,0.0,0.0,0.0,0.99999983916237045,9.499999996631546,1.0780416115239185e-08,7.4068067085929775e-08,7.2381900590024795e-08,2.5273097251549118e-09,1.6499075573015679e-13,1.3555358539502925e-11,1.3331245287935766e-10,8.4097840255191364e-10,1.3870598875801576e-16,1.458371100982386e-17,1.9078303200765617e-18,9.1059165709622838e-11,8.656630657229562e-13
1.9538969207079045e-11,0.20974777901744504,76.950000000000003,0.0,0.0,0.0,0.99999983375100321,9.4999999964239255,1.1143120480428336e-08,7.6551188852836621e-08,7.4731769050336779e-08,2.6977466488411327e-09,1.7052222535637508e-13,1.3555358612470866e-11,1.3806150683879194e-10,8.7815650018244152e-10,1.4806063807846067e-16,1.6124261042898517e-17,2.1213093512641856e-18,9.4303010403075231e-11,9.2476976800544513e-13
2.0174956361021458e-11,0.20974777901693384,76.950000000000003,0.0,0.0,0.0,0.9999998283396343,9.4999999962108177,1.1505824804092475e-08,7.9034218728106863e-08,7.7076241001470061e-08,2.8735800540175537e-09,1.760534902566672e-13,1.3555358782190941e-11,1.4281056071612379e-10,9.1542646244152942e-10,1.5771149860205816e-16,1.7770855049521049e-17,2.3510751628213022e-18,9.7546855041166041e-11,9.8582530908723371e-13
2.081094351496387e-11,0.20974777901640967,76.950000000000003,0.0,0.0,0.0,0.99999982292826339,9.4999999959922441,1.1868529086231608e-08,8.1517167877341187e-08,7.9415331543952776e-08,3.0547948401527129e-09,1.8158457530689687e-13,1.3555358805418207e-11,1.4755961465204254e-10,9.527771237053941e-10,1.676577414652976e-16,1.9527170632144739e-17,2.5978441574353827e-18,1.0079069971999325e-10,1.0488296213041422e-12
2.1446930668906284e-11,0.20974777901587235,76.950000000000003,0.0,0.0,0.0,0.9999998175168906,9.4999999957682348,1.2231233326845737e-08,8.4000046108995147e-08,8.1749055736058622e-08,3.2413759489695122e-09,1.8711550235934134e-13,1.3555358680439662e-11,1.5230866864753895e-10,9.9019867549827679e-10,1.778985401239975e-16,2.139689840201835e-17,2.8623441149693247e-18,1.0403454444023358e-10,1.1137826452113992e-12
2.2082917822848697e-11,0.2097477790153221,76.950000000000003,0.0,0.0,0.0,0.99999981210551614,9.4999999955388148,1.2593937525934867e-08,8.6482862039378373e-08,8.4077428593925219e-08,3.4333083643269716e-09,1.9264629061029204e-13,1.3555358565761872e-11,1.5705772261093514e-10,1.0276825014930969e-09,1.8843307034681488e-16,2.3383741872065436e-17,3.1453141497577689e-18,1.0727838913926636e-10,1.1806843285843443e-12
2.271890497679111e-11,0.20974777901475888,76.950000000000003,0.0,0.0,0.0,0.99999980669413968,9.499999995304,1.2956641683499004e-08,8.8965623237566126e-08,8.6400465091671754e-08,3.6305771121023224e-09,1.9817695692290444e-13,1.3555358526992177e-11,1.6180677650428467e-10,1.0652210325993518e-09,1.9926051020877326e-16,2.5491417350413724e-17,3.4475046678928062e-18,1.1052223379117229e-10,1.2495346255407837e-12
2.3990879284675936e-11,0.20974777901359393,76.950000000000003,0.0,0.0,0.0,0.99999979587138133,9.4999999948182872,1.3682049874052306e-08,9.393100718605016e-08,9.1030588693895377e-08,4.0410639178024621e-09,2.0923798109866982e-13,1.3555358773237498e-11,1.7130488402528396e-10,1.1404364614005766e-09,2.2179084264338666e-16,3.0084192907928273e-17,4.1126049811206063e-18,1.1700992291565336e-10,1.3930809040963534e-12
2.513565616177228e-11,0.20974777901250172,76.950000000000003,0.0,0.0,0.0,0.99999978613089247,9.4999999943629199,1.4334917103534828e-08,9.8399724221129623e-08,9.5179598948503134e-08,4.4286029355499607e-09,2.1919261652880586e-13,1.3555358735581882e-11,1.7985318085473778e-10,1.2082587731361753e-09,2.4306169424272651e-16,3.4668476628196812e-17,4.7846870733756558e-18,1.2284884317150557e-10,1.5289364575400471e-12
2.6244090045488394e-11,0.20974777901140498,76.950000000000003,0.0,0.0,0.0,0.99999977669962703,9.4999999939056572,1.4967057764690819e-08,1.0272648259728142e-07,9.9180635482313973e-08,4.8200947024620674e-09,2.2883102096867938e-13,1.3555358301123234e-11,1.8813009683245278e-10,1.2740190890818527e-09,2.6454954421337923e-16,3.9535670749450105e-17,5.5063329959523383e-18,1.2850239654493458e-10,1.6664946006462269e-12
2.7352523929204507e-11,0.2097477790102699,76.950000000000003,0.0,0.0,0.0,0.99999976726835615,9.4999999934324109,1.5599198299712788e-08,1.0705316954984214e-07,1.0316575702883449e-07,5.2275013724480378e-09,2.3846926628257746e-13,1.3555357935139217e-11,1.9640701269115394e-10,1.3398507461702097e-09,2.8691095830097163e-16,4.4844699291392081e-17,6.3021187022963872e-18,1.3415594983925369e-10,1.8099711725084408e-12
2.846095781292062e-11,0.2097477790090967,76.950000000000003,0.0,0.0,0.0,0.99999975783707951,9.4999999929432679,1.6231338708600765e-08,1.1137979948816332e-07,1.0713504112260719e-07,5.6507454109461625e-09,2.4810738457309243e-13,1.3555357862735851e-11,2.0468392830064317e-10,1.4057393350256484e-09,3.101416806573461e-16,5.0615752887168604e-17,7.1764819614909875e-18,1.3980950296553108e-10,1.9593660856415688e-12
2.956939169663674e-11,0.2097477790078856,76.950000000000003,0.0,0.0,0.0,0.9999997484057972,9.4999999924383189,1.6863478991354762e-08,1.1570638390697808e-07,1.1108856492044181e-07,6.089749661127293e-09,2.577454014493306e-13,1.3555357858716602e-11,2.1296084379117076e-10,1.4716733608973448e-09,3.3423747616796807e-16,5.6869131392887136e-17,8.1339611075339323e-18,1.4546305601273425e-10,2.1146792702125723e-12
3.0677825580352854e-11,0.2097477790066368,76.950000000000003,0.0,0.0,0.0,0.99999973897450944,9.499999991917651,1.7495619147974804e-08,1.2003293199258133e-07,1.1502640520325585e-07,6.5444373420542968e-09,2.673833373774227e-13,1.3555357716267807e-11,2.2123775928235478e-10,1.5376436374776136e-09,3.5919413035090029e-16,6.3625242285398715e-17,9.1791943723221322e-18,1.5111660906256848e-10,2.2759106703692286e-12
3.178625946406897e-11,0.20974777900535047,76.950000000000003,0.0,0.0,0.0,0.99999972954321592,9.4999999913813458,1.812775917846091e-08,1.2435945108101802e-07,1.1894863837790584e-07,7.0147320468509061e-09,2.7702120870132274e-13,1.3555357508221905e-11,2.2951467473206998e-10,1.6036428287128191e-09,3.8500744925629052e-16,7.0904599078676087e-17,1.0316919223402288e-17,1.5677016208626002e-10,2.4430602414651581e-12
3.289469334778509e-11,0.20974777900402686,76.950000000000003,0.0,0.0,0.0,0.99999972011191673,9.4999999908294903,1.8759899082813099e-08,1.2868594701985796e-07,1.2285534047900929e-07,7.5005577408795753e-09,2.8665902844880739e-13,1.3555357371702187e-11,2.3779159006100613e-10,1.6696650870274557e-09,4.1167325936635507e-16,7.8727819757937844e-17,1.1551971706229e-17,1.6242371502963594e-10,2.6161279478687709e-12
3.4003127231501204e-11,0.20974777900266608,76.950000000000003,0.0,0.0,0.0,0.99999971068061211,9.4999999902621592,1.9392038861031399e-08,1.3301242446879711e-07,1.267465871707583e-07,8.0018387599280386e-09,2.9629680700118585e-13,1.3555357294307567e-11,2.4606850527633573e-10,1.7357057527223003e-09,4.3918740749583976e-16,8.7115625230888738e-17,1.2889285790973069e-17,1.6807726789759556e-10,2.7951137611427084e-12
3.511156111521732e-11,0.20974777900126843,76.950000000000003,0.0,0.0,0.0,0.99999970124930171,9.4999999896794325,2.0024178513115822e-08,1.3733888714624376e-07,1.3062245374872418e-07,8.518499808404573e-09,3.0593455264267024e-13,1.3555357188776404e-11,2.5434542042852973e-10,1.8017611073880037e-09,4.6754576069295815e-16,9.6088837796054986e-17,1.4333892723955237e-17,1.7373082072461292e-10,2.9800176585504209e-12
3.621999499893344e-11,0.20974777899983404,76.950000000000003,0.0,0.0,0.0,0.99999969181798565,9.4999999890813882,2.0656318039066392e-08,1.4166533802234497e-07,1.3448301514165342e-07,9.0504659575421059e-09,3.1557227199041995e-13,1.3555357040245601e-11,2.6262233552618451e-10,1.8678281808776505e-09,4.9674420614081563e-16,1.056683796283482e-16,1.5890920383651135e-17,1.7938437351655999e-10,3.1708396218871166e-12
3.7328428882649554e-11,0.20974777899836308,76.950000000000003,0.0,0.0,0.0,0.99999968238666415,9.4999999884681063,2.1288457438883129e-08,1.4599177946789112e-07,1.3832834591325475e-07,9.5976626436111582e-09,3.2520997032628638e-13,1.3555356897776716e-11,2.7089925054092378e-10,1.9339046024024629e-09,5.2677865105931792e-16,1.1587527128178265e-16,1.7565592641205861e-17,1.8503792625405412e-10,3.3675796365779423e-12
3.843686276636567e-11,0.2097477789968558,76.950000000000003,0.0,0.0,0.0,0.99999967295533687,9.4999999878396579,2.1920596712566052e-08,1.5031821337305537e-07,1.4215852026397753e-07,1.0160015666141476e-08,3.3484765186135205e-13,1.3555356782836196e-11,2.7917616546033148e-10,1.9999884817915604e-09,5.5764502260755823e-16,1.2673063020909468e-16,1.9363228725428415e-17,1.9069147892861462e-10,3.5702376909588463e-12
3.9545296650081787e-11,0.20974777899531227,76.950000000000003,0.0,0.0,0.0,0.99999966352400393,9.4999999871961265,2.2552735860115181e-08,1.5464464124483237e-07,1.4597361203278126e-07,1.0737451186152315e-08,3.4448531995301617e-13,1.3555356671188759e-11,2.8745308029842479e-10,2.0660783120533862e-09,5.8933926778667724e-16,1.3825566929800926e-16,2.1289242592176e-17,1.9634503154981592e-10,3.7788137756864524e-12
