Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787)
9.14265379697209e-13,0.22375924212292395,76.950000000000003,0.0,0.0,0.0,0.99898337001588833,9.4999998394350644,3.4286241784011611e-06,5.4686337847814833e-05,5.4580089798628124e-05,1.285868210610819e-07,8.169319716999514e-12,0.00027305428523358318,0.00017221066280274341,3.1969820168706196e-08,6.8364276001853793e-16,1.0404227750606537e-14,1.391350241408678e-13,0.0004584961629655669,2.4836683261928323e-09,1.2955660455065649e-16,2.7183431509708791e-17,2.6985083170598098e-19,0.0,6.2986243523531037e-10,9.7582792863590589e-09,1.3253680283991086e-10,1.325621290477167e-10,1.8633007413269789e-14,6.6932003920481013e-15,5.843184349970806e-13,2.5127583232859797e-10,7.4784734829906945e-14,1.3246155386238344e-14,2.5680578236625428e-25,2.975730945572613e-15
9.376776758081255e-13,0.2237592421035194,76.950000000000003,0.0,0.0,0.0,0.99895743170881679,9.4999998318409613,3.516377363650421e-06,5.6084926249742698e-05,5.5972905265862461e-05,1.3502065667587969e-07,8.3782540937863934e-12,0.00027395783907240007,0.00017825778209310027,3.3129874142511208e-08,7.1784889643445621e-16,1.1283032763109797e-14,1.4807365448820113e-13,0.00047459635075916464,2.6123939157724983e-09,1.3425769003620515e-16,2.817207810749846e-17,2.9494804396188587e-19,0.0,6.7066890405851988e-10,1.0260278857186495e-08,1.4293779353996596e-10,1.4296529266984191e-10,2.0192328578527835e-14,7.3068012967858155e-15,6.1108987896986665e-13,2.6429526301619415e-10,7.8930984275354509e-14,1.4058458730950726e-14,3.0635644976886866e-25,3.2418453014486102e-15
9.61089971919042e-13,0.2237592420837314,76.950000000000003,0.0,0.0,0.0,0.99893149509220625,9.4999998240964381,3.6041282445760141e-06,5.7483436642200402e-05,5.7365489723722814e-05,1.415999091191487e-07,8.5871767120151408e-12,0.00027478963480655753,0.00018432406709302767,3.4294924519357999e-08,7.5282815852969263e-16,1.2210606051220903e-14,1.5732891866762791e-13,0.00049074758350768719,2.744366582842919e-09,1.3897902336824816e-16,2.9164970633547136e-17,3.2163172021823987e-19,0.0,7.1288067763330346e-10,1.0774658115845706e-08,1.5386690540819148e-10,1.5389669972897977e-10,2.1836367691918378e-14,7.9579530955657617e-15,6.3811050538584737e-13,2.7764247017684416e-10,8.3189350860693595e-14,1.4896206464955977e-14,3.6387610164551838e-25,3.5235905768935297e-15
9.845022680299587e-13,0.22375924206356285,76.950000000000003,0.0,0.0,0.0,0.99890556009134079,9.499999816202644,3.6918768213237922e-06,5.888186938035872e-05,5.8757843970029212e-05,1.4832378923642709e-07,8.7960878775323253e-12,0.00027555532572649902,0.00019040799456619307,3.5464622652191651e-08,7.885763506717512e-16,1.3188307571382665e-14,1.6690364476740798e-13,0.00050694580585642734,2.8795859768223979e-09,1.4371919166002258e-16,3.0161809385957673e-17,3.4995700644027643e-19,0.0,7.5650167686548971e-10,1.1301402013942308e-08,1.6533699541173385e-10,1.6536921058145396e-10,2.3567342307253077e-14,8.64782741198141e-15,6.6536382220053282e-13,2.9131740387074166e-10,8.7559815035339476e-14,1.5759427198840784e-14,4.3040328901776117e-25,3.8214101556370768e-15
1e-12,0.22375924204301653,76.950000000000003,0.0,0.0,0.0,0.9988883933139302,9.4999998108957904,3.7499605840034223e-06,5.9807517142823043e-05,5.9679384393519933e-05,1.5285382183962076e-07,8.9343699722635605e-12,0.00027602837095047622,0.000194444255554488,3.6241299633941765e-08,8.126607307632421e-16,1.3863734846302377e-14,1.7341873058603396e-13,0.0005176922046817217,2.9708799689301156e-09,1.468666529882866e-16,3.0823698870840167e-17,3.6963699860588001e-19,0.0,7.8615344864101854e-10,1.1656873280541397e-08,1.7323344291686474e-10,1.7326733133637321e-10,2.4762059240634618e-14,9.1263602668886934e-15,6.8352449135676754e-13,3.005497509079354e-10,9.0514488291203053e-14,1.6344859661975026e-14,4.7994924208802779e-25,4.0276088359451431e-15
1.0079145641408752e-12,0.22375924204301653,76.950000000000003,0.0,0.0,0.0,0.99887962663738905,9.4999998081606822,3.7796230940333031e-06,6.028022479516838e-05,6.0149968798168752e-05,1.5519151209725053e-07,9.0049874730306338e-12,0.00027626011974520622,0.00019650816128023127,3.6638643913644422e-08,8.2508929968547405e-16,1.4217501576408001e-14,1.7680067665849193e-13,0.00052318728194058767,3.0180517479723488e-09,1.4847687936415059e-16,3.1162315318239092e-17,3.7997952171382584e-19,0.0,8.0153547962810428e-10,1.1840495528996895e-08,1.7736090489170088e-10,1.7739566995488942e-10,2.5387467279229171e-14,9.3775959083003873e-15,6.9283430790469267e-13,3.0532001637620665e-10,9.2042358135925098e-14,1.66481477356637e-14,5.0708177696966308e-25,4.1357456648653913e-15
1.0313268602517918e-12,0.22375924202209532,76.950000000000003,0.0,0.0,0.0,0.99885369466693974,9.4999997999716381,3.8673670628382922e-06,6.1678503195030133e-05,6.1541864997134249e-05,1.6220229697252292e-07,9.2138753994164088e-12,0.00027690881448538243,0.00020262327455273875,3.7816686041254455e-08,8.6236285473278062e-16,1.5299556812017582e-14,1.8702287589955461e-13,0.000539468570215617,3.1597635473460329e-09,1.5325086156670161e-16,3.2166228614989878e-17,4.1175536097669136e-19,0.0,8.4798534779512738e-10,1.2391923664179347e-08,1.8995145959010847e-10,1.8998890697501054e-10,2.7298954768152906e-14,1.0148430132704202e-14,7.2050736882774157e-13,3.1965026205434529e-10,9.6636962338808435e-14,1.7562393305458076e-14,5.9516829218367808e-25,4.4670369496230845e-15
1.0547391563627083e-12,0.223759242000802,76.950000000000003,0.0,0.0,0.0,0.99882776412157559,9.4999997916365668,3.9551087278671521e-06,6.3076704867349564e-05,6.2933533351561269e-05,1.6935536731201015e-07,9.4227520453963428e-12,0.00027750582960118538,0.00020875214354239917,3.8998467596728487e-08,9.0039288719304367e-16,1.6435846698218544e-14,1.9757312326876739e-13,0.00055578650027133267,3.3047210267404092e-09,1.5803999774338075e-16,3.3173307368882924e-17,4.4534109805048319e-19,0.0,8.9585425214454181e-10,1.2955671448055152e-08,2.031214696765411e-10,2.031617351921698e-10,2.9304014244620777e-14,1.09615013827497e-14,7.4836929633229971e-13,3.3430809721946791e-10,1.0134361061338386e-13,1.8502187769408278e-14,6.9604063564431407e-25,4.8157220518746409e-15
1.0781514524736249e-12,0.2237592419791392,76.950000000000003,0.0,0.0,0.0,0.99880183494747965,9.499999783156504,4.0428480892433542e-06,6.4474830079986158e-05,6.4324974641764081e-05,1.7664995072195584e-07,9.6316172893314217e-12,0.000278055236554723,0.00021489367122590688,4.0183726531316388e-08,9.3917529054398711e-16,1.7627749495512301e-14,2.0845431996951967e-13,0.00057213815147185744,3.4529238386509009e-09,1.6284322594568291e-16,3.4183326345876787e-17,4.8079378891031546e-19,0.0,9.4514489530033945e-10,1.3531723934343404e-08,2.1688372977453988e-10,2.1692695260761895e-10,3.1404852494153005e-14,1.1817980583329133e-14,7.7640722427547534e-13,3.4929348001548791e-10,1.0616228667664329e-13,1.9467553797595227e-14,8.1120616833122387e-25,5.1822371936022845e-15
1.1015637485845414e-12,0.2237592419571095,76.950000000000003,0.0,0.0,0.0,0.99877590709507313,9.4999997745324638,4.1305851470858285e-06,6.5872879082601088e-05,6.5716189643770433e-05,1.840852789428193e-07,9.8404709048632457e-12,0.00027856078604798784,0.00022104684700661599,4.1372218849980455e-08,9.7870598024337761e-16,1.8876648456100245e-14,2.1966938855184258e-13,0.00058852083327742247,3.6043716362289306e-09,1.6765955738750476e-16,3.5196075834426918e-17,5.1817097513863119e-19,0.0,9.9585973286810272e-10,1.4120066201686148e-08,2.3125101898773271e-10,2.3129734169953393e-10,3.3603673621787857e-14,1.2719038177611849e-14,8.0460908703469012e-13,3.6460637029840055e-10,1.11092974949097e-13,2.0458513023645053e-14,9.423106777040598e-25,5.5670167634093741e-15
1.124976044695458e-12,0.22375924193471566,76.950000000000003,0.0,0.0,0.0,0.99874998051868058,9.4999997657654376,4.2183199015093235e-06,6.7270852107911451e-05,6.7107179129354937e-05,1.9166058782713325e-07,1.0049313382421849e-11,0.00027902593329383487,0.0002272107399054453,4.256371736758781e-08,1.0189808936113688e-15,2.0183931960412847e-14,2.3122127358649952e-13,0.00060493206711632159,3.7590640732420527e-09,1.7248807140464836e-16,3.6211360577569543e-17,5.575306875169677e-19,0.0,1.0480009929056237e-09,1.4720683353428567e-08,2.4623610092571795e-10,2.4628566944880642e-10,3.5902679056641646e-14,1.3665844029622714e-14,8.3296357833434704e-13,3.8024672952484183e-10,1.1613566051215831e-13,2.1475086179161733e-14,1.0911476327558544e-24,5.9704933061720113e-15
1.1483883408063746e-12,0.22375924191195992,76.950000000000003,0.0,0.0,0.0,0.99872405517622376,9.4999997568563916,4.3060523526247335e-06,6.8668749372860342e-05,6.84979438660718e-05,1.9937511731748208e-07,1.0258144629702819e-11,0.00027945386129549162,0.00023338449228837028,4.3758010550810322e-08,1.0599959897132921e-15,2.1550993639401609e-14,2.431129421247003e-13,0.00062136956968543888,3.9170008040365354e-09,1.773279107615691e-16,3.7228998777227267e-17,5.9893144971546924e-19,0.0,1.1015706938591468e-09,1.5333560517409631e-08,2.618517237297156e-10,2.6190468736461177e-10,3.8304067556431898e-14,1.4659567337247869e-14,8.6146011106447673e-13,3.9621452064665831e-10,1.2129032906718908e-13,2.2517293210485551e-14,1.2596678353735336e-24,6.3930975153366639e-15
1.1718006369172911e-12,0.223759241888845,76.950000000000003,0.0,0.0,0.0,0.99869813102893712,9.4999997478062888,4.3937825005394065e-06,7.0066571079704376e-05,6.9888484617286492e-05,2.0722811142459886e-07,1.0466964242928898e-11,0.00027984750229161678,0.00023956731408819604,4.4954901439824683e-08,1.1017472492432518e-15,2.2979232483105095e-14,2.5534738397286034e-13,0.0006378312375667144,4.0781814835022484e-09,1.8217827728163243e-16,3.8248821164595449e-17,6.4243228204503364e-19,0.0,1.1565706610862125e-09,1.5958682845762651e-08,2.7811062009799558e-10,2.7816713150976495e-10,4.0810035211958928e-14,1.5701376554574452e-14,8.9008877824548322e-13,4.1250970801136931e-10,1.2655696689639241e-13,2.3585153380034223e-14,1.4499894757008099e-24,6.8352582275075743e-15
1.1952129330282077e-12,0.22375924186537316,76.950000000000003,0.0,0.0,0.0,0.9986722080411069,9.4999997386160544,4.4815103453574207e-06,7.14643174170253e-05,7.1278802142206381e-05,2.152188182055814e-07,1.0675772827762739e-11,0.00028020955751188883,0.00024575847748154665,4.6154206644299764e-08,1.1442306744084217e-15,2.447005293604939e-14,2.6792761180856004e-13,0.00065431513305554308,4.2426057670397407e-09,1.870384277784038e-16,3.9270670137680477e-17,6.8809270524170683e-19,0.0,1.2130025420768106e-09,1.6596035514725305e-08,2.9502550731109682e-10,2.9508572252587424e-10,4.3422775451545514e-14,1.6792439322581869e-14,9.1884031525839605e-13,4.291322572683728e-10,1.3193556082562872e-13,2.4678685354211407e-14,1.6644085991590605e-24,7.2974024190116474e-15
1.2186252291391242e-12,0.22375924184154675,76.950000000000003,0.0,0.0,0.0,0.99864628617983164,9.4999997292866141,4.5692358871798417e-06,7.2861988560674745e-05,7.2668897195910681e-05,2.2334648974222498e-07,1.0884570374294054e-11,0.00028054251537644351,0.00025195731198514906,4.7355755408546796e-08,1.1874422888136826e-15,2.6024864980084134e-14,2.8085666116086367e-13,0.0006708194711054742,4.4102733105293315e-09,1.9190767026708735e-16,4.0294398958664927e-17,7.3597274425738447e-19,0.0,1.2708678204755523e-09,1.7245603724458657e-08,3.1260908725684477e-10,3.126731656583013e-10,4.6144479045437935e-14,1.7933922407308225e-14,9.4770606342765999e-13,4.4608213528070743e-10,1.3742609818913621e-13,2.5797907279608223e-14,1.9054099927470004e-24,7.7799552041703727e-15
1.2420375252500408e-12,0.2237592418173683,76.950000000000003,0.0,0.0,0.0,0.99862036541479959,9.4999997198188648,4.6569591261049616e-06,7.425958467465214e-05,7.405877052937975e-05,2.316103821194731e-07,1.1093356237572186e-11,0.00028084866826164762,0.00025816319993840741,4.8559388741070161e-08,1.231378137347074e-15,2.7645084205289829e-14,2.9413759027544593e-13,0.00068734260730134546,4.5811837703021634e-09,1.9678536043709601e-16,4.1319871003294627e-17,7.8613293203487507e-19,0.0,1.3301678289992451e-09,1.7907372698874625e-08,3.3087404645517969e-10,3.309421507809389e-10,4.8977334110171365e-14,1.9126991644710786e-14,9.7667793501594396e-13,4.6335931004216674e-10,1.4302856679611334e-13,2.6942836848996158e-14,2.1756784982064509e-24,8.2833398350449977e-15
1.2654498213609574e-12,0.22375924179283999,76.950000000000003,0.0,0.0,0.0,0.99859444571808542,9.4999997102137002,4.7446800622285138e-06,7.565710591192025e-05,7.5448422889523326e-05,2.4000975540398384e-07,1.1302131140605747e-11,0.00028113012794498028,0.0002643755723418837,4.9764958604087913e-08,1.2760342860660268e-15,2.9332131869615108e-14,3.0777347988258518e-13,0.00070388302677995172,4.7553368031130347e-09,2.0167089836766359e-16,4.2346959063839128e-17,8.3863431324879869e-19,0.0,1.3909037613367528e-09,1.8581327685471423e-08,3.4983305608280262e-10,3.4990535242081194e-10,5.1923526112901366e-14,2.0372811891521715e-14,1.0057483796685449e-12,4.8096375059953929e-10,1.4874295489913678e-13,2.8113491358420621e-14,2.4781107596063959e-24,8.8079777024514078e-15
1.288862117471874e-12,0.22375924176796413,76.950000000000003,0.0,0.0,0.0,0.99856852706396138,9.4999997004719923,4.832398695643876e-06,7.7054552415168037e-05,7.6837855019208507e-05,2.4854387362281215e-07,1.1510895235726434e-11,0.00028138883983303345,0.00027059390502365862,5.097232715889224e-08,1.3214068220838111e-15,3.1087434947910944e-14,3.2176743288397421e-13,0.00072043933402364101,4.9327320661149458e-09,2.0656372546954926e-16,4.3375544702053993e-17,8.9353844799673219e-19,0.0,1.4530766831112778e-09,1.9267453955176647e-08,3.694987719976505e-10,3.6957542978251327e-10,5.4985237875701478e-14,2.167254698147168e-14,1.0349103523274125e-12,4.9889542697974347e-10,1.5456925116438908e-13,2.9309887756545217e-14,2.8158274128609433e-24,9.354288338066772e-15
1.3122744135827905e-12,0.2237592417427429,76.950000000000003,0.0,0.0,0.0,0.99854260942872464,9.4999996905945974,4.9201150264422594e-06,7.8451924317519888e-05,7.8227067657286737e-05,2.5721200474220667e-07,1.1719647559802377e-11,0.00028162659606856098,0.00027681771510772521,5.2181366063200801e-08,1.3674918534567922e-15,3.2912426171025695e-14,3.3612257397240627e-13,0.00073701024345802064,5.113369216835245e-09,2.1146332163761078e-16,4.4405517643600464e-17,9.5090741542759793e-19,0.0,1.516687541978979e-09,1.9965736802197376e-08,3.8988383476320567e-10,3.8996502677247813e-10,5.8164649579828054e-14,2.3027359686318166e-14,1.064157282619964e-12,5.1715431012162035e-10,1.6050744464365163e-13,3.0532042687255629e-14,3.1921857246602268e-24,9.9226894174723686e-15
1.335686709693707e-12,0.2237592417171785,76.950000000000003,0.0,0.0,0.0,0.99851669279053867,9.4999996805823663,5.0078290547128734e-06,7.9849221743192277e-05,7.9616061538620585e-05,2.6601342064652103e-07,1.1928388934740778e-11,0.00028184504760495261,0.00028304655776060247,5.3391955816915164e-08,1.4142855090725845e-15,3.4808544055615769e-14,3.508420491966684e-13,0.00075359457079037591,5.2972479131532816e-09,2.1636920259961521e-16,4.5436775214406434e-17,1.0108038172966137e-18,0.0,1.5817371769320188e-09,2.0676161543876932e-08,4.110008696726495e-10,4.1108677202310775e-10,6.1463938769954164e-14,2.4438411681174623e-14,1.0934830457149537e-12,5.3574037181214856e-10,1.6655752474799437e-13,3.1779972526403894e-14,3.6107926882575496e-24,1.051359676399761e-14
1.3590990058046236e-12,0.22375924169127318,76.950000000000003,0.0,0.0,0.0,0.99849077712928425,9.4999996704361376,5.0955407805430852e-06,8.1246444808110173e-05,8.1004837394109579e-05,2.7494739711723862e-07,1.2137119790496883e-11,0.00028204571532948583,0.00028928002319425033,5.4603985152951362e-08,1.4617839385382829e-15,3.6777232925313857e-14,3.6592902548244287e-13,0.00077019122503044722,5.484367813279452e-09,2.2128091744741998e-16,4.6469221818792315e-17,1.0732907814381728e-18,0.0,1.648226326868713e-09,2.1398713520557918e-08,4.3286248677286663e-10,4.3295327891674678e-10,6.4885280358374126e-14,2.5906863513689592e-14,1.1228819346268367e-12,5.5465358462684444e-10,1.7271948122308586e-13,3.30536934134601e-14,4.075518583521052e-24,1.1127424353248101e-14
1.3825113019155401e-12,0.22375924166502908,76.950000000000003,0.0,0.0,0.0,0.99846486242642607,9.4999996601567318,5.1832502040185663e-06,8.2643593620480274e-05,8.2393395950715868e-05,2.8401321381211054e-07,1.2345838758289314e-11,0.0002822300003102681,0.00029551773390509948,5.5817350470037954e-08,1.509983312069459e-15,3.8819942923881167e-14,3.8138669011866405e-13,0.00078679920113982151,5.674728575735607e-09,2.2619804633842264e-16,4.7502768451374321e-17,1.138431965149837e-18,0.0,1.7161556384885131e-09,2.2133378095451169e-08,4.5548128088830608e-10,4.5557714560952116e-10,6.843084662918019e-14,2.7433874576672833e-14,1.1523486339414081e-12,5.738939218741167e-10,1.7899330412604931e-13,3.4353221278740057e-14,4.5905110086231785e-24,1.1764584318216472e-14
1.4059235980264567e-12,0.22375924163844826,76.950000000000003,0.0,0.0,0.0,0.99843894866488647,9.4999996497449644,5.2709573252234262e-06,8.4040668281319404e-05,8.3781737931489287e-05,2.9321015424440457e-07,1.2554546706668582e-11,0.00028239919323588499,0.00030175934213060181,5.7031955304591102e-08,1.5588798203802292e-15,4.0938130020950703e-14,3.972182502175541e-13,0.00080341757326043582,5.8683298593366598e-09,2.3112019835552311e-16,4.8537332241233188e-17,1.2062915584821475e-18,0.0,1.7855256735649818e-09,2.288014065451003e-08,4.7886983164470667e-10,4.7897095505504325e-10,7.2102807242412724e-14,2.9020603083807293e-14,1.1818781949287879e-12,5.934613575433474e-10,1.8537898380379502e-13,3.5678571866792932e-14,5.1602093907060708e-24,1.2425486954887751e-14
1.4293358941373733e-12,0.22375924161153274,76.950000000000003,0.0,0.0,0.0,0.99841303582893182,9.4999996392016346,5.358662144240332e-06,8.543766888495227e-05,8.5169864055591817e-05,3.0253750576226746e-07,1.2763244503854046e-11,0.00028255448311135953,0.00030800452750616235,5.8247709838974398e-08,1.6084696745732532e-15,4.3133256010944911e-14,4.1342693215548684e-13,0.0008200454884765623,6.0651713231734004e-09,2.3604700951414427e-16,4.9572836030566153e-17,1.2769342874303313e-18,0.0,1.8563369156457785e-09,2.3638986606309932e-08,5.03040703492691e-10,5.0314727502798882e-10,7.5903329238184342e-14,3.0668206048123246e-14,1.2114660120046085e-12,6.1335586625648438e-10,1.9187651087275708e-13,3.7029760756459428e-14,5.7893599828258261e-24,1.3110540728262935e-14
1.4527481902482898e-12,0.22375924158428467,76.950000000000003,0.0,0.0,0.0,0.99838712390406559,9.499999628527533,5.446364661150625e-06,8.6834595519475694e-05,8.655777503832191e-05,3.1199455952819709e-07,1.2971930284267748e-11,0.00028269696526902159,0.00031425299490666454,5.9464530443636549e-08,1.6587491060303892e-15,4.5406788505726095e-14,4.3001598100086841e-13,0.00083668216106823963,6.2652526265963892e-09,2.4097814090673789e-16,5.0609207981634772e-17,1.3504254170251215e-18,0.0,1.9285897762247999e-09,2.4409901381932661e-08,5.2800644573123418e-10,5.2811865814755079e-10,7.9834577040779769e-14,3.2377839262944809e-14,1.241107800496161e-12,6.3357742322292767e-10,1.9848587619995946e-13,3.8406803378045324e-14,6.483031354443575e-24,1.3820152278734288e-14
