Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362),S(361),C7H10(38),S(410),S(340),S(358),S(336),C7H8(308),S(197),S(793),S(853),S(958),S(950),S(1019)
6.666443376740387e-09,0.28504800517190493,76.950000000000003,0.0,0.0,0.0,0.94742901416794112,9.4980527662929433,0.0098411490443347602,0.0061901603570173906,0.017325891930505918,0.00043430482636847879,0.00043565056406826686,0.015004169427952647,0.00094817647764681664,0.00076597699853170277,1.1707636409235729e-06,8.5732175588987541e-07,0.0018679503213813006,1.5106648775149943e-05,5.2747790403425065e-07,3.229057004392121e-05,6.2809895281153101e-05,1.040737279914992e-06,2.0713469773693915e-08,4.9068545184466137e-09,2.0544182092858919e-08,3.8095562954909732e-08,2.8058006391169441e-09,3.1718760103812069e-05,2.1024782408642396e-11,1.1720111153674062e-07,7.1542188594905875e-08,1.9543977062627229e-09,1.6870908004133554e-08,2.4688557479099936e-13,4.7328724407853186e-05,6.262460986648016e-14,2.7647573741096657e-09,2.8028592895890487e-12,2.2319602626051444e-08,1.6027651179774492e-08,1.1879631176902093e-09,1.2230146639486279e-09,1.4032914727231525e-10
6.819959769684471e-09,0.285047930733751,76.950000000000003,0.0,0.0,0.0,0.9462618183913748,9.4980099330661147,0.010061795954601974,0.006328622572240491,0.01769789022028254,0.00045418491701182699,0.00045565032294233953,0.015315300416474241,0.00096922851665940605,0.00080023901372610023,1.1693679714697087e-06,8.7869482718711247e-07,0.0019068882990284247,1.5426169558921826e-05,5.4056441354767608e-07,3.4469516481157624e-05,6.7097292222102363e-05,1.1380585785223725e-06,2.3196490009467028e-08,5.012186617473228e-09,2.3002431879343768e-08,4.1561763889476874e-08,3.1429303181024003e-09,3.2399738784848604e-05,2.146305022615009e-11,1.2256552177797999e-07,7.4816972437808585e-08,1.9519899582480094e-09,1.8783506998391881e-08,2.5218602830020052e-13,5.0530299568131741e-05,6.6799203907648251e-14,2.9581894102537283e-09,2.9934928057430164e-12,2.4121670275856704e-08,1.7734707600783462e-08,1.3165773912441077e-09,1.3699961428335349e-09,1.5874930405572347e-10
6.973476162628556e-09,0.28504785787361786,76.950000000000003,0.0,0.0,0.0,0.94509665120945141,9.4979671667935293,0.010282179931347028,0.0064669049757913651,0.018068614480422199,0.00047447459811992502,0.00047606760522864167,0.015624847501540062,0.00099024619311901597,0.00083518474954480209,1.1679747471169205e-06,9.0004252752914938e-07,0.001945627328104502,1.5744070118742651e-05,5.5363397667334756e-07,3.6739402427099601e-05,7.1567747714414677e-05,1.2418979397806948e-06,2.5909009839389107e-08,5.1171570150052218e-09,2.5687255769931977e-08,4.5250607910004318e-08,3.511525374674827e-09,3.3078379117212766e-05,2.1899078770784922e-11,1.2804042201718314e-07,7.8159211615120253e-08,1.9495863948442434e-09,2.0858502042513102e-08,2.5746828108024908e-13,5.3865763620963737e-05,7.1149963411095908e-14,3.1600969277431341e-09,3.1921673320667059e-12,2.6018584885786805e-08,1.95756217467529e-08,1.4554480877427833e-09,1.5302758857545281e-09,1.7901051131005837e-10
7.1269925555726405e-09,0.28504778657830826,76.950000000000003,0.0,0.0,0.0,0.94393351630513722,9.4979244655789579,0.010502301437495986,0.006605007876866892,0.018438061755141403,0.00049517140153670241,0.00049690028717991168,0.015932808990127986,0.0010112295659847797,0.00087081001280483246,1.1665839725225044e-06,9.2136486818363072e-07,0.0019841672049233346,1.6060348654724465e-05,5.6668660591249983e-07,3.9101651388029315e-05,7.6224394916768606e-05,1.3525225030020049e-06,2.8866142235825388e-08,5.2217648782027228e-09,2.8613500612152501e-08,4.9170465716363433e-08,3.9137064610097047e-09,3.3754675715931806e-05,2.2332865750022383e-11,1.3362514478169852e-07,8.1568498638694407e-08,1.9471870236491459e-09,2.3105105545457366e-08,2.6273229121714736e-13,5.7337211790403144e-05,7.5679906830448141e-14,3.37062983461026e-09,3.3990113815978285e-12,2.8012590594525301e-08,2.155717508522364e-08,1.6051042909023819e-09,1.7046640309963516e-09,2.0123916434387661e-10
7.280508948516725e-09,0.2850477168346966,76.950000000000003,0.0,0.0,0.0,0.94277241726079009,9.4978818275515646,0.010722160936808644,0.0067429315851736124,0.018806229168713141,0.00051627285016410613,0.00051814624276405455,0.016239183297800153,0.0010321786942756026,0.00090711061851181949,1.1651956521968422e-06,9.4266186739071337e-07,0.002022507739350721,1.6375003478490782e-05,5.797223173069408e-07,4.1557660477120907e-05,8.1070323322178555e-05,1.4702032046712845e-06,3.2083598715774163e-08,5.3260093968877393e-09,3.179659459627276e-08,5.3329780684901402e-08,4.35168292593102e-09,3.4428623342377874e-05,2.2764409023747667e-11,1.3931902019517921e-07,8.5044424552827799e-08,1.9447918520542584e-09,2.5532781952490347e-08,2.6797801793536766e-13,6.0946700041549253e-05,8.039201048567604e-14,3.5899359763729342e-09,3.6141511060244139e-12,3.0105902728113876e-08,2.3686298376626986e-08,1.766087012895124e-09,1.8939951407528747e-09,2.2556620133754733e-10
7.43402534146081e-09,0.2850476486297283,76.950000000000003,0.0,0.0,0.0,0.94161335755850695,9.497839250865816,0.010941758893856726,0.0068806764109136838,0.019173113925204748,0.0005377764581817933,0.00053980334380982094,0.01654396894808945,0.0010530936370678628,0.00094408239001903026,1.1638097905251737e-06,9.6393354892808631e-07,0.0020606487547274207,1.6688033012556281e-05,5.9274112969628593e-07,4.4108800520443396e-05,8.6108578833934854e-05,1.5952146829704468e-06,3.5577696416990209e-08,5.4298897834399501e-09,3.5252553668571077e-08,5.7737064503902279e-08,4.8277541333749027e-09,3.5100216903777673e-05,2.3193706603528607e-11,1.4512137603644024e-07,8.8586578970237531e-08,1.9424008872436132e-09,2.8151244939634804e-08,2.7320542159465856e-13,6.4696245242005948e-05,8.5289208636879467e-14,3.8181611393289424e-09,3.8377103033036426e-12,3.2300707324245802e-08,2.5970069495948735e-08,1.9389490227787474e-09,2.0991280002459396e-09,2.521270837546669e-10
7.587541734404894e-09,0.2850475819504202,76.950000000000003,0.0,0.0,0.0,0.94045634058048544,9.4977967337014082,0.011161095774001805,0.0070182426647707637,0.019538713308206057,0.00055967973126711771,0.00056186946015166525,0.016847164571873987,0.001073974453493131,0.00098172115918436173,1.1624263917991042e-06,9.8517994097571163e-07,0.0020985900877906125,1.6999435789693937e-05,6.0574306413362984e-07,4.6756416166177824e-05,9.1342163847257126e-05,1.7278351826416998e-06,3.936536489960756e-08,5.5334052726879826e-09,3.8997987663091228e-08,6.2400892861232855e-08,5.3443107414061563e-09,3.5769451452677199e-05,2.3620756651855803e-11,1.5103153779848635e-07,9.219455010800367e-08,1.9400141361941747e-09,3.0970454436955734e-08,2.7841446368662454e-13,6.8587825328065641e-05,9.0374393563590335e-14,4.0554490541237714e-09,4.0698104257315886e-12,3.4599160707386042e-08,2.8415711234418722e-08,2.1242546731868207e-09,2.3209454039776383e-09,2.8106177324406312e-10
7.74105812734898e-09,0.28504751678386087,76.950000000000003,0.0,0.0,0.0,0.93930136960939814,9.497754274263162,0.011380172043373146,0.0071556306578958217,0.019903024680547905,0.00058198016681535445,0.00058434245977376687,0.017148768906739494,0.0010948212027358923,0.0010200227665252738,1.161045460160926e-06,1.0064010752112513e-06,0.0021363315885938525,1.7309210452289747e-05,6.1872814342201704e-07,4.9501825996986926e-05,9.6774037336580935e-05,1.868346460206968e-06,4.3464152674289683e-08,5.6365551219016448e-09,4.305010615323039e-08,6.7329901184910554e-08,5.9038359414139051e-09,3.6436322186501133e-05,2.4045557480948103e-11,1.5704882874863078e-07,9.5867924824304721e-08,1.937631605679385e-09,3.4000613488736548e-08,2.8360510682979877e-13,7.2623379475526251e-05,9.5650415649480413e-14,4.3019413995878975e-09,4.3105705884436081e-12,3.7003389110804614e-08,3.1030589084026846e-08,2.3225797255154634e-09,2.5603539301166015e-09,3.1251470527250572e-10
7.894574520293065e-09,0.28504745311721075,76.950000000000003,0.0,0.0,0.0,0.93814844782877871,9.4977118707809467,0.011598988168845459,0.0072928407018929154,0.020266045484011251,0.00060467525416011509,0.00060722020895319861,0.017448780796330263,0.0011156339440312796,0.0010589830613716702,1.1596669996209589e-06,1.027596986090519e-06,0.0021738731204255959,1.7617355751685422e-05,6.316963917475402e-07,5.2346322645475776e-05,0.00010240711494839791,2.0170336895597838e-06,4.7892233457973656e-08,5.7393386106815525e-09,4.74267240245468e-08,7.2532780437296179e-08,6.5089066571403998e-09,3.71008244470192e-05,2.4468107551972469e-11,1.6317256998755982e-07,9.9606288654560907e-08,1.9352533022676455e-09,3.7252164958293267e-08,2.8877731476605141e-13,7.6804808275049842e-05,1.0112008347241379e-13,4.5577778068398668e-09,4.5601075783302096e-12,3.9515488341969545e-08,3.3822209007401553e-08,2.5345111738196018e-09,2.8182837039522783e-09,3.4663475971527231e-10
8.048090913237151e-09,0.285047390937702,76.950000000000003,0.0,0.0,0.0,0.93699757832341779,9.4976695215095841,0.011817544618016491,0.0074298731088049113,0.020627773239027168,0.00062776247479389531,0.00063050057240222348,0.017747199189688579,0.0011364127366628174,0.0010985979020167167,1.1582910141097954e-06,1.0487677102791912e-06,0.0022112145597262983,1.7923870547509301e-05,6.4464783439137975e-07,5.5291172912682175e-05,0.00010824426909957004,2.1741853679458129e-06,5.2668412158321904e-08,5.8417550408175764e-09,5.2146266770217774e-08,7.8018272963578485e-08,7.1621947032251812e-09,3.7762953719733188e-05,2.4888405474335627e-11,1.6940208050827673e-07,1.0340922584729916e-07,1.9328792323220177e-09,4.0735788084892091e-08,2.939310523570981e-13,8.1133973911971981e-05,1.0678616389980284e-13,4.8230958636514285e-09,4.8185358633507159e-12,4.2137523488057605e-08,3.6798215195361004e-08,2.7606470676127546e-09,3.0956881512897763e-09,3.8357522861916422e-10
8.201607306181236e-09,0.2850473302326388,76.950000000000003,0.0,0.0,0.0,0.93584876407977458,9.497627224728749,0.012035841859184737,0.0075667281910992553,0.020988205544367557,0.0006512393025887098,0.0006541814134097127,0.018044023140583218,0.0011571576399601756,0.0011388631558655968,1.1569175074079793e-06,1.0699132862055819e-06,0.0022483557960041407,1.8228753806995762e-05,6.5758249750474238e-07,5.8337617889535267e-05,0.00011428832908103684,2.3400932223478654e-06,5.7812130588059748e-08,5.9438037362950992e-09,5.7227775510642361e-08,8.3795168395181598e-08,7.8664679029764632e-09,3.8422705633398418e-05,2.5306450004346602e-11,1.7573667725658436e-07,1.072763194010867e-07,1.9305094020049481e-09,4.446239490000272e-08,2.9906628557882818e-13,8.5612700350469912e-05,1.1265138218913024e-13,5.098031119070977e-09,5.0859676022266844e-12,4.4871528658596924e-08,3.9966387814264567e-08,3.0015963337489331e-09,3.3935437426043343e-09,4.2349378134107964e-10
8.355123699125322e-09,0.2850472709893977,76.950000000000003,0.0,0.0,0.0,0.93470200798639569,9.4975849787428714,0.012253880361327065,0.0077034062616537346,0.021347340076827034,0.00067510320401675827,0.00067826059398165843,0.018339251806826971,0.0011778687132969323,0.0011797746995822014,1.1555464831525449e-06,1.0910337537073917e-06,0.002285296731749395,1.8532004604293331e-05,6.7050040793213993e-07,6.1486873081220616e-05,0.00012054208116683494,2.5150521162910111e-06,6.3343472910451474e-08,6.0454840431856573e-09,6.2690911738754922e-08,8.9872299608688687e-08,8.624591165111578e-09,3.9080075959458279e-05,2.5722240044360549e-11,1.8217567519029441e-07,1.1120715110081846e-07,1.9281438172767369e-09,4.8443126509909625e-08,3.0418298151725277e-13,9.0242773521998577e-05,1.1871842209357505e-13,5.3827170883014767e-09,5.3625126545035996e-12,4.7719506762480565e-08,4.3334640745133125e-08,3.2579785975517773e-09,3.7128497287257546e-09,4.6655242725454389e-10
8.508640092069407e-09,0.2850472131954269,76.950000000000003,0.0,0.0,0.0,0.93355731283434851,9.497542781881041,0.012471660594076363,0.0078399076337422272,0.021705174590896117,0.00069935163837108122,0.00070273597498077853,0.018632884449583758,0.0011985460160883479,0.001221328419233753,1.1541779449176833e-06,1.112129153750956e-06,0.0023220372823474899,1.8833622119761889e-05,6.83401593071588e-07,6.4740128534389817e-05,0.00012700826872834791,2.6993599570831027e-06,6.9283170817234322e-08,6.1467953294622333e-09,6.8555961792682508e-08,9.6258538740839123e-08,9.4395275192373892e-09,3.9735060611348106e-05,2.6135774642170388e-11,1.8871838733785009e-07,1.1520130155336327e-07,1.9257824838940593e-09,5.2689349251490334e-08,3.0928110836512713e-13,9.5025941517901612e-05,1.2498992597272748e-13,5.6772852578290578e-09,5.6482785909658688e-12,5.0683429316806144e-08,4.6911019316354191e-08,3.53042400334315e-09,4.0546278687759529e-09,5.1291747620613495e-10
8.662156485013493e-09,0.2850471568382476,76.950000000000003,0.0,0.0,0.0,0.93241468131766259,9.4975006324968927,0.01268918302769929,0.0079762326210205559,0.0220617069184257,0.00072398205798614851,0.00072760541626518929,0.018924920432665387,0.0012191896077891503,0.001263520210433363,1.1528118961300365e-06,1.1331995282077509e-06,0.0023585773759907864,1.913360563925919e-05,6.9628608076379811e-07,6.8098548967152712e-05,0.00013368959235370397,2.89331760350579e-06,7.5652608440389413e-08,6.2477369850222419e-09,7.4843841057435422e-08,1.0296279326012113e-07,1.0314339109869821e-08,4.0387655643978607e-05,2.654705298951767e-11,1.9536412485908324e-07,1.1925835022461693e-07,1.9234254074160655e-09,5.7212650727750656e-08,3.1436063541549279e-13,9.9963914786106408e-05,1.3146849490822583e-13,5.981865090798396e-09,5.9433707043879952e-12,5.3765236285205974e-08,5.0703698031639875e-08,3.8195730345109355e-09,4.4199221510363854e-09,5.6275949689337719e-10
8.815672877957578e-09,0.28504710190545274,76.950000000000003,0.0,0.0,0.0,0.93127411603378485,9.4974585289684921,0.012906448133074063,0.0081123815375123715,0.022416934968283054,0.00074899190845833651,0.00075286677682613969,0.01921535922181835,0.0012397995478913306,0.0013063459784805143,1.1514483400548423e-06,1.1542449196770865e-06,0.0023949169535891139,1.9431954553416979e-05,7.0915389920472837e-07,7.1563273901790252e-05,0.00014058870997223953,3.0972287739707398e-06,8.2473826999183985e-08,6.3483084215904363e-09,8.157609789737366e-08,1.09994002095447e-07,1.1252188148819074e-08,4.1037857253153528e-05,2.6956074421120715e-11,2.0211219710455169e-07,1.2337787547594284e-07,1.9210725932031701e-09,6.2024835729492023e-08,3.1942153305704495e-13,0.00010505836633180992,1.3815668882424358e-13,6.2965840326310334e-09,6.2478920206134942e-12,5.6966835943525994e-08,5.4720978294771407e-08,4.1260763332444156e-09,4.8097985073780507e-09,6.1625327332560976e-10
8.969189270901664e-09,0.2850470483847079,76.950000000000003,0.0,0.0,0.0,0.93013561948404233,9.4974164696982584,0.013123456381668262,0.0082483546975949864,0.022770856725999791,0.00077437862886625154,0.0007785179149247892,0.019504200384000862,0.0012603758959219493,0.0013498016384994775,1.1500872799140306e-06,1.1752653713459188e-06,0.0024310559686790845,1.9728668356906957e-05,7.2200507687684641e-07,7.5135417800126111e-05,0.00014770823698394495,3.3113999551555831e-06,8.9769529183977807e-08,6.4485090724780254e-09,8.8774917321248603e-08,1.1736113182236412e-07,1.2256337825794698e-08,4.1685661774784655e-05,2.7362838414226847e-11,2.0896191167358134e-07,1.2755945459945129e-07,1.9187240464138153e-09,6.7137922049285443e-08,3.2446377277110567e-13,0.0001103109319220644,1.4505702661285539e-13,6.621567516882748e-09,6.5619433099493972e-12,6.0290104770883414e-08,5.8971286132544302e-08,4.4505945200555236e-09,5.225344521845827e-09,6.7357775951979644e-10
9.122705663845749e-09,0.2850469962637514,76.950000000000003,0.0,0.0,0.0,0.92899919407411713,9.4973744531128048,0.013340208245516802,0.0083841524159854307,0.023123470253411445,0.00080013965199084516,0.000804556688228017,0.019791443586650453,0.0012809187114409546,0.0013938831155756632,1.1487287187900108e-06,1.1962609268778675e-06,0.0024669943873322419,2.0023746647696918e-05,7.3483964249500082e-07,7.8816070201495169e-05,0.00015505074639381015,3.5361403111337674e-06,9.7563083278344762e-08,6.5483383926227157e-09,9.646312438167488e-08,1.250731729072191e-07,1.3330153177111813e-08,4.2331065684333012e-05,2.7767344586971527e-11,2.1591257447518993e-07,1.3180266385507402e-07,1.916379772012092e-09,7.2564136193737324e-08,3.2948732712436063e-13,0.00011572321029417083,1.5217198626407971e-13,6.9569389713360439e-09,6.8856230988592186e-12,6.3736887364288221e-08,6.3463169917223174e-08,4.7937980131953769e-09,5.6676691339510669e-09,7.3491603257422358e-10
9.276222056789835e-09,0.28504694553039345,76.950000000000003,0.0,0.0,0.0,0.92786484211453157,9.4973324776628676,0.013556704197199985,0.0085197750077264552,0.023474773688289177,0.00082627240453528111,0.00083098095394325223,0.020077088596942346,0.0013014280540390153,0.0014385863448898928,1.1473726595776799e-06,1.2172316303249281e-06,0.0025027321880620565,2.0317189126297301e-05,7.4765762496353552e-07,8.2606295863246935e-05,0.00016261876895098577,3.7717615930122006e-06,1.0587852702111929e-07,6.6477958585208914e-09,1.0466418731094465e-07,1.3313913600966031e-07,1.4477101912406628e-08,4.2974065596229172e-05,2.8169592697227661e-11,2.2296348978760428e-07,1.3610707850720627e-07,1.9140397747673969e-09,7.8315908999848949e-08,3.3449216976344126e-13,0.00012129676336778784,1.5950400500050112e-13,7.3028198243238603e-09,7.2190276819484606e-12,6.7308996375154965e-08,6.8205298089717336e-08,5.1563668480672829e-09,6.137902337190877e-09,8.0045524425450829e-10
9.42973844973392e-09,0.2850468961725178,76.950000000000003,0.0,0.0,0.0,0.92673256582114127,9.4972905418231583,0.013772944709821528,0.0086552227881725868,0.023824765243963868,0.00085277430734451121,0.00085778856895230948,0.020361135281038941,0.0013219039833353586,0.0014839072718506128,1.1460191051498078e-06,1.2381775260569872e-06,0.0025382693617298072,2.0608995594998428e-05,7.6045905334216042e-07,8.6507134903722149e-05,0.00017041479329267647,4.0185780490903338e-06,1.1474057121003439e-07,6.7468809679146807e-09,1.1340222039515008e-07,1.4156804834382915e-07,1.5700755199295673e-08,4.3614658262994175e-05,2.856958264239162e-11,2.3011396031543304e-07,1.4047227285946821e-07,1.9117040592487147e-09,8.4405871161094182e-08,3.3947827541254037e-13,0.00012703311646066498,1.6705547941657014e-13,7.6593295112805467e-09,7.562251134233422e-12,7.1008212466163958e-08,7.3206456884599693e-08,5.5389904967298642e-09,6.6371948732789165e-09,8.7038657121817995e-10
9.583254842678006e-09,0.28504684817807985,76.950000000000003,0.0,0.0,0.0,0.92560236731564027,9.4972486440922488,0.013988930256986849,0.0087904960729763091,0.024173443208942394,0.00087964277562451072,0.00088497738994421907,0.020643583603330608,0.0013423465589756255,0.0015298418522240378,1.1446680582564134e-06,1.2590986587055498e-06,0.0025736059114493887,2.0899165957098759e-05,7.732439568187852e-07,9.0519602947640728e-05,0.00017844126609268242,4.276906335554003e-06,1.2417460304867147e-07,6.845593239845242e-09,1.2270198658863201e-07,1.5036895009855826e-07,1.7004788405938976e-08,4.4252840574628365e-05,2.8967314457606908e-11,2.3736328725061835e-07,1.4489782029167041e-07,1.9093726298337904e-09,9.0846848668666216e-08,3.4444561986537678e-13,0.00013293375850790786,1.7482876562233791e-13,8.0265854815161578e-09,7.9153853236751535e-12,7.4836284287052802e-08,7.8475548058006678e-08,5.9423676875769219e-09,7.1667179225408363e-09,9.4490516399634006e-10
