Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054)
9.466082082762514e-09,0.31552617849562264,76.950000000000003,0.0,0.0,0.0,0.00023143104625382904,9.499968504942208,0.003182581661141215,0.017877779119738396,0.00053443609354150733,9.2074073217049668e-06,1.8818997689502837e-09,3.0356430699662936e-06,0.18279847162111099,1.1090497219098545e-05,4.8700823347697733e-14,2.9538616237516549e-06,8.6407583919052082e-05,0.76343140632128925,0.00086573474230285596,4.4748782486041397e-14,2.9383439101315115e-13,3.3881662182225735e-08,1.1086211682883802e-11,0.00024893337158081989,4.8887270807036068e-06,0.018946133645074015,0.01925427151227636,2.2974612361369953e-06,1.2176461099722554e-06,1.4841307252131514e-09,0.0017200938645732017,4.1483747140749576e-07,1.098585008311895e-07,2.6935243535943578e-06,4.2390762526373954e-07,1.1550858749512919e-06,0.00010529897333924141,0.0094297451175906766,2.5427934617577374e-12,9.6460847393520589e-13,1.0238098558054183e-06,3.2703550773615263e-07,7.5264655738732127e-09,5.584321354784692e-05,0.0001760011781509329,4.4318882235273732e-05,1.4029085234244591e-07,3.4226855349988201e-06,4.742898314360314e-07,2.2803449757429701e-06,1.0619323827483004e-08,1.9945126311031297e-08,3.2154639487904398e-07,1.660006556351435e-07,7.5221424070511984e-07,5.2364636611321506e-09,6.6714089613958931e-09,5.4729947571055525e-08,4.7957369467733044e-10,3.6411758254370073e-05,4.8794771963079868e-11,1.7916224950820905e-08,3.0587564907509162e-05,2.575609956270838e-09,6.0084060600434184e-08,4.7336294860912622e-09,1.3276287101116351e-08,1.0327006600441078e-09,2.3774527639537488e-10,2.4830020714878347e-16,6.9533115497789711e-10,1.0101157679573257e-06,1.1685239159209648e-08
9.51606395704466e-09,0.315526215534776,76.950000000000003,0.0,0.0,0.0,0.00022874323031001317,9.4999686839522859,0.0031805975673833381,0.017867634254159756,0.00052381297859635675,9.0243888292246962e-06,1.8808316869667282e-09,3.0291039869930701e-06,0.18243117627615041,1.1084202747918551e-05,4.773278196968328e-14,2.9390327340569326e-06,8.6863777633993655e-05,0.76379749489334581,0.00086575395744219858,4.4723385074533699e-14,2.9538439118346971e-13,3.4061598775440943e-08,1.104092019880121e-11,0.00024905330811841815,4.7915558203608812e-06,0.018955387501244168,0.019265158844942596,2.2985831911657766e-06,1.218240782432139e-06,1.4848424194718338e-09,0.0017290228514197736,4.1699086292395231e-07,1.1042883310373246e-07,2.6962766022335299e-06,4.2610947012053626e-07,1.1611459974889886e-06,0.00010598948293890723,0.0094355139799304315,2.5560008957378284e-12,9.6961871170794723e-13,1.0242974643798254e-06,3.2722089938965095e-07,7.5248390578880906e-09,5.5903969502398437e-05,0.00017619386725616621,4.4441500321262837e-05,1.4102817462694372e-07,3.438321337770844e-06,4.7396832744207626e-07,2.2929648027973298e-06,1.0674500942235011e-08,2.0055773179114803e-08,3.233355311865503e-07,1.6776785545181595e-07,7.5652118475324973e-07,5.2656020444284393e-09,6.7099298157989025e-09,5.5372912765996849e-08,4.8522154889581395e-10,3.6612995919440389e-05,4.9069338764248896e-11,1.7935852206152187e-08,3.0866689433751244e-05,2.5991133391154984e-09,6.0525061448791663e-08,4.7768257556076396e-09,1.3397472883881915e-08,1.0402840789688135e-09,2.3948035352803992e-10,2.5056668832760211e-16,7.0059844430760903e-10,1.0177699827203647e-06,1.169804047631299e-08
9.566045831326805e-09,0.31552625179713595,76.950000000000003,0.0,0.0,0.0,0.00022617707553990957,9.4999688594171356,0.0031786142326842163,0.017857495578664936,0.00051340102282133079,8.8450082844234716e-06,1.8797642607174163e-09,3.0226121994051049e-06,0.18206459899436023,1.1077912141167687e-05,4.6783982821438286e-14,2.924237344267295e-06,8.7319766013144187e-05,0.76416275191432903,0.00086577299081199127,4.4698003255518852e-14,2.9693369476017972e-13,3.4241454015474684e-08,1.0995703956806528e-11,0.00024917296972960557,4.696316066662483e-06,0.018964434390429784,0.019275829768313969,2.2996800527023608e-06,1.2188221545972027e-06,1.485552497119878e-09,0.001737945155561913,4.1914264320241635e-07,1.1099873863519479e-07,2.6989688719556634e-06,4.2830966748893533e-07,1.1672015754351385e-06,0.00010667730974416018,0.0094412736418969696,2.5691984500842447e-12,9.7462520164337636e-13,1.0247849174741815e-06,3.2740606036036873e-07,7.5232425204117472e-09,5.5964752856693905e-05,0.00017638664036529519,4.4562159222312368e-05,1.4176494411043465e-07,3.4538623636127991e-06,4.7364216923899075e-07,2.3055210738405268e-06,1.072963710588301e-08,2.0165863383075394e-08,3.2512697171838847e-07,1.6954234467782631e-07,7.6080676144789614e-07,5.2947779567418561e-09,6.7482602805117841e-09,5.6018690176017073e-08,4.9089421965082279e-10,3.681410772894827e-05,4.9344266322120469e-11,1.7955487946563131e-08,3.1146925404070433e-05,2.6227103122066055e-09,6.0966798840600157e-08,4.8201940329697418e-09,1.3519141373885598e-08,1.0478801722579432e-09,2.4121827053282376e-10,2.5284219735474022e-16,7.0587576730121481e-10,1.025438795347148e-06,1.1710847326882424e-08
9.61602770560895e-09,0.31552628729842647,76.950000000000003,0.0,0.0,0.0,0.00022372642744284823,9.499969031407117,0.0031766316793769896,0.017847363084071532,0.00050319602895424311,8.6691933737321587e-06,1.8786974891491752e-09,3.0161658854287798e-06,0.18169873996006192,1.1071625392638883e-05,4.5854043414143404e-14,2.909476411804425e-06,8.7775550014496193e-05,0.764527183263638,0.00086579185021782993,4.4672637003952079e-14,2.9848230495272238e-13,3.4421228288836145e-08,1.0950566603240268e-11,0.00024929235847269486,4.6029694264853572e-06,0.018973278587236707,0.01928628858403297,2.3007523390276193e-06,1.2193905011713277e-06,1.48626096958894e-09,0.0017468607818668595,4.2129281341280714e-07,1.1156821773542158e-07,2.7016023381047131e-06,4.3050821856493445e-07,1.173252612507952e-06,0.00010736244171955639,0.0094470241728223676,2.5823861319471221e-12,9.7962794645389708e-13,1.0252721914755946e-06,3.2759098980253378e-07,7.5216746476458001e-09,5.6025563795798614e-05,0.0001765794981868357,4.4680882920359531e-05,1.4250116124445957e-07,3.4693088566355575e-06,4.7331152108263808e-07,2.318013835806042e-06,1.0784732347128482e-08,2.0275397319554841e-08,3.2692071216969543e-07,1.7132407991067403e-07,7.6507097817269727e-07,5.3239913279583101e-09,6.7864004024679022e-09,5.6667261649002607e-08,4.9659154722553998e-10,3.7015094086611891e-05,4.9619553890606211e-11,1.7975132249134674e-08,3.1428271229068947e-05,2.6464007417171569e-09,6.14092687810479e-08,4.8637340722194553e-09,1.3641291880922738e-08,1.0554888711430995e-09,2.4295901192262183e-10,2.5512672132162183e-16,7.1116307230038678e-10,1.0331221307147028e-06,1.1723659761238826e-08
9.666009579891095e-09,0.3155263220540571,76.950000000000003,0.0,0.0,0.0,0.00022138544451237222,9.4999691999912024,0.0031746499286264794,0.01783723676130259,0.00049319388315974689,8.4968732209701396e-06,1.8776313712217209e-09,3.0097633147668508e-06,0.1813335992732332,1.1065342496201025e-05,4.494258886177139e-14,2.8947508626943108e-06,8.8231130574882452e-05,0.76489079459614728,0.00086581054306890837,4.4647286295095125e-14,3.0003022490086506e-13,3.4600921973507663e-08,1.0905511671055199e-11,0.00024941147632570913,4.5114782698309272e-06,0.018981924279798161,0.019296539508237055,2.3018005579375112e-06,1.2199460913010891e-06,1.4869678478740979e-09,0.001755769735207595,4.2344137472640444e-07,1.1213727071461862e-07,2.7041781548961529e-06,4.3270512454593265e-07,1.1792991124114844e-06,0.00010804486743525287,0.0094527656393352203,2.5955639484848472e-12,9.8462694885504135e-13,1.0257592640376057e-06,3.2777568693939602e-07,7.5201341921939613e-09,5.608640249184872e-05,0.00017677244138217791,4.47976953046705e-05,1.4323682647880878e-07,3.4846610664528194e-06,4.7297654307126151e-07,2.3304431426178078e-06,1.0839786694721692e-08,2.0384375446834906e-08,3.2871674824587874e-07,1.7311301780686964e-07,7.6931384490538168e-07,5.3532420881310107e-09,6.8243502522610796e-09,5.7318609082138575e-08,5.0231337233292779e-10,3.7215955396369733e-05,4.9895200726262928e-11,1.7994785185893706e-08,3.1710725320389097e-05,2.6701844939071908e-09,6.1852467315991918e-08,4.9074456275586366e-09,1.3763923715237336e-08,1.0631101075558955e-09,2.4470256236814341e-10,2.5742024732806225e-16,7.1646030816490566e-10,1.040819914453402e-06,1.1736477826404265e-08
9.715991454173241e-09,0.31552635607912816,76.950000000000003,0.0,0.0,0.0,0.00021914858230922616,9.4999693652369981,0.0031726690004886256,0.017827116601385237,0.00048339055337146209,8.3279783587793722e-06,1.876565905907481e-09,3.003402843945956e-06,0.18096917695395118,1.1059063445797919e-05,4.4049251729993089e-14,2.8800615923636823e-06,8.8686508610419525e-05,0.76525359135347759,0.00086582907639835794,4.4621951104511971e-14,3.0157745767609422e-13,3.4780535439123267e-08,1.0860542582684271e-11,0.00024953032519041673,4.4218057146600648e-06,0.01899037557151417,0.019306586673258214,2.3028252069540136e-06,1.2204891886875565e-06,1.4876731425557668e-09,0.0017646720204624812,4.2558832831576373e-07,1.1270589788333019e-07,2.706697455733354e-06,4.349003866306419e-07,1.1853410788361406e-06,0.00010872457605383336,0.0094584981054963418,2.6087319068635515e-12,9.896222115652807e-13,1.0262461140155888e-06,3.279601510596551e-07,7.5186199696838726e-09,5.6147269104720546e-05,0.00017696547056802043,4.4912620164624752e-05,1.4397194026158517e-07,3.4999192479945888e-06,4.726373912492721e-07,2.3428090549817657e-06,1.0894800177459304e-08,2.0492798283001273e-08,3.3051507566251264e-07,1.7490911508538464e-07,7.7353537414146623e-07,5.3825301674787698e-09,6.8621099234518161e-09,5.7972714422314243e-08,5.0805953611943179e-10,3.7416692062307332e-05,5.0171206088263329e-11,1.8014446824073873e-08,3.1994286090722312e-05,2.6940614351245655e-09,6.2296390531454904e-08,4.9513284533505402e-09,1.3887036187526064e-08,1.0707438141193034e-09,2.4644890669595905e-10,2.5972276248234293e-16,7.2176742426629544e-10,1.0485320729377107e-06,1.1749301566272257e-08
9.815955202737532e-09,0.31552642199648473,76.950000000000003,0.0,0.0,0.0,0.00021496643972689056,9.4999696859774421,0.0031687096870584093,0.017806894734726065,0.00046436461275942603,8.000193514804102e-06,1.8744369290708154e-09,2.9908020363655807e-06,0.18024248712336416,1.1046516859239326e-05,4.2315496371428543e-14,2.8507953213342644e-06,8.9596660670403789e-05,0.76597676190503061,0.00086586569085681441,4.4571327181908542e-14,3.0466987366047231e-13,3.5139523151017801e-08,1.0770875091019791e-11,0.00024976722320298612,4.2477725322899657e-06,0.019006710952447513,0.019326085845927453,2.3048057352499832e-06,1.2215389334567083e-06,1.4890790214779478e-09,0.0017824566062529857,4.298774170178854e-07,1.1384187603303678e-07,2.7115709409706126e-06,4.3928598391211144e-07,1.1974114259450141e-06,0.00011007580153520715,0.0094699362809168106,2.6350382778442426e-12,9.9960152880051502e-13,1.0272190672934795e-06,3.283283777126893e-07,7.5156657824674771e-09,5.6269086662830557e-05,0.00017735178916797916,4.513690192942797e-05,1.4544051525674725e-07,3.530154571479209e-06,4.719471706791347e-07,2.3673509719000366e-06,1.1004704663772664e-08,2.0707980442784292e-08,3.341185874296673e-07,1.7852261499725916e-07,7.8191448225557398e-07,5.4412180053930676e-09,6.9370592151072745e-09,5.9289126862236318e-08,5.1962424650463926e-10,3.7817793079396481e-05,5.0724289440896263e-11,1.805379645110635e-08,3.256472132449217e-05,2.7420943504763565e-09,6.3186395545901774e-08,5.0396069345607909e-09,1.4134700291099281e-08,1.0860483715957898e-09,2.4994991707258709e-10,2.6435470871031698e-16,7.3241109718704421e-10,1.0639992233070089e-06,1.1774966230987268e-08
9.905922576445393e-09,0.3155264789689686,76.950000000000003,0.0,0.0,0.0,0.00021150854716905248,9.4999699638780104,0.0031651492987355401,0.01778871604375214,0.00044788238469544339,7.7162326196727176e-06,1.8725230718002501e-09,2.9795904301494819e-06,0.17959092180272748,1.1035238025515835e-05,4.0813539424346619e-14,2.82458813424121e-06,9.0415113670885578e-05,0.76662488014460672,0.00086589816182273971,4.4525818484956712e-14,3.0745072737800636e-13,3.5462341285897651e-08,1.069050010256726e-11,0.00024997952912266669,4.097007079662538e-06,0.019020787434347437,0.019342978042770846,2.3065123896831586e-06,1.2224435163468617e-06,1.4903389949487525e-09,0.0017984399776485992,4.3373211021926394e-07,1.1486280321746667e-07,2.7157747483635624e-06,4.4322741138958334e-07,1.2082592706047138e-06,0.0001112825149519897,0.0094802004520857831,2.6586803688552294e-12,1.0085701518947411e-12,1.0280937743909254e-06,3.2865897887183643e-07,7.5130860296069317e-09,5.6378819315274914e-05,0.00017769977534622667,4.5332536558324327e-05,1.4676035125092959e-07,3.5570474458950272e-06,4.7131318368803317e-07,2.3892226289080543e-06,1.1103479233406112e-08,2.0899751650618089e-08,3.3736954162773674e-07,1.8179881720492681e-07,7.8938287963848132e-07,5.494163994383315e-09,7.0038645520854564e-09,6.0483150023062008e-08,5.3011413951774189e-10,3.8178361767337915e-05,5.1223283238942668e-11,1.8089241459122273e-08,3.3081881975021388e-05,2.7856413417927726e-09,6.398984000621539e-08,5.1196408517238528e-09,1.4359234860501294e-08,1.0998644591689647e-09,2.5311023239272245e-10,2.6855407404729387e-16,7.4202369557795906e-10,1.0779680965720352e-06,1.179808421853086e-08
9.995889950153255e-09,0.3155265337958046,76.950000000000003,0.0,0.0,0.0,0.00020831383784647076,9.4999702319541495,0.0031615918425721722,0.017770557185482913,0.00043198518271193924,7.4423507994137341e-06,1.8706113135774811e-09,2.9684931929013391e-06,0.17894168107685096,1.1023971562070073e-05,3.9364893819721666e-14,2.7985110974375542e-06,9.1232923836408899e-05,0.76727043511614434,0.00086593021006723335,4.4480359700543145e-14,3.102293994442309e-13,3.5784904896131425e-08,1.0610451710169514e-11,0.00025019098999590726,3.9515929520538563e-06,0.019034294177390373,0.019359270668117497,2.3081499669577399e-06,1.2233114862869838e-06,1.4915939852274332e-09,0.001814401820524669,4.3758161267968026e-07,1.1588235561876275e-07,2.7198121525159051e-06,4.4716353133692703e-07,1.219092483611827e-06,0.00011248028216225482,0.0094904363539627546,2.6822906311828223e-12,1.0175267007834757e-12,1.028967480246904e-06,3.2898881664592279e-07,7.5105754105998469e-09,5.6488644408077679e-05,0.00017804804791395445,4.5522420322160089e-05,1.4807840743998463e-07,3.583639857624857e-06,4.7066792548366027e-07,2.4108901210516569e-06,1.120212185063701e-08,2.1089734321536503e-08,3.406278535917415e-07,1.8509754590191086e-07,7.9678244527919963e-07,5.5472298196632871e-09,7.0700561454967389e-09,6.1685830353955566e-08,5.4068043955164054e-10,3.8538532893414057e-05,5.1723427257590677e-11,1.8124715511151062e-08,3.3602603628603768e-05,2.8294881910923477e-09,6.479557334520966e-08,5.2002258725329047e-09,1.4585315997991605e-08,1.113719932889953e-09,2.5627937083686256e-10,2.7278236412584133e-16,7.5166754129518839e-10,1.0919824320429447e-06,1.1821221147981562e-08
9.999999999999999e-09,0.3155265865546618,76.950000000000003,0.0,0.0,0.0,0.00020817378787395618,9.4999702439719389,0.0031614293959519547,0.017769728093082745,0.00043127257087658175,7.4300737079529864e-06,1.8705240272780702e-09,2.9679888447780616e-06,0.17891207679458165,1.1023457162347987e-05,3.9299956488118674e-14,2.7973229781464016e-06,9.1270269219437974e-05,0.76729986570215192,0.00086593166455044019,4.4478284161383835e-14,3.1035628783909364e-13,3.5799634773064689e-08,1.0606802867282674e-11,0.00025020063028940726,3.9450745831171975e-06,0.019034897954456717,0.019360001005445732,2.3082231697451868e-06,1.2233502861826615e-06,1.4916511997171238e-09,0.0018151305041162278,4.3775734863818097e-07,1.1592889982034597e-07,2.7199927186295918e-06,4.4734322152272464e-07,1.2195870366094084e-06,0.00011253478628597282,0.0094909032983437076,2.6833684776926599e-12,1.0179355816686589e-12,1.0290073690642152e-06,3.2900386661146932e-07,7.5104622838523567e-09,5.6493663851158048e-05,0.00017806396520043496,4.5530959761933461e-05,1.481385787613894e-07,3.5848475496870936e-06,4.7063819121256264e-07,2.4118751065911899e-06,1.120662506943519e-08,2.1098370807251582e-08,3.4077688094528149e-07,1.8524877828617075e-07,7.9711884378005129e-07,5.5496569230294907e-09,7.0730653885487705e-09,6.1740978432531931e-08,5.4116495826107216e-10,3.8554977414879919e-05,5.1746303132165827e-11,1.8126336797906788e-08,3.3626477068652276e-05,2.8314984305577297e-09,6.4832436611152563e-08,5.2039204411060863e-09,1.4595681114457577e-08,1.114353838041685e-09,2.5642435844965489e-10,2.7297621806519206e-16,7.5210885045084585e-10,1.0926237391634688e-06,1.1822278585579388e-08
1.0085857323861116e-08,0.3155265865546618,76.950000000000003,0.0,0.0,0.0,0.00020535889549109504,9.499970490554098,0.0031580374022408255,0.017752418111168677,0.00041665224163414899,7.1781902979485024e-06,1.8687016488453296e-09,2.9575033468973934e-06,0.17829476268213348,1.1012717436149803e-05,3.7967667275071012e-14,2.7725684243739741e-06,9.2050095815883671e-05,0.76791345213385476,0.00086596186533447611,4.4434950696516751e-14,3.1300590547771043e-13,3.6107215857794136e-08,1.0530746229174218e-11,0.00025040161461827232,3.8113402067783845e-06,0.019047252265629415,0.019374985003441206,2.3097210234250524e-06,1.224144198217432e-06,1.4928440415329623e-09,0.0018303421634834898,4.4142593127358091e-07,1.1690053505759325e-07,2.7236890518400649e-06,4.5109435078222085e-07,1.2299110860555851e-06,0.00011366905972768921,0.0095006442828312401,2.7058691068399613e-12,1.0264711914043206e-12,1.0298400976103202e-06,3.2931788884446406e-07,7.5081289104570633e-09,5.6598562506919742e-05,0.00017839660913025686,4.5706687515535367e-05,1.4939468638376569e-07,3.6099334627423956e-06,4.7001217226904631e-07,2.4323540219994283e-06,1.1300632684799378e-08,2.1277933413971046e-08,3.4389349868975044e-07,1.88418551348453e-07,8.0411333372218679e-07,5.6004150800490716e-09,7.1356352862399743e-09,6.2897064417435483e-08,5.5132223631179817e-10,3.8898308811248308e-05,5.2224717267269446e-11,1.8160218855831315e-08,3.4126877067123591e-05,2.8736341221881354e-09,6.5603574124896186e-08,5.2813605704485841e-09,1.4812939700422083e-08,1.1276144237132632e-09,2.5945724930081174e-10,2.7703950407694621e-16,7.6134235676633669e-10,1.1060418260616979e-06,1.1844377181684212e-08
1.0175824697568977e-08,0.31552663732044967,76.950000000000003,0.0,0.0,0.0,0.00020262240401263488,9.4999707400137634,0.0031544860535737394,0.017734298773039583,0.0004018635333620471,6.9234060583636425e-06,1.8667940721654915e-09,2.9466145283913869e-06,0.177650163800224,1.1001475615703406e-05,3.6620034677722041e-14,2.7467640641018851e-06,9.2866634073081734e-05,0.76855395499388512,0.0008659931547187812,4.4389591343553157e-14,3.157802604828714e-13,3.6429275972348527e-08,1.0451399019309126e-11,0.00025061141124281598,3.6760656433329312e-06,0.019059682020775046,0.019390141574801904,2.3112280230026551e-06,1.2249429580860142e-06,1.4940892101325039e-09,0.0018462610351596648,4.4526507288315534e-07,1.1791734335668057e-07,2.7274111507390387e-06,4.5501987676152569e-07,1.240715098916251e-06,0.00011484880945405203,0.0095108245166957567,2.7294158378871584e-12,1.0354036397129257e-12,1.0307115477164056e-06,3.2964619373569195e-07,7.505741959801062e-09,5.6708574091564821e-05,0.00017874546094065759,4.5885470918084101e-05,1.5070919062869869e-07,3.6359299598107873e-06,4.6934666508996673e-07,2.45361496173411e-06,1.1399011905552526e-08,2.1464354383073013e-08,3.4716645238908776e-07,1.917615847004712e-07,8.1137572049607987e-07,5.653719375973532e-09,7.2006034567864788e-09,6.411674932789513e-08,5.6203862432840868e-10,3.9257691871381327e-05,5.2727149063716104e-11,1.8195751708159199e-08,3.465469308414329e-05,2.9180783598720414e-09,6.6413821290948513e-08,5.3630435207305544e-09,1.5042101969690752e-08,1.1415475691975752e-09,2.6264378616910357e-10,2.813254191259728e-16,7.71047869309756e-10,1.120145882081584e-06,1.1867552460024989e-08
