Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971)
2.7687982657224486e-11,0.26599996099984524,76.950000000000003,0.0,0.0,0.0,0.99995460433344951,9.4999991891358011,1.9375250376736306e-06,1.7942039282165464e-05,1.7216120032631101e-05,7.678429481945996e-07,6.8094968303551606e-12,1.5043342450145326e-07,3.0211153028520999e-06,4.2804646600421778e-08,1.0532162993183755e-14,1.2840493136637087e-13,8.9135068214236248e-11,4.2685494116555422e-06,2.4400189890788912e-09,3.9725969265641039e-16,1.9393004054692292e-18,1.1133477220731217e-16,6.8172046187582318e-21,4.0205412646201702e-12,8.3894341975409951e-10,4.646342200986845e-11,4.648840205996454e-11,1.5662774621338096e-14,9.3170068505540037e-15,1.6097991809501402e-19,2.9224083999770214e-11,1.9763165641816564e-14,5.8737052923239485e-15,8.1484519346454395e-25,3.0203916966855846e-15,3.7364785850824512e-17,7.6793148143756713e-25,4.5616209636440228e-08,3.1226229210984757e-20,9.2707406018095056e-21,6.9567777833458579e-11,1.7889822478918284e-11,3.7860918140562065e-12,7.0219960566649642e-11,3.9662965010473219e-12,7.6792399672427056e-25,2.9273953393848026e-18,2.736866686083754e-19,2.6628225621830348e-19,6.487202703472038e-22,6.1976469660371031e-18,2.2767552288837795e-24,6.7322861888500777e-15,6.4550986501936235e-23,1.9450977247543552e-25,1.5481506329529941e-16,1.9732547595606688e-28,3.3625986607829477e-29,1.6392236765462051e-31,1.8286339244281761e-17,1.9979196142477135e-19,7.2693640544887218e-20,2.6492046754779865e-16,1.0941181166370044e-19,3.1054413153737698e-18,1.5935789021024852e-19,1.8937549420104793e-19,9.4891464235319497e-20,4.052458460164598e-21,4.4413440783802261e-26,3.3113902537434185e-22,9.8657245844919443e-19,1.5091484458417498e-19,2.6861949338987209e-19,1.6802158035207156e-16,3.167743125230323e-20,2.0958891944355978e-10,4.5945179689194301e-15,2.9312926954795658e-17,4.5945157763170289e-15,5.4231976957294667e-21,1.8558544990765237e-27,1.0602557396953258e-27,8.8874761480494743e-32,3.8354989940568448e-31,5.4849352122345544e-19,3.1904423891562208e-28,1.3231363953525183e-22,8.2532031876029031e-25
2.937183916182363e-11,0.26599996072750026,76.950000000000003,0.0,0.0,0.0,0.99995184372254253,9.4999990995668142,2.0553506479828217e-06,1.9033029134923656e-05,1.8222871086104296e-05,8.5468040549084078e-07,7.2235589140015923e-12,1.5043303383189183e-07,3.2085365713749917e-06,4.5511550242960343e-08,1.1723275882921073e-14,1.5696998892896517e-13,1.0031611596680314e-10,4.5333585431516203e-06,2.7457866185832817e-09,4.2238183019940302e-16,2.0662257409966939e-18,1.3265011981079743e-16,8.3429320680567702e-21,4.5322340440321414e-12,9.3950711914901705e-10,5.5261147253603871e-11,5.5290921110810368e-11,1.8645378370945297e-14,1.1128158707747188e-14,1.71125184252754e-19,3.1798869148178863e-11,2.151228054906199e-14,6.4022003298849688e-15,1.2237756567295765e-24,3.4801561828205477e-15,4.252164722657642e-17,1.1533473422869899e-24,4.8446656605889212e-08,3.5980431045710533e-20,1.0682016961137143e-20,7.3695329333705933e-11,1.8767187697488569e-11,3.7873523456180032e-12,7.4431870150341836e-11,4.4722906463442705e-12,1.1533354090414429e-24,3.5205077186424196e-18,3.543283867993915e-19,3.4517883446792856e-19,8.9081427771897438e-22,6.8089066824572919e-18,3.308824985797407e-24,7.5553356823149567e-15,8.8520331983266854e-23,2.8300416437853713e-25,1.7715761242144502e-16,3.0426063653695683e-28,5.165326165444807e-29,2.6145957568737425e-31,2.1937264338571955e-17,2.2427380224782006e-19,8.5339630954321332e-20,3.1554463377695355e-16,1.3050123418496979e-19,3.4938456441699287e-18,1.9011916864257959e-19,2.3376179849303552e-19,1.1247833335389129e-19,4.4835927633719961e-21,5.4823122157915846e-26,3.9163476254806148e-22,1.1755509886905491e-18,1.8075954820883188e-19,3.2012074481759409e-19,1.7845350399618584e-16,3.9185565129094582e-20,2.3376464891082736e-10,4.743041311589141e-15,3.5971985422323196e-17,4.7430389191595287e-15,6.8265901064347709e-21,2.199812833412419e-27,1.2567602575647235e-27,1.2932690058601571e-31,6.1064384939303072e-31,6.5292598139632671e-19,3.7882940548658967e-28,1.5751902761988214e-22,1.0447924811706592e-24
3.1055695666422775e-11,0.26599996044408414,76.950000000000003,0.0,0.0,0.0,0.99994908310824315,9.4999990063557664,2.173175592903781e-06,2.0124012212721878e-05,1.9225968480700418e-05,9.4515862918471314e-07,7.6376184167851108e-12,1.5043264303278402e-07,3.3959572773615502e-06,4.8218436840850601e-08,1.2964327722107602e-14,1.8980833007237604e-13,1.1215916200076116e-10,4.7981669565110345e-06,3.0695973233951714e-09,4.475038095549925e-16,2.1936597420678928e-18,1.5649398301002831e-16,1.0098232595959677e-20,5.0742802057845893e-12,1.045250417616201e-09,6.507999472770561e-11,6.5115126208337917e-11,2.1976065625236528e-14,1.3155037324231947e-14,1.8127042290690156e-19,3.4462673751410896e-11,2.3322050759660082e-14,6.9492351965389069e-15,1.7961007553391236e-24,3.9799888623382946e-15,4.8070604772851114e-17,1.6927778204433845e-24,5.1277152459592565e-08,4.1149029417538009e-20,1.2216291408823454e-20,7.7790579132246989e-11,1.9619074055275179e-11,3.7885974566542088e-12,7.8616483039851327e-11,5.0071470272148028e-12,1.6927592892390117e-24,4.1927581488884096e-18,4.5234476387532213e-19,4.4115759315799442e-19,1.2022080858550359e-21,7.4430680344250536e-18,4.7108106044391515e-24,8.4237097909943621e-15,1.1932282276185485e-22,4.0337368073685157e-25,2.0101206903407873e-16,4.5809892799434514e-28,7.7507016306061278e-29,4.0671336337890996e-31,2.6038783806556471e-17,2.5010689518857921e-19,9.9265105792060116e-20,3.7216387819100898e-16,1.5410891395512657e-19,3.9050178621311972e-18,2.2455876401180114e-19,2.8491064532905842e-19,1.320166334367629e-19,4.9337198803334081e-21,6.6818778259773736e-26,4.5897835343477144e-22,1.386958664580922e-18,2.1409251057501016e-19,3.7767246214340868e-19,1.8888539911018892e-16,4.7865837823649154e-20,2.5924416058221283e-10,4.8915580627713375e-15,4.3692208895302926e-17,4.8915554632475047e-15,8.483155388229727e-21,2.5819366729816382e-27,1.475068852740766e-27,1.8435558149023927e-31,9.4704313695147478e-31,7.696310794944945e-19,4.4552408314917596e-28,1.8568795006230716e-22,1.3040951114111913e-24
3.273955217102192e-11,0.26599996014999266,76.950000000000003,0.0,0.0,0.0,0.99994632249055171,9.4999989096327457,2.2909998724380301e-06,2.1214988514919457e-05,2.0225542319651769e-05,1.0391475383039523e-06,8.0516753381372106e-12,1.504322524303237e-07,3.5833774206793642e-06,5.0925306615532867e-08,1.4253534241612871e-14,2.2727962986885264e-13,1.2466449038638088e-10,5.0629746515974091e-06,3.4114508927894551e-09,4.7262563277831382e-16,2.321602636301862e-18,1.8300118032387981e-16,1.2102542858859088e-20,5.6466306866118319e-12,1.1561001321877206e-09,7.5970870656332992e-11,7.6011952079109299e-11,2.5672287613050913e-14,1.5408693568257278e-14,1.9141563402809865e-19,3.7215495863600094e-11,2.5192474945164733e-14,7.5148101053262416e-15,2.5823831684358451e-24,4.5212434185242576e-15,5.4020831995549057e-17,2.4338898151984233e-24,5.4107696208223713e-08,4.6746026099621964e-20,1.3877719510228908e-20,8.1853775861113301e-11,2.0446238862908063e-11,3.7898275297487756e-12,8.2774026234583575e-11,5.570619613696777e-12,2.4338617075615825e-24,4.949946002163998e-18,5.7025750434371178e-19,5.5670759282331338e-19,1.597420330527185e-21,8.1001155290559734e-18,6.5844026087774252e-24,9.3370927295737997e-15,1.5838602875853371e-22,5.644431618435184e-25,2.2636923003473035e-16,6.751667967775877e-28,1.1388455539517454e-28,6.1860877942776296e-31,3.0615779186408053e-17,2.772818256542745e-19,1.1451478727843291e-19,4.3509823462082753e-16,1.8037038912887527e-19,4.3389517803896652e-18,2.6287492898734513e-19,3.4334177225018108e-19,1.5358930933347486e-19,5.4028290380471657e-21,8.0522299052889885e-26,5.3351854136808652e-22,1.6219948987777831e-18,2.5106224843164909e-19,4.4158008979600657e-19,1.9931726568015168e-16,5.7814833776341471e-20,2.860268734523953e-10,5.0400684356194832e-15,5.2579003918000296e-17,5.0400656217151996e-15,1.0420818413141849e-20,3.0038482306151284e-27,1.7161083006784739e-27,2.5799796550358823e-31,1.4347396371933376e-30,8.9924857827452207e-19,5.194823370628105e-28,2.1697496922334773e-22,1.6074202076197052e-24
3.4423408675621064e-11,0.26599995984560765,76.950000000000003,0.0,0.0,0.0,0.99994356186946787,9.4999988095231789,2.4088234865870887e-06,2.2305958041036738e-05,2.1221718060372585e-05,1.1365216968701296e-06,8.4657296775645203e-12,1.5043186187025534e-07,3.7707970013901036e-06,5.3632159619168122e-08,1.5589174885845071e-14,2.6975175041480385e-13,1.3783239063830196e-10,5.3277816285484893e-06,3.7713471160329392e-09,4.9774730035352273e-16,2.4500546483760665e-18,2.1230549952487188e-16,1.4375746010547309e-20,6.2492365024128573e-12,1.2719845872862241e-09,8.798396436270685e-11,8.8031616146779898e-11,2.9751249658539394e-14,1.7900022248708454e-14,2.0156081763239187e-19,4.0057333527888379e-11,2.7123551769844637e-14,8.0989252678458142e-15,3.6447758568084739e-24,5.1052720024656469e-15,6.0381332620667814e-17,3.4352791625070223e-24,5.6938286889336633e-08,5.278540701576215e-20,1.5670452126806623e-20,8.5885166488380683e-11,2.1249416871199193e-11,3.7910428347476336e-12,8.6904725073510764e-11,6.1624644337105654e-12,3.4352374226468247e-24,5.7979960762538511e-18,7.10794275000162e-19,6.9452154070407461e-19,2.0930172324931041e-21,8.7800391113369475e-18,9.0516992318511357e-24,1.0295171322152845e-14,2.0733877670788049e-22,7.768282417473402e-25,2.5321958588235229e-16,9.7616824589932425e-28,1.6419897327311e-28,9.2202945220961562e-31,3.5692919866224282e-17,3.0578925698544665e-19,1.3113176495750033e-19,5.0466550714345005e-16,2.0942025330892825e-19,4.7956440113247787e-18,3.0526453457901421e-19,4.0957574046925435e-19,1.7727681836205461e-19,5.8909133996637752e-21,9.6055767656603994e-26,6.1560164817014941e-22,1.8818506384764221e-18,2.9181170866334156e-19,5.1214476518587525e-19,2.0974910370377376e-16,6.9130000747912395e-20,3.1411222688052662e-10,5.1885725406505382e-15,6.2742602223986182e-17,5.1885695050599415e-15,1.2668790310543021e-20,3.4671210686724429e-27,1.9807775826607687e-27,3.5511075925096735e-31,2.1282459166468733e-30,1.0424123608246742e-18,6.0105506924833904e-28,2.515332269250679e-22,1.9590980003263379e-24
3.610726518022021e-11,0.265999959531297,76.950000000000003,0.0,0.0,0.0,0.99994080124499196,9.4999987061480269,2.5266464353524797e-06,2.3396920790758529e-05,2.2214616680446753e-05,1.237160147940607e-06,8.8797814346541008e-12,1.5043147116761437e-07,3.9582160195678478e-06,5.6338995731612831e-08,1.6969590536371146e-14,3.1760025453824936e-13,1.5166315743864163e-10,5.5925878875194593e-06,4.1492857823841885e-09,5.2286881116555991e-16,2.5790159990071694e-18,2.4453970728162839e-16,1.6938145247930001e-20,6.8820487481333795e-12,1.3928335717952609e-09,1.011687629828192e-10,1.0122363325407237e-10,3.4229916231652652e-14,2.0639765328915415e-14,2.1170597373959556e-19,4.2988184775874532e-11,2.9115279890051802e-14,8.7015808953726156e-15,5.0588386107547296e-24,5.7334252345352732e-15,6.7160944149934846e-17,4.7681842099353593e-24,5.9768923563952243e-08,5.9281142255741343e-20,1.7598635420655629e-20,8.9884996298646806e-11,2.2029320937222287e-11,3.7922435764192804e-12,9.100880321732465e-11,6.7824395572251343e-12,4.7681234013508013e-24,6.7429558414761972e-18,8.7689319454124387e-19,8.5750015835604246e-19,2.7077740230547595e-21,9.482831964803453e-18,1.2257936258352553e-23,1.1297634870181977e-14,2.6802711871651429e-22,1.0531797652917109e-24,2.8155343394388424e-16,1.3870454337444998e-27,2.3271825235793039e-28,1.349258360986971e-30,4.1294664859369236e-17,3.3561992647638728e-19,1.4915756912802556e-19,5.8118128887332437e-16,2.4139216355929953e-19,5.2750938892406506e-18,3.5192308187258783e-19,4.8413323461350468e-19,2.0315722113148007e-19,6.3979688205060101e-21,1.1354129612242216e-25,7.0557159381822513e-22,2.1677084369359295e-18,3.3647852970561193e-19,5.8966340724140733e-19,2.2018091317989732e-16,8.1909434723748201e-20,3.4349967986111878e-10,5.3370704255174767e-15,7.429804941683555e-17,5.337067160914634e-15,1.5257543412003383e-20,3.9732818753231055e-27,2.2699489005936567e-27,4.8148210978868617e-31,3.0973610784028596e-30,1.1997505092032294e-18,6.9059006073543529e-28,2.8951446345691762e-22,2.3635885080766555e-24
3.779112168481935e-11,0.2659999592074158,76.950000000000003,0.0,0.0,0.0,0.99993804061712399,9.4999985996239342,2.6444687187357223e-06,2.4487876763699682e-05,2.3204354837579452e-05,1.3409462536855704e-06,9.293830608982371e-12,1.5043108045818104e-07,4.1456344751571191e-06,5.9045814895176518e-08,1.8393181318316643e-14,3.7120794629209371e-13,1.6615709037325702e-10,5.8573934284823424e-06,4.5452666810958361e-09,5.4799016467896292e-16,2.7084869152273663e-18,2.7983555865682511e-16,1.9810438813852861e-20,7.5450185976459224e-12,1.5185782975807927e-09,1.155740657537648e-10,1.1563682995913342e-10,3.91250158525583e-14,2.3638515047345567e-14,2.2185110233906823e-19,4.6008047627289007e-11,3.1167657953805069e-14,9.3227771949497236e-15,6.9155202816514267e-24,6.4070522060322366e-15,7.4368341339548055e-17,6.5183558260239634e-24,6.2599605313763875e-08,6.6247186092302797e-20,1.9666410859557385e-20,9.3853508838837474e-11,2.2786642659294026e-11,3.7934300247755076e-12,9.5086482595897776e-11,7.4303050805905386e-12,6.518268764556761e-24,7.7909927463039321e-18,1.0717070490049898e-18,1.0487562705168949e-18,3.4628396076255039e-21,1.0208489499532488e-17,1.6374416726801373e-23,1.2344175060801966e-14,3.4253064323321722e-22,1.4084469943574779e-24,3.1136095243318799e-16,1.9399539157222256e-27,3.2472259671059978e-28,1.9416731826094466e-30,4.7445264565857798e-17,3.667646426147801e-19,1.6863223972332849e-19,6.649589796837888e-16,2.7641884794772641e-19,5.7773033869992998e-18,4.0304471307198602e-19,5.6753448081553456e-19,2.3130626914955481e-19,6.9239932601857259e-21,1.3310088896532094e-25,8.0376991498671696e-22,2.4807425213575276e-18,3.8519528653417834e-19,6.744288023829741e-19,2.3061269410024569e-16,9.6251682225214102e-20,3.7418871032172597e-10,5.4855622030523872e-15,8.7365194414123143e-17,5.4855587020908957e-15,1.8218786451568767e-20,4.5238121779577519e-27,2.5844686558836169e-27,6.4395210454485405e-31,4.4303568105133533e-30,1.3718853783968066e-18,7.8843201120378559e-28,3.3106903544938925e-22,2.8254734750481565e-24
3.94749781894185e-11,0.2659999588743064,76.950000000000003,0.0,0.0,0.0,0.99993527998586373,9.4999984900633674,2.7622903367383378e-06,2.5578825959353746e-05,2.4191045023830607e-05,1.4477675411821547e-06,9.7078772000904426e-12,1.5043068984446598e-07,4.3330523681158801e-06,6.1752617166279275e-08,1.9858404485184145e-14,4.3096443629341581e-13,1.8131449368020152e-10,6.1221982514280635e-06,4.9592896014150294e-09,5.7311136141743189e-16,2.8384676331100049e-18,3.1832380646717929e-16,2.3013696353418278e-20,8.2380973036147492e-12,1.6491513593886154e-09,1.312479978979132e-10,1.3131935842750382e-10,4.4453045857274877e-14,2.6906716949851828e-14,2.3199620342258193e-19,4.9116920091257163e-11,3.3280684601860892e-14,9.9625143688494095e-15,9.3233094058401435e-24,7.1275004807180203e-15,8.2012039608421393e-17,8.7880864245312559e-24,6.5430331242664253e-08,7.3697476997039769e-20,2.1877915221690772e-20,9.7790945944708129e-11,2.3522053017036026e-11,3.7946024763621409e-12,9.9137983436370381e-11,8.1058231107379652e-12,8.7879637387439867e-24,8.9483915796670316e-18,1.2986072530858341e-18,1.2716186356390747e-18,4.381904179974661e-21,1.0957008713207931e-17,2.1601640517091051e-23,1.3434485897772449e-14,4.3317910114036116e-22,1.8601597328550379e-24,3.4263225235308437e-16,2.6743601349316249e-27,4.4668119816800683e-28,2.7517252247262141e-30,5.4168762520139275e-17,3.9921428300297183e-19,1.8959439108112488e-19,7.5630980325632443e-16,3.1463211279320358e-19,6.3022770334327237e-18,4.5882222210741089e-19,6.6029875942971469e-19,2.6179748931751881e-19,7.468986401500161e-21,1.5485632888651284e-25,9.1053578294098919e-22,2.8221188585046327e-18,4.3808972064594097e-19,7.6672968806279224e-19,2.4104444645763342e-16,1.1225555842425718e-19,4.0617881444726347e-10,5.6340480185022944e-15,1.0206867959489175e-16,5.6340442738148804e-15,2.1585440023624213e-20,5.120149995710822e-27,2.9251583935292806e-27,8.50541935513647e-31,6.2376174910040109e-30,1.5594336668597797e-18,8.9492257679154069e-28,3.7634593292049e-22,3.3494486677524252e-24
4.115883469401764e-11,0.2659999585322986,76.950000000000003,0.0,0.0,0.0,0.99993251935121175,9.4999983775747854,2.8801112893618469e-06,2.6669768377221762e-05,2.5174795714346955e-05,1.5575155537089686e-06,1.0121921207538445e-11,1.5043029921889481e-07,4.5204696984869645e-06,6.4459402587018063e-08,2.1363772379120079e-14,4.972657305461602e-13,1.9713567600981586e-10,6.3870023564673602e-06,5.3913543325819558e-09,5.9823240177164721e-16,2.968958391107627e-18,3.6013421050968005e-16,2.6569336545643577e-20,8.9612361973648547e-12,1.7844866960666754e-09,1.4823802411712833e-10,1.4831870993391675e-10,5.0230277029400194e-14,3.0454672836587448e-14,2.4214127700203301e-19,5.2314800167125429e-11,3.545435846837854e-14,1.0620792617264133e-14,1.2410557269667503e-23,7.8961160962622083e-15,9.0100398375605334e-17,1.1698401850196969e-23,6.8261100477210445e-08,8.1645937655337913e-20,2.4237280600068922e-20,1.0169754778496928e-10,2.4236202997863894e-11,3.7957611711874695e-12,1.0316352430882167e-10,8.808757749424473e-12,1.1698231459180902e-23,1.0221551888684488e-17,1.5611875720063226e-18,1.5296355330435817e-18,5.4913695705662563e-21,1.1728387607463664e-17,2.8172635908337813e-23,1.4568263645396003e-14,5.425693267711445e-22,2.4287296924542555e-24,3.7535741682684253e-16,3.6382699302555298e-27,6.0644975578926785e-28,3.8452333544697969e-30,6.1488997125300102e-17,4.3295979267136264e-19,2.1208127287967851e-19,8.5554282367532611e-16,3.5616284971498215e-19,6.8500218333714476e-18,5.1944706495149489e-19,7.6294399555110924e-19,2.947022654016301e-19,8.03294930081525e-21,1.7892908074238454e-25,1.0262060210288654e-21,3.192995218814182e-18,4.952849561253749e-19,8.6685083395618724e-19,2.5147617025016381e-16,1.3001997986997166e-19,4.3946950602798336e-10,5.7825279666899287e-15,1.1853793160891998e-16,5.7825239708880618e-15,2.5391612302584762e-20,5.7636914328599736e-27,3.2928157124355354e-27,1.1105918752538965e-30,8.655772459388581e-30,1.7630064843930084e-18,1.0104004064773239e-27,4.2549279567857465e-22,3.9403165147112441e-24
4.2842691198616786e-11,0.2659999581817107,76.950000000000003,0.0,0.0,0.0,0.9999297587131678,9.4999982622627677,2.9979315766077706e-06,2.776070401686934e-05,2.6155711510808478e-05,1.6700857073253147e-06,1.0535962630925985e-11,1.5042990852986402e-07,4.7078864662906002e-06,6.7166171128400632e-08,2.2907850463668878e-14,5.7051384138961716e-13,2.1362095019598147e-10,6.6518057436789331e-06,5.8414606638291492e-09,6.2335328547246404e-16,3.0999594274219878e-18,4.0539554665826722e-16,3.0499105937656692e-20,9.7143866887608307e-12,1.9245195530613749e-09,1.6659096171126301e-10,1.6668172798815982e-10,5.6472758102820307e-14,3.4292543626688358e-14,2.5228632308458206e-19,5.5601685844263634e-11,3.7688678180634279e-14,1.1297612138760924e-14,1.6327976829111365e-23,8.7142435657660489e-15,9.8641624326325017e-17,1.5391419373408397e-23,7.1091912164406035e-08,9.0106474982131779e-20,2.6748634407215819e-20,1.0557355285123104e-10,2.4929724188608192e-11,3.7969063245289644e-12,1.0716332211775297e-10,9.5388750777064084e-12,1.5391185871366041e-23,1.1616985450497004e-17,1.8632676178497322e-18,1.826578120854083e-18,6.8205221261632215e-21,1.2522624717290024e-17,3.6356494223495031e-23,1.5745206782344142e-14,6.7358243481064686e-22,3.1377713327964567e-24,4.0952653085253673e-16,4.8895964958649581e-27,8.1349006378411801e-28,5.3040261090022722e-30,6.9429603373739737e-17,4.6799218269057332e-19,2.3612882748505768e-19,9.6296496164640109e-16,4.0114104251746885e-19,7.4205471898277474e-18,5.8510936969418955e-19,8.7598641489243319e-19,3.3008991660519823e-19,8.6158841018009689e-21,2.0544021084114522e-25,1.1511151218360694e-21,3.5945212392490204e-18,5.5689970280818758e-19,9.7507312088996645e-19,2.6190786547498522e-16,1.4964381073721907e-19,4.740603158296461e-10,5.9310021192703194e-15,1.3690715280595776e-16,5.9309978649438188e-15,2.9672575027079724e-20,6.4557922155166628e-27,3.6882151433298651e-27,1.4349081718198693e-30,1.1852357701059259e-29,1.9832094177511499e-18,1.1352011772458893e-27,4.7865592917575616e-22,4.6029790733708341e-24
4.452654770321593e-11,0.2659999578228498,76.950000000000003,0.0,0.0,0.0,0.99992699807173213,9.4999981442281705,3.1157511984776297e-06,2.8851632877861786e-05,2.7133893279753917e-05,1.7853771525703945e-06,1.0950001469859993e-11,1.5042951785766212e-07,4.8953026714937419e-06,6.9872922755471387e-08,2.448925542675446e-14,6.5111641951712612e-13,2.3077063303811423e-10,6.9166084130661151e-06,6.3096083843820773e-09,6.4847401219555504e-16,3.2314709836920322e-18,4.5423561583402325e-16,3.4825058927289345e-20,1.0497500266081755e-11,2.069186446149141e-09,1.8635299333166481e-10,1.8645462109574322e-10,6.3196320139088185e-14,3.8430352143074806e-14,2.624313416645734e-19,5.8977575102297829e-11,3.9983642359143528e-14,1.1992973128655878e-14,2.1251321253953121e-23,9.5832258793514854e-15,1.0764377460927406e-16,2.0032875378460542e-23,7.3922765470659708e-08,9.9092980138348106e-20,2.9416099380044842e-20,1.0941919794047103e-10,2.5603229347009218e-11,3.7980381807903669e-12,1.1113759208606558e-10,1.0295943140512439e-11,2.0032559314614066e-23,1.3141313797261373e-17,2.2088961312804113e-18,2.1664435758376841e-18,8.4017079581124877e-21,1.3339718863751055e-17,4.6462109342769435e-23,1.6965015964958862e-14,8.2940127799000409e-22,4.0144424721538796e-24,4.4512970189852053e-16,6.4976766416819893e-27,1.0791130294964982e-27,7.2289670240902343e-30,7.8014014554395698e-17,5.043025290695236e-19,2.6177174393021554e-19,1.0788810103557681e-15,4.4969577391872935e-19,8.0138648275734245e-18,6.5599794638772803e-19,9.9994025662151775e-19,3.6802777334131925e-19,9.2177938732638484e-21,2.3451031959780436e-25,1.2855952640059391e-21,4.0278384849304371e-18,6.2304844730620061e-19,1.0916736175725937e-18,2.7233953212640774e-16,1.7122572174159303e-19,5.099507909866391e-10,6.0794705791003539e-15,1.5731531325189162e-16,6.0794660588170227e-15,3.4464739751977769e-20,7.197769173568713e-27,4.1121089954011021e-27,1.8359189982374817e-30,1.6031045852019884e-29,2.2206425941675115e-18,1.2696576281385686e-27,5.3598031985760561e-22,5.3424313120483725e-24
