Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552)
8.301943472909819e-11,0.46736148699861213,76.950000000000003,0.0,0.0,0.0,3.6772456500161328e-05,9.4999947187900968,0.00030802270513823066,0.0013235011458043123,0.00077857617178779418,2.4966620260670963e-06,5.5531706849295245e-11,5.0742867018149641e-05,0.18142497219803877,2.8848752057205917e-07,8.8967105070349662e-15,2.3682544737883023e-10,5.4588212702448455e-07,0.80246675810149748,1.3446210451006193e-06,8.4197223668550303e-16,3.6655109599494669e-15,7.1189437764142319e-10,6.9824255542749881e-15,0.00062208105957417461,3.562367587479158e-05,0.00053487616007026216,0.00053492205280260871,2.7708725312224744e-08,1.3262650368687765e-08,9.9530969304067742e-07,2.8558987851076483e-05,2.9450070180503852e-09,7.0387719172587362e-10,9.0952024259398229e-11,5.4652105167458002e-10,6.4621003285464467e-08,3.5239309389504825e-10,0.011157748363535594,1.8702223719071267e-15,8.1478840377162343e-16,5.7357929171309367e-06,1.6272645210504419e-06,4.250914950490192e-07,0.00031713391019436637,0.00087416652123180891,3.1038895159247124e-10,5.0189665810842178e-10,4.8937475067810739e-11,4.4925983585725003e-11,2.650488440573553e-12,1.1233123676644737e-09,3.3936438001657268e-15,8.1204411759686909e-08,1.2308502651123272e-14,7.3114604504404178e-13,8.832928194674755e-10,4.9073549451421086e-16,3.2908567575412952e-17,4.8644491928993884e-20,2.0961566397861245e-05,3.0326153991959762e-11,1.4712200043304984e-06,3.8013589704410533e-07,9.9605131594690686e-12,1.5063977887542248e-09,2.0685604328503094e-11,5.5012709575277051e-11,4.7085291024117984e-12,2.5927567377525292e-11,2.6088254478134931e-19,8.0640964748504149e-11,7.2875802200251235e-08,3.5883401790406056e-07,3.4133017076907385e-09,2.6975821541843481e-09,2.9411184829991797e-07,2.4343064836058908e-06,6.4031776554126116e-09,1.1962619312061038e-10,6.4032292245049615e-09,3.1898063393827007e-06,2.2179676559516046e-20,1.3153185393521752e-20,1.8847486741053461e-18,2.9340918777520113e-13,2.8275098378431665e-11,1.3506484515387564e-20,2.0450106637647387e-14,3.8377051618025321e-08,3.7498115538379682e-11,1.2462047893047664e-08,2.6382086485039923e-09,1.7963200521002226e-09,6.7862099894431252e-13,9.3969541366617997e-14,1.1320479437148776e-12,2.1723305807449081e-18,5.9606161106869349e-09,4.3449093406695119e-18
8.3357899726846e-11,0.46736149723903164,76.950000000000003,0.0,0.0,0.0,3.6062999175988646e-05,9.4999947205307258,0.00030801868699374874,0.0013233802090307637,0.00077675338573012702,2.490816840434627e-06,5.5526248996405843e-11,5.0708146746262924e-05,0.1813563422665124,2.8846115334255725e-07,8.8760089708965481e-15,2.3704975914426557e-10,5.4818190342523108e-07,0.80253424082527525,1.3446274748522142e-06,8.4192873450246571e-16,3.8220831534185526e-15,7.1587651985071077e-10,6.9903240804996144e-15,0.00062237857526479612,3.5540288392426912e-05,0.00053678643049123969,0.00053683249902640353,2.7807755518224417e-08,1.3310105319964507e-08,9.9539342051301153e-07,2.8675019868486792e-05,2.9569782189569341e-09,7.0674362232146851e-10,9.168374635443688e-11,5.4875080814441043e-10,6.4989448689758011e-08,3.5664195378197122e-10,0.011159194281059832,1.8778527057363901e-15,8.1811177948106311e-16,5.7295517553633134e-06,1.6270489334974025e-06,4.2477054370047599e-07,0.00031710706550791589,0.00087422085677143927,3.1394913398465215e-10,5.0481804814017199e-10,4.92132550762117e-11,4.5164191832108255e-11,2.6749207460689531e-12,1.1279407446363797e-09,3.42598942574346e-15,8.1267384532036163e-08,1.2425874110019594e-14,7.3980869512860363e-13,8.839782023954517e-10,4.9697849899371761e-16,3.3324949556334681e-17,4.9295501264200643e-20,2.1070606351924091e-05,3.0350962387855577e-11,1.4723354990019319e-06,3.820011901448397e-07,1.0009399748943255e-11,1.5152002754330237e-09,2.0787165438609106e-11,5.5287033056817657e-11,4.7364869774304085e-12,2.6078317116186383e-11,2.6218353209774153e-19,8.1018365527974058e-11,7.3216203761897699e-08,3.5910954551694938e-07,3.4255293704945355e-09,2.6978089586501026e-09,2.9436685148844416e-07,2.4382676563179741e-06,6.4039432247630205e-09,1.2004305073493655e-10,6.4039947978914602e-09,3.2113224683242368e-06,2.2311380503689749e-20,1.3231282236323825e-20,1.9070820689816271e-18,2.9764345953624671e-13,2.8412802472443384e-11,1.3572255497989509e-20,2.054971136607586e-14,3.8678849531984681e-08,3.7843059675042566e-11,1.2560569019412907e-08,2.6601097965498451e-09,1.8154617275701399e-09,6.8585944477975934e-13,9.4971508602865709e-14,1.1416822143037407e-12,2.1925348887010535e-18,6.0090045862908959e-09,4.384880426249585e-18
8.369636472459382e-11,0.46736150745548,76.950000000000003,0.0,0.0,0.0,3.5384449950641435e-05,9.4999947222619667,0.00030801465923020212,0.0013232592833314859,0.0007749348671335836,2.4849853396473011e-06,5.5521303958517134e-11,5.0674193807706411e-05,0.18128773269209605,2.8843478854266092e-07,8.8551112176464455e-15,2.3727237254098232e-10,5.5048146867571193e-07,0.8026016764897943,1.3446338420291142e-06,8.418179856830017e-16,3.5698427733972499e-15,7.1985989491365608e-10,6.9982052421212192e-15,0.00062267185935935244,3.5457095405683038e-05,0.00053869222921357381,0.0005387384732811728,2.7906553903117599e-08,1.3357449183510723e-08,9.9547708905599761e-07,2.8791039931440274e-05,2.968948186072631e-09,7.0960975744679998e-10,9.2416734117000462e-11,5.5098033473606097e-10,6.5358101875219177e-08,3.6091928274854822e-10,0.011160639310183794,1.8854821243151773e-15,8.214361654856626e-16,5.7235543973523439e-06,1.6268458506664052e-06,4.2445924991680517e-07,0.00031708125997830856,0.00087427406499557628,3.1753011949124789e-10,5.0774119045066555e-10,4.9489306164625209e-11,4.5402485821696023e-11,2.699464553539993e-12,1.1325686713323837e-09,3.4584882588505234e-15,8.1330353871393176e-08,1.2543907167286709e-14,7.4852983176547766e-13,8.8466354514391536e-10,5.0326752505929043e-16,3.3744780896245117e-17,4.9952259325535086e-20,2.1179633882114965e-05,3.037566242893194e-11,1.4734318541405737e-06,3.8386711817257601e-07,1.0058302978207749e-11,1.524008974409403e-09,2.0888761120192119e-11,5.5561450012476026e-11,4.764465496528659e-12,2.6229171795940692e-11,2.634848009866238e-19,8.139574128433787e-11,7.3556580430540547e-08,3.5938034911705416e-07,3.437728410032416e-09,2.6980356047999729e-09,2.9461752053714354e-07,2.4422248747559256e-06,6.4047099471396718e-09,1.2046024033917034e-10,6.4047615242988054e-09,3.2328534242397929e-06,2.2443167258709917e-20,1.3309442412072229e-20,1.929566271065816e-18,3.0191485889229326e-13,2.8550550920932784e-11,1.3638052506993315e-20,2.0649348177750841e-14,3.8981208711743578e-08,3.8189644509877633e-11,1.2659275374979057e-08,2.6820952888449758e-09,1.8347093968162951e-09,6.9313801375276633e-13,9.5979027731970153e-14,1.1513543862018437e-12,2.212833483585773e-18,6.0574893172174647e-09,4.4250419134242824e-18
8.400098322256685e-11,0.4673615166298343,76.950000000000003,0.0,0.0,0.0,3.4799056603867267e-05,9.499994723812069,0.00030801102636762284,0.0013231504596711674,0.00077330184081835288,2.4797486630000023e-06,5.5516878612673241e-11,5.0644264533843552e-05,0.18122600170213068,2.8841106229998091e-07,8.8364396969603475e-15,2.3747127814789755e-10,5.5255089626553877e-07,0.80266232920916336,1.3446395212273171e-06,8.4174733660930692e-16,3.6351279703171362e-15,7.2344596574286044e-10,7.0052267753370497e-15,0.00062293225723249798,3.5382387666786768e-05,0.00054040363338282574,0.00054045003519909195,2.7995274689435484e-08,1.3399963894866128e-08,9.9555234144405963e-07,2.8895447771693737e-05,2.979720102068216e-09,7.1218902654901419e-10,9.3077491244841037e-11,5.5298671221469905e-10,6.5690064924671188e-08,3.6479322767773102e-10,0.011161939096813081,1.8923484440205309e-15,8.2442769763870442e-16,5.7183571101512934e-06,1.6266733360673521e-06,4.2418700979423055e-07,0.00031705889658994996,0.00087432101821918284,3.2077076711746901e-10,5.1037349608065504e-10,4.9737982322924344e-11,4.5617022166149062e-11,2.7216492751697891e-12,1.1367334203005902e-09,3.4878681516875513e-15,8.1387023433060262e-08,1.2650703174181554e-14,7.5642890880182171e-13,8.852803212450508e-10,5.0896704652083962e-16,3.4125587810488188e-17,5.0548275091765031e-20,2.127774792716451e-05,3.0397889244329917e-11,1.4744024818702622e-06,3.8554699592895232e-07,1.010233010288505e-11,1.5319420458731606e-09,2.0980226774173056e-11,5.5808505142423579e-11,4.7896635855479003e-12,2.6365029562539809e-11,2.6465638379589322e-19,8.1735358118401485e-11,7.3862898212820315e-08,3.5962010048772976e-07,3.4486831279046293e-09,2.6982394538645161e-09,2.9483947782752972e-07,2.4457829991463828e-06,6.4054009373496255e-09,1.2083599411023768e-10,6.4054525181319029e-09,3.2522437424703507e-06,2.2561863063061298e-20,1.337983303219225e-20,1.9499311170683321e-18,3.057909256018795e-13,2.867456243440365e-11,1.3697285797024167e-20,2.0739048731812393e-14,3.9253807052193631e-08,3.8502974117635966e-11,1.2748267882684472e-08,2.701954354939365e-09,1.8521229334354468e-09,6.9972303474858141e-13,9.6890542319997887e-14,1.1600917494160403e-12,2.2307651637763361e-18,6.1012070562702104e-09,4.4613497542841544e-18
8.427513987074258e-11,0.4673615248702243,76.950000000000003,0.0,0.0,0.0,3.42918793443742e-05,9.4999947252006844,0.00030800775066552833,0.001323052526047243,0.0007718350596393152,2.4750450900062548e-06,5.5512527831033383e-11,5.0617817059766192e-05,0.18117045824970301,2.8838971036411899e-07,8.8197494660613341e-15,2.3764912583018848e-10,5.5441323462612885e-07,0.80271688538107733,1.344644592610524e-06,8.4170319176906946e-16,3.7108193995614714e-15,7.2667425091259678e-10,7.0115187847684964e-15,0.00062316377833369387,3.5315284859173511e-05,0.00054194081375653989,0.00054198735736037291,2.8074963549096354e-08,1.3438150536550689e-08,9.9562002944559965e-07,2.8989406556100868e-05,2.9894139727527024e-09,7.1451016429414627e-10,9.3673027316295249e-11,5.5479229288734793e-10,6.5988971718217841e-08,3.6829950621439598e-10,0.011163108320261583,1.8985272281880352e-15,8.2711904123733118e-16,5.7138359058636352e-06,1.6265260694061358e-06,4.2394817010070932e-07,0.00031703944764637556,0.00087436254124048901,3.2370171614055883e-10,5.1274375251083694e-10,4.9961976107617456e-11,4.5810161750442871e-11,2.7416926834696078e-12,1.1404813824200045e-09,3.5144160812919809e-15,8.1438023792179512e-08,1.274727868969695e-14,7.6357865776236656e-13,8.858353949546591e-10,5.1412856522598636e-16,3.4470717760986979e-17,5.1088699287613753e-20,2.136604179427072e-05,3.0417965701401233e-11,1.4752632155921895e-06,3.8705932511265624e-07,1.0141966025463484e-11,1.5390860047944094e-09,2.1062569777113754e-11,5.6030919416259909e-11,4.8123558060299394e-12,2.6487372406536684e-11,2.6571116858895567e-19,8.2040996015568588e-11,7.4138567077170899e-08,3.5983270960788399e-07,3.4585226373278149e-09,2.6984228128167537e-09,2.9503633245871652e-07,2.4489825861379257e-06,6.4060235566899883e-09,1.2117440128836802e-10,6.4060751407295623e-09,3.2697049565585289e-06,2.266875963444691e-20,1.3443221682101942e-20,1.9683641128647912e-18,3.0930519667128252e-13,2.8786203493525338e-11,1.3750609029575602e-20,2.0819801432977296e-14,3.9499526766510327e-08,3.8786107748888508e-11,1.2828486949155099e-08,2.7198859408871615e-09,1.8678685374803708e-09,7.0567734663296966e-13,9.7714751202809087e-14,1.1679816295072195e-12,2.2473289912986956e-18,6.1406184077975307e-09,4.4941584874629878e-18
8.45492965189183e-11,0.46736153309498607,76.950000000000003,0.0,0.0,0.0,3.3802651452489927e-05,9.499994726583175,0.00030800446937453025,0.0013229545996893076,0.00077037106061323432,2.4703504387871376e-06,5.550852448537859e-11,5.0591815702621419e-05,0.18111492861170653,2.8836836002229805e-07,8.8029464826264641e-15,2.3782587132581155e-10,5.5627543448029712e-07,0.80277141244882033,1.34464962757513e-06,8.4161997047895578e-16,3.5736522938190291e-15,7.2990330078375523e-10,7.0177951159978852e-15,0.00062339265067187398,3.5248308917263039e-05,0.00054347507876133878,0.00054352176397673717,2.8154501270668762e-08,1.3476264753461953e-08,9.956876810242524e-07,2.9083357507053467e-05,2.9991070349696033e-09,7.1683110842802553e-10,9.4269363830111936e-11,5.565977229303659e-10,6.6288009578516499e-08,3.718244790842769e-10,0.011164277002290623,1.9047054921951299e-15,8.298110154507911e-16,5.7094577968934774e-06,1.6263861118057171e-06,4.237149761861388e-07,0.00031702062416037204,0.00087440338673293045,3.2664625734953081e-10,5.1511511465978075e-10,5.0186144329325747e-11,4.6003354138852063e-11,2.7618091628898539e-12,1.144229048957617e-09,3.5410644229663249e-15,8.1489022262404795e-08,1.2844289538046703e-14,7.7076688170099577e-13,8.863904463964035e-10,5.1932038396464694e-16,3.4818131228963466e-17,5.1632934625808096e-20,2.1454327280983413e-05,3.0437972394073005e-11,1.4761119699429046e-06,3.8857207016791262e-07,1.0181612846952285e-11,1.5462338924757376e-09,2.1144935424016223e-11,5.6253394911207255e-11,4.8350610838860548e-12,2.6609781612669488e-11,2.6676614818369556e-19,8.2346617602095938e-11,7.4414219757363281e-08,3.6004236183256216e-07,3.4683434855134787e-09,2.6986060738714511e-09,2.9523047261614971e-07,2.4521795972877811e-06,6.4066468375919953e-09,1.2151302472527306e-10,6.4066984248856011e-09,3.287175434219994e-06,2.2775709210908021e-20,1.3506650146976433e-20,1.9868963162623513e-18,3.1284396122285396e-13,2.8897873625273139e-11,1.38039489562014e-20,2.0900575163526475e-14,3.9745604473700407e-08,3.9070318829309733e-11,1.2908824164849385e-08,2.7378728844045144e-09,1.883683704805738e-09,7.1165799115943276e-13,9.854260376922889e-14,1.1758963831839089e-12,2.263895795362148e-18,6.1800911681467593e-09,4.5270922257828815e-18
8.482345316709403e-11,0.4673615413041495,76.950000000000003,0.0,0.0,0.0,3.333073039633473e-05,9.4999947279595496,0.00030800118269382591,0.0013228566805976647,0.0007689098384631802,2.4656646924200112e-06,5.5504563389210107e-11,5.0566244648745961e-05,0.181059412914088,2.8834701127444161e-07,8.7862407822746958e-15,2.3800151822362292e-10,5.5813749543118367e-07,0.80282591089962974,1.3446546273998913e-06,8.4155713765461066e-16,3.6453087829015956e-15,7.3313310251947932e-10,7.024020967257271e-15,0.00062361891122690637,3.5181459618140992e-05,0.00054500643390935919,0.00054505326056073508,2.8233888139916648e-08,1.3514306682532397e-08,9.9575529679634258e-07,2.9177300627410317e-05,3.0087992890152648e-09,7.1915185902215646e-10,9.4866491930654498e-11,5.5840300240027804e-10,6.6587176967553244e-08,3.753681503950841e-10,0.011165445154374372,1.9108836399728337e-15,8.3250274117015329e-16,5.7052180943184173e-06,1.6262532151456346e-06,4.2348723672452569e-07,0.00031700241019414469,0.0008744435722277433,3.2960437329138827e-10,5.1748756967250014e-10,5.0410485973548237e-11,4.6196598341805679e-11,2.7819986874286408e-12,1.1479764198667842e-09,3.5678131439286694e-15,8.1540018886721364e-08,1.2941736090204051e-14,7.7799361021844186e-13,8.8694547670549559e-10,5.2454253340513001e-16,3.5167834274717094e-17,5.2180992839277778e-20,2.1542604322929895e-05,3.0457970473848322e-11,1.4769489129206189e-06,3.9008523088922374e-07,1.0221270561964248e-11,1.5533856658982244e-09,2.1227323703677687e-11,5.647593159603657e-11,4.8577792766723337e-12,2.6732256452966786e-11,2.6782146077212327e-19,8.2652222909994055e-11,7.4689856294389645e-08,3.6024909858585359e-07,3.4781457077416424e-09,2.6987892386715275e-09,2.9542193586640201e-07,2.4553740380483218e-06,6.4072707537438188e-09,1.2185186395369956e-10,6.4073223442882675e-09,3.3046550408873986e-06,2.2882723541769455e-20,1.3570113163888528e-20,2.0055278036112103e-18,3.1640725818612108e-13,2.9009572821257353e-11,1.3857301269353497e-20,2.0981369918826609e-14,3.9992037157578066e-08,3.9355607653883299e-11,1.2989278535585963e-08,2.7559151916183065e-09,1.8995684416649557e-09,7.1766497069228595e-13,9.9374100346511094e-14,1.1838360125936361e-12,2.2801943720132311e-18,6.2196248241161711e-09,4.5601507957642312e-18
8.509760981526976e-11,0.4673615494977431,76.950000000000003,0.0,0.0,0.0,3.2875496631208589e-05,9.4999947293298259,0.00030799789081548703,0.001322758768772723,0.00076745138792221838,2.460987834014474e-06,5.5500206761862501e-11,5.0541088650172594e-05,0.18100391127809345,2.8832566412052509e-07,8.7696578420005199e-15,2.3817607009831726e-10,5.5999941767706926e-07,0.80288038120269778,1.3446595933177463e-06,8.4151657346299302e-16,3.7521216718688095e-15,7.3636364344660282e-10,7.0302173474011867e-15,0.00062384259646326289,3.5114736738557906e-05,0.00054653488470303554,0.00054658185261521387,2.831312444210127e-08,1.3552276460453789e-08,9.9582287735537663e-07,2.927123591999106e-05,3.0184907351819881e-09,7.2147241614704184e-10,9.5464402807567456e-11,5.602081313539432e-10,6.6886472362460445e-08,3.7893052398033484e-10,0.01116661278759315,1.9170609340466741e-15,8.3519338822811709e-16,5.7011122608915881e-06,1.6261271396756575e-06,4.2326476686702104e-07,0.00031698479020398577,0.00087448311480583694,3.3257604629055273e-10,5.1986110482061685e-10,5.0635000029094302e-11,4.6389893317866313e-11,2.8022612308576106e-12,1.1517234951008759e-09,3.5946622110844285e-15,8.1591013681948568e-08,1.3039618714854247e-14,7.8525887252091081e-13,8.8750048697912554e-10,5.2979504385553781e-16,3.5519832942644153e-17,5.2732885640780439e-20,2.1630872857525622e-05,3.0478045042920764e-11,1.4777742103737166e-06,3.9159880707321329e-07,1.026093916516972e-11,1.5605412824729396e-09,2.1309734605011413e-11,5.6698529439874829e-11,4.8805102433763665e-12,2.6854796206732219e-11,2.688771240318813e-19,8.2957811971195846e-11,7.4965476727926539e-08,3.6045296076297479e-07,3.4879293392303683e-09,2.6989723087993391e-09,2.9561075930929417e-07,2.458565913831021e-06,6.4078952797211568e-09,1.2219091850606677e-10,6.40794687351333e-09,3.3221436438881928e-06,2.298980334684947e-20,1.3633609769957822e-20,2.0242586502573398e-18,3.1999512597156918e-13,2.9121301073125435e-11,1.3910665866976653e-20,2.1062185689854799e-14,4.0238821823938984e-08,3.9641974516509081e-11,1.3069849074416636e-08,2.7740128688108602e-09,1.9155227543360879e-09,7.2369828760503786e-13,1.0020924126318899e-13,1.1918005199686924e-12,2.2968985507476027e-18,6.2592188661991547e-09,4.5933342009223275e-18
8.537176646344549e-11,0.46736155767579757,76.950000000000003,0.0,0.0,0.0,3.2436352793020274e-05,9.4999947306940093,0.00030799459392470983,0.0013226608642136937,0.00076599570373339545,2.4563198467123991e-06,5.5496192375574133e-11,5.0516333004781169e-05,0.18094842382043358,2.8830431856058594e-07,8.7529483257229554e-15,2.3834953051059355e-10,5.6186120152808962e-07,0.80293482380981307,1.3446645265174199e-06,8.4143273896596107e-16,3.608362972754425e-15,7.3959491105362997e-10,7.0364011486714315e-15,0.00062406374233703733,3.5048140054961268e-05,0.0005480604366350898,0.00054810754563330497,2.8392210461980496e-08,1.3590174223676835e-08,9.9589042327285468e-07,2.9365163387577211e-05,3.0281813737581196e-09,7.2379277987225686e-10,9.6063087695564759e-11,5.6201310984391454e-10,6.7185894255368221e-08,3.8251160340098633e-10,0.011167779912646772,1.9232376220642168e-15,8.3788465694830043e-16,5.6971359062948815e-06,1.626007653740128e-06,4.2304738802771367e-07,0.00031696774903101541,0.00087452203110895089,3.3556125845087668e-10,5.2223570750111763e-10,5.0859685488070875e-11,4.6583238033643048e-11,2.8225967667210003e-12,1.1554702746133018e-09,3.6216115910264719e-15,8.1642006877147264e-08,1.3137937778412607e-14,7.9256269742241408e-13,8.8805547826339237e-10,5.3507794526602183e-16,3.5874133261304508e-17,5.3288624722972459e-20,2.1719132823928051e-05,3.0498053255786533e-11,1.4785880260224594e-06,3.9311279851853228e-07,1.0300618651290251e-11,1.5677007000367095e-09,2.1392168117042852e-11,5.6921188412192994e-11,4.9032538443871473e-12,2.6977400160480666e-11,2.6993297273220749e-19,8.3263384819305963e-11,7.5241081109984285e-08,3.6065398873557332e-07,3.4976944151356689e-09,2.6991552857783633e-09,2.9579697958220126e-07,2.4617552300076088e-06,6.4085203909580323e-09,1.2253018791454053e-10,6.4085719879948885e-09,3.3396411124202654e-06,2.3096933349813047e-20,1.3697145326477318e-20,2.0430889305343977e-18,3.2360760247259593e-13,2.9233058372548758e-11,1.3964047452593793e-20,2.1143022471681885e-14,4.0485955500432695e-08,3.9929419711950184e-11,1.3150534801584653e-08,2.7921659224160278e-09,1.9315466491233902e-09,7.2975794428097598e-13,1.0104802684915605e-13,1.1997899076240676e-12,2.3136816146853611e-18,6.2988727885639334e-09,4.6266427127644772e-18
8.564592311162121e-11,0.4673615658383416,76.950000000000003,0.0,0.0,0.0,3.2012722913709185e-05,9.4999947320521105,0.00030799129220005801,0.0013225629669207663,0.00076454278064972303,2.4516607136871329e-06,5.549226354260276e-11,5.0491963536990709e-05,0.18089295065344368,2.8828297459452906e-07,8.7363304345732937e-15,2.3852190300731506e-10,5.6372284654909511e-07,0.80298923915598897,1.344669428144988e-06,8.4136821376969463e-16,3.6733872444041884e-15,7.4282689298877603e-10,7.0425376672427322e-15,0.00062428238430288746,3.4981669343526842e-05,0.00054958309518851666,0.00054963034509841193,2.8471146483808094e-08,1.3628000108410909e-08,9.9595793509906247e-07,2.945908303291314e-05,3.0378712050281505e-09,7.2611295026642877e-10,9.6662537874218461e-11,5.6381793792420126e-10,6.7485441153256699e-08,3.8611139194706349e-10,0.011168946539867467,1.9294142388142943e-15,8.4057577770319175e-16,5.6932847825078126e-06,1.6258945335093861e-06,4.2283492767494985e-07,0.00031695127189209043,0.00087456033735059118,3.3855999165764702e-10,5.2461136523511967e-10,5.1084541345869311e-11,4.6776631511256348e-11,2.8430052683349414e-12,1.1592167583575339e-09,3.6486612500352607e-15,8.1692998517414306e-08,1.3236693645042321e-14,7.9990511334708573e-13,8.8861045157859607e-10,5.4039126723102087e-16,3.6230741243487677e-17,5.3848221758479641e-20,2.1807384162991565e-05,3.0518043279647389e-11,1.4793905214806289e-06,3.9462720502583006e-07,1.0340309015099614e-11,1.5748638768480088e-09,2.1474624228905783e-11,5.714390848279392e-11,4.9260099414733987e-12,2.7100067607856386e-11,2.7098915029747309e-19,8.3568941487227661e-11,7.551666948217744e-08,3.6085222235701737e-07,3.5074409705514288e-09,2.6993381710753863e-09,2.9598063286435953e-07,2.464941991911193e-06,6.4091460637183718e-09,1.2286967171110578e-10,6.4091976639969339e-09,3.3571473175277871e-06,2.3204125821363753e-20,1.3760714389834286e-20,2.0620187177581532e-18,3.2724472506747083e-13,2.9344844711226257e-11,1.4017441487548384e-20,2.122388026026895e-14,4.0733435236434584e-08,4.0217943534899638e-11,1.3231334744482989e-08,2.8103743590153383e-09,1.9476401323587945e-09,7.3584394311373521e-13,1.0189045743574408e-13,1.2078041779554202e-12,2.3301520288070375e-18,6.3385860890332776e-09,4.6600761798190543e-18
