Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691)
1.331885251090047e-07,0.25546159323459894,76.950000000000003,0.0,0.0,0.0,3.9786966022127317e-05,9.4943585011552898,0.0011354935643608877,0.0066448207053300644,1.2252567370541895e-09,3.0892351996757145e-11,9.2912336326243029e-10,1.8466479857294315e-07,0.010036212226277657,5.5431720916440502e-06,1.7338910592773714e-19,2.3165292606841057e-09,0.0089489200974169798,0.91025982346720602,0.0025923761537725398,2.3519877017992491e-14,3.3061940617409363e-11,2.9150807859943217e-06,6.2878585130594101e-12,0.0002657840135257539,4.1180290085611442e-10,0.028775865509502927,0.031177139926736659,4.5755525548563252e-06,2.4566303589422874e-06,7.9031535289747015e-10,0.012253579279000542,3.8747176367060582e-06,1.0395420537271627e-06,1.0699100116903956e-05,4.9300180016490803e-06,6.7972141669848205e-06,0.00098273547089197015,0.013790601123469033,3.7400895652022075e-11,1.3939146507801287e-11,1.2398295804977343e-06,4.0158874656227708e-07,5.5430859660420989e-09,0.00015840940227855986,0.00050855111754174293,0.00020317354692259601,1.3716497350971306e-06,0.00012830119651858902,1.2897028913735402e-06,2.0574924355063636e-05,6.002404015930119e-08,2.683429326217842e-07,4.4045024540311621e-06,9.0503461653636567e-05,6.4505987785732568e-06,7.5490270787600903e-08,9.1971792885362695e-08,1.676160833878496e-05,4.0550611074306882e-07,0.00029884188089159799,6.0170614769196488e-10,2.1772878222363523e-08,0.0014105582256055153,1.6229158222052752e-07,1.1696161156140846e-06,2.9350493317724633e-07,8.2323273711075524e-07,2.9345351971947823e-08,3.8021635167507647e-09,1.8415636712411072e-14,1.254947122275529e-08,1.9405121845965607e-05,1.5789015225248803e-08,1.0126360807246921e-08,6.262732499760387e-10,1.4222614100981692e-08,0.0037245033347845062,3.8724813104984492e-09,0.0017580562095602164,3.872455887214546e-09,4.0252313701355894e-05,2.2441070140400173e-16,1.3087218822999795e-16,7.8224054195992281e-12,5.0793604808481176e-07,3.882926933025001e-07,1.8726962312378673e-16,1.7125582848218271e-10,1.973258827900495e-08,0.00018929542214984722,1.9633767825678745e-08,7.6013401203846464e-05,7.2111255190645079e-05,3.3826811153954892e-07,1.1643153409848367e-08
1.3389570913880993e-07,0.2554615959184587,76.950000000000003,0.0,0.0,0.0,3.9442122520457924e-05,9.4943459099848759,0.0011268059938000601,0.0065896618543273651,1.2140329165916157e-09,3.0609599893036991e-11,9.214094514206961e-10,1.8303924335031775e-07,0.0098939312680103187,5.4971507077190976e-06,1.7180210683910804e-19,2.1939161444912511e-09,0.008971060456524068,0.91039246810440322,0.0025923849552410257,2.332460664351782e-14,3.3143692657808364e-11,2.9222990051513869e-06,6.2783022732297904e-12,0.00026582285987419792,4.1170791831388502e-10,0.028775863582927934,0.031177140435351417,4.575546132463713e-06,2.4566269107289942e-06,7.9043051978807288e-10,0.012271565379170065,3.8803998620219812e-06,1.0410665952335098e-06,1.0699098553328594e-05,4.9372498744029008e-06,6.8072144349482427e-06,0.00098273673379098208,0.013807704315314294,3.7455709185751339e-11,1.395957526578489e-11,1.2413410386424079e-06,4.0208408464061631e-07,5.5489368892861775e-09,0.00015915539918804554,0.0005109492365228456,0.00020317350745997282,1.3736667421767139e-06,0.0001292611403575677,1.2877967333012823e-06,2.0544899865792316e-05,6.0112974885424043e-08,2.6795100936345932e-07,4.4239524575363473e-06,9.1349939814141138e-05,6.4411685228782785e-06,7.5823634527630932e-08,9.1837150942670622e-08,1.6801819525885238e-05,4.0730529153845782e-07,0.00030054319402508843,6.0436497969344648e-10,2.1888769433502923e-08,0.001418415993788405,1.6319543906855999e-07,1.1747255724753534e-06,2.951395624889939e-07,8.2781676941477731e-07,2.9473515802119307e-08,3.818697207388582e-09,1.8518181071986841e-14,1.260572344774734e-08,1.9492124531664022e-05,1.5873345677508279e-08,1.0126360129276425e-08,6.2636367443320553e-10,1.4301157162202031e-08,0.0037297601105910406,3.8772783875499706e-09,0.0017645039546250669,3.8772529335000217e-09,4.0596822011047902e-05,2.2539079988951289e-16,1.3144376361689482e-16,7.810969692131728e-12,5.079367057842012e-07,3.9044013814566671e-07,1.8830511743823987e-16,1.7220295546798544e-10,1.9844970889712215e-08,0.00019166883487344705,1.9745588443026952e-08,7.6534617404358876e-05,7.2606304938380864e-05,3.4058990903450669e-07,1.1723069025507002e-08
1.3460289316861516e-07,0.2554615986117147,76.950000000000003,0.0,0.0,0.0,3.9101710898553095e-05,9.4943334065051168,0.0011181848114446005,0.0065349661405344484,1.2029755261875329e-09,3.0331036089514504e-11,9.1376032737913156e-10,1.8144374819664688e-07,0.009754313016228984,5.4515158493677152e-06,1.7023861536902287e-19,2.0778104455843077e-09,0.0089930251783006138,0.9105223900891678,0.0025923931775339499,2.313097631084672e-14,3.3224795903229231e-11,2.9294599643131312e-06,6.2688369148755052e-12,0.00026586090907882641,4.1161441054894289e-10,0.028775861793401993,0.031177140941395405,4.5755397739557266e-06,2.4566234968157906e-06,7.9054332277453143e-10,0.012289316997125155,3.8860079621204866e-06,1.0425712493853942e-06,1.069909709236985e-05,4.9443874212358136e-06,6.8170843920973407e-06,0.00098273792424087613,0.013824755401820253,3.7509807329275567e-11,1.3979737401048164e-11,1.2428482851683642e-06,4.0257795443913876e-07,5.5547852694873555e-09,0.00015990192432605862,0.00051334905543782259,0.00020317347052256214,1.375657451569115e-06,0.00013022301403918827,1.2859062846889783e-06,2.0515115910695724e-05,6.0200761113486722e-08,2.6756222640556448e-07,4.4433203596361515e-06,9.2201063548117391e-05,6.4318138592449945e-06,7.6155591097245241e-08,9.1703588657226654e-08,1.6841692686499411e-05,4.0909993953472991e-07,0.00030224598563917393,6.0701258625566823e-10,2.2004817403880965e-08,0.0014262473842349857,1.640962601304079e-07,1.1798129195898713e-06,2.9676870156986071e-07,8.3238540237005933e-07,2.9601124817660284e-08,3.8351590180174772e-09,1.8620380949620646e-14,1.2661737150149092e-08,1.9578758373786114e-05,1.5957791815008742e-08,1.0126359499534128e-08,6.264522311848366e-10,1.4379822309139059e-08,0.003734969516171637,3.8820608631388219e-09,0.0017709079541421669,3.8820353787969506e-09,4.0942523636453007e-05,2.2636665557907792e-16,1.3201286468333277e-16,7.7996256324056021e-12,5.0793732574896518e-07,3.9258031795268588e-07,1.8933710787908416e-16,1.7314687822198336e-10,1.9957451197967557e-08,0.00019405627838685717,1.9857506269996777e-08,7.7054572459970823e-05,7.310015923825915e-05,3.4290609576314367e-07,1.1802791518514457e-08
1.3531007719842038e-07,0.25546160131429385,76.950000000000003,0.0,0.0,0.0,3.8765664149981009e-05,9.4943209899456935,0.0011096295135612059,0.006480729684775418,1.1920814388693087e-09,3.0056581982192632e-11,9.0617544818529639e-10,1.7987775062198136e-07,0.0096173074057345417,5.40626427732279e-06,1.6869819033784021e-19,1.9678666600055414e-09,0.009014815602669533,0.91064963973032242,0.0025924008271917972,2.2938972275653219e-14,3.3305255305975711e-11,2.9365641002699547e-06,6.2594608045824822e-12,0.00026589817586967113,4.1152234887004095e-10,0.028775860132839347,0.031177141444908432,4.5755334776766504e-06,2.4566201163137084e-06,7.9065380553676685e-10,0.01230683656410189,3.8915427059187421e-06,1.044056222476767e-06,1.0699095727953771e-05,4.9514316205465909e-06,6.826825389463311e-06,0.0009827390464586549,0.013841755013269176,3.7563197506359007e-11,1.3999635680394742e-11,1.2443513682700081e-06,4.0307037343318594e-07,5.560631030667124e-09,0.00016064897583389521,0.00051575056831215345,0.00020317343596129637,1.377622136043832e-06,0.00013118677138070862,1.2840313666702072e-06,2.0485570053371404e-05,6.0287410696375228e-08,2.6717655193396169e-07,4.462606108597148e-06,9.3056834520535993e-05,6.4225340224653386e-06,7.6486139609635065e-08,9.1571095098398819e-08,1.6881231546649262e-05,4.1089009708660825e-07,0.00030395025069150118,6.0964896042395755e-10,2.2121021653115091e-08,0.0014340522699089716,1.6499403081356544e-07,1.1848781571920644e-06,2.9839232402919265e-07,8.3693856201499884e-07,2.972817902751978e-08,3.8515489545951617e-09,1.872223469079859e-14,1.2717512238488439e-08,1.9665023229545954e-05,1.6042353285387478e-08,1.0126358915174618e-08,6.2653895480335858e-10,1.4458609188746522e-08,0.0037401321104495455,3.886828913997305e-09,0.0017772684431711237,3.8868033998323451e-09,4.1289415890253839e-05,2.2733826854113219e-16,1.3257949146922205e-16,7.7883723124809102e-12,5.0793791017553384e-07,3.9471319887402638e-07,1.9036557813484857e-16,1.7408758181489179e-10,2.0070028870590336e-08,0.00019645771039149984,1.9969520975071872e-08,7.7573250271018506e-05,7.3592802761461047e-05,3.4521659987652188e-07,1.1882318415876484e-08
1.360172612282256e-07,0.25546160402612506,76.950000000000003,0.0,0.0,0.0,3.8433916392641386e-05,9.4943086595430604,0.0011011396001720801,0.0064269486399137323,1.1813475997024916e-09,2.9786160776102482e-11,8.9865427537616484e-10,1.7834069870928134e-07,0.009482865314428577,5.3613927791011495e-06,1.6718040071942785e-19,1.8637576297287817e-09,0.0090364330608804378,0.91077426639553605,0.0025924079106353012,2.2748580907256574e-14,3.3385075786248066e-11,2.9436118469859312e-06,6.2501723616935796e-12,0.00026593467470119748,4.1143170525821383e-10,0.028775858593627281,0.031177141945929521,4.5755272420492262e-06,2.4566167683759028e-06,7.9076201093755714e-10,0.012324126486712947,3.897004854540613e-06,1.0455217187107146e-06,1.0699094454361877e-05,4.958383440817878e-06,6.8364387643946029e-06,0.00098274010441538971,0.013858703770436876,3.7615887065470071e-11,1.4019272842565833e-11,1.2458503354444809e-06,4.0356135883759832e-07,5.5664740991426254e-09,0.00016139655188508384,0.0005181537692747557,0.00020317340363582842,1.379561065605795e-06,0.00013215236659493409,1.2821718029017409e-06,2.0456259876974929e-05,6.0372935367261214e-08,2.6679395439000453e-07,4.4818096587642864e-06,9.3917254224120666e-05,6.4133282534342179e-06,7.6815279282173472e-08,9.1439659422685598e-08,1.6920439785941009e-05,4.1267580611204625e-07,0.00030565598415470993,6.1227409607247134e-10,2.2237381707014399e-08,0.0014418305275262443,1.6588873695696661e-07,1.1899212869007905e-06,3.0001040425659723e-07,8.4147617657553685e-07,2.9854678475336574e-08,3.867867027496128e-09,1.8823740689941885e-14,1.2773048637840704e-08,1.9750918981768971e-05,1.6127029740791807e-08,1.0126358373518939e-08,6.2662387921380285e-10,1.4537517452219104e-08,0.0037452484446637829,3.8915827141902002e-09,0.001783585657569224,3.8915571706657515e-09,4.1637496105561167e-05,2.2830563910939142e-16,1.3314364416917957e-16,7.7772088118185682e-12,5.0793846113224261e-07,3.9683874807519552e-07,1.9139051238338104e-16,1.7502505176510697e-10,2.0182703575382861e-08,0.00019887308830180884,2.0081632227713806e-08,7.8090635076850909e-05,7.4084220501603038e-05,3.4752135103780065e-07,1.1961647296644466e-08
1.3672444525803083e-07,0.255461606747137,76.950000000000003,0.0,0.0,0.0,3.8106402848861722e-05,9.4942964145403455,0.0010927145750281816,0.0063736191906050635,1.170771023797774e-09,2.9519697435290638e-11,8.9119627494341054e-10,1.7683205091529914e-07,0.0093509385455329171,5.3168981687964634e-06,1.6568482536045714e-19,1.7651735684798379e-09,0.0090578788755278396,0.9108963185290132,0.0025924144341680062,2.255978868774251e-14,3.3464262232211555e-11,2.9506036356047137e-06,6.2409700559158659e-12,0.0002659704197574852,4.1134245234828821e-10,0.02877585716859855,0.031177142444496955,4.5755210655702566e-06,2.4566134521952919e-06,7.9086798103789461e-10,0.012341189147203382,3.9023951613977462e-06,1.0469679402212091e-06,1.0699093266210444e-05,4.9652438407193412e-06,6.8459258406990526e-06,0.00098274110185057038,0.013875602284750696,3.7667883280565754e-11,1.4038651598532589e-11,1.2473452335029167e-06,4.0405092761100938e-07,5.5723144034756238e-09,0.0001621446506848108,0.00052055865255614168,0.00020317337341402186,1.3814745075241224e-06,0.00013311975428840529,1.2803274195134615e-06,2.0427182984499151e-05,6.0457346740843743e-08,2.6641440247418079e-07,4.5009309704648177e-06,9.4782323982927957e-05,6.4041957992400196e-06,7.7143009434768894e-08,9.1309270875013993e-08,1.6959321038209768e-05,4.1445710809624058e-07,0.00030736318101777358,6.1488798789109173e-10,2.2353897097500053e-08,0.0014495820375012272,1.6678036482481693e-07,1.1949423116968267e-06,3.0162291741078807e-07,8.4599817643387895e-07,2.9980623238874883e-08,3.8841132514395118e-09,1.8924897389707184e-14,1.2828346289564435e-08,1.9836445538483031e-05,1.6211820837821572e-08,1.0126357872044909e-08,6.2670703770598233e-10,1.4616546754942202e-08,0.0037503190624928241,3.8963224351591266e-09,0.0017898598339256425,3.896296862733616e-09,4.1986761635848602e-05,2.2926876787853663e-16,1.3370532313001229e-16,7.7661342173900916e-12,5.0793898056680691e-07,3.9895693372219576e-07,1.9241189528483732e-16,1.7595927403229206e-10,2.0295474981219331e-08,0.00020130236925262521,2.0193839698450518e-08,7.8606711451431296e-05,7.4574397770555027e-05,3.4982028040261419e-07,1.2040775791240069e-08
1.3743162928783605e-07,0.2554616094772602,76.950000000000003,0.0,0.0,0.0,3.7783059825853853e-05,9.49428425418734,0.0010843539455826418,0.0063207375530514543,1.1603487943831829e-09,2.9257118634442704e-11,8.8380091729886999e-10,1.753512758752147e-07,0.0092214798101444787,5.2727772868731823e-06,1.6421105270888082e-19,1.6718211392869139e-09,0.0090791543605704267,0.91101584366885324,0.0025924204039787643,2.2372582211088941e-14,3.3542819500068776e-11,2.9575398944557843e-06,6.2318524050492871e-12,0.00026600542495731005,4.1125456341098151e-10,0.028775855851005346,0.031177142940648255,4.5755149468064205e-06,2.4566101670023129e-06,7.9097175711205915e-10,0.012358026903703601,3.9077143722697088e-06,1.0483950870946115e-06,1.0699092158430935e-05,4.9720137692096596e-06,6.8552879287844369e-06,0.00098274204228561619,0.013892451158444719,3.771919335186687e-11,1.4057774631785012e-11,1.2488361085815026e-06,4.0453909646006589e-07,5.5781518744225101e-09,0.00016289327046935666,0.00052296521248661231,0.00020317334517147185,1.3833627263605519e-06,0.00013408888945954381,1.2784980450597689e-06,2.0398336999020442e-05,6.0540656314577219e-08,2.6603786514932535e-07,4.519970009913491e-06,9.5652044955850849e-05,6.3951359132445724e-06,7.7469329488239974e-08,9.1179918789886606e-08,1.6997878892154997e-05,4.1623404409565259e-07,0.00030907183628728,6.1749063137249139e-10,2.2470567362526674e-08,0.0014573066838939454,1.6766890110050247e-07,1.1999412359006579e-06,3.0322983940856888e-07,8.5050449409761202e-07,3.0106013429467369e-08,3.9002876454179365e-09,1.9025703280295718e-14,1.2883405151040611e-08,1.9921602832514905e-05,1.629672623747226e-08,1.0126357408377937e-08,6.2678846294643991e-10,1.4695696756442202e-08,0.0037553445001759994,3.9010482457661076e-09,0.0017960912094975171,3.9010226448928507e-09,4.2337209854882344e-05,2.3022765569995448e-16,1.3426452884823323e-16,7.7551476237745743e-12,5.0793947031336012e-07,4.010677249671674e-07,1.9342971197475947e-16,1.7689023501104468e-10,2.0408342758130754e-08,0.00020374551010648949,2.0306143058960848e-08,7.9121464298985317e-05,7.5063320194302654e-05,3.5211332059965631e-07,1.2119701580786938e-08
1.3884599734744647e-07,0.25546161496456515,76.950000000000003,0.0,0.0,0.0,3.7148635881509751e-05,9.4942601844624175,0.0010678239219521174,0.0062163027342869879,1.1399560375404345e-09,2.874332962897716e-11,8.6919603391716679e-10,1.7247126835253578e-07,0.0089697817221206285,5.185644200657047e-06,1.6132731577928026e-19,1.4997150012967402e-09,0.0091211995546227314,0.9112474986905168,0.0025924307066309024,2.2002873416535857e-14,3.3698065766933531e-11,2.9712475221427418e-06,6.2138653671669136e-12,0.00026607327016573773,4.1108277361430388e-10,0.028775853513089571,0.031177143925849068,4.5755028770175605e-06,2.4566036866764045e-06,7.911728884331361e-10,0.012391037018172738,3.9181424514885141e-06,1.0511929471642964e-06,1.0699090165182892e-05,4.9852859598377858e-06,6.8736423157573516e-06,0.00098274376522429941,0.013926002347848425,3.7819783499858235e-11,1.4095264128404519e-11,1.2518059710336734e-06,4.0551129997637322e-07,5.5898180498663299e-09,0.00016439206609021508,0.00052778334010442584,0.00020317329416256452,1.387064539665383e-06,0.000136032224176434,1.2748836490183308e-06,2.0341328342963774e-05,6.0704015473329767e-08,2.6529371145106562e-07,4.557801165794697e-06,9.7405444374097368e-05,6.3772308910515344e-06,7.8117737476087941e-08,9.0924281798708329e-08,1.7074038537922117e-05,4.1977498024647041e-07,0.00031249350216718577,6.2266215923228778e-10,2.2704370697724959e-08,0.0014726749400894479,1.6943664766901952e-07,1.2098728063816727e-06,3.0642681732781183e-07,8.5946982331693379e-07,3.0355130701716178e-08,3.9324210403996511e-09,1.9226256828408537e-14,1.2992806411354676e-08,2.0090809485463197e-05,1.6466878610261376e-08,1.0126356585654917e-08,6.269462412915415e-10,1.4854357514288991e-08,0.0037652619435731218,3.9104587986984691e-09,0.0018084265102897806,3.9104331422695074e-09,4.3041643955247385e-05,2.3213271316366453e-16,1.3537552327683172e-16,7.7334348558060317e-12,5.0794036754942542e-07,4.0526700570585936e-07,1.954545895984033e-16,1.7874232081908431e-10,2.0634366111559959e-08,0.0002086731976548012,2.053103614224339e-08,8.0146940655560715e-05,7.6037344556301341e-05,3.5668147125598832e-07,1.2276936018797607e-08
1.4011892860109586e-07,0.255461619933616,76.950000000000003,0.0,0.0,0.0,3.6591300088135685e-05,9.4942388038196981,0.0010531622676122189,0.0061238055918165866,1.1221024903514802e-09,2.8293502453588482e-11,8.5626065367076234e-10,1.6996945744898903e-07,0.0087512377054371499,5.1084714103718336e-06,1.5880257658905517e-19,1.3600758256613909e-09,0.0091584707075846403,0.91144780483702859,0.0025924381451124627,2.1675426513095863e-14,3.3835683683781498e-11,2.9833987148794937e-06,6.1979525942606672e-12,0.00026613193491966633,4.1093257185402838e-10,0.028775851716453579,0.031177144804628788,4.5754921985113812e-06,2.4565979533369599e-06,7.9134680152529342e-10,0.012420000121363241,3.9272919026980747e-06,1.0536477520576986e-06,1.0699088601110024e-05,4.9969308438452353e-06,6.8897466808572535e-06,0.00098274515222426719,0.0139560345061085,3.7908038771108552e-11,1.4128156471825389e-11,1.2544655380487389e-06,4.0638165798649226e-07,5.6003072661573247e-09,0.00016574274684073604,0.00053212533420302359,0.00020317325391848535,1.3903125083383951e-06,0.000137786758295266,1.2716803511985767e-06,2.0290786827313675e-05,6.0847383545313196e-08,2.6463397712120796e-07,4.5915676133144139e-06,9.8999419366742049e-05,6.3613571947625602e-06,7.8696478325636078e-08,9.0697648078926533e-08,1.714151129651097e-05,4.2294729435700172e-07,0.00031557793951789452,6.2727803576435734e-10,2.2915318855893391e-08,0.0014864134069122665,1.7101692111475751e-07,1.2187357057933009e-06,3.0928474923757659e-07,8.6748435187124162e-07,3.0577441392176845e-08,3.9610957129709354e-09,1.9405541057545441e-14,1.3090450774463303e-08,2.0241832414640521e-05,1.6620403347864247e-08,1.0126355953410723e-08,6.2708262944045171e-10,1.4997561653585887e-08,0.003774038357935632,3.9188823656045852e-09,0.0018193842940028898,3.9188566606757278e-09,4.3679653507422818e-05,2.3383277448940715e-16,1.3636696773305164e-16,7.7141854027504249e-12,5.0794108982921658e-07,4.090207797433475e-07,1.9726464338951801e-16,1.8039791663619728e-10,2.0838113434945126e-08,0.00021315507923851638,2.0733764592842469e-08,8.1065198083953222e-05,7.690953699895193e-05,3.6077201950939649e-07,1.2417731513647126e-08
1.4139185985474525e-07,0.2554616249311379,76.950000000000003,0.0,0.0,0.0,3.604653382500994e-05,9.4942176860720533,0.0010387017616806493,0.0060327019299405817,1.1047065865936222e-09,2.7855194227543621e-11,8.4352019831781176e-10,1.6755013581070738e-07,0.0085399943998752895,5.0324615466924373e-06,1.5634248965736412e-19,1.2334894386661388e-09,0.0091952100348685478,0.91164062318918737,0.002592443880794906,2.1352913948748692e-14,3.3971337134828821e-11,2.995376524659674e-06,6.1822930335135509e-12,0.00026618840739485759,4.1078640095980638e-10,0.028775850179694609,0.031177145676132206,4.5754816875140395e-06,2.4565923099340481e-06,7.9151421344687901e-10,0.012448270133251048,3.936222260739411e-06,1.0560437755064342e-06,1.0699087231186757e-05,5.0082969253851371e-06,6.9054658656655362e-06,0.00098274640061044331,0.013985914790355755,3.7994179624315845e-11,1.4160260781126523e-11,1.2571127583994179e-06,4.0724772897680593e-07,5.6107863206340645e-09,0.0001670950895164803,0.00053647267684633069,0.00020317321846080599,1.3934827478879489e-06,0.00013954627208464588,1.2685231219767299e-06,2.024095742209993e-05,6.0987355362437066e-08,2.6398353962441494e-07,4.6250672326378714e-06,0.00010060847512193481,6.3457073009040525e-06,7.9270645891415043e-08,9.0474210814691973e-08,1.7207990058341008e-05,4.2610608201720369e-07,0.00031866702537650669,6.3185743294606037e-10,2.3126761889471299e-08,0.001500063193798151,1.7258698923310497e-07,1.227527125423138e-06,3.1212422477249599e-07,8.7544711443198154e-07,3.0797958474662674e-08,3.9895381398225299e-09,1.9583667286412331e-14,1.3187321499825621e-08,2.0391658979949251e-05,1.6774293348781767e-08,1.0126355412618457e-08,6.2721388261284618e-10,1.5141151745968845e-08,0.0037826764005712346,3.9272633756239533e-09,0.0018302071171471201,3.9272376235870881e-09,4.4321455046983179e-05,2.3551911967965911e-16,1.3735041319165495e-16,7.6952073467555108e-12,5.0794173991367352e-07,4.1275015976460863e-07,1.9906293249763434e-16,1.8204275351386797e-10,2.1042167929997192e-08,0.00021768118433821614,2.093679868100899e-08,8.1978947159812529e-05,7.7777454127155393e-05,3.6484250441876478e-07,1.255783642919058e-08
