Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805)
9.32635189146032e-19,0.22714898541950498,76.950000000000003,0.0,0.0,0.0,0.99999999999932054,9.5,2.9981497443491982e-14,2.989501698563782e-13,2.9895002921723573e-13,7.7880224101805152e-22,7.757323721405243e-22,5.1491715508871985e-14,2.25946178350744e-20,5.104182144622636e-22,1.087270610248323e-31,2.4828584797083737e-36,5.2637753505472481e-26,2.831779127313908e-20,1.4431463848172957e-24,1.4033577054313837e-31,1.5281157591127829e-36,1.8047853132018743e-39,1.3087759034391999e-49,4.8546464676528119e-34,2.7519370756633592e-25,5.8642060023774675e-34,5.8642060114160256e-34,8.0124792741722464e-43,1.0260576684651983e-43,1.4741769201429283e-40,1.5215857536813372e-25,4.4545128602908032e-34,2.8521680044482403e-35,1.0126034675248557e-77,3.541819072289536e-43,1.1381589897591963e-38,9.6050808842549832e-78,2.9646353979259974e-22,3.5727832029104042e-52,3.5720982646311568e-52,2.6391233849981992e-31,8.0329663097443053e-32,7.015138170350925e-25,2.6390731649027998e-31,3.954431902529033e-40,9.6050808842503387e-78,7.3458338138724609e-47,2.7128159779906277e-49,2.7210358706565866e-55,5.1267573125226778e-65,2.6085253645078236e-39,2.2803332952091137e-74,1.1957443856902756e-30,6.4851348917841138e-60,8.7263641964385979e-76,3.213187102220847e-39,1.2893573032904945e-85,1.361413598941552e-80,6.3873748617723291e-89,4.4369309210293224e-53,1.4125964559115658e-40,4.4593973271455573e-55,1.9194955305219235e-39,2.0008586787013326e-48,4.8997194273071637e-34,2.6226804919201528e-48,1.772772404575304e-49,1.0943274204519476e-42,1.1576792276379688e-43,9.0184403042665567e-58,1.0360017412993832e-43,2.6411705568441158e-47,1.4914926407424426e-61,2.1347122438253117e-48,1.8100505108826747e-35,1.3817052998649705e-62,1.4114647314847543e-19,1.0522732433650905e-33,3.1785939301158932e-34,1.0522732433650344e-33,1.9513641513521363e-57,2.585601661713079e-52,1.4240930989279879e-52,1.4252026839548237e-86,3.4198810685845049e-91,6.2402477424063595e-42
1.8660806608195583e-18,0.22714898541950498,76.950000000000003,0.0,0.0,0.0,0.99999999999864053,9.5,5.9989043103631944e-14,5.9816006796632542e-13,5.9815978756868318e-13,3.1172385560058487e-21,3.0927496295862195e-21,1.0302806287703671e-13,9.0437275880129993e-20,2.0430022350863594e-21,8.6384249568927494e-31,1.9877965400658568e-35,2.1068819139163555e-25,1.1334486470974447e-19,5.7763464660624593e-24,1.0983863544034961e-30,1.2233056435870764e-35,1.4449256309232711e-38,2.0957423716091914e-48,3.8866658477593487e-33,1.1014920009217522e-24,4.6949304636981681e-33,4.6949304781716018e-33,1.2830370883198167e-41,1.643028225161061e-42,1.1802357212923431e-39,6.0903031720800915e-25,3.5663057681949302e-33,2.283465506839323e-34,1.2987645419098992e-75,5.6715176144660159e-42,9.1121801933659348e-38,1.2319470429449238e-75,1.1866257323916334e-21,1.14416473077489e-50,1.1437261451933938e-50,2.1128999708651071e-30,6.4312469436489297e-31,2.8078785768612955e-24,2.1128597645920746e-30,6.3322333209120111e-39,1.2319470429437331e-75,1.1762884771243285e-45,3.2198363734530181e-48,8.7146239784700644e-54,3.2839235156008603e-63,2.0884044773854487e-38,2.9213362230731331e-72,4.7860937092779155e-30,1.531012220651221e-58,1.1179349926466273e-73,2.5725032486928434e-38,3.3036038927479059e-83,1.7441085652177297e-78,1.6365795094631463e-86,1.4210103912147771e-51,1.1309303517455074e-39,1.4282051413189877e-53,1.5367635460620582e-38,3.2039759344351353e-47,1.961164663714601e-33,4.1996998770287948e-47,2.8387454561280962e-48,8.7612732681547453e-42,9.2685812419982099e-43,2.8519906854947853e-56,8.2941437964438813e-43,4.0132857857786391e-46,9.5536953932271488e-60,3.4183161454936535e-47,1.4491067373384937e-34,8.850457702255971e-61,2.8241608460684242e-19,8.4245554192485862e-33,1.2722679865663666e-33,8.4245554192476857e-33,6.2496099060619146e-56,4.1019700037068463e-51,2.2599366583043155e-51,3.6515105063124088e-84,8.7728988134322286e-89,4.9959924961201564e-41
3.732971604166611e-18,0.22714898541950498,76.950000000000003,0.0,0.0,0.0,0.99999999999728062,9.5,1.200041344236989e-13,1.1965798565660969e-12,1.1965792995890774e-12,1.2473014413034073e-20,1.2278450573956029e-20,2.0610044354555596e-13,3.6186627345493425e-19,8.1746635844043255e-21,6.8094807622334384e-30,1.590841478741415e-34,8.4302719506810233e-25,4.5352630769347117e-19,2.3112909735195865e-23,8.4129471594067492e-30,9.7883048531646672e-35,1.1563796369646572e-37,3.354538925270403e-47,3.1105088586007354e-32,4.4074027247012524e-24,3.7573712137485945e-32,3.7573712369153971e-32,2.0536835666442507e-40,2.6299122978429455e-41,9.4454378945391988e-39,2.4369103985640876e-24,2.8541075926427073e-32,1.8274613762140752e-33,1.6641052210919162e-73,9.0780975622161975e-41,7.2924939751227918e-37,1.5784920516475907e-73,4.748040314000973e-21,3.6623043339546496e-49,3.6594981022274758e-49,1.690956628642335e-29,5.1469353493422921e-30,1.1235132613681547e-23,1.6909244519474121e-29,1.0135665243980308e-37,1.5784920516445394e-73,1.8828211348989346e-44,4.2541793901737075e-47,2.7898413470475316e-52,2.1026008732894334e-61,1.6713552346066963e-37,3.740906242445761e-70,1.9150608747413378e-29,4.0274045343017008e-57,1.431567503440803e-71,2.0587841337420246e-37,8.4608497963252376e-81,2.2334139538651141e-76,4.1914391438755702e-84,4.5491316904475662e-50,9.0507881954251686e-39,4.5721610577871775e-52,1.2298778686080576e-37,5.128432455227943e-46,7.8472131029397569e-33,6.7222355986662989e-46,4.5438409941698161e-47,7.0116812252482014e-41,7.4178551466458859e-42,8.9060464322613896e-55,6.6375645612874512e-42,6.2509352259716048e-45,6.1169537955632313e-58,5.4715167283037246e-46,1.1596709704958134e-33,5.6666919530899893e-59,5.6495683482515051e-19,6.7421586334225376e-32,5.0907455496610179e-33,6.7421586334210936e-32,2.000710114932561e-54,6.4463171276241266e-50,3.5535536935618834e-50,9.3510644388730409e-82,2.2481687676596817e-86,3.9983123242284401e-40
7.466753490860718e-18,0.22714898541950498,76.950000000000003,0.0,0.0,0.0,0.9999999999945608,9.5,2.4003431706298095e-13,2.3934194037759795e-12,2.3934183048998661e-12,4.9900177974350555e-20,4.8365721807723041e-20,4.1224394861900907e-13,1.4476956856093089e-18,3.2703925443840495e-20,5.2894276918343714e-29,1.2729150708437754e-33,3.3726576903717186e-24,1.8143942310224644e-18,9.2466687830931053e-23,6.1972898035948415e-29,7.8291590636316139e-34,9.2527938788594918e-37,5.3683105270665042e-46,2.4888715897073686e-31,1.7632480516984176e-23,3.0064677791670993e-31,3.0064678162411529e-31,3.2865260062772807e-39,4.2087066863611217e-40,7.557729632795608e-38,9.7491950578428131e-24,2.2836862750303858e-31,1.4622387211115632e-32,2.1311347206088478e-71,1.4527834285742851e-39,5.8350718677303334e-36,2.0214942992424023e-71,1.8995186846463859e-20,1.1718237396725828e-47,1.1700298160315997e-47,1.3530134143619491e-28,4.1183034054919352e-29,4.4947533285213927e-23,1.35298766898622e-28,1.6220262125732037e-36,2.021494299234586e-71,3.0131060610115713e-43,6.088230883065833e-46,8.9292975801674035e-51,1.3459413177729311e-59,1.3373332343914265e-36,4.7893530352610885e-68,7.6614903007658693e-29,1.149190755853064e-55,1.8327864317603495e-69,1.647339626128899e-36,2.166428623871726e-78,2.8593684003298284e-74,1.0732320756144755e-81,1.4560192031338187e-48,7.241858870377716e-38,1.4633878992619933e-50,9.840891212073267e-37,8.2071116125388727e-45,3.1393961518342783e-32,1.0757703932005729e-44,7.2716234774862547e-46,5.6104101105009861e-40,5.935688386350196e-41,2.7170433229944334e-53,5.3106261204761303e-41,9.8649788169163655e-44,3.9156556386180276e-56,8.7561592573035914e-45,9.2782523395221399e-33,3.6274298573153066e-57,1.1300444444462143e-18,5.3946775092124446e-31,2.0366428294916756e-32,5.3946775092101334e-31,6.4035789182931469e-53,9.953565032750681e-49,5.4928760951285488e-49,2.393957399455526e-79,5.7582630586523163e-84,3.1992572525013657e-39
1.493431726424893e-17,0.22714898541950498,76.950000000000003,0.0,0.0,0.0,0.99999999998912104,9.5,4.8009468233813772e-13,4.7870983819576132e-12,4.7870962406014506e-12,1.99616944012103e-19,1.8768350002970353e-19,8.2452593377282008e-13,5.7912137067877144e-18,1.3082593334785911e-19,3.9977064956925012e-28,1.0184290422598952e-32,1.3491728448084737e-23,7.2581170508867924e-18,3.698968435150609e-22,4.2749543426432987e-28,6.2591715253230003e-33,7.4029377000158678e-36,8.5900301764798007e-45,1.991273380702789e-30,7.0535659852039931e-23,2.4054024895141763e-30,2.4054025488375061e-30,5.2588603283769031e-38,6.7345862677138524e-39,6.04666855304288e-37,3.8999687212197408e-23,1.8270689878367178e-30,1.1698891929882782e-31,4.7766741856148885e-69,2.3246651932045969e-38,4.6684506535283161e-35,4.5309287788941079e-69,7.5986402061392885e-20,3.7479275841706242e-46,3.7364764839761381e-46,1.0824994204582779e-27,3.2949125546044698e-28,1.7980226128366266e-22,1.0824788235925116e-27,2.5954732701080617e-35,4.5309287788591293e-69,4.8213937484934518e-42,9.1662423920518857e-45,2.8576296076105368e-49,8.614806974034795e-58,1.0699603473146904e-35,6.1309342987901727e-66,3.0648453740376623e-28,3.4540169372570632e-54,2.3461818812769578e-67,1.3179960640831545e-35,5.5465686589201788e-76,3.6603418365555708e-72,2.7477284473031633e-79,4.6596934893241462e-47,5.7938022842340737e-37,4.6832613885351249e-49,7.8734599382950105e-36,1.3132554502925606e-43,1.255860609535539e-31,1.7213880235986911e-43,1.1635776573488071e-44,4.4887539629158796e-39,4.7494452053411821e-40,7.9500799574758729e-52,4.2482099890398016e-40,1.5674139558982173e-42,2.50624733633978e-54,1.4011123646054757e-43,7.4219031055985201e-32,2.3217674412924251e-55,2.2602441002513533e-18,4.3160337580094677e-30,8.1473393178652638e-32,4.3160337580057697e-30,2.0493353095502442e-51,1.4879550281908699e-47,8.2273883428385687e-48,6.1269791310646306e-77,2.6709281515456447e-81,2.5596486784687104e-38
2.9869444811025357e-17,0.22714898541950498,76.950000000000003,0.0,0.0,0.0,0.99999999997824163,9.5,9.6021541287482177e-13,9.5744559001634191e-12,9.5744518123247166e-12,7.9850016413442545e-19,7.0809912038605941e-19,1.6490698045980149e-12,2.3165474772589949e-17,5.2332170769314854e-19,2.8781237871573235e-27,8.1478238247017488e-32,5.3969107621054877e-23,2.9033245179991837e-17,1.4796475020619953e-21,2.6749075467075358e-27,4.9999905395653983e-32,5.9226309146711065e-35,1.3744297820922237e-43,1.5930736126947529e-29,2.8215410049686911e-22,1.924413172593126e-29,1.9244132675114673e-29,8.414232546165002e-37,1.0775791723373896e-37,4.8374216912381589e-36,1.5600296170182672e-22,1.4616389767184553e-29,9.3593521356817058e-31,6.135208019512877e-67,3.7195742431330749e-37,3.7348576970453124e-34,5.8195701674491742e-67,3.0395374254320758e-19,1.1979287796360008e-44,1.1906394029733669e-44,8.6601810816513427e-27,2.6359863783750291e-27,7.1921827449345393e-22,8.6600163211504345e-27,4.1528638422996727e-34,5.8195701673591728e-67,7.714409889360658e-41,1.4205986389549114e-43,9.1446009937126081e-48,5.5135947899063736e-56,8.5599639261966172e-35,7.8477684261965139e-64,1.2259879053894715e-27,1.069537428901529e-52,3.0031788921321983e-65,1.0544456768224757e-34,1.4199532081037651e-73,4.6853776949775863e-70,7.0343466394504197e-77,1.4911433206046943e-45,4.6348860481295444e-36,1.4986762240828579e-47,6.2990661005411916e-35,2.1012644095472873e-42,5.0236464294885244e-31,2.7542978564104971e-42,1.8618174999759847e-43,3.5911731818269038e-38,3.8004463348306729e-39,2.1712641564816878e-50,3.39761892359535e-39,2.4988890213762236e-41,1.6040328057286666e-52,2.2418437508637473e-42,5.9355597611358218e-31,1.4859648833310493e-53,4.5207411567155498e-18,3.4528020699635636e-29,3.2591523178990284e-31,3.4528020699576462e-29,6.5580553714329684e-50,2.1033306115961854e-46,1.1667978814336061e-46,1.5674588426097839e-74,6.8688262516793086e-79,2.0478159319543082e-37
5.97396999045782e-17,0.22714898541950498,76.950000000000003,0.0,0.0,0.0,0.99999999995648281,9.5,1.9204568738936717e-12,1.9149169359419164e-11,1.914916175705215e-11,3.1940648175991385e-18,2.5405940384707604e-18,3.2980771522381451e-12,9.2661202968299453e-17,2.0933028819312333e-18,1.9157568045015582e-26,6.5184213002945776e-31,2.1588080618383717e-22,1.1613210827162429e-16,5.9187098422123284e-21,1.4842245210167512e-26,3.9880050959291678e-31,4.7382165768649394e-34,2.1989997349199039e-42,1.2744559921411889e-28,1.1286392054675258e-21,1.5395668028598432e-28,1.539566954720848e-28,1.3461924299020172e-35,1.7241403190740692e-36,3.8698007443808416e-35,6.2400746275026892e-22,1.1692019867810029e-28,7.4873302910008259e-30,7.853644003366714e-65,5.9512165350647033e-36,2.9878288769157726e-33,7.4495978352498583e-65,1.2158058364138822e-18,3.8240913600100425e-43,3.7779397771159779e-43,6.9279486790226514e-26,2.1087290768515348e-26,2.8767713421881827e-21,6.9278169030878907e-26,6.644416362883827e-33,7.449597835019432e-65,1.2342689796491644e-39,2.2361569251573956e-42,2.9261608301106686e-46,3.5285694578593272e-54,6.8479333509698415e-34,1.0044774196506146e-61,4.9040503973661685e-27,3.3653213441101818e-51,3.8439277852088199e-63,8.4357460210158335e-34,3.6349475119532904e-71,5.9971579932297938e-68,1.8007296191770882e-74,4.7715474320108404e-44,3.7073956920086197e-35,4.7955943483933801e-46,5.0393711320582983e-34,3.3619447886810187e-41,2.0094991349084863e-30,4.4067868509250145e-41,2.9789792470197512e-42,2.8730060198463505e-37,3.0415648420558335e-38,5.369947004205281e-49,2.716384667800629e-38,3.9904486295695949e-40,1.0265429322442765e-50,3.5868810390908796e-41,4.7449728829602917e-30,9.5098450442852087e-52,9.0421262378759818e-18,2.7620050796828689e-28,1.3037546335181089e-30,2.7620050796734029e-28,2.0985289988941318e-48,2.7268205774042926e-45,1.5198333717494222e-45,4.0070160934833916e-72,1.7585573885897617e-76,1.6382912867899537e-36
1.194802100916839e-16,0.22714898541950498,76.950000000000003,0.0,0.0,0.0,0.99999999991296518,9.5,3.8409397957132975e-12,3.8298590942003156e-11,3.8298576851634971e-11,1.2776382681788759e-17,8.3996816777212198e-18,6.5957703028298661e-12,3.7062793270001962e-16,8.3730846388893343e-18,1.1436841621694954e-25,5.21481097087653e-30,8.6353189056013815e-22,4.645072784518886e-16,2.3675076140443751e-20,7.3243689163323326e-26,3.1712780689236882e-30,3.7906173072992656e-33,3.517984106933696e-41,1.0195238588509597e-27,4.5146014763908946e-21,1.2316676146899502e-27,1.2316678576316054e-27,2.153554520433396e-34,2.7585629384879843e-35,3.0955118329238513e-34,2.4959186137402428e-21,9.3515363040735612e-28,5.9894087398405412e-29,1.0052899629325412e-62,9.5212560849738161e-35,2.3900863652255811e-32,9.535708442264394e-63,4.8630018747141865e-18,1.2177638893018251e-41,1.1888518751453329e-41,5.5418477621474051e-25,1.6868271711822198e-25,1.1505920265134126e-20,5.5417423970923442e-25,1.0630130209252161e-31,9.5357084416744908e-63,1.9746379306039997e-38,3.5484152082707603e-41,9.3626322367418375e-45,2.2580261023254405e-52,5.4780911841531414e-33,1.2855846535778375e-59,1.9616393652836632e-26,1.0677524775509135e-49,4.9196675674285943e-61,6.7486456679709128e-33,9.3044092418644465e-69,7.6757312785257573e-66,4.6093579018339427e-72,1.5267638376950326e-42,2.9649904083264049e-34,1.534421193418113e-44,4.0315426657212077e-33,5.3786561883674807e-40,8.0380759475850537e-30,7.0503031120381596e-40,4.7664133559140194e-41,2.2984310042844021e-36,2.4350974483259584e-37,1.1804231698505998e-47,2.17029895045282e-37,6.3765976800325743e-39,6.5691244802776593e-49,5.7385701076484641e-40,3.7902952264765993e-29,6.0856344456703221e-50,1.8086460183674387e-17,2.209146961673874e-27,5.2156090314630211e-30,2.2091469616587326e-27,6.714716335714873e-47,3.1573169186333817e-44,1.7696909819818831e-44,1.0228592456521484e-69,4.501940450284707e-74,1.3106480624324706e-35
1.792207202787896e-16,0.22714898541950498,76.950000000000003,0.0,0.0,0.0,0.99999999986944754,9.5,5.761422717314851e-12,5.7448007862659765e-11,5.744798715135e-11,2.71498848159794e-17,1.5779005996210367e-17,9.8931419400824974e-12,7.8755638617708764e-16,1.7792546829751237e-17,2.8123516146678298e-25,1.4911169749614219e-29,1.835010595729651e-21,9.8704291094827671e-16,5.0309681894663854e-20,1.6659794522750757e-25,9.0366332788676077e-30,1.0838827905985312e-32,1.2947742764402807e-40,2.9151228102304774e-27,9.5935549746371182e-21,3.5218095896161096e-27,3.5218104837361766e-27,7.9258594257839052e-34,1.0153201219943629e-34,8.850655816063629e-34,5.3036422639561868e-21,2.6736033175529099e-27,1.7125152933182475e-28,5.1869284816121606e-62,3.504320843119795e-34,6.8338371609685855e-32,4.9200767502491185e-62,1.033351197983954e-17,5.548873244918935e-41,5.3911969354863959e-41,1.5845321627758936e-24,4.8229968921711902e-25,2.4448270721143808e-20,1.5845020442160868e-24,3.9124153509598182e-31,4.9200767498869487e-62,7.2676144829481205e-38,1.3036358921110857e-40,4.2744316673998997e-44,1.240576194395792e-51,1.5663438288613203e-32,8.2934945701157712e-59,4.168495068622164e-26,4.8668820545110267e-49,3.1737495602176324e-60,1.9296916358022544e-32,6.9094019242304997e-68,4.9517756238359407e-65,3.422885952756818e-71,6.970395672622988e-42,8.4764668413781307e-34,7.0052863959277493e-44,1.1527724110003275e-32,1.9796155688441282e-39,1.7080959212007265e-29,2.5948728668632595e-39,1.7543591558638306e-40,6.5720944509059215e-36,6.9658616676858098e-37,4.7190451485964962e-47,6.2010683153721945e-37,2.3461042699631178e-38,3.609125188200574e-48,2.1120901623005768e-39,1.0828514877001867e-28,3.3434977052748643e-49,2.7132357823515143e-17,6.3160050814089832e-27,1.1083996528056555e-29,6.3160050813532584e-27,3.0655843342928237e-46,1.0123620281509061e-43,5.6862108606026224e-44,7.5901516221518917e-69,2.7022642381635995e-73,3.7476448986899486e-35
2.389612304658953e-16,0.22714898541950498,76.950000000000003,0.0,0.0,0.0,0.99999999982592991,9.5,7.6819056386983293e-12,7.6597420588429943e-11,7.659739265620152e-11,4.6314566937249943e-17,2.4211664943037613e-17,1.3190192095342433e-11,1.3434330151255867e-15,3.0351550563291954e-17,5.2442749798102283e-25,3.1452086263867428e-29,3.130316859893833e-21,1.6837220257355656e-15,8.5822525159464624e-20,2.9513666125036633e-25,1.9001399101744298e-29,2.2862262934772241e-32,3.2836480153548637e-40,6.1486819900100599e-27,1.6365498866547983e-20,7.4285275346296346e-27,7.4285298021570579e-27,2.0100183970382512e-33,2.575036704810403e-34,1.8667479423594215e-33,9.0470887730592903e-21,5.6387250479414869e-27,3.6120313526076059e-28,2.8296627284613726e-61,8.8874018276161758e-34,1.4413921595953387e-31,2.6840851674911847e-61,1.7627158385389675e-17,1.6509921055354213e-40,1.5971458583612879e-40,3.3420615814617622e-24,1.0172561040189258e-24,4.1702981578759821e-20,3.3419980704816663e-24,9.9223141737288105e-31,2.6840851672895719e-61,1.8431391633441677e-37,3.302713080605472e-40,1.2740285773639724e-43,4.2651900662309394e-51,3.3037776304812013e-32,3.238719142970725e-58,7.110971718331703e-26,1.4491835638368879e-48,1.2393911407567821e-59,4.0702756265031891e-32,3.025803461508542e-67,1.933768218160886e-64,1.4989716733420557e-70,2.0776042687778142e-41,1.787633454288578e-33,2.0879852416077037e-43,2.4315343517837383e-32,5.0205294720490615e-39,2.9138147624693245e-29,6.5809084295968109e-39,4.449436443140005e-40,1.3862470719885508e-35,1.4698752563315273e-36,1.2625595893190856e-46,1.3070986092789634e-36,5.9485187113155103e-38,1.2408429334031659e-47,5.3565188378991393e-39,2.2822562802796193e-28,1.1495200419712236e-48,3.6179819067976407e-17,1.332078790026092e-26,1.8909274614444478e-29,1.3320787900119609e-26,9.1373170358089822e-46,2.2949904483857117e-43,1.2909769432770419e-43,3.3216559399288501e-68,1.5581606101195365e-72,7.9048802601457539e-35
3.584422508401067e-16,0.22714898541950493,76.950000000000003,0.0,0.0,0.0,0.99999999973889464,9.5,1.1522871480953489e-11,1.1489623711767823e-10,1.1489619241266677e-10,9.5888523994060867e-17,4.2626675776538506e-17,1.9783538004533831e-11,2.7812471116998987e-15,6.2837439187128542e-17,1.196504546811848e-24,8.5905912282516423e-29,6.4809326646016277e-21,3.4857316801564201e-15,1.7768488607601723e-19,6.3493822284273192e-25,5.162997381589888e-29,6.2444025944446573e-32,1.1482012253990427e-39,1.6793228374553226e-26,3.3882728866056304e-20,2.0289641247470878e-26,2.0289649176203488e-26,7.0282326110485412e-33,9.0048126945557323e-34,5.098153994925901e-33,1.8729788020379131e-20,1.5398003664812622e-26,9.8648422383887051e-28,3.9299258426969089e-60,3.107778688305409e-33,3.9366026694444413e-31,3.7277430849772225e-60,3.6492689102279247e-17,7.2044667568777402e-40,6.9182705080232854e-40,9.1273978078500394e-24,2.778194995262973e-24,8.6330640392405649e-20,9.1272244207501865e-24,3.4696309915480576e-30,3.7277430846587311e-60,6.4450375073971181e-37,1.1536185489438085e-39,5.5762323742401537e-43,2.2937415463930616e-50,9.0231987851320744e-32,2.1064528145325589e-57,1.4722381048177239e-25,6.3358550607503028e-48,8.0609616033099074e-59,1.1117159917515935e-31,2.3474988827147497e-66,1.2578062157802666e-63,1.1629509293711857e-69,9.0935233406271278e-41,4.8812169733867154e-33,9.138820216334315e-43,6.6412830918187826e-32,1.7555811898777889e-38,6.0326910227195187e-29,2.3012251244585357e-38,1.5559889759464621e-39,3.7862757690580689e-35,4.0172883471371656e-36,4.7004802494912578e-46,3.5660622619318766e-36,2.0793615690932046e-37,6.6730222413881129e-47,1.8730811871061768e-38,6.2254090408772525e-28,6.1819210089827868e-48,5.4278410963868089e-17,3.6376359407666839e-26,3.9153657856287062e-29,3.637635940717277e-26,3.9993379041949407e-45,6.7996872824529435e-43,3.8321823216236942e-43,2.5738562478214754e-67,2.5920714905654493e-71,2.1590710002765063e-34
4.779232712143181e-16,0.22714898541950493,76.950000000000003,0.0,0.0,0.0,0.99999999965185937,9.5,1.5363837322406711e-11,1.5319504034669642e-10,1.5319497453674432e-10,1.6308132311735257e-16,6.2790463295921675e-17,2.6375701970132428e-11,4.7299106786727236e-15,1.0686738875958763e-16,2.1631214198750224e-24,1.797447721938624e-28,1.1022377428151022e-20,5.9279879977698491e-15,3.0219567847793568e-19,1.1043990416863201e-24,1.075315351608374e-28,1.3065389903320498e-31,2.8688220730461124e-39,3.5135679669471332e-26,5.7625681435126452e-20,4.2452747426229287e-26,4.2452767236065713e-26,1.7559777533731919e-32,2.2500120890269187e-33,1.0666084814751778e-32,3.1852729434568912e-20,3.2211999217214147e-26,2.0639173800695708e-27,1.8065336941254926e-59,7.7650999439056213e-33,8.236153865445104e-31,1.7135930190720121e-59,6.206106575904005e-17,2.0940416761750404e-39,1.9994756288953277e-39,1.9096058244163623e-23,5.8124519742913372e-24,1.4680940086086886e-19,1.9095695611014955e-23,8.6691429491327612e-30,1.7135930189068593e-59,1.6103336014242802e-36,2.8806155074205515e-39,1.624546799427203e-42,7.6441896668391865e-50,1.8878718948048622e-31,7.9079133606356459e-57,2.5038927530356407e-25,1.8447281576038481e-47,3.0261958573920176e-58,2.3260758497907703e-31,9.8045793450341439e-66,4.7221368398325032e-63,4.8572028981230344e-69,2.6492893176694118e-40,1.0210601996083472e-32,2.6624545087999683e-42,1.3895794632313987e-31,4.3864652354084668e-38,1.026003377279342e-28,5.7498222093699119e-38,3.8879900713647993e-39,7.9221607600263499e-35,8.4103373267089115e-36,1.2201617956449992e-45,7.4539232789996826e-36,5.1941344654503285e-37,2.2238691331635513e-46,4.6800715474555196e-38,1.301054616094536e-27,2.0602073921912529e-47,7.2382752048949748e-17,7.6098772587031541e-26,6.6597226695748857e-29,7.6098772585797191e-26,1.1651593895248045e-44,1.4975139717245765e-42,8.450550478896816e-43,1.0741141400903273e-66,1.3439102624095841e-70,4.5175020484827075e-34
5.974042915885295e-16,0.22714898541950498,76.950000000000003,0.0,0.0,0.0,0.9999999995648241,9.5,1.9204803163000724e-11,1.914938302645973e-10,1.9149373776900651e-10,2.4915142442598783e-16,8.388973833682624e-17,3.2966599777051689e-11,7.2258224347081782e-15,1.632650476380456e-16,3.4490594826180376e-24,3.2722000165144663e-28,1.6839709998413261e-20,9.0561094229932314e-15,4.6168692246648209e-19,1.712789594134538e-24,1.9484564595324712e-28,2.3785055696200522e-31,6.0860437197815026e-39,6.3960602433295365e-26,8.803904547078741e-20,7.7283637093076771e-26,7.7283679117687937e-26,3.7250965097378865e-32,4.7735467730462538e-33,1.9415418663134244e-32,4.8661045632085741e-20,5.8630003995475793e-26,3.7570267606235526e-27,6.6697598797882258e-59,1.6473655952388648e-32,1.4992606713487725e-30,6.3266209816846057e-59,9.4809875235108805e-17,5.0719651550489282e-39,4.8153110164730958e-39,3.4760835442005413e-23,1.0580489302549025e-23,2.2426586503087314e-19,3.4760175561364779e-23,1.8391407106281973e-29,6.3266209810220439e-59,3.4162696635280973e-36,6.1085012732986478e-39,3.9440641400763421e-42,2.092701949741328e-49,3.436643647223559e-31,2.4119616777579719e-56,3.8253832552739614e-25,4.4766203126511806e-47,9.2300817173205853e-58,4.2345199801764498e-31,3.2987808516678199e-65,1.4403406558305951e-62,1.6342273426743621e-68,6.4320144471549427e-40,1.858330968352517e-32,6.4638996403876329e-42,2.5296771583076096e-31,9.305814624226506e-38,1.5675018396855176e-28,1.2198198021784588e-37,8.2487865201936142e-39,1.4421996249132383e-34,1.5319627991981151e-35,2.6651944047924215e-45,1.3555764384970731e-35,1.1016654585002726e-36,6.0881421491148559e-46,9.9287447065135003e-38,2.3657297618840284e-27,5.6401070488761073e-47,9.0493252382126417e-17,1.3851127908045772e-25,1.0175660124166498e-28,1.3851127907783935e-25,2.8288049310338209e-44,2.8313062478317574e-42,1.5993402161581142e-42,3.6108524750048891e-66,5.4613345926418919e-70,8.2239433687223391e-34
