Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971)
1.180118602181016e-12,0.2258649200133652,76.950000000000003,0.0,0.0,0.0,0.99998145182028397,9.4999999811594833,3.9303913509928864e-07,5.056842774948283e-06,5.0476402941215708e-06,1.3965416287414224e-08,1.4261238662593394e-12,2.757305308637751e-06,1.8681736133010504e-06,4.8414507880013539e-09,1.2771680210930211e-16,1.4381902828879744e-16,2.7724749162915833e-12,3.3683902436653724e-06,7.7815574238448822e-11,3.1368338313645278e-17,7.5430052610192184e-19,7.2477122515666839e-19,3.0921486903673984e-23,5.2189904735106333e-13,6.7403334406987628e-11,3.415536730643908e-13,3.4165362332753116e-13,7.5409889181681928e-17,2.4534199135891092e-17,5.7018865588761246e-18,1.4292287058768465e-11,7.0622487719036154e-15,1.3229259507793588e-15,2.1795897196936582e-30,7.0957533018312231e-17,1.002888802526296e-17,2.0252961557566538e-30,3.7437105237648868e-08,7.3063091418255156e-22,2.408654932315075e-22,8.5309363359725999e-11,2.5332136200949455e-11,1.8330890691857951e-10,8.5393028989838757e-11,2.6062380960974242e-13,2.0252902118864967e-30,4.0254549600345597e-20,1.3912714390688262e-22,1.0818769963704431e-22,1.6220385808404608e-26,1.9459805466007483e-18,3.0099243985120181e-30,1.7225698157855602e-15,2.1152963904168311e-27,7.6588906757221554e-31,6.2192767649143359e-18,3.8638251372841083e-35,2.3214017501721699e-35,1.2793220539144022e-38,1.794941645799164e-19,9.2170044833211528e-20,4.9557182952019861e-21,5.6697243072452655e-18,1.1966133191573485e-21,8.4702247538290625e-19,1.7293838325073135e-21,3.1029622209552297e-22,1.5686942623670819e-21,1.1749885478534011e-21,2.6464670603481513e-29,4.7546884158110872e-23,5.3987719090774749e-20,8.2456103025843637e-22,6.1748227021249283e-21,4.8600789116966415e-16,8.0120749668503845e-23,3.2043522050729492e-11,9.2864292252991787e-14,2.7679204600953013e-19,9.2864292181127e-14,6.4535443036966859e-23,2.0050793426114267e-29,1.1556291389922068e-29,4.9594151680103856e-37,2.63189536407571e-37
1.1892482522386098e-12,0.22586492001265981,76.950000000000003,0.0,0.0,0.0,0.9999813086202346,9.4999999808860416,3.9607973487045693e-07,5.0959418140109615e-06,5.0865820559972173e-06,1.4180039418666784e-08,1.4368876543797531e-12,2.7612441814556749e-06,1.888683138695996e-06,4.8999225833680483e-09,1.2967959998809068e-16,1.4732234804125632e-16,2.8155310074930079e-12,3.4053697446263139e-06,7.9023924235372607e-11,3.1747184139683427e-17,7.6345877762858954e-19,7.4170703548003516e-19,3.1719457167770791e-23,5.3218515513987253e-13,6.8446593351564838e-11,3.4952781274841997e-13,3.4963035637106897e-13,7.7311393899344547e-17,2.5225885612295368e-17,5.7853504344280415e-18,1.4454438072713849e-11,7.1512380945321788e-15,1.3435058666472743e-15,2.3002313945466338e-30,7.271734285272711e-17,1.0204121754518282e-17,2.1373992418827838e-30,3.7848117563358262e-08,7.4883054480302034e-22,2.4684774861688723e-22,8.6667024226394174e-11,2.5733095199143963e-11,1.8433860892377083e-10,8.6752826897269733e-11,2.6718578216605253e-13,2.1373929204283186e-30,4.1299701137880793e-20,1.4360120669646261e-22,1.1186308710470752e-22,1.6904846543870486e-26,1.9829750939770112e-18,3.161791189566759e-30,1.7492351077720484e-15,2.2000175888927306e-27,8.0454794592492915e-31,6.3588866315488805e-18,4.0910361009767302e-35,2.4484290227956582e-35,1.3561425342193816e-38,1.8560287170287567e-19,9.3625616112306506e-20,5.1179042083365268e-21,5.8020933912147178e-18,1.2270039536176189e-21,8.6017709802208511e-19,1.7744368781926594e-21,3.1990909710753178e-22,1.6051987332519866e-21,1.1985588569423321e-21,2.7284504063619866e-29,4.8473524279190638e-23,5.5273159693459405e-20,8.5823744377436153e-22,6.343137324951321e-21,4.9146525112885635e-16,8.3445964233377459e-23,3.2377294450526671e-11,9.3662316714534419e-14,2.8225944174518822e-19,9.3662316637364499e-14,6.67508592644798e-23,2.0517392122095304e-29,1.1825215669859893e-29,5.2118847244382937e-37,2.7966213583779479e-37
1.1983779022962037e-12,0.22586492001194988,76.950000000000003,0.0,0.0,0.0,0.99998116542160076,9.4999999806108359,3.9912033410330423e-07,5.1350406810862589e-06,5.1255221966867344e-06,1.4396264109883573e-08,1.4476585526220732e-12,2.765099868253763e-06,1.9092216317177068e-06,4.9585546739056655e-09,1.3165704465441642e-16,1.5088389787281299e-16,2.858918802997731e-12,3.4424014758759106e-06,8.02415809138114e-11,3.2127069067874733e-17,7.7264265754108504e-19,7.5890440588853037e-19,3.2531511542233281e-23,5.4258354424063344e-13,6.9497807812886027e-11,3.5762488987686218e-13,3.577300723185887e-13,7.9244782152305263e-17,2.593114498579953e-17,5.8691431175652261e-18,1.4616930862317366e-11,7.2404576245732844e-15,1.3641932211191185e-15,2.4265497110318752e-30,7.4504347963679125e-17,1.0380764490544118e-17,2.2547773012871708e-30,3.8259710702526327e-08,7.6731280264393779e-22,2.5292259911236196e-22,8.8032157295169698e-11,2.6136199835373461e-11,1.8535667097674513e-10,8.8120131378593335e-11,2.7385165712016733e-13,2.2547705814293655e-30,4.2362655271036436e-20,1.4818383975787626e-22,1.1563293821294153e-22,1.7612465320281479e-26,2.0203361705863961e-18,3.3200367906875587e-30,1.7761038865306551e-15,2.2874528628092953e-27,8.4483151264605362e-31,6.500484303879641e-18,4.329669195300752e-35,2.5813520007918519e-35,1.4369279830317092e-38,1.918646785357965e-19,9.509252336778854e-20,5.283896603953478e-21,5.9365033725905519e-18,1.2579086871798209e-21,8.7343317817565369e-19,1.8202773828350082e-21,3.297420605551971e-22,1.6422624859531362e-21,1.2223863779540319e-21,2.8123106844595262e-29,4.9411554655503902e-23,5.6578818895451328e-20,8.9298064175105872e-22,6.514588331038587e-21,4.9693075658878779e-16,8.68791843896406e-23,3.271193504159019e-11,9.4454166072738995e-14,2.8779404512726611e-19,9.4454165990121718e-14,6.9022745305753608e-23,2.0991139612355211e-29,1.2098260161786883e-29,5.4750555042031133e-37,2.9702724119229689e-37
1.2075075523537975e-12,0.22586492001123548,76.950000000000003,0.0,0.0,0.0,0.99998102222435248,9.4999999803338735,4.0216093279783472e-07,5.174139377880889e-06,5.1644607169751108e-06,1.4614089576520898e-08,1.4589313250730476e-12,2.768874128394091e-06,1.9297884796368832e-06,5.0173448582418939e-09,1.3364912811362876e-16,1.5450421047991793e-16,2.9026383024949424e-12,3.4794843326408556e-06,8.1468544230365229e-11,3.2507981059008162e-17,7.8185182164272127e-19,7.7636533379541459e-19,3.3357786807607142e-23,5.5309436941952972e-13,7.0556976518061795e-11,3.6584583823367611e-13,3.6595370536715887e-13,8.1210319791946684e-17,2.6650124484245268e-17,5.9532592143522624e-18,1.4779761119861473e-11,7.3299041455353899e-15,1.3849868123015082e-15,2.5587649027182555e-30,7.6318688166232234e-17,1.0558811698113926e-17,2.3776349898746689e-30,3.8671872377486105e-08,7.8607915235168412e-22,2.590905220021225e-22,8.9404675524437459e-11,2.6541423526374541e-11,1.8636316742842526e-10,8.9494855584577997e-11,2.8062200218627982e-13,2.3776278498213792e-30,4.3443548484406711e-20,1.5287683979858012e-22,1.1949891233657459e-22,1.8343834153287514e-26,2.0580635568454096e-18,3.4848755671848693e-30,1.8031761237348692e-15,2.3776677475168599e-27,8.8679441192287244e-31,6.6440813993342184e-18,4.5802013229866914e-35,2.720395844591578e-35,1.5218497579287593e-38,1.982819958438201e-19,9.6570765014777801e-20,5.453747401439984e-21,6.0729697626468182e-18,1.2893318570664465e-21,8.8679071934701751e-19,1.8669122999758066e-21,3.3979838626491221e-22,1.6798896933795326e-21,1.2464712259644943e-21,2.8980758147534792e-29,5.0361039224709123e-23,5.7904853528826192e-20,9.2881427033952587e-22,6.6892065289369147e-21,5.0240423525700434e-16,9.0422916347568614e-23,3.3047439517431768e-11,9.5239817427094704e-14,2.9339620627177599e-19,9.5239817338887307e-14,7.1352029164071699e-23,2.1472089269455165e-29,1.2375455655932242e-29,5.7492905093671042e-37,3.1532570968524271e-37
1.2166372024113914e-12,0.22586492001051647,76.950000000000003,0.0,0.0,0.0,0.99998087902846167,9.4999999800551524,4.0520153095405269e-07,5.2132379071187759e-06,5.203397617646914e-06,1.4833515034447966e-08,1.4701510370335272e-12,2.7725686812477873e-06,1.9503830836517928e-06,5.0762909674990906e-09,1.3565584441045242e-16,1.5818381986772643e-16,2.9466895056934914e-12,3.5166172352597501e-06,8.2704814142192395e-11,3.288990255851461e-17,7.9108593081756669e-19,7.9409181644994753e-19,3.4198420087316401e-23,5.637177818612296e-13,7.1624098194562529e-11,3.7419159144190962e-13,3.743021895530969e-13,8.3208272624040886e-17,2.7382971540431091e-17,6.0376934071930312e-18,1.4942924635548449e-11,7.4195745138818922e-15,1.4058854510481892e-15,2.6971044674914555e-30,7.8160501563600417e-17,1.0738258860552196e-17,2.5061837143305392e-30,3.9084590589643183e-08,8.0513104065360773e-22,2.6535198872805772e-22,9.0784492481382763e-11,2.6948739878139779e-11,1.8735817408509158e-10,9.0876913272387185e-11,2.8749737796004425e-13,2.5061761312760134e-30,4.4542516760202734e-20,1.5768202115288274e-22,1.2346268612427391e-22,1.9099556207523463e-26,2.096157020032955e-18,3.6565277532807355e-30,1.8304517911135565e-15,2.4707289415437622e-27,9.3049278600759259e-31,6.7896894853237289e-18,4.8431265929640823e-35,2.8657930225978239e-35,1.6110856868016204e-38,2.0485724844929991e-19,9.806033947150404e-20,5.6275086280145899e-21,6.2115080703120549e-18,1.3212777998427082e-21,9.0024972505349723e-19,1.9143485823698845e-21,3.5008137223457159e-22,1.7180845266041618e-21,1.2708135045585269e-21,2.9857739173782577e-29,5.1322041915320189e-23,5.9251420402050304e-20,9.6576227683542759e-22,6.8670227383774917e-21,5.0788551875732267e-16,9.4079702385656891e-23,3.3383803669573474e-11,9.6019250790424036e-14,2.9906627528048279e-19,9.6019250696483261e-14,7.3739645647154481e-23,2.1960294358636537e-29,1.2656832807688371e-29,6.0349627788885246e-37,3.3460005466097831e-37
1.2257668524689852e-12,0.22586492000979297,76.950000000000003,0.0,0.0,0.0,0.99998073583389968,9.4999999797746781,4.0824212857196228e-07,5.2523362713551055e-06,5.2423328994864203e-06,1.5054539699824233e-08,1.4809088633191493e-12,2.7761852184972695e-06,1.9710048546037857e-06,5.1353908554226758e-09,1.3767718699385658e-16,1.6192326096030218e-16,2.9910724123159041e-12,3.5537991214580312e-06,8.3950390606841188e-11,3.3272818028219124e-17,8.003446494869176e-19,8.1208585098612702e-19,3.5053548745829029e-23,5.7445393027065096e-13,7.2699171570111229e-11,3.8266308301147921e-13,3.8277645879969819e-13,8.5238906422280398e-17,2.8129833728815202e-17,6.1224404320114229e-18,1.5106417267377757e-11,7.5094656365955928e-15,1.4268879572066429e-15,2.8418011622772758e-30,8.0029925063799734e-17,1.0919101474896294e-17,2.6406397685960173e-30,3.9497853533625843e-08,8.2446990176552264e-22,2.7170746665294857e-22,9.2171522166791668e-11,2.7358122631370086e-11,1.8834176773293645e-10,9.2266218631101244e-11,2.9447834005474214e-13,2.6406317186917717e-30,4.5659695728935908e-20,1.6260121057102668e-22,1.2752594839242038e-22,1.988024254235657e-26,2.1346163183635357e-18,3.8352177619507891e-30,1.8579308604344739e-15,2.5667039667571126e-27,9.7598384383048756e-31,6.9373200941852716e-18,5.118951433909698e-35,3.01778128247683e-35,1.7048182612275729e-38,2.1159287097625075e-19,9.9561245158379125e-20,5.8052323841997279e-21,6.3521338028675508e-18,1.353750851611705e-21,9.1381019882187754e-19,1.9625931822114866e-21,3.6059433344014732e-22,1.7568511554096087e-21,1.2954133093754975e-21,3.0754332592755222e-29,5.2294626649417757e-23,6.0618676307009257e-20,1.0038488200303567e-21,7.0480677866851215e-21,5.1337444142508481e-16,9.7852110174560841e-23,3.3721023357397307e-11,9.6792448180729584e-14,3.0480460225200154e-19,9.6792448080911707e-14,7.6186534329355657e-23,2.2455808153759002e-29,1.2942422299770129e-29,6.3324524991165395e-37,3.5489398246578829e-37
1.234896502526579e-12,0.225864920009065,76.950000000000003,0.0,0.0,0.0,0.99998059264063877,9.4999999794924541,4.1128272565156744e-07,5.2914344721467878e-06,5.2812665632773945e-06,1.5277162789325738e-08,1.4917546233231731e-12,2.7797253837547628e-06,1.9916532200755198e-06,5.1946424153876303e-09,1.3971314750987181e-16,1.6572307031987715e-16,3.0357870221086825e-12,3.59102895914632e-06,8.5205273582544196e-11,3.365671723765195e-17,8.0962764826834806e-19,8.3034943433289224e-19,3.59233105768247e-23,5.8530295904763715e-13,7.3782195372879885e-11,3.9126124625091197e-13,3.9137744682905678e-13,8.7302486903220505e-17,2.8890858869071595e-17,6.2074951194997488e-18,1.5270234991050832e-11,7.5995745083841744e-15,1.4479931667100447e-15,2.9930972805110659e-30,8.1927093471904024e-17,1.110133506444554e-17,2.7812283089771824e-30,3.9911649739515069e-08,8.4409714788752888e-22,2.7815741596222838e-22,9.3565679368403045e-11,2.7769545771020975e-11,1.8931402678089859e-10,9.3662686633777787e-11,3.0156543528194239e-13,2.7812197672782545e-30,4.6795220399657015e-20,1.676362569727459e-22,1.3169040968475094e-22,2.0686518436029152e-26,2.1734411944064851e-18,4.0211776007005208e-30,1.8856133035343987e-15,2.6656618269609074e-27,1.0233267330193557e-30,7.0869846960858964e-18,5.408204872630879e-35,3.1766079501097156e-35,1.8032385124964977e-38,2.1849131525970126e-19,1.0107348049968686e-19,5.9869708937937901e-21,6.4948624646676109e-18,1.3867553476540708e-21,9.2747214419485417e-19,2.0116530506766314e-21,3.7134061503317701e-22,1.796193747282647e-21,1.3202707222926826e-21,3.1670823700492994e-29,5.3278857337619872e-23,6.200677800612609e-20,1.0430984344608879e-21,7.2323725139510231e-21,5.1887084230309621e-16,1.0174275267806958e-22,3.405909455809654e-11,9.7559395061941817e-14,3.106115373005764e-19,9.755939495610271e-14,7.8693643219929549e-23,2.2958683973716177e-29,1.3232254905497045e-29,6.6421528490681178e-37,3.7625339507920301e-37
1.244026152584173e-12,0.2258649200083324,76.950000000000003,0.0,0.0,0.0,0.99998044944865216,9.4999999792084768,4.1432332219287216e-07,5.330532510985857e-06,5.3201986098032768e-06,1.5501383519941759e-08,1.5032792298919611e-12,2.7831907919691468e-06,2.0123276176321762e-06,5.2540435645442316e-09,1.4176371793333077e-16,1.6958378550038773e-16,3.080833334832726e-12,3.6283057342340918e-06,8.6469463027943731e-11,3.4041588950853229e-17,8.1893460149681722e-19,8.4888456329486816e-19,3.6807843634311632e-23,5.9626501002499674e-13,7.4873168331312605e-11,3.9998701434659735e-13,4.0010608724124076e-13,8.939927974875213e-17,2.966619492679521e-17,6.2928523576146972e-18,1.5434373852452443e-11,7.6898981762713915e-15,1.4691999252759855e-15,3.1512410615430245e-30,8.385214032761055e-17,1.12849551691649e-17,2.9281800173678055e-30,4.0325967937415974e-08,8.6401417797178245e-22,2.8470229252252265e-22,9.4966879357199424e-11,2.8182983431946882e-11,1.9027503057339175e-10,9.5066232734922713e-11,3.0875920514273064e-13,2.9281709577993883e-30,4.7949225406406897e-20,1.7278902275028918e-22,1.3595779374929029e-22,2.1519017857088089e-26,2.2126313814398606e-18,4.2146439461855101e-30,1.9134990922918565e-15,2.7676724313138043e-27,1.07258179316207e-30,7.2386947235958291e-18,5.7114299127895009e-35,3.342526322606826e-35,1.9065427886827843e-38,2.2555504347687673e-19,1.0259704392205427e-19,6.1727764524530683e-21,6.6397095582935431e-18,1.4202956227517174e-21,9.4123556472437833e-19,2.0615351383157702e-21,3.8232358044659931e-22,1.8361164683182117e-21,1.3453858169945229e-21,3.2607499338892813e-29,5.4274797883588722e-23,6.3415882243977117e-20,1.0835358822340758e-21,7.4199677677082204e-21,5.2437456324113299e-16,1.0575427036551784e-22,3.4398013319113157e-11,9.8320078938132261e-14,3.1648743055717723e-19,9.8320078826127391e-14,8.1261925423366062e-23,2.3468975105583776e-29,1.3526361366994451e-29,6.9644649968642408e-37,3.9872555936182596e-37
1.2531558026417668e-12,0.22586492000759534,76.950000000000003,0.0,0.0,0.0,0.99998030625791356,9.4999999789227605,4.1736391819588013e-07,5.3696303912469982e-06,5.3591290398470432e-06,1.5727201109123702e-08,1.5141564055936136e-12,2.7865830168023333e-06,2.0330274992178575e-06,5.3135922545885838e-09,1.4382889373174003e-16,1.7350594552312367e-16,3.1262113502699515e-12,3.6656284585565449e-06,8.7742958902274434e-11,3.4427412493873167e-17,8.2826518890878781e-19,8.6769323449333618e-19,3.7707286356593488e-23,6.073402213379602e-13,7.5972089174254199e-11,4.0884132030469107e-13,4.0896331345624225e-13,9.1529550589589488e-17,3.0455990077142548e-17,6.3785071183369081e-18,1.5598829998559894e-11,7.780433762651611e-15,1.4905070931108116e-15,3.3164896012973594e-30,8.5805197324524976e-17,1.1469957355096531e-17,3.0817338061906325e-30,4.0740797145550302e-08,8.8422237164122234e-22,2.913425458994804e-22,9.6375038129083925e-11,2.8598409973686654e-11,1.9122485973605962e-10,9.6476773111332091e-11,3.1606018336075038e-13,3.0817242014971493e-30,4.9121844833927299e-20,1.7806139023455849e-22,1.4032984387663768e-22,2.2378387739692716e-26,2.2521865994372131e-18,4.4158605000177962e-30,1.9415881986467202e-15,2.8728070389343884e-27,1.12381115729376e-30,7.3924615540310703e-18,6.0291907668817473e-35,3.5157986021248227e-35,2.0149354631488122e-38,2.3278653286588874e-19,1.0413193385555549e-19,6.3627014558386514e-21,6.786690583714844e-18,1.4543760109508683e-21,9.5510046397524251e-19,2.1122463947403623e-21,3.9354662005004361e-22,1.8766234825583879e-21,1.3707586553926804e-21,3.3564648544432262e-29,5.5282512180713426e-23,6.4846145738848239e-20,1.1251862605792556e-21,7.610884405858208e-21,5.2988545013215979e-16,1.0988934436792462e-22,3.4737775789076249e-11,9.9074490220984098e-14,3.2243263219607977e-19,9.9074490102668619e-14,8.389234152064558e-23,2.3986734666868556e-29,1.3824772204304071e-29,7.2998021330714727e-37,4.2235981645937695e-37
1.2622854526993606e-12,0.22586492000685376,76.950000000000003,0.0,0.0,0.0,0.99998016306839732,9.4999999786352998,4.2040451366059527e-07,5.4087281144692221e-06,5.3980578541912904e-06,1.5954614774704829e-08,1.5248677544243325e-12,2.7899035992167047e-06,2.053752328164864e-06,5.3732864650041554e-09,1.4590866645307206e-16,1.7749009062180562e-16,3.1719210682191214e-12,3.7029961644822154e-06,8.9025761165252505e-11,3.4814178643028531e-17,8.3761909458538814e-19,8.8677744439816868e-19,3.8621777499783887e-23,6.1852872819325448e-13,7.7078956630880183e-11,4.178250969823648e-13,4.1795005874519267e-13,9.3693565014113522e-17,3.1260392660335509e-17,6.4644544423404913e-18,1.5763599656416153e-11,7.8711784496311363e-15,1.5119135424510708e-15,3.4891076401312394e-30,8.7786394661228172e-17,1.165633721186827e-17,3.2421356919608606e-30,4.1156126610329963e-08,9.0472309286336313e-22,2.9807862055580511e-22,9.7790072294918615e-11,2.9015799946135852e-11,1.9216359581557992e-10,9.7894224552615501e-11,3.2346889731853643e-13,3.2421255136613691e-30,5.0313212319073163e-20,1.8345525832190739e-22,1.4480831959510685e-22,2.3265285942400288e-26,2.2921065579483672e-18,4.625076969633023e-30,1.9698805945893958e-15,2.9811380452251692e-27,1.1770784918461138e-30,7.5482965193617307e-18,6.362070048888327e-35,3.6966946863204252e-35,2.12862790108983e-38,2.4018827282471436e-19,1.0567814873309833e-19,6.5567983736761509e-21,6.9358210387486153e-18,1.4890008456901486e-21,9.6906684552179572e-19,2.1637937687645372e-21,4.050131464202356e-22,1.9177189523497998e-21,1.3963892901164607e-21,3.4542562367568183e-29,5.6302064113880446e-23,6.6297725187359286e-20,1.168074942643161e-21,7.805153294019211e-21,5.3540335207137191e-16,1.1415068952518777e-22,3.5078378196755808e-11,9.9822621579457966e-14,3.2844749245073922e-19,9.9822621454686702e-14,8.6585858212041246e-23,2.4512015915591974e-29,1.4127518160248305e-29,7.6485877301943526e-37,4.4720732079850245e-37
1.270502137751195e-12,0.22586492000618258,76.950000000000003,0.0,0.0,0.0,0.99998003419885662,9.4999999783750972,4.2314104911860162e-07,5.4439159321322348e-06,5.4330924063245706e-06,1.6160651072856586e-08,1.5349856918266046e-12,2.7928321202650195e-06,2.0724255684780212e-06,5.4271340235797951e-09,1.4779293532788665e-16,1.8112926580469687e-16,3.2133434198664724e-12,3.7366647734434045e-06,9.0188240131263643e-11,3.5163066208699511e-17,8.4605728871207515e-19,9.0419046888247274e-19,3.9457800833764314e-23,6.2869536178842847e-13,7.8081930646439005e-11,4.2602196435927923e-13,4.2614963955746203e-13,9.5670248239279619e-17,3.1996967056526743e-17,6.5420531245914348e-18,1.5912157337681581e-11,7.9530251609581945e-15,1.5312633089061747e-15,3.6509891662187737e-30,8.9593638825415229e-17,1.1825253363605546e-17,3.392561013099034e-30,4.1530342116971146e-08,9.2342496946455325e-22,3.0422337874403818e-22,9.9069413021850561e-11,2.939310875526666e-11,1.9299904169866126e-10,9.917577147233009e-11,3.3022928539924972e-13,3.392550293157791e-30,5.140158278365945e-20,1.8841520372617745e-22,1.4893140731412425e-22,2.4087582515057298e-26,2.3283461265726707e-18,4.8204224023279648e-30,1.9955175404208137e-15,3.0814295128862914e-27,1.2268152755876407e-30,7.690325577630115e-18,6.6750824712818292e-35,3.8662481743028443e-35,2.2356621655834712e-38,2.4699746894739477e-19,1.0707942365682562e-19,6.7350960017007024e-21,7.0718890180336046e-18,1.5206322799077235e-21,9.8172335923700767e-19,2.210907028561956e-21,4.1554403741509735e-22,1.9552114436470272e-21,1.4196773143645231e-21,3.5440680433246053e-29,5.7229834827427595e-23,6.7622501325938813e-20,1.2077546704712346e-21,7.9828869826820186e-21,5.4037533915971312e-16,1.1809612953607637e-22,3.5385635448543787e-11,1.004905659406033e-13,3.33920714314366e-19,1.0049056580989756e-13,8.9064777497161509e-23,2.4991244082394736e-29,1.440372144305025e-29,7.9743505627663301e-37,4.7065099804028454e-37
