Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063)
3.3923537571251965e-15,0.23564080073171906,76.950000000000003,0.0,0.0,0.0,0.99999833944081928,9.4999999999983977,8.2987156123960731e-09,1.2202141715641494e-07,1.2202085959196821e-07,1.0563035667080034e-12,1.9076430910198752e-14,1.4005265180137027e-06,2.1894374832229543e-09,5.2782020018698551e-13,6.1102774720527973e-21,8.0554608960458698e-23,3.7766138613933164e-21,5.4349469956738131e-09,1.5341574228490211e-14,2.3000756511653899e-21,1.1002280143478822e-22,1.5740606385163698e-29,4.122604121944546e-30,1.5048402985020072e-17,4.9320827253917741e-14,1.9843204174543964e-18,1.9843253813449223e-18,4.2863020235626634e-24,6.7547746120799979e-25,1.4950525101914483e-20,1.1596348109507438e-15,6.626913738345271e-21,5.2276348343179692e-22,2.1308015385121375e-43,2.8692357920330726e-25,7.0797232285662551e-24,1.9451374487854589e-43,6.3311361964132838e-11,4.2777573928739754e-31,3.3533509712152196e-31,2.396521296609157e-15,7.0683806374966199e-16,2.300126075892231e-12,2.3963805567966788e-15,4.1641214480292397e-20,1.945137234439074e-43,6.6592665358018887e-29,4.2153176388775746e-30,9.2713708479451762e-32,5.9942604201542161e-38,3.207176997268475e-24,3.1404199110836431e-44,5.6510548670443326e-18,2.5148910270464086e-37,4.416338099418698e-44,1.2167640750418258e-22,6.2417328413699881e-51,3.425812797594487e-49,9.861427567088646e-55,5.7069760782769375e-28,9.8711471878977099e-23,5.1164759312645977e-29,1.3009439470997202e-22,2.7942917774881046e-28,3.2854999060733264e-21,2.8169829269873663e-28,2.2201611695269107e-29,1.8962843328208242e-26,1.2761981058837139e-25,5.4652856593287872e-37,1.9695011082304707e-26,5.0564009227562848e-25,2.7618500059377117e-32,2.1110412471453876e-27,1.7918885029968075e-19,2.4033246022037756e-33
3.813697196328882e-15,0.23564080073171795,76.950000000000003,0.0,0.0,0.0,0.99999813320804376,9.4999999999979785,9.329447162319194e-09,1.3717684653920263e-07,1.3717613900876026e-07,1.3349593188240434e-12,2.1467567381155831e-14,1.5733929920792595e-06,2.7658156539929895e-09,6.6682435953963577e-13,7.7239156333025773e-21,1.1457490991620851e-22,5.3688964754793868e-21,6.8657185476927324e-09,1.9389196402117662e-14,2.9060573085182076e-21,1.5083822684614674e-22,2.5125853632824685e-29,6.565414777460723e-30,2.1373341356232307e-17,6.233299266102293e-14,2.8192986250053023e-18,2.8193065358856655e-18,6.8302337772250825e-24,1.0772798261938763e-24,2.1224791069447974e-20,1.4655987729723916e-15,9.4014132058750986e-21,7.4236963792889188e-22,4.7793546284554962e-43,4.5757168639745088e-25,1.0060188672447897e-23,4.3629143119905902e-43,7.9978332508012829e-11,7.5038600283472228e-31,5.7532091984025206e-31,3.403031599452604e-15,1.0036951327869888e-15,2.9047803076906752e-12,3.4028362152292424e-15,6.6404433219161956e-20,4.3629137803435745e-43,1.0625164022874748e-28,6.7308742810884523e-30,1.6545983394529131e-31,1.1948058623529887e-37,4.5566391192854525e-24,6.9641822064480583e-44,7.1419377738579211e-18,4.4979831566835968e-37,9.7936825349446179e-44,1.7285649910756098e-22,1.5334745043902e-50,7.656384901087108e-49,2.4257879859587143e-54,1.0196152567460335e-27,1.3833905640510362e-22,9.1405114304920954e-29,1.8483615040766608e-22,4.4508794228479252e-28,4.1522999023457597e-21,4.4901630236605305e-28,3.5419318243335477e-29,2.6941688636195269e-26,1.8109967291851323e-25,8.7193307738866337e-37,2.7813224374256148e-26,7.9790839607457235e-25,5.5095298404607401e-32,3.3667598722324138e-27,2.5331010689265097e-19,4.794617756429839e-33
4.656384074736254e-15,0.23564080073171528,76.950000000000003,0.0,0.0,0.0,0.99999772075244464,9.4999999999969926,1.1390909611276925e-08,1.6748763796172783e-07,1.6748657680311711e-07,1.9899927327777067e-12,2.6249830544378422e-14,1.9184107982280083e-06,4.1193586695515666e-09,9.9331576588790766e-13,1.1517620376131891e-20,2.0898931420384455e-22,9.7817180248762954e-21,1.0225684203084937e-08,2.8904433849645243e-14,4.3294565171986149e-21,2.5631269171730908e-22,5.5777029269683832e-29,1.4508992454675225e-29,3.8875680817984655e-17,9.2921907932883115e-14,5.1314558606194823e-18,5.1314733679980618e-18,1.5112353193608433e-23,2.3875637479697022e-24,3.8570894312446717e-20,2.1848803520039477e-15,1.706089424429889e-20,1.3498702291521702e-21,1.9229652053265675e-42,1.0139954860131749e-24,1.8315810174171038e-23,1.755412356927249e-42,1.1911836872317965e-10,1.9485871402556026e-30,1.4333511155277893e-30,6.1869594099230639e-15,1.8247673934872677e-15,4.3237598605472799e-12,6.1866203982238436e-15,1.4714156264038217e-19,1.7554120973576965e-42,2.3569242063871049e-28,1.4953566238496188e-29,4.4457460834631492e-31,3.8941313913110973e-37,8.293330750654679e-24,2.7509049977127295e-43,1.0646677334234706e-17,1.2139391537312171e-36,3.8686046183763995e-43,3.145470145179861e-22,7.3483211285191821e-50,3.0767274134733086e-48,1.1658812758592271e-53,2.7457703453778825e-27,2.4508444900401526e-22,2.4611376654399826e-28,3.3642214995418382e-22,9.8397789732712207e-28,6.1899640351103709e-21,9.9405122129694015e-28,7.8549453565694556e-29,4.9035263693499764e-26,3.2882197597259838e-25,1.9337800944575502e-36,5.0020141975758634e-26,1.7316894459281041e-24,1.7987199543759406e-31,7.461636757778798e-27,4.5645831488952995e-19,1.5655242312461543e-32
5.499070953143626e-15,0.23564080073171215,76.950000000000003,0.0,0.0,0.0,0.99999730831008504,9.4999999999958114,1.3452371192406084e-08,1.9779833971684043e-07,1.9779685322882561e-07,2.7753057437512024e-12,3.1032077896585573e-14,2.2624772726024222e-06,5.7400020355752401e-09,1.3843286450777843e-12,1.6066468633363279e-20,3.4496290381845151e-22,1.6124044455804753e-20,1.4248686095375481e-08,4.0312989906434235e-14,6.0342353977210229e-21,3.9536252719421837e-22,1.0845880879812357e-28,2.8090206486338783e-29,6.3988102542010814e-17,1.2959675963297902e-13,8.4519351599204607e-18,8.4519691033782255e-18,2.9293221288629743e-23,4.6357489382153599e-24,6.3429463755906868e-20,3.0473061166704158e-15,2.8017314610501803e-20,2.221157565889238e-21,6.1206603711224142e-42,1.9685721716487839e-24,3.0176011324743506e-23,5.5873553526154116e-42,1.6598207580318919e-10,4.2998047643849603e-30,3.0459096041550131e-30,1.0178970154968288e-14,3.0021230062676401e-15,6.0212388605493187e-12,1.0178439133363215e-14,2.8563532690261911e-19,5.5873543867618481e-42,4.5803044430883347e-28,2.9104210467500103e-29,1.0140057184708696e-30,1.0437193317765629e-36,1.3659326588039866e-23,8.6401135418534879e-43,1.4848688301322657e-17,2.7810309578184035e-36,1.2150689995052884e-42,5.1796611634572954e-22,2.6965256987472397e-49,9.8172816522253726e-48,4.2894550075337158e-53,6.276644397145047e-27,3.9308142569624189e-22,5.6251873159583528e-28,5.5411300194974182e-22,1.9057415070287806e-27,8.6330338520681568e-21,1.9279411428170488e-27,1.5261072719788784e-28,8.0762217353392641e-26,5.4028107278124483e-25,3.7571905351078713e-36,8.1416815105540525e-26,3.2934157061445279e-24,4.8289833369659043e-31,1.4487536457482432e-26,7.4435483192126396e-19,4.2034676566058822e-32
6.341757831550998e-15,0.23564080073170843,76.950000000000003,0.0,0.0,0.0,0.99999689588092833,9.4999999999944347,1.551383190573394e-08,2.2810895195222454e-07,2.2810696830626658e-07,3.6908788152529785e-12,3.5814311489670483e-14,2.6055950378920606e-06,7.6270092781761373e-09,1.8397161179595543e-12,2.137034716504751e-20,5.3022361869633034e-22,2.474559595912013e-20,1.8932896055107545e-08,5.3614857949393381e-14,8.0197534066341871e-21,5.6953536934678249e-22,1.9186079871146774e-28,4.9481830487198454e-29,9.8075449202434152e-17,1.7235733631195055e-13,1.2963194919099129e-17,1.2963254796071658e-17,5.1661961446208595e-23,8.1894179654714417e-24,9.7131817588951625e-20,4.0528831954049175e-15,4.2844118030672133e-20,3.4033484779033425e-21,1.6489596765072854e-41,3.4772414693386237e-24,4.6295370229404896e-23,1.5052835848480407e-41,2.2054815817458677e-10,8.4467707665758963e-30,5.7815257345036252e-30,1.5594442711901284e-14,4.5992697648332391e-15,7.9959467664392577e-12,1.5593670228403446e-14,5.0449459528830253e-19,1.5052832880343503e-41,8.098624880470707e-28,5.1538722864512104e-29,2.0568956117457212e-30,2.4315521385378624e-36,2.0949315295417027e-23,2.3039825447493421e-42,1.9747938903407964e-17,5.6659897519265295e-36,3.2401367381354933e-42,7.9425018701378741e-22,8.1985098147630421e-49,2.6573869014470645e-47,1.3073662264121052e-52,1.2760216479111562e-26,5.8730287579835046e-22,1.1434194067781858e-27,8.4986996798148129e-22,3.3582437613979213e-27,1.148149365058145e-20,3.40210079632598e-27,2.6977108357985904e-28,1.2386490127940989e-25,8.2664379630237775e-25,6.6417684669816279e-36,1.2341849072469288e-25,5.7005076570184002e-24,1.126836111380087e-30,2.5593116696273356e-26,1.1303476860918205e-18,9.8099707695343556e-32
7.184444709958369e-15,0.2356408007317042,76.950000000000003,0.0,0.0,0.0,0.99999648346493908,9.4999999999928662,1.7575291751287672e-08,2.584194748152311e-07,2.5841692205581594e-07,4.7366924137074481e-12,4.0596531360756352e-14,2.9477667095832735e-06,9.77964594618984e-09,2.3593316383872432e-12,2.742914274813842e-20,7.7256176127413784e-22,3.5995354048569694e-20,2.4276490933887007e-08,6.8810031362487846e-14,1.028537145272404e-20,7.7990654651509613e-22,3.1610721987689508e-28,8.1192933322942781e-29,1.4249880404781954e-16,2.212034264844922e-13,1.884768666275515e-17,1.8847785050481146e-17,8.4869549770693317e-23,1.3476062015103078e-23,1.4100074808927836e-19,5.2016186641651672e-15,6.2107870323687453e-20,4.9433716849920033e-21,3.926401510782922e-41,5.7213059748492301e-24,6.732912974313184e-23,3.5842911025100244e-41,2.8279537876082874e-10,1.5206809895271971e-29,1.00866452053234e-29,2.2647770543768878e-14,6.6794215423958129e-15,1.0246617419146185e-11,2.2646708398216505e-14,8.2999940389430386e-19,3.5842903094290891e-41,1.333844304608896e-27,8.5013349021560046e-29,3.8204211679992823e-30,5.1003638362807668e-36,3.0457931191384597e-23,5.4408927374502468e-42,2.5344397914020713e-17,1.0569758951289176e-35,7.6516827505895368e-42,1.154524985960218e-21,2.1718133003090468e-48,6.3682556570965248e-47,3.4717614359941491e-52,2.3752558598884416e-26,8.321680980355466e-22,2.128119523787047e-27,1.2356537133400817e-21,5.5123717367989532e-27,1.4735327841515907e-20,5.592133609593373e-27,4.4420440119243637e-28,1.800853480552157e-25,1.1989673967048036e-24,1.0936509135147376e-35,1.7737645757928634e-25,9.1934384016276396e-24,2.3674278372463491e-30,4.2114208634449488e-26,1.6272352687693627e-18,2.0612867167318823e-31
8.869818466773113e-15,0.23564080073169416,76.950000000000003,0.0,0.0,0.0,0.99999565867231954,9.4999999999891429,2.169820883918117e-08,3.190402530118485e-07,3.1903634565271777e-07,7.2189630715697987e-12,5.0160928817145899e-14,3.6292821982860529e-06,1.4878879815106643e-08,3.5906622947869132e-12,4.1811032259808149e-20,1.45994079242342e-21,6.777076341675471e-20,3.6934567830477533e-08,1.0488026787006049e-13,1.5654358519932606e-20,1.3121825516231932e-21,7.3477403962208357e-28,1.8724330528110581e-28,2.6777917134577288e-16,3.3715130119011037e-13,3.5466139545162066e-17,3.5466367077610185e-17,1.9617871791517307e-22,3.1256053578319942e-23,2.6448722767399e-19,7.9285928156215979e-15,1.1617877961333868e-19,9.2836958725247731e-21,1.7408615121995271e-40,1.3266792496648582e-23,1.2676408879454554e-22,1.589181309972032e-40,4.3024857724336097e-10,4.0768674843506829e-29,2.5579780481393239e-29,4.2520668763493061e-14,1.2540135003947995e-14,1.5570804116213554e-11,4.2518899220589536e-14,1.9242837333123706e-18,1.5891808669377011e-40,3.0992200535095551e-27,1.9813617303440229e-28,1.0892880143140544e-29,1.8020214329228983e-35,5.7309309390228692e-23,2.3941766307671897e-41,3.8628818515934765e-17,3.0410115977297509e-35,3.3670470552828374e-41,2.1714969361675459e-21,1.1998320420764525e-47,2.8938138337463205e-46,1.929173096150337e-51,6.803197147552623e-26,1.489223952159717e-21,6.0935373623401897e-27,2.325141405354249e-21,1.272110821960996e-26,2.2459057602302273e-20,1.2941367198704038e-26,1.0316105594039161e-27,3.3884608491305841e-25,2.2451873503851067e-24,2.5399298323472105e-35,3.2627779521165701e-25,2.0493795418274668e-23,8.3936915856516589e-30,9.7676635559395807e-26,3.0023099521759689e-18,7.310293473972195e-31
1.0555192223587857e-14,0.23564080073168206,76.950000000000003,0.0,0.0,0.0,0.99999483393194155,9.4999999999846452,2.5821122456302614e-08,3.7966067547881932e-07,3.796551241824366e-07,1.0221961506688669e-11,5.9725269962513299e-14,4.3070445191195467e-06,2.1031868324000892e-08,5.0771548838125327e-12,5.9211231719927684e-20,2.4706596375189916e-21,1.1422338274592178e-19,5.2208431613439281e-08,1.4852364664158372e-13,2.2136112821177581e-20,1.995453581182675e-21,1.4740491973826501e-27,3.7282926895162789e-28,4.5064298566796838e-16,4.7743869115507594e-13,5.9766772620959245e-17,5.9767226915992764e-17,3.9151174197719888e-22,6.2587706098576657e-23,4.4430204356523494e-19,1.1228284138526005e-14,1.9462794776964522e-19,1.5613821179495402e-20,5.8783104545459462e-40,2.6559559152041768e-23,2.1373587070741357e-22,5.3661442853992722e-40,6.0817293984832997e-10,9.1274479078619685e-29,5.465186641773873e-29,7.1493207483930689e-14,2.1084126897651137e-14,2.1983756915250437e-11,7.1490610382948952e-14,3.8516286302371324e-18,5.3661425075032197e-40,6.2169853246487052e-27,3.9866561546302282e-28,2.5836368394108439e-29,5.0885700414783286e-35,9.6569437929464903e-23,8.0409482077254363e-41,5.4701709150578576e-17,7.2768607369399259e-35,1.130852539491083e-40,3.6576761438852512e-21,4.7846175362534461e-47,9.9993879620275614e-46,7.7312979943091499e-51,1.6207835906860721e-25,2.3906685414440277e-21,1.4512899321914034e-26,3.9182500565898338e-21,2.5346101036340588e-26,3.1804100652172882e-20,2.5856631177631128e-26,2.0683820325969373e-27,5.7097435433611637e-25,3.7652454177719216e-24,5.0926380796346858e-35,5.37790848106959e-25,3.9490387356672262e-23,2.3780991877299205e-29,1.9558544244327803e-25,4.9617339906105691e-18,2.0717008220158897e-30
1.22405659804026e-14,0.23564080073166782,76.950000000000003,0.0,0.0,0.0,0.99999400924352122,9.4999999999793694,2.9944032602866856e-08,4.4028074338293594e-07,4.4027325780779665e-07,1.374553155494558e-11,6.9289555246765055e-14,4.9810743380712646e-06,2.8232808285032384e-08,6.8176489742361798e-12,7.9628835949761867e-20,3.8692598274065229e-21,1.7810929325465837e-19,7.0083676869458538e-08,1.9974011500191169e-13,2.9725573688385025e-20,2.8308423430310647e-21,2.6663170580733606e-27,6.6958664273879328e-28,7.0184431060797805e-16,6.4206390322463015e-13,9.3208957115300583e-17,9.3209775205067628e-17,7.0470448304777655e-22,1.1303206817540627e-22,6.9072396649556776e-19,1.5100747375280382e-14,3.0174789283111577e-19,2.4302464454428923e-20,1.6480000091855599e-39,4.7955024447935017e-23,3.3350967209401553e-22,1.5044148310010634e-39,8.1640066438195025e-10,1.8015798177097927e-28,1.0366928820309311e-28,1.112453177763049e-13,3.2806604477100387e-14,2.9475503295779928e-11,1.1124186569484128e-13,6.9530923309584296e-18,1.5044142577750647e-39,1.1247605390939137e-26,7.2342353178875815e-28,5.3836919201199439e-29,1.2279856607456305e-34,1.5059339928827762e-22,2.241023588083391e-40,7.3562834533229759e-17,1.5295033981454769e-34,3.1517415678238191e-40,5.7016873594896172e-21,1.5344805163710277e-46,2.8614318693492243e-45,2.4910236144702076e-50,3.3919670366275034e-25,3.5572468527509801e-21,3.0363743728482833e-26,6.110644733326186e-21,4.5548559331795735e-26,4.2770336262961579e-20,4.6593840032491687e-26,3.7402512420232744e-27,8.9039501255712766e-25,5.843753131344126e-24,9.2090882849658233e-35,8.2077565879128591e-25,6.8715476485364742e-23,5.757229104723843e-29,3.5321583252373633e-25,7.5900630960249247e-18,5.0167513760413009e-30
1.3925939737217345e-14,0.23564080073165153,76.950000000000003,0.0,0.0,0.0,0.99999318460677711,9.4999999999733227,3.4066939279087602e-08,5.0090045788567989e-07,5.0089074669154135e-07,1.7789517098803777e-11,7.8853784787431729e-14,5.6513922072950995e-06,3.6475928475823139e-08,8.8109894122062332e-12,1.0306294004057866e-19,5.7212548313207587e-21,2.6216638820433217e-19,9.0545977533975398e-08,2.585296203879619e-13,3.8417703468244079e-20,3.8186249389018328e-21,4.4666192367413585e-27,1.1140233665323884e-27,1.0320777988413832e-15,8.3102524369482086e-13,1.3725195634662376e-16,1.3725332103206328e-16,1.1750017532057055e-21,1.8909279922379494e-22,1.0138986704290206e-18,1.9546036452057792e-14,4.4172832574591279e-19,3.5715391223968934e-20,4.0411949058690013e-39,8.020628750828948e-23,4.9136066096346199e-22,3.6891027352810469e-39,1.0547648730861507e-09,3.2408561917770245e-28,1.8022998617669338e-28,1.6344142288919446e-13,4.8198149827255174e-14,3.8036139842851452e-11,1.6343721743923217e-13,1.1627127428515167e-17,3.6891011504342984e-39,1.8849406138905712e-26,1.2159698992142671e-27,1.019465606557577e-28,2.6413839169320882e-34,2.2173536703211312e-22,5.4600274864828044e-40,9.5211963813530952e-17,2.9211358425327559e-34,7.6789946255615378e-40,8.391986286758788e-21,4.2197087752909456e-46,7.1532508661051176e-45,6.8822714731018125e-50,6.4504784346654865e-25,5.0053195396192398e-21,5.7725934062893568e-26,8.9979817664391889e-21,7.5825246960684606e-26,5.5357645425756349e-20,7.7776924617758879e-26,6.2651278953291556e-27,1.3110278558009595e-24,8.5636631226822498e-24,1.5425815731847988e-34,1.1833799894999447e-24,1.1088396965672046e-22,1.2422454267212533e-28,5.9088709980226419e-25,1.096484852330481e-17,1.0827473838036149e-29
1.729668725084683e-14,0.2356408007316127,76.950000000000003,0.0,0.0,0.0,0.99999153548719621,9.4999999999589146,4.2312742221347603e-08,6.2213883130662464e-07,6.221237908847554e-07,2.7438110435980365e-11,9.7982077306250673e-14,6.9809737413427715e-06,5.6065782986058467e-08,1.3551614896822001e-11,1.5897702951963652e-19,1.1052258988683708e-20,5.0165310857819207e-19,1.3917483385445084e-07,3.9882753254165032e-13,5.9089933330566314e-20,6.2510776680917264e-21,1.0623481851848055e-26,2.6150041526303458e-27,1.972125606304346e-15,1.2819495323607856e-12,2.6297691304409704e-16,2.6298013304204601e-16,2.7698610645561615e-21,4.4873471304485118e-22,1.9304344330919082e-18,3.0155303824001479e-14,8.3653583702052423e-19,6.8162598512519555e-20,1.8720862035701459e-38,1.9024943677297843e-22,9.4244278386217516e-22,1.7089845315260972e-38,1.6212398108142343e-09,8.6005265780040738e-28,4.5244538701346638e-28,3.1174668308788896e-13,9.1927919268846266e-14,5.8324811646571313e-11,3.1174197054579136e-13,2.7569233644956181e-17,1.7089835980251718e-38,4.4890311439548685e-26,2.9131761814370703e-27,2.9817193282191014e-28,9.6551547046853042e-34,4.2478536510132568e-22,2.5099844013251363e-39,1.4687332609757553e-16,8.6953669592877474e-34,3.5301506559842803e-39,1.6064428573142508e-20,2.4628901098367408e-45,3.4771137538782396e-44,4.0621573237366689e-49,1.9031254482042649e-24,8.7964938640107699e-21,1.7021056634152213e-25,1.7240065694247608e-20,1.781772311948913e-25,8.5395016689881907e-20,1.8376094092279855e-25,1.4906223762101858e-26,2.5115841136428341e-24,1.6251478456586641e-23,3.6701836578985939e-34,2.1771060191322622e-24,2.455314559824469e-22,4.5714334622679227e-28,1.402171371162821e-24,2.0233196841950347e-17,3.9867192831186043e-29
2.033036001311337e-14,0.23564080073157065,76.950000000000003,0.0,0.0,0.0,0.99999005145350894,9.4999999999433165,4.9733953002927004e-08,7.3125217029694034e-07,7.3123132727331542e-07,3.790010021640977e-11,1.1519735167912413e-13,8.1651061263607111e-06,7.7203659287296782e-08,1.8671430968571975e-11,2.196070670556788e-19,1.8077528909120086e-20,8.1326517562234898e-19,1.9164642291076184e-07,5.5099491507351435e-13,8.1415997348238031e-20,8.9577746417928359e-21,2.0257576431589814e-26,4.9310855120199441e-27,3.1945434639469912e-15,1.7709939491883344e-12,4.2702128327275744e-16,4.2702738244786841e-16,5.2421935240551175e-21,8.5431219765578914e-22,3.1169158295818127e-18,4.1663233441656476e-14,1.3442626497718708e-18,1.1029195376587359e-19,5.778404295988596e-38,3.6205300477196463e-22,1.5317566332679319e-21,5.2749854723485627e-38,2.2324786460290977e-09,1.7645451927517564e-27,8.9269159558736272e-28,5.0416394483314606e-13,1.4866096835473237e-13,8.0142268084766158e-11,5.0416114844971581e-13,5.2447732091192954e-17,5.2749821056648758e-38,8.5733732091620173e-26,5.5931199228958287e-27,6.620338500599315e-28,2.5210970186000419e-33,6.8967193013856141e-22,7.6907722244933985e-39,2.029012718674253e-16,1.9602995725150239e-33,1.0816886675555141e-38,2.6063873539067901e-20,8.8245313759825791e-45,1.1118480651544657e-43,1.4677465940730017e-48,4.257357631358693e-24,1.3275345206150303e-20,3.8056713480890839e-25,2.7994094519063101e-20,3.3626983555894895e-25,1.1797156243684364e-19,3.4848122802918097e-25,2.8444472533286181e-26,4.0777708121746118e-24,2.6163541220425153e-23,7.0035468153863875e-34,3.4136429470140099e-24,4.4071830854170682e-22,1.2003317311398514e-27,2.6693892317315711e-24,3.1780765412533269e-17,1.0472975328483554e-28
