Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135)
8.961497284380328e-10,0.15748799008858222,76.950000000000003,0.0,0.0,0.0,0.99995295040578436,9.4999858345017216,2.0821987398790596e-06,2.2084075823791894e-05,8.4775348152651521e-06,1.3885793815953927e-05,4.1457533426738202e-11,2.097948348007275e-10,1.1278185717612006e-07,2.7957628137445498e-07,5.0194759666148049e-13,8.5985244146337207e-11,5.9895912545793504e-11,9.4949843357851488e-08,3.1036525776735631e-08,6.2073439226670848e-15,1.907198191165113e-18,4.57139732699221e-17,1.4428200550345924e-19,9.5495955651119694e-14,2.2563869359125665e-10,9.173637748707616e-11,9.1939985173324303e-11,1.1803322997332341e-13,8.5574455082279601e-14,3.7722998999769302e-25,5.2977024163567628e-12,1.36020474605543e-14,4.8979401890422858e-15,2.026434548292009e-22,4.9772161056831519e-15,9.5756318339042447e-19,1.9680647007590455e-22,9.2553203415602666e-10,1.2621812422048625e-19,3.013498624252514e-20,1.3397478309331819e-13,1.7219207860516819e-14,3.5827095130450208e-16,1.3121837086706961e-13,6.0370270964220987e-14,1.968054862341363e-22,3.6614634890770616e-18,3.8812792215991904e-17,3.7573276795871693e-17,1.246660772029106e-18,8.8007441153256549e-20,2.2296157885047527e-19,2.9284888579401559e-16,3.7517134606893421e-19,7.3576359292721626e-22,1.6653858462592388e-17,4.3030766614794597e-23,3.0739337460422881e-24,5.4151281518434482e-25,3.1705142651029847e-19,2.2498802854950725e-21,1.2184627332767616e-22,9.0801032771298463e-17,2.4375144771648797e-19
9.143013076379486e-10,0.15748798947930306,76.950000000000003,0.0,0.0,0.0,0.99995199682365876,9.4999854961764143,2.1243664140479538e-06,2.2531346314769828e-05,8.5978382094658877e-06,1.421843065643176e-05,4.2297175040604877e-11,2.0979463940570211e-10,1.1506844681101357e-07,2.8525848948037099e-07,5.1397185367708655e-13,9.1378550671936197e-11,6.3889883441691779e-11,9.6874899014436184e-08,3.2306454815062877e-08,6.3335042136421354e-15,1.9470165349138383e-18,4.9564936724154156e-17,1.5334242504142925e-19,9.9340129907243145e-14,2.3178374787171229e-10,9.6292408545041951e-11,9.6506140957985519e-11,1.2389755173529647e-13,8.9834859865932297e-14,3.8488444529112419e-25,5.5143508386449564e-12,1.4158499319585499e-14,5.0986905275968906e-15,2.2810135886093783e-22,5.2863211098764589e-15,9.9984713179211279e-19,2.2153258246167647e-22,9.4429788871299697e-10,1.3405685602253591e-19,3.2006493181072825e-20,1.3578943468626992e-13,1.7271234698107798e-14,3.5831704751546972e-16,1.3302050331726404e-13,6.2473434126942107e-14,2.2153145122592166e-22,3.9043267458757664e-18,4.2101027937791027e-17,4.0735526640501027e-17,1.375805482340816e-18,9.1635974722974658e-20,2.5091980338756681e-19,3.0336025830166167e-16,4.1544812390422379e-19,8.2809476933936013e-22,1.7271573085471485e-17,4.9456298668305034e-23,3.5269785984250613e-24,6.3237780372464754e-25,3.3521865009528983e-19,2.3306873959554824e-21,1.2637808036154028e-22,9.6071254306084048e-17,2.5791647618829278e-19
9.506044660377803e-10,0.15748798826042415,76.950000000000003,0.0,0.0,0.0,0.99995008958930776,9.4999848193474339,2.2087008790853246e-06,2.3425884169407401e-05,8.8382633747662972e-06,1.4883882089570076e-05,4.3976452236819935e-11,2.0979424860971512e-10,1.196416193987091e-07,2.9662286490257081e-07,5.3802679316731674e-13,1.0282452472421729e-10,7.2405201218148893e-11,1.0072500474000123e-07,3.4922695479365061e-08,6.5858238899626035e-15,2.0268464354122937e-18,5.79657755563332e-17,1.7257245532670377e-19,1.0724783831908354e-13,2.4415634144098331e-10,1.0577308661471815e-10,1.0600788868695206e-10,1.3610084733283922e-13,9.8701223212693232e-14,4.0019333366001694e-25,5.9606563518443241e-12,1.5304826903963843e-14,5.5122719981202781e-15,2.8689871974777657e-22,5.9423758696108866e-15,1.0871932587310178e-18,2.7864050536704951e-22,9.8182963251402141e-10,1.5069405093408527e-19,3.597864220268502e-20,1.3933770625780758e-13,1.7367768376074796e-14,3.5840699319166771e-16,1.3655622147093289e-13,6.6749803828376422e-14,2.7863902260038311e-22,4.4219643823724563e-18,4.9295108287504916e-17,4.7646809014016482e-17,1.6654658426606867e-18,9.9112683346465499e-20,3.1548453822792515e-19,3.2478516721553822e-16,5.0633514934187041e-19,1.0413505272633646e-21,1.8531687170217383e-17,6.4776536757980341e-23,4.6050887774442722e-24,8.5446218236273364e-25,3.7343670512871194e-19,2.4953957975320601e-21,1.3560809268415503e-22,1.0717515743631225e-16,2.8776290557354718e-19
9.83277308597629e-10,0.15748798716313672,76.950000000000003,0.0,0.0,0.0,0.99994837299848693,9.4999842100363168,2.2846008906608015e-06,2.4230964650411678e-05,9.0544772791471649e-06,1.5482952682752841e-05,4.5487794794412314e-11,2.0979389687338998e-10,1.2375746710976524e-07,3.0685075599048169e-07,5.5968217801403717e-13,1.1390059753946547e-10,8.0690594810725472e-11,1.0419009352415583e-07,3.7364387643009482e-08,6.812910559742644e-15,2.0989206381623177e-18,6.6368160335485378e-17,1.9118277561610294e-19,1.1461401902569974e-13,2.5538237826598811e-10,1.1472885816811177e-10,1.1498356451817386e-10,1.4762870302441385e-13,1.0707764497845661e-13,4.1397130786786704e-25,6.3771595091844965e-12,1.6374620597795549e-14,5.8982658687375104e-15,3.4991361703233711e-22,6.5773273261413062e-15,1.1689741962872558e-18,3.3984571730416319e-22,1.0156082383827151e-09,1.6679608807905583e-19,3.9823019538664248e-20,1.4244103361353e-13,1.7446957165407016e-14,3.5848546822104885e-16,1.3966284469502697e-13,7.0675721937850517e-14,3.3984384297190828e-22,4.9254526957887884e-18,5.6518592664111442e-17,5.4577312715605867e-17,1.9651428282701388e-18,1.0609208392447163e-19,3.8466992971101146e-19,3.4451429291535067e-16,6.0107424534639057e-19,1.2699118276882696e-21,1.9693208241663614e-17,8.1836143701074841e-23,5.8030304625579482e-24,1.1092528708932821e-24,4.1001736919472703e-19,2.6470702505705186e-21,1.4409846734811718e-22,1.1782380237143368e-16,3.1638782643085481e-19
9.999999999999999e-10,0.15748798610149148,76.950000000000003,0.0,0.0,0.0,0.99994749437963693,9.4999838981282529,2.3234478446670448e-06,2.4643021519100844e-05,9.1650900161335863e-06,1.57896191438172e-05,4.6261331158186967e-11,2.0979371683597776e-10,1.2586404720831122e-07,3.1208560209383533e-07,5.7076764993129469e-13,1.1986182584518244e-10,8.5166433546162961e-11,1.059636011109053e-07,3.864601584161841e-08,6.9291382119693163e-15,2.1358956700158352e-18,7.0993564890121297e-17,2.0119963794183409e-19,1.1847525266230395e-13,2.6116021566787652e-10,1.1946874961084925e-10,1.197339908206997e-10,1.5372995747022943e-13,1.1151125010689247e-13,4.2102317386901165e-25,6.5957695011186107e-12,1.6936127725442167e-14,6.100872912886115e-15,3.862981677499545e-22,6.9191109370397896e-15,1.2119940035563117e-18,3.7518574665062088e-22,1.0328968964622086e-09,1.7546354566671819e-19,4.1892382849250372e-20,1.4399715206473186e-13,1.7484956522402614e-14,3.5852475520070824e-16,1.4122611870995005e-13,7.2712453742933013e-14,3.7518364015464562e-22,5.1973815202588528e-18,6.0506746377322633e-17,5.8400154079096038e-17,2.1340272932885717e-18,1.0975605229263317e-19,4.2461247314363825e-19,3.5477169329769761e-16,6.5474871488338452e-19,1.4018841545497792e-21,2.0297496115262107e-17,9.1948956352868527e-23,6.5121919843612045e-24,1.2634330548988447e-24,4.2955379889660673e-19,2.7259285052890674e-21,1.4850902544428971e-22,1.2351864643893113e-16,3.3169708316806171e-19
1.014882647395561e-09,0.15748798610149148,76.950000000000003,0.0,0.0,0.0,0.99994671242097588,9.4999836205164918,2.3580201506674702e-06,2.5009737873184944e-05,9.2635071474612663e-06,1.60625658886973e-05,4.6949751715840495e-11,2.0979355661311055e-10,1.2773883287961116e-07,3.1674443372439386e-07,5.8063421135952678e-13,1.2533708295217553e-10,8.9286847936579932e-11,1.0754196342165284e-07,3.9804796794880195e-08,7.0325767948562255e-15,2.1688521970002047e-18,7.5302108729131191e-17,2.1040027429912996e-19,1.2196334917425691e-13,2.663201132120471e-10,1.2377642767978385e-10,1.2405124334290457e-10,1.5927490162333825e-13,1.1554075901846647e-13,4.272990982572592e-25,6.793419506039381e-12,1.7443800953440094e-14,6.2840601170413557e-15,4.2122932614175713e-22,7.2330636301592475e-15,1.2509425364652318e-18,4.0911434612462724e-22,1.0482832422155286e-09,1.8342522755604787e-19,4.3793241132676546e-20,1.4536402436326949e-13,1.7517445114897528e-14,3.5855923147489122e-16,1.4260252012761451e-13,7.4540271369120575e-14,4.0911201295938069e-22,5.4476838767079007e-18,6.422902995679129e-17,6.1966004226724327e-17,2.2936984477990208e-18,1.1306910857263959e-19,4.6295620187952681e-19,3.6398959470030913e-16,7.0566822004463446e-19,1.5285850380594251e-21,2.0840764322964798e-17,1.0182123916501319e-22,7.2039201307531959e-24,1.4159365597738297e-24,4.4740927316655941e-19,2.7967956812367792e-21,1.5247037009301513e-22,1.2872805341695304e-16,3.4570179828920427e-19
1.046487986193493e-09,0.15748798503968428,76.950000000000003,0.0,0.0,0.0,0.99994505177264936,9.4999830309060549,2.4314385180406278e-06,2.5788507869126448e-05,9.4724431032019999e-06,1.6642269013838828e-05,4.8411702417510268e-11,2.0979321634071515e-10,1.3172019189582691e-07,3.2663806939469126e-07,6.0158949514133099e-13,1.375063114590804e-10,9.8474891194664882e-11,1.108938276753364e-07,4.2322394990777608e-08,7.2522420960464367e-15,2.2389992778054104e-18,8.5073913298824458e-17,2.3085065519778659e-19,1.2953198207013482e-13,2.773321199031145e-10,1.3320467463580836e-10,1.33500446683073e-10,1.7141128809829777e-13,1.2436075620020608e-13,4.4062686620544409e-25,7.2228209390185233e-12,1.8546746285281164e-14,6.6820584825665107e-15,5.040210737974135e-22,7.9309657937185155e-15,1.3357249648571731e-18,4.8953073345095638e-22,1.0809582726151912e-09,2.0112368101489155e-19,4.8018760463720532e-20,1.482114726991741e-13,1.7582599022385801e-14,3.5863095726575332e-16,1.4548021036174056e-13,7.8468196301975679e-14,4.8952784966934478e-22,6.0057287891869672e-18,7.2696825178712193e-17,7.0070691267370208e-17,2.663779287431734e-18,1.2026801639681771e-19,5.5382330873488898e-19,3.8383835718454349e-16,8.2428469475000726e-19,1.8288806355156916e-21,2.2011241917822853e-17,1.2579846950254822e-22,8.882056821996554e-24,1.7935657424592135e-24,4.8680791172534413e-19,2.9493944513919487e-21,1.6099282625868264e-22,1.4023759974988544e-16,3.7664488558432495e-19
1.078093324991425e-09,0.15748798397774763,76.950000000000003,0.0,0.0,0.0,0.99994339105351615,9.4999824412237732,2.5048559927844435e-06,2.6567274616036374e-05,9.6813039073333903e-06,1.7222043269867441e-05,4.9873646857812251e-11,2.0979287605309697e-10,1.357015441581322e-07,3.3653166271972046e-07,6.2254735019193851e-13,1.504304690028455e-10,1.0827438123681149e-10,1.1424568628617593e-07,4.4917181660546619e-08,7.4719064570579158e-15,2.3093686507395544e-18,9.5728865772058106e-17,2.5257132749336269e-19,1.3731912832474949e-13,2.8841567050772332e-10,1.4301612744369475e-10,1.4333370858033478e-10,1.8404111958876281e-13,1.3354001352220729e-13,4.5395461171631435e-25,7.6653621801989239e-12,1.9683452405009931e-14,7.0922594622814125e-15,5.9967278931143971e-22,8.6723439981563265e-15,1.4233236411737588e-18,5.8243943739600767e-22,1.1136333270155879e-09,2.1992467447022888e-19,5.250751015472523e-20,1.5098538984350156e-13,1.7643012915480078e-14,3.587007152278435e-16,1.4829817707804644e-13,8.2457197024160578e-14,5.8243589670922816e-22,6.600778898601235e-18,8.1969245208848192e-17,7.8934799255686175e-17,3.0790273928160475e-18,1.2768877991506649e-19,6.587820439405732e-19,4.0405018614773202e-16,9.5827815248151522e-19,2.1758070545074858e-21,2.3204002548806504e-17,1.5439782122820722e-22,1.0880976907577361e-23,2.2555408855648562e-24,5.2824532744606776e-19,3.1047865885273344e-21,1.6966037119842819e-22,1.5236377681930221e-16,4.0924764353612258e-19
1.109698663789357e-09,0.15748798291570942,76.950000000000003,0.0,0.0,0.0,0.99994173026358479,9.4999818514846215,2.5782725749030877e-06,2.7346038091718475e-05,9.8901045231886783e-06,1.7801873666071317e-05,5.1335584995121978e-11,2.097925357502993e-10,1.3968288966624527e-07,3.4642521341778737e-07,6.4350723462095393e-13,1.641317357056082e-10,1.1870496942853969e-10,1.1759753925513747e-07,4.7589156231817757e-08,7.6915698716362976e-15,2.379967083232352e-18,1.0731286192502438e-16,2.7559969319579092e-19,1.4532400138953296e-13,2.9956816684135913e-10,1.5321322217669141e-10,1.5355347053625044e-10,1.9716753427031959e-13,1.4308082111216292e-13,4.6728233479372863e-25,8.1210416014706015e-12,2.085391512383677e-14,7.5146615529771147e-15,7.0968258344488825e-22,9.4585080921386338e-15,1.5137407246181647e-18,6.8929598215923316e-22,1.1463084029697015e-09,2.3986142549280731e-19,5.7267420812662222e-20,1.5368773374452652e-13,1.7699213798506714e-14,3.5876857145568002e-16,1.5105859942095834e-13,8.650505764903357e-14,6.8929166205413111e-22,7.2340254457010823e-18,9.2094923732880002e-17,8.8602895923498356e-17,3.5432694349609403e-18,1.3533137164220232e-19,7.7946578261171718e-19,4.2461498666429096e-16,1.1090862722532437e-18,2.5747806459942884e-21,2.4418426123129021e-17,1.8832359094018791e-22,1.324937360925965e-23,2.8172559121632648e-24,5.7175240017705253e-19,3.2628944228902878e-21,1.7846773946074037e-22,1.6511760472159592e-16,4.4353977727551497e-19
1.141304002587289e-09,0.15748798185359106,76.950000000000003,0.0,0.0,0.0,0.9999400694028644,9.4999812617005457,2.6516882644007289e-06,2.812479827397959e-05,1.0098856906043743e-05,1.8381748219770113e-05,5.27975167878139e-11,2.0979219543288839e-10,1.4366422841988415e-07,3.5631872120718582e-07,6.6446871527353706e-13,1.7863228688790019e-10,1.2978630266213339e-10,1.2094938658318478e-07,5.0338318130007314e-08,7.9112323335269452e-15,2.4508013411707828e-18,1.1987237130706647e-16,2.9997314884677864e-19,1.5354581754571469e-13,3.1078712836624648e-10,1.6379830690265579e-10,1.6416208585082059e-10,2.1079355693467796e-13,1.5298538631211028e-13,4.8061003544150278e-25,8.5898575745525669e-12,2.2058130252532348e-14,7.9492632512823631e-15,8.3566801983528278e-22,1.0290767591684968e-14,1.6069783739248642e-18,8.1167198478960397e-22,1.1789834981406629e-09,2.6096714321011065e-19,6.2306421028696036e-20,1.5632041045782102e-13,1.7751669297904567e-14,3.5883458877004478e-16,1.5376357699606039e-13,9.0609643052326216e-14,8.1166674467051692e-22,7.9066594466094381e-18,1.0312385851838502e-16,9.912068299938451e-17,4.0605193886233571e-18,1.4319576409008197e-19,9.1763574045419074e-19,4.4552295447361634e-16,1.2782323004171288e-18,3.031643357680151e-21,2.565391040255192e-17,2.2836029897938338e-22,1.6041518419635808e-23,3.496318236150081e-24,6.1735888948464807e-19,3.4236425210873584e-21,1.8740985751325086e-22,1.785097972909294e-16,4.7955016634938726e-19
1.172909341385221e-09,0.15748798079140966,76.950000000000003,0.0,0.0,0.0,0.99993840847136328,9.4999806718811115,2.7251030612815393e-06,2.8903555140629207e-05,1.0307570600409636e-05,1.8961657359027689e-05,5.4259442194261806e-11,2.0979185510055905e-10,1.476455604187672e-07,3.662121858062197e-07,6.8543144613941729e-13,1.939542938681851e-10,1.4153802402638213e-10,1.2430122827128009e-07,5.3164666778317624e-08,8.1308938364754507e-15,2.5218781891425218e-18,1.3345440866136736e-16,3.2572908685174729e-19,1.6198379589414106e-13,3.220701825002195e-10,1.7477364556832642e-10,1.7516182351542804e-10,2.2492210399609857e-13,1.6325583734178144e-13,4.9393771366346708e-25,9.0718084710049521e-12,2.3296093601458959e-14,8.3960630536750139e-15,9.7937144358109258e-22,1.1170431680194998e-14,1.7030387473628752e-18,9.5126033785749631e-22,1.2116586102937795e-09,2.8327502830703332e-19,6.7632437378345444e-20,1.5888527549385759e-13,1.7800794353812203e-14,3.5889882692285914e-16,1.5641513275563974e-13,9.4768895926562723e-14,9.5125401704227281e-22,8.6198716928477109e-18,1.1510740876535427e-16,1.105349880233663e-16,4.6349811357991504e-18,1.5128192976781856e-19,1.0751862466831456e-18,4.667645676125729e-16,1.4673274171742705e-18,3.5526804763218643e-21,2.6909870489397708e-17,2.7537886315417061e-22,1.9317703082916263e-23,4.3127856282796934e-24,6.6509347545914605e-19,3.586957621705153e-21,1.9648183674546137e-22,1.9255077091343649e-16,5.1730688848087227e-19
1.204514680183153e-09,0.15748797972917886,76.950000000000003,0.0,0.0,0.0,0.99993674746909078,9.49998008203392,2.7985169655496897e-06,2.9682308669479155e-05,1.0516253211903413e-05,1.9541593450785321e-05,5.5721361172839027e-11,2.0979151475332431e-10,1.5162688566261296e-07,3.7610560693318599e-07,7.0639515129566092e-13,2.1011992461541387e-10,1.5397977337589787e-10,1.2765306432038318e-07,5.6068201597737205e-08,8.3505543742272468e-15,2.5932043906225927e-18,1.4810650684983461e-16,3.5290489656411411e-19,1.7063715834513219e-13,3.3341505646069712e-10,1.8614142156484106e-10,1.8655487178631235e-10,2.395559880866469e-13,1.7389422665977404e-13,5.0726536946343995e-25,9.5668926622385832e-12,2.4567800980595213e-14,8.8550594564910734e-15,1.1426653616752246e-21,1.2098809208476243e-14,1.8019240027353577e-18,1.1098804428730409e-21,1.2443337372893481e-09,3.0681827302658648e-19,7.3253394421651729e-20,1.6138413513337857e-13,1.7846957138490767e-14,3.589613428639905e-16,1.5901521578069532e-13,9.8980833943777959e-14,1.1098728584367883e-21,9.3748527513617731e-18,1.2809829251001581e-16,1.2289375626811338e-16,5.2710510022480476e-18,1.5958984118195254e-19,1.2541500261260544e-18,4.8833057829161106e-16,1.678073098598376e-18,4.1446384164227458e-21,2.8185738327527698e-17,3.3034302434607354e-22,2.314470173059214e-23,5.2894200845284901e-24,7.1498379801415505e-19,3.7527685728056603e-21,2.0567896672842876e-22,2.0725065308479057e-16,5.568372426378311e-19
1.236120018981085e-09,0.15748797866690986,76.950000000000003,0.0,0.0,0.0,0.99993508639605522,9.4999794921650444,2.8719299772093512e-06,3.0461058838343291e-05,1.0724910799109367e-05,2.0121550409003832e-05,5.7183273681918571e-11,2.0979117439125976e-10,1.5560820415113963e-07,3.8599898430637453e-07,7.2735961074162992e-13,2.2715134429978474e-10,1.6713118782146825e-10,1.3100489473145198e-07,5.9048922007040832e-08,8.5702139405276164e-15,2.6647867081439427e-18,1.6387669112697888e-16,3.8153796519773932e-19,1.7950512960837427e-13,3.4481957011675256e-10,1.9790374106127182e-10,1.9834334152554216e-10,2.5469792235225088e-13,1.8490253410503158e-13,5.2059300284522881e-25,1.0075108519522926e-11,2.5873248199556588e-14,9.3262509559322209e-15,1.3275578708173382e-21,1.3077208694772524e-14,1.9036362973867194e-18,1.2894834901044408e-21,1.2770088770761365e-09,3.3163006117062054e-19,7.9177214703351429e-20,1.6381874771188722e-13,1.7890484343833114e-14,3.5902219095067636e-16,1.6156570396649979e-13,1.0324354701869759e-13,1.289474434564652e-21,1.0172792964538108e-17,1.4215058406674956e-16,1.362460427490509e-16,5.9733202335030713e-18,1.6811947083659278e-19,1.4567034866515309e-18,5.1021200499900317e-16,1.9122634744253239e-18,4.8147425421657089e-21,2.9480962217332531e-17,3.9431601762331951e-22,2.7596252914114201e-23,6.4519589632920578e-24,7.6705649478995804e-19,3.9210062711767163e-21,2.1499670871290565e-22,2.226192907274741e-16,5.981677714535636e-19
1.267725357779017e-09,0.15748797760461122,76.950000000000003,0.0,0.0,0.0,0.99993342525226547,9.4999789022793131,2.9453420962646976e-06,3.1239805625037225e-05,1.0933548194761707e-05,2.070152337348374e-05,5.8645179679873331e-11,2.0979083401433094e-10,1.5958951588406592e-07,3.9589231764407763e-07,7.4832464878884314e-13,2.4507071575064603e-10,1.8101190214499781e-10,1.3435671950544227e-07,6.2106827422789874e-08,8.7898725291218863e-15,2.7366319034390706e-18,1.8081345470464145e-16,4.1166567858243051e-19,1.8858693718284808e-13,3.5628162974016665e-10,2.100626361248246e-10,2.1052926932817559e-10,2.7035052447362607e-13,1.9628266983635007e-13,5.3392061381263455e-25,1.0596454413992611e-11,2.7212431067612274e-14,9.809636048071974e-15,1.5361981307268349e-21,1.4106938324793034e-14,2.0081777882080723e-18,1.4921577829786619e-21,1.3096840276854661e-09,3.5774356810056475e-19,8.5411818753052835e-20,1.6619082487348069e-13,1.793166589415767e-14,3.5908142313333377e-16,1.6406840661400298e-13,1.0755519466976561e-13,1.4921470218152852e-21,1.1014882450218828e-17,1.5731971150418451e-16,1.506420043193294e-16,6.7465774126577021e-18,1.7687079123353272e-19,1.6851720097667545e-18,5.3240012482871316e-16,2.1717876816239658e-18,5.5707150155696701e-21,3.0795006344459587e-17,4.6846749064978751e-22,3.2753561891068352e-23,7.8294040797682509e-24,8.2133723769786251e-19,4.0916036033030792e-21,2.2443068935961413e-22,2.3866625827247609e-16,6.4132428301248951e-19
