Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83)
8.35459954026156e-11,0.5299519990455585,76.950000000000003,0.0,0.0,0.0,0.0010100832624377035,9.4999949474315937,0.00039196621476800595,0.0014987277443305224,0.0014942927862471121,4.7459246988989368e-06,5.8166932522846465e-11,5.7100312543085832e-05,0.19448878971931402,3.0638923589311436e-07,1.7477419173862134e-14,1.9629679752589604e-10,2.4532875031818147e-09,0.80105216516187561,1.819774155132955e-06,9.1788475098293486e-16,1.2927549296550581e-17,2.6238920570326843e-12,0.0
8.379606425877596e-11,0.5299519990455531,76.950000000000003,0.0,0.0,0.0,0.00098992886782166712,9.4999949474307197,0.00039197061578739298,0.0014987277826351757,0.0014942928395226816,4.7459249160579065e-06,5.8166868034176912e-11,5.6768186089575487e-05,0.19445373404155064,3.0638924411358446e-07,1.7477416035667576e-14,1.9694313538463637e-10,2.4615117746476242e-09,0.80110770280204335,1.8198311126466363e-06,9.1788447847202634e-16,1.3494801400632732e-17,2.6359175103010956e-12,0.0
8.404613311493631e-11,0.5299519990455479,76.950000000000003,0.0,0.0,0.0,0.0009701874559264889,9.4999949474298582,0.00039197485375632704,0.0014987278184776069,0.001494292890345258,4.7459251235040917e-06,5.8166833826704672e-11,5.6442710592042665e-05,0.19441859881372373,3.0638925181512116e-07,1.7477414653080854e-14,1.9758946946907599e-10,2.4697360383038305e-09,0.80116290052770622,1.8198869379117328e-06,9.1788434417390983e-16,1.4838033761659245e-17,2.6479486855846014e-12,0.0
8.429620197109667e-11,0.529951999045543,76.950000000000003,0.0,0.0,0.0,0.00095085056218581975,9.4999949474290091,0.00039197893201655911,0.0014987278519562426,0.0014942929388130207,4.7459253216267972e-06,5.8166950918837344e-11,5.6123749763190475e-05,0.19438338583098166,3.0638925901849766e-07,1.7477422316646327e-14,1.9823579985520422e-10,2.4779602982126208e-09,0.80121776514100673,1.8199416541289189e-06,9.1788488443835268e-16,1.2964781968287727e-17,2.6599855218732772e-12,0.0
8.454627082725702e-11,0.5299519990455379,76.950000000000003,0.0,0.0,0.0,0.00093190989552910007,9.4999949474281618,0.00039198285384134737,0.0014987278831659985,0.0014942929850201929,4.7459255107996586e-06,5.816688175921546e-11,5.5811170109159314e-05,0.19434809685164509,3.0638926574365222e-07,1.7477418816343771e-14,1.9888212661749869e-10,2.4861845490644889e-09,0.801272303304704,1.8199952840233518e-06,9.1788458672135011e-16,1.3253964522676143e-17,2.6720279588084798e-12,0.0
8.479633968341738e-11,0.5299519990455328,76.950000000000003,0.0,0.0,0.0,0.00091335733482516808,9.4999949474273286,0.00039198662243686039,0.001498727912197458,0.001494293029057204,4.7459256913812206e-06,5.8166810393183991e-11,5.5504840872265713e-05,0.19431273359796156,3.0638927200971757e-07,1.7477415123196228e-14,1.9952844982895443e-10,2.4944087912926108e-09,0.80132652154502915,1.8200478498544157e-06,9.1788428334249502e-16,1.5341491246118767e-17,2.6840759366745239e-12,0.0
8.504640853957773e-11,0.5299519990455277,76.950000000000003,0.0,0.0,0.0,0.00089518492539873327,9.4999949474265062,0.0003919902409435527,0.0014987279391375018,0.0014942930710108398,4.7459258637155701e-06,5.8166968922300895e-11,5.5204633974914282e-05,0.19427729775684538,3.0638927783505585e-07,1.7477425186027432e-14,2.0017476956111228e-10,2.5026330311044997e-09,0.80138042625448436,1.8200993734252716e-06,9.1788500706137236e-16,1.3088581043697703e-17,2.6961293963918327e-12,0.0
8.527147051012205e-11,0.5299519990455231,76.950000000000003,0.0,0.0,0.0,0.00087914834315231901,9.4999949474257708,0.00039199337181733179,0.0014987279616649647,0.0014942931070567355,4.7459260120383584e-06,5.8166892136067792e-11,5.4939578627682603e-05,0.19424534480392086,3.0638928271562057e-07,1.7477421090106046e-14,2.0075645440323372e-10,2.5100348386128561e-09,0.80142867760191006,1.8201448711666393e-06,9.1788467167586516e-16,1.3662866140857102e-17,2.70698214879968e-12,0.0
8.549653248066637e-11,0.5299519990455188,76.950000000000003,0.0,0.0,0.0,0.00086340780078029825,9.4999949474250407,0.00039199638581036741,0.001498727982624886,0.0014942931415409986,4.7459261541800779e-06,5.8166870350930471e-11,5.4679291053698391e-05,0.19421333557500775,3.0638928726583567e-07,1.7477420259900227e-14,2.0133813653407946e-10,2.5174366406668266e-09,0.80147668453850485,1.8201895572467427e-06,9.1788458487954449e-16,1.432358849003485e-17,2.7178392519779177e-12,0.0
8.572159445121069e-11,0.5299519990455145,76.950000000000003,0.0,0.0,0.0,0.00084795783157464312,9.4999949474243213,0.00039199928508088368,0.0014987280020737639,0.001494293174519907,4.7459262903638473e-06,5.8166893707424228e-11,5.4423683233920094e-05,0.19418127122933981,3.0638929149760862e-07,1.7477422114496201e-14,2.0191981600289372e-10,2.5248384384462105e-09,0.80152445145747575,1.820233446649447e-06,9.1788469860439006e-16,1.3940256391848082e-17,2.7287006641533695e-12,0.0
8.594665642175501e-11,0.5299519990455103,76.950000000000003,0.0,0.0,0.0,0.0008327930698618295,9.4999949474236036,0.00039200207174721783,0.0014987280200661176,0.0014942932060476924,4.7459264208046663e-06,5.8166879724855404e-11,5.4172668776051691e-05,0.19414915290470425,3.063892954224145e-07,1.7477421717616882e-14,2.0250149285803461e-10,2.5322402306115643e-09,0.8015719826708595,1.8202765540816964e-06,9.1788464367578336e-16,1.3901354029079878e-17,2.739566343954305e-12,0.0
8.617171839229933e-11,0.5299519990455059,76.950000000000003,0.0,0.0,0.0,0.00081790824924341638,9.4999949474228931,0.00039200474788851489,0.0014987280366543475,0.0014942932361766104,4.7459265457096889e-06,5.8166878967782019e-11,5.3926162886214409e-05,0.19411698171781491,3.0638929905130953e-07,1.7477422092211234e-14,2.0308316714698809e-10,2.5396420171527447e-09,0.80161928241093583,1.82031889397834e-06,9.1788464926744383e-16,1.4265779805965689e-17,2.7504362504064595e-12,0.0
8.639678036284365e-11,0.5299519990455015,76.950000000000003,0.0,0.0,0.0,0.00080329820057301363,9.4999949474221879,0.0003920073155455259,0.0014987280518889905,0.0014942932649570206,4.7459266652785453e-06,5.8166903409107026e-11,5.3684082336374023e-05,0.19408475876474218,3.0638930239494885e-07,1.7477423959644023e-14,2.0366483891638544e-10,2.5470437991044611e-09,0.80166635483185289,1.820360480507673e-06,9.178847664889909e-16,1.4047297827607356e-17,2.7613103429288618e-12,0.0
8.662184233338797e-11,0.5299519990454973,76.950000000000003,0.0,0.0,0.0,0.00078895785010439862,9.499994947421488,0.00039200977672133945,0.0014987280658188204,0.0014942932924374571,4.7459267797036315e-06,5.8166895088122047e-11,5.3446345434523924e-05,0.1940524851213058,3.0638930546360135e-07,1.7477423851754906e-14,2.0424650821201825e-10,2.5544455758434738e-09,0.80171320401111479,1.8204013275765139e-06,9.1788473503162284e-16,1.3917322384862322e-17,2.772188581330192e-12,0.0
8.684690430393229e-11,0.5299519990454932,76.950000000000003,0.0,0.0,0.0,0.00077488221772718292,9.4999949474207934,0.00039201213338207786,0.0014987280784907586,0.0014942933186646947,4.7459268891703555e-06,5.8166883636749478e-11,5.321287199627766e-05,0.19402016184344911,3.0638930826716368e-07,1.7477423539487696e-14,2.0482817507885323e-10,2.561847347053223e-09,0.80175983395099903,1.8204414488350398e-06,9.1788469029873589e-16,1.4240287842670366e-17,2.7830709258048547e-12,0.0
8.707196627447661e-11,0.5299519990454891,76.950000000000003,0.0,0.0,0.0,0.00076106641527378511,9.4999949474201042,0.00039201438745756586,0.0014987280899500222,0.0014942933436838124,4.7459269938573987e-06,5.8166899520771896e-11,5.2983583317609727e-05,0.19398778996759905,3.0638931081517357e-07,1.7477424848750823e-14,2.0540983956104679e-10,2.5692491135858804e-09,0.80180624857991689,1.8204808576814254e-06,9.1788476765103311e-16,1.4211586860558214e-17,2.7939573369292733e-12,0.0
8.729702824502093e-11,0.5299519990454847,76.950000000000003,0.0,0.0,0.0,0.00074750564484362596,9.4999949474194203,0.00039201654084199171,0.0014987281002402627,0.0014942933675382542,4.7459270939369612e-06,5.8166899173776046e-11,5.275840214787358e-05,0.19395537051102132,3.0638931311682313e-07,1.7477425173261002e-14,2.0599150170195853e-10,2.5766508752725652e-09,0.80185245175375919,1.8205195672664371e-06,9.1788477050999578e-16,1.4047351736104996e-17,2.8048477756584685e-12,0.0
8.759592835332741e-11,0.5299519990454793,76.950000000000003,0.0,0.0,0.0,0.00072988206799842943,9.4999949474185197,0.000392019248228502,0.0014987281121711074,0.0014942933974899048,4.7459272200113602e-06,5.8166894394501222e-11,5.2465563846496396e-05,0.1939122430599019,3.063893158078827e-07,1.747742532347128e-14,2.0676399151131655e-10,2.5864809925504452e-09,0.80191349280965996,1.820569917747625e-06,9.1788475531676352e-16,1.4226675571957914e-17,2.8193173003167853e-12,0.0
8.789482846163389e-11,0.5299519990454739,76.950000000000003,0.0,0.0,0.0,0.00071268922417638207,9.499994947417628,0.00039202178555373425,0.0014987281222082697,0.0014942934255549295,4.7459273386234599e-06,5.8166877869782635e-11,5.2179662963047974e-05,0.1938690357337487,3.063893180998782e-07,1.7477424748222157e-14,2.0753647736378839e-10,2.5963111013395144e-09,0.80197417624518375,1.8206190872029733e-06,9.1788468561069152e-16,1.4300250115921595e-17,2.8337937711051542e-12,0.0
8.819372856994037e-11,0.5299519990454686,76.950000000000003,0.0,0.0,0.0,0.00069591658205837902,9.4999949474167398,0.000392024156975409,0.0014987281304415052,0.0014942934518228043,4.7459274501278579e-06,5.8166906231770549e-11,5.1900529933501338e-05,0.19382575076526912,3.0638932001174014e-07,1.7477426836535261e-14,2.0830895935468631e-10,2.6061412015551387e-09,0.80203451052414021,1.8206671044982689e-06,9.178848188589525e-16,1.4460730087720226e-17,2.8482770995908623e-12,0.0
8.849262867824685e-11,0.5299519990454632,76.950000000000003,0.0,0.0,0.0,0.0006795538678922553,9.4999949474158605,0.00039202636654956193,0.001498728136956421,0.001494293476378721,4.745927554862169e-06,5.8166884063946938e-11,5.1627999340885697e-05,0.193782390332497,3.0638932156149312e-07,1.7477425880888609e-14,2.0908143757704108e-10,2.6159712937967555e-09,0.80209450390340953,1.820713997793343e-06,9.1788472078184377e-16,1.4215654823317433e-17,2.8627671984671256e-12,0.0
8.879152878655333e-11,0.5299519990454579,76.950000000000003,0.0,0.0,0.0,0.00066359105942079819,9.4999949474149883,0.00039202841823294209,0.0014987281418343229,0.0014942934993037867,4.7459276531477793e-06,5.8166916617493043e-11,5.1361909817521952e-05,0.19373895656008072,3.0638932276629685e-07,1.7477428179943985e-14,2.0985391212165305e-10,2.6258013772134747e-09,0.80215416443782106,1.8207597945587089e-06,9.1788487220040675e-16,1.4521831372529241e-17,2.877263981539444e-12,0.0
8.909042889485981e-11,0.5299519990454526,76.950000000000003,0.0,0.0,0.0,0.00064801837949709498,9.4999949474141232,0.00039203031588553141,0.0014987281451528613,0.0014942935206752259,4.7459277452907033e-06,5.8166868235987132e-11,5.1102103942223961e-05,0.19369545152063891,3.0638932364249038e-07,1.747742561515513e-14,2.1062638307714657e-10,2.6356314530337994e-09,0.80221349998528224,1.8208045215930641e-06,9.1788465353698999e-16,1.4255604497786652e-17,2.8917673637106285e-12,0.0
8.938932900316629e-11,0.5299519990454474,76.950000000000003,0.0,0.0,0.0,0.00063282628987156584,9.4999949474132634,0.00039203206327299785,0.0014987281469856571,0.0014942935405665764,4.7459278315823059e-06,5.8166931824301233e-11,5.0848428140264193e-05,0.1936518772360791,3.0638932420563129e-07,1.7477429736237812e-14,2.1139885053002289e-10,2.6454615200247822e-09,0.80227251821177037,1.8208482050403148e-06,9.1788494525293359e-16,1.4753683699657173e-17,2.906277260966778e-12,0.0
8.968822911147277e-11,0.5299519990454424,76.950000000000003,0.0,0.0,0.0,0.00061800548541780787,9.4999949474124108,0.0003920336640689749,0.001498728147403259,0.0014942935590478662,4.7459279123000472e-06,5.8166848789665905e-11,5.0600732590404623e-05,0.19360823567882346,3.0638932447053603e-07,1.7477425059247703e-14,2.1217131456470956e-10,2.655291580111706e-09,0.80233122659597145,1.8208908704054041e-06,9.1788456662104822e-16,1.4193455660693447e-17,2.9207935903631122e-12,0.0
8.998712921977925e-11,0.5299519990454371,76.950000000000003,0.0,0.0,0.0,0.00060354688858202594,9.4999949474115617,0.00039203512185725275,0.0014987281464722529,0.0014942935761857723,4.7459279877080718e-06,5.816696067720661e-11,5.0358871135527607e-05,0.19356452877298697,3.0638932445130992e-07,1.7477432042139135e-14,2.1294377526360758e-10,2.6651216309663364e-09,0.80238963243373884,1.8209325425695247e-06,9.1788507791914025e-16,1.5004723065327002e-17,2.9353162700113674e-12,0.0
9.025613931725508e-11,0.5299519990454326,76.950000000000003,0.0,0.0,0.0,0.00059083651533990689,9.4999949474108067,0.00039203631448645729,0.0014987281445343545,0.0014942935905138325,4.7459280512436405e-06,5.8166896703423681e-11,5.01460660604672e-05,0.19352513823698295,3.0638932420219123e-07,1.7477428445314137e-14,2.1363898710702597e-10,2.6739686711884159e-09,0.80244194489674614,1.8209692184041029e-06,9.1788478504569158e-16,1.4644024541429657e-17,2.9483920443196062e-12,0.0
9.05251494147309e-11,0.5299519990454279,76.950000000000003,0.0,0.0,0.0,0.00057840604892717671,9.4999949474100518,0.00039203739660182069,0.001498728141600215,0.0014942936038493981,4.7459281108572425e-06,5.8166863239640695e-11,4.993776954009827e-05,0.19348569762603771,3.0638932374316231e-07,1.7477426670383736e-14,2.1433419637091137e-10,2.6828157050650994e-09,0.802494023132585,1.8210051266977141e-06,9.1788463157097704e-16,1.4415329884377734e-17,2.9614728386101761e-12,0.0
9.076725850245916e-11,0.529951999045424,76.950000000000003,0.0,0.0,0.0,0.0005674528499009855,9.4999949474093768,0.00039203827802961999,0.0014987281381427734,0.0014942936150378039,4.7459281612947596e-06,5.8166901759480777e-11,4.9754075377770843e-05,0.19345015934292875,3.0638932315796313e-07,1.7477429170462672e-14,2.1495988254925731e-10,2.6907780297792513e-09,0.8025406973793987,1.821036801892233e-06,9.1788480631654215e-16,1.4731221682111426e-17,2.9732497979730238e-12,0.0
9.100936759018742e-11,0.5299519990454198,76.950000000000003,0.0,0.0,0.0,0.00055671697732630318,9.4999949474087035,0.00039203907365154662,0.0014987281339425348,0.0014942936254861135,4.7459282088083045e-06,5.8166872412623269e-11,4.9573881826807567e-05,0.19341458249093055,3.0638932241624015e-07,1.7477427593254041e-14,2.1558556672361485e-10,2.698740350003747e-09,0.802587189455927,1.8210678811383585e-06,9.1788467047260951e-16,1.4613821419866208e-17,2.9850307353918638e-12,0.0
9.125147667791567e-11,0.5299519990454157,76.950000000000003,0.0,0.0,0.0,0.00054619411725938434,9.4999949474080321,0.00039203978517073524,0.0014987281290279259,0.0014942936352227364,4.7459282535103844e-06,5.8166862443679527e-11,4.939711942864702e-05,0.19337896798428703,3.0638932152400259e-07,1.747742717812012e-14,2.1621124893322079e-10,2.7067026653394674e-09,0.80263350282955548,1.8210983762604591e-06,9.1788462358119027e-16,1.4513551358250149e-17,2.9968156097943108e-12,0.0
9.149358576564393e-11,0.5299519990454118,76.950000000000003,0.0,0.0,0.0,0.00053588004139474275,9.4999949474073659,0.00039204041425651209,0.001498728123426288,0.0014942936442749774,4.7459282955091418e-06,5.8166938779726296e-11,4.9223720103579284e-05,0.19334331671906349,3.0638932048702727e-07,1.7477431920393948e-14,2.1683692921654578e-10,2.714664975213206e-09,0.80267964089886901,1.8211282988481764e-06,9.1788497033654278e-16,1.5054438167251693e-17,3.0086043805320777e-12,0.0
9.173569485337218e-11,0.5299519990454078,76.950000000000003,0.0,0.0,0.0,0.00052577060535752946,9.4999949474067034,0.00039204096254506776,0.0014987281171641707,0.0014942936526690822,4.7459283349085252e-06,5.816689703983854e-11,4.9053617123251792e-05,0.1933076295735093,3.0638931931086718e-07,1.7477429569845392e-14,2.1746260761130886e-10,2.7226272809930932e-09,0.80272560699502071,1.8211576602611068e-06,9.1788477649439815e-16,1.4918688706803378e-17,3.0203970073763858e-12,0.0
9.197780394110044e-11,0.5299519990454037,76.950000000000003,0.0,0.0,0.0,0.00051586174703858317,9.4999949474060408,0.00039204143164011513,0.0014987281102667978,0.0014942936604302782,4.7459283718084356e-06,5.8166834035850834e-11,4.8886745083862107e-05,0.19327190740841096,3.063893180008592e-07,1.7477425954298765e-14,2.1808828415449228e-10,2.730589582384892e-09,0.80277140438307193,1.8211864716333629e-06,9.1788448647081007e-16,1.4450393052075272e-17,3.0321934505139641e-12,0.0
9.221991302882869e-11,0.5299519990453997,76.950000000000003,0.0,0.0,0.0,0.00050614948496216419,9.4999949474053818,0.00039204182311353397,0.0014987281027583077,0.001494293667582814,4.7459284063048748e-06,5.816695128107885e-11,4.872303987987699e-05,0.19323615106743885,3.0638931656213208e-07,1.7477433130939686e-14,2.187139588823552e-10,2.7385518778949084e-09,0.80281703626330181,1.8212147438780482e-06,9.1788501978184991e-16,1.5192619218411723e-17,3.0439936705427215e-12,0.0
9.246202211655695e-11,0.5299519990453957,76.950000000000003,0.0,0.0,0.0,0.00049662991668743522,9.4999949474047245,0.00039204213850600153,0.0014987280946624187,0.0014942936741499967,4.7459284384901557e-06,5.8166926161940005e-11,4.8562438678294855e-05,0.19320036137748642,3.0638931499961797e-07,1.7477431745152139e-14,2.1933963183044802e-10,2.7465141694536807e-09,0.80286250577249263,1.8212424876916396e-06,9.1788490038369203e-16,1.5263717657472059e-17,3.0557976284670821e-12,0.0
9.27041312042852e-11,0.5299519990453917,76.950000000000003,0.0,0.0,0.0,0.00048729921723912216,9.4999949474040708,0.00039204237932761218,0.001498728086001594,0.0014942936801542318,4.7459284684529806e-06,5.8166783161127625e-11,4.8404879893377898e-05,0.19316453914900336,3.0638931331805645e-07,1.7477423313220351e-14,2.1996530303362575e-10,2.7544764574873741e-09,0.80290781598519012,1.8212697135582851e-06,9.1788424388168205e-16,1.4285932761455087e-17,3.0676052856942391e-12,0.0
9.292202938324063e-11,0.5299519990453883,76.950000000000003,0.0,0.0,0.0,0.00047905997044620939,9.4999949474034864,0.00039204253353290855,0.0014987280777413656,0.0014942936850945389,4.7459284935898429e-06,5.8166903016199757e-11,4.8265628338060435e-05,0.19313227197976926,3.0638931170663308e-07,1.7477430614572e-14,2.2052840565284128e-10,2.7616425112249046e-09,0.80294846147005472,1.8212937824910162e-06,9.1788478882166561e-16,1.5027605341373826e-17,3.0782353085270391e-12,0.0
