Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63)
8.310959081967277e-13,0.4351410043774443,76.950000000000003,0.0,0.0,0.0,0.99567817069267217,9.4999999187119641,6.9003136624296511e-06,5.944995724249111e-05,5.9373367903410179e-05,6.6298087296871761e-08,3.7817936682749839e-12,0.0012120575601693854,0.00073895825901272659,1.4986172595105504e-08,3.0377115201646095e-16,1.8407774769147157e-15,2.4912480106893293e-13,0.0022449750372831902,1.9940543059045214e-09,5.3620446103881023e-17,1.1291374227050844e-17,1.0060287074281771e-18,0.0,6.2480065985147322e-09,2.5281700515688833e-08
8.515724700248195e-13,0.4351410043593172,76.950000000000003,0.0,0.0,0.0,0.99557225112763958,9.4999999150689884,7.0699460625480484e-06,6.0908067980859562e-05,6.0827591125235965e-05,6.9434077926705753e-08,3.8745509613726231e-12,0.0012153841010334771,0.0007635996085000752,1.5493065381355527e-08,3.181399742981391e-16,1.9861316099190565e-15,2.6356909502255001e-13,0.0023198393585499633,2.0932217513722046e-09,5.5434107500830697e-17,1.1673157053470352e-17,1.0928152513519502e-18,0.0,6.6343622700965628e-09,2.6540240558339477e-08
8.720490318529113e-13,0.4351410043408617,76.950000000000003,0.0,0.0,0.0,0.99546634646087206,9.4999999113600033,7.2395603515353722e-06,6.2365866887847249e-05,6.2281409113587241e-05,7.2634551682520462e-08,3.9672884173097039e-12,0.0012184351855900138,0.00078830558391170479,1.6001483582008329e-08,3.3280425302358259e-16,2.1391983482845281e-15,2.7843258784493364e-13,0.0023949002356463867,2.1947809183544587e-09,5.7253226841938005e-17,1.20560225773759e-17,1.18454808143433e-18,0.0,7.0333367575516269e-09,2.7829225786009739e-08
8.925255936810031e-13,0.43514100432208097,76.950000000000003,0.0,0.0,0.0,0.99536045642579252,9.4999999075856376,7.4091565319139927e-06,6.3823354162116479e-05,6.3734822456875686e-05,7.5899004920728107e-08,4.060006048723323e-12,0.0012212327519191624,0.00081307081800023075,1.6511304767450962e-08,3.4776168053885318e-16,2.3001993547041404e-15,2.9371548246328176e-13,0.0024701413641355268,2.2987307836877103e-09,5.9077366073207097e-17,1.2439877301441939e-17,1.2813674258726465e-18,0.0,7.4449572006509285e-09,2.9148647663270541e-08
9.130021555090949e-13,0.43514100430297775,76.950000000000003,0.0,0.0,0.0,0.99525458077694795,9.4999999037464971,7.57873460616269e-06,6.5280529992412884e-05,6.5187831738959184e-05,7.9226937775862945e-08,4.1527038676196265e-12,0.0012237969909949127,0.00083789037097950687,1.7022415663170961e-08,3.6300996650105914e-16,2.4693576797966951e-15,3.0941801661174738e-13,0.0025455477381056335,2.4050703247707932e-09,6.0906119897654452e-17,1.2824634729609167e-17,1.3834135137293905e-18,0.0,7.8692480632950272e-09,3.0498497668872116e-08
9.334787173371867e-13,0.4351410042835554,76.950000000000003,0.0,0.0,0.0,0.99514871928832738,9.4999998998431927,7.7482945767200972e-06,6.6737394558309617e-05,6.6640437539230147e-05,8.261785413223245e-08,4.2453818854212662e-12,0.0012261464858185937,0.00086275969648308046,1.7534711465295605e-08,3.7854683774846011e-16,2.6468977430291684e-15,3.2554046512265177e-13,0.0026211055467600598,2.5137985195488067e-09,6.2739113326303618e-17,1.3210214839675756e-17,1.4908265871990537e-18,0.0,8.306231346824515e-09,3.1878767295508248e-08
9.539552791652785e-13,0.4351410042638167,76.950000000000003,0.0,0.0,0.0,0.99504287175181294,9.499999895876309,7.9178364459878909e-06,6.8193948030895217e-05,6.8092640432698435e-05,8.6071261595784655e-08,4.3380401130111762e-12,0.0012282983394668694,0.00088767461023492289,1.8048095207325989e-08,3.9437003817157507e-16,2.8330453138393661e-15,3.420831416298554e-13,0.0026968020792464231,2.6249143464982106e-09,6.4575999412355484e-17,1.3596543611113423e-17,1.6037469145485369e-18,0.0,8.7559267863348412e-09,3.3289448049592791e-08
9.744318409933703e-13,0.43514100424376434,76.950000000000003,0.0,0.0,0.0,0.99493703797575572,9.499999891846425,8.0873602163337009e-06,6.9650190573410133e-05,6.9544440990070101e-05,8.9586671466189164e-08,4.4306785607729e-12,0.0012302682929474309,0.0009126312612138959,1.8562477174195688e-08,4.1047732858525557e-16,3.0280274929568551e-15,3.5904639976416483e-13,0.0027726256370611295,2.7384167846130935e-09,6.641645715468643e-17,1.3983552570541026e-17,1.7223148035403997e-18,0.0,9.2183520313648574e-09,3.4730531451047573e-08
9.949084028214621e-13,0.43514100422340146,76.950000000000003,0.0,0.0,0.0,0.99483121778366379,9.499999887754111,8.2568658900938168e-06,7.110612234183521e-05,7.099583977782163e-05,9.3163598709130581e-08,4.5232972386281887e-12,0.0012320708336746114,0.00093762610511321837,1.9077774360113425e-08,4.2686648660172834e-16,3.2320726939202423e-15,3.7643063391100424e-13,0.002848565453425577,2.854304813392487e-09,6.8260189558004922e-17,1.4371178367863288e-17,1.8466706151775861e-18,0.0,9.6935228122043641e-09,3.6202009033100772e-08
1e-12,0.4351410042027308,76.950000000000003,0.0,0.0,0.0,0.99480490716530123,9.4999998867269078,8.2990114952574247e-06,7.1468098664271334e-05,7.1356674874138005e-05,9.406251313944176e-08,4.546324257546704e-12,0.0012324946300642696,0.00094384673896207374,1.920603853948819e-08,4.3098523153132811e-16,3.2842431939355869e-15,3.8081871165909447e-13,0.0028674651373917985,2.883491163488667e-09,6.8719118562142867e-17,1.4467652258819236e-17,1.8785071634588999e-18,0.0,9.8136566539621703e-09,3.6572616597335327e-08
1.015384964649554e-12,0.4351410042027308,76.950000000000003,0.0,0.0,0.0,0.99472541101299516,9.4999998835999175,8.4263534695756597e-06,7.2561743485436003e-05,7.2446837358270305e-05,9.6801561928811799e-08,4.6158961560716644e-12,0.0012337192953069582,0.00096265587991339213,1.9593909966936083e-08,4.4353530650462099e-16,3.4454106247888886e-15,3.9423627959219259e-13,0.0029246116190825375,2.9725774128286714e-09,7.0106921838027415e-17,1.4759362403791429e-17,1.9769547776329583e-18,0.0,1.0181453092958312e-08,3.7703872342095389e-08
1.0358615264776457e-12,0.4351410041817547,76.950000000000003,0.0,0.0,0.0,0.99461961751404682,9.4999998793843989,8.5958229570600691e-06,7.4017054147266308e-05,7.3897434289641129e-05,1.00500083340666e-07,4.7084753222026467e-12,0.0012352259496313518,0.00098771758340108194,2.0110812940055873e-08,4.6048159912392722e-16,3.6682722700471774e-15,4.1246381352672806e-13,0.0030007550140038744,3.093233563396384e-09,7.1956399760879333e-17,1.5148050475069975e-17,2.1133078002462995e-18,0.0,1.0682155212417229e-08,3.9236112937306507e-08
1.0563380883057376e-12,0.43514100416047635,76.950000000000003,0.0,0.0,0.0,0.99451383714893193,9.4999998751080987,8.7652743548033918e-06,7.547205446463358e-05,7.5347631126130018e-05,1.0425868874427538e-07,4.8010347457549173e-12,0.0012366020911276818,0.0010128084524788311,2.0628417538994356e-08,4.7770319171190998e-16,3.9008898726994664e-15,4.311137534193201e-13,0.0030769872445384023,3.2162722460428531e-09,7.3808388106677132e-17,1.5537192433935521e-17,2.2558702874876928e-18,0.0,1.1195640013705882e-08,4.0798722390767299e-08
1.0768146501338294e-12,0.4351410041388982,76.950000000000003,0.0,0.0,0.0,0.99440806979064023,9.4999998707715427,8.9347076650394281e-06,7.692674456952965e-05,7.679742841796437e-05,1.0807690749649478e-07,4.8935744351242164e-12,0.0012378581147990586,0.0010379259441224856,2.1146662940100294e-08,4.9519792781997216e-16,4.143496916553825e-15,4.5018665751972927e-13,0.0031533005855650937,3.3416924421786121e-09,7.5662669247978745e-17,1.5926741891525242e-17,2.404782952801244e-18,0.0,1.1721916963607035e-08,4.2391692287102877e-08
1.0972912119619212e-12,0.4351410041170228,76.950000000000003,0.0,0.0,0.0,0.99430231532216995,9.4999998663752514,9.1041228899811904e-06,7.8381124589028893e-05,7.8246826711460339e-05,1.1195427248477861e-07,4.9860943983932973e-12,0.0012390035878048213,0.0010630677178548782,2.1665492868947063e-08,5.1296366717644287e-16,4.3963281086927633e-15,4.6968312399081457e-13,0.003229687927252302,3.4694931336690099e-09,7.7519041834499425e-17,1.6316655942952897e-17,2.5601866322573711e-18,0.0,1.2260994262384032e-08,4.4015014223371507e-08
1.117767773790013e-12,0.43514100409485273,76.950000000000003,0.0,0.0,0.0,0.99419657363573166,9.4999998619197505,9.2735200318225602e-06,7.9835194645656591e-05,7.9695826549077746e-05,1.1589032010070947e-07,5.0785946433555222e-12,0.0012400473153893813,0.0010882316196151375,2.2184855260211297e-08,5.3099828556526761e-16,4.6596193621290732e-15,4.8960379011852779e-13,0.0033061427260565883,3.5996733028263803e-09,7.9377319576154302e-17,1.6706894895192599e-17,2.7222222979545547e-18,0.0,1.2812878944858084e-08,4.5668679808912551e-08
1.1382443356181048e-12,0.43514100407239054,76.950000000000003,0.0,0.0,0.0,0.99409084463201491,9.4999998574055411,9.442899092739782e-06,8.1288954857729491e-05,8.1144428469472407e-05,1.1988459021372646e-07,5.1710751775366982e-12,0.001240997401560372,0.0011134156669126776,2.2704701942981188e-08,5.4929967470565374e-16,4.9336077786450049e-15,5.0994933139296339e-13,0.003382658959624074,3.7322319324028081e-09,8.1237330117089874e-17,1.7097422028033634e-17,2.8910310711221837e-18,0.0,1.3377576973435442e-08,4.7352680665200998e-08
1.1587208974461966e-12,0.4351410040496388,76.950000000000003,0.0,0.0,0.0,0.99398512821951235,9.4999998528331258,9.612260074892849e-06,8.2742405339670901e-05,8.2592633007546308e-05,1.239366261450523e-07,5.2635360082147683e-12,0.0012418613049340502,0.0011386180351636045,2.3224988349594205e-08,5.6786574213261029e-16,5.2185316318129772e-15,5.3072046048599661e-13,0.0034592310852837142,3.8671680055834565e-09,8.3098913993903634e-17,1.7488203381688881e-17,3.0667542348852923e-18,0.0,1.3955093323725351e-08,4.9067008425707703e-08
1.1791974592742884e-12,0.4351410040265998,76.950000000000003,0.0,0.0,0.0,0.99387942431389908,9.4999998482029984,9.7816029804267944e-06,8.4195546202302059e-05,8.4040440694495356e-05,1.280459746418165e-07,5.3559771424384859e-12,0.0012426458901331047,0.0011638370451153089,2.3745673246244076e-08,5.8669441107835577e-16,5.5146303501960581e-15,5.5191792614784169e-13,0.00353585400184621,4.0044805059804e-09,8.4961923671753383e-17,1.7879207541823798e-17,3.2495332466599027e-18,0.0,1.4545432063339144e-08,5.0811654735765344e-08
1.1996740211023803e-12,0.4351410040032761,76.950000000000003,0.0,0.0,0.0,0.99377373283746007,9.499999843515651,9.950927811472841e-06,8.5648377553111581e-05,8.5487852057855617e-05,1.3221218585137439e-07,5.4483985870448532e-12,0.0012433574750913498,0.0011890711512725141,2.426671848372802e-08,6.0578362035467018e-16,5.8221445007264269e-15,5.7354251204189031e-13,0.0036125230144451043,4.144168417626924e-09,8.6826222652529214e-17,1.8270405444735925e-17,3.4395097501548312e-18,0.0,1.5148596424414046e-08,5.2586611252439414e-08
1.220150582930472e-12,0.43514100397967004,76.950000000000003,0.0,0.0,0.0,0.99366805371856348,9.4999998387715596,1.0120234570149503e-05,8.7100899496504627e-05,8.6934867621547515e-05,1.3643481329581906e-07,5.5408003486745273e-12,0.0012440018745912944,0.0012143189312450171,2.4788088766828693e-08,6.251313242361249e-16,6.1413157722601111e-15,5.9559503553462328e-13,0.0036892338021777644,4.2862307249722744e-09,8.8691684649701148e-17,1.8661770212493446e-17,3.636825586962066e-18,0.0,1.5764588870361416e-08,5.4391869644404028e-08
1.2406271447585639e-12,0.43514100395578387,76.950000000000003,0.0,0.0,0.0,0.99356238689117726,9.4999998339712022,1.0289523258563571e-05,8.8553112134033576e-05,8.8381487905918324e-05,1.4071341384668589e-07,5.6331824337865502e-12,0.0012445844403344733,0.0012395790759437558,2.5309751440937893e-08,6.4473549234414172e-16,6.4723869593062497e-15,6.1807634645514136e-13,0.0037659823883233715,4.4306664128767881e-09,9.055819282485677e-17,1.9053276985891476e-17,3.841622807723197e-18,0.0,1.6393411157299251e-08,5.6227421591822314e-08
1.2611037065866557e-12,0.4351410039316204,76.950000000000003,0.0,0.0,0.0,0.99345673229442233,9.4999998291150529,1.0458793878811028e-05,9.0005015564611032e-05,8.9827713427783083e-05,1.4504754769984701e-07,5.7255448486724028e-12,0.0012451100978205644,0.0012648503805576612,2.5831676294633491e-08,6.645941095319825e-16,6.8156019459291703e-15,6.4098732583679108e-13,0.0038427651129327558,4.5774744666074045e-09,9.2425639081319572e-17,1.9444902764758569e-17,4.0540436828639973e-18,0.0,1.7035064390592032e-08,5.8093258786230837e-08
1.2815802684147475e-12,0.4351410039071814,76.950000000000003,0.0,0.0,0.0,0.99335108987216247,9.4999998242035719,1.0628046432977892e-05,9.1456609884707068e-05,9.1273544700464209e-05,1.4943677835059533e-07,5.8178875994679946e-12,0.0012455833802894572,0.001290131736249115,2.635383537701671e-08,6.8470517577061368e-16,7.1712056898216117e-15,6.6432888465156289e-13,0.0039195786076011768,4.7266538718335171e-09,9.4293923410582053e-17,1.9836626278020333e-17,4.2742307128931378e-18,0.0,1.7689549076887758e-08,5.9989372930428047e-08
1.3020568302428393e-12,0.4351410038824694,76.950000000000003,0.0,0.0,0.0,0.993245459572627,9.4999998192372139,1.0797280923141002e-05,9.2907895188531643e-05,9.2718982233829729e-05,1.5388067256891577e-07,5.9102106921651974e-12,0.0012460084599602266,0.0013154221225107651,2.6876202828706023e-08,7.0506670603534783e-16,7.5394442065473792e-15,6.8810196254638844e-13,0.0039964197722501564,4.8782036146231366e-09,9.6162953287599422e-17,2.0228427856355222e-17,4.5023266382644047e-18,0.0,1.8356865172010647e-08,6.1915755738366318e-08
1.343009953899023e-12,0.4351410038322354,76.950000000000003,0.0,0.0,0.0,0.99303423515448108,9.4999998091417037,1.1135695719721407e-05,9.5809539113872661e-05,9.5608678105030904e-05,1.6293073501506473e-07,6.0947979265763153e-12,0.001246729059209137,0.0013660263061114537,2.7921468962593281e-08,7.4653329289450344e-16,8.3148148171607829e-15,7.3694656995578058e-13,0.0041501739305217205,5.1884100591376507e-09,9.9902913790880645e-17,2.1012193804977462e-17,4.982817391599406e-18,0.0,1.9729988910156914e-08,6.5859294256429023e-08
1.3798677651895882e-12,0.4351410037861133,76.950000000000003,0.0,0.0,0.0,0.99284417419617932,9.4999997998725796,1.1440207278421585e-05,9.8419962715558593e-05,9.8208062846200512e-05,1.7125846063785579e-07,6.2608592643815815e-12,0.0012472481762801216,0.0014115922900142645,2.8862699230761777e-08,7.8469019751762631e-16,9.058348429712377e-15,7.8239248131577598e-13,0.0042886209791926869,5.4756922499438891e-09,1.0327063414560254e-16,2.1717681433831061e-17,5.4437447002493622e-18,0.0,2.1009673454690693e-08,6.9511914851793113e-08
1.4167255764801535e-12,0.43514100373914094,76.950000000000003,0.0,0.0,0.0,0.99265415187592976,9.4999997904325841,1.1744660341698202e-05,0.00010102938648291575,0.0001008061796473511,1.7975670572292219e-07,6.4268569976185404e-12,0.0012476623094806055,0.0014571750123119379,2.980428270210478e-08,8.2362840846586515e-16,9.8466914603917874e-15,8.2925230760023729e-13,0.0044271196435241508,5.77063858365649e-09,1.06639618266773e-16,2.2423177292949919e-17,5.9325286468947088e-18,0.0,2.2330910205285344e-08,7.3262477552137958e-08
1.4535833877707188e-12,0.4351410036913309,76.950000000000003,0.0,0.0,0.0,0.9924641680097448,9.4999997808242185,1.2049054921413035e-05,0.00010363781090315773,0.00010340303136173943,1.8842305888844094e-07,6.5927911572766082e-12,0.0012479860370955766,0.00150277090792133,3.0746126094095894e-08,8.6333687698388313e-16,1.0681314906587833e-14,8.7753240540130307e-13,0.0045656590935234604,6.0732431610268401e-09,1.1000953238886922e-16,2.3128610547033808e-17,6.4500115138805085e-18,0.0,2.3693684046385727e-08,7.7110934423460298e-08
1.490441199061284e-12,0.43514100364269526,76.950000000000003,0.0,0.0,0.0,0.99227422243813335,9.4999997710499482,1.2353391029375179e-05,0.00010624523645027094,0.00010599862080902879,1.9725514121972872e-07,6.7586617735017893e-12,0.0012482319114656803,0.0015483769074430308,3.1688148334204572e-08,9.0380470307819023e-16,1.1563699670781103e-14,9.2723933887890808e-13,0.0047042300049668024,6.3835000867696429e-09,1.1338008643382058e-16,2.3833919694820753e-17,6.9970387436404112e-18,0.0,2.5097976784347189e-08,8.1057237641268443e-08
1.5272990103518493e-12,0.4351410035932461,76.950000000000003,0.0,0.0,0.0,0.9920843150226849,9.4999997611121856,1.2657668677348075e-05,0.00010885166358673648,0.00010859295077584798,2.0625060583251227e-07,6.9244688757081797e-12,0.0012484107415507151,0.0015939903680270669,3.2630278958772975e-08,9.4502113351599794e-16,1.2495336290111773e-14,9.7837986034921675e-13,0.0048428243493857251,6.7014034695264325e-09,1.1675102828217517e-16,2.4539051330573823e-17,7.5744590572255239e-18,0.0,2.6543767580625787e-08,8.510133948899228e-08
1.5641568216424146e-12,0.4351410035429953,76.950000000000003,0.0,0.0,0.0,0.99189444564313078,9.4999997510133092,1.2961887877055556e-05,0.00011145709276502418,0.00011118602401632731,2.1540713744216849e-07,7.0902124926757985e-12,0.0012485318359917921,0.0016396090139033307,3.357245672260894e-08,9.8697555985150534e-16,1.3477724671232845e-14,1.030960892271971e-12,0.0049814352134127668,7.0269474218337503e-09,1.2012213879821119e-16,2.5243959055342024e-17,8.183124561033919e-18,0.0,2.8031033324407261e-08,8.9243192356458207e-08
1.6010146329329798e-12,0.43514100349195434,76.950000000000003,0.0,0.0,0.0,0.99170461419481326,9.4999997407556567,1.326604864018702e-05,0.00011406152442889109,0.00011377784325261454,2.2472245193872187e-07,7.2558926526280296e-12,0.001248603212429386,0.0016852308851681157,3.4514628389924631e-08,1.0296575164786859e-15,1.4512373830227043e-14,1.0849895105464231e-12,0.0051200566432071867,7.3601260600953099e-09,1.2349322750391442e-16,2.5948602592339682e-17,8.8238908428914092e-18,0.0,2.9559748953501584e-08,9.3482748738421965e-08
1.6378724442235451e-12,0.4351410034401349,76.950000000000003,0.0,0.0,0.0,0.99151482058652274,9.4999997303415284,1.3570150978401895e-05,0.00011666495901450195,0.00011636841117537158,2.3419429596765721e-07,7.4215093833044701e-12,0.0012486317763405553,0.0017308542940283394,3.5456747690318769e-08,1.0730566787105034e-15,1.5600801637627537e-14,1.1404729291429234e-12,0.0052586835115353576,7.7009335045578041e-09,1.2686412884347198e-16,2.6652946988687465e-17,9.4976170579993807e-18,0.0,3.1129887728505968e-08,9.7819961233155139e-08
1.6747302555141104e-12,0.435141003387548,76.950000000000003,0.0,0.0,0.0,0.99132506473863891,9.499999719773184,1.387419490333344e-05,0.00011926739695140159,0.00011895773044425519,2.4382044651637754e-07,7.5870627120275281e-12,0.0012486234748928494,0.0017764777871583904,3.6398774411868706e-08,1.117162860884055e-15,1.6744534568369398e-14,1.1974184859406528e-12,0.0053973114034198558,8.0493638792896706e-09,1.3023469893834388e-16,2.7356961882798063e-17,1.0205166005746773e-17,0.0,3.2741421468664905e-08,1.0225478254107906e-07
