Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54)
5.788152538204187e-17,0.2660267001950413,76.950000000000003,0.0,0.0,0.0,0.99999937519992332,9.5,6.8333929128946992e-10,9.8461385680525018e-09,9.8461380076342189e-09,1.4069199201149794e-15,6.3827817809557048e-16,6.0434965711182847e-07,1.7719253294952667e-11,6.3768092666685449e-16,5.8044060824700454e-24,4.6172019573777038e-27,1.7665820250690291e-24,5.7081289306521404e-11,4.6289085814974365e-17,2.1331509554495225e-24,1.1701432524602851e-26,6.8577933318311158e-34,0.0,1.3714050543477896e-20,4.4285031645302482e-16,7.2981513451691673e-22,7.2981516594550329e-22,2.6846382989765879e-29,4.5822036822160467e-30,2.6869981210523585e-22,1.3393578371455379e-17
8.061385361520814e-17,0.2660267001950413,76.950000000000003,0.0,0.0,0.0,0.99999912981720074,9.4999999999999964,9.5171311504218573e-10,1.3713096637410053e-08,1.3713095317767053e-08,2.7290039995919649e-15,1.005505594120625e-15,8.4165980157941511e-07,3.4369096618266373e-11,1.2368771816060715e-15,1.1401491672194992e-23,1.213761310949599e-26,4.6416383202290116e-24,1.1071755214811004e-10,8.9787268831160228e-17,4.1581894150824493e-24,3.0650890057825267e-26,2.3837354563505463e-33,0.0,3.603222494192379e-20,8.5899963635187095e-16,1.9175559675112307e-21,1.9175560767450461e-21,9.3307075597287462e-29,1.5926739698026369e-29,7.0595935873585313e-22,2.5979774673513049e-17
1.0334618184837441e-16,0.2660267001950413,76.950000000000003,0.0,0.0,0.0,0.99999888443481078,9.4999999999999947,1.2200868728022083e-09,1.7580052604389126e-08,1.7580050159600412e-08,4.485086884724448e-15,1.376625863687635e-15,1.0789465484741149e-06,5.6483630857689486e-11,2.0327385402339744e-15,1.8870914114283231e-23,2.5228042896758293e-26,9.6428422964265393e-24,1.8195792067268612e-10,1.4756481809358393e-16,6.8528115232837199e-24,6.3487349927216043e-26,6.1266817429110941e-33,0.0,7.4854471003313566e-20,1.411760109454531e-15,3.9836785173906479e-21,3.9836787981234681e-21,2.397990881987302e-28,4.0933732090341238e-29,1.4665394050012876e-21,4.2697855915389209e-17
1.2607851008154067e-16,0.2660267001950413,76.950000000000003,0.0,0.0,0.0,0.99999863905275344,9.4999999999999893,1.4884605645696297e-09,2.1447006475996513e-08,2.1447002533142413e-08,6.6751636814459429e-15,1.7446547700039966e-15,1.3162099001855249e-06,8.4062296504496847e-11,3.0252455381152472e-15,2.8212601189247404e-23,4.5551589710100344e-26,1.7402311373582606e-23,2.7080059256442697e-10,2.1962171968215992e-16,1.0216951129381229e-23,1.1423352832746747e-25,1.3191571917825812e-32,0.0,1.3508719520325727e-19,2.1011314581951667e-15,7.1893621425308948e-21,7.1893627469473971e-21,5.1628265618508218e-28,8.8133846903814826e-29,2.6465338730559636e-21,6.3547898926468148e-17
1.4881083831470694e-16,0.2660267001950413,76.950000000000003,0.0,0.0,0.0,0.99999839367102872,9.4999999999999858,1.7568341903445419e-09,2.5313958248457922e-08,2.5313952438401131e-08,9.2992295280287237e-15,2.1133890498078244e-15,1.5534498590833289e-06,1.1710453871280693e-10,4.2143788732797127e-15,3.9426616550464717e-23,7.476125199235975e-26,2.8546798929819181e-23,3.7724378052766091e-10,3.059579595341391e-16,1.4250542291554998e-23,1.8681614147978214e-25,2.5241881301924675e-32,0.0,2.215949245379437e-19,2.9271134045110081e-15,1.1793586556952953e-20,1.1793587713421018e-20,9.8782864021387252e-28,1.6863942564830795e-28,4.3412020351049863e-21,8.8529979788234601e-17
1.9427549478103947e-16,0.26602670019504127,76.950000000000003,0.0,0.0,0.0,0.99999790290857682,9.4999999999999751,2.2935812439171944e-09,3.3047855493209778e-08,3.3047844844099827e-08,1.584930971118945e-14,2.8557928245566153e-15,2.0278596075288266e-06,1.995776242846689e-10,7.1824505070498035e-15,6.7471334564474636e-23,1.662093747111214e-25,6.3395319231035816e-23,6.4292484814992607e-10,5.2146839983925634e-16,2.4325827813619594e-23,4.1213279501465582e-25,7.3467220234158007e-32,0.0,4.9209627474009294e-19,4.9889080209363183e-15,2.6191341502050745e-20,2.6191344867466522e-20,2.8746075997815973e-27,4.9080818064494025e-28,9.639883669033939e-21,1.5089054673122682e-16
2.39740151247372e-16,0.26602670019504127,76.950000000000003,0.0,0.0,0.0,0.99999741214745486,9.4999999999999627,2.8303280335208817e-09,4.0781744341211538e-08,4.0781727376759332e-08,2.4135289643874387e-14,3.6014446948105767e-15,2.5021758122306524e-06,3.0389857464044859e-10,1.0936803400723371e-14,1.030049451848738e-22,3.1249231966584202e-25,1.1906087091074722e-22,9.7898723051726128e-10,7.9409602990901668e-16,3.7078157104401622e-23,7.6896567115297959e-25,1.7039575591121097e-31,0.0,9.2417259040958978e-19,7.597141799577471e-15,4.9190602263940133e-20,4.9190610068379438e-20,6.666131293390239e-27,1.1383080270638891e-27,1.8102834085759506e-20,2.2978014793365516e-16
2.8520480771370454e-16,0.26602670019504115,76.950000000000003,0.0,0.0,0.0,0.99999692138766261,9.4999999999999485,3.3670745591563164e-09,4.8515624796566699e-08,4.8515600036442329e-08,3.4157131614807268e-14,4.3464151008828847e-15,2.976398491569687e-06,4.300630860173026e-10,1.5477287831484616e-14,1.4602726934460743e-22,5.2655648341209813e-25,2.0040595514993879e-22,1.3854170641462427e-09,1.1238407410373886e-15,5.2507020458271967e-23,1.2860390187317037e-24,3.4065542971482092e-31,0.0,1.5555581237839169e-18,1.0751812586930508e-14,8.2801156649029856e-20,8.2801172249540409e-20,1.3324887767991343e-26,2.275622782650642e-27,3.0468556477589585e-20,3.2519937316471491e-16
3.3066946418003707e-16,0.26602670019504115,76.950000000000003,0.0,0.0,0.0,0.99999643062919985,9.4999999999999289,3.9038208208242121e-09,5.6249496859976566e-08,5.6249462823211487e-08,4.5914797905963966e-14,5.0901767011414549e-15,3.4505276639270779e-06,5.7806685458963973e-10,2.0803754073409367e-14,1.9653814246502789e-22,8.2140527147414964e-25,3.1229346472984529e-22,1.8622004853513208e-09,1.5107024245268411e-15,7.0611908108096456e-23,1.9913108929041373e-24,6.1424003207070981e-31,0.0,2.4239876927577823e-18,1.4452918228903248e-14,1.2903322343070019e-19,1.2903325155639921e-19,2.402264227457634e-26,4.1030567409243867e-27,4.7475370577073773e-20,4.3714881197333973e-16
4.2159877711270214e-16,0.26602670019504093,76.950000000000003,0.0,0.0,0.0,0.99999544911626226,9.4999999999998863,4.9773125522602396e-09,7.1717215808464737e-08,7.1717158778259242e-08,7.4637452470731581e-14,6.5772652147374448e-15,4.3985055612493907e-06,9.3957494149382736e-10,3.3814032853011986e-14,3.2002488690072424e-22,1.7058685273215724e-24,6.4715651180460248e-22,3.0267726147303053e-09,2.4557762733678587e-15,1.1484771641362118e-22,4.0734224293952757e-24,1.6271931528943134e-30,0.0,5.0229745743494935e-18,2.3494425450724606e-14,2.6740844540993997e-19,2.6740851989670325e-19,6.3618111867405538e-26,1.0868651447852037e-26,9.8365358766220686e-20,7.1064068777560268e-16
6.034574029780323e-16,0.26602670019504066,76.950000000000003,0.0,0.0,0.0,0.99999348610633187,9.4999999999997691,7.1242928475532201e-09,1.0265255299593507e-07,1.0265243221614873e-07,1.5291099269270348e-13,9.5507542124866608e-15,6.2933400809891711e-06,1.9244728088927162e-09,6.92597832135805e-14,6.5685380847720401e-22,5.0239175941398732e-24,1.897419506455986e-21,6.1995498435444109e-09,5.0313228515012632e-15,2.3540919129040159e-22,1.1632673864732082e-23,6.9207048445078306e-30,0.0,1.4726009391329277e-17,4.8134563240559963e-14,7.8413022250217911e-19,7.841305391070914e-19,2.7038625736046169e-25,4.6218655053841896e-26,2.8830279069245745e-19,1.4560129137019689e-15
7.853160288433624e-16,0.2660267001950402,76.950000000000003,0.0,0.0,0.0,0.99999152311764994,9.499999999999611,9.2712689194454748e-09,1.3358775591088285e-07,1.3358754769444178e-07,2.5895349462824924e-13,1.2525782223209948e-14,8.1866805475093893e-06,3.2583168102277005e-09,1.172644743728621e-13,1.1134812892366066e-21,1.1118114896176051e-23,4.1810654224028086e-21,1.0496431893077261e-08,8.5207287991441515e-15,3.9872996443232413e-22,2.4999195562013238e-23,1.9814436162889419e-29,0.0,3.2447589627853418e-17,8.151741705681363e-14,1.7281095671945299e-18,1.7281104731567597e-18,7.7365331563967993e-25,1.3230891442252106e-25,6.3508680284123636e-19,2.4659344630207502e-15
9.671746547086924e-16,0.2660267001950396,76.950000000000003,0.0,0.0,0.0,0.99998956015020279,9.4999999999994156,1.1418240767982625e-08,1.6452282456627352e-07,1.6452250521715159e-07,3.9276254271709753e-13,1.5500507259496411e-14,1.0078528136018762e-05,4.9408317780739032e-09,1.7781853289290942e-13,1.6898969079890909e-21,2.0852813758849722e-23,7.809124339480491e-21,1.5916532381069088e-08,1.2923987150480248e-14,6.0477744125283485e-22,4.5576476376073499e-23,4.5347271834874249e-29,0.0,6.0600266507634616e-17,1.2364284870258485e-13,3.228101626845646e-18,3.2281036991550661e-18,1.7695458150645167e-24,3.0276360587232692e-25,1.1858084291437947e-18,3.740442888895317e-15
1.1490332805740226e-15,0.2660267001950388,76.950000000000003,0.0,0.0,0.0,0.99998759720397679,9.4999999999991775,1.3565208393210266e-08,1.9545775897325737e-07,1.9545730478829025e-07,5.5433572159303157e-13,1.8474894192701407e-14,1.196888402079096e-05,6.9717427639423412e-09,2.509123926785401e-13,2.3860902446093865e-21,3.5106041765679306e-23,1.3092407691198973e-20,2.2458965630506694e-08,1.8241090939347431e-14,8.535190521650867e-22,7.462293833884186e-23,8.9915551322429848e-29,0.0,1.0159465625187983e-16,1.7451071989585196e-13,5.412859940433198e-18,5.4128640473726487e-18,3.506685837325316e-24,6.0025361234041314e-25,1.9874717421302939e-18,5.2795756541251861e-15
1.3308919064393527e-15,0.26602670019503794,76.950000000000003,0.0,0.0,0.0,0.99998563427895826,9.4999999999988987,1.5712171795173967e-08,2.2639255914261824e-07,2.2639194641186879e-07,7.4367061610118931e-13,2.1449266143962542e-14,1.3857749375153954e-05,9.3507750407745397e-09,3.3653649506337222e-13,3.2020508798390572e-21,5.4769529216741269e-23,2.0341491100339782e-20,3.0122846677659228e-08,2.4472033199315211e-14,1.1449222528750236e-21,1.1326599412513091e-22,1.6127767804261535e-28,0.0,1.578394182860937e-16,2.3412089227053126e-13,8.4111356135582424e-18,8.4111429763011197e-18,6.2862200888938795e-24,1.0765227887809458e-24,3.0869933139154762e-18,7.0833701307074486e-15
1.694609158170013e-15,0.26602670019503594,76.950000000000003,0.0,0.0,0.0,0.99998170849248913,9.4999999999982236,2.0006085929491656e-08,2.8826175681283672e-07,2.8826075583238447e-07,1.2056158923788794e-12,2.7397988327048426e-14,1.763101318154201e-05,1.5152105594533719e-08,5.4533722770378119e-13,5.1932323733253876e-21,1.1395822690331666e-22,4.19781614513461e-20,4.8811415645585096e-08,3.9675405265550108e-14,1.8555833647861149e-21,2.2333582273447052e-22,4.2179052624477837e-28,0.0,3.257055466527646e-16,3.7956758670688196e-13,1.7363232369247526e-17,1.7363251605758963e-17,1.6421712900286452e-23,2.8147985382461437e-24,6.3668686028877062e-18,1.148509328187374e-14
2.0583264099006733e-15,0.2660267001950334,76.950000000000003,0.0,0.0,0.0,0.99997778279068683,9.4999999999973852,2.4299983171299629e-08,3.501304176655301e-07,3.5012893351076544e-07,1.778579054430474e-12,3.3346764564235621e-14,2.1398328923202576e-05,2.2342629978947289e-08,8.0414440762604924e-13,7.6633580521275679e-21,2.0582220443864322e-22,7.5198641281115757e-20,7.1975173606956268e-08,5.8534047612234003e-14,2.736500920205133e-21,3.8268900827872447e-22,9.1578123799409124e-28,0.0,5.8342943161285955e-16,5.5998182342761604e-13,3.1114355234185655e-17,3.1114396958514349e-17,3.5614224241693967e-23,6.1101044575708451e-24,1.1399046274115709e-17,1.6945909534156233e-14
2.4220436616313335e-15,0.2660267001950304,76.950000000000003,0.0,0.0,0.0,0.999973857173442,9.4999999999963851,2.8593863520961331e-08,4.1199854178943257e-07,4.1199647947906142e-07,2.4625407883898563e-12,3.9295422830303301e-14,2.5159705953314802e-05,3.0920158208435041e-08,1.112881828221398e-12,1.0612344593964276e-20,3.3797961247199159e-22,1.2247803818059272e-19,9.960706607714804e-08,8.1047904497836288e-14,3.7874154592674837e-21,5.9687182028094019e-22,1.7535707111800329e-27,0.0,9.5021114488172855e-16,7.7536249252661842e-13,5.0694433178060991e-17,5.0694512994683018e-17,6.8119171010438417e-23,1.1697451015977241e-23,1.8555766452147457e-17,2.346611465776947e-14
2.7857609133619938e-15,0.2660267001950268,76.950000000000003,0.0,0.0,0.0,0.99996993164064651,9.4999999999952269,3.2887726978839766e-08,4.738661292729194e-07,4.7386339376930567e-07,3.2574817835918679e-12,4.5244021120489839e-14,2.8915153610415712e-05,4.0882503725801687e-08,1.4714733979072821e-12,1.4040108690362056e-20,5.1826029298015191e-22,1.8628684119579795e-19,1.3170004961521008e-07,1.072169201762396e-13,5.0080679137372178e-21,8.7037320754419373e-22,3.0666239670153958e-27,0.0,1.4452204600585488e-15,1.0257084827947731e-12,7.7133361925884111e-17,7.7133501372128814e-17,1.1899386328783267e-22,2.0452381403271242e-23,2.8207917077593537e-17,3.1046003023011418e-14
3.5131954168233143e-15,0.2660267001950183,76.950000000000003,0.0,0.0,0.0,0.99996208082796978,9.4999999999924256,4.1475403220696478e-08,5.9759969467170259e-07,5.9759532744368792e-07,5.1802243310801592e-12,5.7141074135311979e-14,3.6408298086689028e-05,6.495291749794857e-08,2.3379151920859946e-12,2.2331636382047524e-20,1.0555636765651656e-21,3.7335011720500863e-19,2.0924117122270497e-07,1.7052020490420356e-13,7.9575522497891274e-21,1.6095038527423477e-21,7.7497830279777445e-27,0.0,2.8964498480189316e-15,1.6312919755282503e-12,1.5470718751249114e-16,1.5470753922510793e-16,3.0004543847545183e-22,5.1667178290819349e-23,5.6475329396815034e-17,4.9386000000438195e-14
4.240629920284635e-15,0.26602670019500785,76.950000000000003,0.0,0.0,0.0,0.99995423035179087,9.4999999999889813,5.0063011899764411e-08,7.2133111456675375e-07,7.2132473478984247e-07,7.5466522757646732e-12,6.9037949764351172e-14,4.3877836767782119e-05,9.4536447333779713e-08,3.4028633558773232e-12,3.2537274936324663e-20,1.8845856060014459e-21,6.5605380927203773e-19,3.0454241154421608e-07,2.4844345573611725e-13,1.1582889207728918e-20,2.6212874817994729e-21,1.643903367524564e-26,0.0,5.0898704570172695e-15,2.3767233860455377e-12,2.7207432664385075e-16,2.720750712842605e-16,6.3507872913613674e-22,1.0956168065480594e-22,9.9141433725435471e-17,7.1968227573230856e-14
5.695498927207276e-15,0.26602670019498104,76.950000000000003,0.0,0.0,0.0,0.99993853040548031,9.4999999999801723,6.7238026581075598e-08,9.687875206551319e-07,9.687759715198541e-07,1.3609946929669088e-11,9.2831051794349939e-14,5.8746393240068725e-05,1.7017343269028657e-07,6.1258622287405253e-12,5.868822097997017e-20,4.701920200433843e-21,1.5866235526237766e-18,5.4820162128473346e-07,4.4814807111096185e-13,2.0852893339946053e-20,5.5166252054860132e-21,5.3412202765854882e-26,0.0,1.2311881165961897e-14,4.2870941954879124e-12,6.5913981529296384e-16,6.5914222554421107e-16,2.0544786441009848e-21,3.5577260318494707e-22,2.3932316830998096e-16,1.298685725123274e-13
7.150367934129917e-15,0.2660267001949464,76.950000000000003,0.0,0.0,0.0,0.99992283179484642,9.4999999999688018,8.4412771045782732e-08,1.2162353531363233e-06,1.2162171060014458e-06,2.1446131405724316e-11,1.1662332404470539e-13,7.3521413689519601e-05,2.6765516011544802e-07,9.6356551926794914e-12,9.2487621735655405e-20,9.571818187624658e-21,3.1336328144193312e-18,8.6223218139840495e-07,7.0632719638021077e-13,3.2801687328785996e-20,9.6098145647982354e-21,1.3249027490587132e-25,0.0,2.4323624917037358e-14,6.756749177126667e-12,1.3042269510992448e-15,1.3042329082395886e-15,5.0750611601048426e-21,8.8207918407889709e-22,4.7184657902433179e-16,2.0476521416183994e-13
8.605236941052558e-15,0.2660267001949041,76.950000000000003,0.0,0.0,0.0,0.99990713451306468,9.499999999954877,1.0158724531677749e-07,1.463674617576036e-06,1.4636481402724738e-06,3.1053972187389739e-11,1.4041477527577106e-13,8.8203485070595042e-05,3.8684419808834445e-07,1.3927456567905773e-11,1.3393015566842915e-19,1.71485045723408e-20,5.4513249233880943e-18,1.2461913910011944e-06,1.0229772604849751e-12,4.7412977419024613e-20,1.4918001057508061e-20,2.7750140842179487e-25,0.0,4.2329801769442109e-14,9.7856162745578731e-12,2.2732241581011356e-15,2.2732365919028785e-15,1.0587039933894465e-20,1.8467618094775038e-21,8.1946667346956674e-16,2.966759815319969e-13
1.0060105947975199e-14,0.266026700194854,76.950000000000003,0.0,0.0,0.0,0.99989143855335283,9.4999999999384066,1.1876144941683477e-07,1.7111053195076444e-06,1.7110690763665678e-06,4.2432236580499955e-11,1.6420540357948992e-13,0.00010279319065430336,5.2760397754978438e-07,1.8996509634179927e-11,1.8301050479116328e-19,2.8138143262643827e-20,8.6925367335870624e-18,1.6996393274112144e-06,1.3980946912425454e-12,6.4670568453719216e-20,2.1447627267947679e-20,5.1754759902477637e-25,0.0,6.7527489862271905e-14,1.3373623114153698e-11,3.6320111299615685e-15,3.6320342403643709e-15,1.9667370144207073e-20,3.4430326579572115e-21,1.3046038743408318e-15,4.0561836156722573e-13
1.151497495489784e-14,0.26602670019479613,76.950000000000003,0.0,0.0,0.0,0.99987574390897116,9.499999999919396,1.3593538336861327e-07,1.9585274644323803e-06,1.9584799163131565e-06,5.557969271262846e-11,1.8799520893550059e-13,0.00011729111005207413,6.8979878631258977e-07,2.4838086449777612e-11,2.3972335466180771e-19,4.3298121750771011e-20,1.3008705290978887e-17,2.22213882814287e-06,1.8316759153606763e-12,8.4558363257844312e-20,2.9200035566216606e-20,8.8695474144007587e-25,0.0,1.0110619481543961e-13,1.7520697010116335e-11,5.4464587987236435e-15,5.4464982717878475e-15,3.3574375358337839e-20,5.8986888443867957e-21,1.949347799660806e-15,5.3160950425852654e-13
1.2969843961820481e-14,0.2660267001947307,76.950000000000003,0.0,0.0,0.0,0.99986005057322258,9.499999999897847,1.5310904719465641e-07,2.2059410578195299e-06,2.2058806621374856e-06,7.0495109532518447e-11,2.1178419209129139e-13,0.00013169781923864492,8.7329376370268032e-07,3.1447487677933405e-11,3.0406339438093468e-19,6.3436366091889972e-20,1.8549879509328145e-17,2.8132554736444705e-06,2.3237173584513538e-12,1.0706036204738669e-19,3.8171557776854348e-20,1.4252245359523368e-24,0.0,1.4424789709101333e-13,2.222676496930675e-11,7.7824293038341881e-15,7.7824925223095468e-15,5.3742695149816367e-20,9.4757802106573927e-21,2.7754608836806891e-15,6.7466622752675448e-13
1.5879581975665762e-14,0.2660267001945764,76.950000000000003,0.0,0.0,0.0,0.99982866780104507,9.499999999847164,1.8745556455913737e-07,2.7007426116995873e-06,2.7006518794995651e-06,1.0562490513325563e-10,2.593596937912016e-13,0.00016023989282403729,1.3036490087110259e-06,4.6951108060926844e-11,4.5560381746645465e-19,1.2212816945950507e-19,3.390055452434301e-17,4.1996161370985828e-06,3.4831665985977152e-12,1.5984345603542817e-19,5.9744511258734457e-20,3.1919650225396047e-24,0.0,2.6391085942538595e-13,3.3315589595349075e-11,1.4282343240823774e-14,1.4282483908199052e-14,1.1945552919840923e-19,2.1211846079750935e-20,5.0572288911022356e-15,1.0120420546773525e-12
1.8789319989511044e-14,0.26602670019439173,76.950000000000003,0.0,0.0,0.0,0.99979729018407693,9.4999999997864126,2.2180100168834383e-07,3.1955100242704522e-06,3.1953827445719628e-06,1.4781179137507172e-10,3.0693191272541048e-13,0.00018842394732957761,1.8176076572427166e-06,6.5470341702614777e-11,6.3758935761424277e-19,2.1166230975455511e-19,5.5917564382098059e-17,5.8553001751398256e-06,4.8764137951748111e-12,2.2289377788452437e-19,8.6101586181690369e-20,6.235509449424891e-24,0.0,4.3582348675749428e-13,4.6639507078793257e-11,2.3658473052006637e-14,2.3658746099223706e-14,2.3162689014682908e-19,4.1420326922598479e-20,8.3175983259222119e-15,1.4178739254782012e-12
