Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204),C5H8(336),S(200),C7H8(273),S(400),S(399),S(388),C7H10(238),C7H10(187),S(106),OH(D)(275),S(808),S(826),S(929)
5.116220084611946e-16,0.5205708707315977,76.950000000000003,0.0,0.0,0.0,0.99999998418670655,9.5,3.0663772250330291e-10,1.8129075950394348e-09,1.8129078954823223e-09,1.698034501148804e-16,9.9201452761126084e-16,1.1794591154855316e-08,2.5470572983156094e-12,7.8659021175710701e-11,5.4277545993219913e-16,5.040885335718701e-12,7.605590853880553e-24,6.8636004804468594e-17,4.0671919450912472e-26,2.4624910870872943e-27,2.1007196289431506e-17,6.8986398830751047e-23,6.8986383805994277e-23,1.3110169898690329e-29,1.9145398880592375e-30,3.0658156782982568e-24,4.698917271661717e-35,3.2258119418424635e-27,7.9238200162067327e-36,3.143426414662505e-53,2.9054603764131237e-53,2.9054603931690271e-53,5.7287014980230687e-22,2.8945968375136441e-22,1.5899825967661016e-36,1.5939936671137477e-36,4.0110699007125217e-39,4.4693341135586516e-46,2.7417800896250347e-53
6.85737282575986e-16,0.5205708707315976,76.950000000000003,0.0,0.0,0.0,0.9999999788051962,9.4999999999999964,4.109927142116962e-10,2.4298760884942608e-09,2.4298766992539208e-09,2.3409347152726034e-16,1.7820689772618164e-15,1.5805013081439931e-08,4.5749237732784124e-12,1.0541273787600635e-10,9.7495375629850539e-16,9.054239251633462e-12,1.3780146005310062e-23,1.232885725487828e-16,9.5086915427131273e-26,5.7516755502386531e-27,3.7737740848827065e-17,1.6113090011063623e-22,1.6113085608939709e-22,3.8410419565800255e-29,5.6106818474882142e-30,5.523946877404989e-24,1.3771742014257632e-34,7.4375688397582516e-27,2.3240937918959093e-35,1.8706170816426478e-52,1.7290062384159238e-52,1.7290062491416565e-52,1.3379068590829769e-21,6.76017235238366e-22,4.6574997726373726e-36,4.671740697326236e-36,1.4240922827091808e-38,1.8617714147332782e-45,1.3007135266657366e-52
8.598525566907774e-16,0.5205708707315977,76.950000000000003,0.0,0.0,0.0,0.99999997342372215,9.4999999999999947,5.1534770526815727e-10,3.0468443406761673e-09,3.0468453709967369e-09,2.9816673618957283e-16,2.8018901190150009e-15,1.9813651264314741e-08,7.191984750083854e-12,1.3215857042466315e-10,1.5327371654252761e-15,1.4233668988811245e-11,2.1776644929612074e-23,1.938266780512221e-16,1.8439914665751952e-25,1.1143813940988413e-26,5.9334026616008247e-17,3.1218623415152498e-22,3.1218613090329297e-22,9.0085290363976906e-29,1.3162618509925006e-29,8.7002216553776291e-24,3.2311657952495581e-34,1.4219518041840495e-26,5.4570798017392454e-35,7.5606505940300058e-52,6.9882888301940692e-52,6.9882888809529367e-52,2.5918708028840312e-21,1.3096198104666909e-21,1.0921173027834013e-35,1.0961009689596137e-35,3.9836655627227885e-38,6.134896403137821e-45,4.9966009739379709e-52
1.0339678308055687e-15,0.5205708707315976,76.950000000000003,0.0,0.0,0.0,0.99999996804228419,9.4999999999999929,6.1970269567268959e-10,3.6638123515879017e-09,3.6638139106252793e-09,3.6214564195448821e-16,4.0514752474525514e-15,2.3820506446910147e-08,1.0397994660412643e-11,1.5889652099834997e-10,2.2160888214660955e-15,2.0578688543426605e-11,3.15950670014288e-23,2.802463949277275e-16,3.1682150179666442e-25,1.9130004059629591e-26,8.5796038921749312e-17,5.3590820854014628e-22,5.3590800124638516e-22,1.8086006196760217e-28,2.6433050287775915e-29,1.2594429231424267e-23,6.4894239097791458e-34,2.4096809228113651e-26,1.0967690570670712e-34,2.5249013872288833e-51,2.3337595510232309e-51,2.3337595696316182e-51,4.4488086539981055e-21,2.2478928798882235e-21,2.1921681853900416e-35,2.2013987868760479e-35,9.230599864265111e-38,1.6217412185292515e-44,1.4918415845869402e-51
1.20808310492036e-15,0.5205708707315976,76.950000000000003,0.0,0.0,0.0,0.99999996266088265,9.4999999999999911,7.2405768542529688e-10,4.2807801212324002e-09,4.2807823180901154e-09,4.2611877503371043e-16,5.5308214708348286e-15,2.7825579417721632e-08,1.4192693050144775e-11,1.8562659190625596e-10,3.0249696155336912e-15,2.80887824511921e-11,4.3235390085521729e-23,3.8254355759038541e-16,5.0109097921594431e-25,3.0231234620296103e-26,1.1712376174320361e-16,8.4688934444091219e-22,8.4688896966009124e-22,3.2697848989983862e-28,4.7801157293742326e-29,1.7206346000791411e-23,1.1736502486647971e-33,3.759800184748561e-26,1.9849166010102981e-34,7.0875896060407829e-51,6.5510401230204013e-51,6.5510401799996511e-51,7.0296542961067569e-21,3.5519418809896909e-21,3.9624826691461871e-35,3.981369532783989e-35,1.8886859918764061e-37,3.7190373184284857e-44,3.8012488959043375e-51
1.5563136531499429e-15,0.5205708707315976,76.950000000000003,0.0,0.0,0.0,0.99999995189818869,9.499999999999984,9.3276766297474993e-10,5.5147149367301943e-09,5.5147187366443871e-09,5.5407105643629054e-16,9.1787868665725484e-15,3.5830381523619796e-08,2.3547230501105433e-11,2.3906310292618089e-10,5.0191797220525424e-15,4.6602363122008449e-11,7.1981656729396315e-23,6.3475542505511181e-16,1.0563236006178549e-24,6.3629577966091978e-26,1.9437628066050544e-16,1.7824640077432858e-21,1.7824630247497744e-21,8.5755856561255095e-28,1.2543186535317444e-28,2.8582512988758584e-23,3.0802764658138498e-33,7.7207304949458569e-26,5.2161300574754359e-34,3.960179530474556e-50,3.6603835244145253e-50,3.6603835620332238e-50,1.4792379246970945e-20,7.4742894532924531e-21,1.0388415984426132e-34,1.0449264824247641e-34,6.0848825282080367e-37,1.4539430983325523e-43,1.7837414123208658e-50
1.9045442013795256e-15,0.5205708707315975,76.950000000000003,0.0,0.0,0.0,0.99999994113563972,9.4999999999999787,1.1414776379165458e-09,6.7486487871931591e-09,6.7486546269531298e-09,6.820427056144652e-16,1.3745763065278728e-14,4.3828063877256192e-08,3.5253517670621446e-11,2.9246812192802077e-10,7.5150551374596024e-15,6.9770295600390518e-11,1.0801526002457018e-22,9.5042900874083376e-16,1.9202846960415279e-24,1.1550185263383509e-25,2.9109145244884937e-16,3.2355018399636033e-21,3.2354997075635147e-21,1.860177456381008e-27,2.7221594554579269e-28,4.282693678207853e-23,6.6861083628127125e-33,1.3680971764487651e-25,1.1335549897120557e-33,1.4938450676512857e-49,1.3807571205278167e-49,1.380757136508225e-49,2.6845401880700087e-20,1.3564437422925723e-20,2.2526020934191027e-34,2.2681493803611492e-34,1.5547282629150767e-36,4.3128949629815776e-43,6.0585338334045744e-50
2.2527747496091084e-15,0.5205708707315974,76.950000000000003,0.0,0.0,0.0,0.99999993037323576,9.4999999999999698,1.3501876102507166e-09,7.9825816726462374e-09,7.9825899893696185e-09,8.1001037424141681e-16,1.923172551231373e-14,5.1818633118912998e-08,4.9309361155084863e-11,3.4584166837188543e-10,1.05122663111078e-14,9.7588238925142565e-11,1.513360052964824e-22,1.3295292030055169e-15,3.1673996588141191e-24,1.9024305835345748e-25,4.0726913846280041e-16,5.3290823842940598e-21,5.3290782928658863e-21,3.5688894108615246e-27,5.2252592652766319e-28,5.9937733185010099e-23,1.2836478480850566e-32,2.199766599000137e-25,2.1787521646557742e-33,4.5788782342182951e-49,4.232245435788537e-49,4.2322454902295841e-49,4.4206962436485594e-20,2.2336881888126847e-20,4.3202365162245512e-34,4.3545813193058419e-34,3.4344792241375451e-36,1.0839914881838337e-42,1.7130055240857214e-49
2.6010052978386912e-15,0.5205708707315972,76.950000000000003,0.0,0.0,0.0,0.9999999196109769,9.4999999999999591,1.5588975799772933e-09,9.2165135931138947e-09,9.2165248242118179e-09,9.379791301704591e-16,2.5636650131250989e-14,5.9802095748058877e-08,6.5712614064080191e-11,3.9918376131217642e-10,1.4010490577675863e-14,1.300519441892454e-10,2.0194370166458825e-22,1.7720216339633143e-15,4.8709605942913151e-24,2.921598022127284e-25,5.4290920246660932e-16,8.1837979933058926e-21,8.1837908049222186e-21,6.2699075858871784e-27,9.1845352226399046e-28,7.9913057366872757e-23,2.2567086658895822e-32,3.2975084741663577e-25,3.8346388164477833e-33,1.2175779709176743e-48,1.1254042512896639e-48,1.1254042673815024e-48,6.7873684820178193e-20,3.4295196633815889e-20,7.5871006817085265e-34,7.6555847348930858e-34,6.8484028862857872e-36,2.432169664868432e-42,4.2873027398409249e-49
2.949235846068274e-15,0.5205708707315972,76.950000000000003,0.0,0.0,0.0,0.9999999088488627,9.4999999999999467,1.7676075470963062e-09,1.0450444548619905e-08,1.0450459131800934e-08,1.065941526346783e-15,3.2960513516094357e-14,6.7778458075591874e-08,8.4461191795441441e-11,4.5249441925711876e-10,1.8009414534724977e-14,1.6715728576024417e-10,2.5983816362592335e-22,2.2778729129926649e-15,7.1025125612898216e-24,4.2543853314127576e-25,6.9801151195004592e-16,1.1916864567015047e-20,1.1916852760919729e-20,1.0296913667481489e-26,1.5091445620937482e-27,1.0275111745976009e-22,3.7087855075289488e-32,4.6869930490347969e-25,6.309034565247278e-33,2.8952985016189734e-48,2.6761172386080873e-48,2.6761172811334098e-48,9.8813271138025966e-20,4.9928341828928889e-20,1.2455394301585131e-33,1.2581634219697953e-33,1.262398680893539e-35,5.0023460642202774e-42,9.7738768969298526e-49
3.645696942527439e-15,0.5205708707315971,76.950000000000003,0.0,0.0,0.0,0.99999988732506806,9.4999999999999218,2.1850274735117617e-09,1.2918303564842132e-08,1.2918326166450684e-08,1.321871367127767e-15,5.0364962935420567e-14,8.3709907058648872e-08,1.2898598687165432e-10,5.5902150418855524e-10,2.7508108055007351e-14,2.5527638232891634e-10,3.9748664152307233e-22,3.4795184705908206e-15,1.3436768391160379e-23,8.0284027835703936e-25,1.0666023376954533e-15,2.2487216037702121e-20,2.2487188646003632e-20,2.3886854121361785e-26,3.5047582053114129e-27,1.5700827872344714e-22,8.6165069045101928e-32,8.4322847733647278e-25,1.4689388270513015e-32,1.2985932657444762e-47,1.2002866977613215e-47,1.2002867220775906e-47,1.8638022824732462e-19,9.4174147758812294e-20,2.88713305478701e-33,2.9230874675759644e-33,3.5954395279343631e-35,1.750960662111469e-41,4.2199866330085404e-48
4.233562624599255e-15,0.5205708707315969,76.950000000000003,0.0,0.0,0.0,0.99999986915781203,9.4999999999998952,2.5373613588454543e-09,1.5001359659696015e-08,1.5001390394664515e-08,1.5378942112709851e-15,6.7916148026770142e-14,9.7135204090958039e-08,1.7385076361487812e-10,6.4884070297112194e-10,3.7081627872842452e-14,3.4406833731030683e-10,5.3635493529128932e-22,4.6907394722733238e-15,2.1072618319568021e-23,1.2566261826231066e-24,1.4383070761390728e-15,3.5196287525060075e-20,3.5196237855717514e-20,4.3308840782099532e-26,6.3603453672512382e-27,2.1170126272949553e-22,1.5642303380167501e-31,1.2687759481163389e-24,2.6712844540451794e-32,3.686916431458856e-47,3.4078085039256025e-47,3.4078085839450782e-47,2.9160840423460713e-19,1.4734380803660015e-19,5.2310968455513668e-33,5.3065928685916976e-33,7.5495980519097515e-35,4.2521222581385281e-41,1.181579881777719e-47
4.821428306671071e-15,0.5205708707315969,76.950000000000003,0.0,0.0,0.0,0.99999985099096678,9.499999999999865,2.8896952367483732e-09,1.7084413004867626e-08,1.7084453124444451e-08,1.7539124268379121e-15,8.8085861896549797e-14,1.1054035018863593e-07,2.253716638758795e-10,7.3857056284537028e-10,4.8077899567655802e-14,4.4603343765443376e-10,6.9598696868914372e-22,6.0820797235753524e-15,3.117270530949939e-23,1.8555869771485795e-24,1.8654745927873705e-15,5.1970426260963121e-20,5.1970342880889502e-20,7.2693982768503876e-26,1.0685827970206495e-26,2.7452878919182258e-22,2.6289073182807182e-31,1.8027295039579569e-24,4.4967047304432993e-32,9.1236271048086379e-47,8.432948665100482e-47,8.4329488900522843e-47,4.3042562044509527e-19,2.1748532690624992e-19,8.7745112287522061e-33,8.9185622312977072e-33,1.4405091041533495e-34,9.213013883090345e-41,2.9007136044915671e-47
5.409293988742887e-15,0.5205708707315967,76.950000000000003,0.0,0.0,0.0,0.99999983282453209,9.4999999999998277,3.2420291072206646e-09,1.9167463600471494e-08,1.9167514357286875e-08,1.9699362139786721e-15,1.1087399179299131e-13,1.239253756079169e-07,2.8353869348090257e-10,8.2821117270189729e-10,6.04954182709056e-14,5.6115190390971668e-10,8.7638184755806639e-22,7.6533788671714839e-15,4.4085756799690569e-23,2.6199090115880021e-24,2.3481042498311069e-15,7.3374539533739585e-20,7.3374407660256092e-20,1.1495867037345689e-25,1.6914396868867791e-26,3.4548225406575759e-22,4.1626568617430141e-31,2.4514706675695226e-24,7.130892249824945e-32,2.0318940218030828e-46,1.8780753922309857e-46,1.8780754481108466e-46,6.0747132457553143e-19,3.069429223616719e-19,1.3866764590106357e-32,1.4121950483988066e-32,2.5518571125695478e-34,1.8262469230367102e-40,6.4184354690999496e-47
5.997159670814703e-15,0.5205708707315964,76.950000000000003,0.0,0.0,0.0,0.99999981465850729,9.4999999999997886,3.5943629702624729e-09,2.1250511446622383e-08,2.1250574094703047e-08,2.1859622429507422e-15,1.3628042475106589e-13,1.3729031061880425e-07,3.4834185370803017e-10,9.1776262151639136e-10,7.4332677767045406e-14,6.8940394762331771e-10,1.0775386761584223e-21,9.4044763922414504e-15,6.0161688886661046e-23,3.5698205561079212e-24,2.886195408253493e-15,9.9974626723616624e-20,9.9974427796313361e-20,1.7339106145419631e-25,2.5535613165425528e-26,4.2455304560890733e-22,6.2864779141994113e-31,3.2202989965015467e-24,1.0784311681676855e-31,4.1667030383339125e-46,3.8512752477640488e-46,3.851275374046671e-46,8.2738706691401099e-19,4.1806187466404424e-19,2.0901120811368836e-32,2.1327304116482697e-32,4.2618296768111596e-34,3.374326163217282e-40,1.3091837678643102e-46
7.172891034958336e-15,0.5205708707315958,76.950000000000003,0.0,0.0,0.0,0.99999977832768472,9.499999999999698,4.2990306740552187e-09,2.5416598891023189e-08,2.5416689089281718e-08,2.6180061643129672e-15,1.9494774901414079e-13,1.6396002999568828e-07,4.9781673620840073e-10,1.0965983906817542e-09,1.0626041575099308e-13,9.8522994029885897e-10,1.5421346077778591e-21,1.3445426780913601e-14,1.0320017423054447e-22,6.1071590659283467e-24,4.1287596787381228e-15,1.710216540018871e-19,1.710212480636807e-19,3.53742922078474e-25,5.2193998513036687e-26,6.0701228451575405e-22,1.2858118120347878e-30,5.1349512995596217e-24,2.2114168034209109e-31,1.4657428082187591e-45,1.3547834028021736e-45,1.3547834562607222e-45,1.4143181801826281e-18,7.1462622172929575e-19,4.258416386563755e-32,4.3622947806789846e-32,1.0387829569668203e-33,9.841850234213637e-40,4.574647994565993e-46
8.231049262687605e-15,0.5205708707315952,76.950000000000003,0.0,0.0,0.0,0.99999974563134053,9.4999999999996021,4.9332315820578847e-09,2.9166068189003653e-08,2.9166187485121677e-08,3.0068431428885179e-15,2.5670180623472254e-13,1.8789437040931572e-07,6.5493988467075773e-10,1.2572465412974176e-09,1.3983584384111251e-13,1.2961926298414909e-09,2.0312678453865656e-21,1.7695588616859357e-14,1.5626083156375182e-22,9.2280907010963707e-24,5.4367394579501648e-15,2.5840169365435478e-19,2.5840099139751926e-19,6.1182878749211634e-25,9.042581897137719e-26,7.9890081105054457e-22,2.2290256619568976e-30,7.3046649635259606e-24,3.8413712587601252e-31,3.8335416262534071e-45,3.5433361303607866e-45,3.5433362903120423e-45,2.1355058863568263e-18,1.0790276803888292e-18,7.3564573460117229e-32,7.56241962498668e-32,2.059620551731989e-33,2.2380164034456326e-39,1.1915059181924637e-45
9.289207490416875e-15,0.5205708707315947,76.950000000000003,0.0,0.0,0.0,0.99999971293631518,9.4999999999994937,5.5674324659880232e-09,3.2915528580537202e-08,3.2915681059115358e-08,3.3956836627059863e-15,3.2693741226881305e-13,2.1176408562965481e-07,8.3340959681933906e-10,1.417607187046859e-09,1.77987927553331e-13,1.649402340604071e-09,2.5876558988365591e-21,2.252581328344658e-14,2.2500818301065881e-22,1.32644146299669e-23,6.9244045834174419e-15,3.7140113678932178e-19,3.7140000012606729e-19,9.9008383821355538e-25,1.4657580089013298e-25,1.0169562329253468e-21,3.6153499638653316e-30,9.9107060248890626e-24,6.2416588078249003e-31,8.9157243813611236e-45,8.240790560409216e-45,8.2407909788787111e-45,3.0673129163610118e-18,1.5498507779308149e-18,1.1890271163179241e-31,1.22660331674133e-31,3.7576154373703634e-33,4.6049674873268819e-39,2.7615242380545831e-45
1.0347365718146144e-14,0.5205708707315939,76.950000000000003,0.0,0.0,0.0,0.99999968024260566,9.4999999999993729,6.2016333258464722e-09,3.6664980066291218e-08,3.666516981998501e-08,3.7845211617957141e-15,4.0565391003714897e-13,2.3556935013183579e-07,1.03316824040714e-09,1.5776808424041288e-09,2.2070796107025099e-13,2.0447450127086218e-09,3.2112935578819695e-21,2.7935172677031864e-14,3.1147892318080677e-22,1.8333919161491059e-23,8.5917513373130701e-15,5.133128024789679e-19,5.1331105622672067e-19,1.5207347303059041e-24,2.2551195119516841e-25,1.2611287748848421e-21,5.5657379113802528e-30,1.2961821431248575e-23,9.6241628116403829e-31,1.8918903384870328e-44,1.7486716680344962e-44,1.748671766537398e-44,4.2364926042403577e-18,2.1406134212014788e-18,1.8241339772398951e-31,1.8883592355352998e-31,6.42251706883923e-33,8.7606954614020576e-39,5.839434928357561e-45
1.1405523945875414e-14,0.5205708707315931,76.950000000000003,0.0,0.0,0.0,0.99999964755020854,9.4999999999992362,6.8358341616340637e-09,4.0414422646933003e-08,4.041465377642802e-08,4.1733569509186098e-15,4.9285064254345694e-13,2.5931033791134082e-07,1.2541583416235436e-09,1.7374680208972979e-09,2.679872555634318e-13,2.4821068998383351e-09,3.9021756127744845e-21,3.3922740400499874e-14,4.1770623000645771e-22,2.4554415080534969e-23,1.0438776002069307e-14,6.8742927964233017e-19,6.8742670725658184e-19,2.2396955139879534e-24,3.3268201840689244e-25,1.5313687588033563e-21,8.2157547940257652e-30,1.6464075922185046e-23,1.4226569431352472e-30,3.7309606041170627e-44,3.4485223812913204e-44,3.4485225945328868e-44,5.6697246291110058e-18,2.8647962993688744e-18,2.6833538084093959e-31,2.7875161925676553e-31,1.0416222764986279e-32,1.5650828190010282e-38,1.1475732158970022e-44
1.3521840401333953e-14,0.5205708707315913,76.950000000000003,0.0,0.0,0.0,0.99999958216933893,9.4999999999989271,8.1042357609999992e-09,4.7913281095549049e-08,4.7913607310743525e-08,4.9510312033477861e-15,6.9268218365883999e-13,3.0660017704231439e-07,1.7596037622513091e-09,2.0561849971160478e-09,3.7618894959174218e-13,3.4824347995304363e-09,5.4856520703597073e-21,4.762880298331076e-14,6.9754241943302615e-22,4.091983391009706e-23,1.4671844192177051e-14,1.1454485992119306e-18,1.145443538474322e-18,4.4043194043207748e-24,6.5640197437260426e-25,2.1498527827088098e-21,1.6230059783244175e-29,2.4837999635553104e-23,2.8170500547770752e-30,1.2345941848036236e-43,1.1411343231832974e-43,1.1411344074447107e-43,9.4347201052660743e-18,4.767171542084786e-18,5.2643091020932556e-31,5.5068879802338615e-31,2.425784451955378e-32,4.3294469087113413e-38,3.7774536330415015e-44
1.5638156856792492e-14,0.5205708707315891,76.950000000000003,0.0,0.0,0.0,0.99999951679367982,9.4999999999985665,9.3726372640924577e-09,5.5412103931722752e-08,5.5412541731332314e-08,5.7287037447106295e-15,9.2642678001283212e-13,3.5363498578961423e-07,2.3492891060906834e-09,2.3737622060932433e-09,5.0252382028238303e-13,4.6494820813949782e-09,7.3380435971316742e-21,6.3636622027910501e-14,1.0806945349973042e-21,6.3303839224797866e-23,1.9623579411193588e-14,1.7718017127953699e-18,1.7717926964387263e-18,7.8434734738847593e-24,1.172854134549273e-24,2.8720127165147226e-21,2.9035256930595501e-29,3.5049589639780002e-23,5.0489132549367365e-30,3.4189602907023378e-43,3.16014309813167e-43,3.1601433682367557e-43,1.4574324443616098e-17,7.3641083690251917e-18,9.3530555643252061e-31,9.8520808230045564e-31,4.9902422756376448e-32,1.0311145460305763e-37,1.041478657654858e-43
1.775447331225103e-14,0.5205708707315867,76.950000000000003,0.0,0.0,0.0,0.99999945142320512,9.4999999999981544,1.0641038670918034e-08,6.2910891160790532e-08,6.2911457107202134e-08,6.5063735488179197e-15,1.194079176640283e-12,4.0041613950907231e-07,3.0227600685834157e-09,2.6902037237292397e-09,6.4692293894837438e-13,5.9823496320853119e-09,9.4593085236040162e-21,8.1938844669589752e-14,1.5832574546948741e-21,9.2650082883591267e-23,2.5293951916878582e-14,2.5928310370226772e-18,2.5928161174951781e-18,1.2973145943484825e-23,1.9463333136924546e-24,3.6974544624588427e-21,4.8242396423787893e-29,4.710320963167542e-23,8.4007544037932166e-30,8.2942914421136217e-43,7.6664115539691163e-43,7.6664122956591488e-43,2.1299424639866312e-17,1.0762163561561836e-17,1.5434158779021897e-30,1.6369947701570663e-30,9.3578672701135976e-32,2.1955348932670683e-37,2.5151479111359405e-43
