Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362),S(361),C7H10(38),S(410),S(340),S(358),S(336),C7H8(308),S(197),S(793),S(853),S(958),S(950),S(1019),S(954),HO2(43),OO(1086),C5H8O(834),S(873)
4.65459709898388e-07,0.36837289684761876,76.950000000000003,0.0,0.0,0.0,0.3868061950697404,9.447520371991434,0.12406848714566221,0.079485960111742443,0.045395172972532205,0.01708453450638232,0.055192569250850622,0.016745318218500935,0.014475135342807952,0.11220669730865178,1.6407365599491562e-07,9.5453477838817572e-06,0.0022994391568929868,1.1481556483724858e-05,5.9632441935203684e-06,0.024332419388478344,0.098937111845635556,0.018180872946044254,0.0060818957001272092,1.1838902223896539e-08,0.0035848134141533397,0.00019968046506922075,0.0016114280882876463,7.724212806853057e-05,3.0329699743918532e-11,4.0636502531500032e-06,2.5453419759642393e-06,1.5843617563471315e-10,0.00014373495340626078,6.9227568476280694e-13,0.037844620874851784,5.7615188531067296e-11,3.1385802800408735e-06,1.2438539945110958e-09,1.7129994260535189e-05,0.00040436647709766533,3.6515341080099188e-05,5.2751578161311649e-05,1.2815517335096842e-05,0.0015797436473750221,0.0010267536553002475,0.0090685706545711228,0.00029966467082128046,2.4980474726477015e-09
4.7226880733102227e-07,0.36837363195808426,76.950000000000003,0.0,0.0,0.0,0.38278979822153197,9.447182149434397,0.12526782237228395,0.080156966605919436,0.044978109122696584,0.017051708414676871,0.055683260509273171,0.016496585302443269,0.014505536128089254,0.11311246367909322,1.6260186995675692e-07,9.6378623658692687e-06,0.0022652167720613823,1.1311016303441504e-05,6.0137338154719228e-06,0.02448803893345779,0.099942305220771951,0.018423804000452387,0.0061886253059166459,1.1729690084037008e-08,0.0036140450303559285,0.00020257491579379972,0.0016529242009990616,7.6529580610328464e-05,2.9878305040397932e-11,4.0556890950614301e-06,2.5403553606580973e-06,1.5679105485275715e-10,0.00014318737429967697,6.8588954170992387e-13,0.038049800869355672,5.8198323479102395e-11,3.1704922033455981e-06,1.250643818477876e-09,1.7236822952530776e-05,0.00041147172440293749,3.7155816400969125e-05,5.3683652819491987e-05,1.3042222950602878e-05,0.0016246649968133554,0.0010268393404422452,0.0091815607278951366,0.00030943662854365772,2.5136262411953243e-09
4.790779047636565e-07,0.3683743704719631,76.950000000000003,0.0,0.0,0.0,0.37883684703032988,9.4468509430529632,0.12645642688205871,0.080819222983228939,0.044565401253423578,0.017018750164966786,0.056166681735739445,0.016252796582571807,0.014533376366422096,0.11400060127360641,1.6115362136397997e-07,9.7295483749780013e-06,0.0022316766809277054,1.1143866156622049e-05,6.06356481052756e-06,0.024639662096893469,0.1009315013958791,0.018663670520537187,0.0062945214946584799,1.1621630630103067e-08,0.0036420146462005001,0.0002054554590307717,0.0016946024494257856,7.5824553765536218e-05,2.9435909819613391e-11,4.047700064223662e-06,2.5353512863854055e-06,1.5517192150495717e-10,0.0001426379819729012,6.7957080148408951e-13,0.038248190806728394,5.877214280543237e-11,3.2018961890890764e-06,1.2572109693933888e-09,1.7340729176257498e-05,0.00041857431104151455,3.7796029811044362e-05,5.4615362952765124e-05,1.3268829996315343e-05,0.0016698794146140759,0.0010269235233387923,0.0092933486979648403,0.00031932975322106194,2.5287788276946832e-09
4.858870021962908e-07,0.3683751120870237,76.950000000000003,0.0,0.0,0.0,0.3749459430787988,9.4465265642191127,0.12763447172684919,0.081472864845854462,0.044157043276188176,0.016985689553825668,0.056642976842379678,0.016013813346247806,0.014558722309292012,0.11487151307207842,1.5972838255899195e-07,9.8204190311393371e-06,0.0021987996773161992,1.0980010923588074e-05,6.1127473940787458e-06,0.024787406284184733,0.10190503451809184,0.01890051703219776,0.0063995861836997946,1.1514721691483874e-08,0.0036687551847466426,0.00020832226079782329,0.0017364544051838525,7.5127033373434036e-05,2.9002260751295324e-11,4.039690156321875e-06,2.5303341350632611e-06,1.5357820279708647e-10,0.00014208736478548434,6.7331933717111122e-13,0.038439991344166556,5.9336842227245447e-11,3.2328028473173397e-06,1.2635620306346017e-09,1.7441800211889659e-05,0.00042567461713002267,3.8436016356455716e-05,5.554675858545144e-05,1.3495350939710304e-05,0.0017153768289838789,0.0010270063048358963,0.0094039511204325917,0.00032934276560098175,2.5435179601755397e-09
4.926960996289251e-07,0.3683758565105066,76.950000000000003,0.0,0.0,0.0,0.3711157272392494,9.4462088304557064,0.12880212413484163,0.082118024884762969,0.043753024222339128,0.016952552901916992,0.057112285724082154,0.015779502162360723,0.014581638628022911,0.11572559203309636,1.5832564084826821e-07,9.9104872585143391e-06,0.0021665672885305583,1.0819359106718534e-05,6.1612915620140788e-06,0.024931384837700608,0.10286323135164578,0.019134387724947008,0.0065038217072050314,1.1408959844514622e-08,0.0036942991078235867,0.0002111754850068313,0.0017784718969850802,7.443699709776681e-05,2.8577114179798183e-11,4.03166554184514e-06,2.5253077717288097e-06,1.5200934202804219e-10,0.00014153604083885568,6.6713494858426184e-13,0.038625396238909558,5.9892613089621803e-11,3.2632225537379177e-06,1.2697033592575679e-09,1.7540120356588605e-05,0.00043277301839201828,3.9075810656352397e-05,5.6477889180885492e-05,1.3721798102964289e-05,0.0017611474568840298,0.0010270877766059819,0.0095133843053274714,0.00033947441216960138,2.5578559316558352e-09
4.995051970615594e-07,0.36837660345912576,76.950000000000003,0.0,0.0,0.0,0.36734487834171564,9.4458975652038983,0.12995954761869402,0.082754832960182656,0.043353328755813041,0.016919363431020403,0.057574744410943769,0.015549734644761247,0.014602188454606499,0.11656322130017267,1.5694489799225106e-07,9.9997656938662406e-06,0.0021349617420032686,1.0661822667792716e-05,6.2092070967923079e-06,0.025071707198709676,0.10380641135171301,0.019365326395786999,0.0066072307633174279,1.1304340545928002e-08,0.0037186783774835947,0.0002140152934607877,0.0018206470022373888,7.3754415297370277e-05,2.8160235684203222e-11,4.0236316564481638e-06,2.5202756011370958e-06,1.5046479804428731e-10,0.00014098446567005132,6.6101737006728719e-13,0.038804592622356547,6.0439642414311841e-11,3.2931654520614075e-06,1.2756410949844223e-09,1.7635771041748471e-05,0.00043986988583802073,3.9715446877840493e-05,5.7408803596777334e-05,1.3948183652046119e-05,0.0018071817947033905,0.0010271680221729097,0.0096216643164809025,0.00034972346393660937,2.5718046172397906e-09
5.063142944941937e-07,0.36837735265897065,76.950000000000003,0.0,0.0,0.0,0.36363211189593614,9.4455925975993189,0.131106902080009,0.083383416179384218,0.04295793763747132,0.016886141601931238,0.058030485213858972,0.015324387224185802,0.014620433421308778,0.11738477441146598,1.5558566971596407e-07,1.0088266694648125e-05,0.0021039659341538877,1.0507316872540894e-05,6.256503573311661e-06,0.025208479062396764,0.10473488675133133,0.019593376401847992,0.0067098163671866469,1.1200858255640501e-08,0.0037419244241100854,0.00021684184585177169,0.0018629720389490392,7.3079251827265173e-05,2.7751399667562159e-11,4.0155932818163854e-06,2.5152406184132503e-06,1.4894404471635959e-10,0.0001404330391448891,6.5496627767403789e-13,0.038977761262414083,6.097811294986812e-11,3.3226414567314072e-06,1.2813811688050789e-09,1.7728830945391884e-05,0.00044696558552238721,4.0354958710993738e-05,5.8339550050089913e-05,1.4174519588147974e-05,0.0018534706092287183,0.0010272471178016211,0.0097288069715866076,0.00036008871529624693,2.5853754905083918e-09
5.131233919268281e-07,0.3683781038454376,76.950000000000003,0.0,0.0,0.0,0.35997617886444666,9.4452937622582542,0.13224434391028136,0.084003898971872257,0.042566828145910784,0.016852905417199592,0.058479636863529381,0.015103340930368078,0.014636433699097604,0.11819061551178318,1.5424748523930275e-07,1.0176002346817416e-05,0.0020735633999192527,1.0355760140858244e-05,6.3031903645835949e-06,0.025341802526213802,0.10564896265925394,0.019818580620722667,0.0068115818092461438,1.1098506543132141e-08,0.0037640681204128053,0.00021965529976001913,0.0019054395579240486,7.2411464732869953e-05,2.7350388954995933e-11,4.0075546164779088e-06,2.5102054534098685e-06,1.474465704363373e-10,0.00013988211162921179,6.4898129539026832e-13,0.039145076814477917,6.1508203234462334e-11,3.3516602560224958e-06,1.2869293112068367e-09,1.7819376099872694e-05,0.00045406047835674544,4.0994379353922584e-05,5.9270176090069006e-05,1.4400817741281923e-05,0.0019000049289074916,0.0010273251332720574,0.0098348278428073786,0.00037056898296089198,2.5985796392255588e-09
5.199324893594624e-07,0.3683788567631611,76.950000000000003,0.0,0.0,0.0,0.3563758644842237,9.4450008990730456,0.13337202608845908,0.084616403162090084,0.042179974458881921,0.016819670692267214,0.058922324643175331,0.014886481183927318,0.014650248034933111,0.11898109956581501,1.5292988682598465e-07,1.0262984472388031e-05,0.0020437382831558506,1.0207073903293967e-05,6.3492766472187065e-06,0.025471776231795473,0.10654893716694451,0.020040981417551645,0.0069125306181864431,1.0997278186149719e-08,0.0037851397606229226,0.00022245581065328629,0.0019480423352375895,7.1751006893889374e-05,2.6956994403298812e-11,3.9995193409348837e-06,2.5051724115003002e-06,1.4597187763518631e-10,0.00013933198951093063,6.4306200090457878e-13,0.039306708061664412,6.2030087664822891e-11,3.3802313154458142e-06,1.292291060051818e-09,1.7907479995042024e-05,0.00046115491996990692,4.1633741505428198e-05,6.0200728578511527e-05,1.4627089765611564e-05,0.0019467760354012337,0.0010274021325540007,0.0099397422578526972,0.00038116310496342099,2.6114277803830851e-09
5.267415867920967e-07,0.3683796111658252,76.950000000000003,0.0,0.0,0.0,0.352829987134479,9.4447138530148216,0.13449009827525202,0.085221048039734029,0.041797347999204877,0.016786451298213243,0.059358670515225975,0.014673697596419387,0.014661933787961134,0.11975657257170177,1.516324293502087e-07,1.0349224636730514e-05,0.0020144753095790798,1.0061182465088549e-05,6.3947714067321592e-06,0.02559849550071374,0.10743510146298203,0.020260620618026255,0.0070126665281262405,1.0897165263809266e-08,0.0038051690442722401,0.00022524353188721084,0.0019907733649792846,7.1097826631688854e-05,2.657101454401217e-11,3.9914906762539933e-06,2.500143510278117e-06,1.4451948231898923e-10,0.00013878294013917818,6.3720793105183308e-13,0.039462818144572379,6.2543936560302545e-11,3.4083638813550559e-06,1.2974717681114295e-09,1.7993213677037885e-05,0.00046824926062093505,4.2273077353477146e-05,6.1131253676149607e-05,1.4853347136209472e-05,0.0019937754554205656,0.001027478174397343,0.010043565301460068,0.00039186993972460194,2.6239302746069454e-09
5.33550684224731e-07,0.36838036681602304,76.950000000000003,0.0,0.0,0.0,0.34933739724835466,9.4444324739451844,0.1355987069043163,0.085817950427770989,0.041418917748737731,0.016753259379009636,0.059788793242262044,0.014464883780348476,0.014671546964647919,0.12051737177414346,1.5035467988021615e-07,1.0434734155630108e-05,0.0019857597603609263,9.9180128757177537e-06,6.4396834426756301e-06,0.025722052464328727,0.10830773995337983,0.02047753948656891,0.0071119934495334613,1.0798159234617503e-08,0.0038241850640050117,0.00022801861470708962,0.0020336258522531741,7.0451868218558456e-05,2.6192255235173053e-11,3.9834714340959743e-06,2.4951205108986305e-06,1.4308891362318397e-10,0.00013823519623985535,6.3141858637732814e-13,0.039613564780918487,6.3049916237841291e-11,3.4360669847553604e-06,1.3024766102692031e-09,1.8076645842866096e-05,0.00047534384514828651,4.2912418571012315e-05,6.2061796834156507e-05,1.5079601147175844e-05,0.0020409949528339267,0.0010275533128501122,0.010146311817221441,0.00040268836518182445,2.636097139949832e-09
5.403597816573653e-07,0.36838112348515634,76.950000000000003,0.0,0.0,0.0,0.34589697626646981,9.4441566164364676,0.13669799527043494,0.086407224748247136,0.041044650533280901,0.01672010554588681,0.060212808502478864,0.014259937168870751,0.014679142252892853,0.12126382587638539,1.4909621727792897e-07,1.0519524102112209e-05,0.0019575774461016923,9.7774948039994581e-06,6.484021373602495e-06,0.0258425361879513,0.10916713038672689,0.020691778709036771,0.0072105154434943331,1.0700251009108283e-08,0.0038422162969294852,0.00023078120824985583,0.0020765932064252708,6.9813072351512711e-05,2.58205293179964e-11,3.9754640634652837e-06,2.4901049473573098e-06,1.4167971338394418e-10,0.00013768895986062483,6.2569343538339516e-13,0.039759100475748738,6.3548189093102536e-11,3.4633494452947823e-06,1.3073105904147461e-09,1.8157842930942053e-05,0.0004824390129424933,4.3551796320540552e-05,6.299240279015798e-05,1.5305862910896465e-05,0.002088426521047806,0.0010276275977143512,0.010247996409703876,0.00041361727797555817,2.6479380650951922e-09
5.471688790899996e-07,0.36838188095318863,76.950000000000003,0.0,0.0,0.0,0.34250763563038222,9.443886139597863,0.13778810361481048,0.086988983085971167,0.040674511281205916,0.01668699905115157,0.060630828999929075,0.014058758842596492,0.014684773055154299,0.12199625525051429,1.4785663181387974e-07,1.0603605313044033e-05,0.0019299146836213681,9.6395604206430996e-06,6.5277936418725207e-06,0.025960032789589058,0.11001354398297412,0.020903378379374334,0.0073082366989702455,1.0603431021772194e-08,0.0038592905990694976,0.00023353145954699831,0.0021196690346081677,6.9181376621439954e-05,2.5455656310760416e-11,3.9674706934724979e-06,2.485098153273823e-06,1.4029143572587567e-10,0.00013714440589343441,6.2003191873397533e-13,0.039899572722479189,6.4038913670734294e-11,3.4902198753314498e-06,1.3119785480371227e-09,1.823686920775583e-05,0.00048953509795643803,4.4191241251187068e-05,6.392311556807798e-05,1.5532143358152622e-05,0.002136062375648228,0.0010277010749483854,0.010348633446820221,0.00042465559269002631,2.6594624219954316e-09
5.539779765226339e-07,0.3683826390084525,76.950000000000003,0.0,0.0,0.0,0.33916831581412077,9.4436209069094712,0.13886916920757975,0.087563335250153959,0.040308463258475154,0.016653947943571602,0.061042964569800393,0.013861253365485882,0.01468849152062216,0.12271497214557948,1.4663552479680094e-07,1.0686988395521106e-05,0.0019027582734517797,9.5041442859085765e-06,6.5710085183022095e-06,0.02607462555353348,0.1108472455648047,0.021112377989708397,0.0074051615127196085,1.0507689288139172e-08,0.0038754352025240648,0.0002362695135293109,0.0021628471353724536,6.855671588585274e-05,2.509746211192369e-11,3.9594931681540395e-06,2.480101283709052e-06,1.3892364666534008e-10,0.00013660168521823358,6.1443345259523364e-13,0.040035124194982528,6.4522244744273764e-11,3.5166866840874131e-06,1.3164851645249685e-09,1.8313786850820661e-05,0.00049663242874009735,4.4830783500001873e-05,6.4853978481167263e-05,1.5758453239036316e-05,0.0021838949472926068,0.0010277737870228053,0.010448237062411301,0.00043580224114468717,2.6706792779679802e-09
5.607870739552682e-07,0.3683833974475474,76.950000000000003,0.0,0.0,0.0,0.33587798539211727,9.443360786064444,0.13994132642765567,0.088130388834079351,0.039946468282020482,0.016620959207212318,0.061449322278972464,0.013667328630112684,0.01469034857646942,0.12342028089312902,1.4543250821720031e-07,1.0769683733046775e-05,0.0018760954769696287,9.3711832416899514e-06,6.6136741066665766e-06,0.026186395038970533,0.11166849369100329,0.021318816423435152,0.0075012942715953473,1.0413015457284946e-08,0.0038906767149854173,0.00023899551303168849,0.0022061214926778509,6.7939022611352435e-05,2.4745778698502313e-11,3.951533079737822e-06,2.4751153359963882e-06,1.3757592372869624e-10,0.00013606092750722106,6.0889743170515855e-13,0.040165892931512362,6.4998333404673179e-11,3.542758081909312e-06,1.3208349691989497e-09,1.8388656028069125e-05,0.00050373132848157017,4.5470452704625004e-05,6.5785034137722835e-05,1.598480312460303e-05,0.0022319168748512882,0.001027845773236241,0.010546821159005883,0.00044705617173326442,2.6815974072740703e-09
5.744052688205367e-07,0.368384914703314,76.950000000000003,0.0,0.0,0.0,0.32944030226590865,9.4428553708456544,0.14205943926421163,0.089243019894932732,0.03923447858931197,0.016555192158009033,0.062245119102702209,0.013289868730389018,0.014688676237065096,0.12479185288882523,1.4307924572831005e-07,1.0933051624506534e-05,0.0018242019595946528,9.1123846134228975e-06,6.6973890247620311e-06,0.026401773392773061,0.1132746333014002,0.021724162233240255,0.0076912015356880607,1.0226828582181583e-08,0.0039185537912286156,0.00024441190950127203,0.002292935805262838,6.6724258406740213e-05,2.4061301009260109e-11,3.9356704975852679e-06,2.4651795158722166e-06,1.349390417259204e-10,0.0001349857277098186,5.9801021584766498e-13,0.040413612199792601,6.5929369875129277e-11,3.5937465173503825e-06,1.3290815337737356e-09,1.8532480053338459e-05,0.00051793510124784406,4.6750288054865643e-05,6.7647890644637778e-05,1.6437664313429555e-05,0.0023285003553369411,0.0010279877109878506,0.010740985266632577,0.00046988175218644844,2.7025711824557661e-09
5.866616441992784e-07,0.3683862796662517,76.950000000000003,0.0,0.0,0.0,0.32380412827003169,9.4424167333430713,0.14393656575323946,0.090220462713937882,0.038607143031510645,0.016496267488563452,0.062942596679427337,0.012961539994632114,0.014681292046564766,0.12598330985757683,1.4101949312787004e-07,1.1077830435701098e-05,0.0017790669069895843,8.8872719066100339e-06,6.7709319139416134e-06,0.026586714247203221,0.11468003850765177,0.022080591747968455,0.0078594545880991372,1.0062803041352204e-08,0.0039408088248955491,0.00024924683024598492,0.0023713411241082353,6.5654084390417511e-05,2.3465967756213407e-11,3.9214656208868899e-06,2.4562820298889869e-06,1.3263045877852779e-10,0.00013402571053577357,5.8841887665889142e-13,0.040621498523207282,6.6743976681973827e-11,3.6383622489663312e-06,1.3360096685961508e-09,1.8655480997910816e-05,0.00053072699770176672,4.7902861323154601e-05,6.932553401736454e-05,1.6845478667905679e-05,0.0024160032721803693,0.0010281133111011934,0.01091238104801839,0.00049078144818371326,2.7205083395253466e-09
