Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990)
2.190771101417438e-08,0.30224385947180094,76.950000000000003,0.0,0.0,0.0,1.5682289604594876e-05,9.4999932477595177,0.001081730670560507,0.0052591860604807323,6.8374178518926433e-11,8.0202081481950604e-13,4.8215508334566394e-10,1.1704338073383348e-06,0.020491415621035052,2.7418659257520716e-06,3.6776535750561515e-21,5.2145946619703684e-07,4.6538171935842185e-05,0.94379314869319653,0.00015265043825418804,9.8167209745153465e-15,2.2985940747785607e-13,2.9870082775690236e-08,0.0,0.00041038076068687028,5.4005507544967571e-11,0.0099640643115230746,0.010010724235835045,1.0829989966437641e-06,5.5519595930566852e-07,1.4702453983443561e-08,0.0046495866001165275,1.0053821881361736e-06,2.5757874149601666e-07,3.334523895559884e-07,5.8726631717508539e-07,5.2659526767013237e-06,2.2177412288450238e-05,0.014074283887881131,3.4653396248331232e-12,1.3754055022437469e-12,2.326932860929295e-06,7.505154743827894e-07
2.2047343031772546e-08,0.3022438594779799,76.950000000000003,0.0,0.0,0.0,1.5558213837565157e-05,9.4999932506150717,0.0010788984994270193,0.005237657627694718,6.7243215922078126e-11,7.8874361081791358e-13,4.8018138580354802e-10,1.1590862733682244e-06,0.020201087474067243,2.7306421207760644e-06,3.6167711679214625e-21,5.2145946411364157e-07,4.6774717634727233e-05,0.94406405086221623,0.00015265512545282981,9.7765363102514518e-15,2.3102747643214043e-13,3.002225467434438e-08,0.0,0.00041049936186842123,5.3967257957421462e-11,0.0099640620509174882,0.01001072436165693,1.0829987512311295e-06,5.5519583349198778e-07,1.4706674212904429e-08,0.0046706207096438215,1.0099304188645751e-06,2.587440334572923e-07,3.3345223766445216e-07,5.8992336096758373e-07,5.2898600170762373e-06,2.2178605839687927e-05,0.014096785693766621,3.4810183059342392e-12,1.3816284253427266e-12,2.3306552244037253e-06,7.5171560711308876e-07
2.2186975049370712e-08,0.30224385948430665,76.950000000000003,0.0,0.0,0.0,1.5436039759224202e-05,9.4999932534589462,0.0010760736484537988,0.0052162185765140473,6.6179163869344515e-11,7.7625271989231785e-13,4.782158826464138e-10,1.1479272953976566e-06,0.019915591394939175,2.7194649146941477e-06,3.559494388574381e-21,5.2145946202482846e-07,4.7010524685994297e-05,0.94433016475329845,0.00015265978073712965,9.7365184843044923e-15,2.3219189836988407e-13,3.0173951598192571e-08,0.0,0.00041061586756796915,5.3930404682109692e-11,0.0099640598996062774,0.010010724487126815,1.0829985177022338e-06,5.5519571376944537e-07,1.4710819848892355e-08,0.0046915670036788816,1.0144596611425898e-06,2.599044604296335e-07,3.3345209311469629e-07,5.9256931184041858e-07,5.3136675459771329e-06,2.2179744551411131e-05,0.014119235699609895,3.4966315299461785e-12,1.3878253682988048e-12,2.3343690013776227e-06,7.5291297527640991e-07
2.246623908456705e-08,0.30224385949737037,76.950000000000003,0.0,0.0,0.0,1.5197272457194811e-05,9.4999932591118483,0.0010704458385620448,0.0051736071314015262,6.4224168289787478e-11,7.5330512800594341e-13,4.7430932310070644e-10,1.1261625025772267e-06,0.019358774923605833,2.6972495237300877e-06,3.4542685743233957e-21,5.2145945783176878e-07,4.7479927567544851e-05,0.94484834489984793,0.0001526689969564607,9.656980570945244e-15,2.3450982448928623e-13,3.0475923548626879e-08,0.0,0.0004108427313366738,5.3860434945606058e-11,0.0099640559049887899,0.010010724737059634,1.0829980841154367e-06,5.5519549148292021e-07,1.4718892281027512e-08,0.004733197621919971,1.0234614996538032e-06,2.6221080121676231e-07,3.3345182470525674e-07,5.9782812135758667e-07,5.3609848477302785e-06,2.218186742290837e-05,0.01416398369843897,3.527662707404325e-12,1.4001417506408591e-12,2.3417713573279893e-06,7.5529959868297994e-07
2.2745503119763386e-08,0.30224385951092864,76.950000000000003,0.0,0.0,0.0,1.4965744398797818e-05,9.4999932647186043,0.0010648471041300365,0.0051313487655547914,6.2462142669897317e-11,7.3262491810155005e-13,4.7043513337891782e-10,1.1051149365891961e-06,0.018820338438716347,2.6752182099077039e-06,3.3594398036752987e-21,5.2145945361930675e-07,4.7946390131809892e-05,0.94534831040506739,0.00015267808964484439,9.5781017102156695e-15,2.3681323295695528e-13,3.0776004750766314e-08,0.0,0.00041106162388067417,5.3794821330362062e-11,0.0099640522901559662,0.010010724985722147,1.0829976918003712e-06,5.5519529035564304e-07,1.47266809580781e-08,0.0047744813923889231,1.0323883388627239e-06,2.6449792659926947e-07,3.3345158180770725e-07,6.0304311679962643e-07,5.4079079208107929e-06,2.2183799710196879e-05,0.014208534518405223,3.5584353468446905e-12,1.4123555183439348e-12,2.3491410284979553e-06,7.5767569866540251e-07
2.3024767154959722e-08,0.30224385952492416,76.950000000000003,0.0,0.0,0.0,1.4741220292179711e-05,9.4999932702795959,0.001059277308570221,0.0050894405441128665,6.0856966524027012e-11,7.137874618708332e-13,4.6659304441673743e-10,1.084760914019459e-06,0.018299674905523793,2.6533694431417811e-06,3.2730609504309857e-21,5.2145944938863362e-07,4.8409922098298057e-05,0.94583066202750432,0.00015268706144946697,9.4998764239374122e-15,2.3910217172544182e-13,3.107420143699055e-08,0.0,0.00041127280811023662,5.3732956770026392e-11,0.0099640490209565065,0.010010725233190155,1.0829973370462167e-06,5.5519510848459002e-07,1.4734195238923683e-08,0.0048154212275948053,1.0412408085440515e-06,2.6676599793027176e-07,3.3345136212799375e-07,6.0821466607708201e-07,5.4544400756087529e-06,2.2185558531921795e-05,0.014252894573946762,3.5889516192310692e-12,1.4244675330709942e-12,2.3564790782024192e-06,7.6004161756642502e-07
2.330403119015606e-08,0.3022438595393045,76.950000000000003,0.0,0.0,0.0,1.4523472589300994e-05,9.4999932757951946,0.0010537363154799757,0.0050478795567345299,5.9380843754306254e-11,6.9646600366981958e-13,4.627827893982306e-10,1.0650775336404244e-06,0.017796197338477156,2.6317017061314042e-06,3.1936336818272795e-21,5.2145944514074083e-07,4.8870533349180004e-05,0.94629598068911014,0.00015269591493521009,9.422299279707814e-15,2.4137668955133717e-13,3.1370519944720548e-08,0.0,0.00041147653825451591,5.3674364056646297e-11,0.00996404606630274,0.010010725479529355,1.0829970164742917e-06,5.5519494413761943e-07,1.4741444173413049e-08,0.0048560200152251518,1.0500195331058026e-06,2.6901517518798814e-07,3.3345116357784598e-07,6.1334313396536757e-07,5.5005845943025916e-06,2.2187159469415272e-05,0.014297070067167041,3.6192136770294759e-12,1.4364786491432923e-12,2.3637865345577934e-06,7.6239768639639307e-07
2.3583295225352396e-08,0.302243859554022,76.950000000000003,0.0,0.0,0.0,1.431228123077641e-05,9.4999932812657679,0.001048223988658181,0.0050066629173924661,5.801234000531613e-11,6.8040858472439598e-13,4.5900410373651512e-10,1.046042650610237e-06,0.017309338139876781,2.6102134942535179e-06,3.1200026449477826e-21,5.2145944087646643e-07,4.9328233923875583e-05,0.94674482812953353,0.00015270465258769553,9.3453648905148619e-15,2.4363683596856254e-13,3.1664966712929263e-08,0.0,0.00041167306014789528,5.3618665618252041e-11,0.0099640433978978662,0.010010725724797446,1.0829967270091307e-06,5.5519479573804412e-07,1.4748436512550391e-08,0.0048962806183624925,1.0587251316356774e-06,2.7124561698754288e-07,3.3345098425646059e-07,6.1842888213149068e-07,5.5463447311051196e-06,2.2188616704151747e-05,0.014341066994854164,3.6492236543638327e-12,1.4483897136020395e-12,2.3710643916455752e-06,7.6474422520782788e-07
2.3862559260548733e-08,0.30224385956903355,76.950000000000003,0.0,0.0,0.0,1.4107433398874224e-05,9.499993286691689,0.0010427401921211466,0.0049657877641690537,5.6734844804960614e-11,6.6541996134712771e-13,4.5525672505504264e-10,1.0276348514962372e-06,0.016838548459687592,2.5889033154540115e-06,3.0512725529961824e-21,5.2145943659652785e-07,4.9783034013751079e-05,0.94717774753948158,0.00015271327681621328,9.2690679143472059e-15,2.4588266126216787e-13,3.1957548278723208e-08,0.0,0.00041186261150716292,5.3565559823911618e-11,0.0099640409899863485,0.010010725969045734,1.0829964658515013e-06,5.5519466185079071e-07,1.4755180718381197e-08,0.0049362058756990028,1.0673582179473992e-06,2.7345748059281923e-07,3.3345082243373405e-07,6.234722691614911e-07,5.5917237125074378e-06,2.2189943143398151e-05,0.014384891155275303,3.6789836671778742e-12,1.4602015662726683e-12,2.3783136106386508e-06,7.6708154345805329e-07
2.414182329574507e-08,0.30224385958430006,76.950000000000003,0.0,0.0,0.0,1.3908723278437993e-05,9.499993292073313,0.0010372847901179102,0.0049252512590538498,5.5535380343772209e-11,6.5134759898983988e-13,4.5154039316903093e-10,1.0098334301011982e-06,0.016383297575896537,2.5677696901427388e-06,2.9867439612490589e-21,5.2145943230154925e-07,5.0234943956924813e-05,0.94759526417375628,0.00015272178995653723,9.1934030538183149e-15,2.4811421644266581e-13,3.2248271273993899e-08,0.0,0.00041204542219979741,5.3514802616154557e-11,0.0099640388191257461,0.01001072621232045,1.0829962304535664e-06,5.5519454116966906e-07,1.4761684973537646e-08,0.0049757986017492746,1.0759194006267385e-06,2.7565092192826003e-07,3.3345067653493702e-07,6.2847365058727655e-07,5.6367247375207025e-06,2.2191150534997761e-05,0.01442854815475279,3.7084958133934938e-12,1.4719150398276796e-12,2.3855351208914058e-06,7.694099403601753e-07
2.4421087330941406e-08,0.3022438595997859,76.950000000000003,0.0,0.0,0.0,1.371595182574029e-05,9.4999932974110077,0.0010318576471449129,0.0048850505877427192,5.440371995313489e-11,6.3807130767943441e-13,4.4785485006705194e-10,9.9261836409172493e-07,0.015943072295438957,2.5468111510887451e-06,2.9258657405130995e-21,5.2145942799208194e-07,5.0683974233182458e-05,0.94799788594394219,0.00015273019427362964,9.11836505579136e-15,2.5033155322091003e-13,3.2537142422139947e-08,0.0,0.00041222171450334581,5.3466193903052717e-11,0.0099640368639789516,0.010010726454663691,1.0829960184963122e-06,5.5519443250579876e-07,1.4767957190472211e-08,0.0050150615870611908,1.0844092830771156e-06,2.778260955905481e-07,3.3345054512676423e-07,6.3343337891324498e-07,5.6813509779157357e-06,2.2192249571732103e-05,0.014472043414021602,3.737762173067852e-12,1.483530959849e-12,2.3927298209935927e-06,7.7172970522237868e-07
2.4700351366137743e-08,0.3022438596154589,76.950000000000003,0.0,0.0,0.0,1.3528926545109425e-05,9.4999933027051284,0.001026458627960062,0.0048451829594386934,5.3331745912973825e-11,6.2549569139935369e-13,4.4419983989277303e-10,9.7597029241300762e-07,0.015517376375280596,2.5260262433164346e-06,2.8682004538849383e-21,5.2145942366861846e-07,5.1130135459001268e-05,0.94838610399115264,0.00015273849196423668,9.0439487110074456e-15,2.52534723983508e-13,3.2824168534859415e-08,0.0,0.00041239170335607582,5.3419567628979107e-11,0.0099640351051256092,0.01001072669611414,1.0829958278690465e-06,5.5519433477709892e-07,1.4774005020380209e-08,0.0050539975984248567,1.0928284635647704e-06,2.7998315486018001e-07,3.3345042690466276e-07,6.3835180364268516e-07,5.7256055784604518e-06,2.2193249986029597e-05,0.014515382174372591,3.7667848085491578e-12,1.4950501448898097e-12,2.3998985797886954e-06,7.7404111777579831e-07
2.497961540133408e-08,0.3022438596312898,76.950000000000003,0.0,0.0,0.0,1.3347461272975558e-05,9.4999933079560286,0.0010210875975962045,0.0048056456066544878,5.2312963670037373e-11,6.1354443651394696e-13,4.4057510892685441e-10,9.5987049345414955e-07,0.015105729962738911,2.5054135240026259e-06,2.8133981664127117e-21,5.2145941933160426e-07,5.1573438382680142e-05,0.94876039323974404,0.00015274668515938118,8.9701488537170576e-15,2.5472378176876024e-13,3.3109356509010318e-08,0.0,0.00041255559659929763,5.337478425036666e-11,0.0099640335248903974,0.010010726936707626,1.0829956566507411e-06,5.5519424699872202e-07,1.4779835861825712e-08,0.0050926093790796805,1.1011775352635474e-06,2.8212225171294033e-07,3.3345032068130085e-07,6.4322927130393726e-07,5.7694916571551613e-06,2.2194160636097829e-05,0.014558569503591327,3.7955657646310327e-12,1.5064734065358146e-12,2.4070422373583921e-06,7.7634444849147707e-07
2.5258879436530416e-08,0.30224385964725187,76.950000000000003,0.0,0.0,0.0,1.3171375968995963e-05,9.4999933131640582,0.0010157444213740494,0.0047664357850166518,5.1342121154495144e-11,6.0215583590822809e-13,4.3698040556899409e-10,9.4430086392962402e-07,0.01470766905416067,2.4849715623744499e-06,2.761175921110731e-21,5.2145941498144559e-07,5.2013893879572451e-05,0.94912121293286711,0.00015275477592675829,8.8969603613144869e-15,2.5689878024310511e-13,3.3392713323537335e-08,0.0,0.00041271359521173839,5.3331724828142822e-11,0.0099640321071865507,0.010010727176477547,1.0829955030930198e-06,5.5519416827433514e-07,1.4785456869084641e-08,0.0051308996489195808,1.1094570862992634e-06,2.8424353683126895e-07,3.3345022537605619e-07,6.4806612547631143e-07,5.8130123054657666e-06,2.2194989584428505e-05,0.014601610301701793,3.8241070687054595e-12,1.5178015494659482e-12,2.4141616059746898e-06,7.7863995888691057e-07
2.5538143471726753e-08,0.30224385966332135,76.950000000000003,0.0,0.0,0.0,1.3000496514033038e-05,9.4999933183295706,0.0010104289649145476,0.0047275507730713748,5.0414915257072015e-11,5.9127933793359168e-13,4.3341548032012419e-10,9.2924389845395993e-07,0.014322744971368951,2.4646989396081052e-06,2.7113019142054239e-21,5.2145941061851716e-07,5.2451512947419576e-05,0.94946900715044202,0.00015276276627303737,8.8243781539753568e-15,2.5905977367806176e-13,3.3674246036463498e-08,0.0,0.00041286589353622428,5.3290286461211981e-11,0.0099640308373731591,0.01001072741545524,1.0829953656046514e-06,5.5519409778816677e-07,1.4790874960213946e-08,0.005168871104696382,1.1176676997936912e-06,2.8634715961553004e-07,3.3345014000543064e-07,6.5286270681578384e-07,5.8561705885548857e-06,2.2195744169329264e-05,0.014644509306521296,3.8524107309144114e-12,1.5290353715125553e-12,2.4212574710207485e-06,7.8092790182251791e-07
2.581740750692309e-08,0.3022438596794762,76.950000000000003,0.0,0.0,0.0,1.2834654514809446e-05,9.4999933234529088,0.0010051410941507521,0.0046889878720918696,4.952777417410346e-11,5.8087298738551923e-13,4.2988008576475426e-10,9.1468266979187599e-07,0.013950523855423697,2.4445942487284472e-06,2.6635837607796605e-21,5.2145940624316646e-07,5.2886306701784136e-05,0.94980420531000087,0.00015277065814607341,8.7523971942971175e-15,2.6120681692766571e-13,3.3953961781946014e-08,0.0,0.00041301267949886514,5.3250378887476401e-11,0.0099640297021253241,0.010010727653670235,1.0829952427374364e-06,5.5519403479777433e-07,1.4796096824853968e-08,0.0052065264202213867,1.1258099539081446e-06,2.8843326819517872e-07,3.3345006367432772e-07,6.5761935308045857e-07,5.8989695455109232e-06,2.2196431070005577e-05,0.014687271099031396,3.8804787443000896e-12,1.5401756637210217e-12,2.4283305918812131e-06,7.8320852178828948e-07
