Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600)
9.78403436747347e-09,0.33657293863888477,76.950000000000003,0.0,0.0,0.0,0.015694113594400431,9.4998758497524225,0.0050838186943131265,0.02648522031478873,0.0037917976690114968,7.8920916621695453e-05,2.9233524983839164e-09,4.097232857762663e-06,0.22278006928712338,1.7545982287321181e-05,4.5717168468690709e-13,1.5627631135273243e-05,0.00015905931356472719,0.68957362231768093,0.0021468107890723455,7.6478257852578574e-14,4.1850440138760376e-13,4.6617239419325222e-08,3.5036008143435036e-11,0.00018979217479926969,2.5585975407404718e-05,0.023717030167606627,0.024192809810756763,2.9558478120419492e-06,1.5976770299398944e-06,3.9443303151362384e-10,0.0013106492103633933,3.2482591698179328e-07,8.7719193144484648e-08,6.4727571701276372e-06,4.625796906026121e-07,6.464040536757171e-07,0.00014388544157936244,0.0082758424109038182,2.6995418138275629e-12,9.968926913413954e-13,7.4753838122166846e-07,2.2763696167045234e-07,4.7845222751046895e-09,3.918411231163594e-05,0.00012630869898579042,8.525486040458484e-05,1.1518301265846627e-07,6.451542186973309e-06,1.1225996713458387e-06,5.2714964824557325e-06,5.7100217852107343e-09,5.7410997163595552e-08
9.873058632492618e-09,0.33657323944133605,76.950000000000003,0.0,0.0,0.0,0.015137340714571028,9.4998773972511383,0.0050825993740896119,0.026469259775254522,0.0037138661418080385,7.7298873505949705e-05,2.9215886867564778e-09,4.0238560529778266e-06,0.22251269155944384,1.7535395998182688e-05,4.4777553542143046e-13,1.5602186644251856e-05,0.00016067119845702675,0.6903866454753036,0.0021487136185925106,7.6432114952905193e-14,4.2273562151413753e-13,4.7093275291541059e-08,3.5006994628758305e-11,0.00019002172817872138,2.5060174718664904e-05,0.023789778700108146,0.024273135198974304,2.9649124595353635e-06,1.6025768427795223e-06,3.9489810086273192e-10,0.0013237457953580159,3.2807150775262494e-07,8.8595813851650459e-08,6.5144108181273886e-06,4.6720699056992337e-07,6.5298018401561648e-07,0.00014650908756840022,0.0082865925122868125,2.7265440206600423e-12,1.0068641228575608e-12,7.4739917063243936e-07,2.2781952485792852e-07,4.7511227241333005e-09,3.9295724526349732e-05,0.00012667398569643907,8.637100639539626e-05,1.1635807313887963e-07,6.5373466181619116e-06,1.1266232260721991e-06,5.3523939797457016e-06,5.767090861868995e-09,5.8294405349385552e-08
9.962082897511766e-09,0.336573533783938,76.950000000000003,0.0,0.0,0.0,0.014600853150165148,9.4998789136966373,0.0050812618239960599,0.026453277011990687,0.0036375111585256587,7.570964344704062e-05,2.9198224701164079e-09,3.9530157862656875e-06,0.22224013537531656,1.7524795269589731e-05,4.3856946527394908e-13,1.5575462327957469e-05,0.00016228128792038617,0.69118498924216598,0.0021505483306036703,7.6385909151042505e-14,4.2696212024073804e-13,4.7568777323235686e-08,3.4975073691380999e-11,0.00019024704670047007,2.4545006919549761e-05,0.023860883176777859,0.024351809578461597,2.9737722398646733e-06,1.6073659163973331e-06,3.9535477281000816e-10,0.0013368343558866102,3.3131511031776047e-07,8.9471897584690967e-08,6.5552552641552909e-06,4.718314572529269e-07,6.5955184833707118e-07,0.00014913923209541955,0.0082971702604858494,2.7535296975438961e-12,1.0168294501366176e-12,7.4728141895511336e-07,2.2800111814839785e-07,4.7189435865852002e-09,3.9406760421525832e-05,0.00012703726899111639,8.747814440416158e-05,1.1753233632772115e-07,6.6230076959672147e-06,1.130546896902486e-06,5.4332484625965794e-06,5.8241249758975276e-09,5.9177361394460815e-08
9.999999999999999e-09,0.33657379327911985,76.950000000000003,0.0,0.0,0.0,0.014378329646633898,9.4998795502927553,0.0050806573338220617,0.026446463538157331,0.0036054614744951818,7.5042570623338393e-05,2.9190695485105978e-09,3.9235909254537437e-06,0.22212252980742705,1.7520276251738263e-05,4.3470526023470088e-13,1.5563701782519409e-05,0.00016296651487704238,0.69152068630144237,0.0021513097054849323,7.6366211993459707e-14,4.2876072146223924e-13,4.7771141891427731e-08,3.4960617869869435e-11,0.00019034176428801486,2.4328766254146083e-05,0.02389067718429155,0.024384825346758014,2.9774846382684136e-06,1.6093726194728315e-06,3.9554679957984106e-10,0.0013424065748701055,3.3269601587780767e-07,8.9844874514882411e-08,6.5724086519585627e-06,4.7380024126611112e-07,6.6234948476555275e-07,0.0001502613247999057,0.0083016246644377987,2.7650183686538963e-12,1.0210720105885096e-12,7.4723758311203089e-07,2.2807817439576615e-07,4.705597481789297e-09,3.9453883001844775e-05,0.00012719140825411974,8.7946919152493905e-05,1.1803223448261807e-07,6.6594471166500312e-06,1.1321883455972342e-06,5.4676705440161403e-06,5.8484062243256912e-09,5.9553266418790813e-08
1.0042204736029e-08,0.33657379327911985,76.950000000000003,0.0,0.0,0.0,0.0141347440603008,9.4998802524285413,0.0050799606269096367,0.026438875635759695,0.0035701147421056782,7.4306873884094065e-05,2.9182310624955439e-09,3.8913514814548942e-06,0.22199058725591719,1.7515243659798858e-05,4.304435351837241e-13,1.5550351340421405e-05,0.00016372884979260326,0.69189136690618702,0.0021521434132819204,7.6344276316095422e-14,4.3076176599060998e-13,4.7996277597513963e-08,3.4943935489198596e-11,0.00019044633379991003,2.4090279488786344e-05,0.023923500139242392,0.024421232531742314,2.9815744475042232e-06,1.6115833288507995e-06,3.9575883777079606e-10,0.001348607174516277,3.3423264664337495e-07,9.0259912195907855e-08,6.5913324830173871e-06,4.7599104600614819e-07,6.6546251988675796e-07,0.00015151155404213881,0.0083065478318388418,2.7778026237266605e-12,1.0257930069604663e-12,7.4719312140182804e-07,2.2816374558926566e-07,4.6909889408956774e-09,3.9506217798551422e-05,0.00012736257291128417,8.846673083662607e-05,1.1858849007915109e-07,6.6999743785252267e-06,1.1339948632755701e-06,5.5059730205699272e-06,5.8754256766358821e-09,5.9971550744243234e-08
1.0122326574546234e-08,0.33657404774483235,76.950000000000003,0.0,0.0,0.0,0.013683942044848976,9.4998815668981162,0.0050785704070370795,0.026424460056105284,0.0035039493216442834,7.2929725539724131e-05,2.9166381196637807e-09,3.8316015982163042e-06,0.22173717403461887,1.7505682872614066e-05,4.2246601355726353e-13,1.5524268297665574e-05,0.0001651749878670852,0.69258662144144978,0.0021536871310796329,7.6302603352958096e-14,4.345581870558206e-13,4.8423354511988532e-08,3.4910583242972213e-11,0.0001906424125565324,2.3643854861178811e-05,0.023984838189177779,0.024489369147472149,2.9892172866668253e-06,1.6157145970281068e-06,3.961565397112208e-10,0.0013603734479842996,3.3714856126024139e-07,9.1047488826849163e-08,6.6267712061947691e-06,4.801483237933547e-07,6.7136955995214449e-07,0.00015388846714107981,0.0083157948753051734,2.8020620664755999e-12,1.0347515847455119e-12,7.4712098251244858e-07,2.2832562907259489e-07,4.6639552219310472e-09,3.9605240979604142e-05,0.00012768636730933302,8.9447774858062397e-05,1.1964399547860037e-07,6.7768144589000062e-06,1.1373657224600074e-06,5.5786486070934837e-06,5.9266978596995268e-09,6.0765218763274212e-08
1.0202448413063468e-08,0.33657429727463906,76.950000000000003,0.0,0.0,0.0,0.013247942170498107,9.4998828575190419,0.0050770941946105689,0.026410031888042744,0.0034389935615984231,7.1577754413445433e-05,2.9150438227578652e-09,3.7737032457026449e-06,0.22148004370274144,1.7496113959430261e-05,4.1463433821254097e-13,1.5497242614588563e-05,0.00016661971640205192,0.69327109765640937,0.0021551811951108523,7.6260895027598423e-14,4.3835075978004297e-13,4.8850012301282096e-08,3.4875080907619336e-11,0.00019083538269719068,2.3205589320834525e-05,0.024044921637560338,0.024556242924120814,2.9967037906122524e-06,1.6197613590677485e-06,3.9654807581853936e-10,0.001372133156290476,3.4006284935298076e-07,9.1834626157275894e-08,6.6615795156535336e-06,4.8430328355311613e-07,6.7727296283860002e-07,0.00015626966108253217,0.0083249154710513754,2.8263079863998223e-12,1.0437051687590605e-12,7.4706445302497215e-07,2.2848678736044878e-07,4.6378120955776298e-09,3.9703844624786502e-05,0.00012800870307407637,9.0421170107211473e-05,1.2069885149073841e-07,6.853523202839312e-06,1.1406612125405365e-06,5.6512688200428637e-06,5.9779414379581786e-09,6.1558295175006257e-08
1.0274558067728979e-08,0.3365745177072761,76.950000000000003,0.0,0.0,0.0,0.012867794299910279,9.4998839990248474,0.005075694503643759,0.026397037022187323,0.0033815502404360965,7.0382144882620188e-05,2.9136079402391153e-09,3.7231272720226876e-06,0.22124556662536826,1.7487495818415751e-05,4.0770843574475323e-13,1.5472137262881895e-05,0.00016791877860572446,0.69387818663004464,0.0021564847669179226,7.6223330887226643e-14,4.4176099834056477e-13,4.9233649429638053e-08,3.4841342261324268e-11,0.00019100647773651806,2.2818009159084865e-05,0.024097943802715547,0.024615368688699762,3.0033104381608897e-06,1.6233325230477726e-06,3.968953444800524e-10,0.0013827112647323329,3.4268431405457955e-07,9.2542673108936261e-08,6.6923746867892521e-06,4.8804075983786262e-07,6.8258291138570946e-07,0.00015841614354218956,0.008333019158506285,2.848117719889194e-12,1.0517591127033146e-12,7.4702648337346735e-07,2.2863122481774029e-07,4.6150204839999623e-09,3.9792240929107178e-05,0.00012829759883680898,9.1290603282522518e-05,1.2164766590017789e-07,6.9224449826754324e-06,1.1435641186387461e-06,5.716574521065057e-06,6.0240361321627127e-09,6.2271501629371652e-08
1.0346667722394489e-08,0.3365747342822096,76.950000000000003,0.0,0.0,0.0,0.012498895898237626,9.4998851218379219,0.0050742296024522569,0.026384034212169803,0.0033250545621104277,6.9206259160161011e-05,2.9121712074421331e-09,3.6739585805862383e-06,0.22100829564275218,1.7478872598002448e-05,4.0089678136900223e-13,1.5446312027312253e-05,0.00016921672072994537,0.694477050911674,0.0021577506269725615,7.6185744459451522e-14,4.4516891474703218e-13,4.9616953500023178e-08,3.4805957509762906e-11,0.0001911752010677206,2.2436821051233339e-05,0.024149986203731409,0.024673506817274534,3.0097949948661342e-06,1.6268376933269415e-06,3.9723790826920414e-10,0.0013932840265390857,3.4530445405323969e-07,9.3250362300110319e-08,6.7226717017140274e-06,4.917763483363559e-07,6.8788990625455524e-07,0.00016056562763646579,0.0083410264078417791,2.86991643927937e-12,1.0598089894855274e-12,7.470003523721306e-07,2.2877510246308054e-07,4.5929057354098706e-09,3.9880318908944843e-05,0.00012858538773490984,9.2153691089285798e-05,1.2259595292985586e-07,6.9912534103985591e-06,1.1464085659929553e-06,5.7818259133707757e-06,6.0701075303981351e-09,6.2984125077320112e-08
1.041877737706e-08,0.33657494706429675,76.950000000000003,0.0,0.0,0.0,0.012140912631024875,9.4998862262486075,0.0050727014985326203,0.02637102442597378,0.003269491586120716,6.8049786316628683e-05,2.9107337288617525e-09,3.6261557477318875e-06,0.22076832873285437,1.7470244914849391e-05,3.9419758070796698e-13,1.5419786862382552e-05,0.00017051355288363038,0.6950679190212129,0.0021589799075127022,7.6148138672214003e-14,4.4857355868241841e-13,4.9999927518465371e-08,3.4768969955789923e-11,0.00019134161878124026,2.2061924332960366e-05,0.02420106568012868,0.024730673604330532,3.0161595636247262e-06,1.6302780039598916e-06,3.9757589766426759e-10,0.0014038514288793971,3.4792326632458408e-07,9.3957692878647004e-08,6.7524764809817929e-06,4.9551004451934403e-07,6.9319394437446928e-07,0.00016271789809016543,0.0083489399231232962,2.8917041201516305e-12,1.0678547898941338e-12,7.4698569652240355e-07,2.2891843277822665e-07,4.5714477478866012e-09,3.9968088277283142e-05,0.00012887210348305484,9.3010368745983067e-05,1.235437120207049e-07,7.0599453264169294e-06,1.1491957431967601e-06,5.8470186959475332e-06,6.116155576917022e-09,6.369611830268301e-08
1.049088703172551e-08,0.3365751561173624,76.950000000000003,0.0,0.0,0.0,0.011793520157555184,9.4998873125436223,0.0050711121396771119,0.026358008573412074,0.0032148465664392691,6.6912419469293663e-05,2.9092956188261689e-09,3.5796780009381369e-06,0.22052576093883766,1.7461613371101493e-05,3.8760907124553259e-13,1.5392581273945478e-05,0.00017180928507843339,0.69565101271141283,0.0021601737066765676,7.611051620211833e-14,4.5197499759057414e-13,5.0382574463096204e-08,3.4730422152038805e-11,0.00019150579500935635,2.1693219643200983e-05,0.024251198799968534,0.024786885087375705,3.0224062107183122e-06,1.6336545729236095e-06,3.9790943983965079e-10,0.0014144134594249857,3.5054074788023878e-07,9.4664664052173954e-08,6.7817949457016073e-06,4.992418440315725e-07,6.984950229772323e-07,0.00016487274304862734,0.0083567623283263854,2.9134807380855403e-12,1.0758965047565778e-12,7.4698216329878038e-07,2.290612279056649e-07,4.5506270933471782e-09,4.0055558458553119e-05,0.00012915777879372482,9.3860575317429614e-05,1.2449094266842163e-07,7.1285176589496263e-06,1.1519268148597308e-06,5.9121486783656449e-06,6.1621802178252818e-09,6.4407435302102803e-08
1.0555785720924468e-08,0.33657534112874016,76.950000000000003,0.0,0.0,0.0,0.011489661809372886,9.4998882749542979,0.00506963090687222,0.02634628982710778,0.0031664388704767767,6.5904874548927659e-05,2.9080008468126929e-09,3.5389485531110265e-06,0.22030530242497112,1.7453842166375801e-05,3.817725834545961e-13,1.5367530250113542e-05,0.00017297451178302378,0.69616932788727326,0.0021612186702841215,7.6076643552784606e-14,4.5503447921317477e-13,5.0726679503402985e-08,3.4694429852359883e-11,0.0001916516886178524,2.1366598535294825e-05,0.024295522950545691,0.024836671687752401,3.0279290442627786e-06,1.6366398924612431e-06,3.9820592720260046e-10,0.0014239146842312173,3.5289534093228928e-07,9.5300630138348851e-08,6.8077706563638588e-06,5.0259883848345102e-07,7.0326346127539394e-07,0.00016681413235614925,0.008363726699936045,2.9330702128597532e-12,1.0831305469852417e-12,7.4698821043797068e-07,2.2918929569695085e-07,4.5324177182593921e-09,4.013403338024611e-05,0.00012941402325201222,9.4620181122479399e-05,1.2534299805738082e-07,7.190128044733343e-06,1.1543377526488184e-06,5.9707085922908568e-06,6.2035823399467203e-09,6.5047005363817292e-08
1.0614194541203531e-08,0.3365755051372381,76.950000000000003,0.0,0.0,0.0,0.011223121623267964,9.4998891289425842,0.0050682577918792571,0.026335739833122582,0.0031234889359136905,6.5010925988567755e-05,2.9068352223735291e-09,3.5031598050310115e-06,0.22010520640222717,1.7446846119458767e-05,3.7659413272357271e-13,1.534453755915971e-05,0.00017402246682086392,0.696630702553513,0.0021621359266113449,7.6046149662517922e-14,4.5778583945044769e-13,5.1036151328131167e-08,3.4661009713807497e-11,0.00019178152010770942,2.1076801550166236e-05,0.024334780251720353,0.024880838336257902,3.0328205391568973e-06,1.6392839466087686e-06,3.9846984309723644e-10,0.0014324620512324688,3.5501354933291869e-07,9.5872749683903405e-08,6.8308196595637277e-06,5.0561881462826481e-07,7.07553003063719e-07,0.00016856289759819919,0.0083699347922723613,2.9506930469347627e-12,1.0896383440089813e-12,7.470009186356896e-07,2.2930420115398724e-07,4.516446423296956e-09,4.0204465301189306e-05,0.00012964396329703633,9.5299272768125358e-05,1.2610948137480616e-07,7.2454907534566627e-06,1.1564702057308845e-06,6.023363794019173e-06,6.2408279745182265e-09,6.5622092696894974e-08
1.0672603361482594e-08,0.33657566680929857,76.950000000000003,0.0,0.0,0.0,0.010962984626569861,9.499889971543146,0.0050668477639224862,0.026325187302848788,0.0030811156909355724,6.4128980474044639e-05,2.9056693376499901e-09,3.4681724572348683e-06,0.21990356374451697,1.7439848497830398e-05,3.7148521447486274e-13,1.5321131703303043e-05,0.00017506971764426967,0.69708734952800111,0.0021630317494656481,7.601564889590475e-14,4.6053548289602176e-13,5.1345413759061565e-08,3.4626638683424369e-11,0.00019190998886058603,2.0790894761449183e-05,0.024373445234871637,0.024924405899353227,3.0376382261025697e-06,1.6418881049932424e-06,3.9873105458090468e-10,0.0014410058734229754,3.5713087956658519e-07,9.6444632056739577e-08,6.8535601031813732e-06,5.0863753917675799e-07,7.1184059909866113e-07,0.00017031298640650765,0.0083760875221465872,2.9683085799403211e-12,1.0961434448735528e-12,7.4702033173569741e-07,2.2941877594887191e-07,4.5008604697560553e-09,4.0274716779285869e-05,0.00012987327573873821,9.5974022565557509e-05,1.2687561724822453e-07,7.3007698197418132e-06,1.1585678420152413e-06,6.0759706926773866e-06,6.2780581637345784e-09,6.6196658410505886e-08
1.0731012181761658e-08,0.3365758261769199,76.950000000000003,0.0,0.0,0.0,0.010709096355363665,9.4998908029014224,0.005065401751094871,0.026314632622367547,0.0030393116718734976,6.3258882670787111e-05,2.9045032329577052e-09,3.4339673049749523e-06,0.21970041969961027,1.743284955484749e-05,3.664449274366873e-13,1.5297322229930231e-05,0.00017611626937579175,0.69753937452552806,0.0021639066613434055,7.5985142369859509e-14,4.6328333748931413e-13,5.165446832164452e-08,3.4591337618927246e-11,0.00019203712544836986,2.0508827866214577e-05,0.024411526199153141,0.024967382421097223,3.0423831394634721e-06,1.644452926397243e-06,3.9898962207205217e-10,0.0014495461451275466,3.5924733023884481e-07,9.7016276875282524e-08,6.875995119450661e-06,5.116550101262677e-07,7.1612624841874052e-07,0.00017206429267646432,0.0083821861404429401,2.9859168003017998e-12,1.1026458453095424e-12,7.4704628194905242e-07,2.2953302589520975e-07,4.4856505576194202e-09,4.0344792305627355e-05,0.00013010197616513379,9.6644405143190187e-05,1.2764140550184255e-07,7.3559637712814601e-06,1.1606312360669384e-06,6.1285272636015181e-06,6.3152728828220527e-09,6.6770680275389099e-08
1.0783580120012814e-08,0.3365759676635949,76.950000000000003,0.0,0.0,0.0,0.010485814926617603,9.4998915416306708,0.0050640703214884942,0.026305131875254979,0.0030021686411634656,6.2485797450391497e-05,2.9034535839323618e-09,3.4038359128166301e-06,0.21951634288238175,1.7426549575764358e-05,3.6196661313700766e-13,1.527555636121142e-05,0.00017705757240706735,0.69794233055851862,0.0021646766246865567,7.5957682441775132e-14,4.6575488336394104e-13,5.1932440950464418e-08,3.4558788426945822e-11,0.00019215043405141857,2.0258209643825366e-05,0.024445306501524672,0.025005562514810589,3.0465921838790363e-06,1.64672808861116e-06,3.9922012100327843e-10,0.0014572293494497508,3.6115138270019085e-07,9.7530553800211184e-08,6.8959280774115043e-06,5.143696605489332e-07,7.1998166765191687e-07,0.0001736414227075694,0.0083876296411307741,3.0017579370149688e-12,1.1084956934002713e-12,7.4707509099194416e-07,2.2963557779803612e-07,4.4722756612792955e-09,4.0407713465142598e-05,0.00013030729585607737,9.7243995721729004e-05,1.2833031758450321e-07,7.4055643651901666e-06,1.1624594807750702e-06,6.1757835086541442e-06,6.3487528832283441e-09,6.7286816972528905e-08
1.083614805826397e-08,0.3365761073319968,76.950000000000003,0.0,0.0,0.0,0.010267365496525047,9.4998922714740441,0.0050627111231018387,0.026295629939006915,0.0029654753811687918,6.1722073650058426e-05,2.9024038178467673e-09,3.3743094730759555e-06,0.21933111715101972,1.7420248890310308e-05,3.5754252781183904e-13,1.5253477870726313e-05,0.00017799831695440517,0.69834169988915051,0.0021654304261011412,7.5930219430187804e-14,4.682250256669414e-13,5.2210247523590324e-08,3.4525517201806239e-11,0.0001922627090317952,2.0010625556138841e-05,0.024478626277921026,0.025043276014589225,3.0507438430766393e-06,1.6489722319485248e-06,3.9944856818254935e-10,0.0014649096695370581,3.6305472066113328e-07,9.804463775178958e-08,6.9156184450352004e-06,5.1708329261198549e-07,7.238355087860595e-07,0.00017521937875885968,0.0083930311703205342,3.0175931333901063e-12,1.1143433478305003e-12,7.4710894588233967e-07,2.2973787522617401e-07,4.4591915683913148e-09,4.0470498776880499e-05,0.00013051214297594513,9.7840013092687021e-05,1.290189478642982e-07,7.4550938255428312e-06,1.1642608524040761e-06,6.2229959676343758e-06,6.3822203164511041e-09,6.7802479987179992e-08
