Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844)
2.4990832004023774e-12,0.19882829633616766,76.950000000000003,0.0,0.0,0.0,0.999993693235534,9.4999999789782379,2.044601074379413e-07,2.5776839922648548e-06,2.5668900649341298e-06,1.5900871652465552e-08,1.2481982118159637e-12,2.0099684518632391e-07,2.9866746940845754e-07,5.1196426266247262e-09,2.0911338679896913e-16,1.7609330432995347e-16,3.2830085276850515e-16,4.3232657897252097e-07,4.5870199454558298e-11,4.5764173597367103e-17,3.3362229342092132e-19,3.4243319958364788e-23,9.3329634363042882e-24,3.7156521276237649e-14,1.4064548779935123e-11,7.4632449459420563e-14,7.4671079389547795e-14,2.7978809957816352e-17,1.0651120169403417e-17,2.0121382708877824e-20,1.9226597037302958e-13,1.5108222918206277e-16,3.151225694608812e-17,2.5047645631628226e-31,1.1309518842110748e-18,2.1228703911291228e-20,2.356429679100879e-31,4.6378930802065876e-09,1.5282646978006044e-23,4.6048789336940571e-24,6.1195354514805772e-12,1.8297184658600358e-12,5.4153241132729283e-12,6.1236543493950242e-12,2.4124973767155691e-14,2.3564270588704494e-31,1.591363074215884e-22,4.5477933908880513e-23,3.6138034820383862e-23,8.3171132943267211e-27,1.1104968273300935e-20,3.6042608747968607e-30,1.2416213351351399e-16,1.3853220857967259e-27,2.5668038980560811e-31,6.1239076347586606e-19,3.1291005136048406e-35,1.1265323179723092e-35,1.6543231714196579e-38,9.0625648267237097e-21,3.8894275484922446e-21,1.4446625559685508e-22,4.6760401786351329e-19,1.9594471051930886e-22,5.4696987526486944e-20,2.7699879682453677e-22,5.7714758237833903e-23,2.2658422666598743e-22,1.9356339280789789e-23,1.2215839293394526e-29,2.521021901727944e-23
2.542365918580842e-12,0.19882829633462393,76.950000000000003,0.0,0.0,0.0,0.99999358406892713,9.4999999782992788,2.0800122203882987e-07,2.6222872010450146e-06,2.6110722899197063e-06,1.645060085272858e-08,1.2696989918619832e-12,2.0114255913773304e-07,3.0516870768097774e-07,5.2488527650153363e-09,2.1634306857989434e-16,1.8580823436441571e-16,3.4512153272881275e-16,4.4173724123031925e-07,4.7472129028967645e-11,4.6918903522878305e-17,3.4203475866508042e-19,3.6619836464993934e-23,9.8759316955183953e-24,3.8702380229404401e-14,1.4553578207689353e-11,7.856797626608393e-14,7.8608824230513754e-14,2.9534230679323777e-17,1.1313733750448837e-17,2.0658175623978875e-20,1.9898013536932048e-13,1.5665721046194255e-16,3.2853812521402546e-17,2.8240527341327828e-31,1.2011901463457041e-18,2.2345942062915492e-20,2.6568112695030511e-31,4.738850011440896e-09,1.6234048113887502e-23,4.8910721971585966e-24,6.2935667374351539e-12,1.8812724098687016e-12,5.4373595498939007e-12,6.2978961912964531e-12,2.5337534683150879e-14,2.6568082640261658e-31,1.7041660446599815e-22,4.8800125339346258e-23,3.8916585968185049e-23,9.1152483377078211e-27,1.1659800723743852e-20,4.0199997647476157e-30,1.2848029079644533e-16,1.5118790401616176e-27,2.8629726955318479e-31,6.4332674084018851e-19,3.5519663795994174e-35,1.2701043786440139e-35,1.883099456323123e-38,9.7079508772643667e-21,4.0278408150488072e-21,1.5471737254415151e-22,4.9225996261704636e-19,2.0708104744821214e-22,5.6604412408835619e-20,2.9292682886286192e-22,6.1758863960058285e-23,2.3849889389062309e-22,2.018008890809365e-23,1.3071784444985206e-29,2.6440761914323166e-23
2.5856486367593066e-12,0.19882829633305835,76.950000000000003,0.0,0.0,0.0,0.99999347490252999,9.4999999776106847,2.1154233596948119e-07,2.66688991137117e-06,2.6552453544780239e-06,1.70094723014784e-08,1.2915003130247977e-12,2.0127691082353056e-07,3.1167447078630614e-07,5.3785511740890022e-09,2.2369279796122999e-16,1.9588730846368255e-16,3.6250024751306859e-16,4.5115445335185698e-07,4.9101539655401359e-11,4.807887977390605e-17,3.5054902335591271e-19,3.9116913205520242e-23,1.0440380344671509e-23,4.0281504029668207e-14,1.5050883557857751e-11,8.2639140976241603e-14,8.2682291600692644e-14,3.1146301393662638e-17,1.2004323057396801e-17,2.1196242370687994e-20,2.0580947015873102e-13,1.6233349721044274e-16,3.4225454906555354e-17,3.1775872474496894e-31,1.2743885132354204e-18,2.3501546491258769e-20,2.9894116005395275e-31,4.8398772868694057e-09,1.7225642721227382e-23,5.1893349040154468e-24,6.4682493400033547e-12,1.9329925690790433e-12,5.4581031197356725e-12,6.4727953807849565e-12,2.6584151582390844e-14,2.9894081611598034e-31,1.8228508719724953e-22,5.2304038539076183e-23,4.185532681789269e-23,9.9741831735521818e-27,1.2231773137581958e-20,4.4752453851646819e-30,1.3287164755343658e-16,1.6476006913617342e-27,3.1872984975847018e-31,6.7524017210124572e-19,4.023166656433552e-35,1.429107355315236e-35,2.1388098972996465e-38,1.0385427623861125e-20,4.168655651699683e-21,1.6547480580326892e-22,5.1776577595667597e-19,2.1863348360682848e-22,5.8544429426102116e-20,3.0945846706967943e-22,6.6009817459634979e-23,2.5082195135364414e-22,2.1023384908189619e-23,1.3971505873424183e-29,2.7707542669803166e-23
2.6289313549377712e-12,0.19882829633147092,76.950000000000003,0.0,0.0,0.0,0.99999336573632558,9.4999999769124912,2.1508344922989592e-07,2.7114921444614819e-06,2.6994092684237868e-06,1.7577476185767847e-08,1.3128352530691212e-12,2.0140078483321109e-07,3.1818440639173326e-07,5.5087174026179265e-09,2.3116293596241278e-16,2.0633810975194334e-16,3.8044612505256585e-16,4.6057770532931794e-07,5.075843102733134e-11,4.9241574518305846e-17,3.5904536341945636e-19,4.1738507513342637e-23,1.1026780632439606e-23,4.1893913397837266e-14,1.5556460805613588e-11,8.6848218988473116e-14,8.6893758526542517e-14,3.2816029495543397e-17,1.2723508573830171e-17,2.1735492691419629e-20,2.1275397332656672e-13,1.681110880502669e-16,3.5627221557029675e-17,3.568372919770533e-31,1.350612624532967e-18,2.4696155147958102e-20,3.3570576200390224e-31,4.9409694355271794e-09,1.8258324402441656e-23,5.4999365227681631e-24,6.6435424696784155e-12,1.9848665098662268e-12,5.4776254022330356e-12,6.6483111516971107e-12,2.786494719721091e-14,3.3570536929278652e-31,1.9476176463991667e-22,5.5996429487136804e-23,4.4960539120334852e-23,1.0897391257838512e-26,1.2821083513807453e-20,4.9729778634643188e-30,1.3733617623410951e-16,1.792984125577268e-27,3.541906701268124e-31,7.0814333595418937e-19,4.5472544996262369e-35,1.6049038062646801e-35,2.4240937158644449e-38,1.1095885514201316e-20,4.3118711480507984e-21,1.7675235852224313e-22,5.4413573562962464e-19,2.3060965315718839e-22,6.0517034546707911e-20,3.2660498537365786e-22,7.0474385432661203e-23,2.6356014093676333e-22,2.1886334750419754e-23,1.4916440847024649e-29,2.9010905112462112e-23
2.672214073116236e-12,0.19882829632986174,76.950000000000003,0.0,0.0,0.0,0.99999325657029881,9.4999999762047285,2.1862456182007486e-07,2.756093919054276e-06,2.7435640415611633e-06,1.8154602703179689e-08,1.3345606072802042e-12,2.0151499798110323e-07,3.2469818915945304e-07,5.6393318554814984e-09,2.3875278600911228e-16,2.1716826614768418e-16,3.9896814664000035e-16,4.700065262304853e-07,5.2442802850560708e-11,5.0409556439803899e-17,3.6756382620929991e-19,4.4488639804988027e-23,1.1635606663417755e-23,4.353962734926195e-14,1.6070305929129347e-11,9.1197484594048351e-14,9.1245500927280869e-14,3.4544421884537885e-17,1.3471911347943903e-17,2.2275842629134315e-20,2.1981364351604264e-13,1.7398998179041589e-16,3.7059147479658967e-17,3.9996215401246399e-31,1.4299281960428858e-18,2.5930405564595146e-20,3.7627710002447807e-31,5.0421214056221411e-09,1.9332987827439001e-23,5.8231435841826839e-24,6.8194076086759171e-12,2.0368824934851501e-12,5.4959935316541279e-12,6.8244050081534841e-12,2.9180036448555419e-14,3.7627665259513538e-31,2.0786697504196471e-22,5.9884193807412584e-23,4.823864129839371e-23,1.1888481042978754e-26,1.342792744570813e-20,5.5163458893326808e-30,1.4187384944651219e-16,1.9485447613649489e-27,3.9290430504423598e-31,7.4204839184233628e-19,5.1291237579382242e-35,1.7989515505551359e-35,2.7417988447074015e-38,1.184021810686407e-20,4.4574863990235273e-21,1.8856386872826443e-22,5.7138411392348255e-19,2.4301718713098093e-22,6.2522223781399634e-20,3.4437765306759005e-22,7.515943269905309e-23,2.7672019787633313e-22,2.2769044577295066e-23,1.5908036125769954e-29,3.0351186917526395e-23
2.711168519476854e-12,0.19882829632839494,76.950000000000003,0.0,0.0,0.0,0.99999315832101454,9.4999999755595859,2.2181156257818477e-07,2.7962351400537464e-06,2.7832955300883008e-06,1.8681808326946763e-08,1.3541019479963228e-12,2.0161015442066435e-07,3.305636341782355e-07,5.7572525588189498e-09,2.4568613557004416e-16,2.2724609603594314e-16,4.1613800780052076e-16,4.7849686633481128e-07,5.3982233043668002e-11,5.1463963388673994e-17,3.7527793953375961e-19,4.7077032520477097e-23,1.2203118250364109e-23,4.504925977082802e-14,1.653983225244111e-11,9.5233562841512187e-14,9.528388477463e-14,3.6150964812901506e-17,1.4170968304890922e-17,2.2763032948836569e-20,2.2626581341365278e-13,1.7936759903638188e-16,3.8373694083178715e-17,4.425170864922937e-31,1.5040097799939891e-18,2.7075651226599701e-20,4.1631228825576565e-31,5.1332054627742913e-09,2.0336819534452795e-23,6.1250298911623226e-24,6.97814518313065e-12,2.0838091482659113e-12,5.5115909111440402e-12,6.9833536405122305e-12,3.0393026935147153e-14,4.1631178599358138e-31,2.2021613475138062e-22,6.3556038368791522e-23,5.134216973814694e-23,1.2841594256032333e-26,1.398923791834976e-20,6.0471389715693564e-30,1.4602027139835153e-16,2.0976919149449612e-27,4.3072341648471697e-31,7.7342951444709347e-19,5.7065438181717723e-35,1.9904850252789742e-35,3.0579858470650501e-38,1.2539821162335827e-20,4.5905911710669163e-21,1.996622238383042e-22,5.9667049398047787e-19,2.5455908899084655e-22,6.4354750246393183e-20,3.6091772231953261e-22,7.9570237484418913e-23,2.8893050704660851e-22,2.358046485953059e-23,1.6841586421613529e-29,3.158928081791033e-23
2.7501229658374723e-12,0.1988282963269106,76.950000000000003,0.0,0.0,0.0,0.99999306007185318,9.4999999749067268,2.2499856279340474e-07,2.8363760183508767e-06,2.8230196296259276e-06,1.9216388220950496e-08,1.3736390263252098e-12,2.0169860558449763e-07,3.3643174929268064e-07,5.8755079637227108e-09,2.5271646418087833e-16,2.3764304211490714e-16,4.3378846671761118e-16,4.869910715213282e-07,5.554392197543194e-11,5.2521386124708419e-17,3.8300327811881567e-19,4.9775868311094258e-23,1.278953066911288e-23,4.6585894720692722e-14,1.7016049372168158e-11,9.9386690719498583e-14,9.9439391941990235e-14,3.7806574357475312e-17,1.4894648134176777e-17,2.3250997132553832e-20,2.328112666330083e-13,1.8482726954003726e-16,3.9712718583108568e-17,4.8889268105861711e-31,1.5806967380194362e-18,2.8253986946807726e-20,4.5994194520561121e-31,5.2243310482335928e-09,2.1376035475746832e-23,6.4375406799893406e-24,7.1372914565285676e-12,2.1308342141955512e-12,5.5263496499116011e-12,7.1427159243293865e-12,3.16339561869343e-14,4.5994138232133901e-31,2.3310643650558589e-22,6.7397059892158864e-23,5.4595922496025007e-23,1.3855552820553274e-26,1.4565046335896454e-20,6.620134944369547e-30,1.5022589860882834e-16,2.2559175708866113e-27,4.7155093637885715e-31,8.0564062160286187e-19,6.3391080609312596e-35,2.19927099793127e-35,3.4053158701057699e-38,1.3268244212591356e-20,4.7256383625881867e-21,2.1121444878042604e-22,6.2269034614513329e-19,2.664621337563235e-22,6.621366379566719e-20,3.7798230652822759e-22,8.4170411801790159e-23,3.0149287961703046e-22,2.4408051122194354e-23,1.7815215509668252e-29,3.2857785742800987e-23
2.7890774121980906e-12,0.19882829632540877,76.950000000000003,0.0,0.0,0.0,0.99999296182280484,9.4999999742461831,2.2818556246573501e-07,2.8765165668776634e-06,2.8627363472994473e-06,1.9758335261058891e-08,1.3928838069478866e-12,2.0178082351342671e-07,3.4230234648854751e-07,5.9940854262325381e-09,2.5984388683009073e-16,2.483647579184058e-16,4.5192611482900477e-16,4.9548886963610366e-07,5.7127869455012427e-11,5.3580675352211204e-17,3.9075403644916274e-19,5.2588209204644173e-23,1.3395195464333407e-23,4.8149542955470054e-14,1.7498954362612811e-11,1.0365852388917484e-13,1.037136792772639e-13,3.9511983536022145e-17,1.5643404553026518e-17,2.3739685095602986e-20,2.3945000229622612e-13,1.9036899236863115e-16,4.1076241993058734e-17,5.3937027200816992e-31,1.6600371164489735e-18,2.9465876618357258e-20,5.0743075294431313e-31,5.3154952425462058e-09,2.2451289782226455e-23,6.760872061916323e-24,7.2968225599452614e-12,2.1779504215944755e-12,5.5403122457297669e-12,7.3024680039940139e-12,3.2902893563869691e-14,5.0743012313296953e-31,2.4655338996705599e-22,7.1412578662327796e-23,5.8004865802065112e-23,1.4933279298691941e-26,1.5155490403836909e-20,7.2380052260626747e-30,1.5449071142837697e-16,2.4236370467003869e-27,5.1557742986608322e-31,8.3869033420984223e-19,7.0311685710673907e-35,2.4265901050996484e-35,3.7863498390574126e-38,1.4026144337814393e-20,4.8626273243816593e-21,2.232306910945114e-22,6.4945406369274111e-19,2.7873187840673435e-22,6.8098961605485882e-20,3.9557961213203602e-22,8.8965162081503678e-23,3.1441221183649813e-22,2.5251877991699815e-23,1.8830027543292005e-29,3.4156935500453116e-23
2.828031858558709e-12,0.1988282963238896,76.950000000000003,0.0,0.0,0.0,0.99999286357386208,9.499999973577971,2.3137256159517608e-07,2.9166567971250571e-06,2.9024456902273791e-06,2.0307642330019806e-08,1.4125135167001087e-12,2.0185724720926547e-07,3.4817525091105917e-07,6.1129727781699214e-09,2.6706782556704068e-16,2.5941692618174632e-16,4.7055758541282426e-16,5.0399000757376204e-07,5.8734075298422525e-11,5.4644119496278942e-17,3.9851229136967632e-19,5.5517158738097387e-23,1.4020466043311917e-23,4.9740214400410066e-14,1.7988544300034316e-11,1.0805071728743195e-13,1.0810840290399931e-13,4.1267925043052226e-17,1.6417691524283834e-17,2.4229049881546055e-20,2.461820195574065e-13,1.9599276668902725e-16,4.2464284084103482e-17,5.9424757860086378e-31,1.7420789998573344e-18,3.0711783862103688e-20,5.5905880898704295e-31,5.4066953305960548e-09,2.3563237106120449e-23,7.0952199395238528e-24,7.4567158338729509e-12,2.225150870639007e-12,5.5535192825685382e-12,7.4625872325607515e-12,3.4199904350782015e-14,5.5905810538996411e-31,2.6057272020097953e-22,7.5608008683820544e-23,6.1574057660170348e-23,1.6077792341147184e-26,1.5760706323600625e-20,7.9035489196382891e-30,1.5881469030507456e-16,2.6012786590125285e-27,5.6300258092051141e-31,8.7258719777132247e-19,7.7873525245307477e-35,2.6737988864873954e-35,4.2038202257450441e-38,1.4814180191161134e-20,5.0015574105583092e-21,2.3572111356868123e-22,6.7697203639422414e-19,2.9137387796382165e-22,7.0010640877648552e-20,4.1371784268526746e-22,9.3959757913318673e-23,3.2769339563609745e-22,2.6112019262440929e-23,1.9887132446318223e-29,3.548696013428855e-23
2.866986304919327e-12,0.19882829632235285,76.950000000000003,0.0,0.0,0.0,0.99999276532501702,9.4999999729021045,2.3455956018172829e-07,2.9567967214757772e-06,2.9421476655213727e-06,2.0864302317452528e-08,1.4318564309912341e-12,2.0192828536984736e-07,3.5405029977553897e-07,6.2321583085401121e-09,2.7438867890982632e-16,2.7080525879906732e-16,4.8968948434905591e-16,5.1249424970061024e-07,6.0362539328257408e-11,5.5709160770549139e-17,4.0629749257064851e-19,5.8565862061535122e-23,1.4665697673909588e-23,5.135791821822442e-14,1.8484816262646293e-11,1.1256492512740051e-13,1.1262521822188174e-13,4.3075131252358827e-17,1.7217963228848243e-17,2.4719047486667751e-20,2.5300731760150669e-13,2.0169859169799017e-16,4.3876863465814617e-17,6.5383941119421511e-31,1.8268705084543364e-18,3.199217202696326e-20,6.1512229066849506e-31,5.4979287846891378e-09,2.4712532594182742e-23,7.4407807473289853e-24,7.61694977815017e-12,2.2724290160126787e-12,5.5660094740326908e-12,7.6230521217172129e-12,3.5525049963545787e-14,6.1512150583317033e-31,2.7518036753565643e-22,7.9988858168717294e-23,6.5308648336446038e-23,1.7292208467002812e-26,1.6380828809392143e-20,8.6196970086506076e-30,1.6319781578323393e-16,2.789283953458471e-27,6.1403549265927781e-31,9.0733968304276059e-19,8.6125753983607486e-35,2.9423331825851851e-35,4.660640025354939e-38,1.5633011902532345e-20,5.1424279784062934e-21,2.486958926702648e-22,7.0525465053371623e-19,3.0439368551667937e-22,7.1948698838989846e-20,4.3240519887603343e-22,9.9159531765036867e-23,3.4134131863447627e-22,2.6988547910433273e-23,2.0987664177384456e-29,3.6848085983994834e-23
2.9020453066438834e-12,0.19882829632095506,76.950000000000003,0.0,0.0,0.0,0.99999267690113358,9.4999999722873003,2.3742785844545552e-07,2.9929224008818012e-06,2.9778731498311881e-06,2.137157718024095e-08,1.4493071346985571e-12,2.0198792929849534e-07,3.5933955209866081e-07,6.3396709091110414e-09,2.8106001556133091e-16,2.8134692303171157e-16,5.0734154729379313e-16,5.2015054053565502e-07,6.1847187563059849e-11,5.6670066866750898e-17,4.1332352999071975e-19,6.1414717536464926e-23,1.5263767967734652e-23,5.2836971312905996e-14,1.8937171747252273e-11,1.1673340115521298e-13,1.1679610800867867e-13,4.4746053210483022e-17,1.796080025513459e-17,2.5160552285503138e-20,2.5922984026122971e-13,2.069039868844023e-16,4.5169178769243167e-17,7.1177731951028758e-31,1.9055735947837154e-18,3.3174385301896157e-20,6.6962981500876082e-31,5.580065477987304e-09,2.5779373071314438e-23,7.7615349976539084e-24,7.7614347326219341e-12,2.3150406431247496e-12,5.5766682864993559e-12,7.7677492024742659e-12,3.6741784043080569e-14,6.6962895016274421e-31,2.888436093357003e-22,8.4094785046907585e-23,6.8815527225473594e-23,1.8447605697061162e-26,1.695179431178295e-20,9.3100279676326537e-30,1.6719318305458771e-16,2.9677253822951507e-27,6.632303192916872e-31,9.3935541751880508e-19,9.4186062351067902e-35,3.2034997878543335e-35,5.1079794334427163e-38,1.6396837642973628e-20,5.2708700726500712e-21,2.6079573990640515e-22,7.3137135315143328e-19,3.1643912624943927e-22,7.3715502511372511e-20,4.4970009747514092e-22,1.0401921325083244e-22,3.5394204749572736e-22,2.7791494556653141e-23,2.201621369683704e-29,3.8099874903607511e-23
2.9371043083684398e-12,0.19882829631954319,76.950000000000003,0.0,0.0,0.0,0.99999258847731887,9.4999999716663286,2.4029615626944338e-07,3.0290478493366511e-06,3.0135926772871008e-06,2.1884796979350192e-08,1.4667454753305136e-12,2.0204377646066277e-07,3.6463031617386853e-07,6.4474079891374865e-09,2.8780954886922032e-16,2.92169735593788e-16,5.2540918603425368e-16,5.2780901971651528e-07,6.3349864669928556e-11,5.7632912668819283e-17,4.2036151591167138e-19,6.4365506330147327e-23,1.5878557593705098e-23,5.4337933133968712e-14,1.9394935179964712e-11,1.2100325311008184e-13,1.2106843812040963e-13,4.6459625991225995e-17,1.872538433653444e-17,2.5602508041107245e-20,2.6552791916667309e-13,2.1217584191023389e-16,4.6481395476258551e-17,7.740579833329134e-31,1.9865780092409411e-18,3.4385240614699945e-20,7.2822301039966493e-31,5.6622257001976164e-09,2.6877474854523198e-23,8.0916742596969231e-24,7.9061649816553792e-12,2.3577058772188055e-12,5.5868020891502944e-12,7.9126956366232894e-12,3.7981393715617046e-14,7.2822205849837841e-31,3.0300839746549601e-22,8.8359588887700258e-23,7.2464511161067701e-23,1.9664641715712558e-26,1.7535038193329855e-20,1.004616105750314e-29,1.7123642934153462e-16,3.1552707779444056e-27,7.1569079738011534e-31,9.7207707759231133e-19,1.0288792554721117e-34,3.4843333172060042e-35,5.5920955526968847e-38,1.7186627054443565e-20,5.4008829749344906e-21,2.7330360484543542e-22,7.5812339212531512e-19,3.2879913346205289e-22,7.5503668708673843e-20,4.6745240249169778e-22,1.0905343451400326e-22,3.6684734760697694e-22,2.8607825479837945e-23,2.3081703391550408e-29,3.9377196054004931e-23
2.972163310092996e-12,0.19882829631811738,76.950000000000003,0.0,0.0,0.0,0.99999250005356755,9.4999999710391982,2.4316445365369182e-07,3.0651730743229773e-06,3.0493062530592414e-06,2.2403956545568077e-08,1.4843357013416394e-12,2.0209606836965862e-07,3.6992249580621593e-07,6.5553619017179344e-09,2.9463708188682525e-16,3.0327792087953026e-16,5.4389725077448936e-16,5.3546954799930984e-07,6.4870570532359313e-11,5.8598287737098215e-17,4.2741257442578603e-19,6.7420607852170197e-23,1.6510329398571281e-23,5.5860808941157717e-14,1.9858104434853834e-11,1.253756854114511e-13,1.2544341384122711e-13,4.8216382830280557e-17,1.9512046945683419e-17,2.6044888125046498e-20,2.719015537835719e-13,2.1751415622770499e-16,4.7813524965485863e-17,8.4094900946926841e-31,2.0699188982466388e-18,3.5625075183647929e-20,7.9115364529241188e-31,5.7444079576195256e-09,2.8007316461837458e-23,8.4313419870035401e-24,8.0511270563551916e-12,2.4004206208886074e-12,5.5964355158838559e-12,8.0578779625561966e-12,3.9243916428853326e-14,7.9115259876663861e-31,3.1768679917785847e-22,9.2787482616149949e-23,7.6259548087541324e-23,2.0945798101013356e-26,1.813065562867019e-20,1.0830522113032356e-29,1.7532754065619512e-16,3.3522703259933138e-27,7.715900169507322e-31,1.0055106853872501e-18,1.1227365298918998e-34,3.7860577680213841e-35,6.1155202806833027e-38,1.8002864132435551e-20,5.5324662232596414e-21,2.8622692954943144e-22,7.8551833187200236e-19,3.4147775143234979e-22,7.731319545967622e-20,4.8566808643074361e-22,1.1426621258226258e-22,3.8006077311443607e-22,2.9437592201484097e-23,2.4184981947897801e-29,4.0680206949858632e-23
