Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281)
2.8326778472143796e-06,0.2628205259122853,76.950000000000003,0.0,0.0,0.0,0.2991131034708937,9.3506277499652022,0.010541657208808754,0.012392405445686689,0.004772712789358485,0.0015450322038245154,5.8819905517624204e-09,1.2750679165733922e-08,0.035013919869151075,3.8801668672662349e-05,2.5964576304235445e-11,0.097895905656079446,0.18197495882127773,0.051283385933252906,0.2350341561813456,4.3182934715158126e-13,1.0324271889890262e-10,3.2042451661133435e-06,2.5821941552778146e-09,2.8357354371578144e-06,1.8080736124457969e-06,0.0078795921507806687,0.042525753325699397,3.1868173588679722e-06,2.0729893115943674e-06,2.6694237896840228e-16,0.00026286801015587487,2.1167926322068258e-07,6.8792433626122288e-08,0.00011655490388997061,7.7902818934722709e-06,6.6654996829093766e-09,0.012803698814614963,0.0012195875951208233,8.6770604349017474e-11,2.4576489050004225e-11,1.266619345937582e-08,3.2156516624234706e-09,2.7396253679597465e-12,0.00010278031168811323,0.00041129165386233189,0.004400196955213871,1.141111166674898e-07,0.00035992320926325191,2.8912959059018485e-05,0.0013228653742928616,5.7092770348944932e-10,0.00029686207408388297,6.7915284551071845e-07,0.022948425738970279,0.00013788216908231695,2.535756881341399e-08,0.0001057798397109958,0.017444116497207535,0.0039515723553905716,5.8923664156603877e-05,1.8479747024162297e-10,2.5715604122797057e-11,0.0013602254918781375,7.6002894058910038e-07,0.00020787080047610199,1.0625793764910294e-06,2.6482553945303827e-06,6.7328580751851113e-05,4.311576018417759e-08,1.014743236301242e-12,2.1686148670938526e-07,0.00086753525247058915,1.0247039188691694e-10,2.0810668426706678e-11,1.1716321803755257e-12,9.192332716256404e-11,0.00072032867886418102,4.6597977561548007e-11,0.021434545711438716,4.6513701800952609e-11,2.9144756873107615e-07,1.6292450009295873e-12
2.8548720081734424e-06,0.26282073241860643,76.950000000000003,0.0,0.0,0.0,0.29737510582270921,9.3502727099588352,0.010484002390924747,0.01229448218115279,0.0047323402849068826,0.0015319103793605528,5.835285725205295e-09,1.2694564479330524e-08,0.035145105599185794,3.8493571378673127e-05,2.574406141052647e-11,0.09787243357935782,0.18261828018902776,0.051536983624842526,0.23551547566443362,4.2840048808880497e-13,1.0360366979393663e-10,3.2155744933186609e-06,2.581612853466045e-09,2.8497679297889149e-06,1.7927802987834935e-06,0.0078723702224198361,0.042688394800852868,3.1837731351725088e-06,2.0710090782174091e-06,2.6826241631676046e-16,0.00026438775963677643,2.1289481765697501e-07,6.9187470287867529e-08,0.00011634159138026568,7.8350200498226085e-06,6.7066866704982572e-09,0.012889653718030648,0.0012270151803404792,8.7265529637116257e-11,2.4716669310471321e-11,1.2742992927903682e-08,3.2352084998710653e-09,2.7546462028169805e-12,0.00010494503846836207,0.00041995263893572201,0.0043993895783031173,1.1481515441169957e-07,0.00036105981805332311,2.8918594710091652e-05,0.0013330534154734996,5.7540396692858926e-10,0.00029914117383100574,6.8592156243327593e-07,0.023190738048274744,0.00013894588453408765,2.5610293901170866e-08,0.00010659256916168768,0.017630634962307878,0.0039939054011028548,6.0695691066461604e-05,1.8631381792562508e-10,2.6261912485876703e-11,0.0013849295640431462,7.7380240630456875e-07,0.00020953055526999899,1.0818357494924818e-06,2.6962481575950985e-06,6.7863576807095167e-05,4.346002022307907e-08,1.0331328265983438e-12,2.1860701373513337e-07,0.00087451861271243907,1.0464786842636277e-10,2.0791594704325188e-11,1.1773803003067394e-12,9.3881667606394283e-11,0.00072142529999664985,4.6879467800027737e-11,0.021535983393049688,4.6795166881945757e-11,3.0064314592177397e-07,1.642191057995478e-12
2.877066169132505e-06,0.2628209470469885,76.950000000000003,0.0,0.0,0.0,0.29565558123898333,9.3499217589503889,0.010426591593128224,0.012197497596523537,0.0046924211427387995,0.00151893675995673,5.7890321538553739e-09,1.2639060479960642e-08,0.035275160633872843,3.8188450884648425e-05,2.5526037132468407e-11,0.097845434650245103,0.18325641358882983,0.05178946845135575,0.23598873172442875,4.2500475826042666e-13,1.0396169158764686e-10,3.2268124499621887e-06,2.580938688679161e-09,2.8637388133286033e-06,1.7776587075545821e-06,0.0078651440635279894,0.042849662409583121,3.1807286522748339e-06,2.0690286762707217e-06,2.6957666093211439e-16,0.00026591561443220442,2.1411689009262036e-07,6.9584625341520032e-08,0.00011612832385106024,7.8799988295340804e-06,6.7480847014006484e-09,0.012975125738191371,0.0012344205452005895,8.7763131651030983e-11,2.4857607713947326e-11,1.2819565302994786e-08,3.2547070439821995e-09,2.7696348898903627e-12,0.00010712844002886242,0.00042868831803112676,0.0043983802219346143,1.1552280488869263e-07,0.00036217978360430505,2.8923243428338099e-05,0.001343242020626683,5.7984209529845562e-10,0.0003014203658268515,6.9266584948537375e-07,0.023433005185742706,0.00014000965172575327,2.5862106849126744e-08,0.00010740531552380526,0.017817099866259681,0.0040362295562006668,6.2500681218978472e-05,1.8781708618130281e-10,2.6813104267974786e-11,0.0014098028784036323,7.8766967939402216e-07,0.00021117500176349256,1.101223272478259e-06,2.7445677896437767e-06,6.8393600926554347e-05,4.3801105074457061e-08,1.0516476646684454e-12,2.203365245554118e-07,0.00088143789979033143,1.068448296501521e-10,2.0772509808861487e-11,1.1831030293111412e-12,9.5857709538260546e-11,0.00072252841498769574,4.7160109749048919e-11,0.021636776466571243,4.7075781804885505e-11,3.1002864087943208e-07,1.655016802091354e-12
2.899260330091568e-06,0.26282116960628643,76.950000000000003,0.0,0.0,0.0,0.29395423568538037,9.3495748274854744,0.010369431831291482,0.012101438275901658,0.004652948134845061,0.0015061089347885605,5.7432236330265672e-09,1.2584157109545235e-08,0.035404096673164701,3.7886266230551984e-05,2.5310462955578391e-11,0.097814984563512328,0.1838894341234158,0.052040852523022436,0.23645405591649052,4.2164170181480542e-13,1.0431682691445547e-10,3.237960358923618e-06,2.5801736551078632e-09,2.8776487585115302e-06,1.762706089736747e-06,0.0078579144908611162,0.043009571542606408,3.1776843720933711e-06,2.0670484056272448e-06,2.7088517585179562e-16,0.00026745150211046457,2.1534542380689531e-07,6.9983880334157728e-08,0.00011591512633019971,7.9252160573712343e-06,6.7896923616255432e-09,0.013060116395006519,0.0012418039098112234,8.8263386830621778e-11,2.4999297587338362e-11,1.2895912815882145e-08,3.2741478710176072e-09,2.7845916862865948e-12,0.00010933028286060638,0.00043749775693896183,0.0043971746277703628,1.1623404031490551e-07,0.00036328329117898668,2.8926926770787565e-05,0.0013534314931458447,5.8424201631244738e-10,0.00030369971868335398,6.9938547081185529e-07,0.023675218296993577,0.0001410735023920926,2.6112998850943897e-08,0.00010821810347308114,0.018003503739817416,0.0040785431708388097,6.4338779373325364e-05,1.893072483060507e-10,2.7369124438065698e-11,0.0014348436884435807,8.0162978518236389e-07,0.0002128041158103574,1.1207405827771383e-06,2.7932108944627419e-06,6.8918646085199141e-05,4.4139009729951006e-08,1.0702864491700063e-12,2.2204999174640032e-07,0.00088829300391254104,1.090610566767947e-10,2.0753415897172784e-11,1.1888006468378017e-12,9.7851260134967384e-11,0.0007236379704872889,4.743991186997886e-11,0.021736931436715411,4.7355555010557039e-11,3.196055824126717e-07,1.6677220632218672e-12
2.9214544910506306e-06,0.2628213999092877,76.950000000000003,0.0,0.0,0.0,0.2922707814245129,9.3492318475886123,0.010312529725282942,0.012006291091721627,0.0046139141389758467,0.001493424593835124,5.6978537443300041e-09,1.2529844529127496e-08,0.035531925238259113,3.7586975104573091e-05,2.5097300059899675e-11,0.097781157325973297,0.18451741529106064,0.052291147750955419,0.23691157711719837,4.1831084786044428e-13,1.0466911734917954e-10,3.249019514570763e-06,2.5793197024912981e-09,2.8914984250395123e-06,1.7479197665157066e-06,0.0078506823052426292,0.043168137345187332,3.1746404967906354e-06,2.065068398606038e-06,2.7218802307544766e-16,0.00026899535043676441,2.1658035779410572e-07,7.0385215460052476e-08,0.00011570202326824754,7.9706695642077534e-06,6.8315074484074214e-09,0.013144627229703868,0.0012491654883133544,8.8766269824188098e-11,2.5141731750093788e-11,1.2972037644351134e-08,3.2935315417712552e-09,2.7995168252907305e-12,0.00011155033207955261,0.00044638001592842727,0.0043957784021853887,1.169488325400755e-07,0.00036437052346693043,2.8929665820478965e-05,0.0013636221350223254,5.8860366870149273e-10,0.0003059793005446971,7.0608020288958987e-07,0.023917368716260424,0.0001421374681036845,2.6362961560698601e-08,0.00010903095751988022,0.018189839267643993,0.0041208446298825196,6.6210124169993912e-05,1.9078428142191161e-10,2.7929917592944199e-11,0.0014600502565256059,8.156817531896697e-07,0.00021441787754836387,1.1403863235829081e-06,2.8421740905658348e-06,6.9438706566782291e-05,4.4473730069676326e-08,1.089047884404646e-12,2.237473924208683e-07,0.00089508383343797897,1.112963291385216e-10,2.0734315084413512e-11,1.1944734255915971e-12,9.9862125211341555e-11,0.00072475391398304275,4.7718882338587448e-11,0.021836454695968052,4.7634494808646142e-11,3.2937547678824643e-07,1.6803067030638694e-12
2.941429235913787e-06,0.2628216136518622,76.950000000000003,0.0,0.0,0.0,0.29077073680416077,9.348926489316872,0.010261543286603838,0.011921427880985462,0.0045791531558389094,0.0014821294783538815,5.6573905907362978e-09,1.2481460373602176e-08,0.035646033436840668,3.7320052199822286e-05,2.4907483377120952e-11,0.097747885179180136,0.18507834916054886,0.052515492181340696,0.23731677903906109,4.1534022449224318e-13,1.0498378026803745e-10,3.2588979182260948e-06,2.5784766956444012e-09,2.9039121231594136e-06,1.7347520793490221e-06,0.0078441717528125628,0.043309710342810157,3.1719015692092541e-06,2.0632867567901611e-06,2.7335579011791872e-16,0.00027039156075593369,2.1769722209699737e-07,7.0748179817603932e-08,0.00011551033102075563,8.0117779517162081e-06,6.8693171421448997e-09,0.01322027802362526,0.0012557724541059805,8.9221091155622432e-11,2.5270553158613252e-11,1.3040361342009495e-08,3.3109284275773796e-09,2.812922563031472e-12,0.00011356374765147541,0.00045443552928890393,0.0043943633358312284,1.1759516243694134e-07,0.00036533526612213534,2.8931340644737035e-05,0.0013727949609841467,5.9249639410354688e-10,0.00030803117606518858,7.1208400641516635e-07,0.024135243479196371,0.00014309516157114095,2.6587126919304874e-08,0.00010976260282046876,0.018357476882875888,0.0041589042425792585,6.7922870033301173e-05,1.9210237001395536e-10,2.8438666255626322e-11,0.0014828764620652708,8.2840626912667765e-07,0.00021585712379677011,1.1581761834710184e-06,2.8865118663053235e-06,6.9902495448751276e-05,4.477225307004092e-08,1.1060369777275542e-12,2.2526130079554594e-07,0.00090114056371657226,1.1332417491674418e-10,2.0717120165862879e-11,1.1995579123556471e-12,1.016865461091114e-10,0.00072576368214660215,4.7969251350282391e-11,0.021925490710959637,4.7884834756014987e-11,3.3833458311174899e-07,1.6915296593335181e-12
2.9614039807769433e-06,0.26282183338904297,76.950000000000003,0.0,0.0,0.0,0.28928475482384969,9.3486242305285554,0.010210774898182409,0.011837283914855784,0.0045447371990375261,0.0014709470909351069,5.6172731548907411e-09,1.2433540086722143e-08,0.035759261925839066,3.7055409878892752e-05,2.4719561111865452e-11,0.097711987807598225,0.18563531080913173,0.052738972549287298,0.23771585312055976,4.1239498206799547e-13,1.0529620131970021e-10,3.2687063634368696e-06,2.577564569458771e-09,2.9162779870121924e-06,1.7217150734855374e-06,0.0078376602803152413,0.043450218020792339,3.1691634500251902e-06,2.0615056404969392e-06,2.7451905950590835e-16,0.00027179410853739344,2.1881918169876347e-07,7.111280017110035e-08,0.00011531875165146478,8.0530744034190531e-06,6.9072927056575614e-09,0.01329554257908055,0.0012623620898683738,8.9678004105757489e-11,2.5399966987195746e-11,1.3108507875350505e-08,3.3282798455069244e-09,2.8263029938764299e-12,0.00011559154612008286,0.00046254856953370038,0.0043928021946113135,1.1824432874204085e-07,0.00036628710136841515,2.8932282017994718e-05,0.0013819691955567726,5.9635805084207534e-10,0.00031008334120969164,7.1806733196066965e-07,0.024353054532290728,0.00014405299645364129,2.6810527689583051e-08,0.00011049433908798262,0.018525048212044811,0.004196951598513827,6.9662745521514868e-05,1.9340979701901067e-10,2.8951195005889302e-11,0.0015058342776839535,8.4120371256750816e-07,0.00021728391311889736,1.1760680016656543e-06,2.9311037557622161e-06,7.0362240868344531e-05,4.5068192303598074e-08,1.123123440879846e-12,2.2676216969373608e-07,0.00090714512905036636,1.1536710529662412e-10,2.0699922817295591e-11,1.2046226923050151e-12,1.0352469007400576e-10,0.00072677854561456836,4.8218958953662463e-11,0.02201402463615253,4.8134511905618466e-11,3.4745224910357488e-07,1.7026547702184247e-12
2.9813787256400996e-06,0.26282205899288114,76.950000000000003,0.0,0.0,0.0,0.28781263820231656,9.3483250247033158,0.01016022861640172,0.011753850189767283,0.0045106613979052331,0.0014598758365450925,5.5774972334883092e-09,1.2386076930196685e-08,0.035871618746242367,3.6793020419207176e-05,2.4533506459576265e-11,0.097673515815532186,0.18618835063788863,0.052961597139830362,0.23810888799533511,4.0947481206059324e-13,1.0560640893019469e-10,3.2784457378180344e-06,2.5765846571571757e-09,2.928596475458733e-06,1.7088069126786497e-06,0.0078311484381136109,0.043589670928874509,3.1664263622796483e-06,2.0597251951457095e-06,2.7567787436493153e-16,0.00027320294163424606,2.1994619375198001e-07,7.1479062601408217e-08,0.00011512730180980519,8.0945573546345832e-06,6.9454326022280822e-09,0.013370422061497847,0.0012689345398455797,9.013699088132264e-11,2.5529968196087302e-11,1.3176478708814334e-08,3.3455861732958361e-09,2.8396582785306313e-12,0.0001176335537584244,0.00047071844163576384,0.0043910987959527243,1.1889631108301989e-07,0.00036722615713285427,2.8932504367747586e-05,0.0013911450555495197,6.0018861563066308e-10,0.00031213584493647859,7.2403004079267132e-07,0.024570795935112751,0.00014501099542732262,2.7033158691460244e-08,0.00011122618392386581,0.018692548229958326,0.0042349855896499523,7.1429839062055347e-05,1.9470655321883393e-10,2.9467462768587479e-11,0.0015289224558695217,8.5407338717935502e-07,0.00021869823933761114,1.1940608046396393e-06,2.9759473326991257e-06,7.0817941343058715e-05,4.5361546488988011e-08,1.1403063441898837e-12,2.2824999127341121e-07,0.00091309749801459601,1.1742495688814626e-10,2.0682724492189705e-11,1.2096679553144501e-12,1.053764130194356e-10,0.00072779846780341622,4.8468010638065763e-11,0.022102060907893597,4.8383531807371467e-11,3.5672952564469876e-07,1.7136819998447257e-12
3.001353470503256e-06,0.26282229033870835,76.950000000000003,0.0,0.0,0.0,0.28635419334092455,9.3480288262022793,0.010109908277385954,0.011671117874479242,0.0044769209613734319,0.0014489141668873515,5.5380584161866806e-09,1.2339064293846777e-08,0.035983111831800224,3.6532854750977173e-05,2.4349293401045813e-11,0.09763251881467512,0.18673751810670883,0.053183374118979526,0.23849597072395046,4.065793909499887e-13,1.0591443111536394e-10,3.2881169124173711e-06,2.5755382658285004e-09,2.9408680407651085e-06,1.6960257950166654e-06,0.0078246367666938675,0.0437280794700044,3.1636904090808676e-06,2.0579454884072658e-06,2.7683227720055608e-16,0.00027461800810665691,2.2107821419774947e-07,7.1846952805827037e-08,0.00011493599778989138,8.1362252470428835e-06,6.983735234272197e-09,0.013444917648475548,0.0012754899447749493,9.0598033190752952e-11,2.5660551604456992e-11,1.3244275272583753e-08,3.3628477793525139e-09,2.8529885599914867e-12,0.00011968959622028496,0.00047894444807822061,0.004389256877108322,1.1955108840129013e-07,0.00036815255976313863,2.8932021843170827e-05,0.0014003227569422375,6.039880713614246e-10,0.00031418873591612672,7.2997200125768709e-07,0.024788461859735565,0.0001459691810629538,2.7255015009252412e-08,0.0001119581548273051,0.01885997200318161,0.0042730051286696547,7.3224235127180152e-05,1.9599263155135436e-10,2.99874282929671e-11,0.0015521397554835333,8.670146000666609e-07,0.00022010009867030612,1.2121536236711949e-06,3.021040182802954e-06,7.1269596121908318e-05,4.5652314841568346e-08,1.1575847625550759e-12,2.2972476024621281e-07,0.00091899764940239716,1.1949756559914096e-10,2.0665526618157762e-11,1.2146938882140757e-12,1.0724157020820044e-10,0.00072882341265584057,4.8716411784893508e-11,0.022189603895963014,4.8631899943155479e-11,3.6616744857884173e-07,1.7246113300404832e-12
3.0213282153664122e-06,0.2628225273040993,76.950000000000003,0.0,0.0,0.0,0.28490923032855031,9.3477355903199602,0.010059817496543052,0.011589078304373361,0.0044435112295118434,0.001438060520046207,5.4989522693437863e-09,1.2292495696020559e-08,0.036093749008913198,3.6274883600234171e-05,2.4166895687223966e-11,0.097589045430846205,0.18728286173908254,0.053404311533587691,0.23887718679177239,4.0370839293795364e-13,1.062202958716047e-10,3.2977207421842371e-06,2.5744266766094618e-09,2.9530931285952721e-06,1.6833699308981165e-06,0.0078181257960719345,0.043865453899951015,3.1609558244002355e-06,2.0561666714177086e-06,2.779823098991647e-16,0.00027603925621582666,2.2221520301679873e-07,7.2216457754655818e-08,0.00011474485552606083,8.178076528783204e-06,7.0222002872406341e-09,0.013519030529789635,0.0012820284418792692,9.1061114454461407e-11,2.57917125165351e-11,1.3311898952089063e-08,3.380065022184852e-09,2.8662939659128125e-12,0.00012175949853458446,0.00048722588885612709,0.0043872800950517741,1.2020863934620013e-07,0.00036906643398326467,2.8930848315780102e-05,0.0014095025144433726,6.0775640708934696e-10,0.00031624206252796544,7.3589308879820969e-07,0.02500604659092551,0.00014692757579899549,2.7476091992368316e-08,0.000112690269192241,0.019027314690555696,0.0043110091490745264,7.5046014233828281e-05,1.9726802711564798e-10,3.051105015029301e-11,0.0015754849417361891,8.8002666294918733e-07,0.00022148948971823144,1.2303454964910296e-06,3.0663799075399302e-06,7.1717205240077366e-05,4.5940497071418247e-08,1.1749577769190548e-12,2.311864738828512e-07,0.00092484557224735062,1.2158476662552939e-10,2.0648330595067529e-11,1.2197006777851538e-12,1.091200162421662e-10,0.00072985334460827836,4.8964167795072123e-11,0.022276657903452783,4.8879621656592109e-11,3.7576703871658176e-07,1.7354427616558815e-12
