Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895)
7.980845316504237e-10,0.380216381106156,76.950000000000003,0.0,0.0,0.0,9.7314538245754794e-06,9.4999994345515955,0.00028665119277042459,0.0012859854006857282,5.0096687300076262e-06,1.9345785857830431e-08,6.5790399610322204e-11,2.5408474606868889e-05,0.078052398387017413,3.4097408797637574e-07,6.8559015431516767e-17,8.1476612433713879e-10,4.0375765276812443e-08,0.90507678389075963,1.8593158409398771e-06,9.9083167942256098e-16,3.3194059198537862e-16,7.1332313311721565e-11,0.0,0.00073048005955932247,2.3550130762935915e-07,0.001591976488948365,0.0015922024434197857,1.0068067185451255e-07,4.8146189480650438e-08,1.2508413156113871e-06,0.00030998052362062322,3.9024277161790127e-08,9.3272850052339618e-09,1.1037439972252464e-09,7.0694682086230492e-09,1.0253093210368351e-06,3.7460061045366776e-08,0.012620540468618643,2.96657802084949e-14,1.2953555971605004e-14
8.043598155676549e-10,0.3802163821281804,76.950000000000003,0.0,0.0,0.0,9.6748466925486271e-06,9.4999994355812607,0.00028657409341137873,0.0012837888105876774,4.7868546453422186e-06,1.8485346953979437e-08,6.5678022938780998e-11,2.5259671093454181e-05,0.077493230247250036,3.4039166955798355e-07,6.5509728911698049e-17,8.1482085762320383e-10,4.0661140002269566e-08,0.90561707257982471,1.8594092006767563e-06,9.8913923815507451e-16,3.3427908109545051e-16,7.1850489897759521e-11,0.0,0.00073092738096958328,2.2502901326128747e-07,0.0015922103558449838,0.0015924366363540918,1.0069546633331485e-07,4.8153267642446158e-08,1.2515881493583654e-06,0.00031216925395274452,3.9299837840924833e-08,9.3931607178929193e-09,1.1040851148145193e-09,7.1194076082863736e-09,1.0328346816939281e-06,3.7611802450960575e-08,0.012639254461217673,2.9875342703031003e-14,1.3045061222809012e-14
8.106350994848861e-10,0.3802163831047759,76.950000000000003,0.0,0.0,0.0,9.6186677885827167e-06,9.4999994365733027,0.00028649700032257712,0.0012815959883030147,4.573950656749976e-06,1.7663177771954495e-08,6.5565839035502251e-11,2.5111993741626741e-05,0.076938295669510506,3.3981025020380939e-07,6.259606538478864e-17,8.1487309003357248e-10,4.0946239051355682e-08,0.90615317430120335,1.8595023155992324e-06,9.8744970005353028e-16,3.3661531407444921e-16,7.2368168142877389e-11,0.0,0.0007313712377136905,2.1502249437590967e-07,0.0015924338153410192,0.0015926604151781576,1.0070960243657415e-07,4.8160030817464349e-08,1.2523291955377901e-06,0.00031435422963134213,3.9574925812747338e-08,9.45892342489913e-09,1.1044111122122665e-09,7.1692613400356112e-09,1.0403471329967216e-06,3.7760690829676564e-08,0.01265792376918308,3.0084545708281987e-14,1.3136409503318056e-14
8.169103834021173e-10,0.3802163840379634,76.950000000000003,0.0,0.0,0.0,9.5629138700875765e-06,9.4999994375293877,0.00028641991361702697,0.0012794069273696076,4.370515992958651e-06,1.6877576189275313e-08,6.5453847569717915e-11,2.4965434024213883e-05,0.076387562597615588,3.3922982819734212e-07,5.9811992902355537e-17,8.1492293611215329e-10,4.1231062314313856e-08,0.90668512076023577,1.8595951870541133e-06,9.8576306011224062e-16,3.3894929011865153e-16,7.2885347864360289e-11,0.0,0.00073181165602740012,2.0546103468429987e-07,0.0015926473304857006,0.0015928742430796007,1.0072310944870846e-07,4.8166493017644528e-08,1.2530644979785284e-06,0.00031653545709535761,3.9849541887788949e-08,9.5245733199959586e-09,1.1047226576405148e-09,7.2190295507822832e-09,1.04784669708366e-06,3.7906773058730651e-08,0.012676548728737773,3.0293389840690813e-14,1.3227601082401484e-14
8.231856673193485e-10,0.38021638492967363,76.950000000000003,0.0,0.0,0.0,9.5075817190326028e-06,9.4999994384510913,0.00028634283340683473,0.0012772216213364608,4.1761294868773865e-06,1.6126915788783728e-08,6.5342048208783886e-11,2.4819983478646382e-05,0.075840999218108815,3.3865040182697648e-07,5.7151747511742646e-17,8.1497050513358874e-10,4.1515609679579388e-08,0.90721294342219083,1.8596878163762057e-06,9.8407931339371071e-16,3.4128100830740679e-16,7.3402028874947263e-11,0.0,0.00073224866194781298,1.9632483929577705e-07,0.0015928513437299134,0.001593078562644851,1.0073601537834536e-07,4.8172667635451688e-08,1.2537941001736874e-06,0.00031871294277272157,4.0123686875968197e-08,9.5901105966620291e-09,1.1050203899736225e-09,7.2687123871516225e-09,1.0553333960553338e-06,3.8050095571481669e-08,0.012695129673558786,3.0501875716069276e-14,1.3318636228954355e-14
8.294609512365797e-10,0.3802163857817519,76.950000000000003,0.0,0.0,0.0,9.4526681417621896e-06,9.4999994393399341,0.00028626575980321385,0.0012750400637636923,3.9903887036616938e-06,1.5409642491496051e-08,6.5230440624860532e-11,2.4675633706294888e-05,0.075298573958422751,3.3807196938409615e-07,5.4609821694301521e-17,8.1501590134761348e-10,4.1799881033950929e-08,0.90773667351408593,1.8597802048884647e-06,9.8239845491890533e-16,3.4361046755293039e-16,7.3918210983201109e-11,0.0,0.00073268228131487983,1.875949937368827e-07,0.00159304627784247,0.0015932737967754281,1.007483469614855e-07,4.8178567468113488e-08,1.254518045284768e-06,0.0003208866930803739,4.0397361584389954e-08,9.6555354480071471e-09,1.1053049200111184e-09,7.318309995537991e-09,1.0628072519745419e-06,3.8190704343720305e-08,0.012713666934796595,3.0710003948030312e-14,1.3409515210785942e-14
8.35736235153811e-10,0.38021638659596096,76.950000000000003,0.0,0.0,0.0,9.3981699688086644e-06,9.499999440197362,0.00028618869291649062,0.0012728622482225131,3.8129091075594683e-06,1.4724271339215889e-08,6.5119024489554085e-11,2.4532376372204607e-05,0.074760255485054855,3.3749452916102023e-07,5.2180953171544222e-17,8.150592242119094e-10,4.2083876262753784e-08,0.90825634202648931,1.8598723539021468e-06,9.8072047969490923e-16,3.4593766703173787e-16,7.4433893993860673e-11,0.0,0.00073311253977289311,1.7925342479306985e-07,0.0015932325367855652,0.0015934603495634686,1.0076012973802742e-07,4.818420473860984e-08,1.2552363761530109e-06,0.00032305671442428043,4.0670566819229119e-08,9.7208480667694394e-09,1.1055768316968204e-09,7.3678225221099156e-09,1.0702682868663558e-06,3.8328644881231887e-08,0.012732160841094206,3.0917775149758502e-14,1.3500238295763106e-14
8.420115190710422e-10,0.3802163873739855,76.950000000000003,0.0,0.0,0.0,9.3440840547087709e-06,9.4999994410247588,0.00028611163285611156,0.0012706881682952036,3.6433232658131939e-06,1.4069383420247363e-08,6.5007799471006004e-11,2.4390203204618746e-05,0.074226012701757313,3.3691807945498009e-07,4.9860113351164279e-17,8.1510056861401552e-10,4.2367595249995097e-08,0.9087719797153111,1.8599642647169579e-06,9.7904538282091221e-16,3.4826260582605859e-16,7.4949077708176775e-11,0.0,0.00073353946277196784,1.7128286309203698e-07,0.0015934105065512441,0.0015936386071283095,1.0077138815035032e-07,4.8189591130163879e-08,1.2559491352919856e-06,0.00032522301319945024,4.094330338657849e-08,9.7860486454447186e-09,1.1058366832861874e-09,7.4172501127409222e-09,1.07771652271818e-06,3.8463962208564553e-08,0.012750611718606178,3.1125189934202176e-14,1.3590805751562832e-14
8.482868029882734e-10,0.3802163881174352,76.950000000000003,0.0,0.0,0.0,9.2904072778241648e-06,9.4999994418234479,0.00028603457973064983,0.0012685178175750906,3.4812800879701792e-06,1.3443622931843573e-08,6.4896765243312583e-11,2.4249105994245876e-05,0.073695814747740548,3.3634261856691277e-07,4.7642497310622294e-17,8.1514002508282688e-10,4.2651037878512097e-08,0.9092836171035803,1.8600559386211966e-06,9.7737315935058364e-16,3.5058528275268472e-16,7.5463761924232095e-11,0.0,0.00073396307556951377,1.636668073512419e-07,0.0015935805559607952,0.0015938089384158643,1.0078214552459636e-07,4.8194737808429534e-08,1.2566563648887346e-06,0.00032738559578995732,4.1215572089374482e-08,9.8511373761681729e-09,1.1060850084641528e-09,7.4665929130701047e-09,1.0851519814798192e-06,3.8596700858937904e-08,0.012769019891017447,3.1332248911713278e-14,1.3681217844513859e-14
8.545620869055046e-10,0.380216388827848,76.950000000000003,0.0,0.0,0.0,9.2371365401585739e-06,9.499999442594687,0.00028595753364781207,0.0012663511896665301,3.3264440990259768e-06,1.2845694373308136e-08,6.478592148081081e-11,2.410907659400466e-05,0.073169630995890508,3.3576814479796103e-07,4.5523514269083129e-17,8.15177679990174e-10,4.2934204030112906e-08,0.90979128448320734,1.860147376891894e-06,9.7570380429830819e-16,3.5290569697399596e-16,7.5977946437246091e-11,0.0,0.00073438340323169296,1.5638949021557938e-07,0.0015937430374285142,0.0015939716959624465,1.0079242413052701e-07,4.8199655435704431e-08,1.2573581068188247e-06,0.00032954446856895688,4.1487373729334757e-08,9.9161144506736246e-09,1.106322317415477e-09,7.5158510685282127e-09,1.0925746850635373e-06,3.8726904865229944e-08,0.012787385679562027,3.1538952692136319e-14,1.3771474841040814e-14
8.608373708227358e-10,0.3802163895066935,76.950000000000003,0.0,0.0,0.0,9.1842687671775205e-06,9.4999994433396928,0.00028588049471444451,0.0012641882781848793,3.1784947448962122e-06,1.2274359863939756e-08,6.4675267852164573e-11,2.3970106918650111e-05,0.07264743105099912,3.3519465645392175e-07,4.3498777187638725e-17,8.1521361574296214e-10,4.3217093585710984e-08,0.91029501191673567,1.8602385807949548e-06,9.7403731280016536e-16,3.5522384761015454e-16,7.6491631039865353e-11,0.0,0.00073480047063486872,1.4943584561449515e-07,0.0015938982876914146,0.0015941272166246189,1.0080224530000838e-07,4.8204354203578109e-08,1.2580544026388946e-06,0.00033169963789870139,4.1758709108806074e-08,9.9809800604760882e-09,1.1065490978493223e-09,7.5650247242424434e-09,1.0999846553441209e-06,3.8854617751982662e-08,0.012805709403041573,3.174530188566121e-14,1.3861577007669686e-14
8.67112654739967e-10,0.38021639015537595,76.950000000000003,0.0,0.0,0.0,9.1318009076337852e-06,9.4999994440596058,0.00028580346303653999,0.0012620290767564784,3.0371257287789144e-06,1.1728436580266787e-08,6.4564804033175916e-11,2.3832188943971679e-05,0.072129184748008335,3.3462215184527539e-07,4.1564094054794567e-17,8.1524791096632568e-10,4.3499706425452901e-08,0.91079482923907662,1.8603295515852874e-06,9.7237367994820161e-16,3.5753973337637515e-16,7.7004815522440282e-11,0.0,0.00073521430246704207,1.4279147757095768e-07,0.0015940466285066482,0.0015942758222765808,1.0081162938781428e-07,4.8208843854733461e-08,1.2587452935833861e-06,0.00033385111013056317,4.2029579026664658e-08,1.0045734396748226e-08,1.1067658159800646e-09,7.6141140250967354e-09,1.1073819141589447e-06,3.8979882528370031e-08,0.0128239913778438,3.1951297099423357e-14,1.3951524609252215e-14
8.733879386571983e-10,0.3802163907752372,76.950000000000003,0.0,0.0,0.0,9.079729933388964e-06,9.4999994447555398,0.00028572643871924407,0.0012598735790186318,2.9020443770334759e-06,1.1206794307265494e-08,6.445452970140977e-11,2.3695314706514557e-05,0.071614862150267619,3.3405062928205436e-07,3.9715459942124633e-17,8.1528064067822333e-10,4.3782042428840269e-08,0.91129076605923409,1.8604202905069422e-06,9.7071290075746347e-16,3.5985335341759345e-16,7.7517499673288757e-11,0.0,0.00073562492322927877,1.3644263039771334e-07,0.0015941883673178416,0.0015944178204765384,1.0082059580669932e-07,4.8213133690093712e-08,1.2594308205834562e-06,0.00033599889160505113,4.2299984280034674e-08,1.0110377650220779e-08,1.1069729174662638e-09,7.6631191157889957e-09,1.1147664833080303e-06,3.9102741682074303e-08,0.012842231917960753,3.2156938939802309e-14,1.4041317910705898e-14
8.796632225744295e-10,0.3802163913675594,76.950000000000003,0.0,0.0,0.0,9.0280528392361169e-06,9.4999994454285392,0.0002856494218668621,0.0012577217786195827,2.7729710332633843e-06,1.0708353098493288e-08,6.434444452579441e-11,2.3559476303337716e-05,0.071104433547804186,3.3348008707832756e-07,3.7949047539695996e-17,8.1531187645588268e-10,4.4064101474845551e-08,0.91178285176201512,1.8605107987932343e-06,9.6905497039981239e-16,3.6216470693462437e-16,7.8029683278947021e-11,0.0,0.00073603235723712439,1.3037616021912194e-07,0.0015943237978916589,0.001594553505103439,1.0082916317475131e-07,4.8217232599283429e-08,1.2601110242609719e-06,0.000338142988651825,4.256992566758055e-08,1.0174910011427349e-08,1.1071708283092037e-09,7.7120401407066409e-09,1.1221383845541107e-06,3.9223237174019067e-08,0.012860431335006965,3.2362228014344707e-14,1.413095717748565e-14
8.859385064916607e-10,0.38021639193356743,76.950000000000003,0.0,0.0,0.0,8.9767666427299036e-06,9.4999994460796167,0.00028557241258286457,0.0012555736692184923,2.6496384793483482e-06,1.0232081040292442e-08,6.4234548183433785e-11,2.3424665891154626e-05,0.070597869455606921,3.3291052355406286e-07,3.6261199488242539e-17,8.1534168659448137e-10,4.434588344202258e-08,0.9122711155097275,1.860601077666876e-06,9.6739988401411963e-16,3.6447379253355187e-16,7.8541366124408838e-11,0.0,0.00073643662862200854,1.2457950775961574e-07,0.0015944532009262579,0.0015946831569653814,1.0083734925961304e-07,4.8221149083980481e-08,1.260785944919307e-06,0.00034028340758971939,4.2839403984284628e-08,1.0239331670592293e-08,1.107359955712811e-09,7.7608772439777502e-09,1.129497639622692e-06,3.9341410433910004e-08,0.01287858993823744,3.2567164927056846e-14,1.4220442672987949e-14
8.922137904088919e-10,0.380216392474432,76.950000000000003,0.0,0.0,0.0,8.9258683840129757e-06,9.4999994467097277,0.00028549541096989421,0.0012534292444854242,2.5317913822271657e-06,9.7769921154348275e-09,6.4124840355786043e-11,2.3290875685986833e-05,0.070095140611922721,3.3234193702833194e-07,3.4648421992027873e-17,8.1537013625844232e-10,4.4627388208611626e-08,0.91275558624386388,1.8606911283400988e-06,9.6574763660836629e-16,3.6678060932598329e-16,7.9052547993353137e-11,0.0,0.00073683776133264065,1.190406723424453e-07,0.0015945768446326434,0.00159480704438097,1.0084517097685322e-07,4.8224891257836894e-08,1.2614556225657709e-06,0.00034242015472676023,4.3108420022504401e-08,1.0303642817445512e-08,1.1075406889067849e-09,7.8096305695716581e-09,1.1368442702021162e-06,3.9457302356536957e-08,0.012896708034565533,3.2771750280673664e-14,1.4309774660524502e-14
8.984890743261231e-10,0.38021639299127163,76.950000000000003,0.0,0.0,0.0,8.8753551256411069e-06,9.4999994473197926,0.00028541841712977225,0.0012512884981013186,2.4191857652860261e-06,9.3421441617858189e-09,6.4015320711836404e-11,2.3158097963078663e-05,0.069596217976566233,3.3177432582317698e-07,3.3107376106460609e-17,8.1539728762567775e-10,4.490861565263945e-08,0.9132362926867742,1.8607809520147737e-06,9.6409822338681805e-16,3.6908515664582711e-16,7.9563228668360859e-11,0.0,0.00073723577913639151,1.1374818704488366e-07,0.001594694985289959,0.0015949254237348071,1.0085264457543277e-07,4.8228466873798914e-08,1.2621200969091249e-06,0.00034455323636017817,4.3376974577251256e-08,1.0367843641535085e-08,1.1077133999340697e-09,7.8583002611441467e-09,1.1441782979436234e-06,3.9570953298792353e-08,0.012914785928580676,3.2975984680214759e-14,1.4398953404569991e-14
9.047643582433543e-10,0.3802163934851551,76.950000000000003,0.0,0.0,0.0,8.8252239524176875e-06,9.4999994479106942,0.00028534143116350425,0.0012491514237579705,2.3115885032578664e-06,8.9266369217610287e-09,6.3905988929334057e-11,2.3026325056008233e-05,0.069101072729241944,3.3120768826792027e-07,3.1634870831180292e-17,8.1542320002512866e-10,4.5189565652014523e-08,0.91371326334332548,1.8608705498825338e-06,9.6245163954724925e-16,3.7138743298415103e-16,8.0073407931121321e-11,0.0,0.00073763070562066766,1.0869109495845198e-07,0.0015948078677763134,0.0015950385400082827,1.0085978557320176e-07,4.8231883351192847e-08,1.2627794073429712e-06,0.00034668265877643278,4.3645068439857036e-08,1.0431934332153249e-08,1.1078784444042609e-09,7.9068864620659234e-09,1.1514997444614134e-06,3.9682403077363652e-08,0.012932823922565964,3.3179868726710614e-14,1.4487979167117858e-14
9.110396421605856e-10,0.38021639395710355,76.950000000000003,0.0,0.0,0.0,8.7754719712253668e-06,9.4999994484832655,0.0002852644531712866,0.0012470180151580154,2.208776839587092e-06,8.5296101785366359e-09,6.3796844694485464e-11,2.2895549356219976e-05,0.068609676267879408,3.3064202269091014e-07,3.0227858309281375e-17,8.1544793006791793e-10,4.5470238084617638e-08,0.91418652650254784,1.8609599231248889e-06,9.6080788008206886e-16,3.7368743738584574e-16,8.0583085562628864e-11,0.0,0.00073802256419427319,1.0385892650501855e-07,0.0015949157260760265,0.001595146627286757,1.0086660870217678e-07,4.8235147768590846e-08,1.2634335929706389e-06,0.00034880842825123031,4.3912702397706753e-08,1.0495915078033653e-08,1.1080361622147445e-09,7.9553893155808923e-09,1.1588086313327077e-06,3.9791690967059915e-08,0.012950822316515655,3.338340301900581e-14,1.4576852209732115e-14
9.173149260778168e-10,0.3802163944080927,76.950000000000003,0.0,0.0,0.0,8.7260963108534176e-06,9.4999994490383095,0.00028518748325251245,0.0012448882660149069,2.1105379252604556e-06,8.1502419751560005e-09,6.3687887676250631e-11,2.2765763313110747e-05,0.068122000206980671,3.3007732742188625e-07,2.8883425733278943e-17,8.1547153177240607e-10,4.5750632828388136e-08,0.91465611023926885,1.8610490729133408e-06,9.5916694022093659e-16,3.7598516938174284e-16,8.1092261343369814e-11,0.0,0.00073841137808876279,9.9241677761810212e-08,0.0015950187837639961,0.0015952499092441801,1.0087312814057722e-07,4.8238266886292286e-08,1.2640826926088807e-06,0.00035093055104953473,4.417987724212634e-08,1.0559786067730061e-08,1.1081868782404448e-09,8.0038089646233219e-09,1.1661049800978116e-06,3.9898855699733609e-08,0.012968781408152451,3.3586588159693374e-14,1.4665572796003111e-14
9.23590209995048e-10,0.3802163948390552,76.950000000000003,0.0,0.0,0.0,8.677094121836044e-06,9.4999994495765918,0.00028511052150577816,0.0012427621700528901,2.0166683781493543e-06,7.7877469128456454e-09,6.3579117552014461e-11,2.2636959433158153e-05,0.067638016375980548,3.2951360079928657e-07,2.7598788860368066e-17,8.1549405668344687e-10,4.603074976140591e-08,0.91512204241573625,1.861138000409499e-06,9.5752881523720615e-16,3.7828062734861344e-16,8.1600935053500606e-11,0.0,0.00073879717035978403,9.4829789750461237e-08,0.0015951172544687953,0.0015953485996061626,1.0087935745329255e-07,4.8241247179482408e-08,1.2647267447626873e-06,0.00035304903342559224,4.4446593761138896e-08,1.0623547489620431e-08,1.1083309029934969e-09,8.052145551804487e-09,1.1733888122601771e-06,4.000393546376083e-08,0.012986701492944739,3.3789424747077407e-14,1.4754141186621423e-14
9.298654939122792e-10,0.38021639525088163,76.950000000000003,0.0,0.0,0.0,8.6284625762897465e-06,9.4999994500988478,0.00028503356802888887,0.0012406397210069889,1.9269738619512556e-06,7.4413745250159771e-09,6.3470534013783168e-11,2.2509130279273088e-05,0.0671576968176191,3.289508411610528e-07,2.6371288879849358e-17,8.1551555398612115e-10,4.6310588761969463e-08,0.91558435068322652,1.8612267067651862e-06,9.558935000991397e-16,3.8057381020736411e-16,8.2109106473017226e-11,0.0,0.0007391799638884084,9.0614128647223746e-08,0.0015952113423152818,0.0015954429025924453,1.0088530946273042e-07,4.8244094824806553e-08,1.2653657876506063e-06,0.00035516388162295262,4.4712852736930732e-08,1.0687199531450672e-08,1.1084685332547041e-09,8.1003992196440701e-09,1.1806601492864612e-06,4.0106967904046241e-08,0.013004582864123647,3.3991913375791416e-14,1.484255764120808e-14
