Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596)
1.3298348131980094e-05,0.13889561632257025,76.950000000000003,0.0,0.0,0.0,0.51587927080065299,9.3460600645597367,0.0039045198089136548,0.0037746270236371561,0.00061446023480750606,0.0019816787158413091,8.0744359816193768e-09,9.7186867911636034e-11,0.0010286641494106953,5.4676468232588332e-05,7.3037091705439991e-11,0.14937332863468208,0.1533886837458448,0.00088517122377921849,0.16614027567256628,1.2354812039768705e-12,5.7508001678374872e-11,4.303631978878125e-07,2.378797619707826e-10,1.7589381835000383e-08,3.6813685436664268e-08,0.0002643108670241818,0.00070971811732387839,3.8573924310319325e-07,2.8172448396875785e-07,2.9483234996024065e-21,2.4706381940584948e-06,7.1944577024997937e-09,2.6253661489685285e-09,5.5335497906770275e-06,2.2838751536073538e-06,8.4567163596599172e-12,0.00011774058032708742,2.3274305922454518e-05,6.5095812354587991e-11,1.547532625766986e-11,6.1661960945624725e-11,1.3799932862475283e-11,2.1143986937980363e-15,2.3112295254893567e-09,1.0557336090160102e-08,9.9095763168547847e-05,4.4945093284491051e-09,7.5338408143880781e-06,1.2908765872753e-06,8.1997054832600138e-05,3.9594188951302779e-14,0.00021462623237978868,4.8835564453188329e-10,0.0022288418091614502,4.0205275508749326e-06,2.9607731423250616e-11,7.6275718563828608e-05,0.0018581650021817079
1.3447553362930898e-05,0.1388942767821425,76.950000000000003,0.0,0.0,0.0,0.51308185112283611,9.3451734529886519,0.0038844827441154731,0.003754410129669347,0.00061110197181476881,0.0019706978100384278,8.030504891695585e-09,9.6686366809050158e-11,0.0010369820435350721,5.4378986511221142e-05,7.263237755186176e-11,0.15022589422794752,0.15432870061004661,0.0008925144089520355,0.16713641886800532,1.2287592431926722e-12,5.785549213343782e-11,4.3300079369601003e-07,2.392376162513908e-10,1.7735419758191514e-08,3.6612619684595056e-08,0.00026410765932998365,0.00071555325405280859,3.8540983082019616e-07,2.8148389791099114e-07,2.9727821425060146e-21,2.4714707986832216e-06,7.1962689055269736e-09,2.6260271524216595e-09,5.5258746220351929e-06,2.2844591091364461e-06,8.4690342098258013e-12,0.00011951553653767053,2.349164243246563e-05,6.5106907489597632e-11,1.547796392095228e-11,6.2235913243607711e-11,1.3928666010259256e-11,2.1314465879223074e-15,2.3544480295207762e-09,1.0754822561912673e-08,0.00010034793933734121,4.5006876304239467e-09,7.6132513621469839e-06,1.2982995471135798e-06,8.2972322347782965e-05,3.9608095267518444e-14,0.0002171608600718485,4.884570708947787e-10,0.0022706292754468916,4.0693656163771661e-06,2.9613880647195681e-11,7.7198600744782901e-05,0.0018955428392435172
1.3596758593881703e-05,0.1388929529096196,76.950000000000003,0.0,0.0,0.0,0.51031411632287615,9.3442964702402787,0.0038645033978072655,0.0037344047836256125,0.00060777931290328718,0.0019598349753825921,7.987040941369925e-09,9.6191255332093293e-11,0.001045252854852086,5.4084668050992549e-05,7.2232015048793212e-11,0.15106847476805055,0.15525916107292698,0.00089981978634862505,0.16812187346883969,1.2221087601356761e-12,5.8199393673805121e-11,4.3561157448700992e-07,2.405795701977153e-10,1.7880705510573919e-08,3.6413684032328703e-08,0.00026390003199635589,0.00072135660304047892,3.8507437282206869e-07,2.8123889636285315e-07,2.9971148554620537e-21,2.4722980614124183e-06,7.198070735873816e-09,2.626684724704927e-09,5.5179574976864074e-06,2.2850386465607501e-06,8.4812418578567753e-12,0.00012128698637709466,2.370787693087703e-05,6.5117933530809948e-11,1.5480585158461577e-11,6.2806958895534582e-11,1.4056746667682907e-11,2.1484132728849905e-15,2.3979884989767989e-09,1.0953780825931705e-08,0.00010159018501268807,4.5068097864585372e-09,7.6925265895138477e-06,1.3056366685402553e-06,8.3947158610753208e-05,3.9621919434701418e-14,0.00021969412494169768,4.8855791046349681e-10,0.0023126537567204467,4.1181816862204307e-06,2.9619994293655024e-11,7.8120976595279448e-05,0.0019331599642278998
1.3745963824832507e-05,0.13889164445775665,76.950000000000003,0.0,0.0,0.0,0.50757558806219205,9.3434289633347092,0.003844588396185805,0.0037146075499392434,0.00060449169470806394,0.0019490883176746015,7.9440364358377968e-09,9.5701446124578529e-11,0.0010534770754107195,5.3793460746103364e-05,7.1835934383303204e-11,0.15190122793025176,0.15618021794287043,0.00090708776091869025,0.16909680817155232,1.2155285774120556e-12,5.8539764587193563e-11,4.3819596904733832e-07,2.419058748937205e-10,1.8025247151159793e-08,3.6216844800632372e-08,0.00026368838619812387,0.00072712850015928525,3.8473344964682077e-07,2.8098990332033134e-07,3.0213229872749657e-21,2.4731207358998027e-06,7.1998652934918381e-09,2.6273396328927486e-09,5.5098194215315507e-06,2.2856145341356093e-06,8.4933438792364492e-12,0.00012305487512247545,2.3923020677195055e-05,6.512891150014024e-11,1.5483194967769638e-11,6.3375127563644892e-11,1.4184181498877763e-11,2.16529952758416e-15,2.4418494467100674e-09,1.1154204082941545e-08,0.00010282250076009013,4.5128782286249504e-09,7.7716669338839084e-06,1.3128893069238827e-06,8.4921567017303385e-05,3.9635673484214245e-14,0.00022222603994417883,4.8865830927754931e-10,0.0023549124839924575,4.1669759329826628e-06,2.9626081216742709e-11,7.9042850912070046e-05,0.0019710135859070084
1.3895169055783312e-05,0.13889035118457213,76.950000000000003,0.0,0.0,0.0,0.50486579847471635,9.3425707825384734,0.0038247439047539677,0.0036950150683930298,0.00060123856606895346,0.0019384559842653458,7.9014838512031643e-09,9.5216853748395001e-11,0.0010616551893944805,5.3505313648065626e-05,7.1444067273838093e-11,0.15272430805727638,0.15709202076903775,0.00091431873110080361,0.17006138809862872,1.20901754377883e-12,5.8876661899554185e-11,4.4075439701779064e-07,2.4321677611660865e-10,1.8169052609337144e-08,3.6022069039315235e-08,0.00026347309848742185,0.00073286927598699067,3.8438760581899723e-07,2.8073731647697623e-07,3.0454078650619419e-21,2.473939525109838e-06,7.2016545320539663e-09,2.6279925906236349e-09,5.5014801164630399e-06,2.2861874862076729e-06,8.5053445954874301e-12,0.00012481915355883034,2.4137084791800012e-05,6.5139860894778062e-11,1.5485797983973053e-11,6.3940448544327056e-11,1.4310977085677455e-11,2.1821061221850238e-15,2.4860293999459336e-09,1.1356085599388317e-08,0.00010404489261334302,4.5188952518218805e-09,7.8506728360793401e-06,1.3200587889888515e-06,8.589555096201183e-05,3.9649368636501074e-14,0.00022475661794337529,4.8875840309509187e-10,0.0023974027318690891,4.215748529259427e-06,2.9632149647232225e-11,7.9964228459705861e-05,0.0020091009568050516
1.4044374286734117e-05,0.13888907285312113,76.950000000000003,0.0,0.0,0.0,0.50218428987470931,9.3417217812779736,0.0038049756531727784,0.0036756240521211912,0.00059801938772404827,0.0019279361628634819,7.8593758298893344e-09,9.4737394629899816e-11,0.001069787673292512,5.322017693466225e-05,7.1056346926274997e-11,0.15353786624806207,0.1579947159286533,0.00092151308896241057,0.17101577489386749,1.2025745334425284e-12,5.9210141409249151e-11,4.4328726913835075e-07,2.445125144781347e-10,1.8312129687659321e-08,3.5829324508765906e-08,0.00026325452219954937,0.0007385792559209491,3.8403735191439733e-07,2.804815087318668e-07,3.0693707947192537e-21,2.4747550849471405e-06,7.2034402695252656e-09,2.6286442619620481e-09,5.492958094819299e-06,2.2867581671615794e-06,8.5172480934070405e-12,0.00012657977763404419,2.4350080256172871e-05,6.5150799799740116e-11,1.5488398506450037e-11,6.4502950768681851e-11,1.4437139927748367e-11,2.1988338180710588e-15,2.5305269000800742e-09,1.155941870651509e-08,0.00010525737170151325,4.5248630231748009e-09,7.9295446275833341e-06,1.3271464135781979e-06,8.686911383760354e-05,3.9663015357201763e-14,0.0002272858717109139,4.888583181422403e-10,0.0024401218177468801,4.2644996475601908e-06,2.9638207237987041e-11,8.0885113969880892e-05,0.0020474193722824115
1.4235897358144514e-05,0.1388874534869384,76.950000000000003,0.0,0.0,0.0,0.49878298013109751,9.3406452089974206,0.00377972092335123,0.0036510234504339087,0.00059393609459494829,0.001914594755518759,7.8059651095086903e-09,9.4129343118120685e-11,0.0010801605796507065,5.2858503391903582e-05,7.0564633721736765e-11,0.15456844831409319,0.15914031586352001,0.00093069488009214795,0.1722261603960531,1.1944020804934034e-12,5.9633281093231519e-11,4.4650170678419811e-07,2.4615390622118592e-10,1.8494731281169415e-08,3.5584839990064759e-08,0.00026296966236576987,0.00074586408725059233,3.8358205905251245e-07,2.8014898583623937e-07,3.0999534567396117e-21,2.4757981995369621e-06,7.2057300504848429e-09,2.6294798626339649e-09,5.481778983376348e-06,2.2874883635155055e-06,8.5323913702960049e-12,0.00012883433447831162,2.4621936963332581e-05,6.5164852615970674e-11,1.5491739303778576e-11,6.5220905294215046e-11,1.4598168190745399e-11,2.2201914196596677e-15,2.588107954298613e-09,1.1822538434102398e-08,0.00010679923345827893,4.5324544705877989e-09,8.0305902262049444e-06,1.3361263046615534e-06,8.8118188560901755e-05,3.9680477194291503e-14,0.00023053055618422902,4.8898649661922671e-10,0.0024952881284419745,4.327046437924406e-06,2.9645978365526557e-11,8.2066468966217635e-05,0.0020969400860603392
1.4427420429554912e-05,0.1388858578790926,76.950000000000003,0.0,0.0,0.0,0.49542660766591889,9.3395832292327796,0.0037546108513091809,0.0036267428731185563,0.00058990678309819649,0.0019014321564258469,7.7532602036365989e-09,9.352944635298285e-11,0.0010904600481797589,5.2501609310282992e-05,7.0079510704895304e-11,0.15558389021580948,0.16027144089078749,0.00093981778219500518,0.17342033807737839,1.186337625273233e-12,6.0050991874068052e-11,4.496755282905095e-07,2.4777118855884162e-10,1.8676161322599142e-08,3.5343585254748969e-08,0.00026268057983677609,0.00075309936956572516,3.8312122560426081e-07,2.7981241636994407e-07,3.1303399714909299e-21,2.4768381958631875e-06,7.2080201394048691e-09,2.6303155633977351e-09,5.4703614819134163e-06,2.2882170367735477e-06,8.5473884922294544e-12,0.00013108273378515851,2.4892073325760345e-05,6.5178948268599932e-11,1.5495090284670105e-11,6.5934321979158835e-11,1.4758177833869202e-11,2.2414218311265227e-15,2.6462068244022594e-09,1.2088025230775382e-08,0.00010832483277641548,4.5399721969426775e-09,8.1314164081633952e-06,1.344976039504906e-06,8.936658223443628e-05,3.9697894372855244e-14,0.00023377310621775399,4.8911480187443403e-10,0.0025508216572913871,4.3895584875517447e-06,2.9653757177411235e-11,8.3247030833954108e-05,0.0021468315721151609
1.461894350096531e-05,0.13888428556316162,76.950000000000003,0.0,0.0,0.0,0.49211427377405015,9.3385355535479295,0.0037296547650209921,0.0036027758671828966,0.00058593039354925278,0.0018884448073763086,7.7012466811273778e-09,9.2937540266784119e-11,0.001100687033549396,5.2149396968565507e-05,6.9600846733803665e-11,0.15658448938454819,0.16138837895308306,0.00094888258049990461,0.17459862607011137,1.1783789596521604e-12,6.0463383395609621e-11,4.5280954163368427e-07,2.493648351243532e-10,1.8856435438539318e-08,3.5105496945825803e-08,0.00026238787430361474,0.00076028575531311997,3.8265571576884067e-07,2.7947243150093844e-07,3.1605329544097204e-21,2.4778761714677986e-06,7.210313547617018e-09,2.6311524642159346e-09,5.4587370179253461e-06,2.2889452856498793e-06,8.5622466352642656e-12,0.00013332491474623447,2.5160511571855793e-05,6.5193116362462918e-11,1.5498458487126129e-11,6.6643259389299194e-11,1.4917182013855001e-11,2.2625265994197206e-15,2.7048205249350096e-09,1.2355865447056401e-08,0.00010983422466695795,4.5474199927311586e-09,8.2320238834741678e-06,1.3536981748365681e-06,9.0614302002187401e-05,3.9715284391321467e-14,0.00023701354815355534,4.8924344236702207e-10,0.0026067170256007951,4.4520361598735411e-06,2.9661556312146534e-11,8.4426809336973749e-05,0.0021970884062920081
1.4810466572375708e-05,0.1388827360848199,76.950000000000003,0.0,0.0,0.0,0.48884510410035925,9.3375019011055667,0.0037048610757093683,0.0035791161549965419,0.000582005894739409,0.0018756292466307169,7.6499105079433644e-09,9.2353465250383138e-11,0.0011108424715011477,5.1801771334627518e-05,6.9128514221989033e-11,0.15757053544892924,0.16249141036840622,0.00095789004454842547,0.17576133414026182,1.1705239362641716e-12,6.0870562355723782e-11,4.5590453339461256e-07,2.5093530712582231e-10,1.9035568943291016e-08,3.4870513407657742e-08,0.00026209209728610599,0.00076742388418500932,3.8218632341552177e-07,2.7912961103171493e-07,3.1905349686811904e-21,2.4789131323269228e-06,7.2126130235062145e-09,2.6319915689992569e-09,5.4469344899535384e-06,2.2896741123792348e-06,8.5769725101799726e-12,0.00013556082693582088,2.5427273561593685e-05,6.5207383786130697e-11,1.5501850303405593e-11,6.7347775121226027e-11,1.507519366947401e-11,2.2835072478554576e-15,2.7639461065396156e-09,1.2626045598535304e-08,0.00011132747405645372,4.5548013953999961e-09,8.3324132458199869e-06,1.3622952003182483e-06,9.1861354991360777e-05,3.9732663279424414e-14,0.00024025190807786114,4.8937260812165479e-10,0.0026629689601065211,4.5144798173842833e-06,2.9669387290588576e-11,8.5605814145784946e-05,0.0022477052701843254
1.5001989643786105e-05,0.13888120900170092,76.950000000000003,0.0,0.0,0.0,0.48561824777539775,9.3364819984081109,0.0036802373448506366,0.003555757627555061,0.00057813228254012593,0.0018629821058380382,7.5992380317592858e-09,9.1777065994670118e-11,0.0011209272793686691,5.1458639960760445e-05,6.8662389024943348e-11,0.15854231049989442,0.16358080809058728,0.00096684092862268901,0.17690876397219391,1.1627704661405396e-12,6.1272632609090883e-11,4.5896126948982324e-07,2.5248305376833686e-10,1.9213576847380591e-08,3.4638574608362693e-08,0.00026179375582175861,0.00077451438346666317,3.8171377753266258e-07,2.787844873790539e-07,3.2203485266645165e-21,2.4799500014999046e-06,7.214921077878608e-09,2.6328337948740112e-09,5.4349804581272156e-06,2.2904044320648722e-06,8.5915723794467033e-12,0.0001377904294117459,2.5692380789891661e-05,6.5221774980491881e-11,1.5505271543881276e-11,6.8047925811156028e-11,1.523222552354031e-11,2.3043652766110568e-15,2.8235806553153047e-09,1.2898552362922886e-08,0.00011280465482012343,4.5621197118880064e-09,8.432585569426349e-06,1.3707695408236634e-06,9.310774830778183e-05,3.9750045758246784e-14,0.00024348821184148328,4.8950247251426216e-10,0.0027195722895696256,4.5768898219777466e-06,2.9677260624199857e-11,8.6784054840711441e-05,0.0022986769483032202
1.5193512715196503e-05,0.13887970388261345,76.950000000000003,0.0,0.0,0.0,0.48243287665335488,9.3354755790692483,0.0036557903401578211,0.0035326943393826542,0.00057430857932225167,0.0018505001067376848,7.5492159701841405e-09,9.1208191350792263e-11,0.0011309423565515407,5.1119912904253036e-05,6.8202350318547778e-11,0.15950008932512694,0.16465683793960292,0.00097573597213627408,0.1780412094203779,1.1551165169160112e-12,6.1669695257606173e-11,4.6198049581764202e-07,2.5400851262723059e-10,1.9390473865343509e-08,3.4409622097040853e-08,0.00026149331549373266,0.00078155786835303856,3.8123874666816542e-07,2.7843754881701097e-07,3.2499760911947139e-21,2.4809876255814004e-06,7.2172400026933553e-09,2.6336799790244495e-09,5.422899302245186e-06,2.2911370795998602e-06,8.6060521064276042e-12,0.00014001368998251104,2.5955854391256886e-05,6.5236312135512259e-11,1.5508727483811105e-11,6.874376714711085e-11,1.5388290085641989e-11,2.3251021626983763e-15,2.8837212922201393e-09,1.3173372577324847e-08,0.0001142658489971542,4.5693780353731001e-09,8.5325419707976328e-06,1.3791235584531963e-06,9.4353489032238677e-05,3.9767445327802683e-14,0.00024672248504119796,4.8963319358403301e-10,0.0027765219426464515,4.6392665343791986e-06,2.9685185894604572e-11,8.7961540907538236e-05,0.00234999832553493
1.5385035786606903e-05,0.13887822030777922,76.950000000000003,0.0,0.0,0.0,0.47928818448419552,9.3344823835666499,0.0036315260973467317,0.0035099205034753583,0.00057053383388755354,0.0018381800570330647,7.4998313993249464e-09,9.064669417825504e-11,0.0011408885850137938,5.0785502650968966e-05,6.7748280446919185e-11,0.16044413966316945,0.16571975885142837,0.00098457590004450541,0.17915895678227683,1.1475601111037869e-12,6.2061848745282349e-11,4.6496293895870013e-07,2.5551211005254031e-10,1.9566274423907792e-08,3.4183598987482585e-08,0.00026119120380148955,0.00078855494228170884,3.8076184378904776e-07,2.7808924302598515e-07,3.2794200769490941e-21,2.4820267826040222e-06,7.219571893549138e-09,2.6345308869067978e-09,5.4107133969140566e-06,2.2918728180599004e-06,8.6204172494131801e-12,0.00014223058438822458,2.6217715143548052e-05,6.525101542388345e-11,1.5512222918869855e-11,6.943535387864644e-11,1.5543399654317144e-11,2.3457193592616458e-15,2.944365172437174e-09,1.3450493235364077e-08,0.00011571114591156356,4.5765792656543899e-09,8.6322825579212572e-06,1.387359554719263e-06,9.5598584246593042e-05,3.9784874344492107e-14,0.0002499547530332468,4.8976491563953153e-10,0.0028338129462433088,4.7016103138961461e-06,2.9693171850990921e-11,8.9138281747124383e-05,0.0024016643843935413
1.5576558858017302e-05,0.13887675786767345,76.950000000000003,0.0,0.0,0.0,0.47618338622114303,9.3335021590312888,0.0036074499685948645,0.0034874304850624643,0.00056680711912498365,0.0018260188490605838,7.4510717396212479e-09,9.0092431218008566e-11,0.0011507668297248814,5.0455324017670825e-05,6.7300064873481622e-11,0.16137472241795764,0.16676982308853189,0.00099336142320920282,0.18026228502866759,1.1400993238848803e-12,6.2449188942445308e-11,4.6790930676749029e-07,2.5699426151086923e-10,1.974099266925332e-08,3.3960449852663157e-08,0.0002608878127410464,0.00079550619722787365,3.8028363014521453e-07,2.7773997991501494e-07,3.3086828516628705e-21,2.4830681870062569e-06,7.221918664575751e-09,2.6353872176919394e-09,5.3984432473526932e-06,2.2926123442116144e-06,8.6346729904583696e-12,0.00014444109568031058,2.6477983473274848e-05,6.5265903162868907e-11,1.5515762203649122e-11,7.0122739830800817e-11,1.5697566320261491e-11,2.3662182972609565e-15,3.0055094848155701e-09,1.3729901484588098e-08,0.00011714064151072041,4.5837261226590547e-09,8.7318079043956761e-06,1.3954797723887383e-06,9.6843040997932176e-05,3.980234418047992e-14,0.00025318504093549329,4.8989777030439494e-10,0.0028914404216453002,4.7639215189634989e-06,2.9701226473456361e-11,9.0314286667956954e-05,0.0024536702026627002
