Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516)
8.69139571540209e-12,0.36108541858751614,76.950000000000003,0.0,0.0,0.0,0.97630701406444242,9.4999958230394803,5.2006341980776647e-05,0.00052448611398584627,0.00051919706765668602,3.9350313958896947e-06,4.3285541538741581e-11,0.00068080441990885305,0.0056432101770515827,2.418597432523734e-07,1.9095032488394383e-14,3.7597041816865022e-12,3.5470450729172107e-11,0.016266926327834552,1.8314355160277475e-07,9.0770206802783488e-16,1.7391933920397426e-16,1.0360043104543236e-15,0.0,3.9938854351043258e-07,1.3609380754798051e-06,2.3502098016166794e-07,2.3504329231032981e-07,2.2312148661875227e-11
8.900282295619816e-12,0.3610854180803454,76.950000000000003,0.0,0.0,0.0,0.97574505092341535,9.4999956836526138,5.3240884603941549e-05,0.00053678450368108165,0.00053129103477335133,4.0685452623865699e-06,4.430052289505103e-11,0.00068041646606044359,0.0057813428914953316,2.477298452588461e-07,1.9742918637309815e-14,4.0582505292483147e-12,3.7652307542470766e-11,0.016665273383357597,1.9190605363354026e-07,9.2973262237787797e-16,1.7804674327396918e-16,1.1233045455852568e-15,0.0,4.1888045505758682e-07,1.421164711395215e-06,2.5157635657677681e-07,2.516002516338596e-07,2.3895057082875322e-11
9.109168875837542e-12,0.36108541757428925,76.950000000000003,0.0,0.0,0.0,0.9751834252416679,9.4999955438126129,5.4474712383964502e-05,0.00054906873974769441,0.00054336861534629022,4.2025189341381708e-06,4.5314336127969647e-11,0.00068002874523644498,0.0059193938316938937,2.5359319124419258e-07,2.039303602796637e-14,4.3723661148646425e-12,3.991791670914346e-11,0.017063392919101951,2.008663647529599e-07,9.5173782130982954e-16,1.8216494116162843e-16,1.2157988274490549e-15,0.0,4.3881165662952359e-07,1.482434720515951e-06,2.6885477918270935e-07,2.6888032678624227e-07,2.5547603532791389e-11
9.318055456055268e-12,0.3610854170695622,76.950000000000003,0.0,0.0,0.0,0.97462213680061882,9.4999954035590175,5.5707825750010213e-05,0.00056133883882213522,0.00055542986796856396,4.33691286578706e-06,4.6326982610553331e-11,0.00067964125728162616,0.0060573630467371346,2.5944978915003668e-07,2.1045192763401931e-14,4.7024394992071151e-12,4.2268700516328826e-11,0.017461285073178182,2.1002402118270156e-07,9.7371769462868336e-16,1.8627395593783718e-16,1.313675447490408e-15,0.0,4.5918042601070186e-07,1.5447333699581e-06,2.8686857842332701e-07,2.8689584940941812e-07,2.727098609107372e-11
9.526942036272993e-12,0.36108541656636717,76.950000000000003,0.0,0.0,0.0,0.97406118538184705,9.4999952629289144,5.6940225130965553e-05,0.00057359481752069358,0.00056747484876075308,4.4716899557599088e-06,4.7338463714200407e-11,0.0006792540020368902,0.0061952505856841984,2.6529964690859812e-07,2.1699208805308976e-14,5.0488573573164287e-12,4.4706076165482215e-11,0.017858949983605547,2.1937856002965517e-07,9.9567227210414531e-16,1.9037381061666142e-16,1.4171253779963091e-15,0.0,4.7998504678559545e-07,1.6080461096349765e-06,3.05629910481e-07,3.0565897686691328e-07,2.9066385913250578e-11
9.944715196708444e-12,0.3610854155653376,76.950000000000003,0.0,0.0,0.0,0.97294029273824745,9.4999949806762167,5.9402883651764491e-05,0.00059806448015466867,0.00059151620784598624,4.7422565543131388e-06,4.9357935261992057e-11,0.00067848018906800688,0.0064707808313611646,2.7697917366431582e-07,2.3012153731731578e-14,5.7922636661136689e-12,4.9846246276597641e-11,0.018653598625101065,2.3867643781911824e-07,1.0395056584219289e-15,1.9854613146672109e-16,1.6415223098004409e-15,0.0,5.2289500574038397e-07,1.7376565584335765e-06,3.4544293932957212e-07,3.4547581720817329e-07,3.2877878601199209e-11
1e-11,0.36108541467149113,76.950000000000003,0.0,0.0,0.0,0.97279206349421066,9.4999949432364073,5.9728558785190192e-05,0.00060129838254005443,0.00059469281301780192,4.7781519015560688e-06,4.9624827933752062e-11,0.00067837785839730417,0.0065072178880232106,2.7852273587338499e-07,2.3186338625255675e-14,5.8958166461324103e-12,5.0553428412316446e-11,0.018758688153422406,2.4128883511925236e-07,1.0452986635693786e-15,1.9962486338395093e-16,1.6730293886671235e-15,0.0,5.2870275205793519e-07,1.755101758486488e-06,3.5094411505859773e-07,3.5097751973908811e-07,3.3404680490383353e-11
1.032071104110035e-11,0.36108541467149113,76.950000000000003,0.0,0.0,0.0,0.97193263978725986,9.4999947256883193,6.1616838788385687e-05,0.00062003905112247156,0.00061309829886595398,4.9867496163823028e-06,5.1171487782982286e-11,0.00067778455176645681,0.006718479211709507,2.8746777581909425e-07,2.4198574850896165e-14,6.5210673612843942e-12,5.4782656179945076e-11,0.019368006611781136,2.5671324001975188e-07,1.0788694922312708e-15,2.0587012251962874e-16,1.8645100857244989e-15,0.0,5.6298747956494922e-07,1.8576318394199826e-06,3.839496861897562e-07,3.8398625222102266e-07,3.656603126645547e-11
1.0696706885492257e-11,0.3610854137853419,76.950000000000003,0.0,0.0,0.0,0.97092607539885001,9.499994469960642,6.3828487270684386e-05,0.00064196812957020605,0.00063462844390655955,5.2320038711070144e-06,5.298128572851131e-11,0.00067708966612915929,0.0069659137229870797,2.9793466281814462e-07,2.5388689719068957e-14,7.3087529026217077e-12,6.0021430049220802e-11,0.020081680471105572,2.7538078262641305e-07,1.1181518288335805e-15,2.1316479043573878e-16,2.1086452093034845e-15,0.0,6.0446568129532832e-07,1.980674584323958e-06,4.2505975290934924e-07,4.2510025804691832e-07,4.0505137569115533e-11
1.1072702729884163e-11,0.3610854129077558,76.950000000000003,0.0,0.0,0.0,0.96992059830494437,9.499994213638919,6.6037831589908688e-05,0.00066385181167848085,0.00065610689869033769,5.4778735223452676e-06,5.4787337036783119e-11,0.0006763955312652037,0.0072130846501539435,3.0837988057545349e-07,2.6581790848983325e-14,8.1575055350373709e-12,6.5570647569863702e-11,0.020794621004583198,2.9467639784096887e-07,1.1573528405445306e-15,2.2043026756998206e-16,2.3751349988471629e-15,0.0,6.4731980801738175e-07,2.1067062269227463e-06,4.6883801133748158e-07,4.6888271283855705e-07,4.4701501075423794e-11
1.1448698574276069e-11,0.36108541203953354,76.950000000000003,0.0,0.0,0.0,0.96891620723913563,9.4999939568530181,6.8244874234405929e-05,0.00068569019341831183,0.00067753390278519634,5.7242286523700072e-06,5.6589649628703083e-11,0.00067570214628738469,0.007459992277838199,3.1880347490521646e-07,2.7777247804632752e-14,9.0694901431177705e-12,7.1438334453797587e-11,0.021506829012738673,3.1459742702900162e-07,1.1964726993052733e-15,2.2766668578461912e-16,2.665212890020015e-15,0.0,6.9154011619886619e-07,2.2356499322050651e-06,5.1534766872549121e-07,5.1539682998918552e-07,4.9161263694232726e-11
1.1824694418667975e-11,0.36108541118140514,76.950000000000003,0.0,0.0,0.0,0.96791290093668003,9.4999936997186474,7.0449617689626691e-05,0.00070748337055160477,0.00069890968132815541,5.9709535026744815e-06,5.8388231407929054e-11,0.00067500951032769066,0.0077066368903324807,3.292054915217153e-07,2.8974498858742186e-14,1.0046851359505427e-11,7.7632462498591561e-11,0.022218305295102693,3.3514122068951849e-07,1.2355115766819914e-15,2.3487417640589888e-16,2.9801379662233532e-15,0.0,7.3711692133849012e-07,2.3674305556356834e-06,5.6465030439648575e-07,5.6470419480572478e-07,5.3890409239033501e-11
1.2200690263059881e-11,0.3610854103340449,76.950000000000003,0.0,0.0,0.0,0.96691067813449472,9.4999934423388801,7.2652064438128358e-05,0.00072923143863163362,0.00072023444656129048,6.2179449421374472e-06,6.0183090260917289e-11,0.00067431762252246523,0.007953018771598163,3.3958597603951816e-07,3.0173043559418452e-14,1.1091713731345665e-11,8.416094969934199e-11,0.022929050650224436,3.5630513842476382e-07,1.2744696438666388e-15,2.4205287018662219e-16,3.3211944934989864e-15,0.0,7.8404059761702953e-07,2.501974603724476e-06,6.1680590554417578e-07,6.1686480031108098e-07,5.8894766905293722e-11
1.2576686107451787e-11,0.36108540949807294,76.950000000000003,0.0,0.0,0.0,0.96590953757115594,9.499993184805529,7.4852216959579243e-05,0.0007509344930035183,0.00074150839920261149,6.465111099867232e-06,6.1974234056929266e-11,0.00067362648199914554,0.0081991382052691714,3.499449739738844e-07,3.1372436095920532e-14,1.2206181930463267e-11,9.1031660403131392e-11,0.023639065875682819,3.780865489101317e-07,1.3133470716784539e-15,2.4920289740072314e-16,3.6896914599954963e-15,0.0,8.3230157755048064e-07,2.6392101958024095e-06,6.7187290220607871e-07,6.7193708222074613e-07,6.4180014667499121e-11
1.2952681951843694e-11,0.36108540867406197,76.950000000000003,0.0,0.0,0.0,0.96490947798689586,9.4999929272003776,7.7050077730761974e-05,0.00077259262880470059,0.00076273172966361111,6.7123701510256407e-06,6.3761670648085324e-11,0.00067293608788169678,0.0084449954746510271,3.6028253074103716e-07,3.2572279406773021e-14,1.3392340999742205e-11,9.8252405500724991e-11,0.024348351768084097,4.0048282986417911e-07,1.3521440305650041e-15,2.563243878042167e-16,4.0869621202106559e-15,0.0,8.8189035164530402e-07,2.7790670269737294e-06,7.2990820141479827e-07,7.2997795309739435e-07,6.9751682596267735e-11
1.33286777962356e-11,0.36108540786254134,76.950000000000003,0.0,0.0,0.0,0.96391049812360008,9.4999926695962227,7.9245649225577667e-05,0.00079420594096541917,0.00078390461913491313,6.9596492342398923e-06,6.5545407869421716e-11,0.00067224643929991322,0.0086905908627189082,3.7059869165827739e-07,3.3772219926421071e-14,1.4652256625356472e-11,1.0583094264753638e-10,0.025056909123056564,4.2349136801874079e-07,1.3908606906025972e-15,2.6341747056473819e-16,4.5143635440869073e-15,0.0,9.3279746805570524e-07,2.921476332155605e-06,7.9096722056666305e-07,7.910428357227624e-07,7.5615156099367244e-11
1.3704673640627506e-11,0.3610854070640016,76.950000000000003,0.0,0.0,0.0,0.96291259672480511,9.4999924120578836,8.1438933915049409e-05,0.00081577452420918139,0.00080502724055572946,7.2068834849410564e-06,6.7325453538888246e-11,0.00067155753538858214,0.0089359246521183017,3.8089350194413332e-07,3.4971942894431944e-14,1.5987975426042795e-11,1.1377497650733143e-10,0.025764738735252722,4.4710955908914225e-07,1.4294972214968341e-15,2.7048227438226136e-16,4.9732761710558936e-15,0.0,9.8501353224291534e-07,3.0663708511445295e-06,8.5510392003223088e-07,8.5518569571131982e-07,8.1775679089026846e-11
1.4080669485019412e-11,0.36108540627889785,76.950000000000003,0.0,0.0,0.0,0.96191577253569593,9.4999921546430368,8.3629934267326231e-05,0.00083729847305323666,0.00082609975948019993,7.4540151715755676e-06,6.9101815457401029e-11,0.00067086937528178941,0.0091809971251668853,3.9116700671861785e-07,3.6171168163891934e-14,1.7401525252939095e-11,1.2209215901368038e-10,0.026471841398355012,4.7133480774451257e-07,1.4680537925836021e-15,2.7751892746361045e-16,5.465103369070384e-15,0.0,1.0385292066364647e-06,3.2136847946553942e-06,9.223708350325568e-07,9.2245907338963456e-07,8.8238357077875073e-11
1.4456665329411318e-11,0.3610854055076534,76.950000000000003,0.0,0.0,0.0,0.96092002430310275,9.4999918974030066,8.5818652747686751e-05,0.00085877788180904518,0.00084712233485034641,7.7009929249884059e-06,7.0874501408914671e-11,0.00067018195811200981,0.009425808563855163,4.0141925100349601e-07,3.7369646461925351e-14,1.8894915495139981e-11,1.3079008964543491e-10,0.027178217905077975,4.9616452757819504e-07,1.5065305728300623e-15,2.8452755740763884e-16,5.9912709986535224e-15,0.0,1.0933352102974534e-06,3.3633538112940031e-06,9.9281910679803474e-07,9.929141149582397e-07,9.5008160205142266e-11
1.4832661173803226e-11,0.3610854047506618,76.950000000000003,0.0,0.0,0.0,0.95992535077550034,9.4999916403834206,8.800509181854308e-05,0.00088021284458274739,0.00086809511968508426,7.9477710515517069e-06,7.2643519160407966e-11,0.0006694952830132658,0.0096703592498461229,4.1165027972249519e-07,3.8567156056600935e-14,2.0470137387348134e-11,1.398763157131689e-10,0.027883869047167505,5.2159614107825758e-07,1.5449277308354233e-15,2.9150829135343282e-16,6.5532269819753731e-15,0.0,1.1494223185838113e-06,3.5153149554229767e-06,1.0664985130280682e-06,1.066600602954263e-06,1.02089926194908e-10
1.5208657018195132e-11,0.3610854040082909,76.950000000000003,0.0,0.0,0.0,0.95893175070300285,9.4999913836248702,9.0189253939444329e-05,0.00090160345527563171,0.00088901826169449994,8.1943089208534278e-06,7.4408876461931829e-11,0.00066880934912245265,0.0099146494644752996,4.2186013770149248e-07,3.9763499785641678e-14,2.2129164316353546e-11,1.4935833265372116e-10,0.028588795615401407,5.476270795981008e-07,1.5832454348316759e-15,2.9846125598276823e-16,7.1524408769585836e-15,0.0,1.2067813628175255e-06,3.6695066558810099e-06,1.1434574976703747e-06,1.1435669860336228e-06,1.0948836324822649e-10
1.5584652862587038e-11,0.3610854032808841,76.950000000000003,0.0,0.0,0.0,0.95793922283736388,9.4999911271634101,9.2371141567080609e-05,0.00092294980758459951,0.0009098919038279821,8.4405704193776383e-06,7.6170581046701519e-11,0.00066812415557778978,0.010158679488751623,4.3204886966873064e-07,4.09585024053618e-14,2.3873952123684011e-11,1.5924358433037745e-10,0.029292998399592027,5.7425478332716302e-07,1.6214838526843934e-15,3.0538657734552377e-16,7.790403456401741e-15,0.0,1.2654032299538215e-06,3.8258686855165705e-06,1.223743200039015e-06,1.2238604080918861e-06,1.1720805287099031e-10
1.5960648706978944e-11,0.36108540256876337,76.950000000000003,0.0,0.0,0.0,0.95694776593197173,9.4999908710310788,9.4550757155286705e-05,0.00094425199500263205,0.00093071618476353612,8.6865234628658434e-06,7.7928640631069957e-11,0.00066743970151764446,0.010402449603358111,4.4221652025505727e-07,4.2152008224366595e-14,2.5706439402313835e-11,1.6953946333667683e-10,0.029996478188588672,6.0147670126172551e-07,1.6596431518936004e-15,3.122843810319033e-16,8.4686262920984887e-15,0.0,1.3252788622522932e-06,3.9843421315016016e-06,1.3074014832886929e-06,1.3075267367413321e-06,1.2525345263924126e-10
1.633664455137085e-11,0.36108540187223004,76.950000000000003,0.0,0.0,0.0,0.95595737874184861,9.4999906152563138,9.672810315504573e-05,0.00096551011081925182,0.00095149123934448602,8.9321395611643204e-06,7.9683062914563339e-11,0.0006667559860811552,0.010645960088652172,4.5236313399415171e-07,4.3343878991939574e-14,2.7628547785923061e-11,1.8025331130227532e-10,0.030699235770278645,6.2929029117581004e-07,1.6977234995946646e-15,3.1915479222401957e-16,9.188641343921235e-15,0.0,1.3863992569499638e-06,4.1448693663947351e-06,1.3944769622614806e-06,1.3946105911603837e-06,1.3362889890350258e-10
1.6712640395762756e-11,0.36108540119156773,76.950000000000003,0.0,0.0,0.0,0.95496806002364698,9.4999903598643503,9.8903182014492953e-05,0.00098672424812098732,0.00097221719896905504,9.1773934300858092e-06,8.1433855580001538e-11,0.00066607300840908386,0.010889211224665775,4.6248875532273828e-07,4.4533992014564784e-14,2.9642182229603327e-11,1.9139241919958806e-10,0.031401271931588141,6.5769301959217847e-07,1.7357250625590934e-15,3.2599793544505452e-16,9.9520005538326183e-15,0.0,1.4487554659362746e-06,4.3073940199260536e-06,1.485013030721282e-06,1.4851553693307155e-06,1.4233860943362337e-10
1.7088636240154663e-11,0.3610854005270429,76.950000000000003,0.0,0.0,0.0,0.95397980853564768,9.4999901048775559,0.00010107599617891947,0.001007894499791833,0.00099289419193786515,9.4222626452516225e-06,8.3181026293458428e-11,0.00066539076764365467,0.011132203291105954,4.7259342858079908e-07,4.5722238476174795e-14,3.1749231281229643e-11,2.0296402765015447e-10,0.032102587458483878,6.8668236175342542e-07,1.7736480071952856e-15,3.3281393474576454e-16,1.0760275444783295e-14,0.0,1.5123385954299836e-06,4.4718609514767057e-06,1.5790518879910903e-06,1.5792032746770962e-06,1.5138668600559988e-10
1.746463208454657e-11,0.3610853998789072,76.950000000000003,0.0,0.0,0.0,0.95299262303775678,9.4999898503157585,0.00010324654809077596,0.0010290209585137077,0.0010135223437639713,9.6667273333106367e-06,8.492458270427575e-11,0.00066470926292800693,0.011374936567355344,4.8267719801179698e-07,4.6908521939767403e-14,3.3951567342967464e-11,2.1497532722986324e-10,0.032803183135974995,7.1625580159316754e-07,1.8114924995494209e-15,3.3960291383434097e-16,1.1615056724451068e-14,0.0,1.5771398056579635e-06,4.6382162232279755e-06,1.6766345650077801e-06,1.6767953421247121e-06,1.6077711693181054e-10
1.7840627928938475e-11,0.36108539924739724,76.950000000000003,0.0,0.0,0.0,0.95200650229150441,9.4999895961965084,0.00010541484018967637,0.0010501037167669177,0.0010341017774495409,9.9107698964369488e-06,8.666453244522073e-11,0.00066402849340615078,0.011617411332472627,4.92740107762902e-07,4.809275701050012e-14,3.625104692261436e-11,2.2743345877235896e-10,0.033503059748114621,7.4641083170732965e-07,1.8492587053063149e-15,3.4636499573277241e-16,1.2517953893773102e-14,0.0,1.6431503105358912e-06,4.806407073956102e-06,1.7778009498086783e-06,1.7779714635882145e-06,1.7051377953605014e-10
1.821662377333038e-11,0.36108539863273764,76.950000000000003,0.0,0.0,0.0,0.95102144506004038,9.4999893425353239,0.00010758087491240169,0.0010711428668306092,0.0010546326137327699,1.0154374766515712e-05,8.8400883132435803e-11,0.00066334845822327933,0.011859627865192865,5.0278220188520925e-07,4.9274868142865104e-14,3.8649510874657153e-11,2.4034551367010309e-10,0.034202218078001077,7.771449533255253e-07,1.886946789790166e-15,3.5310030295826651e-16,1.3470594860220291e-14,0.0,1.7103613773508151e-06,4.9763818934509e-06,1.882589812463523e-06,1.8827704129060974e-06,1.806004425746854e-10
1.8592619617722287e-11,0.3610853980351402,76.950000000000003,0.0,0.0,0.0,0.95003745010813334,9.4999890893459078,0.00010974465469290358,0.0010921385007832288,0.0010751149713082236,1.0397528185848014e-05,9.0133642365416922e-11,0.00066266915652587056,0.012101586443927918,5.128035243339554e-07,5.0454788576545504e-14,4.1148784631066194e-11,2.5371853417268783e-10,0.034900658907779374,8.0845567628253251e-07,1.9245569179654319e-15,3.5980895776999284e-16,1.4474625555761249e-14,0.0,1.7787643264455893e-06,5.1480901975377997e-06,1.9910388294648917e-06,1.9912298702334963e-06,1.9104076860520832e-10
1.8968615462114193e-11,0.36108539745480656,76.950000000000003,0.0,0.0,0.0,0.94905451620216752,9.4999888366403571,0.0001119061819623081,0.0011130907105029776,0.0010955489670234359,1.0640218011533998e-05,9.1862817727218431e-11,0.00066199058746152463,0.01234328734676687,5.2280411896873676e-07,5.163245938715681e-14,4.3750678421957317e-11,2.6755951368210071e-10,0.035598383018642758,8.4034051898986519e-07,1.96208925443767e-15,3.6649108171873313e-16,1.5531709559462293e-14,0.0,1.8483505309051653e-06,5.3214826036840531e-06,2.1031846075897638e-06,2.1033864459060672e-06,2.0183831630341681e-10
