Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238)
4.554983187526765e-07,0.3130223972806524,76.950000000000003,0.0,0.0,0.0,0.0018736267333226986,9.4969694824689768,0.0032010950079902718,0.020548884151826319,5.8704920777231039e-07,3.0240816624364258e-08,3.5900387681623937e-09,1.6074081903987577e-07,0.086475312433247964,2.2564093226034883e-05,2.4253355646805355e-16,0.00013543706265831229,0.034347722532858012,0.68670109430434045,0.051331585723609241,1.3029481714457587e-13,5.2611250275403068e-11,3.9415399423100985e-06,8.5265912041434458e-11,0.00010979342982391279,2.7554066158312884e-09,0.044643619735417812,0.089111158287356898,8.1351909779475633e-06,4.6847341891254147e-06,7.6093335849165779e-12,0.010513880594771869,3.8095653598826792e-06,1.096092281124365e-06,0.00012718077540999041,1.6084677721466265e-05,1.9648400592187708e-06,0.019014391543395903,0.012523597470981897,1.1484061487395278e-10,3.8827838071561801e-11,5.2017033172724424e-07,1.5344355944734435e-07,7.5312560835667755e-10,5.1078308636423616e-05,0.00017750179958342822,0.0030857869945801445,1.6241323516476731e-06,0.00019378909573972226,5.9718210826311744e-06,0.00030949177954638568,1.4437765805316586e-08,9.2383924157175034e-06,5.9592904723267455e-06,0.0025623417964102673,6.6117826899552416e-05,1.3501063000107335e-07,3.217717270054088e-06,0.002293632480168692,6.8460789501041859e-05,8.3447076833368012e-05,4.2735827542823536e-10,1.1255166914894309e-09
4.5882546354870206e-07,0.3130224065649917,76.950000000000003,0.0,0.0,0.0,0.0018455429816984829,9.4969695178089424,0.0031533110639903141,0.02038532014030011,5.6833385486452154e-07,2.927670454128711e-08,3.5614628592965161e-09,1.5929748651570925e-07,0.085728914737907766,2.2384487960014993e-05,2.3480130719541735e-16,0.00013213210025448313,0.03442250024027773,0.68753931658458511,0.051334816422973689,1.2925769878755099e-13,5.272576477714498e-11,3.9501247458340047e-06,8.3489164404561562e-11,0.00010992757245713894,2.7078302791855052e-09,0.044642047860380528,0.089111241048559886,8.1349043312963272e-06,4.6845691199075343e-06,7.6186219334297189e-12,0.010540609345638429,3.8192500733183951e-06,1.098878842208832e-06,0.00012717169508844354,1.6125580621270175e-05,1.9698478330445729e-06,0.019015563587222353,0.012563522007867653,1.1513264846558278e-10,3.8926575202984037e-11,5.2181053709945821e-07,1.5393104194340668e-07,7.5519957768647832e-10,5.1508605611914718e-05,0.00017899843136762661,0.0030854515750533122,1.6282734877340019e-06,0.00019117210969076109,5.9005194745260005e-06,0.0003068813513654387,1.4474451055638023e-08,9.1604893440785116e-06,5.9740662633200101e-06,0.0025682639943127822,6.5560180595400168e-05,1.3534538528872936e-07,3.1905790897568361e-06,0.0023000891258478802,6.8653774797295192e-05,8.4360830768152932e-05,4.2841789100534928e-10,1.135007220639842e-09
4.621526083447276e-07,0.31302241571203276,76.950000000000003,0.0,0.0,0.0,0.0018180083076729252,9.4969695539329404,0.0031062403152819699,0.020223654567271033,5.5036058154578685e-07,2.8350821826473396e-08,3.5332186246813112e-09,1.5786886986323848e-07,0.084988807118531767,2.2206967334265478e-05,2.273756602464611e-16,0.00012890778178473639,0.034496364742877268,0.6883696086723019,0.051337973231540261,1.2823261804356521e-13,5.283888097687463e-11,3.9586046943718593e-06,8.1753162156743661e-11,0.00011006044592489942,2.6621382934917735e-09,0.044640561549041238,0.089111321189582468,8.1346332807821998e-06,4.6844130319288503e-06,7.6278224074033443e-12,0.010567044180453664,3.8288282916123158e-06,1.1016347614728154e-06,0.00012716310918716139,1.6166033704443713e-05,1.9748005024972177e-06,0.019016672777596048,0.012603200977111725,1.154214705229906e-10,3.902422650837579e-11,5.2344070392132302e-07,1.5441553070415595e-07,7.5726168171079714e-10,5.1939920282222557e-05,0.00018049860848617954,0.003085134410331087,1.6323690501708698e-06,0.00018858495583940098,5.8303188647183091e-06,0.00030429227577080507,1.4510732872232029e-08,9.0832230507703918e-06,5.988679621943236e-06,0.0025740757055184721,6.5007088192792936e-05,1.3567646055571241e-07,3.1636623895593007e-06,0.002306440398202336,6.8843613133725044e-05,8.5277996232429467e-05,4.2946585807760334e-10,1.1445202337076637e-09
4.6547975314075317e-07,0.31302242472056957,76.950000000000003,0.0,0.0,0.0,0.0017910061497171609,9.496969590810755,0.003059872354138704,0.020063856275869763,5.3308994582090471e-07,2.7461136461476643e-08,3.5053006209195636e-09,1.5645475882898662e-07,0.084254943543404001,2.2031497135897562e-05,2.2024031868493514e-16,0.00012576213982437887,0.034569331487059568,0.68919205127189687,0.051341058139674121,1.2721937735262652e-13,5.2950622524927801e-11,3.966981561723255e-06,8.0056945257221524e-11,0.00011019206314762213,2.6182305392608296e-09,0.044639156149048821,0.089111398813433385,8.1343769786323454e-06,4.6842654369883169e-06,7.636935901124086e-12,0.010593189491985332,3.8383016064522235e-06,1.1043604968957708e-06,0.00012715499079567793,1.6206043694663045e-05,1.9796988922631575e-06,0.019017722512442929,0.012642635994956726,1.1570712905233075e-10,3.912080821871231e-11,5.2506089736559974e-07,1.54897045349581e-07,7.5931198263060802e-10,5.2372245892178803e-05,0.00018200230741200697,0.0030848345077459051,1.6364197211267557e-06,0.00018602750261903728,5.7612007188540179e-06,0.00030172458279627252,1.4546617287440985e-08,9.0065944487163676e-06,6.0031329725218078e-06,0.0025797790296378307,6.4458556471631793e-05,1.360039107269737e-07,3.1369675061790762e-06,0.0023126881892777244,6.9030360980541135e-05,8.6198555995069704e-05,4.3050235050053401e-10,1.1540555814848758e-09
4.6880689793677873e-07,0.3130224335896673,76.950000000000003,0.0,0.0,0.0,0.0017645207247383658,9.4969696284129039,0.0030141969091067667,0.019905894769155275,5.1648528284269627e-07,2.6605759511000941e-08,3.4777035199070225e-09,1.5505494962171568e-07,0.083527278039440905,2.185804387666339e-05,2.1338013311189922e-16,0.00012269325491611057,0.034641415592947027,0.69000672394183171,0.051344073070178881,1.2621778333913258e-13,5.3061012572023335e-11,3.9752570842150528e-06,7.839957648630943e-11,0.0001103224368620222,2.576013944430962e-09,0.044637827260560106,0.089111474017698519,8.1341346230810074e-06,4.6841258733786778e-06,7.6459632961804032e-12,0.010619049587890818,3.8476715786837314e-06,1.1070564975828167e-06,0.00012714731446729035,1.6245617185307321e-05,1.9845438109889784e-06,0.019018716005331247,0.012681828671278969,1.1598967112936424e-10,3.9216336250400806e-11,5.266711823942492e-07,1.5537560542667201e-07,7.6135054321572821e-10,5.2805575746084224e-05,0.0001835095048248182,0.0030845509285224687,1.6404261694990862e-06,0.00018349960967197631,5.6931468110904524e-06,0.00029917829228669001,1.4582110216653223e-08,8.9306041462656644e-06,6.0174286924938072e-06,0.0025853760270588846,6.3914590020536062e-05,1.3632778966519441e-07,3.1104946694165083e-06,0.0023188343566182801,6.9214073779002241e-05,8.7122492830894296e-05,4.3152753876725083e-10,1.1636131160748931e-09
4.721340427328043e-07,0.31302244231864523,76.950000000000003,0.0,0.0,0.0,0.0017385369810282399,9.4969696667106351,0.0029692038442439375,0.019749740193394233,5.0051246780925912e-07,2.5782932906563427e-08,3.4504221059114818e-09,1.5366924455457604e-07,0.082805764708837631,2.1686574774597097e-05,2.0678100368980579e-16,0.00011969925440346216,0.034712631862420969,0.69081370512944729,0.051347019881315223,1.2522764670585663e-13,5.3170073781575605e-11,3.9834329616247218e-06,7.6780140905076672e-11,0.00011045157962669631,2.5354018828763455e-09,0.044636570722585693,0.089111546894919264,8.1339054558817352e-06,4.6839939044537846e-06,7.654905461848243e-12,0.010644628692720945,3.856939739036528e-06,1.109723203973688e-06,0.0001271400561395639,1.628476064252696e-05,1.9893360516628047e-06,0.019019656295484424,0.012720780609464213,1.162691429213692e-10,3.9310826212688501e-11,5.282716237503586e-07,1.558512304076274e-07,7.6337742674550072e-10,5.3239903207285022e-05,0.00018502017760965286,0.0030842827848626599,1.6443890512298829e-06,0.00018100112837224591,5.6261392201898199e-06,0.0002966534143816577,1.461721746105822e-08,8.8552524616432122e-06,6.0315691135115859e-06,0.0025908687195949137,6.3375191340787258e-05,1.3664815019574175e-07,3.0842440072250487e-06,0.0023248807238176916,6.9394805957820536e-05,8.8049789523549047e-05,4.3254159008743044e-10,1.173192690883281e-09
4.7546118752882984e-07,0.3130224509070571,76.950000000000003,0.0,0.0,0.0,0.0017130405543523601,9.4969697056758928,0.0029248831582851689,0.019595363321822122,4.8513970139209149e-07,2.4991018390837679e-08,3.4234512727359713e-09,1.5229745171102272e-07,0.08209035774452883,2.1517057736185395e-05,2.0042979147532729e-16,0.00011677831129229286,0.034782994786938894,0.69161307220387724,0.051349900369647108,1.2424878213099585e-13,5.3277828341668441e-11,3.9915108580782777e-06,7.519774532745858e-11,0.00011057950382741043,2.4963136300425012e-09,0.044635382600067296,0.089111617532939058,8.133688759953124e-06,4.6838691172729545e-06,7.6637632554559835e-12,0.010669930949869901,3.8661075888311834e-06,1.1123610480461204e-06,0.00012713319305913522,1.6323480408229886e-05,1.9940763919852455e-06,0.01902054625725156,0.012759493406285226,1.1654558970846997e-10,3.9404293414874534e-11,5.2986228595032839e-07,1.5632393968809768e-07,7.6539269695306017e-10,5.3675221697731188e-05,0.00018653430285535741,0.0030840292371866122,1.6483090096127404e-06,0.00017853190232468462,5.5601603255681657e-06,0.00029414994997855915,1.46519447103278e-08,8.7805394367825767e-06,6.0455565225137905e-06,0.0025962590911274602,6.2840360945830517e-05,1.3696504413095774e-07,3.0582155505648694e-06,0.002330829081067594,6.9572610949496388e-05,8.8980428868301974e-05,4.3354466846420013e-10,1.1827941606081427e-09
4.787883323248555e-07,0.3130224593546742,76.950000000000003,0.0,0.0,0.0,0.0016880177269480033,9.4969697452813282,0.0028812249837423106,0.019442735538869056,4.7033731529338915e-07,2.4228487499560521e-08,3.3967860209631326e-09,1.5093938463273768e-07,0.081381011444547957,2.1349461339047708e-05,1.9431423807351566e-16,0.00011392864313961188,0.034852518555137255,0.69240490148718759,0.051352716272728569,1.2328100816815793e-13,5.3384297976699738e-11,3.9994924029235494e-06,7.365151780450457e-11,0.0001107062216821025,2.4586738696669397e-09,0.044634259171645527,0.089111686015220973,8.1334838571502521e-06,4.6837511213176119e-06,7.672537522729515e-12,0.010694960423473131,3.8751766006669821e-06,1.1149704535137649e-06,0.00012712670371055749,1.6361782702987643e-05,1.9987655947301459e-06,0.019021388609066853,0.012797968651781556,1.1681905590439246e-10,3.9496752873326885e-11,5.3144323327633415e-07,1.5679375258547531e-07,7.6739641797299146e-10,5.4111524697518741e-05,0.00018805185785300503,0.003083789491521115,1.6521866755914256e-06,0.00017609176784149421,5.4951928033087577e-06,0.00029166789117597406,1.4686297545225454e-08,8.7064648505728744e-06,6.0593931627688462e-06,0.0026015490882442208,6.2310097456558182e-05,1.3727852229380021e-07,3.0324092380506647e-06,0.0023366811857031618,6.9747541206567539e-05,8.9914393674762121e-05,4.3453693476896734e-10,1.1924173812301013e-09
4.821154771208811e-07,0.31302246766146896,76.950000000000003,0.0,0.0,0.0,0.0016634553892526474,9.4969697855002817,0.0028382195859435752,0.019291828824838007,4.560775961713922e-07,2.3493912489694963e-08,3.3704214552786201e-09,1.4959486202820822e-07,0.080677680225350545,2.1183754815112683e-05,1.8842289288100812e-16,0.00011114851096921486,0.034921217060224774,0.6931892682838442,0.051355469271639809,1.2232414714921219e-13,5.3489503958703614e-11,4.0073791915792684e-06,7.2140607120564964e-11,0.00011083174524561535,2.4224122470751423e-09,0.044633196918085753,0.089111752421139126,8.1332901061558473e-06,4.683639547276801e-06,7.681229098118479e-12,0.010719721100254334,3.8841482190912868e-06,1.1175518360187771e-06,0.00012712056774900494,1.639967362886337e-05,2.003404408095528e-06,0.019022185921922435,0.012836207929141849,1.1708958507665826e-10,3.9588219318309894e-11,5.3301452976907351e-07,1.5726068833723352e-07,7.6938865429212713e-10,5.454880574441728e-05,0.00018957282009426476,0.0030835627970285519,1.6560226680503072e-06,0.00017368055439714953,5.4312196221470288e-06,0.00028920722169825653,1.4720281440145835e-08,8.6330282315429648e-06,6.0730812348905906e-06,0.0026067406208714621,6.1784397692543966e-05,1.3758863454085171e-07,3.0068249204018269e-06,0.0023424387627453483,6.9919648217760128e-05,9.0851666769519834e-05,4.3551854681424882e-10,1.2020622100019129e-09
4.854426219169067e-07,0.31302247582759984,76.950000000000003,0.0,0.0,0.0,0.001639341004183438,9.4969698263067652,0.0027958573620183585,0.019142615741022162,4.4233462619150083e-07,2.2785958123862918e-08,3.3443527818711577e-09,1.4826370750059804e-07,0.079980318634167144,2.1019908034277642e-05,1.8274504719657978e-16,0.00010843621821355487,0.034989103907172817,0.69396624690861541,0.05135816099338289,1.2137802508993646e-13,5.3593467118363507e-11,4.0151727863610057e-06,7.0664182301179617e-11,0.00011095608641417817,2.3874629646177183e-09,0.044632192511329008,0.089111816826245777,8.1331069004855559e-06,4.6835340458985782e-06,7.6898388051057307e-12,0.010744216891322961,3.8930238612511079e-06,1.1201056033193037e-06,0.00012711476593664354,1.643715917216461e-05,2.0079935660449692e-06,0.019022940627379279,0.012874212814588976,1.1735721996624521e-10,3.9678707200632298e-11,5.345762392207762e-07,1.5772476609931055e-07,7.7136947070332243e-10,5.4987058433384888e-05,0.00019109716726972473,0.003083348443669295,1.6598175940968367e-06,0.00017129808506260316,5.3682240394338538e-06,0.00028676791730209458,1.4753901765586298e-08,8.5602288700077297e-06,6.0866228978267599e-06,0.0026118355629006266,6.1263256759401066e-05,1.3789542978471546e-07,2.9814623647035752e-06,0.0023481035054393746,7.0088982524028686e-05,9.1792230998710236e-05,4.3648965942456539e-10,1.2117285054378806e-09
4.887697667129323e-07,0.31302248385339626,76.950000000000003,0.0,0.0,0.0,0.0016156625737883,9.4969698676754621,0.0027541288398329864,0.018995069415247499,4.2908413847728004e-07,2.2103374223015863e-08,3.3185753059069126e-09,1.4694574929354894e-07,0.079288881360451355,2.0857891488534429e-05,1.7727067449301494e-16,0.00010579010968123201,0.035056192419708108,0.69473591071300989,0.051360793013145611,1.2044247159835186e-13,5.3696207855723152e-11,4.0228747172843868e-06,6.9221432132421077e-11,0.00011107925692965358,2.3537644149384779e-09,0.04463124280413433,0.089111879302516891,8.1329336666009585e-06,4.6834342869034072e-06,7.6983674565003788e-12,0.010768451633923632,3.901804917527115e-06,1.1226321554719186e-06,0.00012710928008245943,1.6474245206122044e-05,2.0125337886395801e-06,0.019023655025141684,0.012911984877268296,1.1762200250672051e-10,3.9768230698115636e-11,5.3612842516849172e-07,1.5818600494454658e-07,7.7333893226208682e-10,5.54262764160717e-05,0.00019262487726717597,0.0030831457599904068,1.6635720493363477e-06,0.00016894417691973426,5.306189597083899e-06,0.00028434994616587187,1.4787163790551941e-08,8.4880658297007306e-06,6.1000202698210873e-06,0.0026168357528088371,6.074666813244476e-05,1.3819895601581318e-07,2.9563212584877404e-06,0.0023536770757890718,7.0255593734473923e-05,9.2736069230500118e-05,4.3745042450543528e-10,1.2214161273029882e-09
4.920969115089579e-07,0.31302249173934577,76.950000000000003,0.0,0.0,0.0,0.001592408608094859,9.4969699095817006,0.0027130246768827578,0.018849163527826715,4.1630338585085739e-07,2.14449889037557e-08,3.2930844290757109e-09,1.4564082005359909e-07,0.078603323246487319,2.0697676276546077e-05,1.7199037617992893e-16,0.00010320857054945931,0.035122495647114865,0.6954983321103505,0.051363366856443257,1.1951731978565759e-13,5.3797746150601681e-11,4.0304864828462483e-06,6.7811564691431842e-11,0.00011120126838356386,2.3212588479468851e-09,0.04463034482027961,0.089111939918577993,8.1327698621240501e-06,4.6833399579557934e-06,7.7068158547152111e-12,0.01079242909313894,3.910492752150705e-06,1.1251318850091589e-06,0.00012710409298534919,1.651093749349659e-05,2.0170257823610246e-06,0.019024331290220232,0.012949525679139276,1.1788397384285514e-10,3.9856803721887391e-11,5.3767115088766682e-07,1.5864442386117917e-07,7.7529710424581014e-10,5.5866453400313832e-05,0.00019415592816986147,0.00308295411103359,1.6672866181393696e-06,0.00016661864145699066,5.2451001175153902e-06,0.00028195326926265356,1.4820072684896704e-08,8.4165379589173998e-06,6.1132754293498671e-06,0.0026217429942729997,6.0234623736834256e-05,1.3849926032360168e-07,2.9314012136417474e-06,0.0023591611050867317,7.0419530542127352e-05,9.3683164357499836e-05,4.3840099111052985e-10,1.2311249366017349e-09
4.954240563049835e-07,0.3130224994860807,76.950000000000003,0.0,0.0,0.0,0.0015695680960013296,9.4969699520014572,0.0026725356591450851,0.018704872297911134,4.0397102149879619e-07,2.0809702429532353e-08,3.2678756472067314e-09,1.443487566080322e-07,0.077923599297213791,2.0539234088661762e-05,1.6689533228992596e-16,0.00010069002538089999,0.035188026370851451,0.69625358259958137,0.05136588400114591,1.186024061797064e-13,5.3898101572728306e-11,4.0380095507846662e-06,6.643380688790271e-11,0.00011132213222091362,2.2898920679972003e-09,0.044629495745290161,0.08911199873991206,8.13261497414817e-06,4.6832507636917133e-06,7.7151847920308315e-12,0.010816152963546941,3.9190887038048309e-06,1.1276051771124096e-06,0.00012709918838029778,1.6547241689117649e-05,2.0214702404258417e-06,0.019024971479705895,0.012986836774870681,1.1814317434875245e-10,3.9944439922511424e-11,5.3920447938598371e-07,1.591000417513888e-07,7.7724405211542358e-10,5.6307583149618629e-05,0.00019569029825469602,0.0030827728963558581,1.6709618739016963e-06,0.00016432128494709458,5.1849396995870356e-06,0.00027957784071754949,1.4852633521602407e-08,8.3456439011919674e-06,6.1263904160336453e-06,0.0026265590567772818,5.9727114024355346e-05,1.3879638891722958e-07,2.906701770153769e-06,0.0023645571944381342,7.0580840739593496e-05,9.4633499299100736e-05,4.3934150550706444e-10,1.2408547955668897e-09
4.987512011010091e-07,0.3130225070943667,76.950000000000003,0.0,0.0,0.0,0.0015471304780701118,9.4969699949113302,0.0026326526998979821,0.018562170470228449,3.9206699041111981e-07,2.0196481617559376e-08,3.2429445479516301e-09,1.4306939975710228e-07,0.07724966468931628,2.0382537192354797e-05,1.6197725662165037e-16,9.8232937164308455e-05,0.035252797110987666,0.69700173278788036,0.051368345879399022,1.1769757064091676e-13,5.3997293291602571e-11,4.0454453588184056e-06,6.5087404016258589e-11,0.00011144185974382192,2.2596131584373738e-09,0.044628692917667287,0.089112055829051587,8.1324685176400432e-06,4.6831664247985002e-06,7.7234750508464106e-12,0.010839626870834687,3.9275940862087769e-06,1.1300524097801788e-06,0.00012709455088747657,1.6583163342353962e-05,2.0258678430911864e-06,0.019025577539176469,0.013023919711739509,1.1839964364549681e-10,4.0031152695954401e-11,5.4072847339746917e-07,1.5955287742990093e-07,7.7917984147944985e-10,5.674965948264322e-05,0.00019722796599046027,0.003082601548157008,1.6745983792974714e-06,0.00016205190880761206,5.1256927145371023e-06,0.0002772236081501445,1.4884851278996805e-08,8.2753821055284463e-06,6.1393672315248134e-06,0.0026312856762137405,5.9224128046993135e-05,1.3909038714564706e-07,2.8822223997012681e-06,0.0023698669152824982,7.0739571234541319e-05,9.5587057003739922e-05,4.4027211123944842e-10,1.2506055676480772e-09
5.020783458970347e-07,0.3130225145650914,76.950000000000003,0.0,0.0,0.0,0.0015250856210959603,9.4969700382885502,0.0025933668385078675,0.018421033302194471,3.8057243057158641e-07,1.9604354748220157e-08,3.2182868085330027e-09,1.418025940796657e-07,0.076581474779634909,2.0227558418070195e-05,1.5722835591285356e-16,9.5835806378425465e-05,0.035316820132467321,0.69774285241215939,0.051370753879443558,1.1680265628054433e-13,5.4095340086082416e-11,4.0527953153660813e-06,6.3771619318328672e-11,0.00011156046211497393,2.2303742309029789e-09,0.04462793382059068,0.08911211124575541,8.1323300339277933e-06,4.6830866771439117e-06,7.7316874039173451e-12,0.010862854373369025,3.9360101886873192e-06,1.1324739539918483e-06,0.00012709016596410347,1.6618707899518293e-05,2.0302192579523729e-06,0.019026151308754475,0.013060776029533747,1.1865342061832191e-10,4.011695518938967e-11,5.422431953768896e-07,1.600029496226521e-07,7.8110453806020209e-10,5.7192676272667088e-05,0.00019876891003597387,0.0030824395295082838,1.6781966865254329e-06,0.00015981030994513816,5.0673438019293194e-06,0.00027489051300264158,1.4916730842913085e-08,8.205750836204441e-06,6.1522078403717287e-06,0.0026359245554759105,5.8725653527434945e-05,1.393812995171814e-07,2.8579625090896972e-06,0.0023750918099070869,7.0895768065037709e-05,9.6543820451092563e-05,4.4119294919124361e-10,1.2603771175001139e-09
5.054054906930603e-07,0.3130225218992534,76.950000000000003,0.0,0.0,0.0,0.0015034237943271883,9.4969700821109377,0.0025546692391903462,0.018281436551387274,3.6946958295013539e-07,1.903240692714819e-08,3.1938981935560973e-09,1.4054818775129759e-07,0.075918985112932741,2.0074271145471735e-05,1.5264129264394344e-16,9.349717007857979e-05,0.035380107451201799,0.69847701035951948,0.051373109347342301,1.1591750938127328e-13,5.4192260353717114e-11,4.0600608002460737e-06,6.2485733556265851e-11,0.00011167795036090459,2.2021301968798985e-09,0.044627216074069359,0.089112165047172565,8.1321990892709559e-06,4.6830112709528014e-06,7.7398226145822942e-12,0.010885838963725827,3.9443382767250975e-06,1.1348701738671812e-06,0.00012708601985891911,1.6653880706209307e-05,2.0345251402324969e-06,0.019026694528835732,0.013097407260459059,1.1890454343333541e-10,4.0201860306853423e-11,5.4374870749439921e-07,1.6045027696550735e-07,7.8301820766198572e-10,5.7636627447059026e-05,0.00020031310923825091,0.0030822863326768592,1.6817573375485026e-06,0.00015759628108382606,5.0098778656098533e-06,0.00027257849085434523,1.4948277008792581e-08,8.1367481821672619e-06,6.164914170860054e-06,0.0026404773650452024,5.8231676926636102e-05,1.3966916971859873e-07,2.8339214435480058e-06,0.0023802333919562681,7.1049476414715855e-05,9.7503772654193899e-05,4.4210415764551112e-10,1.2701693109713396e-09
5.087326354890859e-07,0.31302252909795336,76.950000000000003,0.0,0.0,0.0,0.0014821356472250248,9.4969701263569153,0.0025165511897474592,0.018143356463372621,3.5874170942168551e-07,1.8479775856437357e-08,3.1697745528819061e-09,1.3930603237401915e-07,0.07526215142906767,1.9922649290074285e-05,1.48209151122777e-16,9.1215601005452342e-05,0.035442670839999135,0.69920427468672897,0.051375413588618135,1.1504197932002667e-13,5.4288072119830016e-11,4.0672431653576508e-06,6.1229044595487099e-11,0.00011179433537512656,2.1748385594173362e-09,0.044626537427516981,0.089112217287993248,8.1320752735079885e-06,4.6829399700283854e-06,7.7478814369793459e-12,0.010908584070178926,3.9525795925062417e-06,1.1372414268216199e-06,0.00012708209956913762,1.6688687009591624e-05,2.0387861330642007e-06,0.019027208845506304,0.013133814929049543,1.1915304955380716e-10,4.0285880714751164e-11,5.4524507163044271e-07,1.6089487800303414e-07,7.8492091614131916e-10,5.8081506986741029e-05,0.00020186054263064107,0.0030821414775409526,1.6852808643270306e-06,0.00015540961107896495,4.9532800696793392e-06,0.00027028747172308656,1.4979494483731391e-08,8.068372066040283e-06,6.1774881158319625e-06,0.0026449457435699579,5.7742183508578955e-05,1.3995404063366606e-07,2.8100984898872174e-06,0.0023852931469348277,7.1200740627773502e-05,9.8466896661491207e-05,4.4300587234355933e-10,1.279982015091902e-09
5.120597802851115e-07,0.31302253616238374,76.950000000000003,0.0,0.0,0.0,0.0014612121886543818,9.4969701710054846,0.0024790041002846091,0.018006769759869354,3.4837301783146192e-07,1.7945647974377694e-08,3.1459118195597213e-09,1.3807598281683343e-07,0.074610929669607265,1.9772667290247834e-05,1.4392540652505972e-16,8.8989706715468099e-05,0.035504521834333877,0.69992471263878941,0.051377667869809927,1.1417591849291292e-13,5.4382793046350879e-11,4.0743437353435168e-06,6.0000866997417674e-11,0.00011190962792111045,2.1484592230000047e-09,0.044625895752728476,0.089112268020589344,8.1319581987763637e-06,4.6828725510149134e-06,7.7558646162509857e-12,0.010931093058149875,3.960735355439603e-06,1.1395880637173904e-06,0.00012707839279973532,1.672313196061514e-05,2.0430028677639137e-06,0.019027695815665151,0.013170000552082509,1.1939897575601163e-10,4.0369028847212846e-11,5.4673234937093682e-07,1.6133677118734373e-07,7.8681272937894386e-10,5.8527308925648955e-05,0.00020341118943095974,0.0030820045100906682,1.6887677890457817e-06,0.00015325008521627556,4.8975358344835917e-06,0.00026801738035416516,1.501038788847333e-08,8.0006202527557909e-06,6.189931533483836e-06,0.002649331298437026,5.7257157402349913e-05,1.4023595436122067e-07,2.7864928795280806e-06,0.0023902725327053522,7.1349604223795208e-05,9.9433175558827656e-05,4.4389822654213509e-10,1.2898150980617993e-09
5.153869250811372e-07,0.3130225430938208,76.950000000000003,0.0,0.0,0.0,0.0014406447674078799,9.4969702160362157,0.0024420195019100965,0.017871653627244587,3.3834859352297062e-07,1.7429254926974095e-08,3.1223060078171506e-09,1.3685789706632333e-07,0.073965275983923856,1.9624300094585558e-05,1.3978389659567413e-16,8.6818128732299961e-05,0.0355656717379624,0.70063839066664335,0.05137987341995108,1.13319182242291e-13,5.4476440440415801e-11,4.0813638082347497e-06,5.8800531621811386e-11,0.00011202383863512666,2.1229543197370838e-09,0.044625289037236546,0.089112317295143989,8.1318474983021637e-06,4.6828088027007629e-06,7.7637728887406609e-12,0.010953369231619643,3.968806762670539e-06,1.1419104290107483e-06,0.000127074887924949,1.6757220616176659e-05,2.04717596409892e-06,0.019028156911868339,0.013205965638497429,1.1964235814466486e-10,4.0451316911314022e-11,5.4821060200269486e-07,1.6177597487698392e-07,7.8869371325345694e-10,5.8974027350190378e-05,0.00020496502903961087,0.0030818750010099564,1.6922186243348161e-06,0.0001511174854975568,4.8426308326262674e-06,0.00026576813649734662,1.5040961759351074e-08,7.9334903578313866e-06,6.2022462481430831e-06,0.0026536356063357816,5.6776581661649422e-05,1.4051495223277029e-07,2.7631037914035648e-06,0.0023951729799795516,7.1496109912394393e-05,0.00010040259247135893,4.4478135106914439e-10,1.2996684292389861e-09
5.187140698771628e-07,0.31302254989361666,76.950000000000003,0.0,0.0,0.0,0.0014204250539725204,9.4969702614292437,0.0024055890454199556,0.017737985705328231,3.286543367182936e-07,1.6929870341773706e-08,3.098953211106005e-09,1.3565163608662122e-07,0.073325146734803129,1.9477523149622486e-05,1.3577879577453322e-16,8.4699541718980041e-05,0.035626131628387923,0.70134537444408107,0.051382031431975478,1.1247162878585688e-13,5.4569031262740443e-11,4.0883046560786888e-06,5.7627385238432222e-11,0.00011213697802895951,2.0982880504351909e-09,0.044624715378027459,0.089112365159772403,8.1317428252555086e-06,4.6827485253595534e-06,7.7716069821807183e-12,0.010975415834503408,3.976794989579208e-06,1.1442088608954014e-06,0.00012707157395186618,1.6790957941225476e-05,2.0513060305472174e-06,0.019028593526909977,0.013241711689318968,1.1988323216796767e-10,4.0532756892161675e-11,5.4967989050908386e-07,1.6221250733588473e-07,7.9056393361666849e-10,5.9421656398701763e-05,0.00020652204103770383,0.0030817525443353482,1.6956338734845976e-06,0.00014901159091328345,4.7885509850064389e-06,0.00026353965517242952,1.5071220550175819e-08,7.8669798553054016e-06,6.2144340510246801e-06,0.0026578602138144802,5.6300438321844552e-05,1.4079107482963609e-07,2.7399303547415359e-06,0.0023999958928033749,7.1640299607671245e-05,0.0001013751305654039,4.4565537437791098e-10,1.3095418791275427e-09
