Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271)
1.8915212412986616e-06,0.2944098612979093,76.950000000000003,0.0,0.0,0.0,0.39943790641549448,9.3665632594299613,0.013799655674405666,0.020800515607300979,0.011209663403961201,0.003073663022288398,8.5865209195840872e-09,1.9383366774898175e-08,0.033811744867066916,5.6585467514834667e-05,5.0383419353166683e-11,0.13030648337593959,0.12701721740428362,0.047987093787787538,0.21249706857407297,6.1585387323986281e-13,6.6766969050102402e-11,2.3743122292280612e-06
1.922355640201629e-06,0.2944066519576188,76.950000000000003,0.0,0.0,0.0,0.39539260987320984,9.3656114279767557,0.01371787155672061,0.020592923850026111,0.011096878230503881,0.0030424880312548289,8.5000551660915483e-09,1.9226903962695312e-08,0.034130895137632983,5.6015655024871032e-05,4.98723995584745e-11,0.13129005971912242,0.12803287550257109,0.0485277168384299,0.21411724445855257,6.0965225921459221e-13,6.729471424882751e-11,2.3933022142946449e-06
1.9531900391045965e-06,0.2944035067423609,76.950000000000003,0.0,0.0,0.0,0.39142286874490795,9.364678614831675,0.013634748195799625,0.02038916072669518,0.010986222230969856,0.0030119067983613189,8.4152003873821892e-09,1.907345970905603e-08,0.034445677927867589,5.5456458921763281e-05,4.9371112634675814e-11,0.13225401337804724,0.12902835313402258,0.049063996549410432,0.2157051563336958,6.0356618974965171e-13,6.7811880251307043e-11,2.4119148534917815e-06
1.984024438007564e-06,0.29440042382618986,76.950000000000003,0.0,0.0,0.0,0.38752653057643754,9.3637642784534521,0.013550418331800781,0.020189123104084408,0.010877632684541479,0.0029819016988369366,8.3319127133752161e-09,1.8922945254099805e-08,0.034756171686809105,5.4907590099896872e-05,4.8879269676897717e-11,0.13319890380789609,0.13000422128153477,0.049596016255622155,0.21726171544885842,5.9759251833374955e-13,6.8318769238723391e-11,2.4301608241896767e-06
2.0148588369105313e-06,0.2943974014519771,76.950000000000003,0.0,0.0,0.0,0.38370152419755821,9.3628678977099611,0.013465007366451408,0.019992711169761639,0.010771049438662948,0.0029524558337297498,8.2501497087399267e-09,1.8775275238990504e-08,0.035062452718325907,5.4368768908717084e-05,4.8396593677876974e-11,0.13412526931943886,0.13096102976590396,0.050123856852939783,0.21878779937468129,5.9172820136072949e-13,6.8815672085766723e-11,2.4480504080000737e-06
2.0456932358134988e-06,0.29439443792818404,76.950000000000003,0.0,0.0,0.0,0.37994585599407815,9.3619889709214767,0.013378633727540076,0.019799828337702548,0.010666414770008707,0.0029235529904958041,8.1698703303433073e-09,1.8630367548806742e-08,0.035364595260384789,5.3839724872307446e-05,4.7922818881935432e-11,0.13503362807546709,0.13189930820035375,0.050647596891293806,0.22028425351624417,5.8597029507757333e-13,6.9302868875684206e-11,2.4655935086281299e-06
2.0765276347164662e-06,0.29439153162581366,76.950000000000003,0.0,0.0,0.0,0.37625760637715605,9.3611270149572992,0.013291409215632776,0.019610381152422231,0.010563673255251572,0.0028951776063649583,8.0910348843058698e-09,1.8488143163758732e-08,0.035662671560725313,5.3320196406386534e-05,4.7457690184473588e-11,0.13592447903106827,0.1328195668959341,0.051167312663454395,0.22175189254891783,5.8031595250430625e-13,6.978062938851046e-11,2.4827996688054371e-06
2.1381964325224007e-06,0.2943858844655385,76.950000000000003,0.0,0.0,0.0,0.36907603524428628,9.3594521707759473,0.013114823560543287,0.019241434975023071,0.010363658802236168,0.0028399500168864297,7.937543502791774e-09,1.8211442887126976e-08,0.036246904898168703,5.2308682611665856e-05,4.6552400703998594e-11,0.13765556246917293,0.13460797479580061,0.052194965789071707,0.22460383826175431,5.6930703598074834e-13,7.0708871879532416e-11,2.5162376272284142e-06
2.193698350547742e-06,0.294380982558554,76.950000000000003,0.0,0.0,0.0,0.36282533667671985,9.3579983550997543,0.012953983690508594,0.018920256479163726,0.010189607387661025,0.0027919051184965272,7.8039674133392993e-09,1.7970855366310925e-08,0.036759494880586163,5.1428411327885119e-05,4.5764849744169891e-11,0.13915830344860697,0.13616066803719912,0.05310681267835754,0.22707963203036485,5.5972651109635809e-13,7.1514529375562517e-11,2.5452683452505696e-06
2.249200268573083e-06,0.29437624327960504,76.950000000000003,0.0,0.0,0.0,0.35676626863485106,9.3565927736241541,0.012791856023031135,0.018608889008531401,0.010020921072536821,0.002745353480729251,7.6745095159466046e-09,1.773786016700331e-08,0.03725995017975621,5.0575279089204515e-05,4.5001776280934134e-11,0.14061128982366386,0.13766211772826462,0.054006712845725967,0.22947346705270499,5.5044135685703273e-13,7.2293384504029354e-11,2.5733408995816874e-06
2.3047021865984244e-06,0.29437165905970863,76.950000000000003,0.0,0.0,0.0,0.35088991000281899,9.355233177111419,0.012628892879033977,0.018306888183576307,0.0098573456585087753,0.0027002238300478832,7.5489815509988043e-09,1.7512091401619386e-08,0.037748628996188686,4.9748045257110842e-05,4.4262011999982412e-11,0.14201684334643469,0.13911470565079073,0.054895039935637074,0.23178914779295365,5.4143807064333106e-13,7.3046693841324981e-11,2.6004998284427286e-06
2.3602041046237656e-06,0.29436722276487454,76.950000000000003,0.0,0.0,0.0,0.34518789188842813,9.353917454100575,0.012465499401363352,0.018013835063618439,0.0096986433579109299,0.002656449521921408,7.4272061516445216e-09,1.729320620792633e-08,0.038225873618136362,4.8945540976853171e-05,4.3544464465569687e-11,0.14337714329146076,0.14052066887624265,0.055772149721473194,0.23403024809323822,5.3270393110192386e-13,7.3775636962636715e-11,2.6267869638550292e-06
2.415706022649107e-06,0.2943629277142619,76.950000000000003,0.0,0.0,0.0,0.33965235585729825,9.3526436204300953,0.012302037759335973,0.017729334555254366,0.0095445914371252907,0.0026139681562239339,7.3090161498832166e-09,1.7080882992974105e-08,0.038692011382219983,4.8166664604532865e-05,4.2848110816150095e-11,0.14469423732220099,0.14188211055948527,0.056638381224467405,0.23620012833239704,5.2422694837584494e-13,7.4481322238129386e-11,2.6522416335045271e-06
2.471207940674448e-06,0.2943587676093881,76.950000000000003,0.0,0.0,0.0,0.33427591586331096,9.3514098097142231,0.012138830990033061,0.017453013906742657,0.0093949809998858068,0.0025727212329376453,7.1942539232682437e-09,1.6874819833220641e-08,0.039147355562019828,4.7410377401849371e-05,4.2171992120666808e-11,0.14597005136332411,0.14320100978535499,0.05749405774715672,0.23830195108406035,5.1599581724780248e-13,7.5164792106380767e-11,2.6769008448890867e-06
2.5267098586997893e-06,0.29435473652745814,76.950000000000003,0.0,0.0,0.0,0.32905162343124983,9.3502142646542197,0.011976166512929926,0.017184521283634811,0.0092496158919769967,0.00253265384210004,7.082770777453482e-09,1.6674733011997351e-08,0.039592206191836621,4.6675699467055866e-05,4.1515208296174024e-11,0.14720639860358589,0.14447923058291084,0.058339487829972517,0.24033869545552689,5.0799987285431488e-13,7.5827027903070422e-11,2.7007994539012694e-06
2.5822117767251305e-06,0.2943508288836143,76.950000000000003,0.0,0.0,0.0,0.32397293591528736,9.3490553291367942,0.011814299334581451,0.016923524428638311,0.0091083117182205551,0.0024937143851254625,6.9744263659498326e-09,1.6480355686854709e-08,0.040026850828919651,4.5961705911133573e-05,4.087691353974547e-11,0.14840498767989113,0.145718530150477,0.059174966134943024,0.24231317017505746,5.0022904906869746e-13,7.6468954270510445e-11,2.7239703186517849e-06
2.6377136947504717e-06,0.2943470394111149,76.950000000000003,0.0,0.0,0.0,0.31903368744370353,9.3479314410144596,0.011653454978631737,0.016669709405118818,0.0089708949529189279,0.0024558543233539035,6.8690881488090726e-09,1.6291436670285908e-08,0.040451565261121654,4.5267523290493632e-05,4.0256312206690963e-11,0.14956743015196286,0.14692056638970055,0.060000774264834786,0.24422802558255655,4.9267383967599761e-13,7.7091443181496831e-11,2.7464444403664408e-06
2.693215612775813e-06,0.2943433631370216,76.950000000000003,0.0,0.0,0.0,0.31422806227267241,9.3468411254947057,0.011493832166881709,0.016422779423257209,0.0088372021319634859,0.0024190279496848917,6.7666308867363435e-09,1.6107739312095553e-08,0.040866614165033135,4.4592326273155794e-05,3.9652655067184877e-11,0.15069524734486361,0.14808690481840295,0.060817181523786644,0.24608576463388396,4.8532526208900726e-13,7.769531763263336e-11,2.7682510926671239e-06
2.748717530801154e-06,0.29433979536286314,76.950000000000003,0.0,0.0,0.0,0.30955057030731348,9.3457829890749178,0.011335605273612335,0.016182453744066155,0.0087070791172868481,0.0023831921800113302,6.6669361682921585e-09,1.5929040473169716e-08,0.041272251718879528,4.3935334522993994e-05,3.9065235887453693e-11,0.15178987662578014,0.1492190249247384,0.061624445624556927,0.24788875301748942,4.7817482343761862e-13,7.8281355047938206e-11,2.7894179404055964e-06
2.8042194488264954e-06,0.29433633164539347,76.950000000000003,0.0,0.0,0.0,0.30499602461354969,9.3447557139760082,0.011178926569922252,0.015948466656554815,0.0085803804259148679,0.0023483063638640128,6.5698919715632244e-09,1.5755129583175017e-08,0.041668722173361018,4.329580981112526e-05,3.8493388325864266e-11,0.1528526771626027,0.15031832600837514,0.062422813346183589,0.24963922845587486,4.7121448913031728e-13,7.8850290389567137e-11,2.8099711488989422e-06
2.8597213668518366e-06,0.2943329677795177,76.950000000000003,0.0,0.0,0.0,0.30055952074958797,9.3437580530315696,0.011023928274766432,0.015720566523946856,0.0084569686182092256,0.0023143321119115023,6.4753922550372944e-09,1.5585807774942363e-08,0.042056260383590706,4.2673053319755684e-05,3.7936483105306411e-11,0.15388493520999572,0.15138613255257546,0.063212521145824152,0.25133930926178333,4.6443665351031811e-13,7.9402819018834008e-11,2.8299354843938726e-06
2.915223284877178e-06,0.2943296997823573,76.950000000000003,0.0,0.0,0.0,0.29623641775109089,9.3427888249902846,0.010870724429239713,0.015498514895115256,0.0083367137395913404,0.0022812331374988345,6.3833365749042416e-09,1.5420887088518004e-08,0.042435092305269879,4.2066403120184701e-05,3.7393925415698522e-11,0.15488786896796072,0.15242369916984178,0.063993795728520445,0.25299100221632881,4.5783411240715416e-13,7.9939599346125525e-11,2.8493344065590452e-06
2.970725202902519e-06,0.2943265238786903,76.950000000000003,0.0,0.0,0.0,0.29202232061259131,9.3418469101893518,0.010719412609911926,0.015282085677292544,0.0082194928080878624,0.0022489751122144012,6.2936297321302074e-09,1.526018973822372e-08,0.042805435458096244,4.1475231847003969e-05,3.6865152546442043e-11,0.15586263305517301,0.15343221516153141,0.064766854578459945,0.25459620983304276,4.5140003782356883e-13,8.0461255252717099e-11,2.8681901537520252e-06
3.0262271209278603e-06,0.29432343648747156,76.950000000000003,0.0,0.0,0.0,0.28791306412805323,9.3409312465648373,0.01057007549510927,0.015071064366313532,0.0081051893438658061,0.0022175255337417801,6.2061814438124924e-09,1.5103547436930036e-08,0.043167499359022289,4.0898944532308717e-05,3.6349631720252528e-11,0.15681032263293468,0.15441280872638705,0.065531906454851893,0.25615673706387376,4.451279543639425e-13,8.0968378322646231e-11,2.8865238217218603e-06
3.0817290389532015e-06,0.2943204342094901,76.950000000000003,0.0,0.0,0.0,0.28390469797263646,9.3400408259703642,0.010422782296298045,0.014865247330013631,0.0079936929379570646,0.0021868536031880263,6.1209060343432524e-09,1.4950800772557236e-08,0.043521485927634614,4.0336976570463569e-05,3.5846858082327684e-11,0.15773197721121573,0.15536655084884932,0.066289151855119577,0.25767429749562587,4.3901171708360194e-13,8.1461529929918402e-11,2.9043554363282966e-06
3.1372309569785427e-06,0.29431751381587107,76.950000000000003,0.0,0.0,0.0,0.27999347292088789,9.3391746907752342,0.010277590065586152,0.014664441140742359,0.0078848988542769421,0.0021569301129862046,6.0377221517748508e-09,1.4801798632375964e-08,0.043867589865704042,3.9788791848931287e-05,3.5356352862846633e-11,0.15862858416446993,0.15629445889444449,0.067038783447845404,0.25915051907993475,4.3304549114548692e-13,8.1941243144041927e-11,2.9217040207755206e-06
3.192732875003884e-06,0.29431467223742125,76.950000000000003,0.0,0.0,0.0,0.27617582810428337,9.3383319307185531,0.010134544889678484,0.014468461954181222,0.007778707662759665,0.0021277273445007732,5.9565525041875866e-09,1.4656397671008185e-08,0.044205999012831058,3.9253881010918765e-05,3.4877661698520708e-11,0.15950108198166327,0.15719749993658064,0.067780986477754629,0.26058694943643446,4.2722373291149425e-13,8.2408024482955087e-11,2.9385876578233801e-06
3.248234793029225e-06,0.29431190655487965,76.950000000000003,0.0,0.0,0.0,0.2724483792184838,9.3375116799988405,0.0099936829799450594,0.014277134931003788,0.0076750249026273929,0.0020992189718962422,5.8773236096382035e-09,1.4514461818344328e-08,0.044536894679987143,3.8731759807542999e-05,3.4410353056811266e-11,0.16035036327442842,0.15807659383820744,0.068515939144875276,0.26198506076571015,4.215411720080996e-13,8.2862355573718625e-11,2.9550235474222074e-06
3.3037367110545664e-06,0.29430921398980653,76.950000000000003,0.0,0.0,0.0,0.2688079075991473,9.3367131145756872,0.0098550316674403428,0.014090293697745296,0.0075737607698530161,0.0020713799739895829,5.7999655677736129e-09,1.437586182394965e-08,0.044860451962600141,3.8221967592746654e-05,3.3954016791013912e-11,0.16117727756508129,0.15893261610975512,0.069243812959828357,0.26334625440540388,4.1599279494559373e-13,8.3304694666011574e-11,2.9710280601550233e-06
3.3592386290799076e-06,0.294306591896076,76.950000000000003,0.0,0.0,0.0,0.26525135009332734,9.3359354496658575,0.0097186103108615508,0.013907779844846946,0.0074748298273948884,0.0020441865542237029,5.7244118487016311e-09,1.4240474834881347e-08,0.045176840034671539,3.7724065931935862e-05,3.3508262828466918e-11,0.16198263387191433,0.15976640056115488,0.069964773077011932,0.26467186505933249,4.1057382997506959e-13,8.3735478014991408e-11,2.986616786827511e-06
3.414740547105249e-06,0.29430403775213343,76.950000000000003,0.0,0.0,0.0,0.26177578966107012,9.3351779374210135,0.0095844311247038159,0.013729442458990961,0.0073781507394288914,0.002017616064391371,5.650599089468463e-09,1.4108184004158762e-08,0.045486222425277896,3.7237637260783052e-05,3.3072719920236642e-11,0.16276720310909609,0.16057874176517489,0.0706789786072788,0.26596316472632492,4.0527973249136224e-13,8.4155121217385267e-11,3.0018045845409507e-06
3.47024246513059e-06,0.2943015491537085,76.950000000000003,0.0,0.0,0.0,0.25837844664807608,9.3344398647682514,0.0094524999342824566,0.01355513768623514,0.0072836460233800648,0.0019916469343114712,5.5784669092079127e-09,1.3978878127391462e-08,0.045788757278701631,3.6762283667040661e-05,3.2647034488369229e-11,0.16353172031768393,0.16137039734828507,0.071386582911580634,0.26722136635322014,4.0010617177476237e-13,8.4564020427545642e-11,3.0166056195297727e-06
3.5257443831559313e-06,0.29429912380693446,76.950000000000003,0.0,0.0,0.0,0.25505667067471866,9.3337205513999528,0.0093228168637784978,0.013384728324891248,0.0071912418184208026,0.0019662586089950027,5.5079577404064786e-09,1.3852451305259782e-08,0.046084597599344364,3.6297625778550745e-05,3.2230869595918212e-11,0.16427688673971877,0.16214209012166125,0.07208773387694109,0.26844762723434651,3.9504901888857881e-13,8.4962553449552478e-11,3.0310334070052046e-06
3.5812463011812725e-06,0.29429675952215684,76.950000000000003,0.0,0.0,0.0,0.25180793309155647,9.3330193479057737,0.0091953769629660939,0.013218083446105967,0.0071008676740258085,0.0019414314875676535,5.4390166620342258e-09,1.3728802629747489e-08,0.046373891482486822,3.5843301663607582e-05,3.1823903945767271e-11,0.16500337174840651,0.16289451006532774,0.072782574176013956,0.26964305217764617,3.9010433471112967e-13,8.5351080823324333e-11,3.0451008482686466e-06
3.6367482192066137e-06,0.29429445420808037,76.950000000000003,0.0,0.0,0.0,0.24862981995666278,9.33233563403064,0.0090701707777965952,0.013055078038450026,0.007012456351655664,0.0019171468662502911,5.371591248677299e-09,1.3607835892242661e-08,0.04665678233187235,3.5398965836722044e-05,3.142583094596332e-11,0.16571181464813592,0.16362831617867493,0.073471241511378765,0.27080869645605177,3.8526835911482968e-13,8.5729946815680377e-11,3.0588202653152932e-06
3.692250137231955e-06,0.29429220586612925,76.950000000000003,0.0,0.0,0.0,0.24552002549343119,9.3316688170474169,0.0089471848695675087,0.012895592676244025,0.0069259436375636221,0.0018933868889517516,5.3056314364524794e-09,1.3489459311766169e-08,0.046933409065010805,3.4964288374956753e-05,3.103635789983577e-11,0.16640282635210307,0.16434413820603089,0.074153868845630272,0.27194556856105107,3.8053750134876482e-13,8.6099480279672404e-11,3.0722034330922314e-06
