Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170)
1.1010580201324051e-09,0.21052663109687536,76.950000000000003,0.0,0.0,0.0,0.99905168189999372,9.4998859001793381,3.851129047475054e-05,0.0004167386128038709,0.00030562551045104609,0.00011245809413131353,2.4715813617075346e-10,3.9832754562655066e-08,3.1097195629956533e-05,1.6275920028908026e-06,1.8647598253844364e-12,1.3710934556351358e-08,1.0200470963313274e-08,3.9490389778843184e-05,2.0046908248384248e-06,1.7897771546054566e-14,6.2945356406052344e-17,1.0067389261758391e-13,3.6805795268910518e-16,6.1347111482520191e-10,9.4422831172982452e-08,1.8568913511263797e-07,1.8584433401778044e-07,9.415980858622544e-11,6.1034569933212723e-11,2.3395780389711096e-19,4.4225863352338713e-09,4.4653010203116156e-12,1.4166967892528042e-12,7.7727438891537404e-16,1.2955070668746033e-11,1.7428099448583456e-14,7.4309174455818789e-16,4.1481203719502401e-07,1.82076838775999e-16,5.172884156791835e-17,1.2239404365595373e-10,1.0806102202849285e-11,5.9502798193957973e-13,1.7731336459571204e-10,2.8309300007880428e-10,7.4294537592265163e-16,5.6762890698532753e-14,4.4117943628584934e-13,4.0951622376582143e-13,3.2398402816610643e-14,6.4878560234042531e-16,3.7796267102694931e-15,7.2471876979119003e-13,5.1042300997502045e-15,2.0871966728890354e-16,2.6589421763983173e-14,1.0752001473351181e-17,1.6986222307486214e-18,1.8484921587218168e-19,3.2781915937788014e-14,1.6853900598888614e-17,2.9993346731279715e-17,9.9724410830385558e-13,6.9331582857609734e-16,1.3816612271756857e-15,9.7213251564217579e-16,2.3606982980082301e-15,4.4560706772408076e-16,6.3127462073636909e-19,8.7594931124298769e-22
1.1326509828215429e-09,0.2105266227872727,76.950000000000003,0.0,0.0,0.0,0.99902443891040271,9.499882435828761,3.9615001284486941e-05,0.00042868347955406423,0.00031418435873312129,0.000115874484201704,2.5424228150010731e-10,3.9831719123179795e-08,3.1989504001040055e-05,1.6742987985774349e-06,1.9214097924044426e-12,1.4945405455238204e-08,1.1124481309260186e-08,4.0623580034543956e-05,2.1213039938829369e-06,1.8411381574032496e-14,6.5227782585568821e-17,1.1136289919796664e-13,4.0123943704503334e-16,6.4542299979398928e-10,9.774737691702452e-08,1.9833366671812273e-07,1.9849943915817992e-07,1.005727273771781e-10,6.5194387963604024e-11,2.4067420640976953e-19,4.679452432169305e-09,4.7246873112883187e-12,1.4991181831257566e-12,9.1415976292260865e-16,1.407668273793831e-11,1.8578734341865816e-14,8.7418797974011794e-16,4.2671862862330603e-07,1.9784054694652018e-16,5.6207362382546401e-17,1.2282539339633938e-10,1.0839101872903819e-11,5.9508678773074866e-13,1.8014273128077231e-10,2.9359868649650826e-10,8.740104879163801e-16,6.2057096131771914e-14,4.9481227107816707e-13,4.5835516790123364e-13,3.7263097044225727e-14,6.8661431068828907e-16,4.4242814070482418e-15,7.5338173474618282e-13,5.8933286292666979e-15,2.4645985765158144e-16,2.7649412000788434e-14,1.305674567677245e-17,2.0681698033247701e-18,2.2914474946089298e-19,3.5095905459244567e-14,1.7520551140573691e-17,3.1160230979077653e-17,1.0698691653666872e-12,7.4382282368219653e-16,1.4965887027110721e-15,1.0429525677861937e-15,2.5348828974802834e-15,4.848151359726256e-16,6.7543434443856225e-19,9.405813971448884e-22
1.1642439455106806e-09,0.21052661447939486,76.950000000000003,0.0,0.0,0.0,0.99899719412530463,9.4998789717565906,4.071863934183792e-05,0.0004406276125855704,0.00032274234899492573,0.0001192905265152541,2.6132598707583024e-10,3.9830683610658526e-08,3.2881786526733546e-05,1.7210026952664802e-06,1.9780539929829484e-12,1.625168746586983e-08,1.2102631034275525e-08,4.1756740230728721e-05,2.2412090619381927e-06,1.8924959723261176e-14,6.7550544716557084e-17,1.2280951809746414e-13,4.3635556469476922e-16,6.7799479487898338e-10,1.0107495062923169e-07,2.1141590442281432e-07,2.1159261666495206e-07,1.0720767468310842e-10,6.9498334229931046e-11,2.4739043075920603e-19,4.9435372071189835e-09,4.9913640951714804e-12,1.5838636872828178e-12,1.0699508784676921e-15,1.5259707010422521e-11,1.9770315432302047e-14,1.0234377580551101e-15,4.3862494108403427e-07,2.1446737133094491e-16,6.0931096292788134e-17,1.2322586982814289e-10,1.0871995171425099e-11,5.951408288997957e-13,1.8295516109562115e-10,3.041226495822604e-10,1.0232237444480532e-15,6.7669019315595692e-14,5.5317706536211145e-13,5.113671618018477e-13,4.2687721760650569e-14,7.2551018221944083e-16,5.154659227521755e-15,7.8217079969942491e-13,6.7770197816756311e-15,2.8963336628523804e-16,2.8714140821051281e-14,1.5766964037017259e-17,2.5041712858239659e-18,2.8228746421819101e-19,3.7494266030093568e-14,1.8190135170628376e-17,3.2329521991549071e-17,1.1453167065859047e-12,7.9629334204758073e-16,1.618309763568272e-15,1.1165259082015957e-15,2.7159322893278186e-15,5.2646423449554969e-16,7.2159881042395506e-19,1.0077606989079766e-21
1.1958369081998184e-09,0.21052660617324015,76.950000000000003,0.0,0.0,0.0,0.99896994754684909,9.4998755079617059,4.1822204647627282e-05,0.00045257100972957216,0.00033129947903257892,0.0001227062201757723,2.6840925161248771e-10,3.982964802517777e-08,3.3774043205478073e-05,1.7677036844828237e-06,2.0346924122594878e-12,1.7631800206374678e-08,1.3136456413695849e-08,4.2889870378143536e-05,2.3644056487560975e-06,1.9438505900544243e-14,6.9914768988155705e-17,1.3504137089768669e-13,4.7346107237773584e-16,7.1117440976933307e-10,1.0440513611588234e-07,2.2493621869095711e-07,2.2512423732381639e-07,1.1406483836282124e-10,7.3946531079989717e-11,2.5410647700913436e-19,5.2148381793154261e-09,5.2653288593124848e-12,1.6709328072140496e-12,1.2465717905269103e-15,1.6505619591600586e-11,2.1003191969186e-14,1.1926965547690808e-15,4.505309715845678e-07,2.3197805734334798e-16,6.5905937087003607e-17,1.2359856525661436e-10,1.0904792816922036e-11,5.9519058271789808e-13,1.8575255510919804e-10,3.1466288682716448e-10,1.1924398855551158e-15,7.3607617408792613e-14,6.1654228384936249e-13,5.6877403324894861e-13,4.8718127984336784e-14,7.6547285075636878e-16,5.9790731458025048e-15,8.1107814086497856e-13,7.7635448360930124e-15,3.3883211319064687e-16,2.978331211053118e-14,1.8939201001861141e-17,3.0162102187705777e-18,3.4570957849616872e-19,3.9977135180563832e-14,1.8862470665364446e-17,3.3500955253475402e-17,1.2235987008294772e-12,8.5073571385367444e-16,1.7470846619590634e-15,1.1928642182083788e-15,2.9038764220719601e-15,5.7065249013492298e-16,7.6982343091160162e-19,1.0774983290783755e-21
1.2274298708889561e-09,0.21052659786880645,76.950000000000003,0.0,0.0,0.0,0.99894269917718603,9.4998720444429807,4.2925697202681201e-05,0.000464513668817808,0.00033985574663861635,0.00012612156429160206,2.7549207382497571e-10,3.9828612366823262e-08,3.4666274035716695e-05,1.8144017577535172e-06,2.0913250354487747e-12,1.9087762722896387e-08,1.4227493355301217e-08,4.4022970487301232e-05,2.4908933734888716e-06,1.9952020012709053e-14,7.2321581318024248e-17,1.4808611472030557e-13,5.1261069604942347e-16,7.4494998932490115e-10,1.0773756853331396e-07,2.3889492867761325e-07,2.390946205690625e-07,1.2114438022885485e-10,7.8539083904367086e-11,2.6082234522188335e-19,5.4933528777644363e-09,5.5465791009381115e-12,1.7603250491439884e-12,1.4460748972689592e-15,1.7815884878362027e-11,2.2277712099403371e-14,1.3839446755906033e-15,4.6243671743388406e-07,2.5039318581107072e-16,7.1137731794331722e-17,1.2394626224341061e-10,1.0937504409290135e-11,5.9523647864146674e-13,1.8853660099894508e-10,3.2521761927605953e-10,1.3836384078015589e-15,7.9881819063068158e-14,6.8518360134356999e-13,6.3080241348208349e-13,5.5402468873068525e-14,8.0650195157972437e-16,6.9063518440847702e-15,8.4009665454012116e-13,8.8616080626791992e-15,3.9469264293960756e-16,3.0856657010100117e-14,2.2635915327718038e-17,3.6149292036989099e-18,4.2102349180582724e-19,4.2544635282957073e-14,1.9537392354145976e-17,3.4674295802712472e-17,1.3047263838194738e-12,9.0715775873411406e-16,1.8831788083121045e-15,1.271978463174217e-15,3.0987433849689502e-15,6.1748009021162536e-16,8.2016472122705648e-19,1.1498047103129296e-21
1.2590228335780939e-09,0.21052658956609185,76.950000000000003,0.0,0.0,0.0,0.99891544901846574,9.4998685811992996,4.4029117007828138e-05,0.00047645558768257391,0.00034841114960166436,0.00012953655797596285,2.8257445242852489e-10,3.9827576635679422e-08,3.5558479015894361e-05,1.8610969066078085e-06,2.1479518478463426e-12,2.0621593487733486e-08,1.5377277398044252e-08,4.515604056848609e-05,2.620671854689295e-06,2.0465501966607312e-14,7.4772107351418586e-17,1.6197143739178296e-13,5.5385917064036853e-16,7.7930990900196583e-10,1.1107192804427883e-07,2.5329230855318173e-07,2.5350404081339476e-07,1.2844643925805101e-10,8.3276083226667007e-11,2.6753803545842775e-19,5.7790788411562782e-09,5.8351123270607697e-12,1.8520399200216872e-12,1.6706450932802753e-15,1.9191955649284327e-11,2.3594222870937491e-14,1.5992914020253589e-15,4.7434217621245598e-07,2.6973317424273378e-16,7.66322810449332e-17,1.2427146462002992e-10,1.0970138550615155e-11,5.9527890310137248e-13,1.9130879707768938e-10,3.3578526648288657e-10,1.598927704741677e-15,8.6500524516820522e-14,7.5938388812869065e-13,6.9768367397766496e-13,6.2791244405971267e-14,8.4859712141529816e-16,7.9458536526585248e-15,8.6921989069145258e-13,1.0080389157482102e-14,4.57898028705247e-16,3.1933931401976073e-14,2.6925899303520428e-17,4.3121130187897741e-18,5.10038210050304e-19,4.5196875242435719e-14,2.0214750174241028e-17,3.5849334916944646e-17,1.3887103255604226e-12,9.6556683273053948e-16,2.0268627694836115e-15,1.3538789583616e-15,3.3005595790274771e-15,6.6704928180246246e-16,8.7268029941327085e-19,1.2246896388360107e-21
1.2906157962672316e-09,0.2105265812650943,76.950000000000003,0.0,0.0,0.0,0.99888819707283749,9.4998651182295308,4.5132464063898983e-05,0.0004883967641567253,0.00035696568570844494,0.00013295120034496137,2.8965638613868777e-10,3.9826540831832731e-08,3.6450658144457937e-05,1.9077891225770995e-06,2.20457283479566e-12,2.2235310397490347e-08,1.6587343710784874e-08,4.6289080631758266e-05,2.7537407103109582e-06,2.0978951669114299e-14,7.7267472460293618e-17,1.7672505315849604e-13,5.9726122981703815e-16,8.14242770367892e-10,1.1440793425680209e-07,2.681285930475404e-07,2.6835273299674671e-07,1.3597113440596212e-10,8.8157606535819667e-11,2.7425354777841515e-19,6.0720136177774257e-09,6.1309260543889627e-12,1.9460769275106805e-12,1.9226039123406716e-15,2.0635273154134917e-11,2.4953070236402904e-14,1.8409791334652103e-15,4.8624734574514093e-07,2.9001827808641197e-16,8.2395339427439966e-17,1.2457642539771802e-10,1.1002702955950688e-11,5.9531820381345772e-13,1.9407047360835811e-10,3.4636442428006873e-10,1.8405492039588855e-15,9.3472605688494936e-14,8.3943319536583454e-13,7.6965386402520136e-13,7.0937345411219019e-14,8.9175799842107447e-16,9.1074803022923314e-15,8.9844199266406564e-13,1.142955566160515e-14,5.291797928885764e-16,3.3014913627714692e-14,3.1884713601053633e-17,5.1207757063162069e-18,6.1477671386874919e-19,4.7933951998593952e-14,2.08944078681291e-17,3.702588717296826e-17,1.4755604915515328e-12,1.0259698709194373e-15,2.1784122669758081e-15,1.438575428704408e-15,3.5093498722600326e-15,7.1946437101986853e-16,9.2742888584226542e-19,1.3021623420463078e-21
1.3222087589563694e-09,0.21052657296581131,76.950000000000003,0.0,0.0,0.0,0.9988609433424519,9.499861655532543,4.62357383717269e-05,0.00050033719607367889,0.00036551935274601433,0.0001363654905153659,2.9673787367135065e-10,3.9825504955369417e-08,3.7342811419856222e-05,1.9544783971949696e-06,2.2611879816511453e-12,2.3930930771248746e-08,1.7859227091038566e-08,4.7422090686958235e-05,2.8900995577085143e-06,2.149236902712913e-14,7.9808801742351045e-17,1.9237469888735118e-13,6.428716057472651e-16,8.4973739670298371e-10,1.1774534134593456e-07,2.8340398231333289e-07,2.8364089745366724e-07,1.4371856707561649e-10,9.318371989336587e-11,2.8096888224018837e-19,6.3721547654229335e-09,6.434017809239147e-12,2.0424355799791343e-12,2.2044136598848977e-15,2.2147267202680277e-11,2.6354599056566443e-14,2.1113875261210079e-15,4.9815222407677291e-07,3.112685919781043e-16,8.8432615843645877e-17,1.2486317189303445e-10,1.1035204553467421e-11,5.9535469365862872e-13,1.9682281172319667e-10,3.5695384503477225e-10,2.110881500788897e-15,1.0080690626955276e-13,9.2562874049868607e-13,8.4695364909063228e-13,7.9896096949996399e-14,9.3598422217436838e-16,1.04016904899274e-14,9.2775764243455051e-13,1.2919275364696062e-14,6.0931984334676915e-16,3.409940241603507e-14,3.7595137738982814e-17,6.0552517008883524e-18,7.3749429198657283e-19,5.0755951859725208e-14,2.1576241709787914e-17,3.8203787835159751e-17,1.5652862983708173e-12,1.088373426119636e-15,2.3381081751661617e-15,1.5260770630882949e-15,3.7251377406597426e-15,7.7483172229419102e-16,9.8447030283066725e-19,1.382231530826954e-21
1.3538017216455071e-09,0.21052656466824074,76.950000000000003,0.0,0.0,0.0,0.99883368782945847,9.4998581931072135,4.7338939932147434e-05,0.00051227688126741309,0.00037407214850243521,0.00013977942760394699,3.0381891374273961e-10,3.9824469006373506e-08,3.8234938840539951e-05,2.0011647219972202e-06,2.3177972737672045e-12,2.5710471348744152e-08,1.9194461963728343e-08,4.8555070743711113e-05,3.0297480136379234e-06,2.2005753947575598e-14,8.2397220020125432e-17,2.0894813069783295e-13,6.9074502886758577e-16,8.8578282868784733e-10,1.2108393377683781e-07,2.9911864618989939e-07,2.9936870418085146e-07,1.5168882328205871e-10,9.8354479342667552e-11,2.8768403890081344e-19,6.6794998513093834e-09,6.7443851274478711e-12,2.1411153864900648e-12,2.5186815352888515e-15,2.372935625280758e-11,2.7799153103789571e-14,2.4130376289153161e-15,5.1005680945020142e-07,3.3350405098052517e-16,9.4749773860448024e-17,1.2513352834213475e-10,1.1067649570240553e-11,5.9538865417456071e-13,1.9956686021190918e-10,3.6755242011871796e-10,2.412444488843566e-15,1.0851224181711186e-13,1.0182748926677017e-12,9.2982824995712463e-13,8.972530106628145e-14,9.8127543365904047e-16,1.1839513258806505e-14,9.5716201090595297e-13,1.4560228692743325e-14,6.9915242429070281e-16,3.5187215001483648e-14,4.4147636144992704e-17,7.1312910677016434e-18,8.8069786136545189e-19,5.3662951688108014e-14,2.2260139348283903e-17,3.938289053692897e-17,1.6578966641406075e-12,1.1527837040355257e-15,2.5062365195475698e-15,1.6163925636327837e-15,3.9479453961949095e-15,8.3325975765881949e-16,1.0438654742573077e-18,1.4649054470385114e-21
1.3853946843346449e-09,0.2105265563723803,76.950000000000003,0.0,0.0,0.0,0.99880643053600759,9.4998547309524177,4.8442068745998472e-05,0.00052421581757247236,0.00038262407076625909,0.00014319301072800576,3.1089950506940433e-10,3.9823432984931391e-08,3.9127040404961779e-05,2.0478480885218317e-06,2.3744006965071136e-12,2.7575948288527352e-08,2.0594582379926748e-08,4.9688020811430883e-05,3.1726856942567015e-06,2.2519106337401364e-14,8.5033851840107334e-17,2.2647312097804029e-13,7.4093622765111504e-16,9.2236832017465335e-10,1.2442352255815174e-07,3.1527272793865055e-07,3.1553629657566904e-07,1.598819755485623e-10,1.036699321434298e-10,2.9439901781610746e-19,6.9940464519884541e-09,7.0620255542839036e-12,2.2421158567914442e-12,2.8681637441592839e-15,2.538294749796371e-11,2.9287075065394017e-14,2.7485960164910123e-15,5.2196110028653342e-07,3.5674443181227229e-16,1.0135243205905511e-16,1.2538913624701879e-10,1.110004360454337e-11,5.9542033869661833e-13,2.0230355041072538e-10,3.7815916435155334e-10,2.7479034874913755e-15,1.1659739984625888e-13,1.1176831581331311e-12,1.0185273826338596e-12,1.0048527891153355e-13,1.0276312752527953e-15,1.343256119428431e-14,9.8665071279352093e-13,1.6363621080164743e-14,7.9956608095850269e-16,3.6278185416859273e-14,5.1640839793880108e-17,8.3661589192885233e-18,1.0471662956662827e-18,5.6655019952404433e-14,2.2945998758169392e-17,4.0563065223381462e-17,1.7534000543324962e-12,1.2192065951545848e-15,2.6830884749774913e-15,1.7095301904218879e-15,4.1777939029829494e-15,8.9485895603857552e-16,1.1056764251812936e-18,1.5501919066259034e-21
1.4169876470237826e-09,0.21052654807822738,76.950000000000003,0.0,0.0,0.0,0.99877917146424888,9.4998512690670243,4.9545124814120256e-05,0.00053615400282396627,0.00039117511732612181,0.00014660623900578839,3.1797964636822931e-10,3.9822396891129831e-08,4.0019116111576257e-05,2.0945284883089748e-06,2.4309982352498101e-12,2.9529377166111569e-08,2.206112201558718e-08,5.0820940899324543e-05,3.3189122151241776e-06,2.3032426103577944e-14,8.7719821471770981e-17,2.4497745574103126e-13,7.9349992837935468e-16,9.5948333404067661e-10,1.2776394196045397e-07,3.3186634751474193e-07,3.3214379471060612e-07,1.6829808456742673e-10,1.0913011785296264e-10,3.0111381904065774e-19,7.3157921532610784e-09,7.3869366443619294e-12,2.3454365013064855e-12,3.2557696008058385e-15,2.7109436953916907e-11,3.081870654699838e-14,3.1208789194901329e-15,5.338650951673646e-07,3.8100935406751328e-16,1.0824616438150091e-16,1.2563147267920566e-10,1.1132391689115465e-11,5.9544997518254331e-13,2.0503370940577113e-10,3.8877320219696837e-10,3.1200733664490914e-15,1.2507113992199495e-13,1.2241721657067899e-12,1.1133051990230576e-12,1.1223891225338407e-13,1.0750513907145602e-15,1.5193043436708138e-14,1.0162197656806603e-12,1.834119532617679e-14,9.1150563718990912e-16,3.737216294348115e-14,6.0182043386892712e-17,9.7787390773504723e-18,1.2399717830224739e-18,5.9732217661983685e-14,2.36337272869012e-17,4.1744196325946564e-17,1.8518045233386643e-12,1.2876477036965929e-15,2.8689603639353651e-15,1.8054978021002414e-15,4.4147032827266558e-15,9.5974185254158397e-16,1.1699662814636564e-18,1.6380983387410375e-21
1.4485806097129204e-09,0.21052653978577957,76.950000000000003,0.0,0.0,0.0,0.99875191061633239,9.4998478074499069,5.0648108137355346e-05,0.00054809143485757259,0.00039972528597097279,0.00015001911155626625,3.250593363564468e-10,3.9821360725052519e-08,4.091116595883986e-05,2.1412059129010637e-06,2.4875898753861769e-12,3.1572772972118956e-08,2.3595614170274349e-08,5.1953831016396215e-05,3.4684271912017393e-06,2.3545713153101878e-14,9.0456252906633777e-17,2.6448893228165281e-13,8.4849085491597818e-16,9.9711753812250036e-10,1.3110504664083793e-07,3.4889960443379379e-07,3.4919129820241188e-07,1.76937200655243e-10,1.1473506927361931e-10,3.0782844262784769e-19,7.6447345500922295e-09,7.7191159615567379e-12,2.4510768311240683e-12,3.6845656210586299e-15,2.8910209544846377e-11,3.2394388075856827e-14,3.5328563522413166e-15,5.4576879281878832e-07,4.0631828142621745e-16,1.1543650047447173e-16,1.2586186674861947e-10,1.1164698348823251e-11,5.954777687542775e-13,2.0775807174543099e-10,3.9939375551001964e-10,3.5319226676230062e-15,1.3394219375079167e-13,1.3380676521924879e-12,1.2144202283353739e-12,1.2505168437738957e-13,1.1235354251719541e-15,1.7133778512895083e-14,1.0458655528550366e-12,2.0505243935436828e-14,1.0359741850460612e-15,3.8469010704534875e-14,6.9887718025925509e-17,1.1389642044494822e-17,1.4625022336449147e-18,6.2894599196694221e-14,2.4323240790206119e-17,4.2926181142278436e-17,1.9531177522055862e-12,1.3581123738906885e-15,3.0641536547897986e-15,1.9043028927219784e-15,4.6586926104171073e-15,1.0280230377546622e-15,1.2367992693912322e-18,1.7286318212538195e-21
1.511766535091196e-09,0.2105265232059894,76.950000000000003,0.0,0.0,0.0,0.99869738360062654,9.4998408850159937,5.2853856552547522e-05,0.00057196403061668529,0.0004168229806754244,0.00015684378595244759,3.3921735727162061e-10,3.9819288176416191e-08,4.2695188069150094e-05,2.2345518026807668e-06,2.6007554014246107e-12,3.5937522396407396e-08,2.6874587345487638e-08,5.4219521373099279e-05,3.7773209658444719e-06,2.4572188730298633e-14,9.6084995756973854e-17,3.0664454463355182e-13,9.6597326743568713e-16,1.073903189428323e-09,1.3778881835239958e-07,3.8428534016735597e-07,3.8460663145859969e-07,1.9488461053336972e-10,1.2637937131045237e-10,3.2125715709782007e-19,8.3241998556046026e-09,8.4052695785821238e-12,2.6693145942926193e-12,4.6788046873870491e-15,3.2740088880615996e-11,3.567925801249444e-14,4.4885685231187077e-15,5.6957529197893965e-07,4.6014523377513682e-16,1.3072888311963731e-16,1.2629148819886458e-10,1.1229203251266939e-11,5.9552854639602058e-13,2.1319194026084724e-10,4.2065172187043135e-10,4.4873267689745527e-15,1.5291103074652816e-13,1.5894164618005137e-12,1.436717584601524e-12,1.5412982545409514e-13,1.2236938383531383e-15,2.1610403490769307e-14,1.1053745001356765e-12,2.5444756683597277e-14,1.326814006333241e-15,4.0670831379884748e-14,9.3307469627634092e-17,1.5298181386535751e-17,2.0120129393087012e-18,6.9475102250836484e-14,2.5707324227094152e-17,4.5292357367394854e-17,2.1644995415224873e-12,1.505132611674067e-15,3.4837360348227477e-15,2.1104538540400934e-15,5.1679831694586744e-15,1.175248909859756e-15,1.3783570452147102e-18,1.9176066756260017e-21
