Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067)
8.050224638480051e-09,0.33836094699763875,76.950000000000003,0.0,0.0,0.0,0.78368569837874136,9.4984298683570572,0.0039671169885847953,0.032127012444931637,0.02599256020035684,0.0012423622147935958,5.2038665612529587e-09,6.4064447708899146e-06,0.0479152192183364,3.27116245870022e-05,9.9812376194269791e-12,6.7168426676756187e-05,0.00022962481554337412,0.095613846256218091,0.0027788714609708193,1.8917935652512809e-13,3.2900218426790037e-13,2.55022155606851e-08,3.1774205192947414e-11,1.4769542379118284e-05,6.5153153313981794e-05,0.0050426536675168684,0.0050579384048846767,8.515465750921541e-07,4.9049797307312601e-07,1.0387076748891055e-12,0.00010850628378255019,3.6434120265361743e-08,1.047261643245578e-08,1.0952822315094233e-06,1.5208641779662388e-07,1.7587196152674655e-08,3.0179765114164816e-06,0.0010858008055972437,1.0053843377237643e-12,3.3977037221418832e-13,9.7378096499942209e-08,1.8139812140095704e-08,9.9873794005512283e-10,1.6806442558716564e-06,5.628750299318091e-06,2.8572030329186749e-06,1.3179330609203178e-08,1.0166368295571179e-06,4.4176165329453397e-07,5.4729222845551908e-07,1.4698047952964692e-10,1.4880036808083131e-08,8.5646504317329929e-09,9.5749202854014733e-08,9.0366132619989424e-08,1.9422642274259682e-10,3.668400407186797e-09,1.260798455233348e-08,3.4405178147035788e-10,9.9476418213447212e-08,5.9315882624953083e-13,2.0228822282267066e-11,3.176535860216197e-07,4.8788388875015789e-11,7.176855915593484e-10,8.0631709869489978e-11,2.2431681715048328e-10,3.4193563871547959e-11,9.2184100750011589e-13,1.3644936812880033e-17,2.3938422260469327e-12,5.185171099945491e-09,2.7411677838285306e-11,3.0176354105110161e-10,1.4152391194890029e-11,2.3730538423020445e-11,0.00021697914161625958,1.1064390994555818e-10,8.2194558371151724e-06,1.1055450439621407e-10,1.9671242649133148e-09,3.8145598226934852e-19,2.2049665167953771e-19,7.0943742030593964e-14,7.3375220673010137e-10,1.6031596200328288e-10,8.1231429790853565e-20,5.3847368797787806e-14,6.0970532331253061e-13,7.3370350031206106e-10,1.159791425427088e-12,4.9310359139036359e-10
8.182578925362692e-09,0.3383614514436792,76.950000000000003,0.0,0.0,0.0,0.78063592886339217,9.4984081513378769,0.004023281401758021,0.032524498812998549,0.026239676788204675,0.0012542022574269106,5.2682306764152274e-09,6.3829354847126646e-06,0.048600778139189692,3.3116255951484351e-05,1.0076361471207207e-11,6.9917014093275526e-05,0.00023817377098462968,0.097010173421485574,0.002856333167257885,1.9151943905462841e-13,3.4112983219284932e-13,2.6464057941172969e-08,3.3087276570575961e-11,1.4993965389201139e-05,6.5780445200417653e-05,0.005187513521747544,0.0052038801751151942,8.7600590228803268e-07,5.0458732175205288e-07,1.0538773989942066e-12,0.00011175736961047166,3.7525638507842864e-08,1.0786605020673198e-08,1.165455995094174e-06,1.5668907845946468e-07,1.8139383842276438e-08,3.2513723443151398e-06,0.0011016907574183227,1.0358068472000726e-12,3.5005167774374609e-13,9.7842798815158495e-08,1.831575355701022e-08,9.9625005009200726e-10,1.705168081198814e-06,5.714557825432784e-06,3.0752541987978297e-06,1.359930862694444e-08,1.0758900633805547e-06,4.6298384512208064e-07,5.8372202487726173e-07,1.5138619131321859e-10,1.5876336384939202e-08,8.7461072920198996e-09,1.0325218720800687e-07,9.6809881626113318e-08,1.9834233494375432e-10,3.9382183893990605e-09,1.385501504689442e-08,3.7828568789813357e-10,1.0268472521851831e-07,6.057912835686207e-13,2.0559062239273268e-11,3.2935932322652468e-07,5.0586101575229568e-11,7.4776027733577855e-10,8.3602775073352328e-11,2.3256582071219511e-10,3.5628244449933868e-11,9.5966238748507716e-13,1.4146714329805893e-17,2.4905072327994012e-12,5.3944486133620524e-09,2.7859298934196784e-11,3.1043261807853628e-10,1.4359016512238973e-11,2.4118991150980009e-11,0.00022310434546740475,1.1225759383726734e-10,8.7049442982859853e-06,1.1216571036307202e-10,2.0326548116440464e-09,3.9746096764439338e-19,2.2974816653077424e-19,7.6002543968082726e-14,7.9231728889800014e-10,1.6582964640348066e-10,8.4019562725700251e-20,5.5699322858445279e-14,6.2961842251242323e-13,7.7795127523701152e-10,1.1976817860612397e-12,5.1803785332779273e-10
8.314933212245333e-09,0.3383619617812151,76.950000000000003,0.0,0.0,0.0,0.77760065906314058,9.4983865274868506,0.0040791815205166188,0.032918416187909395,0.026482232289513147,0.0012658236711043313,5.3320161710117677e-09,6.3595384252051656e-06,0.049283352240197968,3.3517249778040547e-05,1.0169728840433639e-11,7.2721473705528143e-05,0.00024689055032714111,0.098401378061097444,0.0029344384457749436,1.9383848480959111e-13,3.534938484702904e-13,2.7445064360435398e-08,3.4427550972885484e-11,1.5217563122273897e-05,6.6396195156340096e-05,0.0053337011946780971,0.0053512074242054852,9.0068927107448559e-07,5.1880573365004978e-07,1.0689914717453598e-12,0.00011504604396235034,3.8629769910592895e-08,1.1104225496277393e-08,1.2386198531511251e-06,1.6134560538721504e-07,1.8698502606892163e-08,3.498176866028456e-06,0.0011175240890155924,1.066585205470578e-12,3.6045324253397382e-13,9.8306080854220637e-08,1.8491089970198733e-08,9.9377522189335941e-10,1.7296286957397136e-06,5.8001428801098257e-06,3.3055565883709583e-06,1.4024658304929914e-08,1.1374096497561085e-06,4.8476269096861073e-07,6.2181658926717289e-07,1.5584288881466246e-10,1.6918453843468201e-08,8.9286089273460959e-09,1.1119519627240893e-07,1.0357294493507211e-07,2.0248195039741309e-10,4.2218805710231457e-09,1.5198784004772882e-08,4.1519340131382021e-10,1.0594014064343289e-07,6.1849929048944712e-13,2.088930965174987e-11,3.4130360803094193e-07,5.242043935271042e-11,7.7872015132263339e-10,8.6634370586625276e-11,2.4098213548632076e-10,3.7105167043823373e-11,9.9856066698726753e-13,1.4658669198377759e-17,2.5897116786403944e-12,5.6092150044616086e-09,2.8306930937588786e-11,3.1918116269306234e-10,1.456488194457013e-11,2.4507460662231191e-11,0.00022928054846447162,1.1386553903910366e-10,9.2094659111187585e-06,1.1377116219100522e-10,2.0992472976905102e-09,4.1393719578298868e-19,2.3927207834602702e-19,8.1312030794928101e-14,8.54363200639239e-10,1.7144017957922807e-10,8.6856427880991227e-20,5.758380684072234e-14,6.4982786635798638e-13,8.2412778064800881e-10,1.2361362049974596e-12,5.4379465087270737e-10
8.447287499127973e-09,0.3383624778990098,76.950000000000003,0.0,0.0,0.0,0.77457980687964167,9.498364995543259,0.0041348185991696785,0.033308792669064502,0.026720278568299907,0.0012772289449167866,5.3952276025639864e-09,6.3362529524598637e-06,0.049962955607008488,3.391463471813777e-05,1.0261359724633755e-11,7.5581473657747132e-05,0.00025577516176650446,0.09978748463426397,0.0030131729372855887,1.9613665948678396e-13,3.6609424851337215e-13,2.8445238308608746e-08,3.5794879459255741e-11,1.5440339526886001e-05,6.7000534331760399e-05,0.0054811891341470485,0.0054998945690761395,9.2559202575124226e-07,5.3315052682916525e-07,1.0840501588734795e-12,0.00011837189717272345,3.9746376753762938e-08,1.1425438207381995e-08,1.3148308902995491e-06,1.660554111477029e-07,1.9264484012935432e-08,3.7588876340999295e-06,0.0011333011036404942,1.0977155247585331e-12,3.7097375270905546e-13,9.8767949829222652e-08,1.8665824583286578e-08,9.9131337853088621e-10,1.7540264436664311e-06,5.885506676559887e-06,3.5485436357476366e-06,1.4455326832116423e-08,1.2012330849967962e-06,5.0709797948780496e-07,6.6161487650496421e-07,1.6035001796142696e-10,1.8007470188762485e-08,9.1121456767672371e-09,1.1959515596851959e-07,1.1066373334088402e-07,2.0664504991913462e-10,4.5197692508987617e-09,1.6644691962481445e-08,4.5492548095672736e-10,1.092424980892911e-07,6.3128224746290711e-13,2.1219574550965773e-11,3.5348751859213815e-07,5.42915673585249e-11,8.1058697295076669e-10,8.9726769356606092e-11,2.495664989843326e-10,3.8625369456638468e-11,1.0385614840619165e-12,1.5180846280596111e-17,2.6915020511627445e-12,5.8295702318131937e-09,2.8754587446875847e-11,3.2800752598003214e-10,1.4769991119115264e-11,2.4895958767649382e-11,0.00023550643808293,1.1546777572024417e-10,9.733360276518796e-06,1.1537089067641213e-10,2.1669019135602777e-09,4.3089624419495966e-19,2.4907507938410019e-19,8.6878805609035391e-14,9.2002434508641795e-10,1.7714767932817296e-10,8.974207867826867e-20,5.9500860310982773e-14,6.7033260694291616e-13,8.7228547251010488e-10,1.2751526876147469e-12,5.7038697217107705e-10
8.579641786010614e-09,0.3383629996870671,76.950000000000003,0.0,0.0,0.0,0.77157329070421832,9.4983435542774046,0.0041901938850801975,0.033695656154189679,0.026953866995663402,0.0012884205442499196,5.4578694961203961e-09,6.3130784301547568e-06,0.050639602246551792,3.4308439218121831e-05,1.0351273930953165e-11,7.8496665090232063e-05,0.0002648275849929191,0.10116851746024046,0.0030925224912723721,1.984141276004777e-13,3.7893100741747805e-13,2.9464579958618031e-08,3.718910453067735e-11,1.5662298528979321e-05,6.7593592630883699e-05,0.0056299500564412483,0.0056499163176184832,9.5070955603337225e-07,5.4761904551246754e-07,1.0990537245794893e-12,0.0001217345231638956,4.0875322524600569e-08,1.175020384961811e-08,1.3941452289912076e-06,1.7081791345066744e-07,1.9837260141528559e-08,4.0340094089693276e-06,0.0011490221028409545,1.1291939513471374e-12,3.8161190590344002e-13,9.9228412914812199e-08,1.8839960582195175e-08,9.8886444352854587e-10,1.7783616673743521e-06,5.9706504217059544e-06,3.8046537576286006e-06,1.4891261790877035e-08,1.2673972669744972e-06,5.299892614535455e-07,7.0315560576846471e-07,1.6490702957110539e-10,1.9144460025852329e-08,9.2967079773230983e-09,1.284692641015783e-07,1.1809062732611069e-07,2.1083141654709845e-10,4.8322657163051652e-09,1.819831479928835e-08,4.9763744678534211e-10,1.1259163199214563e-07,6.4413956363342815e-13,2.1549866772936366e-11,3.6591211692707727e-07,5.6199648262056331e-11,8.433830943385209e-10,9.288024022906132e-11,2.5831963755907257e-10,4.0189917824139641e-11,1.0796911843347327e-12,1.5713289759697949e-17,2.7959262115382604e-12,6.055617212209746e-09,2.9202281795823532e-11,3.3691007509107683e-10,1.4974347642333036e-11,2.5284497048806225e-11,0.00024178071627179443,1.1706433390042443e-10,1.0276962658435479e-05,1.1696492644563887e-10,2.2356188898248267e-09,4.4835000645971714e-19,2.5916404460450428e-19,9.2709447711847932e-14,9.89437217724633e-10,1.8295226026351197e-10,9.2676566998724654e-20,6.1450521766066631e-14,6.9113160161963026e-13,9.2247734933876866e-10,1.3147292493016717e-12,5.9782778251287816e-10
8.711996072893254e-09,0.3383635270366187,76.950000000000003,0.0,0.0,0.0,0.76858102941573436,9.4983222024898559,0.0042453086187062119,0.034079034340332402,0.027183048453575984,0.0012994009109673944,5.5199463441050736e-09,6.2900142258585731e-06,0.051313306087509621,3.4698691519957608e-05,1.0439491077516221e-11,8.1466682818809059e-05,0.00027404777188262165,0.10254450071917157,0.0031724731631602226,2.0067105248093523e-13,3.9200406093705341e-13,3.0503086246260429e-08,3.8610060463083016e-11,1.5883444032024074e-05,6.8175498721684762e-05,0.0057799569443640481,0.0058012476659281059,9.7603729672119565e-07,5.6220865989487258e-07,1.114002431557852e-12,0.00012513351942273565,4.2016471909663826e-08,1.2078483463881214e-08,1.4766180005631101e-06,1.756325351147578e-07,2.0416763586485104e-08,4.3240539716300678e-06,0.0011646873864631661,1.1610166653585633e-12,3.9236641118760987e-13,9.96874772480724e-08,1.9013501135139167e-08,9.8642834089854223e-10,1.8026347074905845e-06,6.0555753162133218e-06,4.0743301475739795e-06,1.533241115554828e-08,1.3359384846653116e-06,5.5343585714502243e-07,7.4647724188673825e-07,1.6951337932008908e-10,2.0330491037211823e-08,9.4822863637324088e-09,1.3783498455466307e-07,1.2586197239833683e-07,2.1504083553531072e-10,5.1597500193654844e-09,1.9865404189639311e-08,5.4348979571677668e-10,1.1598737761869603e-07,6.5707065686614436e-13,2.1880195960684325e-11,3.7857844909378548e-07,5.8144842278878052e-11,8.7713146334909976e-10,9.6095047994330524e-11,2.6724226653094956e-10,4.1799906762642208e-11,1.12197682462597e-12,1.6256043147828949e-17,2.9030334300663447e-12,6.2874618983776857e-09,2.9650027056649043e-11,3.458871931278448e-10,1.5177955100329636e-11,2.567308686064048e-11,0.00024810209949170805,1.1865524343457408e-10,1.0840603872980893e-05,1.1855329995297159e-10,2.3053984964975443e-09,4.6631069387946976e-19,2.6954603262309985e-19,9.8810508947127009e-14,1.0627403573359469e-09,1.8885403385958717e-10,9.5659943205570876e-20,6.3432828648465724e-14,7.1222381297212298e-13,9.7475694488936996e-10,1.3548639154047905e-12,6.2613002408391711e-10
8.844350359775895e-09,0.3383640598401118,76.950000000000003,0.0,0.0,0.0,0.7656029423784535,9.4983009390106758,0.00430016403364172,0.034458954724863336,0.027407873338663957,0.0013101724635935399,5.5814626064898025e-09,6.2670597111467203e-06,0.051984080980780563,3.5085419662100569e-05,1.0526030594896681e-11,8.4491145997187919e-05,0.00028343564717679145,0.10391545845293264,0.0032530112115749382,2.0290759627885129e-13,4.0531330644573167e-13,3.1560750948839531e-08,4.0057573632534548e-11,1.6103779917154274e-05,6.8746380045450753e-05,0.0059311830453302608,0.00595386389555969,1.0015707273776228e-06,5.7691676595713693e-07,1.1288965410077052e-12,0.00012856848697743715,4.3169690787022816e-08,1.2410238434080481e-08,1.5623033178165225e-06,1.8049870403447106e-07,2.1002927452257079e-08,4.6295399386023608e-06,0.0011802972526536147,1.1931798805345997e-12,4.0323598899405991e-13,1.0014514992842883e-07,1.9186449392631199e-08,9.8400499516192964e-10,1.8268459028823306e-06,6.1402825545193628e-06,4.3580205686937231e-06,1.5778723290948276e-08,1.4068924084635238e-06,5.774368636069897e-07,7.9161797742257527e-07,1.7416852771225295e-10,2.1566623480620069e-08,9.6688714680807884e-09,1.4771004136489854e-07,1.3398607459117695e-07,2.1927309434688318e-10,5.5026007610522313e-09,2.1651887914865061e-08,5.9264801392455091e-10,1.1942957106200348e-07,6.700749537738807e-13,2.2210571566491948e-11,3.9148754537199009e-07,6.0127307198567659e-11,9.1185562619311864e-10,9.9371453433306266e-11,2.7633509031363292e-10,4.3456459495378024e-11,1.165446176034347e-12,1.680914929368645e-17,3.0128744208917041e-12,6.5252133549082034e-09,3.0097836043091182e-11,3.5493727902764691e-10,1.538081705900433e-11,2.6061739334109391e-11,0.00025446931874637994,1.2024053400713123e-10,1.1424610183891877e-05,1.201360414798562e-10,2.3762410424163064e-09,4.847908368888792e-19,2.8022828652695755e-19,1.0518851016890023e-13,1.140074296089524e-09,1.9485310849722381e-10,9.8692256166291702e-20,6.5447817361563462e-14,7.3360820878894811e-13,1.0291783208382776e-09,1.3955547211773243e-12,6.5530661572471031e-10
8.976704646658535e-09,0.3383645979911976,76.950000000000003,0.0,0.0,0.0,0.76263894943988575,9.4982797626986866,0.0043547613566574331,0.034835444606482496,0.027628391565974141,0.0013207375974953156,5.6424227113265462e-09,6.2442142610650354e-06,0.052651940699944146,3.5468651480972827e-05,1.0610911727713629e-11,8.7569658762574128e-05,0.00029299110914812791,0.10528141456596696,0.0033341230956363713,2.0512391998157038e-13,4.1885860388003687e-13,3.2637564762373987e-08,4.1531462832421068e-11,1.6323310043302568e-05,6.9306362826290757e-05,0.0060836018694870753,0.0061077405708030779,1.0273053720158091e-06,5.9174078528485127e-07,1.1437363126225371e-12,0.00013203903037424774,4.4334846218455657e-08,1.2745430484914218e-08,1.6512542490851333e-06,1.8541585314703623e-07,2.159568535184837e-08,4.9509925744194499e-06,0.0011958519978613556,1.2256798440225762e-12,4.1421937104429293e-13,1.0060143801763549e-07,1.9358808487510928e-08,9.815943312771962e-10,1.8509955906652828e-06,6.2247733248631599e-06,4.656177144964223e-06,1.6230146950866786e-08,1.4802940812397504e-06,6.0199116178272963e-07,8.3861571547108197e-07,1.7887194004732709e-10,2.2853909707009529e-08,9.8564540195027399e-09,1.5811241269001463e-07,1.4247119612752854e-07,2.2352798264633718e-10,5.8611948827025264e-09,2.3563870036126954e-08,6.4528258524501008e-10,1.2291804923722588e-07,6.8315188974888048e-13,2.2541002854170967e-11,4.0464042044301622e-07,6.2147198412570378e-11,9.4757972958195304e-10,1.0270971336342724e-10,2.8559880253922637e-10,4.5160727957399917e-11,1.2101277264855438e-12,1.7372650390141656e-17,3.1255013758544674e-12,6.7689838323365985e-09,3.0545721313424549e-11,3.6405874745212215e-10,1.5582937063783023e-11,2.6450465378819782e-11,0.00026088111960756699,1.2182023515643905e-10,1.2029303204171581e-05,1.2171318113869951e-10,2.4481468746306741e-09,5.0380328622567377e-19,2.9121823455096998e-19,1.1184993783678571e-13,1.2215815088351026e-09,2.0094958950880857e-10,1.0177355327490386e-19,6.7495523284935455e-14,7.5528376203643417e-13,1.0857960594584103e-09,1.4367997117279767e-12,6.8537045269633843e-10
9.109058933541176e-09,0.33836514138471835,76.950000000000003,0.0,0.0,0.0,0.75968897092862253,9.4982586724407607,0.0044091018077413143,0.035208531086231079,0.027844652572726638,0.0013310986850635954,5.7028310545317121e-09,6.2214772544577514e-06,0.053316898941722271,3.5848414611712042e-05,1.0694153535951999e-11,9.0701810864886356e-05,0.00030271403025530303,0.10664239282611924,0.0034157954722859041,2.0732018341059275e-13,4.3263977666372566e-13,3.3733515377403739e-08,4.3031539582815306e-11,1.6542038247334341e-05,6.9855572080610234e-05,0.0062371871878601857,0.006262853535980494,1.0532367987816206e-06,6.0667816488675714e-07,1.1585220046157605e-12,0.00013554475765417226,4.551180644162874e-08,1.3084021679606368e-08,1.7435227937558985e-06,1.9038342039925613e-07,2.2194971404695248e-08,5.288943601819094e-06,0.001211351916840515,1.2585128361529167e-12,4.2531530027415687e-13,1.0105634853968428e-07,1.9530581534950593e-08,9.7919627467550112e-10,1.8750841062118753e-06,6.309048809314923e-06,4.9692561513688827e-06,1.6686631276528094e-08,1.5561779101193852e-06,6.2709742351781736e-07,8.8750805316089207e-07,1.836230863893247e-10,2.419339369792756e-08,1.0045024843856308e-08,1.6906032467312111e-07,1.5132555124266978e-07,2.2780529229225703e-10,6.2359074649446074e-09,2.5607630930692943e-08,7.0156899574670934e-10,1.2645264987737409e-07,6.9630090898472049e-13,2.2871498901272795e-11,4.1803807356892493e-07,6.4204668941720365e-11,9.8432852243805103e-10,1.0611008068420503e-10,2.9503408618290546e-10,4.6913892879251755e-11,1.2560506827528309e-12,1.7946587981816737e-17,3.240967997451155e-12,7.0188888393002972e-09,3.0993695173492824e-11,3.7325002867561023e-10,1.578431864009194e-11,2.6839275685640639e-11,0.00026733626223378727,1.2339437625798904e-10,1.2654999803748844e-05,1.2328474887076855e-10,2.5211163777937253e-09,5.233612138637489e-19,3.0252349061723901e-19,1.1880124073680334e-13,1.3074063616559493e-09,2.0714357922310537e-10,1.0490388047393527e-19,6.9575980789231149e-14,7.7724945083194016e-13,1.1446652562919932e-09,1.478596941970094e-12,7.1633440645320664e-10
9.241413220423816e-09,0.3383656899166965,76.950000000000003,0.0,0.0,0.0,0.75675292765215996,9.4982376671510913,0.0044631866001389603,0.035578241068507835,0.028056705322053534,0.0013412580758937463,5.762691999968311e-09,6.1988480742464819e-06,0.053978969326438593,3.6224736488908743e-05,1.077577489638311e-11,9.3887178279924871e-05,0.00031260425778548444,0.10799841686546491,0.0034980151936478084,2.0949654522315123e-13,4.4665661261628163e-13,3.4848587553416468e-08,4.4557608432130773e-11,1.675996834418136e-05,7.039413162655047e-05,0.0063919130305243321,0.0064191789127648526,1.0793606196421812e-06,6.2172637701543822e-07,1.1732538737372408e-12,0.00013908528032965614,4.6700440862268644e-08,1.3425974417640337e-08,1.839159859206756e-06,1.9540084871431326e-07,2.2800720234515445e-08,5.6439310098273644e-06,0.0012267973026530181,1.2916751702174439e-12,4.3652253075922203e-13,1.0150988848072191e-07,1.9701771632462885e-08,9.7681075130450466e-10,1.8991117831594919e-06,6.3931101838052692e-06,5.2977178030542461e-06,1.7148125795027678e-08,1.6345776589579532e-06,6.5275411843327157e-07,9.3833226584434576e-07,1.884214415351155e-10,2.5586110622231819e-08,1.0234574863390272e-08,1.8057224521338708e-07,1.6055730216469948e-07,2.3210481733028597e-10,6.627111533931136e-09,2.7789627193765252e-08,7.6168773452084821e-10,1.3003321152908799e-07,7.0952146449652685e-13,2.3202068601282162e-11,4.3168148877087755e-07,6.6299869463663635e-11,1.0221273571687124e-09,1.0957280442257424e-10,3.0464161368701534e-10,4.8717163849636975e-11,1.303244971959772e-12,1.8531002972628136e-17,3.3593295308715147e-12,7.2750472127102728e-09,3.1441769679719161e-11,3.8250956847495808e-10,1.5984965293605612e-11,2.7228180729295958e-11,0.00027383352138294942,1.2496298651133194e-10,1.3302012022995639e-05,1.2485077444435404e-10,2.5951499735585142e-09,5.4347811371218538e-19,3.1415185473917931e-19,1.2604882682571374e-13,1.3976950597360011e-09,2.1343517700980668e-10,1.0808328227625196e-19,7.1689223251111292e-14,7.9950425841719655e-13,1.2058415128232114e-09,1.520944476571098e-12,7.482113244226314e-10
