Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534)
1.0526295315795524e-12,0.3051002904254907,76.950000000000003,0.0,0.0,0.0,0.99859723223908559,9.4999998751726586,4.3920869766691586e-06,5.1749314158293383e-05,5.1658553467678066e-05,1.0183262812295632e-07,5.523897071812192e-12,0.00033667400203484779,0.00025596734871981627,2.2989065617294847e-08,5.3020825005166665e-16,8.0314973106432326e-15,1.3059287333708807e-13,0.00069358846208603629,2.1087008859342071e-09,9.1533441053713092e-17,1.5436318216646071e-17,3.3165184104582444e-19,2.3828487974754595e-20,1.2453496016057097e-09,1.2040196653929093e-08,1.9919561627542932e-10,1.9922408598606922e-10,2.0691093488335057e-14,7.7786171488315383e-15,1.2564317285670949e-12,3.1643777486261244e-10,6.9006519098443596e-14,1.2575678346025224e-14,4.8991640912174118e-25,3.515818831848934e-15,1.1426526217585783e-15,4.4578634095654803e-25,8.1782289955600753e-06,2.1462877252288707e-20,8.2296549731259739e-21,9.8272019670049844e-08,2.8113844399485698e-08,1.9290776394317101e-07,9.8868147741622741e-08,8.6409145272336272e-10,4.4575946304077223e-25,2.571139491228997e-18,2.6749407143086199e-19,2.436053030813438e-19,6.0280374763573004e-23
1.0817049424730362e-12,0.3051002904034938,76.950000000000003,0.0,0.0,0.0,0.99855862572143406,9.4999998688508924,4.5133156525417073e-06,5.3176421655165299e-05,5.3080400441176739e-05,1.0729032907348353e-07,5.6762351652445805e-12,0.00033743280582840713,0.00026528268139919828,2.385297082772664e-08,5.5862473339741391e-16,8.751548427051209e-15,1.3933900272743609e-13,0.0007188305486626348,2.2266772349208204e-09,9.4973176506851447e-17,1.6017290796443958e-17,3.6421268894767765e-19,2.6016184942680347e-20,1.3306202096591687e-09,1.270790685505941e-08,2.1607733434960976e-10,2.1610841745413805e-10,2.2545416391212769e-14,8.5376881337534827e-15,1.3145323833730354e-12,3.3413097407770009e-10,7.3095742462868802e-14,1.339189390556415e-14,5.9243144980158229e-25,3.8489454402750225e-15,1.2375797904812424e-15,5.3908959597772692e-25,8.4759851093152774e-06,2.3503134286080308e-20,9.010392681517253e-21,1.0351682694392698e-07,2.9589520251700957e-08,1.9594126108848846e-07,1.0416578503575969e-07,9.4044948892594154e-10,5.3905619221780466e-25,2.8614398923067732e-18,2.9985559620972107e-19,2.7376969878393164e-19,6.971248310902329e-23
1.1107803533665201e-12,0.30510029038103903,76.950000000000003,0.0,0.0,0.0,0.99852002179717692,9.4999998623969297,4.6345395947708463e-06,5.4603415586892386e-05,5.4501988905457541e-05,1.1287754952730037e-07,5.8285611357682249e-12,0.00033811479621817747,0.00027461788915171661,2.4719553081709872e-08,5.8771558466162464e-16,9.5134117328997578e-15,1.4839862381405824e-13,0.00074412653138470415,2.3478580200538135e-09,9.8423570942340872e-17,1.6600036915875932e-17,3.9891549331339637e-19,2.8333972483626229e-20,1.4189272882799994e-09,1.3393275702284999e-08,2.3388214378124642e-10,2.3391599671770144e-10,2.4507197801280152e-14,9.3457386497723013e-15,1.3730248026784905e-12,3.5230375337032452e-10,7.7302697445374708e-14,1.423483285942991e-14,7.1278260209701365e-25,4.2025364031903394e-15,1.3375258046481556e-15,6.4863146290130762e-25,8.7743871121414817e-06,2.5669143196818796e-20,9.839152771492053e-21,1.0883656562789879e-07,3.1083941620241682e-08,1.9882157980326174e-07,1.0954112686888251e-07,1.020814613151135e-09,6.4859018819622447e-25,3.1753323035997385e-18,3.350753797188442e-19,3.0666111259605617e-19,8.0294639161798171e-23
1.139855764260004e-12,0.30510029035813035,76.950000000000003,0.0,0.0,0.0,0.99848142036731324,9.4999998558119323,4.7557588036671401e-06,5.6030296204706119e-05,5.5923319802372517e-05,1.1859336256580228e-07,5.9808750101957153e-12,0.00033872761672318834,0.00028397095641687059,2.558857271512459e-08,6.1747597766637625e-16,1.0318267517299978e-14,1.577742219431818e-13,0.00076947094895926476,2.4722427371558039e-09,1.0188367010770748e-16,1.7184393952071177e-17,4.3583539814448899e-19,3.0785605135053191e-20,1.5102759463907484e-09,1.4096275677527971e-08,2.5263411923116637e-10,2.5267090299612448e-10,2.6579418111150867e-14,1.0204346842306502e-14,1.4318746174077618e-12,3.7095603655220561e-10,8.1627362980904899e-14,1.5104523719407073e-14,8.5347835333876813e-25,4.57717743789908e-15,1.4426147396800661e-15,7.766967863390327e-25,9.0733707512478881e-06,2.7964516359999101e-20,1.071731162352743e-20,1.1422699447999108e-07,3.2595827281097992e-08,2.0155495008363258e-07,1.1498996977596272e-07,1.1052428806710379e-09,7.7664606493513744e-25,3.5140283796461509e-18,3.7331701084669666e-19,3.4243927645379767e-19,9.2129257845702739e-23
1.1689311751534879e-12,0.30510029033477193,76.950000000000003,0.0,0.0,0.0,0.99844282134268758,9.4999998490970476,4.8769732795297363e-06,5.7457063738652799e-05,5.7344394066964802e-05,1.2443684779707557e-07,6.1331768130848422e-12,0.00033927815016881563,0.00029334006822710599,2.6459810980048889e-08,6.4790112021628449e-16,1.1167298471320459e-14,1.6746832048585798e-13,0.00079485888361290275,2.5998308827009621e-09,1.0535260303092167e-16,1.7770213481893088e-17,4.7504811140741342e-19,3.3374844516251461e-20,1.6046706616407012e-09,1.4816879316926366e-08,2.7235729785054863e-10,2.723971779930743e-10,2.8765053065192526e-14,1.1115089454692659e-14,1.4910502567220375e-12,3.9008775094223709e-10,8.6069719062357977e-14,1.6000994000569165e-14,1.0173007243717316e-24,4.9734505913143254e-15,1.5529706687599704e-15,9.2581972764296891e-25,9.3728781726766274e-06,3.0392843529158664e-20,1.1646236995165381e-20,1.1968404895753355e-07,3.4123950734635307e-08,2.0414753734238204e-07,1.2050828475944493e-07,1.1937872288329664e-09,9.2575772114259932e-25,3.8787679861753204e-18,4.1474863666007181e-19,3.8126846747801069e-19,1.0532466580961967e-22
1.1980065860469717e-12,0.3051002903109677,76.950000000000003,0.0,0.0,0.0,0.99840422464300693,9.4999998422533878,4.9981830226475053e-06,5.8883718399449397e-05,5.8765212627541629e-05,1.3040709130991731e-07,6.2854665669247037e-12,0.00033977259459408947,0.00030272359019125396,2.7333068215512379e-08,6.7898625385894327e-16,1.2061689875284481e-14,1.7748348079975491e-13,0.00082028590685561038,2.7306219537689844e-09,1.0882957473701951e-16,1.8357360039026125e-17,5.1662991391668732e-19,3.6105459999205596e-20,1.7021153434436613e-09,1.5555059210263897e-08,2.9307567935466235e-10,2.9311882597012844e-10,3.1067073768861493e-14,1.207954169046538e-14,1.5505227493594101e-12,4.0969882705926751e-10,9.0629746651725107e-14,1.6924270381049097e-14,1.2073268682211294e-24,5.3919342422565785e-15,1.668717668432703e-15,1.098803474061253e-24,9.6728572823482322e-06,3.2957691847135694e-20,1.26272880259956e-20,1.2520383884168879e-07,3.5667139382808539e-08,2.0660541443810329e-07,1.2609221500797085e-07,1.2864976084912227e-09,1.098728045991334e-24,4.270819139874479e-18,4.5954297201717694e-19,4.2331751675053531e-19,1.1999526743593137e-22
1.2270819969404556e-12,0.30510029028672153,76.950000000000003,0.0,0.0,0.0,0.99836563019596103,9.4999998352820363,5.1193880333000713e-06,6.0310260380172512e-05,6.018577640574412e-05,1.3650318562818703e-07,6.4377442923181522e-12,0.00034021653134614152,0.00031212005053820279,2.8208162182780411e-08,7.1072665364729477e-16,1.3002629760477895e-14,1.8782230183701354e-13,0.00084574803082695319,2.8646154480025745e-09,1.123138596198336e-16,1.8945709984206306e-17,5.6065766818386981e-19,3.8981229293321423e-20,1.8026133895274675e-09,1.631078800043756e-08,3.1481322609581208e-10,3.1485981381961331e-10,3.3488446697930083e-14,1.3099277095290049e-14,1.6102655343313924e-12,4.2978919833951859e-10,9.5307427597414665e-14,1.7874378832681284e-14,1.4269517679337538e-24,5.8332031080417116e-15,1.7899798226481268e-15,1.2987409532835824e-24,9.9732611729008543e-06,3.5662605884317872e-20,1.3661815252794814e-20,1.3078264512233858e-07,3.7224273491435897e-08,2.0893453880316604e-07,1.3173807287410278e-07,1.3834211135225289e-09,1.2986496299533886e-24,4.6914779495879347e-18,5.078773098813537e-19,4.6875981887684989e-19,1.3626171118217345e-22
1.2561574078339395e-12,0.30510029026203717,76.950000000000003,0.0,0.0,0.0,0.9983270379364263,9.4999998281840625,5.2405883117587153e-06,6.17366898577987e-05,6.1606086316614412e-05,1.427242296654828e-07,6.5900100081587127e-12,0.00034061498637202598,0.00032152812395440291,2.9084926546373396e-08,7.4311762790378651e-16,1.3991309046035229e-14,1.9848741947676321e-13,0.00087124166450275114,3.0018108635680937e-09,1.1580479539398647e-16,1.9535150473760876e-17,6.0720882713732013e-19,4.2005938947258612e-20,1.9061677368342074e-09,1.7084038382959558e-08,3.3759386313556475e-10,3.37644071136737e-10,3.6032133707611028e-14,1.4175867455180718e-14,1.670254281529924e-12,4.5035880087688131e-10,1.0010274455770735e-13,1.8851344728782979e-14,1.6799120455658048e-24,6.2978282543491451e-15,1.9168812255383896e-15,1.529036564521412e-24,1.0274047607813815e-05,3.8511107697542145e-20,1.4751160632434715e-20,1.3641691631020253e-07,3.8794284987014943e-08,2.1114073385049462e-07,1.3744233627749511e-07,1.4846021078324207e-09,1.5289264918878555e-24,5.1420685585025354e-18,5.5993353221162053e-19,5.1777334220807951e-19,1.542510562822939e-22
1.2852328187274234e-12,0.30510029023691854,76.950000000000003,0.0,0.0,0.0,0.99828844780575376,9.4999998209605163,5.3617838582872159e-06,6.3163006994611167e-05,6.302614326866023e-05,1.4906932868013815e-07,6.7422637317658807e-12,0.00034097248545043109,0.00033094661701940913,2.9963209486975718e-08,7.7615451798585517e-16,1.5028921653743615e-14,2.0948150564741043e-13,0.00089676357423173591,3.1422076991191595e-09,1.1930177757200748e-16,2.0125578516865133e-17,6.563614426418358e-19,4.5183384774782854e-20,2.0127809073877536e-09,1.7874783105490913e-08,3.6144147831630532e-10,3.6149549029106652e-10,3.8701092041585024e-14,1.5310882708583389e-14,1.7304667225409935e-12,4.7140757318455226e-10,1.0501568093011138e-13,1.9855192933437413e-14,1.9703109066878939e-24,6.7863771076691371e-15,2.0495459831334599e-15,1.7934289486123619e-24,1.0575178556560948e-05,4.1506696905240675e-20,1.5896657570899278e-20,1.421032643001058e-07,4.0376156124835842e-08,2.1322967405362816e-07,1.4320164465710354e-07,1.5900823494020571e-09,1.7932968448571504e-24,5.623943086985607e-18,6.1589812133704272e-19,5.705406396224275e-19,1.7409693983206124e-22
1.3143082296209072e-12,0.30510029021136914,76.950000000000003,0.0,0.0,0.0,0.99824985975112324,9.4999998136124226,5.4829746731425851e-06,6.4589211939484667e-05,6.4445948163917386e-05,1.5553759423053723e-07,6.8945054790217074e-12,0.00034129310399423163,0.00034037445507307488,3.0842872434142581e-08,8.0983269805328504e-16,1.6116664602146935e-14,2.2080726728945989e-13,0.0009223108481513718,3.2858054537629654e-09,1.2280425441845028e-16,2.0716900115542356e-17,7.0819417377217672e-19,4.85173722100313e-20,2.1224550496526054e-09,1.8682994967404029e-08,3.863799223321701e-10,3.8643792649739432e-10,4.1498274340938951e-14,1.6505890870425405e-14,1.7908824915897386e-12,4.9293545597660735e-10,1.1004622078624957e-13,2.0885947875442391e-14,2.3026442423289027e-24,7.2994134698297111e-15,2.1880982141923549e-15,2.0960148173977842e-24,1.0876619775479377e-05,4.465285077569482e-20,1.7099630957229579e-20,1.4783845988366188e-07,4.1968918057482307e-08,2.1520687320137861e-07,1.4901279457048207e-07,1.6999011110755613e-09,2.0958569209073917e-24,6.1384815758263239e-18,6.7596217172595657e-19,6.2724885977164838e-19,1.9593974427680337e-22
1.3433836405143911e-12,0.3051002901853926,76.950000000000003,0.0,0.0,0.0,0.99821127372496199,9.499999806140794,5.6041607565757546e-06,6.6015304829058002e-05,6.5865501898009908e-05,1.6212814413074655e-07,7.0467352645147143e-12,0.00034158051189885693,0.00034981067038915558,3.1723788909558437e-08,8.4414757483742352e-16,1.7255738081962621e-14,2.3246744519760187e-13,0.00094788086414346535,3.4326036270291764e-09,1.2631172234418926e-16,2.1309029479660824e-17,7.6278629481396811e-19,5.2011716598763975e-20,2.2351919757784839e-09,1.9508646819372377e-08,4.1243300879939026e-10,4.1249519788602511e-10,4.442662865302063e-14,1.7762457966781702e-14,1.8514829763931105e-12,5.1494239196822403e-10,1.1519434881193756e-13,2.1943633609023279e-14,2.681827915037578e-24,7.8374975342762672e-15,2.3326620502766223e-15,2.4412738669771496e-24,1.117834043035298e-05,4.795302432634231e-20,1.8361397201622119e-20,1.5361942798310901e-07,4.3571649324939545e-08,2.1707767545672161e-07,1.5487273501176143e-07,1.8140952978884944e-09,2.4410858794018388e-24,6.6870919297061413e-18,7.4032140208159294e-19,6.8808975871751227e-19,2.199267653165319e-22
1.372459051407875e-12,0.30510029015899254,76.950000000000003,0.0,0.0,0.0,0.99817268968442452,9.499999798546618,5.72534210883217e-06,6.7441285788803491e-05,6.72848053602087e-05,1.6884010240646075e-07,7.1989531016363901e-12,0.00034183801390042884,0.00035925439153297134,3.2605843471727108e-08,8.7909458741155589e-16,1.8447345514344263e-14,2.444648127733627e-13,0.00097347126099806816,3.5826017188412008e-09,1.2982372170456251e-16,2.1901888309512142e-17,8.2021770297090406e-19,5.5670243430581546e-20,2.3509931951159652e-09,2.0351711562985014e-08,4.3962451432608337e-10,4.3969108557251991e-10,4.7489098440214822e-14,1.9082147978859043e-14,1.912251178658083e-12,5.3742832569322425e-10,1.2046005025216347e-13,2.3028273863331804e-14,3.1132262536088208e-24,8.4011859037902198e-15,2.4833616351847614e-15,2.8340947975028064e-24,1.1480312756802839e-05,5.1410650432165311e-20,1.9683264276938282e-20,1.5944324267381954e-07,4.5183474286257948e-08,2.1884724886390831e-07,1.607785625157103e-07,1.932699560772867e-09,2.8338718215563485e-24,7.2712098607408452e-18,8.0917616769685364e-19,7.5325971188603136e-19,2.462123802407177e-22
1.4015344623013589e-12,0.3051002901321724,76.950000000000003,0.0,0.0,0.0,0.9981341075909208,9.4999997908308664,5.8465187301523353e-06,6.8867154934002778e-05,6.8703859433488022e-05,1.7567259925126098e-07,7.3511590026797915e-12,0.00034206858589677376,0.00036870483378364995,3.3488930753145281e-08,9.1466920696312461e-16,1.9692693593751537e-14,2.5680217471710693e-13,0.00099907991246192649,3.7357992294896961e-09,1.333398329657593e-16,2.2495405142280777e-17,8.8056892575946404e-19,5.9496788517514576e-20,2.4698599443794558e-09,2.1212162150383851e-08,4.6797817858152259e-10,4.6804933372692663e-10,5.0688622588644857e-14,2.0466522795033122e-14,1.9731715839597682e-12,5.6039320333757446e-10,1.2584331086068804e-13,2.4139892082717155e-14,3.6026817802363553e-24,8.9910316093379802e-15,2.640321123857507e-15,3.2798024614723828e-24,1.1782511754668358e-05,5.5029139941219455e-20,2.1066531762894426e-20,1.6530712206002621e-07,4.6803561511828766e-08,2.2052058095926852e-07,1.6672751611231551e-07,2.0557464064943937e-09,3.2795389331192509e-24,7.8922988319450168e-18,8.8273147300606918e-19,8.2295972627185108e-19,2.749582167032845e-22
1.4306098731948427e-12,0.30510029010493556,76.950000000000003,0.0,0.0,0.0,0.99809552740969321,9.4999997829945055,5.9676906207723059e-06,7.0292912370637046e-05,7.0122664994580713e-05,1.8262477098318248e-07,7.5033529789616467e-12,0.00034227490765730662,0.00037816129050861653,3.4372954581445388e-08,9.5086693656792334e-16,2.0992992316926921e-14,2.6948236568406948e-13,0.0010247049038670996,3.8921956596081161e-09,1.3685967320555259e-16,2.3089514756103215e-17,9.4392112807668342e-19,6.3495198124124741e-20,2.5917932148112619e-09,2.2089971583921834e-08,4.9751770436492171e-10,4.9759364964253138e-10,5.4028135416804314e-14,2.1917142169783895e-14,2.0342300406752296e-12,5.8383697258755286e-10,1.3134411685394863e-13,2.5278511459532237e-14,4.1565461928595236e-24,9.6075841297786305e-15,2.8036646808546269e-15,3.7841861615759114e-24,1.2084914912791168e-05,5.8811881795596076e-20,2.2512490892289355e-20,1.7120842306188389e-07,4.84311221534091e-08,2.2210247616756312e-07,1.7271697218992708e-07,2.1832663037165908e-09,3.7838757762377224e-24,8.5518500004885804e-18,9.6119698427470001e-19,8.9739545282862911e-19,3.0633332194606068e-22
1.4596852840883266e-12,0.30510029007728545,76.950000000000003,0.0,0.0,0.0,0.99805694910943599,9.4999997750384786,6.0888577809241384e-06,7.1718558196199908e-05,7.1541222914031687e-05,1.8969576000158857e-07,7.6555350408893635e-12,0.00034245939229014073,0.00038762312539319141,3.5257827177011666e-08,9.8768331096526648e-16,2.2349454999437165e-14,2.8250824892491958e-13,0.001050344511076558,4.0517905101501479e-09,1.4038289291849542e-16,2.3684157624561175e-17,1.0103561189337755e-18,6.7669329054233184e-20,2.716793776652673e-09,2.2985112915840001e-08,5.2826675767375824e-10,5.2834770380415776e-10,5.7510566684123235e-14,2.3435563688586003e-14,2.0954136475761596e-12,6.0775958249139146e-10,1.3696245486893486e-13,2.6444154960821742e-14,4.7817126258663707e-24,1.0251389412226332e-14,2.9735164784869905e-15,4.3535291195224324e-24,1.2387501961099322e-05,6.2762243156535137e-20,2.4022424598786616e-20,1.7714463616105161e-07,5.006540830577799e-08,2.2359755471572017e-07,1.7874443931410899e-07,2.3152877851367856e-09,4.3531647519200228e-24,9.2513821606456002e-18,1.0447870423755084e-18,9.7677719898879837e-19,3.4051433247658119e-22
1.4887606949818105e-12,0.3051002900492253,76.950000000000003,0.0,0.0,0.0,0.99801837266195093,9.4999997669637164,6.2100202108362689e-06,7.314409250043921e-05,7.295953405625029e-05,1.9688471474435016e-07,7.8077051980265701e-12,0.00034262421278303862,0.00039708976544181149,3.6143468420500466e-08,1.0251138963349078e-15,2.3763298281100821e-14,2.9588271492682831e-13,0.0010759971815205358,4.2145832823689269e-09,1.4390917309945977e-16,2.4279279419192845e-17,1.079956357854784e-18,7.2023048698742772e-20,2.8448622011849878e-09,2.3897559247962012e-08,5.6024896777166752e-10,5.6033512995603584e-10,6.1138841599473154e-14,2.5023342737991287e-14,2.1567106496374089e-12,6.3216098333330692e-10,1.4269831192472135e-13,2.7636845349901977e-14,5.485649212579834e-24,1.0922989892918221e-14,3.1500006946724738e-15,4.9946391375193358e-24,1.2690254647325487e-05,6.6883569532748802e-20,2.5597607565898026e-20,1.8311338014238619e-07,5.1705711371054076e-08,2.2501025284014606e-07,1.8480755303977983e-07,2.4518375456818349e-09,4.994212754751184e-24,9.9924416863624676e-18,1.1337206756060109e-18,1.0613199412630644e-18,3.7768564420391344e-22
1.5178361058752943e-12,0.30510029002075856,76.950000000000003,0.0,0.0,0.0,0.99797979804183778,9.4999997587711356,6.3311779107338932e-06,7.4569515366033971e-05,7.4377599279561437e-05,2.041907896453272e-07,7.9598634592029025e-12,0.00034277132590053043,0.00040656069467642108,3.7029805184326084e-08,1.063154290076139e-15,2.5235742121589061e-14,3.0960868006787997e-13,0.0011016615171219161,4.3805734777978613e-09,1.474382225818821e-16,2.4874830556587289e-17,1.1528049609433346e-18,7.6560235048701538e-20,2.9759988805749427e-09,2.4827283731404581e-08,5.9348792725592144e-10,5.9357952516926647e-10,6.4915880829614229e-14,2.6682032480248037e-14,2.2181103416125565e-12,6.5704112651889953e-10,1.4855167538737593e-13,2.8856605203667997e-14,6.276433972960969e-24,1.162292451846614e-14,3.3332415105734011e-15,5.7148804740920354e-24,1.2993156535981269e-05,7.1179184911191528e-20,2.7239306276880378e-20,1.8911239686315179e-07,5.335136043486536e-08,2.2634482409281144e-07,1.9090407074805557e-07,2.5929405367776098e-09,5.7143830415336733e-24,1.0776602473389623e-17,1.2282216125077e-18,1.1512433378759642e-18,4.1803958303447119e-22
1.5469115167687782e-12,0.30510028999188843,76.950000000000003,0.0,0.0,0.0,0.9979412252262172,9.4999997504616474,6.452330880839271e-06,7.5994826869212048e-05,7.579541943625541e-05,2.1161314509215046e-07,8.1120098325598179e-12,0.00034290249369837007,0.00041603544846316622,3.7916770722567902e-08,1.1018001205876565e-15,2.676800978739319e-14,3.2368908529518778e-13,0.00112733625892404,4.5497605982329867e-09,1.5096977560858778e-16,2.5470765783760955e-17,1.2289857066225121e-18,8.128477667757696e-20,3.1102040457414376e-09,2.5774259566302458e-08,6.2800719212452177e-10,6.2810444990890147e-10,6.884460050758772e-14,2.841318383186071e-14,2.2796029789382091e-12,6.8239996447096164e-10,1.5452253293798488e-13,3.0103456926383767e-14,7.1627910496190896e-24,1.2351728767382752e-14,3.523363108066223e-15,6.5222069556252211e-24,1.3296192827388357e-05,7.5652391889586891e-20,2.8948779065286409e-20,1.9513954607728319e-07,5.5001720662412847e-08,2.2760534156932419e-07,1.9703186653535476e-07,2.7386200567231307e-09,6.5216283352180506e-24,1.1605465880930968e-17,1.3285182946516235e-18,1.2467717413981185e-18,4.6177657592837139e-22
