Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663)
8.385408004768482e-11,0.43736819097710206,76.950000000000003,0.0,0.0,0.0,2.4533459737215596e-05,9.4999944092479272,0.00029344682624847035,0.0013485463447515447,0.00076351304270264324,2.5533910427627073e-06,5.9891882956303597e-11,5.2661904329089351e-05,0.17889433338797242,3.1027721755590588e-07,9.040291166482417e-15,2.6635658024732748e-10,6.1789489308681563e-07,0.80481550380590605,1.3744192988745237e-06,9.0094992348618163e-16,4.4145545678051972e-15,8.3805273756262539e-10,8.2218823208983001e-15,0.0006376339985004031,3.6054321088902432e-05,0.00057741820041308143,0.00057747080611009281,3.1692469776624529e-08,1.5141385103232058e-08,1.1332915562208445e-06,3.1464211949639835e-05,3.4376785377336556e-09,8.2014922629125248e-10,1.0902535166401714e-10,6.1790613537025983e-10,7.445323407033039e-08,4.4810761049767567e-10,0.011246116718246558,2.2531131121108678e-15,9.8422241361698386e-16,5.9015851629335571e-06,1.6866439294400009e-06,4.5741633674216924e-07,0.00032891502031037138,0.000905558388787805,3.9100879376026842e-10,5.9148390987524312e-10,6.0320820243174841e-11,5.5221166606856971e-11,3.3349151782416701e-12,1.2838656969125036e-09,4.4524237022222961e-15,8.8621099648165068e-08,1.6620279515010328e-14,9.5879736872244274e-13,9.5643448356079734e-10,6.69156476833405e-16,4.527995111804126e-17,7.0331942236678696e-20,2.3398757037716862e-05,3.3710437823542413e-11,1.6410505438684183e-06,4.3385870618384814e-07,1.1973048507915683e-11,1.7339467002747819e-09,2.4921432157107101e-11,6.6181880262948242e-11,5.6564355089106492e-12,3.0692571388582327e-11,3.0585934415666459e-19,9.4172667711998134e-11,8.4336615446487149e-08,3.9253375752407141e-07,3.8747797264846176e-09,3.0080200257265286e-09,3.2184571144089996e-07,2.6569717991467591e-06,7.0667413182568017e-09,1.4060598318536159e-10,7.0668008856876991e-09,3.6934200506485852e-06,2.6458307924625694e-20,1.5696129393126132e-20,2.5054173562850554e-18,3.8944646012170655e-13,3.3802723733150311e-11,1.615036715954106e-20,2.4674134393154629e-14,5.5811859873896797e-08,4.7294470244354505e-11
8.437970465709698e-11,0.4373682064170395,76.950000000000003,0.0,0.0,0.0,2.4173024424735452e-05,9.4999944120575623,0.00029344051856744095,0.0013483422045847374,0.00076058104162527102,2.5435855621550032e-06,5.9882874408573503e-11,5.2622471679234189e-05,0.17878208034964485,3.1023023754834245e-07,9.0055651769827153e-15,2.6670277659615555e-10,6.2187522726326033e-07,0.80492511376898368,1.3744286707054367e-06,9.0081897371677466e-16,4.4593650255622297e-15,8.451707603599475e-10,8.2350215809056028e-15,0.0006380442708534608,3.5915880428832566e-05,0.00058049552456382401,0.00058054843327424825,3.1861492636912364e-08,1.5222228910329442e-08,1.1334459394768856e-06,3.1659864362128418e-05,3.4590653137721224e-09,8.2526053396774591e-10,1.1032878151548414e-10,6.2176365305854959e-10,7.5097826363733913e-08,4.5626924294759074e-10,0.011248496923360014,2.2671793540619269e-15,9.9036688657148638e-16,5.8961630098441636e-06,1.6865564356341015e-06,4.5708096456588595e-07,0.00032888846768695362,0.00090562739128370573,3.9775198599619853e-10,5.9670560241166766e-10,6.0835132041410252e-11,5.5662803953164098e-11,3.381602312121433e-12,1.2919600253180443e-09,4.5167861648779629e-15,8.8730682367956142e-08,1.6864989578022829e-14,9.759861865794453e-13,9.5761779379062973e-10,6.8200108914655696e-16,4.6156782270691879e-17,7.1769755606412316e-20,2.3582689449534731e-05,3.3754279163163057e-11,1.6427212415148428e-06,4.3713649372152187e-07,1.2063524286731955e-11,1.7492845298341585e-09,2.5109817101796267e-11,6.6689635195372119e-11,5.7072488399539945e-12,3.0962797184497706e-11,3.0820593407424197e-19,9.4842679500593597e-11,8.4935504677643022e-08,3.9293845069296174e-07,3.8954930080818742e-09,3.0084296070669369e-09,3.2222043604277053e-07,2.6637232348813575e-06,7.068158688226401e-09,1.4136742383164893e-10,7.0682182631142448e-09,3.7309009136793416e-06,2.6695987839413818e-20,1.5837130276608007e-20,2.5503387522409537e-18,3.9792385514554237e-13,3.4056380274117839e-11,1.627155121294501e-20,2.4859306946949413e-14,5.6422748686986595e-08,4.7962680029844597e-11
8.490532926650915e-11,0.43736822179768975,76.950000000000003,0.0,0.0,0.0,2.3838410592838169e-05,9.4999944148412627,0.00029343420315289123,0.001348138095433795,0.00075766029985431321,2.5338177366712187e-06,5.9873680373654996e-11,5.2583751778770558e-05,0.17866989426792085,3.1018326472140041e-07,8.9710026594457317e-15,2.6704428814168372e-10,6.2585495566791606e-07,0.8050346403990527,1.3744379869114753e-06,9.006709791839667e-16,4.4536672741259454e-15,8.5229165040660742e-10,8.2480222395009246e-15,0.00063844567169813295,3.5777970328181079e-05,0.00058356103201588085,0.00058361424298274556,3.2029866450397031e-08,1.5302762277970963e-08,1.1336002048447531e-06,3.1855483624273481e-05,3.4804484649751945e-09,8.3037097523830505e-10,1.1163503983795794e-10,6.2562051680635243e-10,7.5742916959989852e-08,4.6451172783525715e-10,0.011250875662758116,2.2812431938284889e-15,9.9651017771362951e-16,5.8910719099951145e-06,1.6864842371250692e-06,4.5675738643947978e-07,0.00032886374148128429,0.00090569445484686662,4.0455241306489819e-10,6.0193158778852938e-10,6.1350142411588379e-11,5.6104600163814595e-11,3.4286093305446093e-12,1.3000530487412646e-09,4.5816057301154181e-15,8.8840265068225621e-08,1.7111787027218067e-14,9.9334806718800361e-13,9.5880110104978751e-10,6.9498638424126169e-16,4.7044564773163053e-17,7.3226732477874042e-20,2.3766584355524682e-05,3.3798120279217862e-11,1.6443470175628734e-06,4.4041646771374344e-07,1.215406041579178e-11,1.764636724036571e-09,2.5298327713529583e-11,6.7197729175861609e-11,5.7581120241472434e-12,3.1233272605983515e-11,3.1055408233248441e-19,9.5512610205699355e-11,8.5534315801369965e-08,3.9333226970841639e-07,3.9161267524029696e-09,3.0088388770830684e-09,3.2258517124983775e-07,2.6704639076216076e-06,7.0695773030679226e-09,1.4212979100064636e-10,7.0696368854033855e-09,3.768415902549694e-06,2.6933908465366711e-20,1.5978275123463832e-20,2.5957124958177962e-18,4.0651118342967572e-13,3.4310198624952143e-11,1.6392809926998451e-20,2.5044597625415775e-14,5.7034523207529303e-08,4.8635787774091816e-11
8.543095387592131e-11,0.43736823711928013,76.950000000000003,0.0,0.0,0.0,2.3527709240062036e-05,9.4999944175991207,0.00029342788056885668,0.0013479340172947889,0.00075475077415276229,2.5240874217067293e-06,5.9864889171312076e-11,5.2545693337014462e-05,0.17855777548512045,3.101362990740893e-07,8.9365081620109438e-15,2.6738114549399096e-10,6.2983407834110879e-07,0.80514408504618218,1.3744472513716331e-06,9.0055967136395968e-16,4.555055584503653e-15,8.5941530986401907e-10,8.2608895498362073e-15,0.00063883844402587106,3.5640588837871899e-05,0.00058661476805863097,0.00058666828052841933,3.2197593704712308e-08,1.5382986395969283e-08,1.133754354268565e-06,3.2051069755583263e-05,3.5018279934855799e-09,8.354805506178679e-10,1.1294405558654855e-10,6.2947672700388037e-10,7.6388494180956467e-08,4.7283505843607517e-10,0.011253252978166997,2.2953046853626161e-15,1.002652725152098e-15,5.8862899623130088e-06,1.6864262846996481e-06,4.5644479951741491e-07,0.00032884074929873645,0.00090575967782038122,4.1140988880755742e-10,6.0716176644828479e-10,6.1865842551390098e-11,5.6546546444283939e-11,3.4759359587280927e-12,1.3081447667339052e-09,4.6468820324830445e-15,8.8949848291800538e-08,1.7360674925487935e-14,1.0108832167364619e-12,9.599844113823305e-10,7.0811259008515044e-16,4.7943351643058411e-17,7.4702981799759398e-20,2.3950441390381208e-05,3.384196098773097e-11,1.6459291077036589e-06,4.4369862668427369e-07,1.224465685434907e-11,1.7800029637496844e-09,2.5486963907399844e-11,6.7706161969929089e-11,5.8090239591306903e-12,3.1503992095452803e-11,3.1290381482567351e-19,9.6182460169961314e-11,8.6133049237622017e-08,3.9371551344208628e-07,3.9366812642706606e-09,3.0092478408380407e-09,3.2294018891298743e-07,2.6771938589510074e-06,7.0709970420325243e-09,1.4289308041739723e-10,7.0710566318065859e-09,3.8059640536589281e-06,2.7172040968872897e-20,1.6119543163986936e-20,2.6415391262259986e-18,4.1520871640878273e-13,3.4564178710640567e-11,1.6514151467820499e-20,2.5230006374953347e-14,5.7647160604668364e-08,4.9313796727394315e-11
8.595657848533347e-11,0.43736825238203714,76.950000000000003,0.0,0.0,0.0,2.3239152308379348e-05,9.499994420331241,0.0002934215513377421,0.0013477299701650791,0.00075185242144960634,2.5143944732118563e-06,5.9855683440908046e-11,5.2508248849167698e-05,0.17844572431489336,3.1008934060552012e-07,8.9022130896229901e-15,2.6771337905327826e-10,6.3381259569468986e-07,0.80525344895285311,1.3744564676782641e-06,9.0041039239469091e-16,4.5468528541088013e-15,8.6654164331379312e-10,8.273618582917565e-15,0.00063922282415339695,3.5503734009056961e-05,0.00058965677781478364,0.00058971059103740447,3.2364676878338883e-08,1.5462902449761283e-08,1.1339083895376428e-06,3.2246622775186702e-05,3.5232039014043926e-09,8.4058926061129299e-10,1.1425575845842109e-10,6.3333228403482919e-10,7.7034546572539197e-08,4.8123922368229813e-10,0.01125562890843641,2.3093637583624252e-15,1.0087939263703258e-15,5.881796699718152e-06,1.6863816007286879e-06,4.5614245587472448e-07,0.000328819403306308,0.00090582315354683783,4.1832422375581108e-10,6.1239604074340502e-10,6.2382223716124241e-11,5.6988634078392638e-11,3.5235819180020558e-12,1.3162351788566216e-09,4.7126147009403536e-15,8.9059432544063631e-08,1.761165629865902e-14,1.0285918350106339e-12,9.6116773042484567e-10,7.2137992866490736e-16,4.8853195625426397e-17,7.6198612155382614e-20,2.4134260208611581e-05,3.3885802017229932e-11,1.6474687159909244e-06,4.4698296917893562e-07,1.2335313562267599e-11,1.7953829361654032e-09,2.5675725599774419e-11,6.8214933346994254e-11,5.8599835643709713e-12,3.1774950205449529e-11,3.1525509300326095e-19,9.6852229736179599e-11,8.6731705404222917e-08,3.9408847312750204e-07,3.9571568473872779e-09,3.0096565029917578e-09,3.2328575408336904e-07,2.6839131300916763e-06,7.0724177926162562e-09,1.4365728782553074e-10,7.0724773898201731e-09,3.8435444300085925e-06,2.74104131942182e-20,1.6260956008164933e-20,2.6878191659373467e-18,4.2401671681047535e-13,3.4818320456516258e-11,1.6635564403452398e-20,2.5415533139518031e-14,5.8260638530807561e-08,4.9996710137972242e-11
8.642964063380441e-11,0.43736826606840223,76.950000000000003,0.0,0.0,0.0,2.2997028659783616e-05,9.4999944227682214,0.00029341584974711869,0.0013475463542579212,0.00074925342146547349,2.5057026492868415e-06,5.9847464695278213e-11,5.247503730940106e-05,0.17834493630823017,3.1004708412077722e-07,8.8714496766446435e-15,2.6800846087261258e-10,6.3739274381510432e-07,0.80535180838245457,1.3744647239377002e-06,9.0028202510501389e-16,4.5544733921749102e-15,8.7295755272239077e-10,8.2849596731519684e-15,0.00063956178101619234,3.5381013348628767e-05,0.00059238459777992251,0.00059243868104157441,3.2514503086704179e-08,1.5534564479515741e-08,1.134046925040966e-06,3.2422592197837604e-05,3.542439124629884e-09,8.4518636010971524e-10,1.1543853102081572e-10,6.3680172721553539e-10,7.7616390706222015e-08,4.8887207342039287e-10,0.011257766091333507,2.3220148926559207e-15,1.0143201615941022e-15,5.8779837559268708e-06,1.6863519755410499e-06,4.5587852775913706e-07,0.00032880153031598219,0.00090587886111833976,4.2459558061803303e-10,6.1711031018212375e-10,6.2847541859346129e-11,5.7386626649822076e-11,3.5667360759877885e-12,1.3235154328924929e-09,4.7721639843995876e-15,8.9158059641480152e-08,1.7839331926863541e-14,1.0446780672381982e-12,9.6223272936203246e-10,7.3344138058419803e-16,4.9681552416309566e-17,7.7561339710511247e-20,2.4299664199416986e-05,3.3925259097356291e-11,1.6488190116514965e-06,4.4994074315203983e-07,1.2416956096986379e-11,1.8092363992648285e-09,2.5845718355972711e-11,6.86731168871861e-11,5.9058870913543441e-12,3.2019012109754952e-11,3.1737258336110501e-19,9.7454953888674893e-11,8.7270430232162914e-08,3.9441557866012095e-07,3.975517638217294e-09,3.0100240446113521e-09,3.2358889454763011e-07,2.6899513763485755e-06,7.0736972462967302e-09,1.4434585587334514e-10,7.073756850180258e-09,3.8773935677748331e-06,2.7625132119839588e-20,1.638833627140877e-20,2.7298592851151104e-18,4.3203857700262898e-13,3.504718618577983e-11,1.6744902927899222e-20,2.5582608086267674e-14,5.8813469228512422e-08,5.0615528201462758e-11
8.690270278227536e-11,0.4373682797074586,76.950000000000003,0.0,0.0,0.0,2.277040468423341e-05,9.4999944251845072,0.00029341014349253597,0.0013473627634625271,0.00074666340569025976,2.4970408717357943e-06,5.9839120857497977e-11,5.2442257583790374e-05,0.17824420349274811,3.1000483344925929e-07,8.8408130373560873e-15,2.6829984374832061e-10,6.4097240186187056e-07,0.80545010410873186,1.3744729461444791e-06,9.0014213200449623e-16,4.5325985387387958e-15,8.793754864174061e-10,8.2961920346280663e-15,0.00063989428959099442,3.5258716286889733e-05,0.00059510298852713268,0.00059515734122545275,3.266381138379402e-08,1.5605978791945253e-08,1.1341853705223167e-06,3.2598534828647944e-05,3.5616714183222005e-09,8.4978275940117927e-10,1.1662337358395137e-10,6.4027064190443019e-10,7.8198602585240325e-08,4.96570372703932e-10,0.011259902206234965,2.3346640904224291e-15,1.0198454698382928e-15,5.8743760709030335e-06,1.6863317384835965e-06,4.5562185705088165e-07,0.00032878486507103666,0.00090593328667995185,4.3091269468494942e-10,6.218277509404715e-10,6.3313398301432431e-11,5.7784720442518374e-11,3.6101484546948573e-12,1.3307946285178618e-09,4.8320823409958507e-15,8.9256688276622653e-08,1.8068707845444419e-14,1.0609051026035653e-12,9.6329774320189687e-10,7.4561747858933885e-16,5.0518946043394221e-17,7.8939932207592214e-20,2.4465036744130762e-05,3.3964716558917158e-11,1.6501366817769004e-06,4.5290028358666032e-07,1.2498647389361695e-11,1.8231005181273217e-09,2.601581263984626e-11,6.9131574332687805e-11,5.9518276155393111e-12,3.2263259151379598e-11,3.1949133377551825e-19,9.8057613445916325e-11,8.7809093109650727e-08,3.9473478583702608e-07,3.9938149616716812e-09,3.0103913482960021e-09,3.2388477170738057e-07,2.6959810343370739e-06,7.0749773629780584e-09,1.4503516098760221e-10,7.0750369735345026e-09,3.9112674230315751e-06,2.7840029188204204e-20,1.6515823003321807e-20,2.7722674333116835e-18,4.4015030103131638e-13,3.527618274547522e-11,1.6854302163049546e-20,2.5749778542245054e-14,5.9366947407738862e-08,5.1238323869819411e-11
8.732845871589922e-11,0.43736829194229554,76.950000000000003,0.0,0.0,0.0,2.2578838335583014e-05,9.4999944273415267,0.00029340500412896041,0.001347197553214496,0.00074434004732087207,2.4892708757361686e-06,5.9831985441303458e-11,5.2413102004391148e-05,0.17815359129388925,3.0996681281453684e-07,8.8132704708532482e-15,2.6855894370819887e-10,6.4419367508480191e-07,0.80553851638658058,1.3744803187565104e-06,9.0005033701972062e-16,4.607054884624696e-15,8.8515330395048805e-10,8.3062108923461248e-15,0.00064018816561089965,3.5149009936176778e-05,0.00059754150512187102,0.00059759609980018899,3.279774751478507e-08,1.5670040581617794e-08,1.1343098953373907e-06,3.2756860300281218e-05,3.5789779790947427e-09,8.5391892037487467e-10,1.1769146062480832e-10,6.4339221348222463e-10,7.8722901165364384e-08,5.0355478752507211e-10,0.011261823815632841,2.3460467511509012e-15,1.0248177930919488e-15,5.8712944761949962e-06,1.6863210699533279e-06,4.5539668992254077e-07,0.0003287708531396281,0.00090598122206690548,4.366371001655614e-10,6.2607610340444655e-10,6.3733124172921851e-11,5.8143086257397808e-11,3.6494401997625046e-12,1.3373449993907217e-09,4.8863241864267505e-15,8.9345455613413829e-08,1.8276601681750897e-14,1.0756299308137435e-12,9.6425627118631231e-10,7.5667411298739019e-16,5.1280358124103757e-17,8.0194294787592813e-20,2.461384497036698e-05,3.4000228399430442e-11,1.6512953637974523e-06,4.5556537945942661e-07,1.2572211217030856e-11,1.8355871576924618e-09,2.6168984253021783e-11,6.9544420089609747e-11,5.9932051047122957e-12,3.2483236679889964e-11,3.2139930795568127e-19,9.8599952024501567e-11,8.8293836979444417e-08,3.9501548218560898e-07,4.0102284692533187e-09,3.0107217203924388e-09,3.241449995791363e-07,2.7014004078286138e-06,7.0761299793995872e-09,1.4565616325235265e-10,7.0761895959560703e-09,3.9417745047997642e-06,2.8033566611776708e-20,1.6630635894784342e-20,2.8107497183882246e-18,4.4752782993541025e-13,3.5482391464634562e-11,1.6952820072010911e-20,2.5900313581085854e-14,5.9865618694566427e-08,5.1802242777153789e-11
8.775421464952307e-11,0.43736830413906375,76.950000000000003,0.0,0.0,0.0,2.2398280821442033e-05,9.4999944294818928,0.00029339986144438557,0.0013470323633028797,0.00074202391843790621,2.4815250576921784e-06,5.9824624979277362e-11,5.2384254655473959e-05,0.17806302406275248,3.0992879688737463e-07,8.7858500025592641e-15,2.6881508088849104e-10,6.4741455158912019e-07,0.80562687812676503,1.3744876669262827e-06,8.9993790013641078e-16,4.6261570101041951e-15,8.9093266246676984e-10,8.3161418341919674e-15,0.00064047706070860218,3.5039644519043416e-05,0.00059997243406806279,0.00060002727024220724,3.2931266885014074e-08,1.573390303430801e-08,1.1344343487645184e-06,3.291516409071828e-05,3.5962821691636595e-09,8.5805451471374381e-10,1.1876114814201451e-10,6.465133573858196e-10,7.9247485552041938e-08,5.1059218865105487e-10,0.011263744594527584,2.3574278346123665e-15,1.0297892776760576e-15,5.8683607219207288e-06,1.686317134170603e-06,4.5517673486386798e-07,0.00032875773592491649,0.00090602820739108816,4.4239834485072266e-10,6.3032692176316232e-10,6.415327646249821e-11,5.8501524521537602e-11,3.6889407769013521e-12,1.3438945124918897e-09,4.9408645445568719e-15,8.9434224648185263e-08,1.848587601619894e-14,1.0904690109401996e-12,9.6521481628330668e-10,7.6782383852581453e-16,5.2049148239427142e-17,8.1461628477359599e-20,2.4762627402224098e-05,3.4035740799181275e-11,1.6524288599586531e-06,4.5823190460441515e-07,1.2645814495304668e-11,1.8480820995818223e-09,2.6322238013821944e-11,6.9957487463473679e-11,6.0346114256305349e-12,3.2703358442907895e-11,3.2330829596645412e-19,9.9142238664219691e-11,8.8778531129298398e-08,3.9529008103734004e-07,4.0265909049151731e-09,3.0110519037443989e-09,3.2439961782613591e-07,2.7068128698734397e-06,7.0772830325750172e-09,1.4627775784038733e-10,7.0773426551263628e-09,3.9723006481814157e-06,2.8227247999312034e-20,1.6745535600196554e-20,2.8495306336166264e-18,4.5497841214810093e-13,3.5688706073492695e-11,1.7051385391192129e-20,2.6050925921639749e-14,6.036479105846872e-08,5.2369387181328799e-11
8.817997058314693e-11,0.4373683162978811,76.950000000000003,0.0,0.0,0.0,2.2228068144880321e-05,9.4999944316056624,0.00029339471563502871,0.0013468671937253162,0.00073971499654581466,2.4738033423683111e-06,5.9817340102749037e-11,5.2355697694534222e-05,0.17797250190997088,3.0989078566718156e-07,8.7585027897111587e-15,2.6906827096026842e-10,6.5063503140166989e-07,0.80571518978098966,1.3744949920025923e-06,8.9983231425144481e-16,4.6607072764980173e-15,8.9671351668318882e-10,8.3259862887212731e-15,0.00064076108561353015,3.4930619003862022e-05,0.00060239579894651315,0.00060245087613406659,3.3064370789720597e-08,1.5797566769522012e-08,1.1345587314544548e-06,3.3073446209310542e-05,3.6135839895561643e-09,8.6218954266448587e-10,1.1983240050960571e-10,6.4963407380205162e-10,7.9772350168124797e-08,5.1768256012865331e-10,0.011265664557876106,2.3688073630219908e-15,1.0347601271664415e-15,5.8655668077239749e-06,1.6863195538847144e-06,4.549617035059713e-07,0.00032874547633279647,0.00090607428180828535,4.4819632052754804e-10,6.3458015847068562e-10,6.4573850658605058e-11,5.8860030759206046e-11,3.7286500287716729e-12,1.3504431676102651e-09,4.9957032048792922e-15,8.9522995577226678e-08,1.8696532370591765e-14,1.1054224342631366e-12,9.6617338067789907e-10,7.7906675928817003e-16,5.2825343778044406e-17,8.2741990118423736e-20,2.4911383897301127e-05,3.4071253656844697e-11,1.6535377386407906e-06,4.6089985829306701e-07,1.2719457204077101e-11,1.8605851919429612e-09,2.647557388035773e-11,7.0370776339544013e-11,6.0760460537102987e-12,3.2923621795965877e-11,3.2521831108177102e-19,9.9684473546091847e-11,8.9263175775239318e-08,3.9555871989809764e-07,4.0429024273724923e-09,3.011381900045819e-09,3.2464875188477447e-07,2.7122184416098899e-06,7.0784364791111517e-09,1.4689994254012388e-10,7.0784961076522916e-09,4.0028454146541481e-06,2.8421058782568211e-20,1.6860511601984161e-20,2.8886104177221443e-18,4.6250216687843797e-13,3.5895126532839563e-11,1.7150002298674201e-20,2.6201615535575021e-14,6.0864453722557601e-08,5.2939758803754156e-11
