Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520)
1.7259133950472976e-10,0.5145355967206799,76.950000000000003,0.0,0.0,0.0,0.00072869090885654172,9.4999946839053333,0.00055202581032369892,0.0020990861918394792,0.001211558898491143,4.756515063120677e-06,8.9919588721078278e-11,3.4477387610522071e-05,0.1995660289039333,4.8302230110471686e-07,1.8393379740654718e-14,1.0005039583897332e-09,1.2690617276080362e-08,0.79432837079086172,4.2782511477056624e-06,1.5047129474503081e-15,5.9804843368444419e-17,1.3529215163184537e-11,0.0,0.00050509824110437252,3.7778118876176531e-05,0.00088624688034504451,0.00088632048524428162,4.6321343605392952e-08,2.2702436885140123e-08,2.1137341076148537e-07,4.0742201894314252e-05,4.2380285439607027e-09,1.0372294912193272e-09,4.2969636006734759e-10,1.1678208542619977e-09,7.2661373049222773e-08,1.8608630129325355e-09
1.7361453041095157e-10,0.514535623350981,76.950000000000003,0.0,0.0,0.0,0.00069946918858035335,9.4999947006722945,0.00055202466356809947,0.0020988291502351758,0.0012072025229295802,4.739411982996051e-06,8.990857320869697e-11,3.4210534799259828e-05,0.19946863297646664,4.829631292661701e-07,1.8327242359969074e-14,1.0038285815774199e-09,1.2758752384776781e-08,0.79445503064573697,4.2784535989566011e-06,1.5045286151091693e-15,6.009962923495643e-17,1.3615147706595047e-11,0.0,0.00050532372830711244,3.7642283621122969e-05,0.00089075583199338284,0.00089082986278092992,4.6557101086504219e-08,2.281806191028711e-08,2.1140715873055189e-07,4.0998615384374341e-05,4.2647081825133581e-09,1.0437681827497681e-09,4.3457426018383095e-10,1.1751980565763752e-09,7.3241921618980595e-08,1.893238014682059e-09
1.7463772131717338e-10,0.5145356498855276,76.950000000000003,0.0,0.0,0.0,0.00067147883033976405,9.4999947173790691,0.00055202283011383314,0.0020985721326322593,0.0012028618044050805,4.7223703700357996e-06,8.9897558741736003e-11,3.3954357732828536e-05,0.1993710201242998,4.8290396301414295e-07,1.8261342671980904e-14,1.0071367251421219e-09,1.2826860395076378e-08,0.79458067138217781,4.2786482122186666e-06,1.5043443001711778e-15,6.0395069772216542e-17,1.3701027720680298e-11,0.0,0.00050554393100109404,3.7506936192897927e-05,0.0008952485702828527,0.00089532302633396588,4.6792010803904031e-08,2.2933271157895277e-08,2.1144063379971529e-07,4.1254997117162189e-05,4.2913845147932926e-09,1.0503060639375359e-09,4.3946242380845341e-10,1.1825743445707166e-09,7.3822594304842679e-08,1.9259221516741265e-09
1.756609122233952e-10,0.5145356763246639,76.950000000000003,0.0,0.0,0.0,0.00064466791570224409,9.4999947340258668,0.0005520203389213946,0.0020983151396391409,0.0011985366872149478,4.7053900058603067e-06,8.988654534619401e-11,3.3708406587199147e-05,0.19927320178582131,4.8284480249064601e-07,1.8195679832219152e-14,1.0104284917018833e-09,1.2894941499331784e-08,0.79470533372953245,4.2788353185381751e-06,1.5041600030787259e-15,6.0691132916324399e-17,1.3786855927191124e-11,0.0,0.00050575901917651589,3.7372074893191015e-05,0.00089972515344200908,0.00089980003413612467,4.702607580239901e-08,2.3048066121247618e-08,2.1147384687926687e-07,4.1511347102833342e-05,4.3180575418700714e-09,1.0568431350457113e-09,4.443606140657679e-10,1.1899497185434462e-09,7.4403385562724805e-08,1.958915481688177e-09
1.76684103129617e-10,0.5145357026687322,76.950000000000003,0.0,0.0,0.0,0.00061898671535365031,9.4999947506129025,0.00055201721773020639,0.0020980581718149181,0.0011942271158083167,4.6884706726594351e-06,8.9875533045957525e-11,3.3472250504824404e-05,0.19917518891592023,4.8278564782615092e-07,1.8130252998414963e-14,1.0137039826680168e-09,1.2962995882958645e-08,0.79482905669918447,4.2790152349649908e-06,1.5039757242382592e-15,6.098778796455788e-17,1.3872633029381187e-11,0.0,0.00050596915753781699,3.7237698024950527e-05,0.00090418563949643546,0.00090426094421712879,4.7259299116182426e-08,2.3162448288423066e-08,2.1150680841930008e-07,4.1767665351372327e-05,4.3447272647953934e-09,1.0633793963329803e-09,4.4926859639079681e-10,1.1973241787880031e-09,7.498429000556789e-08,1.9922180477205088e-09
1.7770729403583882e-10,0.5145357289180745,76.950000000000003,0.0,0.0,0.0,0.00059438759679333571,9.499994767140393,0.00055201349311010458,0.0020978012296733891,0.0011899330347895768,4.6716121532081582e-06,8.9864521862972581e-11,3.3245476794910395e-05,0.19907699200637285,4.8272649914053223e-07,1.8065061330562079e-14,1.0169632982794771e-09,1.3031023724723987e-08,0.79495187765705522,4.279188265144296e-06,1.5037914640232116e-15,6.1285005517801327e-17,1.3958359712389102e-11,0.0,0.00050617450565761677,3.7103803892788444e-05,0.00090863008626891769,0.00090870581440386281,4.7491683768843026e-08,2.3276419142300778e-08,2.1153952842913178e-07,4.2023951872595536e-05,4.37139368460338e-09,1.069914848053706e-09,4.5418613850885421e-10,1.2046977255929221e-09,7.5565302398898056e-08,2.0258298781514483e-09
1.7873048494206063e-10,0.5145357550730304,76.950000000000003,0.0,0.0,0.0,0.00057082493592052375,9.4999947836085443,0.00055200919051065197,0.0020975443136867452,0.0011856543889214547,4.6548142308806788e-06,8.9853511817403373e-11,3.3027690167402118e-05,0.19897862110536965,4.8266735654392931e-07,1.8000103990971455e-14,1.0202065376358115e-09,1.3099025197022522e-08,0.79507383239305018,4.2793546998833429e-06,1.5036072227766885e-15,6.1582757425408311e-17,1.4044036643619393e-11,0.0,0.00050637521812669562,3.6970390803349791e-05,0.00091305855137966611,0.00091313470232059525,4.7723232773376714e-08,2.33899801605657e-08,2.1157201649590496e-07,4.2280206676154376e-05,4.3980568023109175e-09,1.0764494904580105e-09,4.5911301041560309e-10,1.212070359241924e-09,7.6146417656512093e-08,2.0597509869110653e-09
1.7975367584828244e-10,0.5145357811339395,76.950000000000003,0.0,0.0,0.0,0.00054825503234730462,9.4999948000175714,0.00055200433430837529,0.002097287424288951,0.0011813911231277885,4.638076689663177e-06,8.9842502927776587e-11,3.2818511999256478e-05,0.19888008583622013,4.8260822013753762e-07,1.7935380144320562e-14,1.0234337987287419e-09,1.3167000466141403e-08,0.79519495518757388,4.2795148176942614e-06,1.5034230008139362e-15,6.18810167323939e-17,1.4129664473121671e-11,0.0,0.0005065714447000842,3.6837457065649536e-05,0.00091747109224657713,0.00091754766538924165,4.7953949132200019e-08,2.3503132815715162e-08,2.1160428180240692e-07,4.2536429771538474e-05,4.4247166189179785e-09,1.0829833237918516e-09,4.6404898435734213e-10,1.2194420800140044e-09,7.6727630836284806e-08,2.0939813736434398e-09
1.8077686675450425e-10,0.5145358071011398,76.950000000000003,0.0,0.0,0.0,0.00052663602828269848,9.4999948163676837,0.00055199894785200874,0.00209703056187886,0.0011771431824960155,4.6213993141652741e-06,8.9831495211115057e-11,3.2617579631654986e-05,0.1987813954152681,4.825490900143387e-07,1.7870888957697708e-14,1.0266451784724507e-09,1.3234949692513876e-08,0.79531527887523945,4.2796688853139117e-06,1.5032387984246102e-15,6.2179757628860664e-17,1.4215243833967676e-11,0.0,0.00050676333043933651,3.670500099137952e-05,0.00092186776608553674,0.00092194476082966723,4.8183835837165907e-08,2.3615878575066519e-08,2.1163633314413475e-07,4.2792621168078989e-05,4.4513731354079619e-09,1.08951634829711e-09,4.6899383481151653e-10,1.2268128881835259e-09,7.7308937136094799e-08,2.1285210238694922e-09
1.8180005766072606e-10,0.5145358329749674,76.950000000000003,0.0,0.0,0.0,0.00050592783083812333,9.4999948326590928,0.00055199305350583071,0.0020967737268230637,0.0011729105122794004,4.6047818896303325e-06,8.9820488683060007e-11,3.2424545696859566e-05,0.19868255866905213,4.8248996625976728e-07,1.7806629600641848e-14,1.0298407727326184e-09,1.3302873030962286e-08,0.79543483490588651,4.2798171582017538e-06,1.503054615874857e-15,6.24789554015637e-17,1.4300775342625675e-11,0.0,0.00050695101585106325,3.6573020895187914e-05,0.00092624862991075654,0.00092632604566002274,4.8412895869581455e-08,2.3728218900765722e-08,2.1166817894564084e-07,4.3048780874951979e-05,4.4780263527480708e-09,1.096048564211675e-09,4.739473384674483e-10,1.2341827840203167e-09,7.7890331889865419e-08,2.1633699091483977e-09
1.8282324856694787e-10,0.5145358587557585,76.950000000000003,0.0,0.0,0.0,0.00048609203760954306,9.499994848892003,0.00055198667269117237,0.0020965169194585133,0.0011686930578990241,4.5882242019446962e-06,8.9809483357982912e-11,3.2239077473457406e-05,0.19858358405074145,4.8243084895232265e-07,1.774260124517838e-14,1.0330206763542723e-09,1.3370770630930928e-08,0.79555365340302797,4.2799598810166655e-06,1.5028704534092184e-15,6.2778586387523344e-17,1.4386259599331876e-11,0.0,0.00050713463702179752,3.644151509493359e-05,0.00093061374053514205,0.00093069157669711572,4.8641132200226751e-08,2.3840155249796604e-08,2.1169982727618897e-07,4.3304908901181793e-05,4.5046762718896258e-09,1.1025799717695275e-09,4.7890927420727956e-10,1.2415517677897673e-09,7.8471810563717607e-08,2.1985279872375929e-09
1.8384643947316968e-10,0.5145358844438471,76.950000000000003,0.0,0.0,0.0,0.00046709186539743854,9.4999948650666326,0.00055197982592617584,0.0020962601400949256,0.0011644907649455509,4.5717260376459551e-06,8.9798479249089063e-11,3.2060856268791956e-05,0.19848447965587973,4.8237173816413381e-07,1.7678803065851017e-14,1.0361849831884972e-09,1.3438642636709108e-08,0.79567176321982513,4.2800972880735964e-06,1.5026863112523905e-15,6.3078627929600615e-17,1.4471697188458462e-11,0.0,0.00050731432574927058,3.6310481911917303e-05,0.0009349631545706908,0.00093504141055680563,4.8868547789375921e-08,2.3951689073991026e-08,2.1173128586474905e-07,4.3561005255644605e-05,4.5313228937684652e-09,1.1091105712008346e-09,4.8387942308712479e-10,1.2489198397529286e-09,7.9053368752231443e-08,2.2339952022513797e-09
1.848696303793915e-10,0.5145359100395663,76.950000000000003,0.0,0.0,0.0,0.00044889208193221557,9.4999948811831842,0.00055197253286387593,0.0020960033890169913,0.0011603035791807985,4.5552871839302878e-06,8.9787476368511804e-11,3.1889576827432945e-05,0.1983852532374647,4.8231263396147547e-07,1.7615234239750254e-14,1.0393337861180653e-09,1.3506489187644869e-08,0.79578919199270526,4.2802296037809212e-06,1.5025021896108327e-15,6.3379058333949634e-17,1.4557088678877955e-11,0.0,0.00050749020967017129,3.6179919671091899e-05,0.00093929692842891659,0.00093937560365443026,4.9095145586819218e-08,2.4062821820039755e-08,2.1176256211435923e-07,4.3817069947071793e-05,4.5579662193052864e-09,1.1156403627320331e-09,4.8885756831842653e-10,1.2562870001666143e-09,7.9635002174813391e-08,2.2697714848181497e-09
1.858928212856133e-10,0.5145359355432484,76.950000000000003,0.0,0.0,0.0,0.00043145894047860977,9.4999948972418622,0.00055196481232867856,0.002095746666486405,0.0011561314465391185,4.5389074286590121e-06,8.9776474727399553e-11,3.1724946764590191e-05,0.19828591222039155,4.8225353640524251e-07,1.7551893946538667e-14,1.04246717708202e-09,1.3574310418349722e-08,0.79590596619271403,4.2803570430592972e-06,1.502318088674245e-15,6.3679856829270123e-17,1.4642434624323589e-11,0.0,0.00050766241238446358,3.6049826701252973e-05,0.00094361511832129652,0.00094369421220525361,4.9320928531886126e-08,2.4173554929503707e-08,2.1179366311588217e-07,4.4073102984053451e-05,4.5846062494059962e-09,1.1221693465859173e-09,4.9384349524950909e-10,1.2636532492834966e-09,8.0216706672166279e-08,2.3058567522362484e-09
1.869160121918351e-10,0.5145359609552238,76.950000000000003,0.0,0.0,0.0,0.00041476011719783338,9.4999949132428796,0.00055195668235129595,0.0020954899727437261,0.0011519743131286147,4.5225865603643606e-06,8.9765474335995687e-11,3.1566686023420168e-05,0.19818646371528836,4.8219444555138646e-07,1.7488781368473239e-14,1.0455852470992737e-09,1.3642106458894814e-08,0.79602211117470101,4.2804798117428179e-06,1.5021340086169281e-15,6.3981003527782947e-17,1.4727735563745474e-11,0.0,0.00050783105357633611,3.5920201335211891e-05,0.00094791778025974174,0.00094799729222493469,4.954589955347029e-08,2.428388983882607e-08,2.1182459566118084e-07,4.4329104375041896e-05,4.6112429849621084e-09,1.1286975229817325e-09,4.9883699134732899e-10,1.2710185873522097e-09,8.0798478202858892e-08,2.3422509086284601e-09
1.8793920309805692e-10,0.5145359862758222,76.950000000000003,0.0,0.0,0.0,0.00039876465115107075,9.4999949291864372,0.00055194816020221534,0.0020952333080100864,0.0011478321252321993,4.5063243682545713e-06,8.9754475203711571e-11,3.1414526355217537e-05,0.19808691453176686,4.821353614513152e-07,1.7425895690425064e-14,1.0486880862912571e-09,1.3709877434998853e-08,0.79613765122443048,4.2805981069631915e-06,1.5019499495990274e-15,6.4282479387855503e-17,1.4812992021662248e-11,0.0,0.00050799624913185526,3.5791041909952353e-05,0.00095220497005708675,0.00095228489953001934,4.9770061570054832e-08,2.4393827979344802e-08,2.1185536625573777e-07,4.4585074128355066e-05,4.6378764268510695e-09,1.1352248921352594e-09,5.0383784617941232e-10,1.2783830146174471e-09,8.1380312839992739e-08,2.3789538450951659e-09
1.8896239400427873e-10,0.5145360115053724,76.950000000000003,0.0,0.0,0.0,0.00038344288683281281,9.4999949450727463,0.00055193926242375025,0.0020949766724887666,0.001143704829308512,4.4901206422183453e-06,8.9743477339193956e-11,3.1268210821524815e-05,0.19798727119111537,4.8207628415225974e-07,1.736323609989658e-14,1.0517757839036581e-09,1.3777623468208119e-08,0.79625260960370259,4.2807121175176948e-06,1.5017659117676772e-15,6.4584266178207941e-17,1.4898204508508069e-11,0.0,0.00050815811125339905,3.5662346766772244e-05,0.00095647674332759603,0.00095655708973844608,4.999341748973882e-08,2.4503370777305466e-08,2.1188598113074216e-07,4.4841012252180037e-05,4.6645065759366309e-09,1.1417514542589042e-09,5.0884585139598193e-10,1.2857465313200647e-09,8.1962206767963119e-08,2.4159654398661496e-09
1.8998558491050054e-10,0.5145360366442016,76.950000000000003,0.0,0.0,0.0,0.00036876641912733855,9.499994960902006,0.00055193000486074479,0.0020947200663666322,0.0011395923719927069,4.4739751728287226e-06,8.9732480750386774e-11,3.1127493317236509e-05,0.19788753993845618,4.8201721369761313e-07,1.7300801787036545e-14,1.0548484283272999e-09,1.3845344676068965e-08,0.79636700859357179,4.2808220242215516e-06,1.5015818952580564e-15,6.4886346443632871e-17,1.498337352097474e-11,0.0,0.00050831674857093861,3.553411425141157e-05,0.00096073315548748765,0.00096081391827007047,5.0215970210264694e-08,2.4612519653874693e-08,2.1191644625466676e-07,4.509691875457628e-05,4.6911334330691994e-09,1.1482772095617825e-09,5.1386080071226307e-10,1.2931091376971747e-09,8.2544156279311389e-08,2.4532855584510915e-09
1.9100877581672235e-10,0.5145360616926353,76.950000000000003,0.0,0.0,0.0,0.0003547080405862174,9.4999949766744258,0.00055192040268998077,0.0020944634898154638,0.0011354947000971217,4.4578877513464232e-06,8.9721485444588046e-11,3.0992138113812336e-05,0.1977877267543906,4.8195815012723983e-07,1.7238591944652975e-14,1.05790610711819e-09,1.3913041172293011e-08,0.79648086953573916,4.2809280002454201e-06,1.5013979001943504e-15,6.5188703472164549e-17,1.5068499542348797e-11,0.0,0.0005084722662502425,3.5406342714168005e-05,0.00096497426175547131,0.00096505544034720318,5.0437722619046494e-08,2.4721276025153969e-08,2.1194676734435612e-07,4.5352793643479205e-05,4.7177569990862027e-09,1.1548021582498106e-09,5.1888248989096725e-10,1.3004708339822461e-09,8.3126157771666655e-08,2.4909140537887445e-09
1.9203196672294416e-10,0.5145360866509994,76.950000000000003,0.0,0.0,0.0,0.00034124169092897944,9.4999949923902083,0.00055191047044834583,0.0020942069429931679,0.0011314117606118349,4.4418581697226986e-06,8.971049142850145e-11,3.0861919421751957e-05,0.19768783736615245,4.8189909347776024e-07,1.7176605768224166e-14,1.0609489070167761e-09,1.3980713066915456e-08,0.79659421287220156,4.2810302114386163e-06,1.5012139266906392e-15,6.5491321263636202e-17,1.515358304284342e-11,0.0,0.00050862476609807273,3.5279030510000863e-05,0.00096920011715329979,0.00096928171099516173,5.0658677593198313e-08,2.4829641302193628e-08,2.1197694987564709e-07,4.560863692670341e-05,4.7443772748124145e-09,1.1613263005257856e-09,5.2391071672495332e-10,1.3078316204052002e-09,8.370820774477379e-08,2.5288507663948039e-09
1.9305515762916597e-10,0.5145361115196169,76.950000000000003,0.0,0.0,0.0,0.00032834240867317963,9.4999950080495523,0.00055190022205981436,0.0020939504260448975,0.001127343500705128,4.4258862206017532e-06,8.9699498708284791e-11,3.0736620971518873e-05,0.19758787725829202,4.8184004378281099e-07,1.7114842455908035e-14,1.0639769139664499e-09,1.4048360466446688e-08,0.7967070581832234,4.2811288166386636e-06,1.5010299748517084e-15,6.5794184499567488e-17,1.5238624479925019e-11,0.0,0.00050877434666444349,3.5152175998624642e-05,0.00097341077650633088,0.00097349278504283289,5.087883799956398e-08,2.4937616891007286e-08,2.1200699909354092e-07,4.586444861194589e-05,4.7709942610603023e-09,1.1678496365894718e-09,5.2894528102005616e-10,1.315191497192507e-09,8.4290302797605272e-08,2.5670955245085002e-09
1.9407834853538779e-10,0.5145361362988109,76.950000000000003,0.0,0.0,0.0,0.0003159862848040403,9.4999950236526658,0.00055188967086128944,0.0020936939391040773,0.0011232898677238487,4.4099716973227266e-06,8.968850728959349e-11,3.061603561213508e-05,0.19748785168290875,4.8178100107328751e-07,1.7053301208549829e-14,1.0669902131313242e-09,1.4115983474017557e-08,0.79681942422370833,4.2812239679677521e-06,1.5008460447738025e-15,6.6097278514324847e-17,1.532362429863448e-11,0.0,0.00050892110334201026,3.5025777544592735e-05,0.00097760629444410127,0.00097768871712324685,5.1098206694747029e-08,2.5045204192586562e-08,2.1203692002194605e-07,4.6120228706789373e-05,4.7976079586303791e-09,1.174372166637684e-09,5.3398598457808405e-10,1.3225504645672756e-09,8.4872439625555231e-08,2.6056481442378911e-09
1.951015394416096e-10,0.5145361609889029,76.950000000000003,0.0,0.0,0.0,0.00030415041839766297,9.4999950391997459,0.00055187882962735608,0.0020934374822933468,0.0011192508091936993,4.3941143939213245e-06,8.967751717762127e-11,3.0499964926701472e-05,0.19738776566945321,4.8172196537756222e-07,1.6991981229688381e-14,1.0699888889133245e-09,1.4183582189518532e-08,0.79693132895803598,4.2813158111166744e-06,1.5006621365453079e-15,6.6400589267501379e-17,1.5408582931902842e-11,0.0,0.00050906512846265767,3.4899833517372574e-05,0.00098178672540090938,0.0009818695616741601,5.1316786525140959e-08,2.515240460291594e-08,2.1206671747300982e-07,4.6375977218705433e-05,4.8242183683115082e-09,1.1808938908643659e-09,5.3903263117997933e-10,1.3299085227493501e-09,8.545461501771216e-08,2.6445084297039085e-09
