Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978)
2.0225820964246603e-11,0.3513893016819173,76.950000000000003,0.0,0.0,0.0,0.54246387108853222,9.499984153936035,0.0003001091859429183,0.0025913815766748665,0.0024916912600355316,1.4930970271201514e-05,1.6843172677710722e-10,0.0034270072835657383,0.097797521046674815,9.0870036649856765e-07,5.923622465329928e-14,4.5583938716647614e-10,2.820846370751903e-09,0.34593312184592939,3.6220778169786805e-06,2.8898266841130526e-15,8.5954186252158394e-16,6.6309107383330311e-13,0.0,6.0809809784356832e-05,4.5612139054537243e-05,4.3080239900799944e-05,4.3085283062176168e-05,3.3856846863216013e-09,1.6558693681445266e-09,5.7944450643495778e-08,3.0227122646317992e-06,4.7346482596365086e-10,1.1449409317169617e-10,3.8883064806849126e-13,1.3949410026799852e-10,1.0359462377690742e-09,4.1483022967885882e-13,0.0044021581442650294,6.6530631131052548e-16,2.7790640134179774e-16,0.00011088917072905244,1.4353345934472241e-05,1.089538572678581e-05,0.00028494581967395614
2.0546369089648876e-11,0.35138930745788016,76.950000000000003,0.0,0.0,0.0,0.53724752010894572,9.4999840168477121,0.00030354121941962738,0.0026120889320606034,0.0025100368363736233,1.5060445698090191e-05,1.6977763705438137e-10,0.0033942863835419597,0.098924299684614192,9.1609414699156774e-07,5.9749897645751222e-14,4.6903525103939545e-10,2.9010977054798585e-09,0.34995265539636972,3.6977693928052339e-06,2.9133402047994054e-15,8.5878707258361288e-16,6.9178109588901872e-13,0.0,6.2375038309559069e-05,4.6357398918061971e-05,4.4654603399038142e-05,4.4659831811145442e-05,3.5097761888543921e-09,1.7168793198902139e-09,5.8625005511897071e-08,3.1026254810372476e-06,4.8601568508920094e-10,1.1757202011885108e-10,4.2429810574563479e-13,1.4333586103618889e-10,1.0789567644291754e-09,4.5400117204619852e-13,0.0044549571125460739,6.8363196756041508e-16,2.8556059106609817e-16,0.00011074070239376655,1.4255284117198355e-05,1.0803465428909926e-05,0.00028858167887778986
2.0866917215051148e-11,0.3513893133478467,76.950000000000003,0.0,0.0,0.0,0.53208172719865909,9.4999838827597554,0.00030694019149858875,0.00263239783886429,0.0025279705003211561,1.5187059793771545e-05,1.7109764929473638e-10,0.0033618826343120261,0.10003997450564393,9.2334565867329108e-07,6.0252218765597827e-14,4.8233680634516943e-10,2.982090700105321e-09,0.35393377211664795,3.7733240865721469e-06,2.9364012856763941e-15,8.5785568434578383e-16,7.2116631100785487e-13,0.0,6.3949188206413637e-05,4.7094096097737908e-05,4.6254335336567469e-05,4.6259752012132103e-05,3.635875359032492e-09,1.7788836199678053e-09,5.9299055486513068e-08,3.1831622031371317e-06,4.9866486206038319e-10,1.2067459606716492e-10,4.6223826069811796e-13,1.4720953726540448e-10,1.1229565371848727e-09,4.9605455848341501e-13,0.004507277221483745,7.0210989637195228e-16,2.9327837338568708e-16,0.00011056738519315354,1.415676943025738e-05,1.0712085475146872e-05,0.00029218679953970012
2.118746534045342e-11,0.3513893193503989,76.950000000000003,0.0,0.0,0.0,0.52696599481328488,9.4999837516141543,0.00031030642259199882,0.002652315952532193,0.0025455002209791439,1.5310867867307151e-05,1.7239226108140976e-10,0.0033297929139954256,0.10114465315711303,9.304576351807423e-07,6.0743407442669739e-14,4.9574093705793025e-10,3.0638099058478521e-09,0.3578768445849243,3.8487263292224429e-06,2.9590186201898354e-15,8.5675488586747669e-16,7.5124813121813334e-13,0.0,6.5531924046538119e-05,4.7822146873180255e-05,4.7879141091749117e-05,4.7884749009341601e-05,3.7639589530107794e-09,1.8418708225323887e-09,5.9966663658682246e-08,3.2643103099590618e-06,5.1141044557437489e-10,1.2380134187203083e-10,5.0276769404138625e-13,1.5111450862891243e-10,1.1679476982095721e-09,5.4114077786585407e-13,0.0045591223628568822,7.207371380543493e-16,3.0105851226377178e-16,0.00011037023567386005,1.4057885170720717e-05,1.0621251282635652e-05,0.00029576136382621516
2.1508013465855693e-11,0.35138932546411383,76.950000000000003,0.0,0.0,0.0,0.52189983044772115,9.4999836233540336,0.00031364022995990031,0.0026718507806304985,0.0025626338134862106,1.5431924166690984e-05,1.7366196038538804e-10,0.0032980141323459737,0.10223844222735107,9.3743275733911816e-07,6.1223678897181476e-14,5.0924458216008593e-10,3.1462400715313361e-09,0.36178224171048795,3.9239611860882156e-06,2.981200733834747e-15,8.5549163685359488e-16,7.8202775840806249e-13,0.0,6.7122916260594468e-05,4.854147753588505e-05,4.9528723356515526e-05,4.9534525460237622e-05,3.8940035107143459e-09,1.9058293713447518e-09,6.0627892498374e-08,3.3460579149852954e-06,5.2425056129896983e-10,1.2695178765773999e-10,5.4600545183075235e-13,1.5505016680154649e-10,1.2139321743385147e-09,5.8941456105523497e-13,0.0046104964148105552,7.3951079017849222e-16,3.0889979557737636e-16,0.00011015023775565728,1.395870857835355e-05,1.0530967868900739e-05,0.00029930555564963208
2.1828561591257965e-11,0.35138933168756387,76.950000000000003,0.0,0.0,0.0,0.51688274658773314,9.4999834979235889,0.00031694192773892057,0.0026910096854373517,0.0025793789417177327,1.5550281896140723e-05,1.7490722573436734e-10,0.0032665432304476161,0.10332144725532325,9.4427365408814981e-07,6.1693244208332583e-14,5.2284473532245695e-10,3.2293661452718795e-09,0.36565032876724424,3.9990143388368892e-06,3.0029559871012483e-15,8.540726753560225e-16,8.135061887323472e-13,0.0,6.8721841062241711e-05,4.925202396106004e-05,5.120278243694314e-05,5.1208781636150561e-05,4.0259853797562056e-09,1.970747611735781e-09,6.1282803859861824e-08,3.4283933620513763e-06,5.3718337122582658e-10,1.301254726553108e-10,5.9207299171758657e-13,1.5901591524967626e-10,1.2609116821520882e-09,6.4103497238541294e-13,0.0046614032411515351,7.5842800657484291e-16,3.1680103469884372e-16,0.00010990834360814945,1.3859311231482752e-05,1.0441239866790449e-05,0.00030281956055013367
2.2149109716660237e-11,0.35138933801931393,76.950000000000003,0.0,0.0,0.0,0.51191426064813461,9.4999833752681031,0.00032021182697899243,0.0027097998872317652,0.0025957431217103841,1.5665993238259427e-05,1.7612852642654466e-10,0.0032353771803260334,0.1043937727429676,9.5098290365681836e-07,6.2152310402230564e-14,5.3653844446494121e-10,3.3131732763920472e-09,0.36948146743650562,4.0738720627531086e-06,3.0242925792103625e-15,8.5250452478881348e-16,8.4568421825973645e-13,0.0,7.0328380351166275e-05,4.9953731073252711e-05,5.2901016625758022e-05,5.2907215794827571e-05,4.1598807450805258e-09,2.0366138054362753e-09,6.1931458988972357e-08,3.5113052201435293e-06,5.5020707285006681e-10,1.3332194499677657e-10,6.4109411198844746e-13,1.6301116896478448e-10,1.3088877344103757e-09,6.9616539564817101e-13,0.0047118466904871427,7.7748599606229417e-16,3.2476106396497488e-16,0.00010964547475491497,1.3759759526588953e-05,1.0352071543055041e-05,0.0003063035655489175
2.246965784206251e-11,0.3513893444579312,76.950000000000003,0.0,0.0,0.0,0.50699389492159397,9.4999832553339125,0.00032345023567379626,0.0027282284669918463,0.0026117337244713689,1.577910937246215e-05,1.7732632270580021e-10,0.0032045129846270393,0.10545552216542239,9.5756303452662569e-07,6.2601080524995314e-14,5.5032281135656444e-10,3.3976468167243814e-09,0.37327601584246289,4.1485212083201573e-06,3.0452185511774022e-15,8.5079349996457731e-16,8.785624476727174e-13,0.0,7.1942221632947655e-05,5.0646552418687003e-05,5.4623122497247699e-05,5.4629524475379286e-05,4.2956656524328467e-09,2.1034161423202308e-09,6.25739185290946e-08,3.59478227913213e-06,5.6331989849748592e-10,1.3654076154648896e-10,6.9319488979930087e-13,1.6703535424498732e-10,1.3578616453135516e-09,7.5497351903152522e-13,0.0047618305955577202,7.9668202140576107e-16,3.3277874024169489e-16,0.00010936252296928385,1.3660115045170974e-05,1.0263466813142305e-05,0.00030975775903094164
2.2790205967464782e-11,0.35138935100197766,76.950000000000003,0.0,0.0,0.0,0.50212117652944521,9.4999831380683819,0.0003266574587900435,0.0027463023689632306,0.0026273579786522186,1.5889680492726841e-05,1.7850106592888654e-10,0.0031739476763075524,0.10650679798086457,9.6401652634845837e-07,6.3039753713183146e-14,5.6419499119709329e-10,3.4827723215942661e-09,0.3770343285863087,4.2229491839080295e-06,3.0657417887277335e-15,8.4894571349078317e-16,9.1214128680335613e-13,0.0,7.3563057942220263e-05,5.1330449768749525e-05,5.636879517748265e-05,5.6375402768533574e-05,4.4333160298672814e-09,2.1711427511675775e-09,6.3210242526960544e-08,3.6788135457131002e-06,5.7652011468454101e-10,1.3978148774064115e-10,7.4850361868373019e-13,1.7108790848720396e-10,1.4078345354894874e-09,8.1763131701517009e-13,0.0048113587726386665,8.1601339832458437e-16,3.4085294250994124e-16,0.00010906035111688172,1.3560434877883798e-05,1.0175429254852243e-05,0.00031318233063646727
2.3110754092867054e-11,0.35138935765001694,76.950000000000003,0.0,0.0,0.0,0.49729563737255594,9.4999830234198939,0.00032983379829675278,0.0027640284032018664,0.0026426229731959664,1.5997755825312208e-05,1.7965319873065698e-10,0.0031436783183269304,0.10754770164034561,9.7034581085166431e-07,6.3468525264079506e-14,5.7815219217104693e-10,3.5685355505767393e-09,0.38075675678034909,4.297143938801996e-06,3.0858700251878126e-15,8.4696708198802313e-16,9.4642095917403345e-13,0.0,7.5190587766040567e-05,5.200539273394446e-05,5.8137728605117275e-05,5.8144544577467394e-05,4.5728077085052321e-09,2.2397817100535888e-09,6.3840490438424133e-08,3.7633882393833773e-06,5.8980602148371718e-10,1.4304369742813549e-10,8.0715074375402925e-13,1.7516827998106415e-10,1.4588073369279213e-09,8.8431502948232207e-13,0.0048604350209721491,8.3547749450922989e-16,3.4898257145501187e-16,0.00010873979398431511,1.3460771930083358e-05,1.0087962121599743e-05,0.0003165774711556082
2.3751850343671596e-11,0.3513893712523258,76.950000000000003,0.0,0.0,0.0,0.48778424795260411,9.4999828017725463,0.00033609501955595957,0.0027984634538016214,0.0026721028573058196,1.6206611306370714e-05,1.818913610421271e-10,0.0030840158532648024,0.10959879332275868,9.8264125094514652e-07,6.4297125893060073e-14,6.0631075214784185e-10,3.7419192436832903e-09,0.38809534674145763,4.4447881824177701e-06,3.1249716843812763e-15,8.4264000392489403e-16,1.0170827951599139e-12,0.0,7.8464548680223027e-05,5.3328330765292639e-05,6.1744149111209339e-05,6.1751390008902573e-05,4.8572179358686293e-09,2.379748800117806e-09,6.5082992908039885e-08,3.9341258245711779e-06,6.166282709810629e-10,1.496309037374672e-10,9.3499229019071569e-13,1.8341032104441163e-10,1.5637554894227687e-09,1.0304863292494597e-12,0.0049572468397954999,8.747935690843804e-16,3.6540381804556578e-16,0.00010804672780843044,1.3261690204160554e-05,9.9147506036302916e-06,0.0003232802271946238
2.4392946594476137e-11,0.35138938525338287,76.950000000000003,0.0,0.0,0.0,0.47845607551718827,9.4999825899985151,0.00034223625640860468,0.002831585514811615,0.0027002273976191224,1.6406050968778956e-05,1.8404418273770561e-10,0.003025502680962576,0.11160958906791535,9.9446788571025347e-07,6.5088370771849814e-14,6.3477719745438764e-10,3.9176880762692244e-09,0.39529452619684924,4.5913676979024643e-06,3.1625824602848645e-15,8.3785589385967949e-16,1.0905461974616679e-12,0.0,8.1761798298045959e-05,5.4615265499038409e-05,6.5439921559074895e-05,6.5447598027881514e-05,5.1487018235784727e-09,2.5232214128397865e-09,6.6301889995963337e-08,4.1069128893379052e-06,6.4377369387688514e-10,1.5629913329821963e-10,1.0778034334771075e-12,1.9175727354862621e-10,1.6727099781654441e-09,1.1949816603695184e-12,0.0050522960844583938,9.1461018763292785e-16,3.8203410352766204e-16,0.00010728947315057727,1.3063220504132191e-05,9.7438523020338821e-06,0.00032986757246244764
2.503404284528068e-11,0.3513893996417565,76.950000000000003,0.0,0.0,0.0,0.46930754216555365,9.49998238771947,0.00034825981977693515,0.0028634444992151737,0.0027270485503398979,1.659643563823576e-05,1.8611490802288122e-10,0.002968116352697604,0.11358086526485665,1.005843537880181e-06,6.5843691418531906e-14,6.6353104905394589e-10,4.0957355161744184e-09,0.40235698204203002,4.7368038293369661e-06,3.1987590323207094e-15,8.3265560067716945e-16,1.1668067262174316e-12,0.0,8.5080112764565513e-05,5.5866197571095968e-05,6.9222580187246888e-05,6.9230702587288031e-05,5.4470645591352543e-09,2.6701033627573724e-09,6.7497636686753339e-08,4.2816704334660323e-06,6.7122983300663716e-10,1.6304526327012033e-10,1.2366979094349547e-12,2.0020509459368153e-10,1.7856719767398618e-09,1.3793617098089905e-12,0.0051456124819512549,9.5490806075227839e-16,3.9886537219041534e-16,0.00010647378181653994,1.2865663914415485e-05,9.5752828832673773e-06,0.00033634106419389996
2.567513909608522e-11,0.35138941440609145,76.950000000000003,0.0,0.0,0.0,0.46033514169810902,9.4999821945715635,0.00035416797547203736,0.0028940884133732791,0.002752616286599121,1.6778112358380562e-05,1.8810665717796009e-10,0.0029118348698121822,0.11551338314677131,1.0167853493074622e-06,6.6564464673079513e-14,6.9255262482578942e-10,4.2759583103258847e-09,0.40928534867326416,4.8810250237201527e-06,3.2335559145908407e-15,8.2707735852338797e-16,1.2458574030546245e-12,0.0,8.8417348064180617e-05,5.7081218907444558e-05,7.3089662522796272e-05,7.3098240929030223e-05,5.752111553543899e-09,2.8202985416190985e-09,6.8670679073835313e-08,4.4583224809135618e-06,6.9898470807892348e-10,1.6986629036613893e-10,1.4128168965529125e-12,2.0874989607214508e-10,1.9026401030869123e-09,1.5852524851254522e-12,0.005237225440813331,9.9566863758389113e-16,4.15889876756301e-16,0.00010560503238777308,1.2669278706571531e-05,9.4090539908385461e-06,0.00034270226873136747
2.631623534688976e-11,0.35138942953511915,76.950000000000003,0.0,0.0,0.0,0.45153543811879965,9.4999820102048407,0.00035996294509237385,0.002923563429913169,0.0027769786683241177,1.6951414913591851e-05,1.9002243129562026e-10,0.0028566366743058183,0.11740788909287569,1.0273098070013184e-06,6.7252014771474809e-14,7.2182302094502036e-10,4.458256465500133e-09,0.41608220903444726,5.0239663810346627e-06,3.2670255386805285e-15,8.2115694212250045e-16,1.3276888497983888e-12,0.0,9.1771437716199074e-05,5.8260503289142087e-05,7.7038715222774225e-05,7.7047759426173622e-05,6.0636489065830494e-09,2.9737111515280106e-09,6.9821454536841163e-08,4.6367959644081492e-06,7.2702679747713577e-10,1.767593262895287e-10,1.6073265831935752e-12,2.1738793876003009e-10,2.0236105580944714e-09,1.8143440525626643e-12,0.0053271640400956903,1.0368740776196987e-15,4.3310016660686139e-16,0.00010468825235055697,1.2474286022138099e-05,9.245173567441856e-06,0.00034895275896659723
2.6957331597694303e-11,0.35138944501768754,76.950000000000003,0.0,0.0,0.0,0.44290506416673309,9.4999818342827371,0.00036564690690626782,0.0029519139580588038,0.0028001819214462315,1.711666433458045e-05,1.9186511685220399e-10,0.0028025006396115238,0.11926511492490001,1.0374327682495099e-06,6.7907615351569195e-14,7.5132409265807455e-10,4.642533220734052e-09,0.42275009564524418,5.1655692286907155e-06,3.2992183335501887e-15,8.1492781227575072e-16,1.4122894238592637e-12,0.0,9.5140390523672388e-05,5.940429761021674e-05,8.1067299346712093e-05,8.107681885606414e-05,6.3814838268480813e-09,3.1302459155042763e-09,7.0950391915774368e-08,4.817020614039289e-06,7.5534502069158433e-10,1.8372159332897732e-10,1.8214156978445039e-12,2.2611562661241796e-10,2.148577258663283e-09,2.0683891569938248e-12,0.0054154570197745252,1.0785072234855095e-15,4.5048907641642166e-16,0.00010372813906930468,1.2280874834324653e-05,9.0836461544863139e-06,0.00035509411197157131
2.7598427848498844e-11,0.35138946084277234,76.950000000000003,0.0,0.0,0.0,0.43444071987417082,9.4999816664815491,0.00037122199671996039,0.0029791827116216357,0.0028222705066738799,1.7274169387994344e-05,1.9363749012693521e-10,0.0027494060615381429,0.12108577819872773,1.0471694848996324e-06,6.8532491395511923e-14,7.8103843457318988e-10,4.8286950125109754e-09,0.42929149161239472,5.3057807181432966e-06,3.3301828027541665e-15,8.0842125376442363e-16,1.4996453503935087e-12,0.0,9.8522288370860885e-05,6.0512913763814491e-05,8.517299511464641e-05,8.5182999158914472e-05,6.7054250108970161e-09,3.289808267627453e-09,7.2057911682321942e-08,4.9989288495206632e-06,7.839287213304044e-10,1.9075042009892863e-10,2.0562930143322071e-12,2.3492950124719757e-10,2.2775319656890663e-09,2.3492017352969885e-12,0.0055021327724528064,1.1205515746219484e-15,4.6804971516064012e-16,0.00010272907970048971,1.2089206296092868e-05,8.9244731714480068e-06,0.00036112790680037371
2.8239524099303385e-11,0.3513894769994921,76.950000000000003,0.0,0.0,0.0,0.42613917115673156,9.4999815064899451,0.00037669030872773186,0.003005410774369928,0.0028432871875366935,1.7424227048057677e-05,1.9534222145074863e-10,0.0026973326494152301,0.12287058249000883,1.0565346267042829e-06,6.9127821100902188e-14,8.1094936059282568e-10,5.0166514331503227e-09,0.43570883162009305,5.4445534452883054e-06,3.3599655986824655e-15,8.0166650487201886e-16,1.5897408505723808e-12,0.0,0.00010191528407868122,6.1586721192094166e-05,8.9353406130069621e-05,8.936390366125179e-05,7.0352829798577185e-09,3.4523045219350381e-09,7.3144426107620042e-08,5.1824556766001886e-06,8.1276765078453113e-10,1.9784323744394948e-10,2.3131848491000691e-12,2.438262366413671e-10,2.4104644063782281e-09,2.6586553312072094e-12,0.0055872193363842434,1.1629912619795813e-15,4.8577545554860149e-16,0.00010169516995676758,1.1899417465564275e-05,8.7676531738918429e-06,0.00036705572247189001
2.8880620350107927e-11,0.35138949347712184,76.950000000000003,0.0,0.0,0.0,0.41799724843876518,9.4999813540084954,0.0003820538963422696,0.0030306376626648649,0.0028632730955845003,1.7567122949194973e-05,1.9698187927746603e-10,0.002646260517458992,0.1246202176731363,1.0655423036924851e-06,6.9694737676503058e-14,8.4104088361290221e-10,5.2063151830750633e-09,0.44200450289732551,5.5818450948742769e-06,3.3886115937058111e-15,7.946908794306954e-16,1.6825582655451885e-12,0.0,0.00010531759932270593,6.262614009213694e-05,9.3606163081242424e-05,9.3617162777665582e-05,7.3708703745609258e-09,3.6176420206057599e-09,7.4210339426114773e-08,5.3675385878002218e-06,8.4185195257549544e-10,2.0499757451432418e-10,2.593332566393908e-12,2.5280263404911969e-10,2.5473623907013076e-09,2.9986814220740828e-12,0.00567074438975829,1.2058110237721932e-15,5.0365992389682161e-16,0.00010063023170578927,1.1711624458137208e-05,8.6131820905900449e-06,0.00037287913613095807
2.952171660091247e-11,0.3513895102651049,76.950000000000003,0.0,0.0,0.0,0.41001184531126678,9.499981208749201,0.00038731477300675289,0.0030549013855711003,0.0028822677929581189,1.7703131820715703e-05,1.9855893409081689e-10,0.0025961701763428328,0.12633536019408084,1.0742060876389921e-06,7.0234331066782835e-14,8.7129769509432222e-10,5.3976020179908734e-09,0.44818084616388504,5.7176181067416565e-06,3.416163948451804e-15,7.875198816726378e-16,1.7780781761930523e-12,0.0,0.00010872752260924419,6.3631635204141959e-05,9.7928926983918867e-05,9.7940437253912562e-05,7.7120022142099014e-09,3.7857292639282935e-09,7.5256047995809792e-08,5.5541174671438989e-06,8.7117214733180709e-10,2.1221105499926025e-10,2.8979901033353319e-12,2.6185561712404045e-10,2.6882119224610729e-09,3.3712676706713379e-12,0.0057527352460604864,1.2489961822039201e-15,5.2169699040995575e-16,9.9537829512078146e-05,1.1525925144370414e-05,8.4610534424580285e-06,0.00037859972136737509
