Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837)
3.447598008236167e-06,0.20609550401046578,76.950000000000003,0.0,0.0,0.0,0.65510781763788484,9.4012747174565749,0.0074782980484787301,0.010598105134523212,0.0027207521651859568,0.0031125369634129258,1.0939229713516267e-08,9.57776415909859e-10,0.0025223871275017787,7.3362193776724803e-05,8.4226968660251271e-11,0.093112355621102233,0.094306516761221287,0.0025324080230615174,0.12426249816321362,1.2535262935885434e-12,3.5747387997426322e-11,5.402717057366708e-07,4.3838092772666226e-10,7.4741871814959241e-08,3.3377349973301886e-07,0.001193126723491695,0.0025040396181537517,9.1682899787918568e-07,6.4032341998015928e-07,1.4485138878616426e-19,1.5083565396399376e-05,2.3107768216187468e-08,8.0632603227689183e-09,2.2617428046633651e-05,3.1583587154172768e-06,1.1163349213315237e-10,0.00034020782117967084,6.1529425736625858e-05,5.4157050572637609e-11,1.3783471462159097e-11,2.7841930622492132e-10,6.5157400590946188e-11,2.169544124472661e-14,6.9458724923679863e-09,3.0115267432909643e-08,0.00029185262189579278,1.3621664020136784e-08,2.280290641407508e-05,3.2800249938334045e-06,0.0007045618601547567,5.6439148109124022e-13,0.00061744458832325641,3.7291935676408139e-09,0.0015653011867260461,4.6109597747837415e-05,1.8742160377875941e-10,0.00021670758353950956
3.50694802556434e-06,0.2060929545084162,76.950000000000003,0.0,0.0,0.0,0.65117937069197496,9.4001249162284406,0.0074844527499249693,0.010540569560570512,0.002703558119331078,0.0030925560888302047,1.0878646163902325e-08,9.5238119781392619e-10,0.002557191246476426,7.2955899786309638e-05,8.3686275162600314e-11,0.094204842070087835,0.09550314764014918,0.0025682470507070636,0.12583289579239978,1.2465840230034205e-12,3.6196973630824368e-11,5.4712835718669143e-07,4.435341731947417e-10,7.5801300538549975e-08,3.3166518353709237e-07,0.0011944387017350751,0.0025392626297104392,9.1773625481046699e-07,6.4095705987028735e-07,1.4690134833992582e-19,1.5105438092253269e-05,2.3138732821175262e-08,8.0740706020760027e-09,2.2683079296481514e-05,3.1627935460733921e-06,1.1191306313410099e-10,0.00034983624505984835,6.2611631074699985e-05,5.4227133522771868e-11,1.3801308222612334e-11,2.8327585172062961e-10,6.6300419094516703e-11,2.1983517633395911e-14,7.1464918868725349e-09,3.0985789472401802e-08,0.00029911329297401109,1.3654504245359287e-08,2.3199373293589093e-05,3.3223218250962482e-06,0.00072714988061653343,5.6521701041380443e-13,0.00063717554414641686,3.7339528845396283e-09,0.0016158172257394667,4.7608329200705272e-05,1.8766080070181785e-10,0.00022376007971013079
3.5662980428925126e-06,0.20609043697219348,76.950000000000003,0.0,0.0,0.0,0.64729722669638312,9.3989882594282896,0.0074889893138948447,0.010483732443855014,0.0026865650696334732,0.0030728125283724255,1.0818809874385791e-08,9.4705088571213578e-10,0.0025917736760443302,7.2554617178181307e-05,8.3152003516191674e-11,0.095283042360705963,0.096686134804028268,0.0026038848685454069,0.12738545773259946,1.2397273809844628e-12,3.6641334745525643e-11,5.5390682679081981e-07,4.4862040417657369e-10,7.6854778269364839e-08,3.2958150140059588e-07,0.0011956017495171815,0.0025742637508489011,9.1853001283395052e-07,6.4151143075877887e-07,1.4893979887625081e-19,1.5126398864813952e-05,2.3168322058439152e-08,8.0844005184285551e-09,2.2742088222361857e-05,3.1670240112512735e-06,1.121839641807566e-10,0.0003594783743663097,6.368879155165425e-05,5.4293763585632825e-11,1.3818266191250671e-11,2.8810981711136937e-10,6.7438113617451674e-11,2.2270383723691588e-14,7.3496010072620666e-09,3.1867123853045868e-08,0.00030633051735539079,1.3686280107058247e-08,2.3595114595241533e-05,3.3642118358378521e-06,0.00075000070533846061,5.6600851931770407e-13,0.00065713337389494578,3.7384814291224317e-09,0.0016669239603585599,4.9124799148370409e-05,1.8788839920053357e-10,0.00023089553611578255
3.6256480602206855e-06,0.2060879508472936,76.950000000000003,0.0,0.0,0.0,0.6434605349983562,9.3978645132398331,0.0074919748044909038,0.010427582871637541,0.0026697689703394996,0.0030533014588478291,1.0759708893542035e-08,9.417842765934693e-10,0.002626136969468687,7.2158265802037074e-05,8.262402320279338e-11,0.096347206964648283,0.097855719483127698,0.0026393238550161029,0.1289204958055325,1.2329549980182093e-12,3.7080565280310726e-11,5.6060849691986167e-07,4.5364079642507495e-10,7.7902375384723108e-08,3.2752195758552202e-07,0.0011966262400943607,0.0026090455630679542,9.1921826076197875e-07,6.4199211212761793e-07,1.5096687643972065e-19,1.5146521586927937e-05,2.3196649125634117e-08,8.0942896058768081e-09,2.2794891319148306e-05,3.1710668740354897e-06,1.124468260913648e-10,0.00036913183840371454,6.4760926456234087e-05,5.4357228319387065e-11,1.3834418554292832e-11,2.9292128793703328e-10,6.8570504460132084e-11,2.2556042746346055e-14,7.555188731388989e-09,3.275922225981258e-08,0.0003135023265774881,1.3717069950900679e-08,2.3990132097891445e-05,3.4057024813198755e-06,0.00077311094416122178,5.6676876980186639e-13,0.00067731508980690459,3.7427983749602637e-09,0.0017186136913470854,5.0658777987376895e-05,1.8810536292146422e-10,0.00023811285536735728
3.6849980775488583e-06,0.2060854955918728,76.950000000000003,0.0,0.0,0.0,0.63966846577881431,9.3967534494433451,0.0074934738940071518,0.010372109941710457,0.0026531659263155606,0.0030340182357833632,1.0701331301700646e-08,9.3658019702312188e-10,0.0026602836336618095,7.1766765720519127e-05,8.2102208540400456e-11,0.09739758037352704,0.099012137266535058,0.0026745663468481567,0.1304383146813555,1.2262655082297498e-12,3.7514756940558595e-11,5.6723471761702993e-07,4.5859649760646798e-10,7.8944161027473458e-08,3.2548607481839019e-07,0.0011975218699172797,0.0026436105963731026,9.1980846374596335e-07,6.4240431772777439e-07,1.5298271468911105e-19,1.5165874376488476e-05,2.3223818358956021e-08,8.1037743034754078e-09,2.2841900293437331e-05,3.1749375796949968e-06,1.1270223186235753e-10,0.00037879442793139676,6.5828058092577726e-05,5.4417792569916091e-11,1.3849832717470471e-11,2.977103632684964e-10,6.9697615107403744e-11,2.2840498692677852e-14,7.7632440516530715e-09,3.3662036875330722e-08,0.00032062692861233955,1.3746946153883251e-08,2.4384427623524026e-05,3.4468010328201813e-06,0.00079647726536809162,5.6750030863225515e-13,0.00069771775689633862,3.7469213849064976e-09,0.0017708788539465667,5.2210040092191113e-05,1.8831257958375999e-10,0.00024541095958415172
3.744348094877031e-06,0.20608307067640236,76.950000000000003,0.0,0.0,0.0,0.63592020945251171,9.3956548452500677,0.0074935489448048386,0.010317302795627363,0.0026367521818743624,0.0030149583803590293,1.0643665244611687e-08,9.3143750228951483e-10,0.0026942161303137699,7.1380037434993647e-05,8.1586438329670932e-11,0.098434401282097364,0.10015561825237981,0.0027096146399095112,0.13193921205306117,1.2196575532405692e-12,3.7943999259050035e-11,5.7378680745875486e-07,4.6348862816111248e-10,7.9980203131116585e-08,3.2347339291925108e-07,0.001198297699984774,0.0026779613311583464,9.2030759541601083e-07,6.427529180258937e-07,1.5498744494598209e-19,1.5184520068389015e-05,2.324992596176168e-08,8.112888209775376e-09,2.2883503057759038e-05,3.178650364434935e-06,1.1295072053278251e-10,0.00038846408548421854,6.6890211444853575e-05,5.4475700349946721e-11,1.3864570784284282e-11,3.0247715420516315e-10,7.0819471874584051e-11,2.3123756234754664e-14,7.9737560735577696e-09,3.4575520373608998e-08,0.00032770269678808695,1.3775975608126521e-08,2.4778003032555427e-05,3.4875145833832762e-06,0.00082009639431474804,5.6820548499368665e-13,0.0007183384916828457,3.7508667358982296e-09,0.0018237120146794672,5.3778363721415114e-05,1.8851086725158356e-10,0.00025278878992100187
3.803698112205204e-06,0.20608067558333043,76.950000000000003,0.0,0.0,0.0,0.63221497608462962,9.3945684831420913,0.0074922600884162402,0.010263150646274252,0.0026205241108821337,0.0029961175678266459,1.0586698961275085e-08,9.2635507557466323e-10,0.0027279368769883949,7.0998002072185522e-05,8.1076595540531367e-11,0.099457902764402528,0.1012863871953142,0.0027444709900463198,0.13342347881006372,1.2131297853575426e-12,3.8368379655559577e-11,5.802660543997954e-07,4.6831828213107842e-10,8.1010568444628761e-08,3.2148346758794756e-07,0.0011989621949851528,0.0027121001999515482,9.2072216828876378e-07,6.4304246144149295e-07,1.569811962426839e-19,1.5202516646120779e-05,2.3275060670750943e-08,8.1216623155072275e-09,2.2920064746465043e-05,3.1822183548076596e-06,1.1319279072340697e-10,0.00039813889615790643,6.7947413873659741e-05,5.4531176556433301e-11,1.3878689993093686e-11,3.0722178251473703e-10,7.1936103586990025e-11,2.340582065294734e-14,8.1867140143098315e-09,3.5499625913947203e-08,0.00033472815926396048,1.3804220163838638e-08,2.5170860219957408e-05,3.5278500533454274e-06,0.0008439651121004844,5.688864666322694e-13,0.00073917446096054187,3.7546494330202422e-09,0.0018771058682497364,5.5363530926851262e-05,1.8870098006687564e-10,0.00026024530611018872
3.863048129533377e-06,0.2060783098067561,76.950000000000003,0.0,0.0,0.0,0.62855199482380986,9.3934941507176006,0.0074896653019635908,0.010209642800547997,0.0026044782079875824,0.0029774916172290969,1.053042080672601e-08,9.2133182714791707e-10,0.0027614482481874863,7.0620581536985842e-05,8.0572567033973834e-11,0.10046831244317728,0.10240466365103054,0.0027791376139109977,0.1348913992103298,1.206680870183927e-12,3.8787983495159977e-11,5.8667371660138088e-07,4.7308652795603672e-10,8.2035322556956174e-08,3.1951586932807316e-07,0.0011995232602982036,0.0027460295890374101,9.2105826250223946e-07,6.4327719441571012e-07,1.5896409536972007e-19,1.5219917636373966e-05,2.3299304364920237e-08,8.1301252162750177e-09,2.2951928740975768e-05,3.1856536585713814e-06,1.134289038770399e-10,0.00040781707885237823,6.8999694841342945e-05,5.4584428539877551e-11,1.3892243116523273e-11,3.1194437940248725e-10,7.3047541289987478e-11,2.3686697770222008e-14,8.4021072014570001e-09,3.6434307135013719e-08,0.00034170198904778928,1.3831737034788604e-08,2.5563001112126059e-05,3.5678141956452789e-06,0.00086808025427933969,5.6954525461409627e-13,0.0007602228806049638,3.7582833137375019e-09,0.0019310532345372287,5.696532746531478e-05,1.888836134879972e-10,0.00026777948601756295
3.92239814686155e-06,0.2060759728521117,76.950000000000003,0.0,0.0,0.0,0.62493051335149463,9.3924316405412362,0.007485820481997074,0.010156768677906066,0.0025886110808143853,0.0029590764822371709,1.0474819270568411e-08,9.1636669358289121e-10,0.0027947525763843931,7.0247698636745318e-05,8.0074243314095925e-11,0.10146585265287787,0.10351066211762636,0.0028136166897782988,0.13634325105045697,1.2003094887431411e-12,3.9202894145176254e-11,5.9301102324130014e-07,4.7779440923919739e-10,8.3054529921157261e-08,3.17570182489211e-07,0.0011999882769462133,0.0027797518399723131,9.2132155294796699e-07,6.4346108036070964e-07,1.6093626692242691e-19,1.5236772470003757e-05,2.3322732622499872e-08,8.1383033070816509e-09,2.297941769280412e-05,3.1889674477642571e-06,1.1365948722644609e-10,0.00041749697796262381,7.0047085663413824e-05,5.4635647538913002e-11,1.3905278826577851e-11,3.1664508439737469e-10,7.4153817986582372e-11,2.3966393892522025e-14,8.6199250715589858e-09,3.7379518149068415e-08,0.00034862299454096703,1.3858579169606104e-08,2.5954427663503202e-05,3.607413600931786e-06,0.0008924387096093555,5.7018369682589333e-13,0.00078148101441620477,3.7617811431908069e-09,0.0019855470556827287,5.8583542713072966e-05,1.890594090792133e-10,0.00027539032521225755
3.981748164189723e-06,0.20607366423585619,76.950000000000003,0.0,0.0,0.0,0.62134979734744011,9.3913807499994881,0.0074807795158466093,0.0101045178254655,0.0025729194429777798,0.0029408682429427845,1.0419882991959584e-08,9.1145863699739612e-10,0.0028278521530279445,6.9879277181766417e-05,7.9581518306020685e-11,0.10245074059667131,0.10460459217365775,0.0028479103583486866,0.13777930583318176,1.1940143391958555e-12,3.9613193030735454e-11,5.9927917530502014e-07,4.8244294548486373e-10,8.4068253878171678e-08,3.1564600441032744e-07,0.0012003641345782004,0.0028132692510036963,9.2151733486728018e-07,6.435978175364358e-07,1.628978333469253e-19,1.5253126812461734e-05,2.3345415230680796e-08,8.1462209603638558e-09,2.3002834535667999e-05,3.1921700347070273e-06,1.1388493651440257e-10,0.00042717705550579879,7.10896192834621e-05,5.4685009992521663e-11,1.3917842028613724e-11,3.2132404434341108e-10,7.5254968399813908e-11,2.4244915754641304e-14,8.840157168887779e-09,3.8335213536313698e-08,0.00035549011059507842,1.3884795591993189e-08,2.6345141853065701e-05,3.6466547024801986e-06,0.00091703741883838368,5.708035003336188e-13,0.0008029461729967645,3.7651547013791597e-09,0.0020405803932597318,6.0217969582802192e-05,1.8922895889240945e-10,0.00028307683654942153
4.041098181517896e-06,0.20607138348517692,76.950000000000003,0.0,0.0,0.0,0.61780912997122039,9.3903412811608664,0.0074745943505668579,0.010052879930178796,0.0025574001078159693,0.0029228630984823195,1.0365600771591844e-08,9.0660664431612345e-10,0.0028607492295175253,6.9515242065657477e-05,7.909428915628016e-11,0.10342318849766223,0.10568665861277395,0.0028820207235383194,0.13919982893193614,1.187794138212988e-12,4.0018959688878904e-11,6.0547934635722196e-07,4.8703313280890467e-10,8.507655668019462e-08,3.1374294465090653e-07,0.0012006572625652084,0.0028465840784040169,9.2165054797351378e-07,6.4369085589783941e-07,1.6484891498530736e-19,1.5269022866376557e-05,2.3367416652288158e-08,8.1539006889891155e-09,2.3022463480708569e-05,3.1952709415639292e-06,1.1410561848740271e-10,0.00043685588367261039,7.2127330069342337e-05,5.4732678740798874e-11,1.3929974166944511e-11,3.259814124862754e-10,7.6351028757597144e-11,2.4522270471074393e-14,9.0627931441541501e-09,3.9301348339359807e-08,0.00036230239006414852,1.3910431712551854e-08,2.6735145681589822e-05,3.6855437809250351e-06,0.00094187337352520759,5.7140624269940311e-13,0.00082461571266289301,3.7684148629467862e-09,0.002096146425529044,6.1868404442974917e-05,1.8939280947712302e-10,0.00029083804976550055
4.1004481988460685e-06,0.2060691301377009,76.950000000000003,0.0,0.0,0.0,0.61430781135948231,9.3893130406408094,0.0074673150595501569,0.010001844828502525,0.0025420499827488404,0.0029050573603890749,1.0311961581101129e-08,9.018097265557331e-10,0.0028934460181501199,6.9155519328430545e-05,7.8612456052928996e-11,0.10438340374460915,0.10675706157487963,0.0029159498532551312,0.14060507975218919,1.1816476220538466e-12,4.0420271821223357e-11,6.1161268329344297e-07,4.915659446233333e-10,8.6079499513641305e-08,3.1186062429907932e-07,0.0012008736592860696,0.0028796985377274706,9.217257991629344e-07,6.4374341295646188e-07,1.6678963012002716e-19,1.5284499648652847e-05,2.338879645307034e-08,8.161363295496221e-09,2.3038570989942931e-05,3.1982789640173128e-06,1.1432187318202489e-10,0.00044653213778953881,7.3160253628689906e-05,5.4778804123896119e-11,1.3941713504532255e-11,3.3061734764649473e-10,7.7442036597967242e-11,2.4798465491394655e-14,9.2878227532577275e-09,4.0277878057793143e-08,0.00036905899583515827,1.3935529614618072e-08,2.7124441169466102e-05,3.7240869688181769e-06,0.00096694361489481654,5.719933823454116e-13,0.0008464870343883016,3.7715716702098708e-09,0.0021522384447736401,6.353464703959556e-05,1.8955146555080806e-10,0.0002986730110856303
4.159798216174241e-06,0.2060669037412142,76.950000000000003,0.0,0.0,0.0,0.6108451581386336,9.3882958394710769,0.007458989906884996,0.009951402513925952,0.0025268660641861685,0.0028874474465848147,1.0258954570282243e-08,8.9706691813190463e-10,0.0029259446930401541,6.8800036204889583e-05,7.8135922062952489e-11,0.1053315890323788,0.1078159966738039,0.0029496997801606666,0.14199531188937473,1.1755735473929275e-12,4.0817205345169438e-11,6.1768030707170532e-07,4.9604233229615848e-10,8.7077142521691594e-08,3.09998675347194e-07,0.0012010189196878882,0.0029126148049968413,9.2174738388088508e-07,6.4375848870280384e-07,1.6872009501747756e-19,1.529959324428647e-05,2.3409609693007825e-08,8.1686280087684296e-09,2.3051406723481341e-05,3.2012022295632831e-06,1.1453401602153354e-10,0.00045620458967680254,7.4188426641984533e-05,5.482352498793496e-11,1.3953095379001845e-11,3.3523201347121371e-10,7.852803059284386e-11,2.5073508559749792e-14,9.5152358560582669e-09,4.1264758642837049e-08,0.00037575919331789959,1.3960128316309361e-08,2.7513030354143782e-05,3.7622902550200618e-06,0.00099224523272662215,5.7256626804683561e-13,0.00086855758277905348,3.7746344000092024e-09,0.0022088498547117885,6.5216500420201717e-05,1.8970539335879474e-10,0.00030658078284270292
4.219148233502414e-06,0.20606470385339024,76.950000000000003,0.0,0.0,0.0,0.60742050295262484,9.3872894929735136,0.0074496654095384954,0.0099015431426952901,0.0025118454329141255,0.0028700298759280749,1.0206569072457883e-08,8.9237727618786438e-10,0.0029582473910130165,6.8448721160637655e-05,7.7664592984740639e-11,0.10626794249738181,0.10886365512147014,0.0029832725024174075,0.14337077328324116,1.1695706919351656e-12,4.120983444366134e-11,6.2368331342409625e-07,5.0046322578765373e-10,8.8069544826406246e-08,3.0815674012608706e-07,0.0012010982612064265,0.0029453350178273077,9.2171930621022759e-07,6.4373887963633094e-07,1.7064042397073602e-19,1.5314337038951221e-05,2.3429907284824535e-08,8.1757126092508365e-09,2.3061204456879736e-05,3.2040482509013969e-06,1.1474233973914716e-10,0.00046587210138613862,7.5211886711501583e-05,5.4866969606090494e-11,1.3964152437065287e-11,3.3982557775711855e-10,7.9609050388564452e-11,2.5347407678091534e-14,9.7450224151661177e-09,4.2261946492096226e-08,0.00038240234337449811,1.3984264010850804e-08,2.7900915287467895e-05,3.8001594889317782e-06,0.0010177753642743922,5.7312614763090141e-13,0.00089082484507846079,3.7776116249351034e-09,0.0022659741679852529,6.6913770860046803e-05,1.8985502375140472e-10,0.00031456044310766322
4.278498250830587e-06,0.20606253004152636,76.950000000000003,0.0,0.0,0.0,0.60403319400546518,9.3862938206380431,0.0074393863974373557,0.0098522570380213722,0.0024969852498986722,0.0028528012632481688,1.0154794608299195e-08,8.8773987994388165e-10,0.0029903562124731068,6.810150391769909e-05,7.7198377213705733e-11,0.10719265784821529,0.10990022384857956,0.0030166699844214103,0.14473170636850496,1.1636378548537339e-12,4.1598231613508535e-11,6.2962277354837262e-07,5.0482953426410156e-10,8.9056764550409532e-08,3.0633447079051635e-07,0.0012011165481284585,0.0029778612764932468,9.2164529774660701e-07,6.4368719194818371e-07,1.7255072934147121e-19,1.5328761932227116e-05,2.3449736322597081e-08,8.1826335437233926e-09,2.3068182966215092e-05,3.2068239748535927e-06,1.149471161430353e-10,0.00047553361930234453,7.6230672224646492e-05,5.4909256522383864e-11,1.397491484927475e-11,3.4439821183778062e-10,8.068513646159831e-11,2.5620171072791704e-14,9.9771724947501752e-09,4.3269398444377575e-08,0.00038898789566898606,1.4007970287071663e-08,2.8288098033795858e-05,3.8377003845752932e-06,0.001043531193216763,5.7367417595185538e-13,0.00091328635020088047,3.780511269423218e-09,0.0023236050037189599,6.8626267790384597e-05,1.9000075500327881e-10,0.00032261108533061832
