Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234)
1.9630285370783994e-09,0.46879788395071775,76.950000000000003,0.0,0.0,0.0,0.00014727650670691978,9.49998938537078,0.001593501734210357,0.0062145298954784621,0.0010176789915982156,7.7467018264267017e-06,3.6795939896666101e-10,8.0524693213061596e-06,0.19683302749386097,2.0932652382574978e-06,3.5569826151897042e-14,5.5544162210343232e-08,1.3178347347611856e-06,0.77763966722534539,6.5068459121732909e-05,7.5028262776670342e-15,4.1928742739408602e-15,8.2566020885360307e-10,4.0967076339371135e-13,0.00033668476422161645,1.555307881559198e-05,0.0055196129366775594,0.0055239620286236905,3.87355853946498e-07,1.9863740364828584e-07,1.1867759438667344e-08,0.00034486253851569214,4.8146454233918616e-08,1.2336117345969449e-08,6.5461071563779133e-08,2.8251075461456929e-08,3.7726297422560333e-07,1.1183049921928642e-06,0.0098463836742973838,1.0753783482037114e-13,4.2663264935387733e-14,1.6307229331529773e-06,5.2385468097545818e-07,2.510335751261242e-08,9.1611278204035859e-05,0.00027750701311124145,6.9778328051460717e-07,1.4511247049195612e-08,2.9321496365915117e-08,1.2745284483016659e-08,1.2192396790571759e-08,3.9018518129686757e-09,4.440968404304181e-11,4.9604793505931107e-07,1.3205456100772549e-10,4.4449441787974797e-09,7.0951344320554009e-09,1.3548982596079705e-11,1.2511087809778963e-11,4.6049324654075404e-14,3.0209753716194026e-05
1.9733971265064305e-09,0.46879794181451956,76.950000000000003,0.0,0.0,0.0,0.00014413981824728991,9.4999894640676015,0.0015932032053661421,0.0062126426260064229,0.0010071852053526959,7.6668209617185356e-06,3.6784761227052768e-10,8.0395473071527849e-06,0.19659482175479925,2.0926293004924875e-06,3.5203044451220258e-14,5.546427746618583e-08,1.3250441037602638e-06,0.77787697313080428,6.5069345996974042e-05,7.5005469054751654e-15,4.2157439099148648e-15,8.3027689950022781e-10,4.0936902615528187e-13,0.00033678865824400057,1.5392703563664896e-05,0.0055303105373787735,0.0055346947930963834,3.8810659562497694e-07,1.990224387941428e-07,1.1871381158007799e-08,0.00034673061932579508,4.8407260372332312e-08,1.2402959670689469e-08,6.5727973560722205e-08,2.8404274444212684e-08,3.7937565589287963e-07,1.1296978704036216e-06,0.0098503242239977532,1.0812097582173668e-13,4.2894613056481895e-14,1.6310151117943581e-06,5.2402437769460291e-07,2.5090183306652536e-08,9.1645446916251573e-05,0.00027761231930531049,7.0313749763268327e-07,1.459282672571948e-08,2.9521046087855294e-08,1.2779535967151207e-08,1.2311640137062591e-08,3.9230037663586085e-09,4.4846501552892344e-11,4.9769145373615012e-07,1.3369517613518687e-10,4.4918674606640568e-09,7.1186464450559139e-09,1.369448088846185e-11,1.270059586214301e-11,4.6751782975090168e-14,3.0381872827853531e-05
1.9837657159344615e-09,0.4687979990807292,76.950000000000003,0.0,0.0,0.0,0.00014115484389882999,9.4999895419538856,0.0015929044739227374,0.0062107559452964142,0.00099679962537090787,7.5877638024749299e-06,3.6773586089784415e-10,8.0268203258494994e-06,0.19635687260663665,2.0919935636785277e-06,3.4840044884002495e-14,5.5383232180754199e-08,1.3322514183478998e-06,0.77811387577258673,6.5070217814527874e-05,7.4982682535459761e-15,4.2386072529473525e-15,8.3489224776426387e-10,4.0905731577446058e-13,0.00033689235955179479,1.5233982019155531e-05,0.0055408974775002905,0.0055453168868109682,3.8884957113872681e-07,1.9940349088450741e-07,1.1874996721317061e-08,0.00034859812665299358,4.8667986441897861e-08,1.2469781474473403e-08,6.5992650933114009e-08,2.8557426394143365e-08,3.8148768615269593e-07,1.1411104545284761e-06,0.0098542600319113695,1.0870393778722853e-13,4.3125890149106244e-14,1.6313112124093384e-06,5.2419432692153061e-07,2.5077284554278751e-08,9.1679615253384848e-05,0.00027771760465420965,7.0847501886893095e-07,1.4674381243756609e-08,2.9720293488237237e-08,1.2813262632609165e-08,1.2431031514539996e-08,3.9441492263680786e-09,4.5283876341174288e-11,4.9933446795773625e-07,1.3534643872493765e-10,4.5388735117135081e-09,7.1421512413579757e-09,1.3840252673247387e-11,1.2891621837676057e-11,4.7459931635591284e-14,3.05539009588799e-05
1.9941343053624925e-09,0.46879805575551364,76.950000000000003,0.0,0.0,0.0,0.00013831402937961712,9.4999896190379953,0.0015926055525271978,0.006208869853094285,0.00098652113591891411,7.5095218549760866e-06,3.6762414482863876e-10,8.0142792124357528e-06,0.19611918158579372,2.0913580277020212e-06,3.448078845040313e-14,5.5301049329118224e-08,1.3394566897190227e-06,0.77835038108497501,6.5071075294241844e-05,7.4959903214723005e-15,4.2614643273507815e-15,8.395062611274748e-10,4.0873579612171228e-13,0.0003369958715687283,1.5076897130207221e-05,0.0055513748997220004,0.0055558294509476715,3.8958486068457835e-07,1.9978060105015744e-07,1.1878606219239421e-08,0.00035046506066691886,4.8928632466655123e-08,1.2536582763481827e-08,6.6255115611212913e-08,2.8710531325364484e-08,3.8359906531823787e-07,1.1525421812674382e-06,0.009858191171653272,1.092867207713774e-13,4.3357096234894659e-14,1.631611027662577e-06,5.2436450910546885e-07,2.5064648101446066e-08,9.1713783639021831e-05,0.00027782287139236468,7.1379558509273393e-07,1.4755910615639755e-08,2.9919234416582404e-08,1.2846468729159384e-08,1.2550565083197756e-08,3.9652881949147297e-09,4.5721786856466395e-11,5.0097697789497223e-07,1.3700833430827981e-10,4.5859597876554544e-09,7.1656488234080748e-09,1.3986289893971665e-11,1.3084164564805612e-11,4.8173766732923336e-14,3.0725838183456725e-05
2.0045028947905236e-09,0.46879811184497494,76.950000000000003,0.0,0.0,0.0,0.00013561019683918434,9.4999896953281908,0.001592306453196356,0.0062069843491434568,0.0009763486327646788,7.4320867130691991e-06,3.6751246404284913e-10,8.0019152579687289e-06,0.19588175013446704,2.0907226924488494e-06,3.4125236552654924e-14,5.5217751534032007e-08,1.3466599289419795e-06,0.7785864947240092,6.5071919119974019e-05,7.4937131088451032e-15,4.2843151575987092e-15,8.4411894698668407e-10,4.0840462892672855e-13,0.00033709919755554565,1.4921432020754438e-05,0.0055617439349353827,0.0055662336149196632,3.9031254363194335e-07,2.0015380999750986e-07,1.1882209738168879e-08,0.00035233142153755351,4.9189198470685927e-08,1.2603363543886108e-08,6.6515379629282583e-08,2.8863589252016499e-08,3.8570979369809996e-07,1.1639924920778962e-06,0.0098621177133695094,1.0986932482879307e-13,4.3588231335512322e-14,1.6319143605650142e-06,5.2453490567841442e-07,2.5052261448884765e-08,9.174795247553265e-05,0.00027792812164257458,7.1909894362110724e-07,1.4837414853517506e-08,3.0117864805277514e-08,1.2879158509474317e-08,1.2670235060124289e-08,3.9864206739203355e-09,4.6160211756201554e-11,5.0261898371661783e-07,1.3868084819033266e-10,4.633123766811334e-09,7.1891391936218928e-09,1.4132584564367465e-11,1.3278222824231261e-11,4.8893284180722463e-14,3.0897684577276728e-05
2.0148714842185546e-09,0.46879816735515356,76.950000000000003,0.0,0.0,0.0,0.00013303652610021719,9.4999897708326557,0.0015920071873482308,0.006205099433185212,0.00096628102305972388,7.3554500572673673e-06,3.6740081852033718e-10,7.9897201867999372e-06,0.1956445796053464,2.0900875578044625e-06,3.3773350990926598e-14,5.5133361071512663e-08,1.353861146960065e-06,0.77882222208133078,6.5072749941396543e-05,7.491436615253812e-15,4.3071597683024364e-15,8.4873031265482352e-10,4.0806397380621278e-13,0.00033720234061811844,1.476756998871401e-05,0.0055720057023649471,0.0055765304964943705,3.910326985313386e-07,2.0052315801299279e-07,1.1885807360460614e-08,0.00035419720943521271,4.9449684478111421e-08,1.2670123821867714e-08,6.6773455119849955e-08,2.901660018826322e-08,3.8781987159646016e-07,1.1754608331762579e-06,0.0098660397239097742,1.104517500141583e-13,4.3819295472653392e-14,1.632221023958275e-06,5.2470549900614731e-07,2.5040112719472519e-08,9.1782122145128454e-05,0.00027803335742157483,7.2438484814612154e-07,1.4918893969361196e-08,3.0316180668301692e-08,1.2911336227965986e-08,1.2790035719186633e-08,4.0075466653105553e-09,4.6599129906269303e-11,5.0426048558949618e-07,1.4036396545596447e-10,4.6803629501270362e-09,7.2126223543872661e-09,1.4279128768445981e-11,1.347379534977454e-11,4.9618479712117484e-14,3.1069440217461283e-05
2.0252400736465856e-09,0.4687982222920263,76.950000000000003,0.0,0.0,0.0,0.00013058653683503468,9.4999898455594902,0.0015917077658318614,0.0062032151049589467,0.00095631722522198357,7.2796036538576227e-06,3.6728920824090517e-10,7.9776861349841953e-06,0.1954076712660969,2.089452623653969e-06,3.3425093959227253e-14,5.5047899876323104e-08,1.3610603545930331e-06,0.77905756829733708,6.5073568375708171e-05,7.4891608402866242e-15,4.3299981841889817e-15,8.5334036536196374e-10,4.0771398829128314e-13,0.00033730530371515381,1.4615294504194557e-05,0.0055821613096884428,0.0055867212019135434,3.917454031228274e-07,2.0088868496737466e-07,1.1889399164631934e-08,0.00035606242453052427,4.9710090513089654e-08,1.2736863603617606e-08,6.7029354308119059e-08,2.9169564148290408e-08,3.8992929931324602e-07,1.1869466555384224e-06,0.0098699572669914051,1.1103399638222411e-13,4.4050288668039131e-14,1.6325308400247699e-06,5.2487627234168965e-07,2.5028190627232538e-08,9.1816293010865845e-05,0.00027813858064532098,7.2965305866219961e-07,1.5000347974971557e-08,3.0514178099973871e-08,1.2943006139659279e-08,1.2909961390903419e-08,4.0286661710147314e-09,4.7038520380577307e-11,5.0590148367868269e-07,1.4205767097556959e-10,4.7276748611792152e-09,7.236098308066893e-09,1.4425914660556894e-11,1.3670880829214519e-11,5.0349348882878413e-14,3.1241105182483994e-05
2.0356086630746167e-09,0.4687982766615093,76.950000000000003,0.0,0.0,0.0,0.00012825407163026911,9.4999899195167128,0.0015914081989556639,0.0062013313642024113,0.00094645616881984529,7.2045393540180025e-06,3.6717763318430819e-10,7.9658056297645116e-06,0.19517102630361732,2.0888178898822062e-06,3.3080428041352273e-14,5.4961389547360135e-08,1.3682575625385737e-06,0.77929253827367906,6.5074375009261594e-05,7.486885783530762e-15,4.3528304300802943e-15,8.5794911225632784e-10,4.0735482785449577e-13,0.00033740808966551837,1.4464589207724139e-05,0.0055922118531558235,0.0055968068260120792,3.9245073434436814e-07,2.0125043032004624e-07,1.189298522555317e-08,0.00035792706699441155,4.9970416599813005e-08,1.2803582895335581e-08,6.728308950653588e-08,2.9322481146304302e-08,3.920380771442968e-07,1.1984494148991387e-06,0.009873870403355238,1.1161606398780407e-13,4.4281210943415592e-14,1.632843639822208e-06,5.2504720978108137e-07,2.5016484447876535e-08,9.1850465417601265e-05,0.00027824379313401112,7.3490334139331328e-07,1.5081776881985104e-08,3.0711853273719882e-08,1.2974172499101784e-08,1.3030006462307234e-08,4.049779192965665e-09,4.7478362460572903e-11,5.0754197814767567e-07,1.4376194941069516e-10,4.7750570461755277e-09,7.2595670570007996e-09,1.457293446542815e-11,1.3869477905109288e-11,5.1085887074512932e-14,3.1412679552098007e-05
2.0459772525026477e-09,0.4687983304694575,76.950000000000003,0.0,0.0,0.0,0.00012603327989548087,9.4999899927122442,0.0015911084965143662,0.0061994482106519193,0.00093669679445736685,7.130249092943569e-06,3.6706609333026545e-10,7.9540715700793244e-06,0.19493464582808659,2.0881833563738066e-06,3.2739316206870371e-14,5.4873851352950266e-08,1.3754527813737754e-06,0.77952713668513718,6.5075170399108638e-05,7.4846114445727203e-15,4.3756565308736986e-15,8.6255656040528722e-10,4.069866459364965e-13,0.00033751070115519728,1.4315437908495819e-05,0.0056021584177070047,0.0056067884523356209,3.9314876834008164e-07,2.0160843312326071e-07,1.1896565614629091e-08,0.00035979113699807547,5.0230662762505828e-08,1.2870281703229651e-08,6.7534673109501608e-08,2.947535119653016e-08,3.9414620538151837e-07,1.2099685717502697e-06,0.009877779190913677,1.1219795288576893e-13,4.4512062320551539e-14,1.6331592628413035e-06,5.2521829622136068e-07,2.5004983990815661e-08,9.1884639692897506e-05,0.00027834899661685598,7.4013546872011981e-07,1.5163180701880332e-08,3.0909202440859315e-08,1.3004839559309134e-08,1.3150165376796808e-08,4.0708857330994176e-09,4.7918635634726175e-11,5.091819691585515e-07,1.4547678521952187e-10,4.8225070739489438e-09,7.2830286035085641e-09,1.4720180478186135e-11,1.4069585175603516e-11,5.1828089497311706e-14,3.1584163407267048e-05
2.0563458419306788e-09,0.4687983837216649,76.950000000000003,0.0,0.0,0.0,0.00012391860257365237,9.4999900651539466,0.0015908086678146094,0.0061975656440425445,0.00092703805366066015,7.0567248889813328e-06,3.6695458865847412e-10,7.9424772080411286e-06,0.19469853087680858,2.0875490230132755e-06,3.2401721807151528e-14,5.4785306236054274e-08,1.3826460215565562e-06,0.77976136799090456,6.5075955074468523e-05,7.4823378229985333e-15,4.3984765115234824e-15,8.6716271679634009e-10,4.0660959397230453e-13,0.00033761314074390655,1.416782458263107e-05,0.0056120020770884013,0.0056166671532569554,3.9383958046843463e-07,2.0196273202633026e-07,1.1900140399971258e-08,0.0003616546347129784,5.0490829025422635e-08,1.2936960033515571e-08,6.7784117588230482e-08,2.9628174313211093e-08,3.9625368431303382e-07,1.2215035913380031e-06,0.0098816836848914132,1.1277966313104309e-13,4.4742842821236968e-14,1.6334775565855302e-06,5.2538951732063867e-07,2.4993679572566243e-08,9.191881614788549e-05,0.00027845419273661332,7.4534921910706318e-07,1.5244559445983699e-08,3.1106221929411238e-08,1.3035011570745043e-08,1.3270432633979297e-08,4.0919857933551266e-09,4.8359319597976112e-11,5.1082145687210592e-07,1.4720216266220253e-10,4.8700225359463905e-09,7.306482949891346e-09,1.4867645064356881e-11,1.4271201195222381e-11,5.2575951193343243e-14,3.1755556830099774e-05
2.0667144313587098e-09,0.4687984364238667,76.950000000000003,0.0,0.0,0.0,0.00012190475761359823,9.4999901368495809,0.0015905087216992642,0.0061956836641082992,0.00091747890876543031,6.9839588427739424e-06,3.6684311914861571e-10,7.93101613133804e-06,0.19446268241786499,2.0869148896850277e-06,3.2067608571435092e-14,5.4695774819382777e-08,1.3898372934270798e-06,0.77999523644530933,6.5076729538122036e-05,7.4800649183939149e-15,4.4212903970235296e-15,8.7176758833807555e-10,4.0622382141723464e-13,0.00033771541087137597,1.402173337146079e-05,0.005621743893968272,0.0056264439900912053,3.9452324531033263e-07,2.0231336527977752e-07,1.1903709646561837e-08,0.00036351756031082784,5.0750915412845412e-08,1.3003617892416177e-08,6.8031435485748936e-08,2.9780950510606731e-08,3.9836051422332774e-07,1.233053943659045e-06,0.0098855839379590957,1.1336119477859882e-13,4.4973552467280925e-14,1.6337983761718104e-06,5.2556085946016314e-07,2.498256199148072e-08,9.1952995078083005e-05,0.00027855938305389465,7.5054437702947271e-07,1.5325913125475394e-08,3.1302908142919078e-08,1.3064692780335059e-08,1.3390802789503125e-08,4.1130793756748101e-09,4.8800394251141039e-11,5.12460441447982e-07,1.4893806580606165e-10,4.9176010462118494e-09,7.329930098433732e-09,1.5015320659848883e-11,1.4474324475652068e-11,5.3329467039399197e-14,3.1926859903787545e-05
2.077083020786741e-09,0.4687984885817377,76.950000000000003,0.0,0.0,0.0,0.00011998672616632336,9.4999902078068459,0.0015902086665705454,0.0061938022705823031,0.00090801833280566174,6.9119431364121252e-06,3.6673168478036912e-10,7.9196822465123566e-06,0.19422710135358651,2.0862809562734597e-06,3.1736940602938173e-14,5.460527741042422e-08,1.3970266072091443e-06,0.78022874610800075,6.5077494267736291e-05,7.4777927303445081e-15,4.4440982123910201e-15,8.7637118186112125e-10,4.0582947577246451e-13,0.00033781751386331862,1.3877148579823896e-05,0.0056313849200508876,0.0056361200132098339,3.9519983667713866e-07,2.0266037073944744e-07,1.1907273416409169e-08,0.00036537991396356177,5.1010921949082084e-08,1.3070255286160988e-08,6.8276639412032981e-08,2.9933679802992054e-08,4.0046669539338557e-07,1.244619103455819e-06,0.0098894800003603636,1.1394254788345282e-13,4.5204191280510042e-14,1.6341215839511081e-06,5.2573230970827349e-07,2.4971622503737848e-08,9.1987176764172363e-05,0.00027866456905125872,7.5572073290068894e-07,1.5407241751394835e-08,3.1499257559293674e-08,1.3093887430513308e-08,1.351127045488165e-08,4.1341664820031912e-09,4.9241839700294704e-11,5.1409892304478675e-07,1.5068447853066085e-10,4.9652402413641341e-09,7.3533700514054033e-09,1.5163199770918173e-11,1.4678953486506947e-11,5.4088631749890577e-14,3.2098072712545217e-05
2.087451610214772e-09,0.4687985402008955,76.950000000000003,0.0,0.0,0.0,0.00011815973946925051,9.4999902780333461,0.0015899085104119659,0.0061919214631969187,0.00089865530940343619,6.8406700325957557e-06,3.6662028553341486e-10,7.9084697630723793e-06,0.19399178852385082,2.0856472226629803e-06,3.1409682375003531e-14,5.4513834006387046e-08,1.4042139730115523e-06,0.78046190085362932,6.5078249717122837e-05,7.4755212584360046e-15,4.4668999826510634e-15,8.8097350411907478e-10,4.0542670261025121e-13,0.00033791945193710314,1.3734054674383184e-05,0.0056409261961894996,0.0056456962621534825,3.9586942761860076e-07,2.030037858705735e-07,1.1910831768695638e-08,0.00036724169584333421,5.1270848658464356e-08,1.313687222098562e-08,6.8519742039280185e-08,3.0086362204656261e-08,4.0257222810082727e-07,1.2561985502107119e-06,0.0098933719200325482,1.1452372250066149e-13,4.5434759282766721e-14,1.6344470491479251e-06,5.2590385578615026e-07,2.4960852800529379e-08,9.2021361472739496e-05,0.00027876975213709989,7.6087808299924085e-07,1.5488545334646026e-08,3.169526672967493e-08,1.3122599758301289e-08,1.3631830297308046e-08,4.15524711428754e-09,4.9683636256109214e-11,5.1573690182019632e-07,1.524413845327332e-10,5.0129377805695299e-09,7.3768028110626553e-09,1.5311274974116248e-11,1.4885086656083806e-11,5.4853439879696074e-14,3.2269195341554854e-05
2.097820199642803e-09,0.4687985912868991,76.950000000000003,0.0,0.0,0.0,0.00011641926638403892,9.4999903475366096,0.0015896082608092017,0.0061900412416839015,0.00088938883265987905,6.7701318738034773e-06,3.6650892138744551e-10,7.8973731783959852e-06,0.19375674470921614,2.0850136887380618e-06,3.1085798727286893e-14,5.442146429905746e-08,1.4113994008294569e-06,0.78069470438104516,6.5078996317432665e-05,7.4732505022543219e-15,4.4896957328222757e-15,8.8557456178942226e-10,4.0501564559880232e-13,0.00033802122720714354,1.3592436281958407e-05,0.0056503687524981916,0.0056551737657436364,3.9653209043070474e-07,2.0334364775180494e-07,1.1914384759918203e-08,0.00036910290612250088,5.1530695565345853e-08,1.3203468703131342e-08,6.8760756097313529e-08,3.0238997729901651e-08,4.0467711262003786e-07,1.2677917681393934e-06,0.0098972597427213604,1.1510471868531728e-13,4.5665256495907669e-14,1.6347746475177657e-06,5.2607548603527399e-07,2.4950244986383496e-08,9.2055549456976444e-05,0.00027887493364934406,7.6601622939610443e-07,1.5569823886002736e-08,3.1890932277310973e-08,1.3150833994417896e-08,1.3752477039461716e-08,4.1763212744775046e-09,5.0125764433166081e-11,5.1737437793105134e-07,1.5420876733098986e-10,5.0606913455094356e-09,7.4002283796497664e-09,1.5459538916221328e-11,1.5092722372103215e-11,5.5623885826962876e-14,3.2440227876912362e-05
