Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692)
1.6025041272535425e-11,0.3163926029597573,76.950000000000003,0.0,0.0,0.0,0.99872366755535635,9.4999970319824403,1.530675432813551e-05,0.00015506941019559722,0.00015229149181391293,2.8226694876378997e-06,2.3291144896396723e-11,2.1613176194170109e-05,0.00029421856626352555,1.3996945016489409e-07,2.0077810951689881e-14,1.7680006551359294e-12,1.4086103674060623e-09,0.00062742901481197607,4.0779420587232715e-08,7.2803167054586109e-16,3.5264131093127479e-17,1.3716338651847694e-14,1.3132614400364282e-18,4.5820727076536542e-09,8.5854598244883016e-08,1.0393153691779289e-08,1.0395700577670828e-08,1.653074158351132e-12,8.9275974426849995e-13,2.7456478198680053e-14,3.5310501918085046e-09,1.1246004816960565e-12,2.8614843987051703e-13,1.9917808809056712e-20,5.0266066091736931e-13,4.4021013433883121e-14,1.8416808191342442e-20,7.1657735829247518e-06,3.3859327524157275e-18,1.1817012958431612e-18,5.2242417366136281e-08,1.1770325298773806e-08,4.6266692017160683e-09,5.4787700804405291e-08,5.6015944831753416e-09,1.8414037317015305e-20,1.6608321078318655e-15,1.0312543269618444e-16,1.0155888189052202e-16,2.6653930943518328e-19,5.8690677013027164e-15,4.6332648366404822e-22,5.0394721653310383e-12,1.7082162122410381e-20,4.2313683904429752e-22,8.7692618606924601e-14,2.0704970367154489e-25,6.2865993460973345e-26,1.2145650411465667e-28,2.1727076782770809e-13,4.2638370892428305e-16,5.233838227154362e-15,3.6631341286972392e-13,4.9255313262449932e-17,2.9967716149391635e-15,8.31472973691111e-17,1.2457742662452026e-16,4.0952424434053973e-17,7.4668270920606702e-18,5.4645682905182211e-24,3.8173631639028218e-18,7.1930925338984455e-15,4.6622546097342528e-15,1.0518754252830692e-15,1.4797685638636216e-13,1.2998806005353173e-15,5.343542699893706e-09,2.6937849062069269e-12,3.1699148834227067e-15,2.6937847524582246e-12,4.6740345422012622e-16,4.0195969360446643e-25,2.3301169454762811e-25,3.8006680576382135e-28,7.4581706406865723e-26,2.2768380717303953e-16,1.166037313655652e-25,8.3181140888392615e-20,1.63424086469511e-19,1.741001194609224e-17,1.7111685311727259e-19,2.344322520316347e-18,4.5217124478342159e-20,2.8403805911423464e-22
1.6648586576662385e-11,0.3163926023057389,76.950000000000003,0.0,0.0,0.0,0.99867405670458032,9.4999968496681308,1.5901924486262645e-05,0.00016109495981135065,0.00015813879660741108,2.9990471767322011e-06,2.4196173486945981e-11,2.161213822515304e-05,0.00030592115279646462,1.4557821126371477e-07,2.1332396228577935e-14,2.0069847304721987e-12,1.5204847814159457e-09,0.00065238660949962809,4.4011647656453387e-08,7.5720486738559985e-16,3.6780553012830576e-17,1.5353741472244595e-14,1.491353933685778e-18,4.9488091899880306e-09,9.2228115609968136e-08,1.1612185297913415e-08,1.1615034171887869e-08,1.8480477974454206e-12,9.9964867657537187e-13,2.8568035642306628e-14,3.7494421689251584e-09,1.1944710952393838e-12,3.0427457644581103e-13,2.5848975652067584e-20,5.5112664840481892e-13,4.8039473859351575e-14,2.3905257550018419e-20,7.451284296829595e-06,3.712476548783606e-18,1.2956488598629101e-18,5.4098025212873267e-08,1.2067115668200115e-08,4.629670260712567e-09,5.6843942692120068e-08,6.051825609825052e-09,2.3901518492151296e-20,1.871700859227156e-15,1.2162197491200583e-16,1.1982034206853613e-16,3.2663352131057043e-19,6.2748125354609017e-15,5.8813656902577247e-22,5.4230394600679133e-12,2.0925928542444051e-20,5.3848904279060909e-22,9.4999668682544362e-14,2.7353991158288038e-25,8.2715385871562245e-26,1.6448568680410928e-28,2.4451641616729061e-13,4.5886380958492321e-16,5.8303189678729745e-15,4.0980731424676303e-13,5.5132576698777539e-17,3.2361185237867541e-15,9.3097828896539032e-17,1.4220585182207239e-16,4.5400911438307592e-17,8.0393167796120488e-18,6.2378331009807523e-24,4.2648842441760009e-18,8.0476720371164409e-15,5.2375279087885543e-15,1.1773531209753858e-15,1.5387114168240843e-13,1.4944727066569285e-15,5.6697317194783822e-09,2.7340529373863767e-12,3.5825801407662284e-15,2.7340527674225062e-12,5.4023914050193182e-16,4.4562287689638905e-25,2.5832276895544789e-25,4.8374591043924178e-28,1.0043258306514539e-25,2.5464736817782354e-16,1.3031086215485211e-25,9.303855167193047e-20,1.8989034748119664e-19,1.9517657904390833e-17,2.0151589350737123e-19,2.72376802700511e-18,5.4516957235268382e-20,3.4591103518955725e-22
1.7272131880789346e-11,0.31639260164265187,76.950000000000003,0.0,0.0,0.0,0.99862444880208368,9.49999666474978,1.6497062743592885e-05,0.00016711990049616166,0.00016398261594560202,3.1780206078312457e-06,2.5101110579778385e-11,2.1611100318664776e-05,0.00031762311600356369,1.5118640532086527e-07,2.2605445191463178e-14,2.2675214118792999e-12,1.6366441805922366e-09,0.00067734299121350878,4.7366903383491615e-08,7.8637511483634337e-16,3.8304813348622232e-17,1.7114431164936379e-14,1.6855611462248737e-18,5.3292711600611447e-09,9.879888676599039e-08,1.2919844107646584e-08,1.2923017167164501e-08,2.0572753087259606e-12,1.1144719100173968e-12,2.9679539061550772e-14,3.9737908062973666e-09,1.266254462717523e-12,3.2291358403487037e-13,3.3219032789605854e-20,6.0227945169071266e-13,5.227860852168508e-14,3.0726595388793983e-20,7.7368109393346739e-06,4.0571269405463613e-18,1.4159138287087454e-18,5.593268313124091e-08,1.2353483642934406e-08,4.6326240320164608e-09,5.8885872962756522e-08,6.5179844175832815e-09,3.0721606099509979e-20,2.1008536041162698e-15,1.4256732983212624e-16,1.4050448858048325e-16,3.9729829260205521e-19,6.6927784431419637e-15,7.4000367939168216e-22,5.8195098819856465e-12,2.5444907242951843e-20,6.7925892028123006e-22,1.025797146433139e-13,3.5771115337953442e-25,1.0775902030303756e-25,2.2034428512736695e-28,2.7390506496446833e-13,4.9243749956866005e-16,6.4669143316439356e-15,4.5654422405528523e-13,6.1450200511053732e-17,3.4847936988281981e-15,1.0379609133869988e-16,1.6146526318844456e-16,5.0126053483559951e-17,8.6326435389112692e-18,7.0826402602771169e-24,4.7453441582587948e-18,8.9659902456485166e-15,5.8550484386631046e-15,1.3121098366574614e-15,1.5976514026636069e-13,1.7083272177000506e-15,6.0047383090188023e-09,2.774305447469341e-12,4.0331845063167483e-15,2.7743052605036329e-12,6.2110700743113392e-16,4.9200151039484839e-25,2.8520796033649101e-25,6.1028507725570466e-28,1.337509205692232e-25,2.8360993858590963e-16,1.4502587028554998e-25,1.0362724994907575e-19,2.1937769477335853e-19,2.1788711783630105e-17,2.3574842243355508e-19,3.1469449934305353e-18,6.5273950986288651e-20,4.1806914757281149e-22
1.7895677184916307e-11,0.3163926009710745,76.950000000000003,0.0,0.0,0.0,0.99857484384765693,9.4999964773846415,1.7092169102008416e-05,0.00017314423231278752,0.00016982310731604089,3.3594325219066896e-06,2.600595618404137e-11,2.1610062474112111e-05,0.00032932445592178869,1.5679403239256698e-07,2.3895839246397674e-14,2.5506275833233258e-12,1.7570897508422122e-09,0.00070229816006849672,5.084516310500079e-08,8.1554241319052012e-16,3.9836914358141024e-17,1.9002584537194315e-14,1.8966463701420049e-18,5.7234157470123473e-09,1.0556405987954934e-07,1.4318811556112174e-08,1.432233167850421e-08,2.2811905829266463e-12,1.237475136290967e-12,3.0790988461583833e-14,4.2040954240419886e-09,1.3399503656792592e-12,3.4206585160678764e-13,4.2303385389920754e-20,6.5616829747457876e-13,5.6743379760965468e-14,3.9136324401476132e-20,8.022352923362625e-06,4.4202157404946538e-18,1.5426119556780281e-18,5.774662245697446e-08,1.2629810219569959e-08,4.6355314532751568e-09,6.0913623697404346e-08,6.9999133933582363e-09,3.9129735815454011e-20,2.3492084838608537e-15,1.6617784090306732e-16,1.6382560256477462e-16,4.7990556323680882e-19,7.1229605762422902e-15,9.2347051839855252e-22,6.2287683729664651e-12,3.0726711874501202e-20,8.4981648937289859e-22,1.1043032274390815e-13,4.6336300704052681e-25,1.3909637527886742e-25,2.9219212831745265e-28,3.0551082971509251e-13,5.2709502943534562e-16,7.1445008504293919e-15,5.0663091520418959e-13,6.8222757329203219e-17,3.7428153756724956e-15,1.152669053306538e-16,1.8242909601925787e-16,5.51322911605609e-17,9.2468348371916422e-18,8.0022109537710269e-24,5.2598113814816995e-18,9.950143545595473e-15,6.5158625232805835e-15,1.456431674308421e-15,1.6565885216346715e-13,1.9423948775300871e-15,6.3485661835817802e-09,2.8145427083047142e-12,4.5239152680501729e-15,2.8145425035403622e-12,7.1055078100948877e-16,5.4113917982546173e-25,3.1369253485987565e-25,7.6361702540534606e-28,1.762949676868465e-25,3.1463612763074633e-16,1.6078098510964114e-25,1.1497088792193703e-19,2.5209658715319374e-19,2.422925484182574e-17,2.7411283208288038e-19,3.6169894272978238e-18,7.765004321024487e-20,5.0172797987318787e-22
1.8519222489043267e-11,0.31639260029155164,76.950000000000003,0.0,0.0,0.0,0.99852524184109004,9.4999962877205597,1.768724356339131e-05,0.00017916795532396052,0.00017566041878906593,3.5431350698918474e-06,2.6910710308908206e-11,2.1609024691069884e-05,0.00034102517258805036,1.6240109253690704e-07,2.5202526733117828e-14,2.8573232926327462e-12,1.8818226813100406e-09,0.00072725211617922115,5.4446402161861384e-08,8.4470676275026175e-16,4.1376858305377926e-17,2.1022348884545412e-14,2.1253753459256186e-18,6.1312002116995803e-09,1.1252082937638372e-07,1.5811730346027997e-08,1.5815621078669696e-08,2.5202212417966203e-12,1.3689004947771865e-12,3.1902383847557529e-14,4.4403553424101211e-09,1.4155585857154462e-12,3.6173176023822438e-13,5.3416972305625924e-20,7.128415378421961e-13,6.1438710229490132e-14,4.942671152915491e-20,8.3079096777491032e-06,4.8020688660369543e-18,1.67585693745505e-18,5.954007219294756e-08,1.2896462343609778e-08,4.6383934284963295e-09,6.2927326000592364e-08,7.4974565045648533e-09,4.9418094985209541e-20,2.6176987507247251e-15,1.9267983636827782e-16,1.9000783508337101e-16,5.75945850758954e-19,7.5653549656135197e-15,1.1436340119141124e-21,6.6507009115750453e-12,3.6866545165150007e-20,1.0550857020331805e-21,1.185490807738317e-13,5.949314047119281e-25,1.7800852015910655e-25,3.8381503954890597e-28,3.394070921526737e-13,5.6282673758820935e-16,7.863924786938558e-15,5.6017320713314007e-13,7.546468964793768e-17,4.0102022949474397e-15,1.275348698544993e-16,2.051703697553477e-16,6.0423849194696781e-17,9.8819193973632893e-18,8.9997481255235594e-24,5.8093447279173355e-18,1.1002209293541569e-14,7.2209801980030712e-15,1.6106006000929468e-15,1.7155227739911189e-13,2.1976201080070222e-15,6.7012187720725737e-09,2.854764979314931e-12,5.057019087066304e-15,2.8547647559448176e-12,8.0912861284026859e-16,5.930773521304835e-25,3.4380053045916981e-25,9.4817327897815773e-28,2.3014959415428046e-25,3.4778988966765403e-16,1.7760810584856583e-25,1.2709287805901979e-19,2.882632081473601e-19,2.6845366782328322e-17,3.169169022811119e-19,4.1371321464956215e-18,9.1818233970846474e-20,5.9819182621048533e-22
1.9142767793170228e-11,0.31639259960459565,76.950000000000003,0.0,0.0,0.0,0.99847564278217305,9.4999960958965293,1.8282286129623483e-05,0.0001851910695923909,0.0001814946895811793,3.7289892497330541e-06,2.7815372963576008e-11,2.1607986969842718e-05,0.00035272526603902948,1.6800758581124285e-07,2.6524518920753192e-14,3.1886312124368707e-12,2.0108441639928583e-09,0.00075220485965968873,5.8170595899179583e-08,8.7386816381390491e-16,4.2924647459358833e-17,2.3177842212864241e-14,2.3725158547690605e-18,6.5525819462949099e-09,1.1966643486776203e-07,1.740120507369191e-08,1.7405490624337652e-08,2.7747887395184243e-12,1.5089866301696624e-12,3.3013725224525043e-14,4.682569881816469e-09,1.4930789044684817e-12,3.8191168325421273e-13,6.6918151618540596e-20,7.7234666561121948e-13,6.6369483428726424e-14,6.19304171430431e-20,8.5934806467162539e-06,5.2030064426380385e-18,1.8157604501957132e-18,6.1313259019337737e-08,1.3153793427611693e-08,4.641210840365357e-09,6.4927109993551232e-08,8.0104591873685163e-09,6.1919250032644537e-20,2.9072724190842255e-15,2.2230965725605361e-16,2.1928523045660263e-16,6.8703355510846198e-19,8.0199583040904929e-15,1.406188628660662e-21,7.0851945036056163e-12,4.396754211891126e-20,1.3005910578966772e-21,1.269335979758818e-13,7.5756696209075031e-25,2.2598019815811723e-25,4.997206359735689e-28,3.7566650715053353e-13,5.996230494727809e-16,8.6260031877527218e-15,6.1727597443298331e-13,8.3190311003413022e-17,4.2869736865964806e-15,1.4062436424361283e-16,2.2976165926646305e-16,6.6004749988401904e-17,1.0537927067975775e-17,1.0078435218693577e-23,6.3949934374631622e-18,1.2124245989306472e-14,7.9713765253686998e-15,1.774894511407875e-15,1.7744541599870436e-13,2.4749399307897499e-15,7.0626992343137201e-09,2.8949725146781143e-12,5.6348019962543161e-15,2.8949722718846474e-12,9.1741276170737815e-16,6.4785550839163684e-25,3.7555483388630368e-25,1.1689261669202382e-27,2.9777175358505815e-25,3.831345299729681e-16,1.9553880458652e-25,1.4001639521872728e-19,3.2809935038535381e-19,2.9643125796571353e-17,3.6447761456459315e-19,4.7106975072973158e-18,1.0796288383118819e-19,7.0885628718374228e-22
1.9766313097297188e-11,0.31639259891068827,76.950000000000003,0.0,0.0,0.0,0.99842604667069523,9.4999959020432296,1.8877296802586749e-05,0.00019121357518076887,0.00018732605058481195,3.9168643770306037e-06,2.8719944157263771e-11,2.1606949310723654e-05,0.00036442473631140824,1.7361351227185762e-07,2.7860886242460178e-14,3.5455761532142766e-12,2.1441553933895894e-09,0.00077715639062377842,6.2017719666285996e-08,9.0302661667419893e-16,4.4480284093415855e-17,2.5473153458388118e-14,2.6388373505922813e-18,6.9875184738810548e-09,1.2699816011793595e-07,1.9089802840590713e-08,1.9094508067863077e-08,3.0453084617904139e-12,1.6579687487670925e-12,3.4125012597530415e-14,4.9307383628684055e-09,1.5725111036418809e-12,4.0260598636721699e-13,8.3212797063675875e-20,8.3473032940832741e-13,7.1540544237927524e-14,7.7024323400032803e-20,8.8790652893746207e-06,5.6233429054477641e-18,1.9624321849808902e-18,6.3066407307989846e-08,1.3402143851330694e-08,4.6439845537175136e-09,6.6913104811833942e-08,8.5387683349189086e-09,7.7009972871343205e-20,3.2188919228161149e-15,2.5531368036255666e-16,2.5190174454353002e-16,8.1491227103984631e-19,8.4867677776344097e-15,1.7174711868966555e-21,7.5321371727049218e-12,5.2141114107791276e-20,1.5925062181483577e-21,1.3558150497438094e-13,9.5721964889368428e-25,2.847236829581619e-25,6.4524470311685493e-28,4.1436100956895097e-13,6.3747447678223397e-16,9.431524881660081e-15,6.7804315538462853e-13,9.141380713875029e-17,4.5731492546380106e-15,1.5455955016791045e-16,2.5627507065711068e-16,7.1878826349872599e-17,1.1214888717014098e-17,1.1241435114296058e-23,7.0177972621491189e-18,1.3318293447124308e-14,8.7679928403777699e-15,1.9495873023776882e-15,1.8333826798778875e-13,2.7752829893919877e-15,7.4330104771075246e-09,2.9351655652707515e-12,6.2596293973567855e-15,2.9351653022257035e-12,1.0359892770566346e-15,7.055112687662621e-25,4.0897725313568884e-25,1.431432626538827e-27,3.8204026299981866e-25,4.2073271040492047e-16,2.1460432919328374e-25,1.5376437872214717e-19,3.7183230153664792e-19,3.2628608606307714e-17,4.1712096873295653e-19,5.3411021477388832e-18,1.2628000582287551e-19,8.3521081459715825e-22
2.038985840142415e-11,0.3163925982102833,76.950000000000003,0.0,0.0,0.0,0.99837645350644677,9.4999957062835243,1.9472275584162758e-05,0.00019723547215176393,0.00019315462486645287,4.1066375872918213e-06,2.9624423899209902e-11,2.1605911713556292e-05,0.00037612358344200648,1.7921887197545581e-07,2.921075475491504e-14,3.9291846241352399e-12,2.2817575661799889e-09,0.00080210670918553096,6.5987748816734268e-08,9.3218212162608481e-16,4.6043770484948079e-17,2.7912342705707278e-14,2.9251106281279297e-18,7.4359674480491788e-09,1.345133320505474e-07,2.0880053851160449e-08,2.0885204255191539e-08,3.3321898226609813e-12,1.8160786734809671e-12,3.5236245971668355e-14,5.1848601063922109e-09,1.653854965008874e-12,4.2381502781348886e-13,1.0275860694068096e-19,9.0003834848259747e-13,7.6956699434547477e-14,9.5133563519589239e-20,9.1646630792405854e-06,6.0633870991518192e-18,2.115979882649515e-18,6.4799739140998498e-08,1.3641841444570691e-08,4.6467154098331092e-09,6.8885438607314853e-08,9.0822322855775943e-09,9.5115268056406233e-20,3.5535337787595944e-15,2.9194833671038104e-16,2.8811125845395508e-16,9.6146010564319791e-19,8.965780937642812e-15,2.0845071183938827e-21,7.9914179511262104e-12,6.1507293697995878e-20,1.937704618920564e-21,1.4449045365841129e-13,1.2007300524067935e-24,3.5620448052385109e-25,8.2666887633338119e-28,4.5556182104738042e-13,6.7637161667387122e-16,1.0281251426663844e-14,7.4257776041657354e-13,1.0014923715843762e-16,4.8687491623969604e-15,1.693643736001541e-16,2.8478222101246586e-16,7.8049733455763737e-17,1.1912836146213751e-17,1.2491889242786302e-23,7.6787865516674703e-18,1.4586372965243638e-14,9.6117379299162141e-15,2.1349489278572975e-15,1.8923083339210203e-13,3.0995686642458291e-15,7.8121551693394725e-09,2.9753443749907433e-12,6.9339260565340017e-15,2.9753440908550891e-12,1.165457684591019e-15,7.6608050990477142e-25,4.4408858550983331e-25,1.7418798098345674e-27,4.8631012199483396e-25,4.6064645494156153e-16,2.3483560618414913e-25,1.6835953438073745e-19,4.1969473178546052e-19,3.5807890505306887e-17,4.7518180185528861e-19,6.0318537459896839e-18,1.4697755154865971e-19,9.7884120562312468e-22
2.101340370555111e-11,0.316392597503808,76.950000000000003,0.0,0.0,0.0,0.99832686328921649,9.4999955087329226,2.0067222476233046e-05,0.00020325676056802517,0.00019898052813494864,4.2981933679898969e-06,3.0528812198670471e-11,2.1604874178135101e-05,0.00038782180746765692,1.8482366497966651e-07,3.0573302809817123e-14,4.3404844378325705e-12,2.4236518809316449e-09,0.00082705581545888492,7.0080658708299943e-08,9.6133467896931135e-16,4.7615108915001423e-17,3.0499441403776103e-14,3.2321075241561972e-18,7.8978866524981319e-09,1.4220931979206402e-07,2.2774451997190396e-08,2.2780073710411711e-08,3.6358363591946504e-12,1.9835448976043971e-12,3.634742535203633e-14,5.4449344334557896e-09,1.7371102704197321e-12,4.455391584863202e-13,1.260696270169023e-19,9.6831572725941558e-13,8.2622718206167758e-14,1.1673575363806349e-19,9.4502735037646862e-06,6.5234423760735112e-18,2.2765093680215443e-18,6.6513474327947619e-08,1.3873201951714215e-08,4.649404224135383e-09,7.0844238549023131e-08,9.6407008111795816e-09,1.1671260232374374e-19,3.9121882561581445e-15,3.3248012591047925e-16,3.2817758812493086e-16,1.1286949987360142e-18,9.4569956085167928e-15,2.5150581618041918e-21,8.462926870622773e-12,7.2195080070088334e-20,2.343812083882184e-21,1.5365811701103951e-13,1.4959274870810646e-24,4.426689482380517e-25,1.051350384441755e-27,4.9933945674165311e-13,7.1630515099747259e-16,1.1175918008888005e-14,8.1098188048198554e-13,1.0941053467173677e-16,5.1737940182139614e-15,1.8506256676351285e-16,3.1535422159511118e-16,8.4520960091456728e-17,1.2631802023070522e-17,1.3832916847010135e-23,8.3789823381301703e-18,1.5930487493958214e-14,1.0503489150370664e-14,2.3312454659954981e-15,1.9512311223749426e-13,3.4487062742196204e-15,8.2001357561764617e-09,3.0155091790713275e-12,7.6601760985225034e-15,3.0155088729950965e-12,1.3064306741705097e-15,8.2959747527725243e-25,4.8090868157446827e-25,2.1071324923833212e-27,6.144715969621422e-25,5.0293715510894165e-16,2.562632435234883e-25,1.8382433648376117e-19,4.7192458282711321e-19,3.9187045400522558e-17,5.3900360970608606e-19,6.7865497935478653e-18,1.7027569149127275e-19,1.1414320470268585e-21
2.163694900967807e-11,0.31639259679166376,76.950000000000003,0.0,0.0,0.0,0.99827727601879357,9.4999953095000151,2.0662137480679012e-05,0.00020927744049218313,0.00020480386918174135,4.4914231186639045e-06,3.1433109064917567e-11,2.1603836704524265e-05,0.00039951940842510584,1.9042789134221586e-07,3.1947757924850988e-14,4.7805043554094944e-12,2.5698395378327664e-09,0.00085200370955746351,7.4296424702979201e-08,9.904842890041338e-16,4.9194301667582405e-17,3.3238452579990991e-14,3.5606006491041103e-18,8.3732340006349026e-09,1.5008353375035373e-07,2.4775455429357932e-08,2.4781575207435404e-08,3.9566458240493208e-12,2.1605926373876368e-12,3.7458550743691854e-14,5.7109606653895213e-09,1.8222768018085003e-12,4.6777872206682989e-13,1.537209886146237e-19,1.0396066696392706e-12,8.8543332653978047e-14,1.4236542861097379e-19,9.7358960638772433e-06,7.0038066925559568e-18,2.4441245835210346e-18,6.8207830420566195e-08,1.4096529478210879e-08,4.6520517902287785e-09,7.2789630821572447e-08,1.0214025105339806e-08,1.423363378780406e-19,4.2958590519818345e-15,3.7718562683589811e-16,3.7237449017499558e-16,1.3187800440306377e-18,9.9604098205317062e-15,3.0176714560767491e-21,8.9465549534401914e-12,8.4342784900989637e-20,2.8192614338191049e-21,1.6308218892381717e-13,1.8517352008158379e-24,5.466739028903264e-25,1.3278646286172694e-27,5.4576373200623384e-13,7.5726584553202341e-16,1.2116234296494879e-14,8.8335669535720304e-13,1.1921150892535685e-16,5.488304861673168e-15,2.0167765006083312e-16,3.4806166402991687e-16,9.1295839211125964e-17,1.3371819825841597e-17,1.5267614376225013e-23,9.1193964200710003e-18,1.7352621802097608e-14,1.1444093487386063e-14,2.5387391794119342e-15,2.0101510454986405e-13,3.8235943582499652e-15,8.5969544724148612e-09,3.0556602062781127e-12,8.4409229994704197e-15,3.0556598774002304e-12,1.4595337901944893e-15,8.9609487882368957e-25,5.194565052434472e-25,2.5347822827945738e-27,7.7101429635781949e-25,5.4766557531259796e-16,2.789175333784187e-25,2.0018102975025788e-19,5.2876495836889222e-19,4.27721458527803e-17,6.089383706055636e-19,7.608876383080797e-18,1.964070896051573e-19,1.3247691101109653e-21
