Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204)
1.821875717197171e-12,0.5724075743365458,76.950000000000003,0.0,0.0,0.0,0.99999795647242185,9.4999999986392822,1.4417673938637936e-07,6.293499120806647e-07,6.2996883625140905e-07,1.07037632846396e-13,9.8860446091379789e-10,1.8501033669587178e-07,1.8577868078064006e-07,3.4263534601451625e-10,3.7200049023550005e-10,2.6753416866941611e-07,1.311778200915718e-17,3.1302970713742929e-12,4.21115455349073e-18,2.406865978159021e-18,2.4180372454308038e-12,9.1942967009190949e-15,9.1927790412185752e-15,1.1359586219980115e-18,3.8170107852123903e-19,3.3518799746462874e-18
1.8474181360614775e-12,0.5724075743363108,76.950000000000003,0.0,0.0,0.0,0.99999792786978658,9.4999999986033909,1.4619806972601106e-07,6.3815937584322808e-07,6.3879794301466466e-07,1.0853201047187758e-13,1.0163375118974199e-09,1.8531243885578898e-07,1.8930451640464003e-07,3.439375474711135e-10,3.8015754546405322e-10,2.7261161708828407e-07,1.3485778591384136e-17,3.2162020456320537e-12,4.3842960965944412e-18,2.5105849280370124e-18,2.4861447381507056e-12,9.5859629953913779e-15,9.5843737766543242e-15,1.1878486121216134e-18,4.0137012492944465e-19,3.4253790187348465e-18
1.8729605549257843e-12,0.572407574336073,76.950000000000003,0.0,0.0,0.0,0.99999789926745808,9.4999999985670822,1.4821939991382295e-07,6.4696845956885605e-07,6.4762700906301119e-07,1.1003486841659743e-13,1.0444491421349591e-09,1.8560056425831977e-07,1.9283597045564726e-07,3.4520030597417704e-10,3.8835480157849112e-10,2.7769715646633495e-07,1.3858798716228368e-17,3.3032299161040532e-12,4.5620589400560142e-18,2.617271080181861e-18,2.5551934140289566e-12,9.9885834468460927e-15,9.9869204042929173e-15,1.2413025866098841e-18,4.2173996656297715e-19,3.4992402973478404e-18
1.898502973790091e-12,0.5724075743358327,76.950000000000003,0.0,0.0,0.0,0.99999787066542301,9.4999999985303525,1.5024072994981563e-07,6.5577716346158276e-07,6.5645603539688158e-07,1.1153605893691653e-13,1.0729391476385592e-09,1.8587535952742123e-07,1.9637278299589061e-07,3.4642481621832591e-10,3.9659126829851005e-10,2.8279041247530859e-07,1.423683969405492e-17,3.3913798699504028e-12,4.7445032016763747e-18,2.726967886784323e-18,2.6251830813980652e-12,1.0402308377590184e-14,1.0400569209450324e-14,1.2963438223034147e-18,4.4282431755724141e-19,3.5734548874497995e-18
1.9240453926543977e-12,0.5724075743355896,76.950000000000003,0.0,0.0,0.0,0.99999784206366837,9.4999999984932089,1.5226205983398967e-07,6.6458548772533288e-07,6.6528502298432417e-07,1.1303342372152786e-13,1.1018073245302438e-09,1.8613744135524978e-07,1.9991470611994846e-07,3.4761223670615409e-10,4.0486597973954006e-10,2.8789102811435547e-07,1.4619898819483926e-17,3.4806511189236685e-12,4.9316890517513435e-18,2.8397188648854641e-18,2.6961135486432476e-12,1.0827288079319278e-14,1.0825470446803885e-14,1.3529955913014771e-18,4.6463692409130372e-19,3.6480140858316428e-18
1.9495878115187044e-12,0.5724075743353437,76.950000000000003,0.0,0.0,0.0,0.99999781346218142,9.4999999984556514,1.5428338956634567e-07,6.7339343256392032e-07,6.7411397275885872e-07,1.1453554087706737e-13,1.1310534690418569e-09,1.8638739791268488e-07,2.0346150338772972e-07,3.4876369085358747e-10,4.1317799380819453e-10,2.929986628934898e-07,1.5007973377494224e-17,3.5710428986184898e-12,5.1236767135748609e-18,2.9555675963220065e-18,2.767984624202408e-12,1.1263672813126081e-14,1.1261774340402051e-14,1.4112811609593439e-18,4.8719156307036056e-19,3.7229094036600057e-18
1.975130230383011e-12,0.5724075743350953,76.950000000000003,0.0,0.0,0.0,0.99999778486095103,9.4999999984176764,1.5630471914688418e-07,6.8220099818104951e-07,6.8294288564609903e-07,1.1603568991649839e-13,1.1606773775150064e-09,1.8662579017190147e-07,2.0701294929280926e-07,3.4988026805365653e-10,4.215263916158694e-10,2.9811299206795704e-07,1.5401060676339353e-17,3.6625544677493796e-12,5.3205264638960748e-18,3.074557727672661e-18,2.840796116566121e-12,1.1711612809508793e-14,1.1709631083674033e-14,1.4712237938914193e-18,5.1050204087095166e-19,3.7981325611843717e-18
2.000672649247318e-12,0.572407574334844,76.950000000000003,0.0,0.0,0.0,0.99999775625996534,9.4999999983792911,1.5832604857560558e-07,6.9100818478031478e-07,6.9177176254160477e-07,1.1753456897009029e-13,1.1906788464010026e-09,1.8685315315337089e-07,2.1056882876114409e-07,3.5096302470300223e-10,4.2991027690875788e-10,3.0323370591634951e-07,1.5799158012176145e-17,3.7551851074538346e-12,5.5222986332702864e-18,3.1967329702043683e-18,2.9145478342776112e-12,1.217125826837954e-14,1.2169190839439422e-14,1.532846747974537e-18,5.3458219214156605e-19,3.8736754826119781e-18
2.0262150681116246e-12,0.5724075743345899,76.950000000000003,0.0,0.0,0.0,0.99999772765921369,9.4999999983404901,1.6034737785251051e-07,6.9981499256520065e-07,7.0060060431585285e-07,1.1903588152066652e-13,1.2210576722607993e-09,1.8706999711952729e-07,2.1412893667122835e-07,3.5201298519886148e-10,4.3832877551124006e-10,3.0836050904959747e-07,1.6202262681217777e-17,3.8489341206154575e-12,5.7290536062999216e-18,3.3221370998177954e-18,2.9892395859327412e-12,1.2642759359072748e-14,1.2640603739917757e-14,1.5961732763485151e-18,5.59445878645271e-19,3.9495302910879881e-18
2.0517574869759313e-12,0.5724075743343333,76.950000000000003,0.0,0.0,0.0,0.99999769905868607,9.4999999983012806,1.6236870697759943e-07,7.0862142173908164e-07,7.094294118253903e-07,1.2053572549198179e-13,1.2518136517649362e-09,1.8727680872247965e-07,2.1769307739272201e-07,3.5303114290911897e-10,4.4678103478169116e-10,3.1349311974656274e-07,1.6610371991247265e-17,3.9438008312053465e-12,5.94085182189396e-18,3.4508139569935921e-18,3.0648711801799826e-12,1.3126266220353583e-14,1.3124019886738028e-14,1.6612266274154878e-18,5.8510698813982625e-19,4.0256893037891552e-18
2.1028423247045447e-12,0.5724075743338121,76.950000000000003,0.0,0.0,0.0,0.99999764185826312,9.4999999982216323,1.6641136477233077e-07,7.2623314506677953e-07,7.2708692735145928e-07,1.2353593379358947e-13,1.3144562589359594e-09,1.8766216979314276e-07,2.2483271963263866e-07,3.5497587384343186e-10,4.6378352929073552e-10,3.2377470158322422e-07,1.7441593740102322e-17,4.136884742226426e-12,6.3798200089490638e-18,3.7181615385317109e-18,3.2189531313076608e-12,1.4129897656942788e-14,1.4127462173024461e-14,1.7966067675539608e-18,6.3887715077348652e-19,4.1788901524696803e-18
2.153927162433158e-12,0.57240757433328,76.950000000000003,0.0,0.0,0.0,0.9999975846586231,9.4999999981403533,1.7045402195980307e-07,7.4384335638821258e-07,7.4474431552929614e-07,1.2653601934714174e-13,1.3786050434678444e-09,1.880126976719498e-07,2.3198636406272861e-07,3.5680457886843107e-10,4.8091135015406762e-10,3.3407644768852149e-07,1.8292801702200224e-17,4.3344318302677684e-12,6.8396877981254264e-18,3.999127728218222e-18,3.3767921579000186e-12,1.5183353077202163e-14,1.5180717899879211e-14,1.9391730608851688e-18,6.9600426206101113e-19,4.3332202681017207e-18
2.2050120001617716e-12,0.5724075743327374,76.950000000000003,0.0,0.0,0.0,0.99999752745969939,9.4999999980574525,1.744966785400194e-07,7.6145205732643197e-07,7.6240158245702935e-07,1.2953627729358513e-13,1.4442583826639477e-09,1.8833154094756077e-07,2.391527449749873e-07,3.5852418023713239e-10,4.9815839897418475e-10,3.4439653535591511e-07,1.9163974345007548e-17,4.5364373835337773e-12,7.3209406700821894e-18,4.294065569288902e-18,3.5383867310370496e-12,1.6287832491615773e-14,1.6284986780036688e-14,2.0891113241713206e-18,7.5660025491476335e-19,4.4886247004013559e-18
2.256096837890385e-12,0.572407574332184,76.950000000000003,0.0,0.0,0.0,0.99999747026142982,9.4999999979729317,1.785393345129825e-07,7.7905924950273964e-07,7.8005873393660951e-07,1.3253645105501945e-13,1.5114146555753263e-09,1.8862156366540723e-07,2.4633071104556174e-07,3.6014118724699665e-10,5.1551887408097385e-10,3.5473330659990783e-07,2.0055090159464484e-17,4.7428969709232991e-12,7.8240649827588764e-18,4.6033291330973111e-18,3.703735322638751e-12,1.7444535422365223e-14,1.7441468037682598e-14,2.2466072984846677e-18,8.2077738413848084e-19,4.645051172779518e-18
2.3071816756189985e-12,0.5724075743316203,76.950000000000003,0.0,0.0,0.0,0.99999741306375922,9.4999999978868033,1.8258198987869512e-07,7.9666493453668843e-07,7.9771577548733633e-07,1.3553661214449357e-13,1.5800722429988552e-09,1.8888537092257567e-07,2.5351921504580693e-07,3.6166172080924747e-10,5.3298725612408377e-10,3.6508525333925833e-07,2.0966127659527683e-17,4.9538064253455044e-12,8.3495479698451415e-18,4.9272735174000442e-18,3.8728364054645024e-12,1.8654660903597857e-14,1.8651360408749035e-14,2.4118466492454761e-18,8.8864819957467258e-19,4.8024499525205331e-18
2.358266513347612e-12,0.5724075743310462,76.950000000000003,0.0,0.0,0.0,0.99999735586663607,9.4999999977990726,1.8662464463715952e-07,8.1426911404608501e-07,8.1537271235999691e-07,1.3853675722642394e-13,1.6502295274753463e-09,1.8912533226649658e-07,2.6071730443619717e-07,3.6309153661215082e-10,5.5055829433978214e-10,3.7545100385156561e-07,2.1897065382333986e-17,5.1691618279898274e-12,8.8978777377919221e-18,5.2662548446448147e-18,4.0456884531124389e-12,1.9919407481694847e-14,1.9915862141207455e-14,2.585014966260851e-18,9.6032552112613847e-19,4.960773727038111e-18
2.4093513510762254e-12,0.5724075743304614,76.950000000000003,0.0,0.0,0.0,0.99999729867001419,9.4999999977097467,1.9066729878837787e-07,8.3187178964699243e-07,8.3302954954987308e-07,1.415368844238794e-13,1.7218848932876712e-09,1.8934360305581608e-07,2.6792411277942163e-07,3.6443604694643244e-10,5.6822699346580564e-10,3.8582931040753841e-07,2.2847881888133225e-17,5.3889594935037046e-12,9.4695432616010066e-18,5.6206302602609297e-18,4.2222899400188136e-12,2.1239973215539034e-14,2.1236170995359722e-14,2.766297763768276e-18,1.0359224155407147e-18,5.1199774859701503e-18
2.460436188804839e-12,0.5724075743298663,76.950000000000003,0.0,0.0,0.0,0.99999724147385083,9.4999999976188292,1.9470995233235218e-07,8.494729629537313e-07,8.5068629180918349e-07,1.4453699572854349e-13,1.7950367264588834e-09,1.8954214386046528e-07,2.7513885194170892e-07,3.6570034121573961e-10,5.8598860129827189e-10,3.9621903804036439e-07,2.3818555760265957e-17,5.6131959560626067e-12,1.0065034379559767e-17,5.9907579309522948e-18,4.4026393414573673e-12,2.2617555676782584e-14,2.2613484244127186e-14,2.9558804804813934e-18,1.1155521749126925e-18,5.2800184090589252e-18
2.5115210265334523e-12,0.5724075743292609,76.950000000000003,0.0,0.0,0.0,0.99999718427810713,9.4999999975263307,1.9875260526908426e-07,8.6707263557888219e-07,8.6834294365891163e-07,1.4753709165366382e-13,1.8696834147503434e-09,1.8972273805279237e-07,2.8236080502132972e-07,3.6688920519387442e-10,6.0383859686736282e-10,4.0661915436226929e-07,2.480906560513947e-17,5.8418679562905204e-12,1.068484178711887e-17,6.3769970429932775e-18,4.5867351335386901e-12,2.4053351950114426e-14,2.4048998673337993e-14,3.1539484796345874e-18,1.1993282967978791e-18,5.4408557596067779e-18
2.5626058642620657e-12,0.5724075743286452,76.950000000000003,0.0,0.0,0.0,0.99999712708274746,9.4999999974322513,2.0279525759857591e-07,8.8467080913328759e-07,8.8599950940005206e-07,1.5053717293602556e-13,1.9458233476598486e-09,1.8988700779902538e-07,2.8958931992015318e-07,3.6800713912618748e-10,6.2177267919173376e-10,4.170287203071156e-07,2.5819390052202623e-17,6.0749724289648319e-12,1.1329457030133113e-17,6.7797078005274206e-18,4.7745757932095888e-12,2.5548558633527491e-14,2.5543910582012675e-14,3.360687049026141e-18,1.2873644657908899e-18,5.6024507831464729e-18
2.613690701990679e-12,0.5724075743280189,76.950000000000003,0.0,0.0,0.0,0.99999706988773962,9.4999999973366016,2.0683790932082855e-07,9.0226748522605364e-07,9.0365599312431273e-07,1.5353724028576665e-13,2.0234549164197618e-09,1.9003642862873282e-07,2.9682380348683866e-07,3.6905837476261495e-10,6.3978675657503061e-10,4.2744688169619575e-07,2.6849507753921094e-17,6.3125064914462454e-12,1.1999372497645618e-17,7.1992514238688842e-18,4.9661597982524281e-12,2.7104371838585772e-14,2.7099415782648282e-14,3.5762814010615935e-18,1.3797745364317428e-18,5.764766610996289e-18
2.6647755397192926e-12,0.5724075743273828,76.950000000000003,0.0,0.0,0.0,0.99999701269305397,9.4999999972393887,2.1088056043584362e-07,9.1986266546455285e-07,9.2131239872430195e-07,1.5653729435897781e-13,2.1025765139951413e-09,1.9017234270153287e-07,3.0406371618372173e-07,3.7004689138260068e-10,6.5787693641951896e-10,4.3787286155818184e-07,2.7899397385752546e-17,6.5544674327929418e-12,1.2695081414338727e-17,7.6359901478064923e-18,5.1614856272845076e-12,2.8721987190691143e-14,2.8716709601500983e-14,3.8009166727979629e-18,1.4766725173506071e-18,5.9277681684745995e-18
2.715860377447906e-12,0.5724075743267363,76.950000000000003,0.0,0.0,0.0,0.99999695549866319,9.4999999971406126,2.1492321094362246e-07,9.3745635145442479e-07,9.3896872990321833e-07,1.5953733578584021e-13,2.1831865350818799e-09,1.9029597086822719e-07,3.1130856723833277e-07,3.7097643086129495e-10,6.7603951553646849e-10,4.4830595314697912e-07,2.896903764612195e-17,6.8008527035254167e-12,1.341707783274904e-17,8.0902872199103965e-18,5.3605517597574015e-12,3.0402599829349943e-14,3.0396986878867387e-14,4.0347779259880964e-18,1.5781725565759726e-18,6.0914220875905195e-18
2.7669452151765195e-12,0.5724075743260796,76.950000000000003,0.0,0.0,0.0,0.99999689830454264,9.4999999970402804,2.1896586084416619e-07,9.5504854479957992e-07,9.5662499018406565e-07,1.6253736516505661e-13,2.2652833761048322e-09,1.9040842363173622e-07,3.185579102371876e-07,3.7185051183161767e-10,6.9427097093038432e-10,4.5874551359648106e-07,3.0058407256396713e-17,7.0516599060050124e-12,1.4165856625341819e-17,8.5625068988414666e-18,5.5633566759563269e-12,3.2147404408439513e-14,3.2141441969364468e-14,4.2780501471244525e-18,1.6843889279246871e-18,6.2556966240042011e-18
2.818030052905133e-12,0.5724075743254127,76.950000000000003,0.0,0.0,0.0,0.99999684111067,9.499999996938401,2.2300851013747597e-07,9.7263924710219895e-07,9.7428118291842095e-07,1.6553738306608152e-13,2.3488654352159612e-09,1.9051071111646e-07,3.2581133911818128e-07,3.7267244300055805e-10,7.1256795103209974e-10,4.6919095814934124e-07,3.1167484960862139e-17,7.3068867853865519e-12,1.494191347653333e-17,9.0530144526633053e-18,5.7698988569994929e-12,3.3957595096474254e-14,3.3951268742208393e-14,4.5309182474824423e-18,1.7954360183882439e-18,6.4205615780316554e-18
2.8691148906337464e-12,0.5724075743247357,76.950000000000003,0.0,0.0,0.0,0.99999678391702418,9.4999999968349744,2.2705115882355285e-07,9.902284599627375e-07,9.9193731129477584e-07,1.6853739003075458e-13,2.4339311122924706e-09,1.9060375214135096e-07,3.3306848452328442e-07,3.7344533567335975e-10,7.3092726735743444e-10,4.7964175490460565e-07,3.2296249526696565e-17,7.5665312211086576e-12,1.5745744874730345e-17,9.5621761571569458e-18,5.9801767848374557e-12,3.5834365576871779e-14,3.5827660581492177e-14,4.7935670631637233e-18,1.9114283164380863e-18,6.585988219484171e-18
2.92019972836236e-12,0.5724075743240485,76.950000000000003,0.0,0.0,0.0,0.99999672672358642,9.4999999967300042,2.310938069023977e-07,1.0078161849799262e-06,1.0095933783464724e-06,1.7153738657452512e-13,2.5204788089349539e-09,1.9068838247531916e-07,3.4032901047993531e-07,3.7417211553190947e-10,7.4934588657109027e-10,4.9009742003868816e-07,3.344467974394684e-17,7.8305912188903616e-12,1.6577848104438216e-17,1.0090359294138137e-17,6.1941889422524685e-12,3.7778909048218623e-14,3.7771810386462297e-14,5.0661813551395366e-18,2.0324804011844103e-18,6.7519492161591603e-18
2.9712845660909732e-12,0.5724075743233514,76.950000000000003,0.0,0.0,0.0,0.99999666953033961,9.4999999966234991,2.3513645437401145e-07,1.0254024237507733e-06,1.0272493869592526e-06,1.7453737318776338e-13,2.6085069284655319e-09,1.9076536234496533e-07,3.475926113829887e-07,3.7485553370980214e-10,7.678209229369605e-10,5.0055751345917101e-07,3.4612754425503633e-17,8.099064903205192e-12,1.7438721238479437e-17,1.0637932149777241e-17,6.41193381285785e-12,3.979241822453589e-14,3.9784910571794273e-14,5.3489458092939e-18,2.158706932329113e-18,6.9184185658128499e-18
3.0223694038195867e-12,0.5724075743226444,76.950000000000003,0.0,0.0,0.0,0.999996612337268,9.4999999965154593,2.391791012383948e-07,1.042987177870566e-06,1.0449053398784398e-06,1.7753735033697907e-13,2.6980138759260004e-09,1.9083538326183971e-07,3.5485900925021273e-07,3.7549817720568417e-10,7.8634963113623626e-10,5.1102163485252985e-07,3.5800452407076828e-17,8.3719505102045031e-12,1.8328863130360475e-17,1.1205264012921781e-17,6.6334098810973264e-12,4.1876085335544616e-14,4.1868153067867301e-14,5.6420450364665175e-18,2.2902226408553665e-18,7.0853715314470326e-18
3.0734542415482e-12,0.5724075743219271,76.950000000000003,0.0,0.0,0.0,0.9999965551443567,9.4999999964058919,2.4322174749554865e-07,1.0605704489328738e-06,1.0625612397157732e-06,1.8053731846598195e-13,2.7889980580759802e-09,1.908990742325909e-07,3.6212795122585631e-07,3.761024786752351e-10,8.0492939943502845e-10,5.214894200891002e-07,3.7007752547170961e-17,8.6492463810626693e-12,1.9248773406817897e-17,1.1792725173421556e-17,6.8586156322443969e-12,4.4031102126930963e-14,4.4022729321038077e-14,5.9456635724955121e-18,2.4271423203987008e-18,7.2527845797451626e-18
3.1245390792768136e-12,0.5724075743211999,76.950000000000003,0.0,0.0,0.0,0.99999649795159262,9.4999999962948003,2.4726439314547352e-07,1.0781522385295479e-06,1.0802170889559063e-06,1.8353727799698594e-13,2.8814578833910635e-09,1.909570074087514e-07,3.6939920730948079e-07,3.7667072563941012e-10,8.2355774318425065e-10,5.3196053795243862e-07,3.8234633727060669e-17,8.9309509557186386e-12,2.0198952460566031e-17,1.2400686920456368e-17,7.0875495524016734e-12,4.6258659860611198e-14,4.6249830293913705e-14,6.2599858782600251e-18,2.5695808192490848e-18,7.420635322502342e-18
3.175623917005427e-12,0.5724075743204631,76.950000000000003,0.0,0.0,0.0,0.9999964407589641,9.4999999961821882,2.5130703818817e-07,1.0957325482507263e-06,1.0978728899625912e-06,1.8653722933166034e-13,2.9753917620609693e-09,1.9100970322624975e-07,3.7667256828991481e-07,3.7720506914354815e-10,8.422322986356787e-10,5.4243468716407656e-07,3.9481074850766172e-17,9.2170627669903454e-12,2.1179901443261923e-17,1.3029521540866348e-17,7.3202101285002645e-12,4.8559949314996495e-14,4.8550646465623845e-14,6.5851963397227299e-18,2.7176530329383082e-18,7.5889024609042408e-18
3.2267087547340404e-12,0.572407574319716,76.950000000000003,0.0,0.0,0.0,0.99999638356645959,9.499999996068059,2.5534968262363884e-07,1.1133113796848322e-06,1.115528644984562e-06,1.8953717285212967e-13,3.0707981059876941e-09,1.9105763508004225e-07,3.8394784386609056e-07,3.7770753189973426e-10,8.609508170589752e-10,5.5291159367739305e-07,4.0747054845028734e-17,9.5075804350400174e-12,2.2192122258699217e-17,1.3679602317484836e-17,7.5565958482991054e-12,5.0936160785257419e-14,5.0926367832092093e-14,6.9214792679722099e-18,2.8714738973704944e-18,7.7575657325178952e-18
