Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361)
2.1543928077493616e-08,0.23540628731423768,76.950000000000003,0.0,0.0,0.0,0.45821831378131922,9.4950627166844264,0.0084641214925245591,0.076742655094637596,0.042977100386550768,0.0028348189334002657,1.7512558541294864e-08,4.4293604745360218e-06,0.11103868140773712,0.00010988880424913116,2.2393793808423987e-11,0.0018571522955374989,0.003411980692539019,0.23262499228471181,0.023256762199984432,6.2620685376374309e-13,7.1554560792065616e-12,4.0471906182926545e-07,9.6709792294234652e-10,3.776335085198492e-05,0.00011353391754005905,0.032267230581898031,0.034621803828208793,7.7101011357389563e-06,4.4276511892620303e-06,3.061983916444734e-12,0.00085477955964673202,4.0611833203679656e-07,1.164865472948966e-07,7.6200326282698473e-05,1.6274678042933933e-06,1.5396435399175557e-07,0.0005964799779817852,0.0026895972883060654,1.5356316759403151e-11,5.2122726638445452e-12,1.5243369178631743e-07,3.7589921076559946e-08,8.6033920096045006e-10,4.6441513620756188e-06,1.5917534621330381e-05,0.00049853744272840078,1.5763341626054886e-07,7.8457287870689469e-05,1.8856967786649356e-05,9.4910777481347678e-05,1.2346056828308601e-09,3.5957638637938666e-06,6.230851281837862e-07,3.8907188359024394e-05
2.1928880336251495e-08,0.23540805374050355,76.950000000000003,0.0,0.0,0.0,0.452460400232225,9.4950231761269208,0.0085544473964886108,0.077121109158308221,0.042750877769192452,0.0028198906762411393,1.7598715846561166e-08,4.3783770227260556e-06,0.11227545058612749,0.00011042946944786111,2.2275867295232915e-11,0.0019046917179264908,0.0035258909291711145,0.23546617608742429,0.023723388093506759,6.2928786147413117e-13,7.3936244706477722e-12,4.1832033955294053e-07,9.9223568339165813e-10,3.823240452875508e-05,0.00011294107985626289,0.032885942844618793,0.035382969535594042,7.8578489813663613e-06,4.5124997886327794e-06,3.0993823841220608e-12,0.00087668657636764936,4.165218753955628e-07,1.1947154653741641e-07,7.9340379827117264e-05,1.6693277349815228e-06,1.580985283002573e-07,0.00063457810724413513,0.0027241213706719245,1.5751111300660163e-11,5.3462746187905274e-12,1.5348161172994424e-07,3.7987367397532027e-08,8.5465199722837901e-10,4.7109153222818438e-06,1.6150147588246145e-05,0.00052840968403136343,1.618892238403945e-07,8.1836656595523022e-05,1.943252061033829e-05,0.00010004203592682762,1.2662589670054946e-09,3.7906151679486107e-06,6.3644069676124141e-07,4.1429507345274901e-05
2.2313832595009375e-08,0.23540980584315652,76.950000000000003,0.0,0.0,0.0,0.44679148928694012,9.4949845883594843,0.0086432610966667173,0.077482112454634433,0.042514018264711663,0.0028042606641127056,1.7680891843619431e-08,4.3281826389973993e-06,0.1134936194261903,0.0001109451511804204,2.2152397233591291e-11,0.001951854208876882,0.0036406105640383007,0.23827471948311604,0.024186378626982707,6.3222649965144083e-13,7.6334774262202954e-12,4.3201994441640403e-07,1.0171906698505646e-09,3.8696054227084191e-05,0.00011231991020570739,0.033495891386853591,0.036140054022392537,8.003500667807898e-06,4.5961446339141962e-06,3.1363512052020653e-12,0.00089864218423584745,4.2694833127913518e-07,1.2246312929787845e-07,8.250124338566625e-05,1.7112815163884376e-06,1.6224658367211414e-07,0.00067407630784718092,0.0027583314231208874,1.6146784759072078e-11,5.4805748973509686e-12,1.545227078644416e-07,3.8381451686035085e-08,8.4906632425592169e-10,4.7773332751252928e-06,1.6381540635483269e-05,0.00055920394388576716,1.6615952930013465e-07,8.5267719930927924e-05,2.0007531117340083e-05,0.00010531694151888073,1.2979828590531055e-09,3.9909370755415311e-06,6.4978859786164325e-07,4.404870697150429e-05
2.2698784853767254e-08,0.2354115431146078,76.950000000000003,0.0,0.0,0.0,0.44120986259588885,9.4949469362373407,0.0087305861510627719,0.077826211569619136,0.042267159937197471,0.0027879710316022076,1.775921144174288e-08,4.278761959839968e-06,0.1146934743427203,0.00011143663327553707,2.2023716467776557e-11,0.0019986153202930417,0.0037560915080163881,0.24105112608082177,0.024645667006270522,6.350272349829318e-13,7.8749146226157216e-12,4.4581208282642075e-07,1.0419498563290023e-09,3.915438356695911e-05,0.00011167210324902513,0.034096920458547439,0.036892872582430604,8.1470191251064855e-06,4.678564435124365e-06,3.1728970087254333e-12,0.0009206416338428141,4.3739544761872489e-07,1.2546064900337348e-07,8.5679445163744196e-05,1.7533200155234637e-06,1.6640754029277179e-07,0.0007149759343920227,0.0027922328812985831,1.6543251128062843e-11,5.6151443070104121e-12,1.5555708363962706e-07,3.8772230770816299e-08,8.435801525008519e-10,4.843411901727918e-06,1.6611737341495543e-05,0.00059090789060570301,1.7044331445821408e-07,8.874868957041631e-05,2.0581679418378581e-05,0.00011073462556783306,1.3297704940081375e-09,4.1966967534207843e-06,6.6312715917701644e-07,4.6765354119072462e-05
2.3083737112525133e-08,0.23541326508560914,76.950000000000003,0.0,0.0,0.0,0.43571384176377592,9.4949102029016998,0.0088164456745190613,0.078153936295304469,0.042010914688082671,0.0027710621830815143,1.7833795706317002e-08,4.2300999811500809e-06,0.11587529631619264,0.00011190467544087399,2.1890144174143e-11,0.0020449521431312812,0.0038722870013171962,0.24379588969898947,0.025101192920274851,6.3769439670076438e-13,8.1178385127840356e-12,4.5969112036141905e-07,1.0665010188406627e-09,3.9607474538098048e-05,0.00011099928420202599,0.034688891218357609,0.037641251665861845,8.2883713221662803e-06,4.7597402217608012e-06,3.2090262948583035e-12,0.00094268037434355279,4.4786106676124375e-07,1.2846348618642011e-07,8.8871569040386355e-05,1.7954344820252629e-06,1.7058045521011483e-07,0.0007572767434820591,0.0028258310440675907,1.6940428014279024e-11,5.7499548816603114e-12,1.5658483970346737e-07,3.9159760031927138e-08,8.3819149993650597e-10,4.9091577470808142e-06,1.6840760802937978e-05,0.00062350785545770113,1.7473959950632823e-07,9.2277786346749472e-05,2.1154661384319105e-05,0.00011629413265770765,1.3616152934632233e-09,4.4078580524179807e-06,6.764547919842397e-07,4.9579932248714125e-05
2.3468689371283012e-08,0.23541497132368291,76.950000000000003,0.0,0.0,0.0,0.43030178733310637,9.4948743717597548,0.0089008623488085383,0.078465800130065377,0.041745869214182156,0.0027535728562296724,1.7904761973435797e-08,4.182182049062633e-06,0.11703936101755276,0.00011235001398213107,2.1751986362922504e-11,0.0020908432584964779,0.0039891516066087847,0.2465094945948671,0.025552902180637764,6.4023218067984076e-13,8.3621543115417209e-12,4.7365158103638872e-07,1.0908327104665467e-09,4.005540753820452e-05,0.00011030301137780776,0.035271681056635945,0.038385028420970906,8.427528104634219e-06,4.8396552496990861e-06,3.2447454379116977e-12,0.00096475404590376133,4.583431218672177e-07,1.3147104745091332e-07,9.2074262103502164e-05,1.8376165335743791e-06,1.7476442108044733e-07,0.00080097693428180146,0.0028591310776723985,1.733823649942935e-11,5.884979834704221e-12,1.5760607400079697e-07,3.9544093446077447e-08,8.3289843084605649e-10,4.9745772232765536e-06,1.7068633646122968e-05,0.00065698889410500526,1.7904744170136616e-07,9.5853242915173008e-05,2.1726188278393031e-05,0.00012199442557804341,1.3935109546761638e-09,4.6243816957166368e-06,6.8976998765556615e-07,5.2492843469690514e-05
2.385364163004089e-08,0.2354166614315958,76.950000000000003,0.0,0.0,0.0,0.42497209779135064,9.4948394264672569,0.0089838584324724007,0.078762300766201526,0.041472585934191057,0.0027355401834335165,1.7972223961607652e-08,4.1349938509956895e-06,0.11818593892984443,0.00011277336250401525,2.1609536363260509e-11,0.0021362686884374513,0.0041066411994841586,0.24919241568799652,0.026000746379723709,6.4264465343232066e-13,8.6077699756527208e-12,4.8768814624117822e-07,1.114934236205651e-09,4.0498261410240186e-05,0.000109584778645141,0.035845182928042958,0.03912405025278011,8.5644640351483256e-06,4.9182949094504191e-06,3.2800606892833457e-12,0.00098685847240722767,4.6883963343395271e-07,1.3448276447400315e-07,9.5284241509839502e-05,1.8798581418087745e-06,1.7895856495059571e-07,0.00084607319175716053,0.0028921380197873894,1.7736601006930511e-11,6.0201935137947473e-12,1.5862088186895516e-07,3.99252836306965e-08,8.2769905465271946e-10,5.0396766126590709e-06,1.7295378038184838e-05,0.00069133484962927573,1.8336593409436741e-07,9.9473306192055585e-05,2.2295986371793646e-05,0.00012783439012338245,1.4254514400542966e-09,4.8462254621733331e-06,7.0307131429867314e-07,5.5504410699530085e-05
2.423859388879877e-08,0.23541833504587464,76.950000000000003,0.0,0.0,0.0,0.41972320860155488,9.4948053509134667,0.0090654557704089034,0.079043920564937337,0.041191603884407617,0.0027169997511299715,1.8036291880549532e-08,4.0885214069066859e-06,0.11931529546674978,0.00011317541259294496,2.1463075291993225e-11,0.0021812098466554059,0.0042247129565702,0.25184511877795474,0.02644468256598936,6.4493575599804197e-13,8.8545961788944181e-12,5.0179565338820231e-07,1.1387956277290931e-09,4.0936113478739733e-05,0.0001088460178052359,0.036409304694505353,0.039858174397902707,8.6991572360519383e-06,4.9956466358357064e-06,3.3149781803239241e-12,0.0010089896544166032,4.7934870593850486e-07,1.3749809304240207e-07,9.8498300684482133e-05,1.9221516187292171e-06,1.8316204707428441e-07,0.00089256073228278273,0.0029248567834491215,1.8135449173153952e-11,6.1555713571317313e-12,1.5962935613040369e-07,4.0303381886717691e-08,8.2259152477742671e-10,5.1044620708930123e-06,1.7521015697959368e-05,0.00072652841679546158,1.8769420429700359e-07,0.00010313623956283842,2.2863796545918517e-05,0.00013381283975669875,1.4574309670057464e-09,5.073344364440069e-06,7.163574135224418e-07,5.861487989984666e-05
2.462354614755665e-08,0.23541999183536114,76.950000000000003,0.0,0.0,0.0,0.4145535912561672,9.4947721292080551,0.0091456758032194014,0.079311127018961619,0.040903439584416335,0.0026979856571863821,1.8097072537146479e-08,4.0427510607577366e-06,0.12042769108811488,0.00011355683448195461,2.1312872506928277e-11,0.0022256494893143717,0.0043433253415439818,0.2544680607564801,0.026884672935877037,6.4710930773351234e-13,9.1025462827973309e-12,5.1596909430161523e-07,1.1624076181404342e-09,4.136903958519032e-05,0.00010808810088897659,0.036963968479181916,0.040587267515102783,8.8315892347538568e-06,5.0716998191787921e-06,3.3495039251292834e-12,0.0010311437623807184,4.8986852459870684e-07,1.4051651212256576e-07,0.00010171331487707337,1.964489603581221e-06,1.8737405976362418e-07,0.00094043335131361358,0.0029572921608743918,1.8534711723204987e-11,6.2910898512987704e-12,1.6063158718237312e-07,4.0678438240077429e-08,8.1757403751541445e-10,5.1689396299544607e-06,1.7745567906585175e-05,0.0007625512072427775,1.9203141328409546e-07,0.00010684032487283566,2.3429373884193701e-05,0.00013992852013399262,1.4894439981423893e-09,5.3056908217904354e-06,7.2962699732471364e-07,6.1824422374759242e-05
2.500849840631453e-08,0.2354216314998084,76.950000000000003,0.0,0.0,0.0,0.40946175235381488,9.4947397456699427,0.0092245395763174698,0.079564373202654831,0.04060858787356484,0.0026785305663205561,1.8154669438618677e-08,3.9976694721871393e-06,0.12152338141253356,0.00011391827769808245,2.1159186044636491e-11,0.0022695716661204784,0.0044624380893018741,0.25706168981412036,0.027320684541412437,6.4916901000108836e-13,9.3515363035663135e-12,5.3020361337787463e-07,1.1857616168325991e-09,4.1797114122498513e-05,0.00010731234237661841,0.037509110032055308,0.041311205291035595,8.961744811944624e-06,5.1464457181394712e-06,3.3836438232605079e-12,0.0010533171300816057,5.0039735225016539e-07,1.4353752296412621e-07,0.00010492624609404067,2.0068650502004722e-06,1.9159382627573045e-07,0.00098968347282952867,0.0029894488271657543,1.8934322351152898e-11,6.4267264906110594e-12,1.616276630835496e-07,4.105050148196377e-08,8.1264483094927031e-10,5.2331152010449346e-06,1.7969055517833464e-05,0.00079938381530153242,1.9637675423136445e-07,0.00011058386421401281,2.3992487256129013e-05,0.00014618011348808678,1.5214852318304243e-09,5.5432148275738947e-06,7.4287884509827629e-07,6.5133137119393722e-05
