Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134)
1.700729880321691e-18,0.1787698340034774,76.950000000000003,0.0,0.0,0.0,0.99999999999942968,9.5,2.3103854046557183e-14,2.657398518685017e-13,2.6573985291866332e-13,1.5324314775013447e-21,1.5244067887527276e-21,1.5796766230797424e-14,1.1989968392018063e-20,1.0583481236275788e-21,2.7069531916164374e-31,7.2286625013127698e-36,3.383915812055433e-36,1.3174492323015318e-20,1.9399392603187674e-24,3.680135664165256e-31,3.415414465813177e-36,8.3453576989546466e-50,1.9210638807335138e-49,1.7404568019444299e-34,1.6348157060504448e-25,4.151120081433068e-34,4.1511200962992146e-34,1.3230216762201615e-42,1.6359308798138188e-43,1.0663205431516017e-41,1.665973503078013e-27,1.137668647351597e-35,7.0336998845843373e-37,1.1756868933480521e-77,8.3062133038893063e-45,3.2071386588593199e-41,1.1237431229552559e-77,1.3478878070549368e-22,1.8546411411740724e-53,1.8540325702114135e-53,1.2220150553011359e-31,3.7377989128589443e-32,1.8779019943769248e-25,1.2219974075596397e-31,2.303372065799409e-40,1.1237431229549021e-77,3.7103127730356766e-49,1.9210687274935635e-49,4.8468556854768213e-55,1.3714868067187706e-64,2.2008862736038545e-41,1.3837158066598175e-73,3.6843269012170624e-31,9.5637073181277574e-60,2.093312518289974e-75,1.3882280150193948e-39,7.1666159173238805e-85,4.9211218901094648e-80,5.7348611011408014e-88,1.9657085923419044e-53,3.3074801626808032e-41,1.2754311944623429e-55,7.4399160666853227e-40,1.716694296725596e-48,1.4268252473186577e-34,2.3712133920496532e-48,1.4660136055734002e-49
3.4029373713126452e-18,0.17876983400347737,76.950000000000003,0.0,0.0,0.0,0.9999999999988588,9.5,4.6227780946267854e-14,5.3171057596754483e-13,5.3171058013911178e-13,6.1337194738525194e-21,6.0697858604556946e-21,3.1607205076764738e-14,4.7991052952689409e-20,4.2361482799464587e-21,2.1508121921472789e-30,5.7873256077945537e-35,2.7102809710771983e-35,5.2732228978980603e-20,7.7648126045297816e-24,2.8792988526681436e-30,2.7340029201467706e-35,1.3369003516465983e-48,3.0761975493369222e-48,1.3934218875523801e-33,6.5435232276774012e-25,3.3234200886375535e-33,3.3234201124426688e-33,2.1185496607357161e-41,2.6196188582598223e-42,8.5370228895072487e-41,6.6682355628435193e-27,9.1082274507443566e-35,5.631232124028098e-36,1.5079352246228948e-75,1.3300752968897499e-43,2.5676609489722869e-40,1.4413121794126967e-75,5.3950563510907517e-22,5.9391289748380314e-52,5.9352329886329347e-52,9.7835242665251788e-31,2.9925037337735904e-31,7.5164800914196184e-25,9.7833829778843332e-31,3.6883866908118774e-39,1.4413121794117899e-75,5.9413344498658836e-48,3.076213071981727e-48,1.5522951091608953e-53,8.7849991535812125e-63,1.7620469165673649e-40,1.7726783223302462e-71,1.4746909029045159e-30,3.0629616241004507e-58,2.6817426738492402e-73,1.1114264101082013e-38,1.8362365646889296e-82,6.3044537289997617e-78,1.4693911883791851e-85,6.2955441343362632e-52,2.6479811665446752e-40,4.0848034404849028e-54,5.9564565281802717e-39,2.7489423156618571e-47,5.7110193691852615e-34,3.7970233207628702e-47,2.3475316814582727e-48
6.8073523532945535e-18,0.1787698340034774,76.950000000000003,0.0,0.0,0.0,0.99999999999771705,9.5,9.2475634745514782e-14,1.0636520089304682e-12,1.0636520253712407e-12,2.45428668923053e-20,2.4036138534840017e-20,6.3227927394992084e-14,1.9202618388024567e-19,1.6950092160486562e-20,1.6956278180748004e-29,4.6316198055971394e-34,2.1699694695703992e-34,2.1099701038682351e-19,3.1069364044213703e-23,2.203799514780668e-29,2.1873846944360469e-34,2.1408186302172044e-47,4.9238950414191573e-47,1.1151580763022455e-32,2.6182615850598072e-24,2.6597460697304647e-32,2.6597461078338642e-32,3.3910310105084904e-40,4.1930897539694871e-41,6.8321726463458225e-40,2.6681627220179352e-26,7.2892873299363364e-34,4.5066898245762379e-35,1.9321152982303457e-73,2.1289833151319414e-42,2.0549090348342372e-39,1.8467512834660189e-73,2.1587192178146071e-21,1.9008620124952276e-50,1.8983703265074302e-50,7.8297503291647659e-30,2.3948994438913936e-30,3.0075536259152228e-24,7.8296372562670644e-30,5.9037897412284498e-38,1.8467512834636952e-73,9.510003852560816e-47,4.9239447345320756e-47,4.969409342305506e-52,5.6247751017909959e-61,1.4101725186329618e-39,2.2699947192914693e-69,5.9006843191845481e-30,9.8056005060233262e-57,3.4340927201032322e-71,8.8947874695765806e-38,4.7027758668136275e-80,8.0731494104766458e-76,3.7632505430186314e-83,2.0154110199985093e-50,2.1191672158276475e-39,1.3076800633758903e-52,4.7669753315892479e-38,4.4000811463657505e-46,2.2851516155109696e-33,6.0776858768711175e-46,3.7575789914529928e-47
1.361618231725837e-17,0.1787698340034774,76.950000000000003,0.0,0.0,0.0,0.99999999999543354,9.5,1.84971342343311e-13,2.1275348151773363e-12,2.1275348790004283e-12,9.8187444584942384e-20,9.4209648212763734e-20,1.264687505427252e-13,7.6822546141995206e-19,6.78112555186379e-20,1.3174024294963121e-28,3.7060002424350078e-33,1.7374485077980653e-33,8.4412069430980932e-19,1.2429768331337321e-22,1.6213615104201218e-28,1.749203091776575e-33,3.4282123802432699e-46,7.8797570490495398e-46,8.9229121473466266e-32,1.0474750934687365e-23,2.1282008739642312e-31,2.1282009349411549e-31,5.4266635597512515e-39,6.7102881537290029e-40,5.4667117663045161e-39,1.067438764883246e-25,5.8324368567801129e-33,3.6060248693494422e-34,2.4743614840931718e-71,3.4070556658352415e-41,1.6442392989026212e-38,2.3650401458849961e-71,8.6362340472475279e-21,6.081103827184032e-49,6.0651895151444068e-49,6.2649218691601158e-29,1.9162625785957867e-29,1.2032033063723821e-23,6.264831395191259e-29,9.4478864294834076e-37,2.3650401458790438e-71,1.5219100625074725e-45,7.8799160988952685e-46,1.5905298382145185e-50,3.6005903305180614e-59,1.12835141117122e-38,2.9061909141680801e-67,2.3606578253988468e-29,3.13845248643981e-55,4.3965428736716254e-69,7.1171787470108434e-37,1.2041593114870761e-77,1.0335786141548556e-73,9.6359137649330057e-81,6.4506046270493361e-49,1.6956197546564812e-38,4.1854124724117889e-51,3.8143042498150554e-37,7.0415086142135943e-45,9.142094253292112e-33,9.7261985620214672e-45,6.013348082313548e-46
2.7233842245186e-17,0.1787698340034774,76.950000000000003,0.0,0.0,0.0,0.99999999999086653,9.5,3.6996275753611277e-13,4.2553001983558723e-12,4.2553004389185438e-12,3.9278170864884547e-19,3.6211995886689738e-19,2.5294791093216483e-13,3.0731174273608764e-18,2.7126589577758947e-19,9.9607641079581321e-28,2.9650828152137077e-32,1.3917854368385651e-32,3.3767196568633898e-18,4.9723116731268767e-22,1.1161770495508229e-27,1.3978388254757374e-32,5.4921881797882132e-45,1.260864395417617e-44,7.1389326618273645e-31,4.1902411279530306e-23,1.7027222154035303e-30,1.7027223129735847e-30,8.6832567325244548e-38,1.0737487356371411e-38,4.3736816290645749e-38,4.2701020596505525e-25,4.6662317179361112e-32,2.8850750745985444e-33,5.545973889411234e-69,5.4518091665495878e-40,1.315516113491616e-37,5.3009436909043206e-69,3.4547359714632905e-20,1.9442827681575704e-47,1.9341422024505289e-47,5.012304567167709e-28,1.5331222692854548e-28,4.8130930497225186e-23,5.0122321835667347e-28,1.5117838474050709e-35,5.300943690877682e-69,2.435303276430093e-44,1.260915295725654e-44,5.0901312217017225e-49,2.304579336112572e-57,9.027654681878004e-38,3.7202530752250175e-65,9.4433987804137914e-29,1.0044107298306476e-53,5.628072200361989e-67,5.6942793844259433e-36,3.0829216780710041e-75,1.3231050288910332e-71,2.4670142410125731e-78,2.0643677865825502e-47,1.3565670158168399e-37,1.3394448822946083e-49,3.0517326874022461e-36,1.1267387913803154e-43,3.6571351621593566e-32,1.556325266013971e-43,9.6223304256207279e-45
5.446916210104127e-17,0.1787698340034774,76.950000000000003,0.0,0.0,0.0,0.9999999999817325,9.5,7.3994558791055398e-13,8.5108301129987516e-12,8.5108309693939181e-12,1.5711904899772067e-18,1.3426534412209934e-18,5.0589628847779925e-13,1.2292693794796998e-17,1.0850981269538695e-18,7.1760679197584366e-27,2.3721806385606762e-31,1.1161309988486563e-31,1.3507124850855114e-17,1.9890053678589064e-21,6.9648079456110405e-27,1.1156826573135921e-31,8.8082042637391692e-44,2.0174056672965606e-43,5.7112974955498097e-30,1.6761644531488596e-22,1.3622422089814479e-29,1.3622423650920406e-29,1.3892994996535152e-36,1.7180642592746085e-37,3.4989465451138547e-37,1.7081099355748712e-24,3.7329053412526878e-31,2.3081396642838825e-32,7.1233031177336922e-67,8.7232280845100117e-39,1.052462501328683e-36,6.8085839354369057e-67,1.3819195798301554e-19,6.2100652612126188e-46,6.145740456074533e-46,4.0098599057125619e-27,1.2265026736565052e-27,1.9252260588099863e-22,4.0098019999972962e-27,2.4188755331297626e-34,6.8085839353683603e-67,3.8966817005267238e-43,2.0175685504882629e-43,1.6288640451272696e-47,1.4749524246217933e-55,7.222444707138658e-37,4.7619964492188834e-63,3.7775124198121729e-28,3.2142855583934728e-52,7.2040422448035925e-65,4.5556330123815032e-35,7.8924020707003931e-73,1.6936194257294664e-69,6.3156606092091973e-76,6.6060509054752087e-46,1.0852130051341686e-36,4.2862703141894654e-48,2.441501345371403e-35,1.8028187228171765e-42,1.4629134733699993e-31,2.4901676746918422e-42,1.539649485637982e-43
1.089398018127518e-16,0.1787698340034774,76.950000000000003,0.0,0.0,0.0,0.99999999996346445,9.5,1.4799112486147861e-12,1.7021886940437455e-11,1.7021889672902689e-11,6.2848876181493582e-18,4.6776124550851826e-18,1.0117532737627376e-12,4.9169566722713832e-17,4.3404040486972819e-18,4.781528924141081e-26,1.8977923990540145e-30,8.9711595288442486e-31,5.4027171560030136e-17,7.9561816467503867e-21,3.8527950301400308e-26,8.8836960135017227e-31,1.4157518233579963e-42,3.2276752523686169e-42,4.5689548344191904e-29,6.7047926087491319e-22,1.0898192652984343e-28,1.0898195150515464e-28,2.2226405979977203e-35,2.7489051953122152e-36,2.7989599129161443e-36,6.8325757747577527e-24,2.9859836894693022e-30,1.8465076520763599e-31,9.1184958977679612e-65,1.3957167341389396e-37,8.4198944168576966e-36,8.7156258395559807e-65,5.5275424673163222e-19,1.9796577153119025e-44,1.9392127795717147e-44,3.2076855113577563e-26,9.8114004599400155e-27,7.7003449473363246e-22,3.2076391919487672e-26,3.8699739993089651e-33,8.7156258393804944e-65,6.2348438532712247e-42,3.2281964516115109e-42,5.2120951945388136e-46,9.4392164862673835e-54,5.7780579947399213e-36,6.0950489584331193e-61,1.5110351044457824e-27,1.0285998748698174e-50,9.2207107304070791e-63,3.6445821803309497e-34,2.0203539176970455e-70,2.1677730067485521e-67,1.6167313891163428e-73,2.113816992353352e-44,8.6804365653314458e-36,1.371528253540214e-46,1.9532463490630117e-34,2.8844072519788008e-41,5.8517721398840559e-31,3.984115591881529e-41,2.4634964607807252e-42
2.1788108123617285e-16,0.1787698340034774,76.950000000000003,0.0,0.0,0.0,0.99999999992692834,9.5,2.9598425698446501e-12,3.4043990626493111e-11,3.404399765016378e-11,2.5139788598451276e-17,1.4804934154419506e-17,2.0233081901165512e-12,1.9666259878044483e-16,1.7361179812451947e-17,2.8582616999028531e-25,1.518256489199654e-29,7.2430635875209134e-30,2.1609147023158097e-16,3.1825038725874754e-20,1.8963110817193253e-25,7.0407833613034432e-30,2.2854218150649511e-41,5.1635273697744221e-41,3.654900697793952e-28,2.6819430348067352e-21,8.7186516810051489e-28,8.718655676140074e-28,3.5553261078751295e-34,4.3980881595552608e-35,2.2387725627696579e-35,2.7330558983139159e-23,2.3881573423084802e-29,1.4771470871356294e-30,1.1671940584213393e-62,2.2330624985818079e-36,6.735987139277801e-35,1.1156255175821817e-62,2.2108408493904166e-18,6.2867973929442329e-43,6.036819627168295e-43,2.5657332522699781e-25,7.8478476340916227e-26,3.0795966446814654e-21,2.5656962063215023e-25,6.1909964191222015e-32,1.1156255175372559e-62,9.9758601881669269e-41,5.1651949690518897e-41,1.6676321327878871e-44,6.0402436172369851e-52,4.6224456461534781e-35,7.8005633195649777e-59,6.0441974277159895e-27,3.2915722368966115e-49,1.1800847468206807e-60,2.9156833323020441e-33,5.1713793823463762e-68,2.7744842545506205e-65,4.1382667743446621e-71,6.7631844025607451e-43,6.9420755127115762e-35,4.3882167355993157e-45,1.5626139695484002e-33,4.614547228836272e-40,2.3407321637397137e-30,6.3738536432550628e-40,3.9416274994571831e-41
3.2682236065959394e-16,0.1787698340034774,76.950000000000003,0.0,0.0,0.0,0.99999999989039245,9.5,4.4397738908959145e-12,5.106608562639112e-11,5.106609619767992e-11,5.3422184785533435e-17,2.7107396821405802e-17,3.0347040772596279e-12,4.1788332429260465e-16,3.6891718100652368e-17,7.0327228507043224e-25,4.3412868218011056e-29,2.1595684414136117e-29,4.5916723612766082e-16,6.7628394235606842e-20,4.3091574963187113e-25,2.0024598119384778e-29,8.6774451095099568e-41,1.9003819402752437e-40,1.0450260052330334e-27,5.6991441044536557e-21,2.4929960925438125e-27,2.4929975628520655e-27,1.3084327679128577e-33,1.6187548530340125e-34,6.4008168449106404e-35,5.8077580613451389e-23,6.8275779242151529e-29,4.2236046473866546e-30,6.0222940500744381e-62,8.2189769328881228e-36,1.9260759369693137e-34,5.7562192599604136e-62,4.6977591540165897e-18,2.8614554700851804e-42,2.7257581562882647e-42,7.3356840330357808e-25,2.2437764473729323e-25,6.5433214785123444e-21,7.3355781209074968e-25,2.2785200911450677e-31,5.7562192596845951e-62,3.6717866080815333e-40,1.9011432603868447e-40,7.6133510661895324e-44,3.3185231044261553e-51,1.321725471477682e-34,5.032216455793104e-58,1.2843951702046741e-26,1.5028203360255249e-48,7.6128373910894276e-60,8.3370296382749194e-33,3.8402097832744685e-67,1.7898711821839753e-64,3.0730348590776923e-70,3.0876288468619063e-42,1.9846189313537748e-34,2.0033725245471034e-44,4.4681102991330261e-33,1.6983650111651742e-39,4.9740701116489667e-30,2.345864327651511e-39,1.4507818030671706e-40
5.44704919506436e-16,0.1787698340034774,76.950000000000003,0.0,0.0,0.0,0.99999999981732035,9.5,7.3996365322840436e-12,8.511024559244756e-11,8.5110255573824409e-11,1.4769686596734743e-16,5.570520213308473e-17,5.0568599346825577e-12,1.1551428363107231e-15,1.0198863761937457e-16,2.3198043893973282e-24,1.9951141972924976e-28,1.0257199137438676e-28,1.2692627646247822e-15,1.8697305685883668e-19,1.2768017921787501e-24,9.0564571063999074e-29,6.9397203653458853e-40,1.4617795889962331e-39,4.8018690869392291e-27,1.5756488649477647e-20,1.1456910456112145e-26,1.1456921764141303e-26,1.0062645755437189e-32,1.2453834018360357e-33,2.9406260049381278e-34,1.6056767759058848e-22,3.1362132861907879e-28,1.9408442083306786e-29,4.0597005947833978e-60,6.3232277563603645e-35,8.8515438983166998e-34,3.8803363962887888e-60,1.2985880313349206e-17,3.677114811767156e-41,3.3915889837247044e-41,3.3702037324584262e-24,1.0308485064411919e-24,1.8084417842005223e-20,3.3701550818478456e-24,1.7526136264008974e-30,3.8803363959747324e-60,2.8251070092604745e-39,1.462770396018087e-39,9.9082651140881668e-43,7.3973271353100568e-50,6.074054398904127e-34,1.9460217108088703e-56,3.5509808131678929e-26,1.9563528254475747e-47,2.9439808138658274e-58,3.8313641474082909e-32,2.6085501547995655e-65,6.9224849152134065e-63,2.0874508367311401e-68,4.0182719581116058e-41,9.1152367618289651e-34,2.6072041290212922e-43,2.053381155250413e-32,1.3064679366734295e-38,1.3751876739628411e-29,1.8045402108958046e-38,1.1162399283707637e-39
7.386322157531361e-16,0.17876983400347737,76.950000000000003,0.0,0.0,0.0,0.99999999975228226,9.5,1.0034074838044022e-11,1.1541137256082552e-10,1.1541137433842123e-10,2.6137893923058808e-16,8.2702215996020957e-17,6.8561864099609962e-12,2.0440432019012607e-15,1.8048192108600151e-16,4.3927000640504122e-24,4.4469387115340975e-28,2.3592801909245222e-28,2.2459801886891863e-15,3.308861249967014e-19,2.3168040844030682e-24,2.0011964020869942e-28,1.9306391282840837e-39,3.9694198309705414e-39,1.0702062307371241e-26,2.7884243152456896e-20,2.5536342230814342e-26,2.5536372935456622e-26,2.7322562251156313e-32,3.3820800366551015e-33,6.5532116243954501e-34,2.8415639295647091e-22,6.9885084667357283e-28,4.3257455424498382e-29,2.2714203148814444e-59,1.717193472636513e-34,1.9729227938668413e-33,2.1710652587145037e-59,2.2978717041015647e-17,1.1745073245188578e-40,1.0709836827873331e-40,7.5106340253759013e-24,2.2972863957073858e-24,3.1997089175400999e-20,7.5105256154211164e-24,4.7591306312142887e-30,2.1710652585238353e-59,7.6724046662427939e-39,3.9725988969901471e-39,3.1791285238951298e-42,2.7261652972893802e-49,1.3538334596667282e-33,8.0269505313766844e-56,6.2841662239910677e-26,6.2776905186751605e-47,1.2143332659903107e-57,8.5396983195057373e-32,1.1762343140075358e-64,2.855602909956117e-62,9.4126942196969161e-68,1.2892789008018646e-40,2.0310507322583515e-33,8.3653141952724929e-43,4.5767861772490997e-32,3.5477701640161921e-38,2.4336693596293565e-29,4.900286676991116e-38,3.0314696352611977e-39
9.325595119998362e-16,0.1787698340034774,76.950000000000003,0.0,0.0,0.0,0.99999999968724418,9.5,1.2668513143203108e-11,1.4571247688136884e-10,1.4571246137721346e-10,4.0677924785761349e-16,1.1044880150607102e-16,8.6549783245726572e-12,3.1807717795650638e-15,2.808692479289836e-16,7.1483366355835843e-24,8.3729674390374993e-28,4.5544927773660705e-28,3.4950094963779073e-15,5.1495227566566299e-19,3.6627050335760355e-24,3.7335773126524194e-28,4.427668735936006e-39,8.9032273796880091e-39,2.0148715416492845e-26,4.3395747137910171e-20,4.8081154712510869e-26,4.808122357656002e-26,6.1277480429626969e-32,7.5865687249043145e-33,1.2336399655231248e-33,4.4222738236895053e-22,1.3154697496444295e-27,8.1443210151382408e-29,6.9625490336850992e-59,3.8519468778627218e-34,3.7147205097517774e-33,6.6549322610015192e-59,3.5757588016359374e-17,3.0810648939040898e-40,2.7704521400703408e-40,1.4138954334350999e-23,4.3246968655311977e-24,4.9785580228768429e-20,1.4138750269787712e-23,1.0674413105020495e-29,6.6549322603046803e-59,1.7211198104113313e-38,8.9116143849004535e-39,8.3871700138373537e-42,8.3687655275752372e-49,2.5490393022225653e-33,2.8417178071947779e-55,9.7799333837701015e-26,1.6563827037588734e-46,4.2990082113394719e-57,1.6078906864905979e-31,4.7677105151774371e-64,1.0109581610778734e-61,3.815310657856959e-67,3.4013451438970636e-40,3.8228680085479821e-33,2.2069153333022222e-42,8.6174088741587619e-32,7.957733352755096e-38,3.7874776299709177e-29,1.0991408099044301e-37,6.8003581012176294e-39
1.1264868082465362e-15,0.1787698340034774,76.950000000000003,0.0,0.0,0.0,0.99999999962220609,9.5,1.5302951447798282e-11,1.7601356028240572e-10,1.7601351864276868e-10,5.8194569011046361e-16,1.3856651359682378e-16,1.045326871400852e-11,4.5500129518587474e-15,4.0180099479107567e-16,1.0546760879295615e-23,1.3955718819080036e-27,7.7668011577425663e-28,4.9995219957521545e-15,7.3670033805756524e-19,5.2956548550155366e-24,6.1704423857433233e-28,8.6477135336697993e-39,1.7051850329903134e-38,3.3580277570405194e-26,6.2082749509698426e-20,8.0139298025689234e-26,8.0139429908285026e-26,1.1735122257828253e-31,1.4531373217694309e-32,2.0558098766651734e-33,6.3265843495400885e-22,2.1919983720775515e-27,1.3573905868409042e-28,2.1336428508807608e-58,7.3780422972740548e-34,6.1915115264003408e-33,2.0393750301929984e-58,5.1150318190321172e-17,6.6707781764720576e-40,5.9251575983028233e-40,2.3562306644578269e-23,7.2070250931886943e-24,7.120930456665253e-20,2.3561966605487928e-23,2.0443923706504837e-29,2.0393750299678498e-58,3.2967712739071233e-38,1.7070100535547789e-38,1.8250564065556364e-41,2.0490864969561294e-48,4.2485684375238256e-33,7.7653905306871261e-55,1.3991349343489965e-25,3.6046998557015768e-46,1.1747640418662769e-56,2.67994028074566e-31,1.4439719184139996e-63,2.7627253048347082e-61,1.1555282812820829e-66,7.4013055375654548e-40,6.3697562890714621e-33,4.8022297497956582e-42,1.4363068562523711e-31,1.5241424447117761e-37,5.4184371088774166e-29,2.1051722453049773e-37,1.3025923867179337e-38
1.5143414007399364e-15,0.1787698340034774,76.950000000000003,0.0,0.0,0.0,0.99999999949212992,9.5,2.0571828055705737e-11,2.3661567998488337e-10,2.3661556544066796e-10,9.9999562568001593e-16,1.9516078096067008e-16,1.4048708928986839e-11,7.8172732780346906e-15,6.903962327150583e-16,1.880841855574104e-23,2.9675972527454549e-27,1.724713929054638e-27,8.5895644944117668e-15,1.2659218258870772e-18,9.214500429308691e-24,1.294380412564823e-27,2.2997785278580952e-38,4.3847839704814674e-38,7.1396726676288188e-26,1.066809227360869e-19,1.704095650948804e-25,1.7040990418707503e-25,3.0172060540471913e-31,3.737158920509384e-32,4.3702728690285517e-33,1.0871387157747786e-21,4.6591762627337697e-27,2.8861565325271176e-28,1.3294432835712006e-57,1.8974721558833898e-33,1.3165733392660147e-32,1.2707063116997224e-57,8.7880192834622704e-17,2.0237811457036279e-39,1.7642813329609771e-39,5.0090236313809546e-23,1.5321139620584724e-23,1.2232091042334492e-19,5.0089513542738839e-23,5.2569575104792183e-29,1.270706311550423e-57,8.4790996230092627e-38,4.3903640466600718e-38,5.5801856775579831e-41,7.3502912431401015e-48,9.0340752384208723e-33,3.2326942046685668e-54,2.4042261204426204e-25,1.1023398407514089e-45,4.8904857066489215e-56,5.6986272472820937e-31,6.9135908510707005e-63,1.1503149888297347e-60,5.532642725957444e-66,2.2629522473546075e-39,1.3537860586041072e-32,1.4682818079669536e-41,3.0541860784560413e-31,3.9194118817127031e-37,9.3108681754462694e-29,5.4135235459680182e-37,3.3501780114362772e-38
1.9021959932333365e-15,0.1787698340034774,76.950000000000003,0.0,0.0,0.0,0.99999999936205375,9.5,2.5840704661526535e-11,2.9721772337098047e-10,2.9721750206823067e-10,1.5281896130416169e-15,2.5205420496857677e-16,1.764229449468561e-11,1.1944369434713175e-14,1.0549940416393207e-15,2.9453686420012659e-23,5.3843008551636661e-27,3.2477988038305145e-27,1.3124388511910333e-14,1.9345786959681895e-18,1.4195270336043504e-23,2.3185917328050582e-27,5.0054161366209493e-38,9.2587698481734272e-38,1.2952300419169638e-25,1.6302945588054142e-19,3.0918192559635662e-25,3.0918264154241223e-25,6.3702377674967035e-31,7.8922278829424514e-32,7.927064313803321e-33,1.6613614407522114e-21,8.4500507574133846e-27,5.2361056896903478e-28,4.7529599660943266e-57,4.0071249536324075e-33,2.3887194544679042e-32,4.5429664484409162e-57,1.3427616664068601e-16,4.8607747634873699e-39,4.1695377037732565e-39,9.0858605110408783e-23,2.7790977766326227e-23,1.8686666732194043e-19,9.0857294258193147e-23,1.1100266759580345e-28,4.5429664478435374e-57,1.7907360621813537e-37,9.2722640810093363e-38,1.3494497445145454e-40,2.0082688171089349e-47,1.6390676470817042e-32,9.866144387067034e-54,3.6741300465346545e-25,2.6661750710118296e-45,1.4925705132446304e-55,1.0339207668171331e-30,2.334400325529482e-62,3.5110867630584929e-60,1.8681314403611998e-65,5.4724097382217604e-39,2.4550523130426323e-32,3.5506848885023162e-41,5.541348461646078e-31,8.2764256651150694e-37,1.422885031356701e-28,1.1431395399043879e-36,7.0753554563991366e-38
2.2900505857267366e-15,0.17876983400347737,76.950000000000003,0.0,0.0,0.0,0.9999999992319778,9.4999999999999964,3.1109581265120557e-11,3.5781968558499366e-10,3.5781932112809861e-10,2.173923245252887e-15,3.0901332811070038e-16,2.1233901827557423e-11,1.6988596115342104e-14,1.5006825983868446e-15,4.264334681278485e-23,8.892864992837476e-27,5.5284513698690185e-27,1.8666949051494506e-14,2.7520336814832262e-18,2.0309057805288983e-23,3.7802429409167206e-27,9.7127695665134573e-38,1.7480086506318188e-37,2.1389592918363297e-25,2.3191733822726617e-19,5.1064854603911318e-25,5.1064989757437943e-25,1.2025156609029047e-30,1.4901960533449437e-31,1.3088868820048165e-32,2.3633667133568508e-21,1.395065263875443e-26,8.6473744974858657e-28,1.4442188177420501e-56,7.5661700705063283e-33,3.9452372114484269e-32,1.380410877390256e-56,1.9098233487912701e-16,1.0284659286849537e-38,8.6823512785993353e-39,1.5002550929460756e-22,4.5888370854548244e-23,2.6573434833290534e-19,1.5002334512282427e-22,2.0956433426572319e-28,1.3804108771926799e-56,3.3814227837257257e-37,1.7508834718828539e-37,2.8748775825739727e-40,4.7743671908004448e-47,2.7070595568210132e-32,2.5927605974419583e-53,5.2266276485830881e-25,5.6808976139467184e-45,3.9223814848992456e-55,1.7076233661630138e-30,6.726733313899323e-62,9.2279528707402885e-60,5.3831969519297845e-65,1.1658327002439549e-38,4.0528062640635847e-32,7.5643087915740459e-41,9.1521536269246244e-31,1.5626079531762197e-36,2.0241247561276366e-28,2.1582598318122169e-36,1.336025243429176e-37
3.065759770713537e-15,0.17876983400347737,76.950000000000003,0.0,0.0,0.0,0.99999999897182579,9.4999999999999947,4.1647334465503417e-11,4.7902336227182244e-10,4.7902259995659625e-10,3.8245960259429079e-15,4.2290435126404664e-16,2.8411076976934595e-11,2.9877035773833855e-14,2.63978034548381e-15,7.6798701875697366e-23,2.0462793131685067e-26,1.335284196080184e-26,3.2828675236917052e-14,4.8416786526267956e-18,3.5997839132722174e-23,8.4300486626899857e-27,3.0944915342032293e-37,5.2747704206942797e-37,4.9202256159215478e-25,4.0801391191475052e-19,1.1749923125101199e-24,1.174996389736895e-24,3.6273894331472253e-30,4.4983734197152148e-31,3.0096821575374387e-32,4.1578856561837983e-21,3.2068418788116799e-26,1.9893774366977961e-27,1.1865745270606642e-55,2.2839499601834832e-32,9.077910840929572e-32,1.1341497351804042e-55,3.3587154667885264e-16,4.0180372253313348e-38,3.2341989373707416e-38,3.4499023246634821e-22,1.0552217921603126e-22,4.6714713200781072e-19,3.4498525760040424e-22,6.3235280762706094e-28,1.134149734938604e-55,1.0208926181590692e-36,5.2862513347343878e-37,1.1481138470018856e-39,2.5552641455112116e-46,6.2286387460543597e-32,1.8891559910346935e-52,9.1952406063211537e-25,2.2698517687399309e-44,2.8579546058696711e-54,3.9291365783607287e-30,6.7957880235203122e-61,6.7266658272149712e-59,5.4386800541101471e-64,4.655702419750933e-38,9.3140627854219671e-32,3.0207623999644266e-40,2.1058907328367255e-30,4.7158307933748692e-36,3.5610638777965045e-28,6.5133461105923648e-36,4.0335832152962346e-37
