Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150)
2.2500499561492107e-10,0.25674616140754036,76.950000000000003,0.0,0.0,0.0,0.99997925976318525,9.4999976383899547,1.3093262022104712e-06,9.4852049390389022e-06,7.2315516470384121e-06,2.3076303411027654e-06,8.1267138500003571e-12,1.2542193595856438e-09,1.7864601399361789e-07,5.3970181604964729e-08,6.376407784952811e-14,1.329096098671218e-12,7.3136986785682313e-13,1.7264301942580231e-07
2.34924799838397e-10,0.2567461609174651,76.950000000000003,0.0,0.0,0.0,0.99997834541136388,9.4999974714659547,1.3670464080081874e-06,9.9033455894050221e-06,7.4875773532207948e-06,2.4721496220928312e-06,8.4849677831889688e-12,1.2542182634719985e-09,1.8654936736995053e-07,5.6374336785862207e-08,6.8310053937102786e-14,1.5329125191371605e-12,8.4914502496532902e-13,1.8028080584210206e-07
2.4484460406187295e-10,0.2567461604191323,76.950000000000003,0.0,0.0,0.0,0.99997743106144998,9.4999973017294455,1.4247662666652903e-06,1.0321485462272808e-05,7.7407897746259726e-06,2.6394813901045467e-06,8.8432210366777701e-12,1.2542171673605879e-09,1.9445271319648257e-07,5.8778487407616512e-08,7.2933744457819282e-14,1.757283806662553e-12,9.7966520862396258e-13,1.8791858558294042e-07
2.547644082853489e-10,0.25674615991308636,76.950000000000003,0.0,0.0,0.0,0.99997651671344456,9.499997129365747,1.4824857781836603e-06,1.0739624556804257e-05,7.9913742184698362e-06,2.8094403364645979e-06,9.2014736096251887e-12,1.254216071251202e-09,2.0235605147322954e-07,6.1182633463427718e-08,7.7630028976138176e-14,2.0032593871493139e-12,1.1236709700094683e-12,1.9555635864833173e-07
2.6468421250882484e-10,0.25674615939983525,76.950000000000003,0.0,0.0,0.0,0.99997560236734784,9.4999969545479477,1.5402049425651785e-06,1.1157762872150703e-05,8.2395037847580189e-06,2.9818533597096151e-06,9.5597255011944588e-12,1.2542149751444717e-09,2.1025938220020644e-07,6.3586774947501007e-08,8.2394124365241392e-14,2.2718892301279744e-12,1.2819082566563908e-12,2.0319412503829001e-07
2.746040167323008e-10,0.2567461588798541,76.950000000000003,0.0,0.0,0.0,0.99997468802316059,9.4999967774377545,1.5979237598117247e-06,1.1575900407453561e-05,8.4853401702043803e-06,3.1565587616683507e-06,9.9179767105529827e-12,1.2542138790401825e-09,2.1816270537742886e-07,6.5990911855153737e-08,8.7221562593234422e-14,2.5642233623848693e-12,1.4551277962558641e-12,2.108318847528297e-07
2.845238209557767e-10,0.25674615835358594,76.950000000000003,0.0,0.0,0.0,0.99997377368088325,9.4999965981862076,1.6556422299251794e-06,1.1994037161847319e-05,8.7290344190687463e-06,3.3334054966244557e-06,1.0276227236873735e-11,1.2542127829378619e-09,2.2606602100491235e-07,6.8395044180648396e-08,9.2108169976067626e-14,2.8813114551529842e-12,1.6440845384319882e-12,2.1846963779196522e-07
2.9444362517925266e-10,0.25674615782144516,76.950000000000003,0.0,0.0,0.0,0.99997285934051616,9.4999964169344011,1.713360352907424e-06,1.2412173134459612e-05,8.9707276247180245e-06,3.5122524697558017e-06,1.063447707933416e-11,1.2542116868380697e-09,2.3396932908267211e-07,7.0799171917833396e-08,9.7050047792063691e-14,3.2242024752391103e-12,1.8495371491875404e-12,2.2610738415571061e-07
3.043634294027286e-10,0.2567461572838188,76.950000000000003,0.0,0.0,0.0,0.9999719450020601,9.4999962338141337,1.7710781287603384e-06,1.2830308324410505e-05,9.2105515853528438e-06,3.6929678814082118e-06,1.0992726237114588e-11,1.2542105907408779e-09,2.4187262961072345e-07,7.3203295061546389e-08,1.0204355416293791e-13,3.5939443915076097e-12,2.0722475531838283e-12,2.3374512384408025e-07
3.1428323362620454e-10,0.2567461567410682,76.950000000000003,0.0,0.0,0.0,0.99997103066551551,9.4999960489485211,1.8287955574858029e-06,1.3248442730814047e-05,9.4486294165456608e-06,3.875428614557645e-06,1.135097470939873e-11,1.2542094946456706e-09,2.4977592258908223e-07,7.560741360665843e-08,1.070852871281985e-13,3.9915839305525295e-12,2.312980520114664e-12,2.4138285685708854e-07
3.242030378496805e-10,0.2567461561935311,76.950000000000003,0.0,0.0,0.0,0.99997011633088295,9.4999958624525682,1.8865126390856986e-06,1.3666576352779593e-05,9.6850761232803405e-06,4.0595196627708451e-06,1.170922249537389e-11,1.2542083985528209e-09,2.5767920801776355e-07,7.801152754733517e-08,1.121720688385975e-13,4.4181663757416965e-12,2.5725032915457631e-12,2.4902058319474975e-07
3.3412284207315643e-10,0.2567461556415227,76.950000000000003,0.0,0.0,0.0,0.99996920199816297,9.4999956744337037,1.9442293735619065e-06,1.4084709189411341e-05,9.9199991341859249e-06,4.2451335959717554e-06,1.206746959422978e-11,1.2542073024626833e-09,2.6558248589678257e-07,8.0415636877995204e-08,1.1730093079422858e-13,4.8747354041687367e-12,2.8515852446895332e-12,2.5665830285707807e-07
3.4404264629663237e-10,0.256746155085338,76.950000000000003,0.0,0.0,0.0,0.99996828766735613,9.4999954849922847,2.0019457609163069e-06,1.4502841239808592e-05,1.0153498800588977e-05,4.4321700613893237e-06,1.2425716005158204e-11,1.2542062063746285e-09,2.7348575622615526e-07,8.2819741593539422e-08,1.2246910005475275e-13,5.3623329564037067e-12,3.1509975897393108e-12,2.6429601584408797e-07
3.539624505201083e-10,0.25674615452525185,76.950000000000003,0.0,0.0,0.0,0.99996737333846275,9.4999952942220478,2.0596618011507797e-06,1.4920972503066954e-05,1.0385668862753406e-05,4.6205353173177646e-06,1.2783961727353347e-11,1.2542051102887531e-09,2.8138901900589683e-07,8.5223841688552132e-08,1.2767398635629694e-13,5.8819991346544552e-12,3.4715130977341526e-12,2.7193372215579379e-07
3.6388225474358425e-10,0.25674615396152156,76.950000000000003,0.0,0.0,0.0,0.99996645901148362,9.4999951022105531,2.1173774942672069e-06,1.5339102978278669e-05,1.0616596885440082e-05,4.8101417975570222e-06,1.3142206760011401e-11,1.2542040142056246e-09,2.8929227423602256e-07,8.7627937157392068e-08,1.329131700761056e-13,6.4347721256256992e-12,3.8139058562639854e-12,2.7957142179220956e-07
3.738020589670602e-10,0.2567461533943872,76.950000000000003,0.0,0.0,0.0,0.99996554468641918,9.499994909039609,2.1750928402674676e-06,1.5757232664532377e-05,1.0846364664759168e-05,5.0009077045604849e-06,1.3500451102330057e-11,1.254202918124739e-09,2.9719552191654803e-07,9.0032027994757545e-08,1.3818439099042757e-13,7.021688144862163e-12,4.1789510505742466e-12,2.8720911475334994e-07
3.8372186319053613e-10,0.2567461528240731,76.950000000000003,0.0,0.0,0.0,0.99996463036326999,9.4999947147856112,2.2328078391534449e-06,1.617536156091374e-05,1.1075048608194358e-05,5.1927566294107582e-06,1.385869475350845e-11,1.2542018220458881e-09,3.050987620474888e-07,9.2436114195426473e-08,1.4348553777371507e-13,7.6437813996879873e-12,4.5674247678007958e-12,2.9484680103922939e-07
3.936416674140121e-10,0.2567461522507888,76.950000000000003,0.0,0.0,0.0,0.9999637160420366,9.4999945195199409,2.2905224909270178e-06,1.6593489666506045e-05,1.1302720089583e-05,5.3856171968395442e-06,1.4216937712747099e-11,1.2542007259697327e-09,3.1300199462886012e-07,9.4840195753916763e-08,1.4881463818984003e-13,8.30208406813907e-12,4.9801038222247512e-12,3.0248448064986167e-07
4.03561471637488e-10,0.2567461516747299,76.950000000000003,0.0,0.0,0.0,0.99996280172271956,9.4999943233092683,2.3482367955900669e-06,1.7011616980390186e-05,1.1529445780718705e-05,5.5794227336250185e-06,1.4575179979247757e-11,1.254199629896009e-09,3.2090521966067744e-07,9.7244272664792142e-08,1.5416984992927397e-13,8.9976262915845595e-12,5.4177655996113319e-12,3.1012215358526144e-07
4.1348127586096396e-10,0.2567461510960796,76.950000000000003,0.0,0.0,0.0,0.99996188740531944,9.4999941262158742,2.4059507531444741e-06,1.7429743501644754e-05,1.1755287961117755e-05,5.77411095882539e-06,1.4933421552213089e-11,1.2541985338242414e-09,3.2880843714295638e-07,9.9648344922812218e-08,1.5954945204964465e-13,9.7314361790328942e-12,5.8811879188736507e-12,3.1775981984544316e-07
4.234010800844399e-10,0.25674615051500843,76.950000000000003,0.0,0.0,0.0,0.99996097308983678,9.4999939282979344,2.4636643635921199e-06,1.7847869229346538e-05,1.1980304807380168e-05,5.9696236944177932e-06,1.5291662430846463e-11,1.254197437755041e-09,3.3671164707571219e-07,1.0205241252265118e-07,1.6495183698013276e-13,1.0504539821377389e-11,6.3711489094605339e-12,3.2539747943042122e-07
4.3332088430791584e-10,0.25674614993167605,76.950000000000003,0.0,0.0,0.0,0.99996005877627192,9.4999937296097929,2.5213776269348843e-06,1.8265994162570771e-05,1.2204550663484267e-05,6.1659065950036744e-06,1.5649902614352276e-11,1.2541963416884488e-09,3.4461484945896054e-07,1.044564754588773e-07,1.7037550305270952e-13,1.1317961314046655e-11,6.8884269030019004e-12,3.3303513234020951e-07
4.432406885313918e-10,0.2567461493462315,76.950000000000003,0.0,0.0,0.0,0.99995914446462575,9.4999935302022145,2.5790905431746494e-06,1.8684118300391086e-05,1.242807629327159e-05,6.3629088953238227e-06,1.6008142101935582e-11,1.2541952456238208e-09,3.5251804429271694e-07,1.0686053372616917e-07,1.7581904752549097e-13,1.2172722786702438e-11,7.4338003378650378e-12,3.4067277857482293e-07
4.531604927548677e-10,0.2567461487588139,76.950000000000003,0.0,0.0,0.0,0.99995823015489871,9.4999933301226243,2.6368031123132956e-06,1.9102241641879718e-05,1.2650929116298586e-05,6.5605831744065983e-06,1.6366380892801663e-11,1.2541941495615811e-09,3.6042123157699658e-07,1.092645873192572e-07,1.8128116006570076e-13,1.3069844438788414e-11,8.0080476753883805e-12,3.4831041813427559e-07
4.6308029697834366e-10,0.2567461481695533,76.950000000000003,0.0,0.0,0.0,0.99995731584709113,9.4999931294153068,2.6945153343527038e-06,1.9520364186107852e-05,1.2873153428152517e-05,6.7588851352519802e-06,1.6724618986156504e-11,1.2541930535020767e-09,3.6832441131181508e-07,1.1166863623277974e-07,1.8676061666191465e-13,1.4010344579883112e-11,8.6119473266670375e-12,3.5594805101858161e-07
4.730001012018196e-10,0.25674614757857134,76.950000000000003,0.0,0.0,0.0,0.99995640154120358,9.4999929281216513,2.7522272092947548e-06,1.9938485932145621e-05,1.3094790606254216e-05,6.9577733990287189e-06,1.7082856381206655e-11,1.2541919574446309e-09,3.7622758349718795e-07,1.1407268046137372e-07,1.9225627393733047e-13,1.4995239673944536e-11,9.246277588863784e-12,3.6358567722775597e-07
4.829199054252954e-10,0.2567461469859813,76.950000000000003,0.0,0.0,0.0,0.99995548723723704,9.4999927262803023,2.8099387371413294e-06,2.0356606879062188e-05,1.3315879302102678e-05,7.1572093128296872e-06,1.7441093077158588e-11,1.2541908613893831e-09,3.8413074813313087e-07,1.1647671999975125e-07,1.9776706383768155e-13,1.6025544386650715e-11,9.911816590109057e-12,3.712232967618127e-07
4.928397096487713e-10,0.2567461463918894,76.950000000000003,0.0,0.0,0.0,0.99995457293519163,9.4999925239273715,2.8676499178943097e-06,2.0774727025925934e-05,1.3536455620854173e-05,7.3571567700926715e-06,1.7799329073219191e-11,1.2541897653369184e-09,3.9203390521965881e-07,1.1888075484260499e-07,2.032919886691148e-13,1.7102271635141496e-11,1.0609342242135047e-11,3.7886090962076584e-07
5.027595138722472e-10,0.25674614579639454,76.950000000000003,0.0,0.0,0.0,0.99995365863506824,9.4999923210965811,2.9253607515555753e-06,2.1192846371804608e-05,1.3756553289070787e-05,7.5575820428517833e-06,1.815756436859586e-11,1.2541886692866755e-09,3.999370547567877e-07,1.212847849845817e-07,2.0883011646297288e-13,1.822643263955578e-11,1.1339632199863572e-11,3.8649851580463031e-07
5.225991223191991e-10,0.25674614460155964,76.950000000000003,0.0,0.0,0.0,0.99995183004058896,9.4999919141253422,3.0407813776104883e-06,2.2029082656874569e-05,1.4195436591342271e-05,7.9597421118103659e-06,1.8874032854126079e-11,1.2541864771932937e-09,4.1574333118290994e-07,1.2609283114466384e-07,2.1994255670548011e-13,2.0621092635495939e-11,1.2901614186091577e-11,4.0177370814715009e-07
5.404547699214558e-10,0.2567461435222762,76.950000000000003,0.0,0.0,0.0,0.99995018431213578,9.4999915465119198,3.1446587540251182e-06,2.2781692564704659e-05,1.4589089539698064e-05,8.323025327686747e-06,1.9518852086812399e-11,1.2541845043169498e-09,4.2996895414763053e-07,1.3042005655839608e-07,2.299807563228155e-13,2.2948621783958743e-11,1.4427246995143525e-11,4.1552135842675855e-07
5.583104175237124e-10,0.2567461424397146,76.950000000000003,0.0,0.0,0.0,0.99994853858991795,9.4999911777815509,3.24853500589185e-06,2.3534299862821218e-05,1.4981622969835304e-05,8.6874253345128867e-06,2.0163669036957118e-11,1.2541825314480508e-09,4.441945526525391e-07,1.3474726665859627e-07,2.4004981502503457e-13,2.5445490892932409e-11,1.6071115465167854e-11,4.2926898707930294e-07
5.761660651259691e-10,0.256746141354251,76.950000000000003,0.0,0.0,0.0,0.99994689287393868,9.4999908080633411,3.3524101332216525e-06,2.4286904545772256e-05,1.5373165980700287e-05,9.0528130252221404e-06,2.0808483699937536e-11,1.254180558587759e-09,4.5842012669772563e-07,1.3907446141430549e-07,2.5014616533523794e-13,2.8117543093381743e-11,1.7837742251699676e-11,4.430165941048669e-07
5.940217127282258e-10,0.2567461402662235,76.950000000000003,0.0,0.0,0.0,0.99994524716420119,9.4999904374714674,3.4562841360254973e-06,2.5039506608103906e-05,1.5763832753896624e-05,9.4190742101068748e-06,2.1453296071132457e-11,1.2541785857349036e-09,4.7264567628328125e-07,1.4340164079446097e-07,2.6026665197187614e-13,3.0970607961392779e-11,1.9731645817005007e-11,4.5676417950353498e-07
6.118773603304824e-10,0.25674613917592676,76.950000000000003,0.0,0.0,0.0,0.99994360146070871,9.4999900661069301,3.5601570143143567e-06,2.5792106044361026e-05,1.6153724282209572e-05,9.7861078882928964e-06,2.2098106145919874e-11,1.2541766128889369e-09,4.8687120140929678e-07,1.4772880476800566e-07,2.7040848408626796e-13,3.4010502483139006e-11,2.1757340365147676e-11,4.7051174327539155e-07
6.297330079327391e-10,0.2567461380836242,76.950000000000003,0.0,0.0,0.0,0.99994195576346445,9.4999896940590602,3.6640287680992008e-06,2.6544702849087777e-05,1.6542929896690159e-05,1.0153824720654056e-05,2.2742913919674303e-11,1.2541746400514786e-09,5.0109670207586234e-07,1.5205595330396906e-07,2.8056919306630379e-13,3.7243031980038986e-11,2.3919335846359406e-11,4.8425928542052017e-07
6.475886555349957e-10,0.25674613698954724,76.950000000000003,0.0,0.0,0.0,0.99994031007247164,9.4999893214068862,3.7678993973910029e-06,2.7297297016828168e-05,1.6931528617939892e-05,1.0522145678526451e-05,2.3387719387771464e-11,1.2541726672218092e-09,5.1532217828306872e-07,1.5638308637131531e-07,2.907465951977918e-13,4.0673990989660142e-11,2.62221380152289e-11,4.98006805939005e-07
6.654443031372524e-10,0.25674613589390144,76.950000000000003,0.0,0.0,0.0,0.99993866438773382,9.4999889482203024,3.8717689022007332e-06,2.8049888542126478e-05,1.731959034519385e-05,1.0891000854624241e-05,2.4032522545586488e-11,1.2541706943988112e-09,5.2954763003100729e-07,1.6071020393895019e-07,3.0093875880777863e-13,4.4309164100163432e-11,2.8670248533459444e-11,5.1175430483093123e-07
6.832999507395091e-10,0.25674613479686814,76.950000000000003,0.0,0.0,0.0,0.99993701870925389,9.4999885745611401,3.9756372825393652e-06,2.880247741952737e-05,1.7707176907446678e-05,1.126032841191271e-05,2.4677323388489638e-11,1.2541687215842388e-09,5.4377305731976794e-07,1.6503730597584992e-07,3.111439752199116e-13,4.8154326738049057e-11,3.1268165105435807e-11,5.2550178209638197e-07
7.011555983417657e-10,0.25674613369860794,76.950000000000003,0.0,0.0,0.0,0.99993537303703517,9.4999882004841005,4.0795045384178725e-06,2.9555063643576233e-05,1.8094342994287537e-05,1.1630073652772328e-05,2.5322121911852461e-11,1.2541667487778756e-09,5.5799846014944194e-07,1.693643924509804e-07,3.2136073303361584e-13,5.2215245907656126e-11,3.4020381636148274e-11,5.3924923773544191e-07
7.190112459440224e-10,0.25674613259926293,76.950000000000003,0.0,0.0,0.0,0.99993372737108088,9.4999878260375485,4.1833706698472251e-06,3.0307647208819398e-05,1.8481136980905109e-05,1.2000188193992989e-05,2.5966918111046726e-11,1.2541647759779854e-09,5.7222383852012076e-07,1.7369146333322607e-07,3.3158769532760068e-13,5.6497680882642792e-11,3.6931388404247264e-11,5.529966717481962e-07
7.368668935462791e-10,0.25674613149895864,76.950000000000003,0.0,0.0,0.0,0.99993208171139425,9.4999874512642819,4.2872356768383988e-06,3.1060228109804108e-05,1.8867601657872518e-05,1.23706292369882e-05,2.661171198143794e-11,1.2541628031862538e-09,5.8644919243189474e-07,1.7801851859150489e-07,3.4182367949450808e-13,6.1007383849841238e-11,4.0005672244727771e-11,5.6674408413472869e-07
7.547225411485357e-10,0.2567461303978065,76.950000000000003,0.0,0.0,0.0,0.99993043605797882,9.4999870762021619,4.391099559402366e-06,3.1812806341078671e-05,1.9253774875980987e-05,1.2741358922960799e-05,2.7256503518393074e-11,1.2541608304031975e-09,6.0067452188485406e-07,1.8234555819476598e-07,3.5206763942285851e-13,6.5750100507231635e-11,4.3247716737214807e-11,5.8049147489512312e-07
7.725781887507924e-10,0.25674612929590446,76.950000000000003,0.0,0.0,0.0,0.99992879041083749,9.4999867008846604,4.4949623175500985e-06,3.2565381897192551e-05,1.9639690116117162e-05,1.3112343763024918e-05,2.7901292717280913e-11,1.2541588576265529e-09,6.1489982687909159e-07,1.8667258211188756e-07,3.6231864975021947e-13,7.0731570617933825e-11,4.6662002396101946e-11,5.9423884402946547e-07
7.904338363530491e-10,0.2567461281933396,76.950000000000003,0.0,0.0,0.0,0.99992714476997357,9.4999863253414016,4.5988239512925703e-06,3.3317954772696356e-05,2.0025376993443606e-05,1.3483554134024858e-05,2.8546079573462478e-11,1.2541568848576441e-09,6.2912510741469723e-07,1.909995903117387e-07,3.7257589193176398e-13,7.5957528522449055e-11,5.0253006859534429e-11,6.0798619153783959e-07
8.082894839553057e-10,0.25674612709018885,76.950000000000003,0.0,0.0,0.0,0.99992549913539064,9.4999859495985799,4.7026844606407574e-06,3.4070524962141781e-05,2.0410861703682895e-05,1.3854963832250515e-05,2.9190864082300095e-11,1.2541549120978655e-09,6.433503634917617e-07,1.9532658276323651e-07,3.8283864190851989e-13,8.1433703611279812e-11,5.402520507485636e-11,6.2173351742032945e-07
8.261451315575624e-10,0.25674612598652025,76.950000000000003,0.0,0.0,0.0,0.99992385350709134,9.4999855736793695,4.8065438456056338e-06,3.4823092460081714e-05,2.0796167418025409e-05,1.4226549678528994e-05,2.9835646239160395e-11,1.25415293934462e-09,6.5757559511037744e-07,1.9965355943525829e-07,3.9310625919527173e-13,8.7165820760118959e-11,5.7983069478845981e-11,6.3548082167702061e-07
8.44000779159819e-10,0.2567461248823939,76.950000000000003,0.0,0.0,0.0,0.99992220788507935,9.4999851976042677,4.9104021061981704e-06,3.5575657261070138e-05,2.1181314632370778e-05,1.459829116898276e-05,3.0480426039400443e-11,1.2541509665985463e-09,6.718008022706353e-07,2.0398052029664156e-07,4.0337817723041381e-13,9.3159600729808174e-11,6.2131070171490199e-11,6.4922810430799796e-07
8.618564267620757e-10,0.25674612377786327,76.950000000000003,0.0,0.0,0.0,0.99992056226935799,9.4999848213914113,5.0142592424293447e-06,3.632821935966211e-05,2.1566321476132833e-05,1.4970170166224238e-05,3.1125203478377964e-11,1.2541489938619738e-09,6.8602598497262538e-07,2.0830746531626464e-07,4.1365389484300885e-13,9.9420760533335702e-11,6.6473675082394052e-11,6.6297536531334506e-07
