Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466)
2.4775544528397798e-20,0.25243208642551956,76.950000000000003,0.0,0.0,0.0,0.9999999999992838,9.5,1.2529601527442813e-14,1.503479400692868e-13,1.5034739450296207e-13,1.0857878548861659e-23,1.085492034770128e-23,4.0294286236364307e-13,5.5614384886883131e-21,6.0059651584682607e-24,1.3135589933161738e-34,3.76499511739616e-39,2.5499537422053083e-27,1.0713274948877066e-20,7.2438503837702476e-26,1.4496283927800366e-34,4.9978591933756071e-39,3.6537972481197439e-41,3.092174051560692e-52,7.6754597494039078e-35,9.2178814554748977e-26,2.0750290157400403e-35,2.0750290158159775e-35,6.6334707945758202e-46,9.5973963755188433e-47,3.9701449478778644e-39,3.736826720714183e-26,2.5595623267526872e-36,1.851604913167087e-37,3.0307281032465464e-82,4.8537004086700596e-46,1.9292407196558523e-39,2.8055077424425365e-82,1.2028570495456469e-22,1.3573917125644516e-56,1.3573834556958863e-56,1.8870701705262825e-32,5.6387946978011797e-33,1.5946929330705209e-24,1.8869865385714062e-32,2.5088773740994678e-42,2.8055077424413678e-82,2.8520946192283486e-49,1.5405951811243495e-49,6.1770944609103432e-59,5.8530668288250277e-70,2.6772407237736795e-40,6.6629294659730737e-81,3.2282108832196532e-30,1.2712562117777664e-61,2.6689930542298331e-81,5.3606994960743964e-40,9.426816371072199e-93,2.2954578253757799e-86,2.029971919763297e-96,1.2502935164000025e-55,1.6383235590193162e-40,5.0687569156034073e-57,4.5982082589051508e-40,1.328736995499777e-50,1.6356264592996586e-33,1.4699592800600284e-50,1.1238467659105939e-51,1.0126996899468083e-43,1.6601686387960756e-43,5.9320669358836164e-61,4.9332018143101108e-44,2.7020359997526177e-47,5.3323976874415007e-65,5.2625832555165934e-50,1.2811738920766463e-36,4.7602081631730839e-66,5.455722780347971e-19,5.5679048538134234e-35,1.315504357497011e-34,5.5679048538134298e-35,6.3810623304734143e-59,1.7535014862051575e-54,1.1432666854027541e-54,2.5725609120379065e-93,4.6162831860847799e-96,4.5479557439222822e-43,1.9238407581206352e-52,1.8195877071167345e-52,2.4859759445679816e-70,3.4422232756620673e-44,2.5947211893656459e-78,3.9431805242174584e-54,2.1779721826610216e-64,2.7019221109725728e-74,6.6315493882839529e-75,1.767904588995444e-65,3.3275435081177045e-57,2.3162961050638458e-79
4.957261429096449e-20,0.25243208642551956,76.950000000000003,0.0,0.0,0.0,0.99999999999856704,9.5,2.50700888946002e-14,3.0082650385785687e-13,3.0082541226303736e-13,4.3459810601066582e-23,4.3435975451622514e-23,8.0623577204802291e-13,2.22602466922718e-20,2.403951204531094e-23,1.0502094408755509e-33,3.0142854283433103e-38,1.0206460340463109e-26,4.2881017874998686e-20,2.8994279551183346e-25,1.1561849129308413e-33,4.0013096123608019e-38,2.925259463383273e-40,4.9515063942345379e-51,6.1450346039676033e-34,3.6895548303514146e-25,1.6612849185546446e-34,1.661284918676243e-34,1.0622194630818051e-44,1.5368338174766621e-45,3.1785297331518233e-38,1.4957044826643363e-25,2.0492058360323539e-35,1.4824096833708664e-36,3.887209906814679e-80,7.7722440415879297e-45,1.5445655566173257e-38,3.5983424176298983e-80,4.8145627633740719e-22,4.3472947816149829e-55,4.3472418931191742e-55,1.5108034670830525e-31,4.51446411965754e-32,6.3829272213524034e-24,1.5107365107489192e-31,4.0174723976428739e-41,3.5983424176269005e-80,4.5670671309178492e-48,1.235888874937252e-48,1.9783331350046112e-57,3.7491649431721278e-68,2.1434203765669208e-39,8.5358980484456057e-79,1.2921256487988704e-29,2.0396211437492544e-60,3.4192546574454926e-79,4.2918191012730325e-39,2.415352482818307e-90,2.9407178884515033e-84,5.2012234888801445e-94,4.0043055978421356e-54,1.3116540729039533e-39,1.6233669282311016e-55,3.6813625129692203e-39,2.1277101319655099e-49,6.5467684009518514e-33,2.3538498569113685e-49,1.7996190843952794e-50,8.107755158285289e-43,1.3291443355859615e-42,1.8848943667340568e-59,3.9495582950175009e-43,2.5122630641403719e-46,3.4156521843787908e-63,8.4269894574571634e-49,1.0257174585070117e-35,3.0491378308876421e-64,1.0916186362192089e-18,4.4577088637991078e-34,5.2654461629627829e-34,4.4577088637991189e-34,2.0436580111451783e-57,2.8037947833763638e-53,1.8277054637987537e-53,6.5914443373776787e-91,1.1842099506221452e-93,3.6411299437714054e-42,1.6694791210752574e-51,2.9137076554483452e-51,1.5923848380516093e-68,2.7558716388762333e-43,3.3241051007081695e-76,6.314226423143776e-53,6.9753755159995833e-63,1.7307086639367833e-72,4.2478199316660651e-73,5.6620549802877239e-64,5.3283767550836261e-56,2.9674139017144015e-77
9.916675381609787e-20,0.25243208642551956,76.950000000000003,0.0,0.0,0.0,0.9999999999971334,9.5,5.0151063628873342e-14,6.0178363133291947e-13,6.0178144771652381e-13,1.7389585108883457e-22,1.7370456527315816e-22,1.6128214912963721e-12,8.9069975765340689e-20,9.6189356410411634e-23,8.3819662786771637e-33,2.412344505839333e-37,4.0839135895323434e-26,1.7157991444208051e-19,1.1601488498022786e-24,9.1833481115868687e-33,3.2022371122570495e-37,2.3410966163572411e-39,7.9256319126063626e-50,4.9178949586342312e-33,1.4763025180522695e-24,1.3295328324245855e-33,1.3295328326192225e-33,1.7002424538036992e-43,2.4599348009348119e-44,2.5437894172580793e-37,5.9847657696742365e-25,1.6399869059553419e-34,1.1863781176503769e-35,4.9806767926950817e-78,1.2440650451179913e-43,1.236121742158098e-37,4.6105512698770749e-78,1.9264520945477004e-21,1.3917106968266176e-53,1.3916768345492605e-53,1.2091017955668955e-30,3.6129429059134566e-31,2.5540019826867777e-23,1.2090482102807629e-30,6.430571471624007e-40,4.610551269869392e-78,7.310280844439962e-47,9.9304978855108987e-48,6.3333263327817849e-56,2.4004901579693e-66,1.7153876033319354e-38,1.0930652044549338e-76,5.1701856625925846e-29,3.2773828932399703e-59,4.3785296777556453e-77,3.4347596038397846e-38,6.1859741479100446e-88,3.7657397083882036e-82,1.332088602392306e-91,1.2819165869084075e-52,1.0497203839243126e-38,5.196958353541044e-54,2.9462088489893279e-38,3.4057209853268877e-48,2.6195601150004962e-32,3.7676920437567537e-48,2.8805625122813229e-49,6.4886682246166878e-42,1.0637193760585484e-41,5.9406016786873998e-58,3.1608425788194601e-42,2.5691710497823314e-45,2.1869513215794198e-61,1.3488669920087156e-47,8.2088464091335904e-35,1.9522819470880552e-62,2.1837115976313966e-18,3.5675210094046613e-33,2.106864665163182e-33,3.5675210094046777e-33,6.5424554609391134e-56,4.4748533307303315e-52,2.9159271991877233e-52,1.6881346126562193e-88,3.0347064705753588e-91,2.914010563830366e-41,1.3939067784568345e-50,4.6638188281900676e-50,1.019561708679542e-66,2.2055348755210481e-42,4.256686762142816e-74,1.0106874387889681e-51,2.2330590268287438e-61,1.1081269355146991e-70,2.719765981226093e-71,1.8126196455123938e-62,8.528782208444905e-55,3.7999254510942367e-75
1.9835503286636464e-19,0.25243208642551956,76.950000000000003,0.0,0.0,0.0,0.99999999999426625,9.5,1.0031301309725308e-13,1.2036978858752371e-12,1.2036935183568401e-12,6.9569663581125254e-22,6.9416511444518029e-22,3.2259925293115246e-12,3.5633785139583903e-19,3.8482002290120724e-22,6.6704863465716577e-32,1.930242208754006e-36,1.633831364552889e-25,6.8643128652084564e-19,4.6413508409690725e-24,7.2390222999441668e-32,2.5622335628217982e-36,1.8732329868442762e-38,1.2683581830469247e-48,3.9350626453915836e-32,5.9061713757936111e-24,1.0638282671490168e-32,1.0638282674604993e-32,2.720940023561544e-42,3.936696038455817e-43,2.0354174012998943e-36,2.3942956873260272e-24,1.3122378025732767e-33,9.4928248460745863e-35,6.3784990738183228e-76,1.9909085719746006e-42,9.8908499877499955e-37,5.9044981696908749e-76,7.7070617151360169e-21,4.4543547208890128e-52,4.4541379665857048e-52,9.6746491386234309e-30,2.8909025727577164e-30,1.0217668431533509e-22,9.6742203770091229e-30,1.0291005629025749e-38,5.9044981696711993e-76,1.1698826642896465e-45,8.009328372864812e-47,2.0270890530283378e-54,1.5366408078885171e-64,1.3725705065698247e-37,1.3994237330505447e-74,2.068410923948247e-28,5.285402352065135e-58,5.6057208007640629e-75,2.7483294653416261e-37,1.583950592513837e-85,4.8211831654862451e-80,3.4108817657069017e-89,4.1029946925205492e-51,8.3993337536059221e-38,1.6633758974825095e-52,2.3574147071532886e-37,5.4502595340444309e-47,1.0479946203475532e-31,6.029531797642851e-47,4.6098377895543472e-48,5.1919204123518009e-41,8.511370425849842e-41,1.8441622439316168e-56,2.5291472505057837e-41,2.9496485036869711e-44,1.3999474704078883e-59,2.1586259364741565e-46,6.5683073370375314e-34,1.2497270600607601e-60,4.3678985006290153e-18,2.8545574458566184e-32,8.4288333198139568e-33,2.8545574458566452e-32,2.0940254856774033e-54,7.1198282790158013e-51,4.6360280652710511e-51,4.3225339267552502e-86,7.7728559947499297e-89,2.3316511833656408e-40,1.1398171731997876e-49,7.4635934439043208e-49,6.5265873226128063e-65,1.7647629963079113e-41,5.4497308330037571e-72,1.6174289505839067e-50,7.1472916899649421e-60,7.093527720307576e-69,1.7410213082049089e-69,5.8016024572276714e-61,1.3648538013283885e-53,4.8649506958104446e-73
3.9673159096689816e-19,0.25243208642551956,76.950000000000003,0.0,0.0,0.0,0.99999999998853195,9.5,2.0063691203334634e-13,2.4075263933326479e-12,2.4075176585708469e-12,2.7830130059547045e-21,2.7707747860656808e-21,6.4523330034164445e-12,1.4254670071604346e-18,1.5394050700966511e-21,5.2796205512656101e-31,1.5443405211027267e-35,6.5358573551026593e-25,2.7459478351390157e-18,1.8566914344206821e-23,5.6245852872862018e-31,2.0499132233179216e-35,1.4987286813721368e-37,2.029576470337276e-47,3.1483481934709629e-31,2.3626608205958383e-23,8.5114342125939112e-32,8.5114342175781327e-32,4.353942280263776e-41,6.2993527563285137e-42,1.628487536741628e-35,9.5779596128870945e-24,1.0498884913791001e-32,7.5949767732973886e-34,8.1665484074019468e-74,3.1857760755135558e-41,7.9134280294280605e-36,7.5596734547358129e-74,3.0830747152100805e-20,1.4255075650857493e-50,1.4253688410490065e-50,7.7404505693817e-29,2.3129405595336953e-29,4.0873979569514617e-22,7.7401075308645957e-29,1.6467276616160205e-37,7.5596734546854244e-74,1.8720018140982477e-44,6.5095547831921032e-46,6.4873571966201591e-53,9.8355371260080643e-63,1.0981603417706811e-36,1.7914525927637728e-72,8.2743170414118309e-28,8.5871899274317938e-57,7.1760845884438592e-73,2.1988722141013647e-36,4.0553458458604729e-83,6.1717745466773676e-78,8.7327891544745742e-87,1.3130957374282463e-49,6.7200662866565498e-37,5.32335954010349e-51,1.8861108310315566e-36,8.7212932887045907e-46,4.1923196474055022e-31,9.6482255124376304e-46,7.3764906286324643e-47,4.1539306775978653e-40,6.8097416834196581e-40,5.5666136188670808e-55,2.0234986283369869e-40,3.7903408051825725e-43,8.9606155287599257e-58,3.4541515710951121e-45,5.255117601882039e-33,7.9991032020718898e-59,8.7362762273155219e-18,2.2838605634565999e-31,3.3718099303356337e-32,2.2838605634566428e-31,6.7015829800492832e-53,1.1262645896166539e-49,7.3229428545303608e-50,1.1066754850913336e-83,1.9903641284354294e-86,1.8654980492182832e-39,9.220162732907517e-49,1.1942852083507262e-47,4.1774598259122089e-63,1.4119444473606153e-40,6.9764024860428882e-70,2.5881495849593753e-49,2.2873739649495097e-58,4.5403427975349363e-67,1.1143716128966606e-67,1.8567079360943447e-59,2.1838953588381903e-52,6.2278039512401611e-71
7.934847071679652e-19,0.25243208642551956,76.950000000000003,0.0,0.0,0.0,0.99999999997706335,9.5,4.0128470990286823e-13,4.8151834017703661e-12,4.8151659347323571e-12,1.1132504834778448e-20,1.1034955067159789e-20,1.2905007543931104e-11,5.7020968132353747e-18,6.1578684468902337e-21,4.1350517509058851e-30,1.2355312765457011e-34,2.614449326419276e-24,1.098423205967983e-17,7.4270679359151119e-23,4.253652385010864e-30,1.6398992261691718e-34,1.1990398635993676e-36,3.2474776732001326e-46,2.5187967901600608e-30,9.451027803584613e-23,6.8094705922858409e-31,6.8094706002609861e-31,6.9666470946319967e-40,1.0079471651896443e-40,1.3028502824800387e-34,3.8313376627545812e-23,8.3994837904608299e-32,6.0762631645635596e-33,1.8301418918047527e-71,5.0974955297057809e-40,6.3310377173308476e-35,1.6941398483982649e-71,1.233279368821665e-19,4.5616349232697425e-49,4.5607472152425231e-49,6.1926486071540154e-28,1.850438538705082e-28,1.6350240704127454e-21,6.1923741686620379e-28,2.6348958777670714e-36,1.694139848375719e-71,2.9953524543490858e-43,5.3702727000253873e-45,2.076057215928108e-51,6.2950612978243873e-61,8.7856945955531806e-36,2.2931759798935942e-70,3.309861474376268e-27,1.4155218640920522e-55,9.1858556245997769e-71,1.759181083071418e-35,1.0382215835715514e-80,7.9002855772629599e-76,2.2357086852104868e-84,4.2021234499752829e-48,5.3762462657679093e-36,1.7035627397859869e-49,1.5089602867740478e-35,1.395474983816345e-44,1.6769960890233666e-30,1.5437924231619329e-44,1.1802984725327887e-45,3.3233022456891644e-39,5.4480500684254129e-39,1.5994388212726337e-53,1.6188576901124604e-39,5.3211236465315781e-42,5.7350933731946631e-56,5.5269194839817907e-44,4.2042501377090126e-32,5.1196938949528483e-57,1.7473047363439999e-17,1.8271716233526175e-30,1.3487806153994367e-31,1.8271716233526855e-30,2.1446173497537615e-51,1.7618129287654808e-48,1.1423151476652217e-48,2.8331767559978907e-81,9.4015246065802789e-84,1.492469269273078e-38,7.4173667207050105e-48,1.9109175915394675e-46,2.6737142009941266e-61,1.1296091771041205e-39,8.9302655694229645e-68,4.1412499359661837e-48,7.3199826299509612e-57,2.9059747255479485e-65,7.1323458044066309e-66,5.9417775860616329e-58,3.4941130973318111e-51,7.9720094805494346e-69
1.5869909395700995e-18,0.25243208642551956,76.950000000000003,0.0,0.0,0.0,0.99999999995412603,9.5,8.0258030563125312e-13,9.6304973929878764e-12,9.6304624699893627e-12,4.4530923933305689e-20,4.3756686749388315e-20,2.5810330994230599e-11,2.2808825415852843e-17,2.4631955736837549e-20,3.1743182472487548e-29,9.8844881357099544e-34,1.0458010087689224e-23,4.3937772293739694e-17,2.970887608275278e-22,3.0658309060231975e-29,1.3117758209006921e-33,9.5925465679380948e-36,5.1960648849847809e-45,2.0150831245759746e-29,3.7804880006049333e-22,5.4477057258224323e-30,5.4477057385829427e-30,1.1146871173724792e-38,1.6127547438011148e-39,1.0423024134898549e-33,1.5325645806465195e-22,6.719709925980182e-31,4.8611151882410146e-32,2.3505405253095795e-69,8.1561827953707925e-39,5.0649419938787637e-34,2.175866466286466e-69,4.9332122435143994e-19,1.4596149655437064e-47,1.4590470388648569e-47,4.9542271616270292e-27,1.4803831657075209e-27,6.5402162064744811e-21,4.9540076141822335e-27,4.2159329496966991e-35,2.1758664662284561e-69,4.7926768564042762e-42,4.5561370650292327e-44,6.6435179943070767e-50,4.0289229369940008e-59,7.02871417435528e-35,2.9353269033966289e-68,1.3239715089339759e-26,2.3977011110177448e-54,1.1758142246101622e-68,1.4073779530501589e-34,2.657903406201664e-78,1.0112609277133171e-73,5.7235373436462463e-82,1.3447124336218997e-46,4.3009999277863583e-35,5.4515322012922666e-48,1.2071968661857837e-34,2.2328074155439069e-43,6.7081207742132414e-30,2.4701237212474191e-43,1.8885253958499808e-44,2.6587048096198771e-38,4.3585404595073661e-38,4.2485920209269854e-52,1.2950879922420823e-38,7.9188955656317191e-41,3.6705490071049825e-54,8.8432828200640088e-43,3.3634103007520044e-31,3.2766844574181359e-55,3.4946652366585802e-17,1.4617662890571561e-29,5.3952463167072764e-31,1.4617662890572651e-29,6.8629435860951353e-50,2.6981655402994879e-47,1.7402736780346759e-47,7.2527926323497925e-79,2.4170410636695145e-81,1.194003724324708e-37,5.9505088814005071e-47,3.0574309091039412e-45,1.7112190998725712e-59,9.0370878392085411e-39,1.1431021175517314e-65,6.626168305136443e-47,2.3424567817892135e-55,1.8598736694328578e-63,4.5648060283008189e-64,1.9014187349769808e-56,5.5897722782521441e-50,1.0204424509151246e-66
3.1740034043743678e-18,0.25243208642551956,76.950000000000003,0.0,0.0,0.0,0.9999999999082515,9.5,1.6051714970453878e-12,1.9261125274734941e-11,1.9261055472239342e-11,1.7812549659864184e-19,1.720299808626792e-19,5.1620875372317541e-11,9.123602268177466e-17,9.8528671744455326e-20,2.3487792723512514e-28,7.9076896451001159e-33,4.1832465990741522e-23,1.75752478108895e-16,1.1883671248450792e-21,2.0442401094739192e-28,1.049153695388313e-32,7.6741282851218469e-35,8.3137086171453554e-44,1.6120822121324099e-28,1.5122105550623884e-21,4.3582162175966192e-29,4.3582162380135379e-29,1.7835068161868979e-37,2.5804348506167674e-38,8.3384774292228367e-33,6.130307366047452e-22,5.3757731727172489e-30,3.8889211421533233e-31,3.0088422000364609e-67,1.3050002495422645e-37,4.0519882426620096e-33,2.7852482357001345e-67,1.9733004920150115e-18,4.6698914713902893e-46,4.66625952634142e-46,3.9634138597114996e-26,1.1843161024654493e-26,2.6161025855826893e-20,3.9632382333674764e-26,6.7455539462219032e-34,2.7852482355516207e-67,7.6683518249372178e-41,4.0606653324755416e-43,2.1259282951944335e-48,2.5785145431472187e-57,5.6230247378397375e-34,3.7572245706569528e-66,5.2959397721448433e-26,4.2613636642231963e-53,1.5050446894509137e-66,1.1259152149143194e-33,6.8042444356085147e-76,1.2944241261808708e-71,1.4652292033099561e-79,4.3031209177073006e-45,3.4406821069748207e-34,1.7445056575076733e-46,9.6576892743408778e-34,3.5725073987231931e-42,2.6832755582236734e-29,3.9522258923074469e-42,3.0216784763907702e-43,2.1269889416747264e-37,3.4868688716370602e-37,1.0139740203130399e-50,1.0360364518288817e-37,1.2193901864939229e-39,2.3491715095351053e-52,1.4149390031632443e-41,2.6906487483929933e-30,2.0970969232723874e-53,6.9894113295592933e-17,1.1694177803058149e-28,2.1581317511881004e-30,1.1694177803059895e-28,2.1961629424691537e-48,3.9757089357271356e-46,2.5407531793724791e-46,1.8565680638509257e-76,6.1879875002372413e-79,9.5521426515040313e-37,4.7670812695324922e-46,4.8915837134904565e-44,1.0951901320266332e-57,7.2297559456487468e-38,1.463183638755012e-63,1.0602003768542547e-45,7.495965207616723e-54,1.190335273457965e-61,2.9214928748204545e-62,6.0846195194177142e-55,8.9407081212544998e-49,1.3061782126349549e-64
6.348028333982905e-18,0.25243208642551956,76.950000000000003,0.0,0.0,0.0,0.99999999981650234,9.5,3.2103538797031157e-12,3.8522380650121294e-11,3.8522241203683171e-11,7.1250552157184362e-19,6.652526457813498e-19,1.0324155404170101e-10,3.6494429025553491e-16,3.9411546401721922e-19,1.6322735821026365e-27,6.3261977175689753e-32,1.6733071577019477e-22,7.030102968009662e-16,4.7534926211734031e-21,1.2230834072596825e-27,8.3888121301210809e-32,6.1393389842962744e-34,1.3301695444285475e-42,1.289667951154336e-27,6.0488727608215096e-21,3.4865935257121556e-28,3.4865935583789263e-28,2.8535802490371426e-36,4.1287042462798205e-37,6.6707561847126208e-32,2.4521247647137058e-21,4.3005503511949263e-29,3.1111279160367961e-30,3.8513645613453692e-65,2.0879957812190248e-36,3.2415883236986903e-32,3.5651608342639468e-65,7.8932062839367323e-18,1.4937752497603149e-44,1.4914544104171263e-44,3.1707260513028098e-25,9.4745132732442339e-26,1.0464379491508158e-19,3.1705855713078238e-25,1.0792876381709015e-32,3.5651608338837454e-65,1.226934923583705e-39,3.9136966568911722e-42,6.8028527035772784e-47,1.6502212039146164e-55,4.4984251472447095e-33,4.8091660767958771e-64,2.1183865748860433e-25,8.1782143923251892e-52,1.9264246696209908e-64,9.0073670146090654e-33,1.7418572745328293e-73,1.6568553914402e-69,3.7509293984997956e-77,1.3769978773600003e-43,2.7523081790816665e-33,5.5824063386283834e-45,7.7261968338746807e-33,5.7159525248779252e-41,1.0733156450865342e-28,6.3235302203313829e-41,4.8347145018558838e-42,1.7016010137714921e-36,2.7895038462898451e-36,2.148797488912652e-49,8.2876010869117158e-37,1.9127916271727044e-38,1.5034654415101674e-50,2.2639032308956015e-40,2.1523535095687705e-29,1.342139305926292e-51,1.3979003883749394e-16,9.3552516846693442e-28,8.6326610800661639e-30,9.3552516846721423e-28,7.0277172724340329e-47,5.489958195644174e-45,3.4577349395337443e-45,4.7519662528481493e-74,1.584141699971229e-76,7.6417586580979395e-36,3.8163461301079362e-45,7.825406532939348e-43,7.0092032943283736e-56,5.7838388747606572e-37,1.8728703480469255e-61,1.6963312826138725e-44,2.398727834441003e-52,7.6181995837600046e-60,1.8697397762731303e-60,1.9470907947709757e-53,1.4295501658246747e-47,1.6719047641179228e-62
9.522053263591441e-18,0.25243208642551956,76.950000000000003,0.0,0.0,0.0,0.99999999972475317,9.5,4.8155362621903022e-12,5.7783635651190743e-11,5.7783426662070949e-11,1.514076368055802e-18,1.3813613370579452e-18,1.5486182262755182e-10,7.7550534367901751e-16,8.3749481129390265e-19,4.3214353429261128e-27,1.8089037889735137e-31,3.555783039704946e-22,1.4938944282450542e-15,1.0101186851004001e-20,3.0106084639259261e-27,2.3979462797432684e-31,1.7554699038669933e-33,4.8958619250329924e-42,3.687640930687222e-27,1.2853873514464246e-20,9.9694933302576518e-28,9.9694934504923353e-28,1.0502998800555277e-35,1.5196363460533041e-36,1.9074115204930615e-31,5.2107572725548704e-21,1.2296750983957954e-28,8.8958498392841618e-30,1.9871624399379945e-64,7.685190267420723e-36,9.268895415938574e-32,1.8394918460690951e-64,1.6773035818334322e-17,6.8189400277170049e-44,6.8061955359468597e-44,9.0662694423475209e-25,2.709110979394173e-25,2.2236716199237214e-19,9.0658677927448069e-25,3.9724869552634687e-32,1.8394918458356713e-64,4.5159254593190375e-39,1.2283304567938743e-41,3.1059160862108091e-46,9.0667599717686565e-55,1.2862668961988014e-32,3.1025588031992619e-63,4.5015780470993643e-25,3.2508443274486775e-51,1.2428029686010159e-63,2.5755465919005167e-32,1.2935282515159223e-72,1.0688986718029922e-68,2.7854958600917011e-76,6.2868708349252488e-43,7.8694762850225513e-33,2.5487218643905578e-44,2.2092127033220957e-32,2.1038361588133618e-40,2.2807991033407217e-28,2.3274697057347944e-40,1.7794982017126611e-41,4.8655224265959942e-36,7.9762368990141245e-36,8.4976974020991002e-49,2.3696180571519371e-36,7.0087843864408948e-38,8.2604797248467087e-50,8.3326550700466096e-40,6.1541024118963588e-29,7.3741088331420218e-51,2.096869680563065e-16,2.6749973621287584e-27,1.8344568900171701e-29,2.6749973621297876e-27,3.2085997764134673e-46,1.8892919866272949e-44,1.1825156985334844e-44,3.5287270940018841e-73,9.4004308197075512e-76,2.1850685638128693e-35,1.0914343089842793e-44,2.8800650262640878e-42,3.8510629593657554e-55,1.6538189157982239e-36,1.2082578255207573e-60,6.2436342618375753e-44,1.0951755598576656e-51,4.185676601314337e-59,1.0272878569665318e-59,8.8897329315642764e-53,5.2599818466890061e-47,1.0786076727027334e-61
1.2696078193199978e-17,0.2524320864255196,76.950000000000003,0.0,0.0,0.0,0.99999999963300423,9.5,6.4207186445069482e-12,7.7044890290930645e-11,7.7044611847402741e-11,2.5828379779931255e-18,2.3073694884433792e-18,2.0648168113312777e-10,1.322918095768665e-15,1.4286659084716593e-18,8.5286339749276655e-27,3.8155132796530365e-31,6.0657523099449784e-22,2.5484027781480528e-15,1.7231449780747871e-20,5.617999304444331e-27,5.0565649999388039e-31,3.7027975412007831e-33,1.2416858564283227e-41,7.7782920932289503e-27,2.1927212668118898e-20,2.1028566076411854e-27,2.1028566381351242e-27,2.663770297208146e-35,3.8541227736827754e-36,4.0232661743157196e-31,8.8889212689155412e-21,2.5937136569880958e-28,1.8763853235175547e-29,1.0840686952313942e-63,1.9491249966281507e-35,1.9550733777631525e-31,1.0035090667708763e-63,2.861276558127588e-17,2.0322327224889836e-43,2.0278530780808837e-43,1.9123329174168077e-24,5.7142819262006242e-25,3.7933057535103649e-19,1.9122482046985861e-24,1.0075063467945932e-31,1.0035090666409342e-63,1.145333699384259e-38,2.7999480773392546e-41,9.257787853289363e-46,3.1173198317199402e-54,2.7131049923568528e-32,1.2116249623756695e-62,7.6791683239039425e-25,8.7968582046027465e-51,4.8534490702893452e-63,5.4325757060726117e-32,5.6648341300882946e-72,4.1743393752455577e-68,1.2198779149182436e-75,1.8739342604853273e-42,1.6598221016174126e-32,7.5969980535571863e-44,4.6598732131826033e-32,5.3357495991230757e-40,3.8907779067428401e-28,5.9029430024175682e-40,4.5131957406343347e-41,1.0262803854939122e-35,1.6824183345218844e-35,2.2562521551326981e-48,4.997982552914734e-36,1.7728647036607031e-37,2.8401165552351691e-49,2.1133379804914735e-39,1.2980235124389079e-28,2.535365369530031e-50,2.7958490094505542e-16,5.6423030156033443e-27,3.12939186128863e-29,5.6423030156059544e-27,9.563907409991059e-46,4.521813327892402e-44,2.8158615219612522e-44,1.5452969541154243e-72,5.5171769893750885e-75,4.6089460691599812e-35,2.3023831515290622e-44,7.3039968605993462e-42,1.3240721267187892e-54,3.4883859483428798e-36,4.7185579457449023e-60,1.5835220994619209e-43,3.2644116625078958e-51,1.4391230914533488e-58,3.532012942440289e-59,2.6497790164031832e-52,1.3336522694976515e-46,4.212241315813991e-61
