Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204),C5H8(336),S(200),C7H8(273),S(400),S(399),S(388),C7H10(238),C7H10(187),S(106),OH(D)(275),S(808),S(826),S(929),S(921),H2O(852)
7.118723353513296e-08,0.29006997736125795,76.950000000000003,0.0,0.0,0.0,0.12041385809699191,9.4966798007412692,0.013373097847995211,0.0082055220966853748,0.066868245170124921,1.238573946511187e-08,0.00043962206468840586,1.4591686176380696e-06,0.1890590070838789,1.1422936688788667e-08,7.7719515538076834e-05,0.46077015480157846,3.4728164668118233e-12,0.042011151815792951,0.017627421516555709,0.0023588026379955224,2.1708926103516509e-05,0.078245285636145828,0.048504071847667869,9.4073627774367513e-06,5.4024071453599663e-06,4.428885511710113e-13,0.0095134760949670515,2.9922323424651232e-11,2.1055372330076575e-06,0.00015117227456517957,0.0031914790962669741,0.0067638125909619366,7.5344374746333251e-05,3.0212704249948242e-05,6.3560665239038737e-10,0.00019596034647959969,1.7188800974492897e-05,0.00032295407857054284,9.9756884533622815e-06,6.9137958959297874e-05,0.00022329681608474874
7.207796052090049e-08,0.2900706792336716,76.950000000000003,0.0,0.0,0.0,0.11772157092303717,9.4966850500744826,0.013377965066164432,0.0079315489697989305,0.066584899905090145,1.2333233522038271e-08,0.00042494446876598693,1.4347028447630129e-06,0.18938144224297024,1.1167535258757346e-08,7.7390046110035131e-05,0.46292296219352885,3.3568700644230346e-12,0.042210234269270758,0.017871626638935122,0.0023598091476177848,2.0984270959119919e-05,0.078577243370170927,0.048430537437415364,9.3930833371251541e-06,5.3942069834606906e-06,4.410110531368619e-13,0.0096509630564949982,3.0336643380268824e-11,2.1347768789230856e-06,0.00015073903758353678,0.0032106106874750669,0.0068791280679114091,7.5698722940422756e-05,3.0265194888253833e-05,6.3632394755575444e-10,0.00019894192298157925,1.7304605916822059e-05,0.00032972660067971514,1.0185050218640047e-05,7.0604661985992638e-05,0.00022887963214353828
7.296868750666803e-08,0.2900713533463702,76.950000000000003,0.0,0.0,0.0,0.11509629861435208,9.4966902346683515,0.013381371668555164,0.0076660655477734678,0.066301276004787441,1.2280677256262245e-08,0.00041072166209090772,1.410825903074416e-06,0.18968442612902708,1.0918491146116294e-08,7.7060260805266649e-05,0.46503965294216443,3.2445162924179953e-12,0.042404051572735101,0.018113915304017427,0.0023604241742923807,2.0282062091748122e-05,0.07889810566128018,0.048352704594791886,9.3779710999873924e-06,5.3855285575470288e-06,4.3913175506336384e-13,0.0097872183804570898,3.0747713381618407e-11,2.1637872111371772e-06,0.00015027809518703948,0.0032283716347484338,0.0069930598632513821,7.6047113087996011e-05,3.0314550666653225e-05,6.3693895888501884e-10,0.0002019015315376721,1.7418337701834231e-05,0.0003365030172388837,1.0394534142497679e-05,7.207235953673297e-05,0.00023448735402123547
7.385941449243557e-08,0.2900720007581762,76.950000000000003,0.0,0.0,0.0,0.11253619205638039,9.496695350418431,0.013383359929271855,0.0074088546953131034,0.06601751624893154,1.2228097050494165e-08,0.00039694201328510317,1.3875215050060421e-06,0.18996847332632338,1.0675628935433178e-08,7.6730325179743164e-05,0.46712109446186023,3.1356632681445103e-12,0.042592750186187321,0.018354291913083236,0.0023606646235262894,1.9601726042851902e-05,0.079208217159264016,0.048270871855413587,9.3620839291769064e-06,5.3764050974504911e-06,4.3725160037951287e-13,0.0099222486810937489,3.1155540880540466e-11,2.1925687387363663e-06,0.00014979150972398305,0.0032447967031404507,0.0071055908540006377,7.6389688444980836e-05,3.0360854544200844e-05,6.3745603476580584e-10,0.00020483898757793866,1.7530069183765829e-05,0.00034328216073185245,1.0604104071815031e-05,7.354079222037592e-05,0.00024011877608590533
7.47501414782031e-08,0.29007262249144156,76.950000000000003,0.0,0.0,0.0,0.11003946079799763,9.496700393701822,0.013383970949279423,0.0071597013647047864,0.065733753968649694,1.2175517540143432e-08,0.00038359400286413982,1.364773883670335e-06,0.19023408430678571,1.0438778776379321e-08,7.6400393824873958e-05,0.46916813022868781,3.0302199928597196e-12,0.042776472590425746,0.018592762124590455,0.0023605467611869826,1.8942694809539845e-05,0.079507913635916319,0.048185322701965738,9.3454767694443853e-06,5.3668681570163077e-06,4.3537147003219607e-13,0.010056061418413703,3.1560135459019459e-11,2.2211221225941951e-06,0.00014928124159361149,0.0032599211745479211,0.0072167061691637141,7.6726588308447175e-05,3.0404187202131217e-05,6.3787935965355972e-10,0.00020775412545358138,1.7639870604776034e-05,0.00035006291379739214,1.0813725405462947e-05,7.5009711751281623e-05,0.00024577273398469112
7.564086846397064e-08,0.2900732195330571,76.950000000000003,0.0,0.0,0.0,0.10760437083641282,9.4967053613433219,0.013383244692775591,0.0069183928989212306,0.065450113609263588,1.2122961717463392e-08,0.00037066623946118685,1.3425677730328703e-06,0.19048174587047503,1.0207776173593439e-08,7.6070611021030168e-05,0.47118158054316511,2.9280964798921634e-12,0.042955357372063296,0.018829332752817649,0.0023600862326266718,1.8304406651035964e-05,0.079797522076297117,0.048096326236770758,9.3282017776014441e-06,5.3569476890261276e-06,4.3349218621033364e-13,0.010188664815027587,3.1961508657515015e-11,2.2494481631589287e-06,0.00014874915273733444,0.0032737807192152854,0.0073263930655634892,7.7057948142993525e-05,3.0444627115085523e-05,6.3821295892497732e-10,0.00021064679735575029,1.7747809661401317e-05,0.0003568442073479745,1.1023365036130251e-05,7.6478880535096939e-05,0.00025144810343781168
7.653159544973818e-08,0.2900737928354585,76.950000000000003,0.0,0.0,0.0,0.10522924250206721,9.4967102505834919,0.013381220022229585,0.0066847192980253852,0.065166711259411286,1.2070451029461541e-08,0.00035814747408643912,1.3208883889881649e-06,0.1907119315697445,9.9824617860316852e-09,7.5741111351945262e-05,0.47316224326407935,2.8292038672848112e-12,0.043129539309369774,0.019064011672886572,0.0023592980818109952,1.7686306797728772e-05,0.080077360781769788,0.048004137831243715,9.3103084484937624e-06,5.346672117541905e-06,4.3161451584607053e-13,0.010320067778877291,3.2359673814095763e-11,2.2775477890090466e-06,0.00014819701016809074,0.0032864112768600522,0.0074346408085132704,7.7383899702329213e-05,3.0482250619692334e-05,6.3846070373937667e-10,0.00021351687230047412,1.7853951572680759e-05,0.0003636250187428995,1.1232991293830538e-05,7.7948071266249473e-05,0.00025714379903588996
7.742232243550572e-08,0.2900743433176263,76.950000000000003,0.0,0.0,0.0,0.10291244843827978,9.4967150590485883,0.013377934732145892,0.0064584734520230303,0.064883655148571431,1.201800546995754e-08,0.00034602661259045984,1.2997214112892733e-06,0.19092510211779676,9.7626812353059152e-09,7.5412020282392426e-05,0.47511089451469485,2.7334545162498553e-12,0.043299149458589953,0.019296807731812381,0.0023581967703705502,1.7087848071159428e-05,0.080347739483362574,0.04790899975211222,9.2918437364607605e-06,5.3360684076578472e-06,4.2973917390669949e-13,0.01045027983150856,3.2754645913780609e-11,2.3054220461344035e-06,0.00014762648951233115,0.0032978489469901911,0.0075414405572963601,7.7704571146270374e-05,3.051713198062031e-05,6.3862631588634307e-10,0.00021636423517553218,1.7958359149437325e-05,0.00037040437001609433,1.1442573891097423e-05,7.9417066537249467e-05,0.00026285877304466234
7.831304942127325e-08,0.2900748718660779,76.950000000000003,0.0,0.0,0.0,0.10065241167069972,9.4967197847222167,0.013373425581608643,0.0062394513430617396,0.064601046114921429,1.196564366614722e-08,0.00033429272648660192,1.2790529662864356e-06,0.19112170578232918,9.5482849225415902e-09,7.5083454701385836e-05,0.47702828936258712,2.6407620966609741e-12,0.043464315240429811,0.01952773066524555,0.0023567961965050457,1.6508491422638051e-05,0.080608959464130062,0.047811141764430819,9.2728521722886133e-06,5.3251621326642709e-06,4.2786682649012125e-13,0.010579311041549834,3.3146441447518254e-11,2.3330720879026354e-06,0.00014703917854272914,0.0033081298879811417,0.0076467852553983914,7.8020087153356406e-05,3.0549343454214466e-05,6.3871337260097801e-10,0.00021918878584531985,1.8061092864264664e-05,0.00037718132615858422,1.1652083869868612e-05,8.0885658459834396e-05,0.00026859201422060484
7.920377640704079e-08,0.2900753793358468,76.950000000000003,0.0,0.0,0.0,0.098447603761913416,9.4967244259187122,0.013367728325659441,0.0060274522196464148,0.064318978045341882,1.1913382960008728e-08,0.00032293506227546468,1.2588696104326507e-06,0.19130217876491751,9.3391278533139175e-09,7.4755523433015815e-05,0.47891516247427723,2.5510416607123401e-12,0.043625160526440061,0.019756791019583986,0.00235510971367994,1.594770639757225e-05,0.080861313689305603,0.047710781711550097,9.2533759756884785e-06,5.3139775386417248e-06,4.2599809373586418e-13,0.010707171963075827,3.3535078280260854e-11,2.3604991656721689e-06,0.00014643658068308864,0.0033172902244806633,0.0077506695254189574,7.8330569029282546e-05,3.0578955349821907e-05,6.3872531133074141e-10,0.00022199043830998795,1.8162210921826469e-05,0.00038395499345540956,1.1861493550051977e-05,8.2353648297935059e-05,0.00027434254664054642
8.009450339280833e-08,0.29007586655144957,76.950000000000003,0.0,0.0,0.0,0.096296543046822669,9.4967289812580642,0.01336087774555861,0.0058222787453321963,0.064037538289265408,1.1861239484865561e-08,0.00031194304940311774,1.239158314516485e-06,0.19146694556675714,9.1350694702464402e-09,7.442832771689278e-05,0.4807722287457829,2.4642097057850107e-12,0.043781805725059235,0.019984000079149057,0.0023531501490643759,1.5404971532036461e-05,0.081105086943140697,0.047608126072307834,9.2334551633525274e-06,5.302537606515527e-06,4.2413355256291811e-13,0.010833873578549804,3.3920575527612733e-11,2.3877046200149961e-06,0.00014582011846981963,0.0033253659627134348,0.0078530895685733765,7.8636134811334294e-05,3.0606036088907333e-05,6.3866543444021292e-10,0.00022476911991535788,1.8261769329126792e-05,0.0003907245178765606,1.2070776479760465e-05,8.3820846112395893e-05,0.00028010942854792036
8.098523037857586e-08,0.2900763343078371,76.950000000000003,0.0,0.0,0.0,0.094197792944664224,9.4967334496423934,0.013352907677977546,0.0056237371241615111,0.06375680804796309,1.1809228237401911e-08,0.00030130630697444135,1.2199064485847412e-06,0.19161641934134899,8.9359734928802426e-09,7.4101961660053727e-05,0.48260018391014264,2.3801842274792894e-12,0.04393436786710779,0.020209369798133193,0.0023509298216672254,1.4879774687596013e-05,0.081340555971424422,0.047503370495800126,9.213127652657826e-06,5.2908641116109797e-06,4.222737392449458e-13,0.010959427246054023,3.4302953440559398e-11,2.4146898725140643e-06,0.00014519113695683398,0.0033323929132634111,0.0079540430686827982,7.893689936899897e-05,3.0630652262053712e-05,6.3853691384221862e-10,0.0002275247706103233,1.8359821965455496e-05,0.00039748908352133482,1.2279907387197725e-05,8.5287070417341837e-05,0.00028589175121792047
8.18759573643434e-08,0.2900767833713278,76.950000000000003,0.0,0.0,0.0,0.092149960343777537,9.4967378302338457,0.013343851043167295,0.0054316372049324404,0.063476862740762183,1.1757363145407217e-08,0.00029101464933331295,1.2011017675197493e-06,0.19175100223468669,8.7417077644445009e-09,7.3776512662068674e-05,0.4843997051229183,2.2988847636956992e-12,0.044082960690552474,0.020432912737041498,0.0023484605601352061,1.4371613329923475e-05,0.081567989628766269,0.047396700314165457,9.1924293611027438e-06,5.2789776807578507e-06,4.2041915183277395e-13,0.011083844650532523,3.4682233297806824e-11,2.4414564181018556e-06,0.00014455090705294858,0.0033384066209199972,0.0080535291005403159,7.9232974500922573e-05,3.0652868683938751e-05,6.3834279554564507e-10,0.00023025734224865285,1.8456420651754712e-05,0.00040424791111537227,1.2488862134171514e-05,8.6752147848048622e-05,0.00029168863784348979
8.276668435011094e-08,0.2900772144805246,76.950000000000003,0.0,0.0,0.0,0.090151694055451412,9.4967421224338509,0.013333739872146271,0.0052457925662195105,0.063197772349595338,1.1705657131509305e-08,0.00028105809061247764,1.1827323972380885e-06,0.19187108571347553,8.5521441051802441e-09,7.3452061814975286e-05,0.48617145152662589,2.2202324305769001e-12,0.044227694724383197,0.020654642003363075,0.0023457537201834002,1.3879994756304239e-05,0.081787649029808437,0.047288291033875704,9.1713943015720237e-06,5.2668978469993569e-06,4.185702524334399e-13,0.011207137758785358,3.5058437305283143e-11,2.4680058179084087e-06,0.00014390062878292127,0.0033434423011838754,0.0081515480425326473,7.9524469028369196e-05,3.0672748446372797e-05,6.3808600411194169e-10,0.00023296679793229669,1.8551615219188869e-05,0.00041100025655950353,1.2697617671208245e-05,8.8215912840144235e-05,0.00029749924244375231
8.365741133587848e-08,0.29007762834721074,76.950000000000003,0.0,0.0,0.0,0.088201683333388556,9.4967463258636737,0.013322605332947964,0.0050660205839150804,0.062919601743194525,1.1654122173139668e-08,0.00027142684834775252,1.1647868214794253e-06,0.19197705088188538,8.367158171888997e-09,7.3128684279569241e-05,0.48791606479500088,2.1441499510582834e-12,0.044368677371467088,0.020874571196221603,0.0023428202016341003,1.3404436276722709e-05,0.081999787703609606,0.047178308806076409,9.150054673536349e-06,5.2546431019664223e-06,4.167274693545018e-13,0.011329318777967518,3.5431588502379227e-11,2.4943396925885972e-06,0.00014324143446502955,0.0033475347830394602,0.0082481014933906312,7.981148888533411e-05,3.0690352969480236e-05,6.3776934701378551e-10,0.00023565311139348388,1.8645453576734001e-05,0.00041774540952944163,1.2906151994238869e-05,8.9678207319944338e-05,0.00030332274879622193
8.454813832164601e-08,0.2900780256572272,76.950000000000003,0.0,0.0,0.0,0.086298656455523134,9.4967504403462204,0.013310477755967425,0.0048921424829184391,0.062642410982160723,1.1602769358958908e-08,0.00026211134624366372,1.1472538691559456e-06,0.19206926878731667,8.1866293233965936e-09,7.2806449639481864e-05,0.48963416965795536,2.0705616767152593e-12,0.044506012990263348,0.021092714354767329,0.002339670465044841,1.2944465352846221e-05,0.082204651750512378,0.047066910876556463,9.1284409502992604e-06,5.2422309459819876e-06,4.1489119912176724e-13,0.01145040011735949,3.5801710674524767e-11,2.5204597161000814e-06,0.00014257439179962976,0.0033507184576132927,0.0083431921929371829,8.0094137205453172e-05,3.0705742051101648e-05,6.3739551889068906e-10,0.00023831626641306977,1.8737981777631019e-05,0.00042448269212526406,1.3114444102823679e-05,9.1138880405704497e-05,0.00030915836939387229
8.543886530741355e-08,0.2900784070713286,76.950000000000003,0.0,0.0,0.0,0.084441379365110092,9.4967544658889462,0.013297386658443454,0.0047239833744694114,0.0623662556060652,1.1551608941956413e-08,0.00025310221617063625,1.1301227022345201e-06,0.19214810071563301,8.010440491639856e-09,7.2485422234387965e-05,0.49132637440804383,1.999393603540157e-12,0.044639802975300166,0.021309085910085533,0.0023363145479108928,1.2499619698878165e-05,0.082402480000870859,0.046954246015955721,9.1065819624097647e-06,5.229677935963385e-06,4.1306180837809499e-13,0.011570394353189966,3.6168828271719537e-11,2.5463676099048286e-06,0.00014190050686445959,0.0033530272323507456,0.0084368239466982246,8.0372514405844129e-05,3.0718973914490747e-05,6.3696710569748971e-10,0.00024095625627275602,1.8829244084573746e-05,0.00043121145756956565,1.3322473959881327e-05,9.2597788119554638e-05,0.0003150053444279248
8.632959229318109e-08,0.2900787732260186,76.950000000000003,0.0,0.0,0.0,0.082628654368177637,9.4967584026679184,0.013283360768111612,0.0045613722805028555,0.062091186903665004,1.1500650389425036e-08,0.00024439029946741336,1.1133828041253072e-06,0.19221389847629439,7.8384780581001858e-09,7.2165661473603943e-05,0.49299327138921323,1.9305733822307511e-12,0.044770145836330183,0.021523700640408164,0.0023327620804312879,1.2069447347932385e-05,0.082593504175073718,0.046840454930839603,9.0845049773630626e-06,5.2169997311930263e-06,4.1123963567044992e-13,0.01168931419630367,3.6532966332658265e-11,2.5720651375685543e-06,0.0001412207270136236,0.0033544944903570978,0.0085290015542402644,8.0646718268009157e-05,3.0730105254376231e-05,6.3648658874266732e-10,0.00024357308323896069,1.8919283033525537e-05,0.00043793108895310543,1.3530222452886047e-05,9.4054793109867892e-05,0.00032086294079701293
8.722031927894862e-08,0.29007912473436337,76.950000000000003,0.0,0.0,0.0,0.080859318884596465,9.4967622510128731,0.013268428046061558,0.0044041421462893277,0.061817252167248878,1.1449902429998881e-08,0.00023596664761643172,1.0970239685519796e-06,0.19226700467780172,7.6706317353235682e-09,7.1847222131256252e-05,0.49463543746857341,1.8640303235254212e-12,0.044897137276095171,0.02173657362942729,0.002329022300830865,1.1653506687286122e-05,0.082777949044353719,0.046725670656283809,9.0622357757143098e-06,5.2042111370291906e-06,4.0942499313193431e-13,0.011807172462479778,3.6894150414108509e-11,2.5975540997338337e-06,0.00014053594367823474,0.0033551530545631965,0.0086197307410972954,8.0916844015920694e-05,3.0739191281455402e-05,6.359563486143417e-10,0.00024616675807626141,1.9008139496078817e-05,0.00044464099802673179,1.3737671356495354e-05,9.5509764383805394e-05,0.00032673045114319849
8.811104626471616e-08,0.2900794621867846,76.950000000000003,0.0,0.0,0.0,0.079132244250171305,9.4967660113932979,0.013252615708830479,0.0042521298425246389,0.061544494932066901,1.1399373097930766e-08,0.00022782252235438899,1.0810362888801185e-06,0.19230775299384481,7.5067944532808023e-09,7.1530154624128891e-05,0.49625343449189224,1.7996953990765892e-12,0.04502087026664315,0.021947720227519844,0.0023251040702337517,1.1251366465596875e-05,0.082956032591923023,0.046610018930619258,9.0397987237318254e-06,5.1913261466294627e-06,4.0761816806511681e-13,0.011923982045217954,3.725240652521855e-11,2.6228363294439372e-06,0.0001398469950675579,0.0033550351563902616,0.0087090180941499298,8.118298439140778e-05,3.0746285765382982e-05,6.3537866899256857e-10,0.00024873729958847302,1.9095852740289743e-05,0.0004513406240383356,1.3944803296569698e-05,9.696257704977092e-05,0.00033260719291516199
