Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995)
9.665984697061673e-12,0.3855884569077545,76.950000000000003,0.0,0.0,0.0,0.65841553485783111,9.4999916251501304,0.00018688408345214811,0.0015965498178759101,0.0015598376958539271,7.2178391929416444e-06,9.1103010570142412e-11,0.005761053437386243,0.070901492411073921,4.8256389387076283e-07,2.7876150762312993e-14,9.9279971992205388e-11,4.1950669376862329e-08,0.25784634964586556,1.1498773174003251e-06,1.5017640420623532e-15,8.1500649789757421e-16,6.213267897163839e-12,1.6606378240649027e-15,2.7464327073976474e-05,2.1375942692268906e-05,9.5299975959994481e-06,9.5310001935027124e-06,6.5590966217076832e-10,3.1482802456381358e-10,6.9252278843685823e-08,1.4870417705065192e-06,2.0470854086343627e-10,4.8486986768099965e-11,8.3001977303111179e-15,5.1630705354212225e-11,3.9142025276230742e-10,8.1928761255097381e-15,0.0032559537878241928,2.217565182893932e-16,9.3588170237979101e-17,0.00013631578910392841,2.2814279451157136e-05,2.0549871082712315e-05,0.0001780263876942373,4.9741945157501401e-05,8.1535782378007234e-15,3.976143479001561e-12,4.7881461907840918e-13,4.7376197890309577e-13,2.0609163418288985e-15,3.2942496481334341e-11,1.6997355692428746e-18,1.4746135597802196e-08,6.8772556974671258e-17,4.0136844773880446e-17,1.679558351533379e-10,9.7872670850627297e-21,1.0595826671319324e-20,7.7643005413797125e-24,3.4670769182036085e-08,4.4034956285422078e-12,6.381083484339496e-09,3.1445928101607234e-09,1.1835543326154737e-13,1.4881216953988181e-11,2.3738466688052321e-13,4.4690389716888562e-13,5.8342713962515347e-14,1.9103062880200175e-13,2.8946299310526773e-21,4.5091046866060735e-13,4.547765862157107e-10,1.837595345108785e-09,3.181052322478605e-11,6.553391052284776e-10,8.7503542032191137e-10,6.600000927660072e-07,6.1554592250418321e-09,9.1279629533486924e-12,6.1554654154058069e-09
9.91977851178249e-12,0.385588459069979,76.950000000000003,0.0,0.0,0.0,0.65124494654293008,9.4999914507308372,0.00019081510407350578,0.0016230485366215853,0.0015848160633795141,7.3675625850913048e-06,9.2615093324589036e-11,0.005698629830636094,0.072426553175981692,4.9082490947155824e-07,2.845440034138117e-14,1.0446230618739956e-10,4.3902647851094499e-08,0.26341671223452945,1.1955183753136882e-06,1.5274727554554526e-15,8.3042480639531253e-16,6.6668502517721647e-12,1.7475411398115882e-15,2.8768070803509211e-05,2.2153590610977862e-05,1.0178395467526697e-05,1.0179466906530215e-05,7.0078356928359378e-10,3.3657394174969848e-10,7.0778990071130391e-08,1.5458373055305152e-06,2.1284142417233355e-10,5.0457324110757965e-11,9.7189369713078232e-15,5.3804087026178759e-11,4.1441255175482733e-10,9.619235899116081e-15,0.0033284660034532316,2.3109383705269429e-16,9.7528190678391829e-17,0.00013769148393233432,2.2799922955557517e-05,2.0371507138770741e-05,0.00018113911774432026,5.2114390311402342e-05,9.5717848475138585e-15,4.2515003601208222e-12,5.1920773682706148e-13,5.1372286236438933e-13,2.2988016782398765e-15,3.437019318894514e-11,1.9326151331599234e-18,1.5321286806482956e-08,7.618217283694271e-17,4.6008564296687948e-17,1.7479070814657697e-10,1.1491125845219974e-20,1.2128266305072431e-20,9.065987598557478e-24,3.7415338169335951e-08,4.5753374250187419e-12,6.8586915399924485e-09,3.3645422691694635e-09,1.2665501550755299e-13,1.5613237799161187e-11,2.5408750086089792e-13,4.8299222774643817e-13,6.1654087476274882e-14,2.0038274605911463e-13,3.1283760245731738e-21,4.8236282896776587e-13,4.8653864566217009e-10,1.980076946439772e-09,3.4023672567770855e-11,6.6953836976679847e-10,9.5739787064403646e-10,6.7633651529889018e-07,6.1543719143249835e-09,9.5945815372135529e-12,6.154378290107311e-09
1e-11,0.38558846135035807,76.950000000000003,0.0,0.0,0.0,0.64899480499914752,9.4999913963729057,0.0001920487202042754,0.0016313041014606251,0.0015925872484037727,7.414165610545261e-06,9.3086176350289807e-11,0.0056790412212517731,0.072905081999133564,4.9339859391435999e-07,2.8634386778179419e-14,1.061190078559418e-10,4.45262841728579e-08,0.26516484691447473,1.2099957965771795e-06,1.5354821962919872e-15,8.352676736502364e-16,6.8142025066985122e-12,1.7753250451717292e-15,2.9184574069344972e-05,2.2399255907907634e-05,1.0388164776750431e-05,1.0389258493062812e-05,7.153033377599311e-10,3.4361210559022742e-10,7.1258114223801581e-08,1.5645707872046006e-06,2.1543286205097166e-10,5.1085310572887994e-11,1.0206258481993093e-14,5.4497066625232375e-11,4.2184072892398491e-10,1.0110204103498732e-14,0.0033512383661886331,2.3407103662533266e-16,9.8784462075511812e-17,0.00013810799361851854,2.2792871022005764e-05,2.0315283502326088e-05,0.00018210615443482931,5.2871183451350142e-05,1.0059894347130718e-14,4.3409057985079479e-12,5.324049739164163e-13,5.2677797427539871e-13,2.3780180061183183e-15,3.4825582419464478e-11,2.011084980705775e-18,1.5503544909279494e-08,7.8635747732028874e-17,4.7999418577983509e-17,1.7695780233730591e-10,1.2077770523835926e-20,1.2647197849145199e-20,9.5122916058033927e-24,3.8309547247396316e-08,4.629792829018173e-12,7.0138211775125616e-09,3.4358146016171718e-09,1.2934460060074521e-13,1.5847874567548318e-11,2.5950078245347363e-13,4.9474738210592493e-13,6.271827888200443e-14,2.0337961080938807e-13,3.2045147951951674e-21,4.9255331053297899e-13,4.968297662711935e-10,2.0264069457862465e-09,3.4740116317822175e-11,6.7399449327880458e-10,9.8443343581398665e-10,6.8148618384489188e-07,6.153984239886688e-09,9.7441648767052744e-12,6.1539906738170614e-09
1.0173572326503306e-11,0.38558846135035807,76.950000000000003,0.0,0.0,0.0,0.64415302329635749,9.49999128001744,0.00019470326571811413,0.0016489713190711839,0.001609200266449514,7.5138253544100379e-06,9.4094311611195414e-11,0.0056368911077431614,0.07393470246898573,4.989063743917207e-07,2.9019284582962039e-14,1.0973343338554794e-10,4.5886375073588676e-08,0.26892666505261303,1.2413974309313946e-06,1.5526226977226961e-15,8.4569770536293886e-16,7.1396106681899364e-12,1.8359452033631797e-15,3.0092860027151053e-05,2.2930444491368909e-05,1.0849949757600927e-05,1.0851092524419007e-05,7.4727062990732337e-10,3.5911065457515677e-10,7.2289142975158213e-08,1.6053446308395568e-06,2.2107339667202698e-10,5.2452451948219234e-11,1.1328756856345593e-14,5.600614723384007e-11,4.3817810460296475e-10,1.1242951851905478e-14,0.0034002680943352628,2.4055440808726807e-16,1.0152020865252503e-16,0.00013897968689799303,2.277368308990103e-05,2.0193896193605669e-05,0.00018417112602795523,5.4519647031110437e-05,1.1185952461418283e-14,4.5382763359169793e-12,5.616733142087987e-13,5.5572952035325609e-13,2.5562482123974299e-15,3.5817547262027358e-11,2.1892120921577895e-18,1.5898561883062607e-08,8.4132266628146043e-17,5.2540397168362846e-17,1.8165657842669233e-10,1.343158280996832e-20,1.3829673492672803e-20,1.0538897318127702e-23,4.0288577977582918e-08,4.7478182376616088e-12,7.3563445124294769e-09,3.5929054862108115e-09,1.3527300999344815e-13,1.6360882163787911e-11,2.7143363009171729e-13,5.2075712503195182e-13,6.5049487588521659e-14,2.0993060296966136e-13,3.3729812940398091e-21,5.1501186034112444e-13,5.1951058853793691e-10,2.1287862758241871e-09,3.6318018274470505e-11,6.8358364271590621e-10,1.0445994172400368e-09,6.9260515023894692e-07,6.1530752223686865e-09,1.0071221178271412e-11,6.153081781360438e-09
1.0427366141224122e-11,0.3855884637484472,76.950000000000003,0.0,0.0,0.0,0.6371388898234529,9.499991112940279,0.00019854903853181913,0.0016743306854181232,0.0016330032782546587,7.6566932678530936e-06,9.5541379866455873e-11,0.0055758296458510966,0.075426125850841144,5.0681219223515396e-07,2.9571057486849066e-14,1.1509016261927263e-10,4.790115710509286e-08,0.27437687115753234,1.2874881285767825e-06,1.5772260170839655e-15,8.608344918172124e-16,7.6317407460161887e-12,1.9257967741271531e-15,3.1438140761486478e-05,2.3706002399940499e-05,1.1544629267433044e-05,1.1545845845637169e-05,7.9536885879523626e-10,3.8243735599972385e-10,7.3782919317919262e-08,1.6655471586812616e-06,2.2940214950532197e-10,5.4471793088716537e-11,1.314852084134514e-14,5.8236218997744284e-11,4.6272264856654449e-10,1.3084395996439552e-14,0.0034713655589932737,2.5013536490823995e-16,1.0556301484528641e-16,0.00014018319648966809,2.2736425796028594e-05,2.0017065855210345e-05,0.0001871239538062617,5.6956378522994295e-05,1.3016263500570359e-14,4.836618448405476e-12,6.0624593544805333e-13,5.9981547697439649e-13,2.834219417012326e-15,3.7284120974645292e-11,2.4711091530818708e-18,1.6477603555435039e-08,9.2642686811604682e-17,5.9784752767848885e-17,1.8854894688016588e-10,1.5633386055632308e-20,1.571295903987368e-20,1.219945824434773e-23,4.3292213173775069e-08,4.9208313642014577e-12,7.874173482373154e-09,3.8297095262108318e-09,1.4421045803368275e-13,1.7124085251381523e-11,2.8942520477279757e-13,5.6021285991681413e-13,6.8528412938640027e-14,2.1967322756020248e-13,3.62853817151528e-21,5.4886101894119962e-13,5.536959022377959e-10,2.2837694219195725e-09,3.8693490969471067e-11,6.974766143146433e-10,1.1367406327103866e-09,7.0880597450148105e-07,6.1515781934126122e-09,1.0557758645599164e-11,6.151584933430944e-09
1.0681159955944939e-11,0.3855884662637368,76.950000000000003,0.0,0.0,0.0,0.63020168083491024,9.4999909494296482,0.0002023528874300843,0.0016991388822309135,0.0016562377868973952,7.7962322133341323e-06,9.6956996913022319e-11,0.005515437909287769,0.076901006817752499,5.1454618128132508e-07,3.0109973519995099e-14,1.2052937261460902e-10,4.9946315030547979e-08,0.27976798622503923,1.3337651711065123e-06,1.6012945962250274e-15,8.7584408670803532e-16,8.1434220444881353e-12,2.0170437698528035e-15,3.2803368093845e-05,2.447978861731915e-05,1.2262388238292359e-05,1.2263681107131496e-05,8.4507524677765597e-10,4.0655272853636322e-10,7.5260498837657517e-08,1.7264286736379986e-06,2.3782542563807465e-10,5.6514783292965216e-11,1.5198250993049959e-14,6.0493650301249217e-11,4.8805162500693796e-10,1.5165315605055044e-14,0.0035417639189945882,2.5983390533637982e-16,1.0965542707093855e-16,0.00014130473515235138,2.268895982129538e-05,1.9841042158761039e-05,0.00018999912039257305,5.9423277208947871e-05,1.5084256463879865e-14,5.1466682057160059e-12,6.529589351157399e-13,6.460129906688533e-13,3.1336923884058389e-15,3.8769486042441642e-11,2.7799355713447291e-18,1.7058069314650007e-08,1.0173309654531575e-16,6.77964645210889e-17,1.9546349824041788e-10,1.812302923867163e-20,1.7791571286206347e-20,1.4065077705783287e-23,4.6427896881994335e-08,5.0942745092064322e-12,8.4122966380935877e-09,4.0749763188657795e-09,1.5346820584987034e-13,1.7902786907492758e-11,3.0806397890639601e-13,6.0137231227948954e-13,7.2090390451721196e-14,2.2960970793805122e-13,3.8951300794668303e-21,5.8391302496969271e-13,5.8909732765593182e-10,2.4450682691103764e-09,4.114996817603225e-11,7.1121895598394018e-10,1.2339178684812433e-09,7.2493898055955016e-07,6.1498895335439217e-09,1.105407100664577e-11,6.1498964524319901e-09
1.0934953770665755e-11,0.3855884688956579,76.950000000000003,0.0,0.0,0.0,0.62334054092668134,9.4999907894160334,0.00020611527215775576,0.0017234078884790667,0.0016789162019166617,7.9325079502744896e-06,9.8341846303564699e-11,0.0054557084485177256,0.078359526824968495,5.2211207636475284e-07,3.0636286653103329e-14,1.2604801181409921e-10,5.20211846371985e-08,0.28510065863364137,1.380204283249366e-06,1.6248400581465969e-15,8.9073504852487769e-16,8.6748263562936441e-12,2.1096352673564989e-15,3.418800605445203e-05,2.5251352616544886e-05,1.3003167116920182e-05,1.3004538749824383e-05,8.9638581445609578e-10,4.3145497090252204e-10,7.6722059271865554e-08,1.7879733243633313e-06,2.4634101870903622e-10,5.8580870986705732e-11,1.7499147995487176e-14,6.2777803758465963e-11,5.1417018729200394e-10,1.7508871424042714e-14,0.0036114687148370538,2.6964729007102164e-16,1.1379628967104017e-16,0.00014234695114143933,2.2632040513145941e-05,1.9665849639342645e-05,0.00019279812320911676,6.1919064256295734e-05,1.7412862880502978e-14,5.4685616533659005e-12,7.0184442575780528e-13,6.9435308244021125e-13,3.4556572013893536e-15,4.0273223367154054e-11,3.1173660682682185e-18,1.7639630935871793e-08,1.1142295349308097e-16,7.6632813666225325e-17,2.0239609514640618e-10,2.0928812209363769e-20,2.0079496175663114e-20,1.6154159733656219e-23,4.9697212351656719e-08,5.26804964111438e-12,8.9708196925118914e-09,4.3287228724974544e-09,1.6304691268902236e-13,1.8696931386461041e-11,3.2735132676662128e-13,6.4424702204990407e-13,7.5734974564078824e-14,2.3973918937120269e-13,4.172831761510995e-21,6.2016989355941223e-13,6.2571689054445895e-10,2.6127206340134106e-09,4.3687277079271553e-11,7.2481232054206489e-10,1.3362232718196795e-09,7.4100417598520814e-07,6.1480176247254564e-09,1.1560035685543931e-11,6.1480247203523384e-09
1.1188747585386571e-11,0.38558847164358584,76.950000000000003,0.0,0.0,0.0,0.61655462446143616,9.4999906328303396,0.00020983664734811492,0.0017471494214255268,0.001701050660631158,8.0655859025207883e-06,9.9696596657014725e-11,0.0053966338991082606,0.079801865310094991,5.2951353071284326e-07,3.1150249560849935e-14,1.3164309819992799e-10,5.4125116099391038e-08,0.29037552954801216,1.4267821761593008e-06,1.647873771883776e-15,9.0551558643047853e-16,9.2261159749905629e-12,2.2035214998751447e-15,3.5591527490256355e-05,2.6020268076857775e-05,1.376689329125529e-05,1.3768346154419382e-05,9.492956638163079e-10,4.5714182363958459e-10,7.8167776380162188e-08,1.8501656155008029e-06,2.5494677190507783e-10,6.0669516979522208e-11,2.007360906596837e-14,6.5088056289321729e-11,5.4108320850734968e-10,2.0139674338410213e-14,0.0036804855020930991,2.7957284129357663e-16,1.1798447292529491e-16,0.00014331242034040301,2.2566373362382756e-05,1.9491511401682896e-05,0.00019552243785897648,6.4442489111069399e-05,2.0026442680119762e-14,5.8024294512354948e-12,7.5293332546343239e-13,7.4486556401047542e-13,3.8011162801675505e-15,4.1794922798573479e-11,3.4851197215003976e-18,1.8221974013264507e-08,1.2173149103853377e-16,8.6353551117093395e-17,2.0934277237360183e-10,2.4080900857210001e-20,2.2591256775543476e-20,1.8486121706043599e-23,5.3101674500490285e-08,5.4420628534210287e-12,9.5498362862369242e-09,4.5909614809919641e-09,1.7294705867929236e-13,1.9506467126508546e-11,3.4728825883652898e-13,6.8884723919936367e-13,7.9461746389274178e-14,2.5006087147630823e-13,4.4617096061989511e-21,6.5763296466224264e-13,6.635559318544012e-10,2.78676039726016e-09,4.6305197182499456e-11,7.3825834241729631e-10,1.4437448103480105e-09,7.570015829959994e-07,6.1459705383738762e-09,1.2075530518665571e-11,6.1459778086344616e-09
1.1442541400107388e-11,0.385588474506844,76.950000000000003,0.0,0.0,0.0,0.60984309545155835,9.4999904796040298,0.00021351746258122399,0.0017703749423883103,0.0017226530343093117,8.1955309882597349e-06,1.010219019873456e-10,0.0053382069807089479,0.081228199716129088,5.3675411774290548e-07,3.1652112964994406e-14,1.3731171894297239e-10,5.625747366994782e-08,0.29559323300140355,1.4734765131460295e-06,1.6704068580984656e-15,9.2019357293777995e-16,9.7974439561561e-12,2.2986538514833339e-15,3.7013413940416896e-05,2.6786131931908121e-05,1.4553481797410903e-05,1.4555018348455087e-05,1.003799027826086e-09,4.836105937333494e-10,7.9597823966896172e-08,1.9129903997814973e-06,2.6364057686129789e-10,6.2780194189893615e-11,2.2945243761835771e-14,6.742379880184904e-11,5.6879528897862193e-10,2.3083820434985588e-14,0.0037488198477970114,2.8960794130210363e-16,1.2221887247550298e-16,0.00014420364804226802,2.2492617310625422e-05,1.9318049186544537e-05,0.00019817351821249123,6.6992329034843342e-05,2.2950817930266419e-14,6.1483969554433402e-12,8.0625538531534593e-13,7.9757906584768282e-13,4.1710837851453074e-15,4.3334182912398043e-11,3.8849588326403538e-18,1.8804797508460045e-08,1.3267770084961122e-16,9.702091747526585e-17,2.1629973123308939e-10,2.7611386126147908e-20,2.5341912268852685e-20,2.108140972509683e-23,5.6642731432382569e-08,5.6162242299214408e-12,1.0149428377203703e-08,4.8616999240037187e-09,1.8316895243012971e-13,2.0331346532946278e-11,3.6787543722689402e-13,7.3518197261722742e-13,8.3270312837301069e-14,2.6057400551123669e-13,4.7618219635913291e-21,6.963029319615337e-13,7.0261513708590977e-10,2.9672176307870065e-09,4.900346286008379e-11,7.5155863785805228e-10,1.5565663033234427e-09,7.7293123800737847e-07,6.1437560483415238e-09,1.2600433807498721e-11,6.1437634911564096e-09
1.1696335214828204e-11,0.3855884774847074,76.950000000000003,0.0,0.0,0.0,0.60320512744366217,9.4999903296692771,0.00021715816244157314,0.0017930956623736969,0.001743734934172358,8.322407482964928e-06,1.0231840202502211e-10,0.0052804204960444183,0.082638705514217273,5.4383733281908889e-07,3.2142125105063384e-14,1.4305102989723245e-10,5.8417635378017298e-08,0.30075439597706893,1.5202658765507353e-06,1.6924501945470433e-15,9.3477655614551163e-16,1.0388954372373495e-11,2.394984848901813e-15,3.8453155513434256e-05,2.7548563451441325e-05,1.5362835998736183e-05,1.5364458685440566e-05,1.0598893180762077e-09,5.1085817826445699e-10,8.1012373903478443e-08,1.9764328702972686e-06,2.7242037258558117e-10,6.4912387376408111e-11,2.6138887666066228e-14,6.9784435881694967e-11,5.9731076360891576e-10,2.6368924418689566e-14,0.0038164773270626599,2.9975003117691404e-16,1.2649840876260452e-16,0.00014502307069525668,2.2411387835454774e-05,1.914548343332119e-05,0.00020075279650741659,6.9567388645300736e-05,2.6213304896934551e-14,6.5065843044595734e-12,8.6183921667912561e-13,8.5252106502188294e-13,4.5665850155112071e-15,4.4890610803071893e-11,4.3186877757036161e-18,1.9387813312305873e-08,1.442803167453936e-16,1.0869966123604533e-16,2.2326333413504637e-10,3.1554342142671294e-20,2.8347056443761585e-20,2.3961512736677705e-23,6.032176593020663e-08,5.790447713914418e-12,1.0769666617481727e-08,5.1409416605852789e-09,1.9371273838293791e-13,2.117152576928357e-11,3.8911319058901504e-13,7.8325903785103849e-13,8.7160305696104071e-14,2.7127789176931489e-13,5.0732194544715758e-21,7.3617987083221123e-13,7.4289456467139286e-10,3.1541187208298755e-09,5.178176580983813e-11,7.6471480514049264e-10,1.6747674590571196e-09,7.8879319119151875e-07,6.1413816431251425e-09,1.3134624368915796e-11,6.1413892564405103e-09
1.195012902954902e-11,0.3855884805764058,76.950000000000003,0.0,0.0,0.0,0.59663990340460893,9.4999901829590847,0.00022075918657503619,0.0018153225475837829,0.0017643077172388268,8.4462789100215467e-06,1.035867225312809e-10,0.005223267329920225,0.08403355622614031,5.507665949701327e-07,3.2620531315929979e-14,1.4885825496552924e-10,6.0604992733278596e-08,0.30585963848871023,1.5671297357300755e-06,1.7140144214260899e-15,9.4927177154760371e-16,1.1000782562187437e-11,2.4924681511332369e-15,3.991025076590716e-05,2.8307203355355259e-05,1.6194848237920304e-05,1.619655949703038e-05,1.1175591705316433e-09,5.3888108712203351e-10,8.2411596150446287e-08,2.0404785529458384e-06,2.8128414440708024e-10,6.7065592874972855e-11,2.9680613950475126e-14,7.2169385488588131e-11,6.2663370903608314e-10,3.0024151344007863e-14,0.0038834635199176538,3.0999660947607993e-16,1.3082202647633825e-16,0.00014577305761272124,2.2323259827930773e-05,1.8973833339147186e-05,0.0002032616834617562,7.2166499460701137e-05,2.9842744392022212e-14,6.877106508729447e-12,9.1971231827588945e-13,9.0971791283348454e-13,4.9886558274471318e-15,4.6463821888981553e-11,4.7881518302258603e-18,1.9970745819534547e-08,1.5655779981353369e-16,1.2145705524099362e-16,2.3023009931217422e-10,3.5945883401055171e-20,3.162281570588384e-20,2.7148975406521525e-23,6.4140096923819589e-08,5.9646509812629772e-12,1.1410610717892782e-08,5.42868601643145e-09,2.0457840391938655e-13,2.2026964556017368e-11,4.1100152853604766e-13,8.3308510367564565e-13,9.113138068777381e-14,2.821718770714033e-13,5.3959452719746449e-21,7.7726326537593758e-13,7.8439367341930867e-10,3.3474864868439121e-09,5.4639757408378603e-11,7.7772842477363487e-10,1.7984239177930914e-09,8.045875060431669e-07,6.1388545373762415e-09,1.3677981582912828e-11,6.1388623191637246e-09
1.2203922844269837e-11,0.3855884837811279,76.950000000000003,0.0,0.0,0.0,0.59014661560899884,9.4999900394073489,0.00022432096974514564,0.0018370663248014991,0.0017843824920193193,8.5672079534236523e-06,1.0482747560541791e-10,0.0051667404482416057,0.085412923446529662,5.5754524856888742e-07,3.3087573690640013e-14,1.5473068536342037e-10,6.2818950436360371e-08,0.31090957365996025,1.614048416108979e-06,1.735109946599149e-15,9.6368615343116667e-16,1.1633055373174992e-11,2.5910585373791921e-15,4.138420658288955e-05,2.9061712958943455e-05,1.7049400463166553e-05,1.7051202719266849e-05,1.1768004894650522e-09,5.6767546481623232e-10,8.3795658779263199e-08,2.1051132990435579e-06,2.9022992294803142e-10,6.9239318341836284e-11,3.3597742824421997e-14,7.4578078659482e-11,6.5676795061513779e-10,3.4080246630459704e-14,0.0039497840083394164,3.2034523095963242e-16,1.3518869401700474e-16,0.00014645591264746518,2.2228770277554036e-05,1.8803116915132919e-05,0.00020570156839801643,7.478851944841686e-05,3.3869530378108713e-14,7.2600735430768382e-12,9.7990110298150156e-13,9.6919486215676933e-13,5.4383420677778336e-15,4.8053439726991501e-11,5.2952360027952557e-18,2.0553331515963865e-08,1.6952832472366256e-16,1.3536291143424982e-16,2.3719669569824412e-10,4.0824220952424642e-20,3.5185846640493802e-20,3.0667409771551873e-23,6.8098980933489203e-08,6.1387553171941903e-12,1.2072309801103234e-08,5.7249283649425507e-09,2.1576578623515049e-13,2.2897625976861819e-11,4.3354015558862914e-13,8.8466573745797996e-13,9.5183216512235261e-14,2.9325535235160789e-13,5.7300354754150985e-21,8.1955203456104389e-13,8.2711134904880957e-10,3.5473402965772126e-09,5.7577050973144276e-11,7.9060105970200178e-10,1.927607299360257e-09,8.2031425895320901e-07,6.1361816828870918e-09,1.4230385437905377e-11,6.1361896311436408e-09
