Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533)
2.660965970414265e-09,0.29329265401421123,76.950000000000003,0.0,0.0,0.0,0.070029041737581635,9.4995974695375054,0.0033196598215486967,0.021209032765217729,0.0094022742831907612,0.00017784091027014294,2.4233432432772482e-09,2.2819185974491811e-05,0.22254179655195128,1.4303661884252119e-05,9.474631330316318e-13,5.5279108045328098e-06,0.0001427596492355277,0.65124890998350049,0.00096516777035854883,5.8066327714134192e-14,5.1470265843532175e-13,5.365251479049391e-08,1.759461067510502e-11,0.00020791483859764945,8.3857725553786438e-05,0.012052717395183368,0.012091122506675121,1.583962561116847e-06,8.4080055854289515e-07,1.1460281023804323e-09,0.0004581348127608981,1.197415569398079e-07,3.1749983045894225e-08,1.1499777811840532e-06,1.2546222148159212e-07,2.8868422535405971e-07,9.3528977606623037e-06,0.0078869945043470013,8.1199942387964126e-13,3.0736105797127876e-13,1.1785201833199467e-06,3.0332863794457539e-07,2.0620684799890146e-08,4.3342843431441916e-05,0.00013540210154647673,7.4844810426898852e-06,3.8889396231835477e-08,7.8001699422308261e-07,3.7590333735311904e-07,3.1876227703248417e-07,2.744142858691114e-09,3.037109658246824e-09,1.0407004291777857e-07,1.5610429263893849e-08,9.0066275571977724e-08,1.7052884202078411e-09,8.525472097944969e-10,2.2706329438332756e-09,2.2258111888264031e-11,7.1472877715815923e-06,1.5306124993267922e-11,1.2987947664345824e-08,3.6879692816802013e-06,3.3826452867148563e-10,9.5976559588180527e-09,6.2044374324546629e-10,1.7379928100725708e-09,1.8078687077422202e-10,3.7596797416167954e-11,3.3228958613074192e-17,1.0391502971166432e-10,1.5203716043037458e-07,8.5942460140616086e-09,5.6352030184866809e-09,4.8011249910592961e-10,8.5875308390444997e-09,0.0001987141774337437,2.1866356465671939e-09,2.5980328592220605e-06
2.709238304985418e-09,0.2932932552237905,76.950000000000003,0.0,0.0,0.0,0.06681881703282605,9.4995967200855169,0.0033299122812406089,0.021205137153211526,0.009238213708313547,0.00017473877727000828,2.4228929731183405e-09,2.1937257248450515e-05,0.2229888410316446,1.4301008575651317e-05,9.3093624590437406e-13,5.5921991152038943e-06,0.00014595576909203002,0.65394394806382383,0.00097045378399338294,5.8055556494343409e-14,5.2617324298261895e-13,5.4883248803909033e-08,1.7823477558997704e-11,0.00020884978527404405,8.2397756833110293e-05,0.01222806614613685,0.012268311692381923,1.6070043922935533e-06,8.5303287679499692e-07,1.1507715984846345e-09,0.00046807945463692846,1.2234057846974036e-07,3.2439434173082987e-08,1.1860102819207922e-06,1.281922517372268e-07,2.9530430377059537e-07,9.8543019164693786e-06,0.0079205211685804237,8.2966661089701838e-13,3.14048501804799e-13,1.167257379258613e-06,3.0292310406032553e-07,2.0005054247801242e-08,4.3524347047124137e-05,0.00013603620185360219,7.8495836899607147e-06,3.9787983519080964e-08,8.0964455475903638e-07,3.8511173230362512e-07,3.3446091204013869e-07,2.8037717237126909e-09,3.1876616912399471e-09,1.05485836880014e-07,1.6356584695014715e-08,9.48908260355736e-08,1.7284922055293694e-09,8.992818688744791e-10,2.4292087884910211e-09,2.3838000879111106e-11,7.3331789897635895e-06,1.551764363883649e-11,1.3052349574563085e-08,3.7982866227725517e-06,3.4838237998631993e-10,9.8665580149506937e-09,6.3900214412559907e-10,1.7900338121424322e-09,1.8586134375767247e-10,3.8642669757081448e-11,3.4223938722973968e-17,1.0684492101840341e-10,1.5632411423399164e-07,8.6368865234432333e-09,5.7171992782452928e-09,4.82098343280112e-10,8.6304065501331049e-09,0.00020233402007984022,2.1956810529974613e-09,2.6954221951902353e-06
2.7575106395565707e-09,0.2932938458732656,76.950000000000003,0.0,0.0,0.0,0.063757155210892549,9.499595955917151,0.0033395967563266717,0.021200332992024999,0.0090762999724140897,0.00017167712181192672,2.4223389779819106e-09,2.10958484043672e-05,0.22339554087500879,1.4297742636544852e-05,9.1462500645163462e-13,5.6541806622136966e-06,0.00014915171967561371,0.65653465407788625,0.00097549682079375465,5.8042298274785611e-14,5.3764452110739457e-13,5.6113989619722228e-08,1.8045171045366197e-11,0.0002097480444024921,8.0956578369478641e-05,0.012400283270622375,0.012442408797926012,1.6296346112081835e-06,8.6504668396355484e-07,1.1553314551924477e-09,0.00047802106347860065,1.2493880062764299e-07,3.3128673848225136e-08,1.2219507412660891e-06,1.3092145559798609e-07,3.0192298572458223e-07,1.0368951417412599e-05,0.0079527942510796111,8.473284034754078e-13,3.2073390370558221e-13,1.1565414734472409e-06,3.025458096303632e-07,1.9417862717798061e-08,4.3699876184529271e-05,0.00013664866017286609,8.2216219799712634e-06,4.0686397116363046e-08,8.396071760648325e-07,3.9419695385432901e-07,3.504946067352266e-07,2.8633831519349457e-09,3.3414594389990992e-09,1.0690290983347241e-07,1.7119844320952083e-08,9.9833841763371858e-08,1.7517169197742971e-09,9.4720507746335065e-10,2.5945689748098619e-09,2.5487568393625031e-11,7.5196184315459979e-06,1.5729401975957796e-11,1.3114514134530965e-08,3.9098702632599382e-06,3.5861634982727784e-10,1.013744917238156e-08,6.577735347120872e-10,1.8426725602692357e-09,1.9097341041627813e-10,3.9696078749033519e-11,3.5230347233686598e-17,1.0979982836380767e-10,1.6064772167551213e-07,8.6780454220669119e-09,5.7977311667133401e-09,4.8400727872511827e-10,8.6717896932692915e-09,0.00020593010025838748,2.2043899261747644e-09,2.7940125101559613e-06
2.8057829741277235e-09,0.2932944260967191,76.950000000000003,0.0,0.0,0.0,0.060837101423955417,9.4995951759498887,0.0033487395812068846,0.021194703101302552,0.0089165733444182931,0.00016865671861934298,2.4216907199925591e-09,2.029306274020424e-05,0.22376379970483631,1.4293919952769128e-05,8.9853354208090344e-13,5.7139034877013857e-06,0.00015234735335150151,0.65902581892120882,0.00098030797144732225,5.8026779926406174e-14,5.4911590550937219e-13,5.7344673488846504e-08,1.8259810310366406e-11,0.00021061130376888541,7.9534582920459394e-05,0.012569410016557475,0.012613454308624261,1.6518586425464285e-06,8.7684485953215904e-07,1.1597161052013487e-09,0.00048795923840361314,1.2753611882140569e-07,3.3817674273061963e-08,1.2577781098836105e-06,1.3364972203217318e-07,3.0853986622678711e-07,1.0896712534541518e-05,0.0079838713601557785,8.6498408437511375e-13,3.2741699218260988e-13,1.1463467375801862e-06,3.021953961431335e-07,1.8857778363748391e-08,4.3869708654455778e-05,0.0001372404838514849,8.6003652289437484e-06,4.1584580218482391e-08,8.6989267918465344e-07,4.0315553765870372e-07,3.6685654178937308e-07,2.9229747275734591e-09,3.4984374101126934e-09,1.083213841714874e-07,1.7900161646985004e-08,1.0489325582773685e-07,1.7749645720643284e-09,9.9629693442606658e-10,2.7667952959134086e-09,2.7207790772110261e-11,7.7065738369416961e-06,1.594141718006072e-11,1.3174545545313503e-08,4.0227171000425213e-06,3.6896615367329536e-10,1.0410305317336319e-08,6.767573931039603e-10,1.8959075856647999e-09,1.9612261400736197e-10,4.0756931876250526e-11,3.6248156063221018e-17,1.127794933118143e-10,1.6500760468675715e-07,8.7177917140188772e-09,5.8768179686501428e-09,4.8584283784047149e-10,8.7117497872138542e-09,0.00020950265249162207,2.2127777295495943e-09,2.893777494497886e-06
2.8540553086988763e-09,0.2932949960313255,76.950000000000003,0.0,0.0,0.0,0.058052033413477838,9.4995943792449165,0.0033573658582564747,0.021188322807453249,0.0087590661142543796,0.00016567819025227115,2.4209568050143636e-09,1.9527094287355255e-05,0.22409543204366,1.4289591352796072e-05,8.8266516953557546e-13,5.7714156822645973e-06,0.00015554253674847284,0.66142200935648832,0.00098489784047387169,5.8009207789562103e-14,5.6058686208895742e-13,5.8575242784746609e-08,1.8467516771900161e-11,0.00021144117201520198,7.8132088989973895e-05,0.012735488405101972,0.012781489466431021,1.6736820124727589e-06,8.884303368882741e-07,1.1639335866994019e-09,0.00049789361385997914,1.3013243768990721e-07,3.4506410102880122e-08,1.2934725511764459e-06,1.3637694981085165e-07,3.1515457610195666e-07,1.1437444280764214e-05,0.0080138074087663744,8.8263299976949829e-13,3.3409751974809776e-13,1.1366486820442639e-06,3.0187057217416527e-07,1.8323533091349459e-08,4.4034109295263729e-05,0.0001378126330408303,8.9855804182372013e-06,4.2482481043394571e-08,9.0048913832273711e-07,4.1198443913164752e-07,3.8353980086028697e-07,2.9825442473182354e-09,3.658529136636407e-09,1.0974137055513029e-07,1.8697494417936499e-08,1.1006694457607996e-07,1.7982369789476775e-09,1.0465369147315989e-09,2.9459653382787817e-09,2.8999604658800268e-11,7.8940144607481229e-06,1.6153704740945692e-11,1.323254311747364e-08,4.1368241791577892e-06,3.7943152068810782e-10,1.0685103161203152e-08,6.9595322250338844e-10,1.9497374903796549e-09,2.0130851348455244e-10,4.1825139845631708e-11,3.7277338483962838e-17,1.1578366413280467e-10,1.6940339497722665e-07,8.756191164739708e-09,5.9544793307196703e-09,4.876083877418021e-10,8.7503530873265713e-09,0.00021305192341718307,2.2208592033182907e-09,2.994691755576415e-06
2.902327643270029e-09,0.29329555581679173,76.950000000000003,0.0,0.0,0.0,0.055395644982039721,9.4995935649932566,0.0033654995166677378,0.021181260625447278,0.008603803398683451,0.00016274202246908796,2.4201450605724988e-09,1.8796223298754275e-05,0.22439216756694971,1.4284803068056875e-05,8.6702247673633055e-13,5.8267652485335503e-06,0.00015873714945418931,0.66372757872447696,0.00098927656455556926,5.7989769542729018e-14,5.7205690541746535e-13,5.9805645444087922e-08,1.8668413579046314e-11,0.00021223918243791468,7.6749348300198734e-05,0.0128985610784829,0.012946556119775245,1.6951103286310419e-06,8.9980609270338041e-07,1.167991562218244e-09,0.00050782385640708394,1.3272767026146765e-07,3.5194858222830426e-08,1.3290153975140342e-06,1.3910304661409781e-07,3.2176677894689275e-07,1.1990998936683736e-05,0.0080426547433370549,9.0027455345987018e-13,3.407752607277124e-13,1.1274239936364397e-06,3.0157010986915897e-07,1.7813919384387221e-08,4.4193330589923731e-05,0.00013836602295560384,9.377032733712083e-06,4.3380052405938183e-08,9.3138488084063466e-07,4.2068100894574551e-07,4.0053738761393367e-07,3.0420897009813411e-09,3.82166734080478e-09,1.1116296898234873e-07,1.9511804601687819e-08,1.153527346532822e-07,1.8215357819478246e-09,1.0979039423209783e-09,3.1321525845110432e-09,3.0863907834909527e-11,8.081911001608124e-06,1.6366278616778549e-11,1.3288601505939929e-08,4.2521886819728297e-06,3.9001219245300955e-10,1.0961820180321055e-08,7.1536054889110956e-10,2.0041609407446394e-09,2.0653068235033775e-10,4.2900616349908161e-11,3.8317868997282645e-17,1.1881209537032892e-10,1.738347334035567e-07,8.7933064565653116e-09,6.0307351903015111e-09,4.893071381610827e-10,8.7876627423502104e-09,0.00021657817001800435,2.2286483989556159e-09,3.09673079286613e-06
2.950599977841182e-09,0.2932961055948524,76.950000000000003,0.0,0.0,0.0,0.052861930341377934,9.4995927325032063,0.0033731633683749306,0.021173578878069858,0.0084508038718447663,0.00015984857815462721,2.4192626066237259e-09,1.8098811976519176e-05,0.22465565514567457,1.427959715088618e-05,8.5160739698412812e-13,5.879999982171031e-06,0.0001619310828284951,0.66594667712333511,0.00099345383062164052,5.7968635899159794e-14,5.8352559441713593e-13,6.1035834457933498e-08,1.8862625155050227e-11,0.00021300679659646272,7.538655256566167e-05,0.013058671163083079,0.01310869658855638,1.7161492621519685e-06,9.1097513737860653e-07,1.1718973365505264e-09,0.00051774966179487039,1.3532173719026205e-07,3.5882997544969444e-08,1.3643891065803286e-06,1.4182792822003287e-07,3.2837616834708356e-07,1.2557222554409768e-05,0.0080704632661894316,9.1790820162641585e-13,3.474500092736723e-13,1.1186504766448253e-06,3.0129284162881106e-07,1.7327787299887521e-08,4.4347613252700676e-05,0.00013890152602057151,9.7744860730375006e-06,4.4277251327750198e-08,9.6256848659654681e-07,4.2924296933317762e-07,4.178422416595391e-07,3.1016092539361991e-09,3.9877840911615773e-09,1.1258626975921666e-07,2.0343058338425047e-08,1.2074840962835577e-07,1.8448624635058238e-09,1.1503764589858146e-09,3.325426518404831e-09,3.2801560080462735e-11,8.2702355344593616e-06,1.6579151373981826e-11,1.3342810933115397e-08,4.3688079126356706e-06,4.0070792181514833e-10,1.1240434561118544e-08,7.3497891891374169e-10,2.0591766614102047e-09,2.1178870761059204e-10,4.3983277851876792e-11,3.9369723219572565e-17,1.2186454744531041e-10,1.7830126939349103e-07,8.8291973364814452e-09,6.1056057114419132e-09,4.9094214895425844e-10,8.8237389433407234e-09,0.00022008165802856318,2.2361587120399123e-09,3.1998709726174021e-06
2.9988723124123347e-09,0.2932966455088188,76.950000000000003,0.0,0.0,0.0,0.050445169285349492,9.4995918811889162,0.0033803791612164774,0.021165334258456753,0.008300080427547471,0.0001569981099352073,2.418315919829198e-09,1.7433300425004624e-05,0.22488746668935208,1.4274011854073313e-05,8.3642127616794733e-13,5.9311673684690033e-06,0.00016512423892404529,0.66808326108461591,0.00099743889361338664,5.7945962147688951e-14,5.9499252827685249e-13,6.2265767408934588e-08,1.9050276788870915e-11,0.00021374540774197242,7.404383963420744e-05,0.013215862146371877,0.013267953542880693,1.7368045314854768e-06,9.2194050645917232e-07,1.1756578737813411e-09,0.00052767075231326414,1.3791456606366203e-07,3.657080882413569e-08,1.3995772180505429e-06,1.445515177689309e-07,3.349824653296153e-07,1.3135955439761313e-05,0.0080972805519134786,9.3553344806701353e-13,3.5412157756253492e-13,1.1103069970914335e-06,3.0103765698260462e-07,1.6864041622079464e-08,4.4497186787058888e-05,0.00013941997391084439,1.0177703522010194e-05,4.5174038680239584e-08,9.9402878671136511e-07,4.3766839122902094e-07,4.3544725344055146e-07,3.1611012311810184e-09,4.1568109485230414e-09,1.1401135438246009e-07,2.11912258602773e-08,1.2625171623593508e-07,1.8682183614663618e-09,1.2039324893509084e-09,3.5258527316554975e-09,3.4813384058641363e-11,8.4589614462040697e-06,1.6792334314340773e-11,1.3395257400861065e-08,4.4866792866702125e-06,4.1151847184131464e-10,1.1520925150107086e-08,7.5480789796462341e-10,2.1147834299293714e-09,2.170821888217598e-10,4.5073043387760995e-11,4.0432877778677722e-17,1.2494078629431124e-10,1.828026604194075e-07,8.8639207565094858e-09,6.1791112272801827e-09,4.9251633723740566e-10,8.8586390651659711e-09,0.00022356266050083042,2.2434029134534835e-09,3.3040895022523765e-06
3.0471446469834875e-09,0.29329717570317176,76.950000000000003,0.0,0.0,0.0,0.048139913140249818,9.4995910105600618,0.003387167629478864,0.021156578341140687,0.0081516407795918372,0.00015419077161977994,2.4173108919627145e-09,1.6798202816074039e-05,0.22508910079999536,1.4268081975958373e-05,8.2146493371864262e-13,5.9803144928987509e-06,0.00016831652950465324,0.67014110277223005,0.0010012405938723968,5.7921889553669588e-14,6.0645734309959229e-13,6.3495406050404698e-08,1.9231494270722644e-11,0.00021445634407574949,7.2721299053497512e-05,0.013370177766400411,0.013424369894263596,1.7570818878787667e-06,9.3270525292311014e-07,1.179279813479916e-09,0.00053758687438683317,1.405060907734097e-07,3.7258274490812033e-08,1.4345643107783775e-06,1.472737450954397e-07,3.4158541603222936e-07,1.3727032613332663e-05,0.008123151958001654,9.5314983987485749e-13,3.6078979415909635e-13,1.1023734299500992e-06,3.0080349963970896e-07,1.6421639165738037e-08,4.4642270016275232e-05,0.00013992215949130209,1.0586447800984966e-05,4.6070378857824812e-08,1.0257548618363074e-06,4.4595567227982678e-07,4.5334527812522052e-07,3.2205641028777071e-09,4.3286791021939987e-09,1.1543829634140561e-07,2.2056281385596982e-08,1.3186037024425718e-07,1.8916046822406955e-09,1.2585497020675943e-09,3.733493031656864e-09,3.6900166217093644e-11,8.6480633744406737e-06,1.7005837590499419e-11,1.3446022891944325e-08,4.6058003206110143e-06,4.2244361486660489e-10,1.1803271408284745e-08,7.7484706843873914e-10,2.1709800718345563e-09,2.2241073722206769e-10,4.6169834387944187e-11,4.1507310219768518e-17,1.2804058303879938e-10,1.8733857151694726e-07,8.8975310071146953e-09,6.2512721883527692e-09,4.9403248417177011e-10,8.8924178009678695e-09,0.00022702145651498011,2.2503931790482652e-09,3.4093644046683433e-06
3.0954169815546403e-09,0.29329769632319536,76.950000000000003,0.0,0.0,0.0,0.04594097144797233,9.499590120212396,0.0033935485419584878,0.021147358046348274,0.0080054880058354604,0.00015142662857604424,2.4162528829761518e-09,1.6192103754692626e-05,0.22526198624678387,1.4261839173815516e-05,8.0673871788839609e-13,6.0274879641262903e-06,0.00017150787515258725,0.67212379872925443,0.0010048673741074013,5.7896546631161894e-14,6.1791970865508497e-13,6.4724715923522131e-08,1.9406403567445046e-11,0.00021514087184652055,7.1418977116319157e-05,0.013521661912698445,0.01357798869813844,1.7769871023520497e-06,9.4327244026516738e-07,1.1827694860954956e-09,0.00054749779639196331,1.4309625094491232e-07,3.7945378499441306e-08,1.469335960654152e-06,1.49994546122571e-07,3.4818478957013983e-07,1.43302842509385e-05,0.0081481207300439732,9.7075696351564356e-13,3.6745450253150557e-13,1.0948306091645908e-06,3.0058936470542618e-07,1.5999586220732473e-08,4.4783071588164292e-05,0.00014040883866043996,1.1000481682535631e-05,4.6966239478869857e-08,1.0577360399892291e-06,4.5410351573240103e-07,4.7152914854045093e-07,3.2799964712280708e-09,4.5033194968577046e-09,1.1686716184672995e-07,2.2938202991756138e-08,1.3757206196197536e-07,1.915022512768414e-09,1.3142054673331373e-09,3.9484055498882457e-09,3.906265770127352e-11,8.8375171491069362e-06,1.7219670310912548e-11,1.3495185561508067e-08,4.7261686225836401e-06,4.3348313162969917e-10,1.2087453369545938e-08,7.950960281464673e-10,2.2277654561630091e-09,2.2777397493902759e-10,4.7273574513479807e-11,4.2592998919790608e-17,1.3116371368264112e-10,1.919086748446939e-07,8.9300798440063959e-09,6.3221091162307869e-09,4.9549324141470484e-10,8.9251272899601347e-09,0.00023045833002128152,2.2571411178604717e-09,3.5156744925954369e-06
3.143689316125793e-09,0.29329820751465013,76.950000000000003,0.0,0.0,0.0,0.043843399340174005,9.499589209819268,0.0033995407476705409,0.021137716061866239,0.0078616210412350822,0.00014870566712225141,2.4151467691918261e-09,1.561365483334209e-05,0.22540748527076954,1.4255312248386422e-05,7.922425557864384e-13,6.0727338481504681e-06,0.00017469820445677501,0.674034778196138,0.001008327295905036,5.7870050298007569e-14,6.2937932515004715e-13,6.595366600921269e-08,1.9575130533949885e-11,0.00021580019829491856,7.0136881432921084e-05,0.013670358537509421,0.013728853066611797,1.7965259540412706e-06,9.5364513630610151e-07,1.1861329275988278e-09,0.00055740330667579808,1.4568499141969005e-07,3.8632106190841664e-08,1.5038786992662585e-06,1.5271386231172912e-07,3.5478037608369585e-07,1.4945536103988134e-05,0.0081722281017674071,9.8835444127033877e-13,3.7411555970477151e-13,1.0876602803030831e-06,3.0039429605279284e-07,1.5596936129587002e-08,4.4919790455247536e-05,0.00014088073210364059,1.1419568381476132e-05,4.7861591111939388e-08,1.0899618940199438e-06,4.6211091021034583e-07,4.8999168719230876e-07,3.3393970585620586e-09,4.6806629505585156e-09,1.1829801049278077e-07,2.3836972469987505e-08,1.4338446139662859e-07,1.9384728313890619e-09,1.3708769108578204e-09,4.1706448504493029e-09,4.1301575275404441e-11,9.0272997368916028e-06,1.7433840635225017e-11,1.3542819919088041e-08,4.8477818837442438e-06,4.4463681048780075e-10,1.2373451602728111e-08,8.1555438887345409e-10,2.2851384913907776e-09,2.331715342663656e-10,4.838418950692903e-11,4.3689923009726908e-17,1.3430995883525324e-10,1.9651264928119342e-07,8.9616166086777877e-09,6.3916425619937248e-09,4.9690113725406272e-10,8.956817238913448e-09,0.00023387356880076878,2.2636577989392477e-09,3.6229993431332757e-06
