Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376)
4.171478184769e-08,0.21977715154647787,76.950000000000003,0.0,0.0,0.0,0.62696857791541594,9.4869545448351307,0.008435962956540791,0.078011477035905621,0.049120638582951494,0.0055117783551305883,2.3860236649737142e-08,1.3160115902968072e-06,0.053172932648632439,0.00015249179346581764,5.2893904307633855e-11,0.0071004400259018895,0.008962108053504933,0.09627343105379596,0.037298569030006189,1.0308153109377159e-12,1.4460914658440595e-11,6.3284227311164649e-07,1.6326305602423943e-09,1.1608342308498485e-05,7.6170616144370467e-05,0.024185709041396674,0.026997845626290668,7.3601089068774363e-06,4.3746119428338124e-06,1.474368329203735e-13,0.00051698400492670548,3.1288126019018118e-07,9.2878290798508454e-08,0.00010945684275179859,2.2792353011906228e-06,5.2377255607218132e-08,0.00068699745289113937,0.0011239665084470446,2.4829976497141515e-11,8.0250992290540665e-12,4.106072062272377e-08,1.0020637615483664e-08,1.3411123322718365e-10,1.0936190035684946e-06,3.9023597461623351e-06,0.00060374663637920124,1.2793200942219933e-07,0.00011644815876164885,2.67751534004199e-05,0.00012123867432508016,3.9667437302320402e-10,8.219292607251004e-06,1.660187874052212e-08,0.00013409283523730937,2.0383004690586052e-05,4.274736703878035e-10,2.6621948326547903e-06,6.6741197848007471e-05,4.5198436643984912e-06,1.6583731533326404e-07,8.8706065675713698e-13,8.5443784191181064e-12,2.155812067594895e-06,6.6265748021861568e-10,2.0210347276919108e-06,1.0505276780017371e-09,2.8316518622518981e-09,2.2647840054058126e-07
4.194194027073488e-08,0.2197774287301736,76.950000000000003,0.0,0.0,0.0,0.62552728544009206,9.4868855676792929,0.008468565828986219,0.078145643503399712,0.049107369217322568,0.0055102511459013941,2.3901067481473391e-08,1.3132213029974088e-06,0.053394558393028424,0.00015275276408455046,5.2879249520645044e-11,0.0071662131754483558,0.0090584768585923597,0.096694088820948196,0.037567610720903769,1.032579419444311e-12,1.4616072629390827e-11,6.3967790360558577e-07,1.6478294366756764e-09,1.1659714059385446e-05,7.6150819056658442e-05,0.024334087090794935,0.027199749140397706,7.4051998264472612e-06,4.4014129710352057e-06,1.4808105065520125e-13,0.00052086694269952135,3.1522855218191985e-07,9.3575357060854209e-08,0.00011091456117496886,2.2964564775517187e-06,5.2790988925257494e-08,0.00070072242923174984,0.0011294934192551977,2.5017371172337031e-11,8.0856655576723975e-12,4.1204008097681288e-08,1.0064674813991947e-08,1.3402868249302666e-10,1.099310165811286e-06,3.9229055719429952e-06,0.00061529072799592732,1.2894905686290067e-07,0.00011789364350314151,2.7043174508492114e-05,0.00012296839060874789,3.9965512891062972e-10,8.3367469069916891e-06,1.6708733511873228e-08,0.00013675615182005507,2.0683792729506223e-05,4.3022524362427057e-10,2.7020690403735592e-06,6.8289160882471742e-05,4.6248128171766364e-06,1.6757639846248727e-07,8.9277005786994152e-13,8.5893993667089855e-12,2.1812504491992343e-06,6.7047108331661253e-10,2.0734514657267163e-06,1.0629147968391781e-09,2.8650467195298698e-09,2.3235472270323136e-07
4.2169098693779756e-08,0.21977770540481417,76.950000000000003,0.0,0.0,0.0,0.62409092522170329,9.4868166976643096,0.0085010540458820647,0.078277871601437649,0.049092756294845219,0.0055085732581416375,2.3941306878924195e-08,1.3104406781065046e-06,0.053615597599541008,0.00015300994141040122,5.2863146230908204e-11,0.0072319934633315649,0.0091551144948057508,0.097113858473009462,0.037836491843391676,1.0343178925346487e-12,1.477166053683653e-11,6.4653281035878895e-07,1.6630306687707481e-09,1.1710977061431838e-05,7.6128928257786541e-05,0.024481825545344893,0.027401597380545407,7.4500954545449715e-06,4.4280979210763172e-06,1.4872390817102083e-13,0.00052474899129887904,3.175752707112306e-07,9.4272253909404566e-08,0.00011237629103838191,2.3136738669004395e-06,5.3204798044354563e-08,0.00071461213449279775,0.0011350176047178592,2.5204720163947561e-11,8.1462171385642599e-12,4.1347275536556691e-08,1.0108694822112296e-08,1.3394675363743349e-10,1.1050029343651606e-06,3.9434570478606305e-06,0.00062695839538126684,1.2996630389988431e-07,0.00011934466253818936,2.7311411945602884e-05,0.0001247079794207582,4.0263522197404572e-10,8.4548731394254505e-06,1.681553667624594e-08,0.000139451821719886,2.0986405593112653e-05,4.3297548847852674e-10,2.7421912471260015e-06,6.9860584654024262e-05,4.7313752273570855e-06,1.6932404282315046e-07,8.9847669588413712e-13,8.6344326335704546e-12,2.2068313797357881e-06,6.7832837843877186e-10,2.1268297026788093e-06,1.0753711822224119e-09,2.8986283576757293e-09,2.3833886953152318e-07
4.237354127452015e-08,0.2197779539693945,76.950000000000003,0.0,0.0,0.0,0.62280239945582427,9.4867548075819261,0.0085301957366176184,0.078395233365438521,0.049078471277797638,0.0055069360563861636,2.3977017923152872e-08,1.3079463473776883e-06,0.053814033021370063,0.00015323818783696252,5.2847435546064434e-11,0.0072911987415957124,0.0092423146335913475,0.097490894353268867,0.038078342092165388,1.0358607926845191e-12,1.4912051533236907e-11,6.5271845207685493e-07,1.6767130751489438e-09,1.1757021093758602e-05,7.6107460311641134e-05,0.024614239103402394,0.027583208984670121,7.4903332533206235e-06,4.4520143670107116e-06,1.4930132100658525e-13,0.0005282419908514039,3.1968677575173012e-07,9.4899301093095011e-08,0.00011369513532987823,2.3291659024777167e-06,5.3577281373050222e-08,0.00072725387157388042,0.0011399870598796302,2.5373293708449295e-11,8.2007004422675708e-12,4.147619936449735e-08,1.0148298250280145e-08,1.3387364240552407e-10,1.1101278408289382e-06,3.9619583567111338e-06,0.00063756475991993663,1.3088197276744533e-07,0.00012065524758010619,2.7552997057820895e-05,0.00012628197591956712,4.0531667471469546e-10,8.5617561909826544e-06,1.6911614037428003e-08,0.00014190565305058743,2.1260304238614553e-05,4.354495379482426e-10,2.7785115121791483e-06,7.1295028327961099e-05,4.828650670492963e-06,1.7090424018168849e-07,9.0361024424815121e-13,8.6749734350379709e-12,2.2299758348861998e-06,6.8543722032272957e-10,2.1756997671408814e-06,1.0866410240480733e-09,2.9290111835726525e-09,2.4381764051606704e-07
4.2577983855260546e-08,0.21977820210720134,76.950000000000003,0.0,0.0,0.0,0.62151783415144513,9.4866930067443089,0.0085592451623869512,0.078511050649441277,0.049063126454032074,0.0055051800083204287,2.401225710288075e-08,1.3054597761880009e-06,0.054011996369531877,0.0001534634126701802,5.2830583248805783e-11,0.0073504040864622094,0.0093297258679596214,0.097867215565930615,0.038320052148516942,1.0373832702979643e-12,1.5052780071379468e-11,6.589192328767072e-07,1.6903960619593867e-09,1.1802977617073842e-05,7.6084340774252321e-05,0.024746126867348735,0.027764767386283962,7.5304105240393883e-06,4.4758353988498047e-06,1.4987763931293851e-13,0.00053173411482564852,3.2179772239672946e-07,9.5526183174216221e-08,0.00011501696402279682,2.3446541730178464e-06,5.3949808159536189e-08,0.0007400293232091861,0.0011449543414492722,2.5541823256456782e-11,8.255169533747519e-12,4.1605107513180177e-08,1.0187887993054403e-08,1.3380105257027538e-10,1.1152541252838048e-06,3.9804645200463652e-06,0.00064827084927418087,1.3179775864324158e-07,0.00012197019666302641,2.7794732284919624e-05,0.00012786383050504682,4.0799747134759911e-10,8.6691740829829594e-06,1.7007647077605929e-08,0.0001443858125026783,2.1535656474586723e-05,4.3792244653141014e-10,2.8150293757393154e-06,7.2748666373559742e-05,4.9272296728075308e-06,1.7249136768714877e-07,9.0874142200442927e-13,8.7155248247108074e-12,2.2532352664768945e-06,6.9258130182064366e-10,2.225362719284899e-06,1.0979667324089102e-09,2.9595446563609421e-09,2.4938532747568425e-07
4.278242643600094e-08,0.21977844981230055,76.950000000000003,0.0,0.0,0.0,0.62023721298384116,9.4866312962952168,0.0085882026085514328,0.078625335467661414,0.049046735122619818,0.0055033066100033225,2.4047026625520579e-08,1.3029809357179947e-06,0.054209489066669961,0.0001536856409493043,5.2812605777207259e-11,0.0074096068350553036,0.0094173450717081556,0.098242824325724593,0.038561617316100173,1.0388854892382799e-12,1.5193841145584142e-11,6.6513492984366373e-07,1.7040790104524563e-09,1.1848846903205953e-05,7.6059590343429914e-05,0.024877485330771453,0.027946268667937861,7.570326194945914e-06,4.4995603825277673e-06,1.5045286657044148e-13,0.00053522529119286893,3.2390806685469718e-07,9.6152887199419046e-08,0.00011634165208191601,2.3601383551034087e-06,5.4322370067308216e-08,0.00075293860428137926,0.0011499194649306863,2.5710306595848503e-11,8.3096236837891914e-12,4.1734000212217747e-08,1.0227464154221913e-08,1.3372902804015095e-10,1.1203818237702294e-06,3.9989756681908403e-06,0.00065907646893117067,1.3271364077354307e-07,0.00012328945398620896,2.8036605903512026e-05,0.00012945347743985842,4.1067755663412424e-10,8.7771223470819039e-06,1.710363463296887e-08,0.00014689235526438714,2.1812450659584862e-05,4.4039418423920197e-10,2.851743279060499e-06,7.4221587280900552e-05,5.0271182615873239e-06,1.7408542331835367e-07,9.1387017166131722e-13,8.7560870884968973e-12,2.2766094417417821e-06,6.9976055120139003e-10,2.2758251899827294e-06,1.10934819336651e-09,2.9902284682635816e-09,2.5504267387769119e-07
4.2986869016741336e-08,0.21977869707823566,76.950000000000003,0.0,0.0,0.0,0.61896051969367016,9.4865696773672568,0.008617068359324926,0.078738099762449068,0.049029310455949521,0.0055013173431697196,2.408133166416066e-08,1.3005097901848548e-06,0.054406512529482282,0.00015390489465521052,5.2793515238191491e-11,0.0074688043544543286,0.0095051691373094754,0.098617722837796531,0.038803032967347918,1.0403676035708167e-12,1.5335229725223346e-11,6.7136532138489297e-07,1.7177613090221593e-09,1.1894629222807249e-05,7.6033229519995453e-05,0.025008311088504875,0.02812770896298392,7.6100792470439983e-06,4.5231887093034781e-06,1.5102700606669942e-13,0.0005387154489638889,3.2601776663596001e-07,9.6779400477792496e-08,0.00011766907481127064,2.3756181299935169e-06,5.4694958868127668e-08,0.00076598181644371775,0.0011548824454467683,2.5878738944986942e-11,8.3640613614068814e-12,4.1862877721633881e-08,1.0267026846851699e-08,1.336575201713881e-10,1.1255109721253601e-06,4.0174919305891862e-06,0.00066998141200635931,1.3362959867464309e-07,0.00012461296405480635,2.8278606306351102e-05,0.00013105085096606819,4.1335687601664167e-10,8.8855965134874146e-06,1.7199575559409048e-08,0.00014942533479898296,2.209067513663069e-05,4.4286472161748251e-10,2.888651660660761e-06,7.5713878140280501e-05,5.128322369001577e-06,1.7568640511243252e-07,9.1899642732590928e-13,8.7966605103761561e-12,2.3000981269320475e-06,7.0697489588219379e-10,2.3270937853870101e-06,1.1207852920775277e-09,3.0210623102619165e-09,2.6079042040550308e-07
4.319131159748173e-08,0.21977894389889124,76.950000000000003,0.0,0.0,0.0,0.61768773808544164,9.4865081510764995,0.0086458426978095696,0.078849355400551574,0.049010865503918262,0.0054992136757332898,2.4115174381441479e-08,1.2980463109752686e-06,0.054603068168901585,0.00015412119850466649,5.2773327798767996e-11,0.0075279940408057395,0.0095931949755370168,0.098991913297999168,0.039044294540828042,1.0418297749814655e-12,1.5476940864517182e-11,6.7761018720247516e-07,1.7314423525153931e-09,1.1940324845390663e-05,7.6005278614358799e-05,0.025138600833014536,0.028309084453706737,7.6496686692099095e-06,4.5467197811756303e-06,1.516000612521941e-13,0.00054220451815164866,3.281267791900837e-07,9.7405710424879719e-08,0.00011899910787473121,2.3910931834518275e-06,5.5067566438055947e-08,0.0007791590485517842,0.0011598432977546684,2.6047118191316491e-11,8.4184818696129638e-12,4.1991740251436866e-08,1.0306576168833954e-08,1.3358657208575008e-10,1.1306416059088652e-06,4.0360134358304139e-06,0.00068098545969439144,1.3454561212304979e-07,0.00012594067167594666,2.8520721999220448e-05,0.00013265588531919219,4.1603537581667233e-10,8.9945921119344638e-06,1.7295468731796266e-08,0.00015198480290344138,2.2370318236340489e-05,4.4533402967464765e-10,2.9257529567763167e-06,7.7225624678973567e-05,5.2308478345980201e-06,1.7729431116281325e-07,9.2412013356707383e-13,8.8372453724531601e-12,2.3237010873742972e-06,7.1422426356066884e-10,2.3791750869706355e-06,1.1322779136985577e-09,3.0520458721412505e-09,2.666293049637675e-07
4.3395754178222126e-08,0.21977919026819795,76.950000000000003,0.0,0.0,0.0,0.61641885202719426,9.4864467185280557,0.0086745259060096412,0.078959114179285042,0.04899141319574115,0.0054969970619759339,2.4148559709589558e-08,1.2955904630828635e-06,0.054799157390172354,0.00015433457442224483,5.2752055577721916e-11,0.0075871733189987614,0.0096814195154301171,0.099365397893018265,0.039285397539941105,1.0432721564409708e-12,1.5618969595879283e-11,6.8386930829108147e-07,1.7451215426290591e-09,1.1985934039344089e-05,7.5975757749298384e-05,0.025268351352607663,0.028490391370439089,7.6890934998922569e-06,4.5701530239100304e-06,1.5217203539907818e-13,0.00054569242975104613,3.3023506318632412e-07,9.8031804702092525e-08,0.0001203316273223798,2.4065632056613868e-06,5.5440184755652576e-08,0.00079247037684647274,0.0011648020362537729,2.6215439822969576e-11,8.4728837626781196e-12,4.2120588039268373e-08,1.0346112226489294e-08,1.3351614215736781e-10,1.1357737604822998e-06,4.0545403116549082e-06,0.00069208838148495885,1.3546166115085835e-07,0.00012727252196019796,2.8762941599979197e-05,0.00013426851474102587,4.1871300301070331e-10,9.1041046725519705e-06,1.7391313043565522e-08,0.0001545708097341521,2.2651368279565336e-05,4.4780207992039881e-10,2.9630456017366908e-06,7.8756911271921044e-05,5.3347004060273523e-06,1.7890913961833482e-07,9.2924122712345007e-13,8.8778419549731528e-12,2.3474180875119974e-06,7.2150858115109689e-10,2.4320756511456726e-06,1.1438259425590231e-09,3.0831788425657169e-09,2.7256006263498954e-07
4.360019675896252e-08,0.2197794361803393,76.950000000000003,0.0,0.0,0.0,0.6151538454507538,9.4863853808110541,0.0087031182648346916,0.079067387821482801,0.048970966340541766,0.0054946689426256471,2.4181490015752438e-08,1.2931422175010322e-06,0.05499478159286255,0.00015454504656300426,5.2729714131874456e-11,0.0076463396426151341,0.0097698397044203526,0.099738178800391958,0.039526337532288715,1.0446949067440636e-12,1.5761311028285312e-11,6.9014246694728084e-07,1.7587982874659798e-09,1.2031457071933638e-05,7.5944686860891626e-05,0.025397559530705389,0.028671625991168102,7.7283527879925442e-06,4.5934878747118024e-06,1.5274293191389849e-13,0.00054917911573159174,3.3234257731896868e-07,9.8657671084646272e-08,0.0001216665096201144,2.4220278911868384e-06,5.5812805901188196e-08,0.00080591586501603323,0.0011697586749897754,2.6383701605060214e-11,8.5272663065145099e-12,4.2249421279938779e-08,1.0385635113138223e-08,1.3344626493206438e-10,1.1409074709384106e-06,4.0730726849539832e-06,0.00070328993526385341,1.3637772604377719e-07,0.00012860846032554399,2.9005253838655503e-05,0.00013588867349152985,4.2138970540522814e-10,9.2141297266762686e-06,1.7487107406557277e-08,0.00015718340381636896,2.2933813579739198e-05,4.50268844318685e-10,3.0005280282942164e-06,8.0307820939818961e-05,5.4398857389114811e-06,1.8053088868291415e-07,9.3435965374722962e-13,8.9184505363203832e-12,2.3712488909325642e-06,7.2882777578363841e-10,2.4858020086921276e-06,1.15542926295362e-09,3.114460909098901e-09,2.7858342561616017e-07
4.3804639339702916e-08,0.2197796816295403,76.950000000000003,0.0,0.0,0.0,0.61389270235204041,9.4863241390031288,0.008731620054101448,0.079174187979960675,0.048949537627826979,0.005492230744904931,2.4213970031324765e-08,1.2907015398874753e-06,0.055189942170877741,0.00015475263674479366,5.2706315539702428e-11,0.0077054904939045828,0.009858452508468004,0.10011025818853506,0.039767110149127913,1.0460981775711416e-12,1.5903960256988553e-11,6.9642944677960192e-07,1.7724720019301834e-09,1.20768942093057e-05,7.591208569923776e-05,0.025526222345120114,0.028852784641199621,7.7674456284926965e-06,4.6167237932425805e-06,1.5331275405091175e-13,0.00055266450902876675,3.344492813989446e-07,9.928329757956159e-08,0.00012300363167910334,2.4374869389396477e-06,5.6185422055989624e-08,0.00081949556424686717,0.0011747132276584251,2.6551899258307382e-11,8.5816281290293791e-12,4.2378240189959005e-08,1.0425144928722034e-08,1.3337690426304551e-10,1.1460427721650372e-06,4.0916106817679989e-06,0.00071458986740291714,1.3729378733944896e-07,0.00012994843250150212,2.9247647557630859e-05,0.00013751629586037292,4.2406543147366292e-10,9.3246628076315293e-06,1.7582850750830831e-08,0.00015982263205190298,2.321764244513883e-05,4.5273429532026438e-10,3.0381986679396102e-06,8.1878435346055732e-05,5.546409396633682e-06,1.8215955661527638e-07,9.3947535263189978e-13,8.9590713930145689e-12,2.3951932603961858e-06,7.361817738996987e-10,2.5403606641829209e-06,1.1670877584383472e-09,3.1458917582511162e-09,2.8470012315353258e-07
4.400908192044331e-08,0.2197799266102544,76.950000000000003,0.0,0.0,0.0,0.6126354067912797,9.4862629941662409,0.0087600315525372587,0.079279526233324668,0.048927139628126809,0.0054896838826068361,2.4246002244531621e-08,1.2882684010624222e-06,0.055384640512475262,0.00015495736865503239,5.2681874867208382e-11,0.0077646233837159141,0.0099472549121690929,0.10048163821676279,0.040007711084736615,1.0474821251583335e-12,1.6046912448096966e-11,7.02730032716384e-07,1.78614210733897e-09,1.2122245716490569e-05,7.5877973829454419e-05,0.02565433686728447,0.029033863692757025,7.806371128791652e-06,4.6398602511623027e-06,1.538815051782191e-13,0.0005561485435363493,3.3655513532641042e-07,9.9908672313578413e-08,0.0001243428708839771,2.4529400521394549e-06,5.6558025501607625e-08,0.00083320951329403533,0.0011796657076096398,2.6720030497055793e-11,8.635968481346647e-12,4.2507044948130828e-08,1.046464176173407e-08,1.3330808902603836e-10,1.151179698785569e-06,4.1101544272863327e-06,0.00072598791286828811,1.3820982582544276e-07,0.00013129238453262688,2.9490111711647362e-05,0.00013915131617818767,4.2674013048836074e-10,9.4356994515031155e-06,1.7678542024495718e-08,0.00016248853972930153,2.3502843181120485e-05,4.5519840582529275e-10,3.0760559512157233e-06,8.3468834795867206e-05,5.6542768502794767e-06,1.8379514172860794e-07,9.445882709407791e-13,8.9997047997101916e-12,2.4192509578624161e-06,7.4357050211221748e-10,2.5957580954490362e-06,1.1788013125130032e-09,3.1774710755091852e-09,2.90910881483422e-07
