Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456)
1.9125697972077643e-08,0.2530883574966815,76.950000000000003,0.0,0.0,0.0,0.0001182418573062729,9.4986935505501844,0.0025822739756796295,0.016972296681229064,6.2571249379281295e-06,1.2932346448430841e-07,2.1902903218201783e-09,2.0747073147614562e-06,0.112963343966201,1.2869924441373081e-05,6.7496077377927698e-16,1.6455380765505369e-06,0.0014580731000620024,0.82663722923256266,0.0011223347357479214,5.134662267069642e-14,6.3603509085917232e-12,5.9913592456817529e-07,9.4447213485533808e-12,0.00027662595571467522,6.0190673875111287e-08,0.021936927634781545,0.022688090815346201,3.2704980780403441e-06,1.7281996354526528e-06,1.9347581616383049e-09,0.0040434764035130241,1.1989539085995813e-06,3.1658357846360263e-07,4.1813449935956828e-06,1.1654423176074281e-06,2.8586464407993267e-06,0.00029351119089652167,0.010572247645226967,8.6666375956003929e-12,3.3010664688294388e-12,1.1628714132369599e-06,3.7791557159735094e-07,8.0503391169135653e-09,7.1330146293021611e-05,0.00022427274834889186,7.5209694654833727e-05,4.0474093398164274e-07,1.2002471895122312e-05,8.4148005943425896e-07,7.6509448619052367e-06,2.636996815531441e-08,7.9987858499255131e-08,9.1213939790758013e-07,1.7826125660640513e-06,2.6041916838075608e-06,1.4681806464763479e-08,2.7232664351524207e-08,6.1009420190315833e-07,8.1117457317889431e-09,8.068001786790062e-05,1.4327442720447532e-10,1.436791354564134e-08,0.00013332657839621655,1.3673041825724666e-08,2.0009928696006256e-07,2.5222220811437175e-08,7.0818013501992687e-08,4.1272394188827472e-09,8.2142086439704258e-10,1.2712722793887669e-15,2.4808824628740812e-09,3.5545339620416882e-06,8.9818571044136287e-09,1.1502722110733745e-08,7.6784718359374856e-10,7.7551556788474025e-09,0.0011731428332335575,3.5604332722285455e-09,9.7500318456063371e-05,3.5604265023588776e-09,6.355631965996948e-06,2.9228487221696341e-17,1.7080347777179083e-17,3.4917795931355824e-12,1.7425951957109947e-07,3.4225217698481834e-08,1.6440532785316012e-17,1.6094289311090744e-11,9.0610801704658653e-09,1.9299830592307383e-06,7.7701605377877389e-09
1.9226812324398012e-08,0.2530883566068181,76.950000000000003,0.0,0.0,0.0,0.00011783630112233237,9.4986884685735866,0.0025788764647686861,0.016944793852026959,5.986015417214674e-06,1.2372006295779538e-07,2.1867398945153357e-09,2.0660796022255207e-06,0.11246230492388537,1.2849062508604208e-05,6.4571568228112182e-16,1.6241242490850152e-06,0.0014651533937304266,0.82713260359517082,0.0011223641259886258,5.1263390651893608e-14,6.391230523306777e-12,6.0205402033115493e-07,9.3712443739723744e-12,0.00027679241918859886,5.7593458838892734e-08,0.021935944296264324,0.022688367404146991,3.2703497375608253e-06,1.7281212481022752e-06,1.9359176061959804e-09,0.0040614253835825915,1.2042754428810685e-06,3.1798881267527588e-07,4.1809692883969161e-06,1.1706167659901243e-06,2.8714079629520778e-06,0.00029414544741349313,0.010581734475040891,8.7051119886616372e-12,3.315721115656416e-12,1.1637378770409592e-06,3.7823583904613357e-07,8.049322255682318e-09,7.1470055281120222e-05,0.0002247147174427423,7.5205510364792659e-05,4.065491598760314e-07,1.2034490063076749e-05,8.4028011412925415e-07,7.6638827089543799e-06,2.6487196330118466e-08,8.0123354337102777e-08,9.1763744525204831e-07,1.7983321272790501e-06,2.6087201516962645e-06,1.4770306183410995e-08,2.7280324381199191e-08,6.1511975013266168e-07,8.1861929099939068e-09,8.1077395681826628e-05,1.4414319224410546e-10,1.4399521025508767e-08,0.00013450483409205901,1.379386844636731e-08,2.0144865587886565e-07,2.5445106269345057e-08,7.1443608068115725e-08,4.1550759401715434e-09,8.2693375933303792e-10,1.2825024875578205e-15,2.4981501252579763e-09,3.5792819619978614e-06,9.0016898824639569e-09,1.15022065063336e-08,7.6830691935390756e-10,7.7729418309582626e-09,0.0011774619082922609,3.5636230466408599e-09,9.8261416510677036e-05,3.5636162350667643e-09,6.3968261190686197e-06,2.9425621268052223e-17,1.7195547652084095e-17,3.4978515110728797e-12,1.7464027856050424e-07,3.4523242031625208e-08,1.6583642666645498e-17,1.6234434283829568e-11,9.1058430863454073e-09,1.9581196224679304e-06,7.8085481197944061e-09
1.932792667671838e-08,0.253088355705771,76.950000000000003,0.0,0.0,0.0,0.00011743250039254855,9.4986833944882356,0.0025754833200542651,0.016917334293603824,5.726656868339924e-06,1.1835953811419279e-07,2.1831950568747553e-09,2.0574910757977595e-06,0.11196354324594593,1.2828233444250275e-05,6.1773820850838609e-16,1.6029843009304165e-06,0.0014722251628295864,0.82762571784071848,0.0011223933946508137,5.118028976743711e-14,6.4220729287762136e-12,6.0496860455421298e-07,9.2986842109867366e-12,0.00027695812319488772,5.5108814526349351e-08,0.021934966049877144,0.022688632013219568,3.2702021584444793e-06,1.7280432636800062e-06,1.9370717608124599e-09,0.004079337541271013,1.2095860540560256e-06,3.1939116251841268e-07,4.1805954296702534e-06,1.1757805939444979e-06,2.8841433078345893e-06,0.00029477131369888353,0.010591196625541817,8.7435073707598817e-12,3.3303456677747669e-12,1.1646023701395135e-06,3.7855530351438334e-07,8.0483212156541997e-09,7.1610060859482845e-05,0.00022515699009688809,7.520118298272721e-05,4.0835367464330396e-07,1.2066397798641257e-05,8.3909098967509274e-07,7.6766063661792211e-06,2.6604185425511363e-08,8.0256607216632282e-08,9.2314164381456837e-07,1.8140854984600289e-06,2.6131740374946007e-06,1.4858904921122823e-08,2.7327200171463296e-08,6.2014569468978557e-07,8.2607605669691711e-09,8.1474447684384585e-05,1.4501293135329597e-10,1.4431154872409081e-08,0.00013568678302144371,1.3915073704332317e-08,2.0279932381822323e-07,2.5668690190615689e-08,7.2071161889720177e-08,4.1829392460823525e-09,8.3245180830979782e-10,1.2937678668294559e-15,2.5154380143007574e-09,3.6040589990518253e-06,9.0215392985877347e-09,1.1501693571139684e-08,7.6876455588982617e-10,7.7907437384696369e-09,0.0011817712391392801,3.5668045229649495e-09,9.9024022372915565e-05,3.5667976698291172e-09,6.4380890051589272e-06,2.9622944999088768e-17,1.731085837356471e-17,3.5038234268389153e-12,1.7501600208072149e-07,3.4822177388502579e-08,1.6727189751503262e-17,1.6375007662803694e-11,9.1505691661634313e-09,1.9865155464262378e-06,7.8469041100365959e-09
1.942904102903875e-08,0.25308835479474334,76.950000000000003,0.0,0.0,0.0,0.00011703044431774405,9.4986783282870544,0.0025720945364378876,0.016889917944649013,5.4785399662358958e-06,1.1323136263472965e-07,2.1796558011540404e-09,2.0489415996151384e-06,0.11146704857811786,1.2807437097858428e-05,5.9097340522566963e-16,1.5821149331086588e-06,0.0014792884088129757,0.82811658223429951,0.0011224225423425702,5.1097319416228687e-14,6.4528781317591723e-12,6.0787967782569418e-07,9.22702997796617e-12,0.00027712307118301385,5.2731861779886049e-08,0.021933993178306049,0.022688885161812899,3.2700553833805841e-06,1.727965704556196e-06,1.9382206495454706e-09,0.0040972129500263113,1.2148857639860638e-06,3.2079063375332376e-07,4.1802235317542279e-06,1.1809338226692489e-06,2.8968525276501685e-06,0.00029538889769955125,0.010600634205288945,8.7818239002417133e-12,3.3449401854514773e-12,1.1654649011064938e-06,3.7887396852713412e-07,8.0473358687749299e-09,7.1750162623311663e-05,0.00022559956504106945,7.5196722631565145e-05,4.101544856895256e-07,1.2098199270365754e-05,8.3791258747644246e-07,7.6891186525880332e-06,2.6720935915598713e-08,8.0387646655815489e-08,9.2865195254690014e-07,1.829872501150206e-06,2.6175543207572856e-06,1.4947602017100822e-08,2.7373302018147525e-08,6.2517188629650012e-07,8.3354466099408762e-09,8.1871176432039608e-05,1.4588363798687276e-10,1.4462815012296906e-08,0.00013687240783585486,1.403665582048502e-08,2.0415127977322805e-07,2.5892969293611933e-08,7.270066575754508e-08,4.2108291095042173e-09,8.3797496698961178e-10,1.3050682518800471e-15,2.5327459747269687e-09,3.6288648504198123e-06,9.0414053066246098e-09,1.1501183453626034e-08,7.6922010277410806e-10,7.8085613630404384e-09,0.0011860708559173155,3.5699777379479063e-09,9.9788123017118425e-05,3.5699708431892869e-09,6.4794206538952279e-06,2.9820456806357343e-17,1.7426279001814066e-17,3.5096966539416485e-12,1.7538675485585235e-07,3.5122019462953379e-08,1.6871171972970487e-17,1.6516007423056038e-11,9.1952586986819824e-09,2.0151717803690496e-06,7.885228756246112e-09
1.9530155381359118e-08,0.253088353874872,76.950000000000003,0.0,0.0,0.0,0.00011663012229230728,9.4986732699625023,0.0025687101088234204,0.016862544743709931,5.241177477552785e-06,1.0832546569592279e-07,2.1761221195832201e-09,2.0404309018737396e-06,0.11097281061316067,1.278667353918465e-05,5.6536870292675284e-16,1.5615128775457732e-06,0.0014863431331847729,0.82860520699419205,0.0011224515696679292,5.1014479876071028e-14,6.4836461390791079e-12,6.1078724075485069e-07,9.1562708906582146e-12,0.00027728726658668093,5.0457933068988116e-08,0.021933025945175377,0.022689127346651794,3.2699094537215295e-06,1.7278885903823021e-06,1.939364296417666e-09,0.004115051683156597,1.2201745945745669e-06,3.2218723212096538e-07,4.1798537013787195e-06,1.1860764733244183e-06,2.9095356745027016e-06,0.00029599830610818129,0.010610047322339297,8.8200617357970715e-12,3.3595047290019263e-12,1.1663254784240347e-06,3.7919183757731938e-07,8.0463662657916387e-09,7.1890360170392078e-05,0.00022604244101330368,7.5192138967583258e-05,4.1195160040683629e-07,1.2129898594542878e-05,8.3674480874979366e-07,7.701422353699206e-06,2.6837448273595627e-08,8.0516501822096968e-08,9.3416833053621409e-07,1.8456929623899742e-06,2.6218619694706296e-06,1.5036396812682942e-08,2.7418640095660046e-08,6.3019817808502758e-07,8.4102489725497025e-09,8.2267584465018853e-05,1.4675530562238454e-10,1.4494501371583802e-08,0.0001380616912365385,1.4158613021041546e-08,2.0550451282547068e-07,2.6117940306791899e-08,7.3332110488759054e-08,4.2387453051150581e-09,8.4350319139528513e-10,1.3164034778551131e-15,2.5500738524905135e-09,3.6536992950035067e-06,9.0612878607268591e-09,1.1500676292768505e-08,7.6967356954062708e-10,7.8263946665741461e-09,0.0011903607885306573,3.5731427281102619e-09,0.00010055370547146927,3.573135791848182e-09,6.5208210946434816e-06,3.0018155094223135e-17,1.7541808604486063e-17,3.515472490492609e-12,1.7575260086078495e-07,3.5422763961203088e-08,1.7015587269933293e-17,1.6657431545459579e-11,9.2399119708072713e-09,2.0440892702250874e-06,7.9235223046024878e-09
1.9631269733679486e-08,0.25308835294723675,76.950000000000003,0.0,0.0,0.0,0.00011623152389185848,9.4986682195069001,0.0025653300321171507,0.016835214629521152,5.0141032734329197e-06,1.0363221353842658e-07,2.1725940035748784e-09,2.0319588717524467e-06,0.11048081909057035,1.2765942727780289e-05,5.4087384025381486e-16,1.5411748972040653e-06,0.0014933893374996772,0.82909160229187095,0.0011224804772269317,5.093177098788369e-14,6.5143769568359929e-12,6.1369129397177868e-07,9.0863962557749162e-12,0.00027745071282390065,4.8282563050234843e-08,0.02193206459600058,0.022689359042942649,3.2697644018425944e-06,1.7278119420105522e-06,1.940502725015013e-09,0.0041328538138306475,1.2254525672175627e-06,3.2358096335997544e-07,4.1794860380434366e-06,1.1912085670230732e-06,2.9221928003974315e-06,0.00029659964437156049,0.010619436084247865,8.8582210318608916e-12,3.3740393575320587e-12,1.1671841106027156e-06,3.7950891416200979e-07,8.0454122357348486e-09,7.2030653101194328e-05,0.00022648561675982885,7.5187441200060275e-05,4.1374502617282142e-07,1.2161499835701038e-05,8.3558755458946606e-07,7.7135202218177454e-06,2.6953722971523625e-08,8.0643201535156241e-08,9.3969073700418862e-07,1.8615467146453812e-06,2.6260979401446879e-06,1.5125288651658883e-08,2.7463224457943523e-08,6.3522442556689708e-07,8.4851656145760434e-09,8.2663674307415844e-05,1.4762792776105826e-10,1.4526213877093289e-08,0.00013925461597441398,1.4280943535068497e-08,2.0685901214139288e-07,2.6343599962044019e-08,7.3965486926737666e-08,4.2666876093129659e-09,8.4903643786076386e-10,1.3277733804095045e-15,2.567421494409924e-09,3.6785621133574161e-06,9.0811869153977988e-09,1.1500172215825681e-08,7.7012496550595414e-10,7.8442436112185631e-09,0.0011946410666523824,3.5762995288782925e-09,0.00010132075681822171,3.5762925513187772e-09,6.5622903565099875e-06,3.0216038279224735e-17,1.7657446255862331e-17,3.5211522185329467e-12,1.7611360332599323e-07,3.5724406601842055e-08,1.716043358794432e-17,1.6799278016679092e-11,9.284529267873682e-09,2.0732689585912751e-06,7.9617849994754977e-09
1.9732384085999855e-08,0.25308835201286406,76.950000000000003,0.0,0.0,0.0,0.00011583463886849186,9.4986631769124727,0.0025619543012278603,0.016807927541001935,4.7968714223745915e-06,9.9142388964446689e-08,2.1690714457341757e-09,2.0235253422803874e-06,0.10999106379642895,1.2745244514127315e-05,5.1744069846083362e-16,1.5210977861700884e-06,0.0015004270233627342,0.82957577825238649,0.0011225092656156799,5.0849192153181162e-14,6.5450705928376261e-12,6.1659183812734779e-07,9.0173954847698057e-12,0.00027761341329706775,4.6201479851953569e-08,0.021931109359051588,0.022689580705300142,3.2696202643815191e-06,1.7277357767833172e-06,1.9416359591738018e-09,0.004150619415076948,1.2307197038107072e-06,3.2497183319620159e-07,4.179120634365729e-06,1.1963301248443998e-06,2.9348239572399609e-06,0.00029719301669933599,0.010628800598072117,8.8963019472400819e-12,3.3885441313454075e-12,1.1680408060845039e-06,3.7982520175316527e-07,8.0444737002268042e-09,7.2171041018759445e-05,0.00022692909103505022,7.5182638109574877e-05,4.1553477035139464e-07,1.2193007007099512e-05,8.3444072602723024e-07,7.7254149763176923e-06,2.7069760480943868e-08,8.0767774270039675e-08,9.4521913130708503e-07,1.8774335957375658e-06,2.6302631779079196e-06,1.5214276879650133e-08,2.7507065039461409e-08,6.4025048660241618e-07,8.560194521666404e-09,8.3059448467293485e-05,1.4850149792627474e-10,1.4557952456219464e-08,0.00014045116484995738,1.440364559952593e-08,2.0821476697049582e-07,2.6569945008053048e-08,7.4600785941445802e-08,4.2946558002497217e-09,8.5457466308685033e-10,1.3391777956281863e-15,2.5847887487658347e-09,3.7034530876568651e-06,9.1011024253342983e-09,1.1499671343457439e-08,7.7057430017733355e-10,7.8621081593585048e-09,0.0011989117197310055,3.5794481768476617e-09,0.00010208926419389299,3.5794411579567865e-09,6.6038284683431023e-06,3.0414104790158862e-17,1.7773191038089206e-17,3.5267371056453295e-12,1.76469824742638e-07,3.6026943115784977e-08,1.7305708877632154e-17,1.6941544829199532e-11,9.3291108730897427e-09,2.1027117847357072e-06,8.0000170839911759e-09
1.9833498438320224e-08,0.2530883510727239,76.950000000000003,0.0,0.0,0.0,0.00011543945714442541,9.4986581421710348,0.0025585829110668827,0.01678068341699868,4.5890553371141986e-06,9.4847174317430651e-08,2.1655544387671756e-09,2.0151300421513842e-06,0.1095035345632102,1.272457889611679e-05,4.9502323746422527e-16,1.501278369711119e-06,0.00150745619242915,0.83005774495461904,0.0011225379354263937,5.0766743361419155e-14,6.5757270551419738e-12,6.1948887389312555e-07,8.9492580886779027e-12,0.00027777537139303461,4.421059690809024e-08,0.021930160446172541,0.022689792768616612,3.2694770773117026e-06,1.7276601096395351e-06,1.9427640227141617e-09,0.0041683485597842039,1.2359760263233302e-06,3.2635984733828658e-07,4.1787575764061209e-06,1.2014411678299896e-06,2.9474291968364412e-06,0.00029777852607309265,0.010638140970374967,8.9343046413790448e-12,3.40301911088191e-12,1.1688955732314381e-06,3.8014070379428304e-07,8.0435507204334405e-09,7.231152352867044e-05,0.00022737286260148559,7.5177738065293658e-05,4.1732084029267949e-07,1.2224424071224109e-05,8.3330422408733227e-07,7.7371093039286949e-06,2.7185561272591774e-08,8.0890248160124251e-08,9.5075347293494624e-07,1.8933534487729939e-06,2.6343586166034046e-06,1.5303360844359953e-08,2.7550171656201291e-08,6.4527622137048387e-07,8.6353337050611391e-09,8.3454909436786232e-05,1.4937600966376981e-10,1.4589717036820267e-08,0.00014165132071311103,1.4526717456908902e-08,2.0957176664381012e-07,2.6796972204109932e-08,7.5237998429166946e-08,4.3226496577710567e-09,8.6011782411496064e-10,1.3506165600600527e-15,2.6021754650205854e-09,3.7283720016680355e-06,9.1210343455243437e-09,1.1499173788329656e-08,7.7102158304585986e-10,7.8799882736179194e-09,0.0012031727769967267,3.5825887085449566e-09,0.00010285921478943218,3.5825816482937274e-09,6.6454354587349557e-06,3.0612353067908486e-17,1.7889042040425376e-17,3.5322284044439023e-12,1.7682132686787018e-07,3.6330369246254848e-08,1.745141109534794e-17,1.7084229981300254e-11,9.3736570678132426e-09,2.1324186846006795e-06,8.0382187997826558e-09
1.9934612790640592e-08,0.25308835012773245,76.950000000000003,0.0,0.0,0.0,0.00011504596880121275,9.4986531152741254,0.0025552158565481874,0.016753482196317972,4.3902469064073377e-06,9.0738135537890672e-08,2.1620429730514109e-09,2.0067728781072577e-06,0.10901822126949789,1.2703945984823361e-05,4.7357748426942779e-16,1.4817135043396971e-06,0.0015144768464041009,0.83053751243130036,0.0011225664872474578,5.0684425061933258e-14,6.6063463491344237e-12,6.2238240196130136e-07,8.8819736624576095e-12,0.00027793659048318563,4.2306004667886084e-08,0.021929218053621361,0.022689995648945263,3.2693348599698499e-06,1.7275849591348948e-06,1.9438869386005374e-09,0.0041860413207026404,1.2412215555670791e-06,3.2774501149164742e-07,4.1783969439991178e-06,1.2065417169686986e-06,2.9600085708946671e-06,0.0002983562742553418,0.010647457307225043,8.9722292638178583e-12,3.4174643537799031e-12,1.1697484204508046e-06,3.8045542373817638e-07,8.0426430915816688e-09,7.2452100239159208e-05,0.00022781693022970974,7.5172749042496599e-05,4.19103243332115e-07,1.2255754940282413e-05,8.3217794984267041e-07,7.7486058590215765e-06,2.7301125815511252e-08,8.1010650999912982e-08,9.562937215102978e-07,1.909306122073484e-06,2.6383851788846101e-06,1.5392539896302653e-08,2.7592554006672397e-08,6.5030149233830481e-07,8.7105812013217865e-09,8.3850059692202534e-05,1.5025145654324537e-10,1.4621507547022318e-08,0.00014285506646320801,1.4650157349083059e-08,2.1093000057247058e-07,2.7024678303797434e-08,7.5877115311945431e-08,4.3506689633066178e-09,8.6566587824351611e-10,1.3620895108129873e-15,2.619581493038528e-09,3.7533186407182462e-06,9.1409826314297316e-09,1.1498679649847707e-08,7.7146682309221891e-10,7.8978839168649918e-09,0.0012074242674677857,3.5857211577051488e-09,0.00010363059585038908,3.5857140565371663e-09,6.6871113560231325e-06,3.0810781564825965e-17,1.800499835744727e-17,3.5376273508863966e-12,1.7716817073007784e-07,3.6634680748775955e-08,1.7597538205087059e-17,1.7227331476993486e-11,9.4181681322458918e-09,2.1623905908056052e-06,8.0763903863285848e-09
2.003572714296096e-08,0.253088349178767,76.950000000000003,0.0,0.0,0.0,0.00011465416407553433,9.4986480962134934,0.0025518531325884248,0.016726323818277683,4.2000557035441125e-06,8.6807202799827003e-08,2.1585370415679696e-09,1.9984537667303484e-06,0.10853511383982455,1.2683345452371628e-05,4.5306130329010432e-16,1.4624000778382523e-06,0.0015214889870425428,0.83101509066935075,0.0011225949216634756,5.0602235943253772e-14,6.6369284837962168e-12,6.2527242304460855e-07,8.8155319143093481e-12,0.00027809707392351118,4.048396297747818e-08,0.021928282362808416,0.022690189744310269,3.26919364276284e-06,1.7275103392296434e-06,1.9450047303838871e-09,0.0042036977704418398,1.2464563133986076e-06,3.2912733135469281e-07,4.1780388110556559e-06,1.2116317932173984e-06,2.9725621310231525e-06,0.00029892636179891101,0.010656749714200673,9.0100759732642011e-12,3.4318799202366825e-12,1.1705993560986229e-06,3.8076936501782598e-07,8.0417506347514805e-09,7.259277076099325e-05,0.0002282612926983018,7.5167678638812078e-05,4.2088198679130352e-07,1.2287003476699276e-05,8.3106180446505011e-07,7.7599072638981419e-06,2.7416454578678071e-08,8.1129010248252342e-08,9.618398367889406e-07,1.9252914691074286e-06,2.6423437763130995e-06,1.5481813387492966e-08,2.7634221672925502e-08,6.5532616423169267e-07,8.7859350720614711e-09,8.4244901694125672e-05,1.5112783215575001e-10,1.4653323915642473e-08,0.00014406238504882933,1.4773963528796778e-08,2.1228945824592021e-07,2.7253060085337099e-08,7.6518127538467614e-08,4.3787134999615894e-09,8.71218783144002e-10,1.3735964853760296e-15,2.6370066844174041e-09,3.7782927916656604e-06,9.1609472385760706e-09,1.14981890243602e-08,7.7191002975538295e-10,7.915795052195552e-09,0.0012116662199562779,3.5888455608094228e-09,0.00010440339467707597,3.5888384185764029e-09,6.7288561882923839e-06,3.1009388744640451e-17,1.8121059091924835e-17,3.5429351676840147e-12,1.7751041663438705e-07,3.6939873391116512e-08,1.7744088175038267e-17,1.7370847326097204e-11,9.4626443441763789e-09,2.1926284326502361e-06,8.1145320822097124e-09
