Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133)
2.892844420777435e-10,0.33929257568458177,76.950000000000003,0.0,0.0,0.0,0.94916756788218182,9.4998940059303241,0.00042247790181482278,0.0040465720390183632,0.0038719204265882392,0.00010288851830839162,5.0278251079666965e-10,4.8104893512265105e-05,0.012701236393440557,3.0672515258051515e-06,6.6173565352751069e-13,2.3474770481437e-08,4.9552446129783291e-08,0.029186214602256053,2.2567078812680993e-05,1.4623657436278211e-14,9.8247085063636326e-16,5.7590458643240773e-12,2.7708008678970869e-14,3.7106916262109102e-06,1.6475476130244227e-05,6.0131427235046397e-05,6.0144267583558961e-05,8.2281333777198725e-09,4.536804032524036e-09,4.4024576325858489e-12,1.7289813834860656e-06,4.7045988631835328e-10,1.2794136774480776e-10,1.2051623659562051e-11,8.4932882331092535e-10,2.6422289343836987e-10,1.2863976006003959e-11,0.0003404053092855761,5.1281465294049166e-15,1.8386345148969018e-15,5.8609292229799629e-07,6.2781847216386425e-08,1.5993246202475099e-08,1.4845593600298212e-06,2.6833490563656187e-06,1.2789951498550335e-11,5.5391986423371463e-11,5.2128742901164896e-11,4.9428108895319613e-11,2.7028628085627237e-12,5.0381634441575005e-12,2.9014550459049434e-14,2.008026709707115e-09,1.6693831563376573e-13,1.0704982752044844e-13,3.8279138245865798e-11,6.7400365562263198e-16,2.6041795320706379e-16,2.7046490118843939e-18,4.0040496560643745e-09,2.1192257612148272e-13,6.0480925242564024e-11,4.0286607191773696e-09,4.3663622317932861e-13,3.6675087250012853e-12,7.6186924086116625e-13
2.958522011302747e-10,0.33929257851925326,76.950000000000003,0.0,0.0,0.0,0.9480482739718924,9.4998917063258599,0.00043180499724642209,0.0041335900346893594,0.0039534245267578809,0.00010511974783501716,5.1359428221620383e-10,4.8049707744130669e-05,0.012981846822719583,3.1333116890553545e-06,6.7608598323120905e-13,2.5058786292794508e-08,5.291039016919468e-08,0.029832518243991,2.3566615324428418e-05,1.4938610807080015e-14,1.0076424206170065e-15,6.2194438375641265e-12,2.9583206315280096e-14,3.839321322562312e-06,1.6875817845989753e-05,6.3160992425696999e-05,6.3174486040813867e-05,8.6428091419391559e-09,4.7656270409516223e-09,4.500033892209226e-12,1.8069031909503413e-06,4.9166822727946376e-10,1.3375043359298431e-10,1.3580491709615777e-11,8.9018014384589388e-10,2.7968552900687919e-10,1.4547370152429297e-11,0.00034795798751438204,5.3748038580875067e-15,1.9270697490804485e-15,5.8604197684742131e-07,6.2874322434482852e-08,1.5976564504165916e-08,1.5059207034486847e-06,2.7556451196084253e-06,1.4461605129269827e-11,5.9061156777964771e-11,5.6937954074264231e-11,5.3924436145760954e-11,3.0149831323697846e-12,5.266800590435723e-12,3.2579277487504808e-14,2.0641557516189495e-09,1.8653146434293028e-13,1.2181762092722401e-13,3.9354359886367351e-11,7.7943825921585985e-16,3.0354270316227975e-16,3.1747840080637138e-18,4.2170904980147042e-09,2.1784655201106911e-13,6.234672597219517e-11,4.246317052263888e-09,4.6023206430616475e-13,3.8364731711551695e-12,8.0304768812737012e-13
3.024199601828059e-10,0.33929258166462634,76.950000000000003,0.0,0.0,0.0,0.94693048528130674,9.4998894141726531,0.000441120585203733,0.0042204007215277386,0.0040346590196284667,0.00010734359907190462,5.2438029009172332e-10,4.7994596325439144e-05,0.01326210531816953,3.1992144363843036e-06,6.9038885879587199e-13,2.6709874634093753e-08,5.641233885679852e-08,0.030478079156347874,2.4586189085286238e-05,1.5252813668396032e-14,1.0330396030879327e-15,6.7041058857263663e-12,3.1538279387711766e-14,3.9687721889578049e-06,1.7274862281702303e-05,6.6263171049355248e-05,6.6277334344285238e-05,9.0674269718318183e-09,4.9999407812426492e-09,4.5974980165144693e-12,1.8864768168154531e-06,5.1332626698010137e-10,1.3968369044362619e-10,1.5258014855575223e-11,9.3196112122690859e-10,2.9564645943168924e-10,1.6402296436173552e-11,0.00035550204065980815,5.6270743669039925e-15,2.0175174862548783e-15,5.8597721096642912e-07,6.2966558266433455e-08,1.5959876763835302e-08,1.5272342365953719e-06,2.82788859069452e-06,1.63032771710699e-11,6.2868669479990342e-11,6.2067311495115616e-11,5.8712919394361183e-11,3.3548126073834071e-12,5.500318850845761e-12,3.6481958220329047e-14,2.1203166116775649e-09,2.0790621498678934e-13,1.3821090142724142e-13,4.0430204894436953e-11,8.9827048952449043e-16,3.5258606076930455e-16,3.7127722361771155e-18,4.4357814001433767e-09,2.2377388668537531e-13,6.4212243503717256e-11,4.4699563824024395e-09,4.8447667353003419e-13,4.0092637897200223e-12,8.4535853981179211e-13
3.089877192353371e-10,0.33929258511970334,76.950000000000003,0.0,0.0,0.0,0.94581419938150357,9.4998871294491796,0.00045042468110623971,0.004307004614775187,0.0041156246357060338,0.00010956009202305083,5.351405986968499e-10,4.7939559135709808e-05,0.013542012351217101,3.26496015904652e-06,7.0464440897447943e-13,2.8429207681228408e-08,6.0060947175730568e-08,0.031122898380494372,2.5625701205668064e-05,1.5566267886750926e-14,1.0586682055170035e-15,7.2136429429969222e-12,3.357465335378602e-14,4.0990025272398183e-06,1.7672609161667807e-05,6.9437727315891574e-05,6.9452576724354903e-05,9.5019545765595561e-09,5.2397274219581827e-09,4.694850162705737e-12,1.9676981552011953e-06,5.3543288724236247e-10,1.457408294836064e-10,1.7094325499208396e-11,9.7466944313335054e-10,3.1210790148399244e-10,1.8441423008385899e-11,0.00036303747849548729,5.8849440896872961e-15,2.1099727191067418e-15,5.8590063704150414e-07,6.3058575894520237e-08,1.5943187088964584e-08,1.5485031352477168e-06,2.9000762724036556e-06,1.8327483909005536e-11,6.6815510907832145e-11,6.753016502713545e-11,6.380511965163804e-11,3.724095548564097e-12,5.7387060860863217e-12,4.0745433839425443e-14,2.1765055566999994e-09,2.3117925811585375e-13,1.5636465273398264e-13,4.1506600216926199e-11,1.0318196869369069e-15,4.0819895550068129e-16,4.3264795301711771e-18,4.6601174993572652e-09,2.2970418606743462e-13,6.6077263108155464e-11,4.699580853678829e-09,5.0937028327040888e-13,4.1858817242851929e-12,8.8880220209829828e-13
3.155554782878683e-10,0.3392925888834856,76.950000000000003,0.0,0.0,0.0,0.94469941384836009,9.4998848521339738,0.00045971730034871248,0.0043934022282984993,0.0041963221035264909,0.00011176924663843263,5.458752719168457e-10,4.7884596054701613e-05,0.013821568392535262,3.3305492472526548e-06,7.1885276215473751e-13,3.0217945110346428e-08,6.3858848614771505e-08,0.031766976954214543,2.6685053197820707e-05,1.5878975325325735e-14,1.0845339842185431e-15,7.748662194932563e-12,3.5693739747355973e-14,4.2299724030854225e-06,1.8069058841327457e-05,7.2684425441171452e-05,7.2699977420519768e-05,9.9463596659453289e-09,5.4849691317573125e-09,4.7920904874759325e-12,2.0505631109004343e-06,5.5798697279476877e-10,1.5192154270241453e-10,1.9099950199060065e-11,1.0183028032471218e-09,3.290719250849173e-10,2.0678006259817724e-11,0.00037056431104426937,6.1483990965345234e-15,2.2044304533178714e-15,5.8581398060761523e-07,6.3150393496144416e-08,1.5926498996424274e-08,1.5697301818772963e-06,2.9722053833331654e-06,2.0547318843656796e-11,7.090261000970773e-11,7.3340091830306163e-11,6.9212755752802361e-11,4.1246418170834255e-12,5.9819501886106791e-12,4.5393476573483572e-14,2.2327192684768097e-09,2.5647204487001006e-13,1.7642147997710012e-13,4.2583480920035186e-11,1.1814977905281382e-15,4.7108673483858173e-16,5.0244670722810718e-18,4.8900936988117835e-09,2.3563709988767685e-13,6.7941596565788596e-11,4.9351922318077879e-09,5.3491308487003079e-13,4.3663280977047323e-12,9.3337900941680104e-13
3.221232373403995e-10,0.339292592954976,76.950000000000003,0.0,0.0,0.0,0.94358612626253968,9.4998825822056485,0.00046899845830125538,0.004479594074593557,0.0042767521496613354,0.00011397108281416503,5.5658437312846292e-10,4.7829706962411551e-05,0.014100773912044723,3.3959820901724993e-06,7.3301404610631812e-13,3.2077234183476321e-08,6.7808655296640521e-08,0.032410315911986148,2.7764146974210048e-05,1.6190937835406965e-14,1.1106430022613095e-15,8.3097670034454976e-12,3.7896936261728458e-14,4.3616435717913741e-06,1.8464212200972185e-05,7.6003029751455772e-05,7.6019300785863195e-05,1.0400609964802513e-08,5.7356480873530077e-09,4.8892191470183559e-12,2.1350675993470307e-06,5.8098741126398804e-10,1.5822552288981203e-10,2.1285812355581614e-11,1.0628589012389334e-09,3.465404597129506e-10,2.3125901950361655e-11,0.00037808254854012122,6.4174254936053411e-15,2.3008857075129343e-15,5.8571872117723031e-07,6.324202667172584e-08,1.590981549654851e-08,1.5909178145032199e-06,3.0442735058116957e-06,2.2976463320051483e-11,7.5130840789020105e-11,7.9510893805251806e-11,7.4947700892298455e-11,4.5583275636776413e-12,6.2300390825307903e-12,5.0450801802702969e-14,2.2889547979634821e-09,2.839108635712474e-13,1.9853183328940041e-13,4.3660789293028245e-11,1.3488131513624797e-15,5.4201230767336459e-16,5.8160340938238736e-18,5.1257046984623929e-09,2.4157231683680705e-13,6.9805078996977003e-11,5.1767919461794757e-09,5.6110523315973687e-13,4.550604012076351e-12,9.7908923241677721e-13
3.286909963929307e-10,0.3392925973331781,76.950000000000003,0.0,0.0,0.0,0.9424743342094819,9.4998803196428732,0.00047826817030935555,0.0045655806647892754,0.0043569154987233251,0.00011616562039265769,5.672679661377408e-10,4.7774891739073737e-05,0.014379629378915411,3.4612590759379819e-06,7.4712838854268201e-13,3.4008209833637498e-08,7.1912958105572833e-08,0.033052916285054974,2.886288484591375e-05,1.6502157268156928e-14,1.1370009352677476e-15,8.897556840746579e-12,4.0185626835189894e-14,4.4939794071780591e-06,1.8858070556832734e-05,7.9393304770432921e-05,7.9410311374153688e-05,1.0864673224873832e-08,5.9917464801443543e-09,4.9862362970379275e-12,2.2212075465836837e-06,6.0443309316575831e-10,1.6465246363346634e-10,2.3663234677545047e-11,1.1083354427536794e-09,3.6451530053487494e-10,2.5799576192987362e-11,0.00038559220139540933,6.6920094232358717e-15,2.3993335132820554e-15,5.8561612730679375e-07,6.3333488812298415e-08,1.5893139165343346e-08,1.6120681695507904e-06,3.1162785402639361e-06,2.5629197001990078e-11,7.9501024684568658e-11,8.6056595055336396e-11,8.1021979197577343e-11,5.0270959505796661e-12,6.4829607235201461e-12,5.5943079827334681e-14,2.3452095245061854e-09,3.136269152764986e-13,2.2285423076863859e-13,4.4738474050450621e-11,1.5353743754402837e-15,6.2179938723157349e-16,6.7112620338169663e-18,5.3669450218086557e-09,2.4750956027660695e-13,7.1667566060116463e-11,5.4243811272842293e-09,5.8794685052111322e-13,4.7387105487233784e-12,1.0259330850643211e-12
3.352587554454619e-10,0.3392926020170972,76.950000000000003,0.0,0.0,0.0,0.94136403527939028,9.4998780644243901,0.0004875264516939308,0.0046513625086515723,0.0044368128733721446,0.00011835287916277078,5.7792611440561319e-10,4.7720150265160324e-05,0.01465813526156793,3.5263805916461928e-06,7.6119591688075902e-13,3.6011994749438013e-08,7.6174326814183695e-08,0.033694779101506145,2.9981169521020454e-05,1.6812635473542863e-14,1.1636133168328735e-15,9.5126272314608429e-12,4.2561181735106824e-14,4.6269448334824573e-06,1.9250635586856004e-05,8.2855015291589059e-05,8.2872774012277396e-05,1.1338517234759699e-08,6.2532465217316715e-09,5.0831420927620368e-12,2.3089788892297342e-06,6.2832291189588783e-10,1.7120205931656755e-10,2.6243941436098283e-11,1.1547301393948214e-09,3.8299811427229308e-10,2.8714116293178078e-11,0.00039309328017282901,6.9721370637911143e-15,2.4997689151214891e-15,5.8550728668912145e-07,6.3424791414769691e-08,1.5876472206451398e-08,1.6331831194300051e-06,3.1882186652490528e-06,2.8520408193010306e-11,8.401393284985027e-11,9.2991439366678959e-11,8.7447762341756294e-11,5.5329578523884475e-12,6.7407030987156158e-12,6.1896947305719113e-14,2.4014811195584575e-09,3.4575638829715616e-13,2.4955548070333218e-13,4.5816489622214594e-11,1.7428941933032417e-15,7.1133583375570642e-16,7.721060160723842e-18,5.613809039292569e-09,2.5344858440925589e-13,7.3528931476187406e-11,5.6779606400144232e-09,6.1543803050166572e-13,4.9306487681796906e-12,1.0739107309574029e-12
3.418265144979931e-10,0.33929260700573943,76.950000000000003,0.0,0.0,0.0,0.94025522706722098,9.4998758165290038,0.00049677331775137864,0.0047369401145872956,0.0045164449943200131,0.00012053287885996992,5.8855888066357851e-10,4.7665482421380077e-05,0.014936292027675026,3.5913470233623537e-06,7.7521675779286597e-13,3.8089699459162809e-08,8.0595310209623304e-08,0.034335905386332598,3.1118904103035814e-05,1.7122374287026109e-14,1.1904861472384244e-15,1.0155569702204957e-11,4.5024957639154629e-14,4.7605062601169226e-06,1.9641909268921997e-05,8.6387926438158879e-05,8.6406453860247452e-05,1.182210982814999e-08,6.5201304484856292e-09,5.1799366889508509e-12,2.3983775744489672e-06,6.5265576372209751e-10,1.7787400511543319e-10,2.9040060512624069e-11,1.2020407087078909e-09,4.0199044481512481e-10,3.1885241444965149e-11,0.00040058579556135205,7.2577946293704968e-15,2.6021869703565883e-15,5.8539313194140629e-07,6.3515944351904953e-08,1.5859816504253823e-08,1.6542643054556982e-06,3.2600923024981004e-06,3.1665604005218076e-11,8.8670288335502596e-11,1.003298877059841e-10,9.4237366194827175e-11,6.0779925362221109e-12,7.00325422661857e-12,6.8340018367300301e-14,2.4577675144102567e-09,3.8044053169157858e-13,2.788109029567663e-13,4.6894795522190107e-11,1.9731933533955498e-15,8.115770971267192e-16,8.8572126620960973e-18,5.8662909887514226e-09,2.5938917085310524e-13,7.5389064844064015e-11,5.9375311132828301e-09,6.4357884103052722e-13,5.1264197101776106e-12,1.1230222889425708e-12
3.483942735505243e-10,0.3392926122981131,76.950000000000003,0.0,0.0,0.0,0.93914790717267271,9.4998735759355863,0.00050600878375362294,0.0048223139896481542,0.0045958125803372855,0.00012270563916648,5.9916632824166858e-10,4.7610888088676993e-05,0.015214100144163075,3.656158756122789e-06,7.8919103794518805e-13,4.0242422414355706e-08,8.5178436219029661e-08,0.034976296161500643,3.2275992089295079e-05,1.7431375544021076e-14,1.2176249959057089e-15,1.0826971737963796e-11,4.7578297719691714e-14,4.8946315191739266e-06,2.0031893829448717e-05,8.9991803712707416e-05,9.0011116460841204e-05,1.2315418890624652e-08,6.7923805253259917e-09,5.2766202399072122e-12,2.4893995599174443e-06,6.7743054777497077e-10,1.8466799699710572e-10,3.2064125246494963e-11,1.2502648741634508e-09,4.2149371859314805e-10,3.5329313284681064e-11,0.00040806975835562938,7.5489683699615978e-15,2.7065827491768116e-15,5.852744626968857e-07,6.3606956103608747e-08,1.584317366936109e-08,1.6753131666761927e-06,3.3318980863354452e-06,3.5080920377236731e-11,9.3470768178818139e-11,1.0808661573608212e-10,1.0140324751306123e-10,6.6643483215021794e-12,7.2706021569955389e-12,7.5300895406105797e-14,2.514066871489685e-09,4.1782572773716387e-13,3.1080454940701505e-13,4.7973355786698647e-11,2.2282045363208764e-15,9.235497595526096e-16,1.0132427205839138e-17,6.1243849932899905e-09,2.6533112563127571e-13,7.7247869714172343e-11,6.2030929663610858e-09,6.7236932727758154e-13,5.3260243936387768e-12,1.1732678381096316e-12
3.5496203260305553e-10,0.3392926178932284,76.950000000000003,0.0,0.0,0.0,0.93804207320017363,9.4998713426230754,0.00051523286494816346,0.0049074846395346225,0.0046749163482580113,0.00012487117971143839,6.0974852023343638e-10,4.7556367148231254e-05,0.015491560077213496,3.72081617393791e-06,8.0311888382266113e-13,4.2471250072898531e-08,8.9926212034280782e-08,0.035615952446013135,3.3452337369382238e-05,1.7739641082005376e-14,1.2450351398907115e-15,1.1527416744649975e-11,5.0222531727240088e-14,5.0292898055604889e-06,2.0420591700563848e-05,9.3666413038161325e-05,9.368652778068413e-05,1.2818412365280199e-08,7.0699790488488373e-09,5.3731928994862196e-12,2.5820408137913835e-06,7.0264616603876579e-10,1.9158373171694917e-10,3.5329076088713433e-11,1.2994003651398274e-09,4.4150924971629776e-10,3.9063346303551437e-11,0.00041554517943833574,7.8456445713220451e-15,2.8129513345781963e-15,5.8515196454402983e-07,6.3697833955290146e-08,1.582654507761132e-08,1.6963309651233887e-06,3.4036348369282707e-06,3.8783131942527775e-11,9.8416005404157922e-11,1.162765113490698e-10,1.0895800066626043e-10,7.2942432197157142e-12,7.5427349707785986e-12,8.2809179560173933e-14,2.5703775588361596e-09,4.5806356338877942e-13,3.4572942334448979e-13,4.905213847505901e-11,2.50997628718228e-15,1.0483551783840023e-15,1.1560384975864902e-17,6.3880850769016023e-09,2.712742764809581e-13,7.910526189102259e-11,6.4746464323066082e-09,7.0180951419649699e-13,5.5294638166679421e-12,1.2246474222342721e-12
3.6152979165558673e-10,0.3392926237900976,76.950000000000003,0.0,0.0,0.0,0.93693772275887222,9.4998691165704745,0.00052444557655812298,0.00499245256859985,0.0047537570129854894,0.00012702952007104755,6.2030551869357017e-10,4.7501919481458425e-05,0.015768672292264245,3.7853196597951749e-06,8.1700042100036343e-13,4.4777256981590431e-08,9.4841124236050938e-08,0.036254875255969904,3.464784422355575e-05,1.804717272078576e-14,1.2727225263762489e-15,1.2257484017284585e-11,5.2958976069711137e-14,5.1644516196507443e-06,2.0808005484354671e-05,9.7411520791776694e-05,9.743245424426789e-05,1.3331058257397923e-08,7.3529083499159174e-09,5.4696548211043996e-12,2.676297314675119e-06,7.2830152334345794e-10,1.9862090681625043e-10,3.8848262067250002e-11,1.3494449169057312e-09,4.6203824489391179e-10,4.3105018120212834e-11,0.00042301206976502791,8.1478095545744895e-15,2.9212878222575813e-15,5.8502622527558297e-07,6.3788584168093731e-08,1.5809931903530162e-08,1.7173188079333619e-06,3.475301536878552e-06,4.2789661749302023e-11,1.0350659093798467e-10,1.2491467221694282e-10,1.1691435440250746e-10,7.969965554496459e-12,7.8196407799656351e-12,9.089548088231635e-14,2.626698127388938e-09,5.0131090073034891e-13,3.8378769773274339e-13,5.0131115225217263e-11,2.8206769632598786e-15,1.1871732290712892e-15,1.3155792184158484e-17,6.6573851781256174e-09,2.7721847043015814e-13,8.0961167938101958e-11,6.7521915788049714e-09,7.3189940878780486e-13,5.7367389565497428e-12,1.277161053730526e-12
3.6809755070811794e-10,0.3392926299877349,76.950000000000003,0.0,0.0,0.0,0.93583485346262452,9.4998668977568563,0.00053364693378229447,0.0050772182798535454,0.0048323352874977774,0.00012918067976872688,6.3083738645154419e-10,4.7447544970007396e-05,0.016045437254011249,3.849669595662022e-06,8.3083577507824481e-13,4.7161505858230915e-08,9.9925638917178447e-08,0.036893065604625935,3.5862417321180945e-05,1.8353972279384502e-14,1.3006926581911245e-15,1.3017748713293065e-11,5.5788933895487628e-14,5.3000887123506132e-06,2.1194137923030914e-05,0.00010122689383320694,0.00010124866276206604,1.3853324638293452e-08,7.6411507957942536e-09,5.566006157748401e-12,2.7721650515891617e-06,7.5439552735585456e-10,2.0577922061982616e-10,4.2635442069702277e-11,1.4003962706027485e-09,4.8308180814253993e-10,4.7472679614216295e-11,0.00043047044035115898,8.4554496764126249e-15,3.0315873206664128e-15,5.8489774882949385e-07,6.3879212124918765e-08,1.579333514903848e-08,1.7382776667229401e-06,3.5468973107417938e-06,4.7118590833210457e-11,1.0874307544209901e-10,1.3401640335961413e-10,1.2528516865006252e-10,8.6938745623565534e-12,8.1013077275207063e-12,9.9591428207454114e-14,2.6830272907800852e-09,5.477299464262523e-13,4.251909322426746e-13,5.1210260858379046e-11,3.1625986943614289e-15,1.3412661482431828e-15,1.4934433060715487e-17,6.9322791619869589e-09,2.8316357168508987e-13,8.2815523861622266e-11,7.0357283267130108e-09,7.6263900211179665e-13,5.9478507697483615e-12,1.3308087171671688e-12
3.7466530976064914e-10,0.3392926364851568,76.950000000000003,0.0,0.0,0.0,0.93473346292998427,9.4998646861613505,0.0005428369517951892,0.0051617822749658593,0.0049106518828531997,0.00013132467827526385,6.4134418631036825e-10,4.7393243495761381e-05,0.016321855426409872,3.9138663624888359e-06,8.4462507165624646e-13,4.9625047673209062e-08,1.0518220180534566e-07,0.037530524502447038,3.7095961719168647e-05,1.8660041583623902e-14,1.3289505128092295e-15,1.3808781830458133e-11,5.8713695176616245e-14,5.4361740324734698e-06,2.1578991874058347e-05,0.00010511229952761188,0.00010513492075368929,1.4385179648481574e-08,7.9346887919176956e-09,5.6622470619834967e-12,2.8696400239383597e-06,7.809270885701974e-10,2.1305837223363169e-10,4.6704785948742313e-11,1.4522521732277121e-09,5.0464094529143941e-10,5.2185364921569742e-11,0.00043792030226094724,8.768551329055447e-15,3.1438449509657808e-15,5.8476696724301653e-07,6.3969722455585466e-08,1.5776755668067225e-08,1.7592083945562461e-06,3.6184214071131409e-06,5.1788667643995807e-11,1.1412597106851565e-10,1.43597214730213e-10,1.3408343135607268e-10,9.4684009743923333e-12,8.3877239872745153e-12,1.0892967872163479e-13,2.7393639073584808e-09,5.9748832017910511e-13,4.7016028897440709e-13,5.2289553027294151e-11,3.5381613532581999e-15,1.5119824768503371e-15,1.6913224322217288e-17,7.2127608304298386e-09,2.8910945974406897e-13,8.4668273952374613e-11,7.3252564665537867e-09,7.9402827107886331e-13,6.1628001919101329e-12,1.3855903723957848e-12
