Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013)
4.869927220637234e-13,0.25379864874807573,76.950000000000003,0.0,0.0,0.0,0.99862982344338458,9.499999935636577,2.9413763904259428e-06,4.2676782615802157e-05,4.2635376432169968e-05,4.9356183641210298e-08,5.0130392860143467e-12,0.00058203756137846128,0.00017866237276866774,1.5002166350383915e-08,2.3959124098190605e-16,3.0301572080325687e-15,8.3568092172021489e-14,0.00051463303454367382,1.1957845824014446e-09,5.6320530153597442e-17,1.556000337725848e-17,1.3577057409529191e-19,1.2070203206558198e-20,5.720661166126149e-10,7.192633893706002e-09,6.6639107024536475e-11,6.6647697115470865e-11,6.5781029597238596e-15,2.0119879745345718e-15,1.8123061575253263e-12,2.002509100145308e-10,4.3333124118785832e-14,6.6013466212741158e-15,3.0463312514060863e-26,1.0819528306447595e-15,5.5507948799792489e-16,2.7616109465680868e-26,6.1154656301004693e-06,7.6265680955651537e-21,3.0092926583860807e-21,5.4527512430035782e-08,1.574992769346037e-08,2.7577898098345618e-07,5.4702137921429846e-08,2.3395909992703301e-10,2.7614907156504508e-26,6.9539862588319581e-19,7.6413013388353661e-20,6.4335729945481018e-20,7.7368909812625612e-24,1.9123415753337068e-16,5.451463367948347e-28,1.6231905004730011e-12,6.5901302585707654e-25,1.8129990565519988e-27,5.4984690817857174e-15,3.2530796594383474e-32,1.8106605211679879e-31,1.3936046288387269e-35,1.2657986721002931e-15,2.8009170533239923e-16,1.7839332228878559e-16,8.1127417484910336e-15,5.8979975372650367e-19,1.0290314097890764e-15,9.1939868950099332e-19,1.8425429274948022e-19,8.0394582723944769e-19,4.1958985899736023e-18,2.6347122077790746e-27,4.77451556944881e-19,4.9484923147535122e-16
4.900527807778005e-13,0.25379864874588726,76.950000000000003,0.0,0.0,0.0,0.99862125022641712,9.4999999348812523,2.9598459702632753e-06,4.2944520771493739e-05,4.2902567562401052e-05,4.9962917599534743e-08,5.0446124932219081e-12,0.00058326601937058547,0.00018039597129293296,1.5150724293724473e-08,2.4253654040615818e-16,3.0937196410103354e-15,8.4908455766469986e-14,0.00051962669088340705,1.2108445991010263e-09,5.6878241460391701e-17,1.5714711419106263e-17,1.3887687599455048e-19,1.2333991121081046e-20,5.8160287928373526e-10,7.2828029226653458e-09,6.789967221693875e-11,6.7908445573334032e-11,6.7153205272179127e-15,2.0580358679153212e-15,1.8368382844205555e-12,2.0277572926292123e-10,4.3942866140231046e-14,6.7052655379146874e-15,3.1825648365023734e-26,1.1060934679836626e-15,5.6550187062516712e-16,2.8851306669299248e-26,6.1748146582836156e-06,7.79783466468322e-21,3.0766065904754667e-21,5.5342014029762936e-08,1.5983794770807205e-08,2.7778934188530046e-07,5.5520530794428284e-08,2.391319215216173e-10,2.8850042679249358e-26,7.1297344572277383e-19,7.8524635194989482e-20,6.6183311536339964e-20,8.0116541107677001e-24,1.9479962833605409e-16,5.6816893361250414e-28,1.6435494157128328e-12,6.8157458446368882e-25,1.8896498770068311e-27,5.5961332628329706e-15,3.412565269444895e-32,1.8922161719259633e-31,1.4648628737451526e-35,1.3025664545283204e-15,2.83634698347225e-16,1.8357129687484024e-16,8.2662292115330608e-15,6.0171938041358677e-19,1.0419779375294714e-15,9.3888755144488678e-19,1.8887557806305653e-19,8.1899430397578719e-19,4.255384121209558e-18,2.7007902916020287e-27,4.8590277486002241e-19,5.042909427822559e-16
4.931128394918777e-13,0.2537986487436876,76.950000000000003,0.0,0.0,0.0,0.99861267726712455,9.4999999341220605,2.9783153906320137e-06,4.3212253962328529e-05,4.3169750005446182e-05,5.0573168358614115e-08,5.0759141594054486e-12,0.00058447999694971815,0.00018213320289847315,1.5299632145277006e-08,2.4549891169772771e-16,3.1581813614412076e-15,8.6260800830788444e-14,0.00052463081352423528,1.225998674962357e-09,5.7437266357415826e-17,1.5869784776946104e-17,1.4203275963454846e-19,1.260168194725373e-20,5.9123163860385716e-10,7.3735272646787776e-09,6.9175989898864413e-11,6.9184949170378108e-11,6.8544526551082265e-15,2.1048188584140732e-15,1.861500404010361e-12,2.0531629485608069e-10,4.4556929722758538e-14,6.8100794226815202e-15,3.3239834751589358e-26,1.1306030356443084e-15,5.7605037892871436e-16,3.0133525157825175e-26,6.2342882656886055e-06,7.9717364669247156e-21,3.1449519865036474e-21,5.6162353815047911e-08,1.6219305215984735e-08,2.7979419583214758e-07,5.6344820237696452e-08,2.4438178467899931e-10,3.0132196736979347e-26,7.3087544715895356e-19,8.0680402564477483e-20,6.8071128533081648e-20,8.2942803319468624e-24,1.9840803344471543e-16,5.9200505621186939e-28,1.6640339875138436e-12,7.0475744177494167e-25,1.9690133521301087e-27,5.6948708810238547e-15,3.5787686108907647e-32,1.9768594590380333e-31,1.5392595250525003e-35,1.3401442820192231e-15,2.8719974731629989e-16,1.8886321033647569e-16,8.4216356436312176e-15,6.1379899528058703e-19,1.0550051586061591e-15,9.586542310959013e-19,1.9358258674013654e-19,8.3422696081806064e-19,4.3153004344012054e-18,2.7680940350122649e-27,4.9445197097241814e-19,5.1385170338757033e-16
4.961728982059549e-13,0.25379864874147684,76.950000000000003,0.0,0.0,0.0,0.99860410456339677,9.4999999333590104,2.9967846515369123e-06,4.3479982191616764e-05,4.343692376485808e-05,5.1186932561569866e-08,5.107549145323424e-12,0.00058567966399601364,0.00018387402475209799,1.5448886167058434e-08,2.4847833853915336e-16,3.2235487363884523e-15,8.7625142947596461e-14,0.00052964527909135975,1.2412468066294411e-09,5.799759087476582e-17,1.6025219512959837e-17,1.4523866499946342e-19,1.2873304828627115e-20,6.0095258259494953e-10,7.464806802838595e-09,7.0468156771627032e-11,7.0477304627792196e-11,6.995512714232198e-15,2.1523434507424297e-15,1.8862915809304316e-12,2.0787260529407424e-10,4.5175314489593931e-14,6.9157890810729846e-15,3.4707503869189284e-26,1.1554844785673704e-15,5.8672568708613464e-16,3.1464245533830163e-26,6.2938849878090806e-06,8.1482947032600289e-21,3.2143371051620244e-21,5.6988514342095953e-08,1.6456453484430511e-08,2.8179348458869152e-07,5.7174989227324433e-08,2.4970924047817945e-10,3.1462849827916054e-26,7.4910853513213681e-19,8.288093788576474e-20,6.9999774023321959e-20,8.5849402659357738e-24,2.0205959946072285e-16,6.1667785096848433e-28,1.6846441944677862e-12,7.2857453899013853e-25,2.0511668359995023e-27,5.7946861279447328e-15,3.7519265058199686e-32,2.0646850167691243e-31,1.6169105801614614e-35,1.3785441728002858e-15,2.9078684847763267e-16,1.9427074899026574e-16,8.5789728505357298e-15,6.2603966191967826e-19,1.0681130691605729e-15,9.7870073302560483e-19,1.9837635204094791e-19,8.496448589911098e-19,4.3756476175197645e-18,2.8366382104523967e-27,5.030996976736322e-19,5.2353225193123754e-16
4.99232956920032e-13,0.2537986487392549,76.950000000000003,0.0,0.0,0.0,0.99859553211314778,9.499999932592111,3.0152537529826862e-06,4.3747705463978453e-05,4.370408884418519e-05,5.1804206854653701e-08,5.1387719173577032e-12,0.00058686518839785146,0.00018561839452282042,1.5598482660641253e-08,2.5147480467795345e-16,3.2898281278453456e-15,8.9001497502780373e-14,0.00053466996565650505,1.2565889907473651e-09,5.8559201047507398e-17,1.6181011731032815e-17,1.4849503261491201e-19,1.3148888886602954e-20,6.107658970030141e-10,7.5566414202765916e-09,7.1776269516186042e-11,7.1785608646415479e-11,7.1385140727622432e-15,2.200616156457257e-15,1.9112108817215699e-12,2.1044465908420973e-10,4.5798020062261649e-14,7.0223953044548576e-15,3.6230328652714638e-26,1.1807407407608989e-15,5.9752846824125803e-16,3.2844985371641036e-26,6.3536033773205684e-06,8.3275305683164543e-21,3.2847702025821576e-21,5.7820477999125966e-08,1.6695233984064246e-08,2.8378715144056774e-07,5.8011020570140533e-08,2.5511483837402241e-10,3.2843519418762529e-26,7.67676634638291e-19,8.5126867934584211e-20,7.1969845501287094e-20,8.8838070378113463e-24,2.0575455240440565e-16,6.4221096254457918e-28,1.7053800151938651e-12,7.5303899890887101e-25,2.1361893541077648e-27,5.8955831721469406e-15,3.9322824984341216e-32,2.1557896896060532e-31,1.6979354983626921e-35,1.417778230583241e-15,2.943959980740838e-16,1.9979561104986573e-16,8.7382526359826405e-15,6.3844244373913614e-19,1.0813016653429217e-15,9.9902906154456138e-19,2.0325791292554515e-19,8.6524905868858883e-19,4.4364257580442249e-18,2.9064376718391023e-27,5.1184650726036153e-19,5.3333332692557656e-16
5.022930156341092e-13,0.25379864873702196,76.950000000000003,0.0,0.0,0.0,0.99858695991431623,9.4999999318213586,3.0337226949740119e-06,4.4015423782328678e-05,4.3971245246971734e-05,5.2424987887245162e-08,5.1705015344589932e-12,0.00058803673607483141,0.00018736627037605895,1.5748417966742169e-08,2.5448829381357078e-16,3.3570258927230954e-15,9.0389879689849645e-14,0.00053970475272121946,1.2720252239622959e-09,5.9122083240344179e-17,1.6337157576319662e-17,1.5180230354082105e-19,1.3428463220298313e-20,6.2067176532436408e-10,7.6490310001640575e-09,7.310042479315049e-11,7.3109957906740706e-11,7.2834700961983262e-15,2.2496434938257397e-15,1.9362573749458093e-12,2.1303245474111259e-10,4.6425046060773863e-14,7.1298988703515365e-15,3.7810023536983947e-26,1.2063747652477316e-15,6.0845939451954746e-16,3.4277299907975552e-26,6.4134420038820377e-06,8.509465249991401e-21,3.3562595321870539e-21,5.8658227010851655e-08,1.6935641076611342e-08,2.8577514117108383e-07,5.8852896908179889e-08,2.6059912618138725e-10,3.4275760635256919e-26,7.8658369069318221e-19,8.7418823870666342e-20,7.3981944865143335e-20,9.1910562954782668e-24,2.0949311771558231e-16,6.6862854118746881e-28,1.7262414283386085e-12,7.7816412723056034e-25,2.2241616280217407e-27,5.9975661592625421e-15,4.1200870005319965e-32,2.2502725677871987e-31,1.7824572798320524e-35,1.4578586443248171e-15,2.9802719235334139e-16,2.0543950659080806e-16,8.8994868016960773e-15,6.5100840396354582e-19,1.0945709433121552e-15,1.0196412206989708e-18,2.0822831404643573e-19,8.8104061907387521e-19,4.4976349429754042e-18,2.9775073544786129e-27,5.2069295193453836e-19,5.4325566675542364e-16
5.053530743481863e-13,0.25379864873477775,76.950000000000003,0.0,0.0,0.0,0.99857838796486531,9.4999999310467729,3.0521914775155306e-06,4.4283137151594724e-05,4.4238392976757633e-05,5.3049272311849766e-08,5.2016050784819034e-12,0.00058919447100010559,0.00018911761096800699,1.5898688464822454e-08,2.5751878974100652e-16,3.4251483828398243e-15,9.1790304514152971e-14,0.00054474952120065726,1.2875555029214672e-09,5.9686223730908239e-17,1.6493653234822817e-17,1.5516091936456761e-19,1.3712056906418358e-20,6.3067036883114473e-10,7.7419754257117972e-09,7.4440719242779033e-11,7.4450449068914284e-11,7.4303941473604648e-15,2.2994319876941158e-15,1.9614301312992115e-12,2.1563599078679478e-10,4.7056392103809788e-14,7.2383005427283141e-15,3.9448345232396597e-26,1.2323894940140081e-15,6.1951913704311515e-16,3.5762782746377319e-26,6.473399453943179e-06,8.6941199290738661e-21,3.428813344545615e-21,5.9501743442855169e-08,1.7177669078894873e-08,2.8775740003857131e-07,5.9700600723045738e-08,2.6616265005941318e-10,3.5761166966523617e-26,8.0583366830073825e-19,8.9757441235728214e-20,7.603667841509543e-20,9.5068662289586723e-24,2.1327552025400464e-16,6.9595525015815869e-28,1.7472284125757245e-12,8.039634138833384e-25,2.3151661004831517e-27,6.100639212115186e-15,4.31559744004382e-32,2.3482350234672802e-31,1.870602546346704e-35,1.4987976880004349e-15,3.0168042756789738e-16,2.1120415751712901e-16,9.0626871473900966e-15,6.6373860563397659e-19,1.1079208992359203e-15,1.0405392142674251e-18,2.1328860574224274e-19,8.9702059828079394e-19,4.5592752588492084e-18,3.0498622749494773e-27,5.2963958380341533e-19,5.5330000967825138e-16
5.081071271908558e-13,0.2537986487327487,76.950000000000003,0.0,0.0,0.0,0.99857067342191663,9.4999999303463696,3.0688132454771115e-06,4.4524074954545706e-05,4.4478818521071522e-05,5.3614120930179784e-08,5.2300861555545305e-12,0.00059022475638013602,0.00019069674610373459,1.6034215543220049e-08,2.6026076342348857e-16,3.487254509336975e-15,9.3060995552019038e-14,0.0005492982497337217,1.3016131603259177e-09,6.0195015029497328e-17,1.6634795300664068e-17,1.582279389184557e-19,1.3970751782528687e-20,6.3974854847958459e-10,7.8260997052523905e-09,7.5660863095535704e-11,7.5670772312854444e-11,7.5643194991440511e-15,2.3448978193762235e-15,1.9841928008801911e-12,2.179926300452216e-10,4.762829686444452e-14,7.3366305487774669e-15,4.0974450052671995e-26,1.2561306826659137e-15,6.2958359702600653e-16,3.7146527300292703e-26,6.5274615992299287e-06,8.8626522374290918e-21,3.4950287249039631e-21,6.0265824418642635e-08,1.73968754237128e-08,2.8953648997721795e-07,6.0468502034457278e-08,2.7123801833563682e-10,3.7144839841241197e-26,8.2345514051790371e-19,9.1902621473053617e-20,7.7922895775593467e-20,9.7985640509744574e-24,2.1671734871006015e-16,7.2134743215934126e-28,1.7662240440704742e-12,8.2777048821672596e-25,2.3997323154241321e-27,6.1943403536522543e-15,4.49836442013194e-32,2.4394620754696162e-31,1.953139245530986e-35,1.5363871741249381e-15,3.0498718116752259e-16,2.1649702262245989e-16,9.2112582931141294e-15,6.7533709201760168e-19,1.1200048360585381e-15,1.0595934527903239e-18,2.1792059775770058e-19,9.1156455131177095e-19,4.6151202312203934e-18,3.1160930635970182e-27,5.3777766877119695e-19,5.6244484101235717e-16
5.108611800335253e-13,0.2537986487307105,76.950000000000003,0.0,0.0,0.0,0.99856295907788395,9.499999929642863,3.0854348842914031e-06,4.4765008754231527e-05,4.4719237045693475e-05,5.4181802151221333e-08,5.2583188209448653e-12,0.00059124410150496263,0.00019227862512910459,1.6170008640457154e-08,2.6301648762308481e-16,3.5501194273146783e-15,9.4341463810776963e-14,0.00055385488305020707,1.3157469896256759e-09,6.0704804978378435e-17,1.6776214935444673e-17,1.6133722860049947e-19,1.4232747032752375e-20,6.4890211771424999e-10,7.9106732301274454e-09,7.689422836206563e-11,7.6904319211822478e-11,7.6998595127603124e-15,2.390990243870123e-15,2.0070563184858352e-12,2.2036201676060379e-10,4.8203700271818221e-14,7.4356891673592054e-15,4.2550842850323845e-26,1.2801847670368232e-15,6.3975342882737549e-16,3.8575878480240565e-26,6.5816178530265961e-06,9.0334203239494283e-21,3.5621190271235825e-21,6.1034549061207959e-08,1.7617385862510663e-08,2.9131085843587709e-07,6.1241096295768331e-08,2.7637840462544399e-10,3.857411657625501e-26,8.4136052587576352e-19,9.4086585345690275e-20,7.9844589747055331e-20,1.0097475988877215e-23,2.201950300854215e-16,7.4751513437351481e-28,1.7853213553892076e-12,8.5214480714114332e-25,2.4868854094149239e-27,6.2889307428576045e-15,4.6877855084300218e-32,2.5336688006695054e-31,2.0388141694829447e-35,1.5746912293122432e-15,3.0831178216798407e-16,2.2189037591325991e-16,9.3614401998993099e-15,6.8707024958342614e-19,1.1321541161456642e-15,1.0788823003971565e-18,2.2262703028849115e-19,9.2626274975934438e-19,4.6713145518327542e-18,3.183388186665649e-27,5.4599775484857723e-19,5.7168963074596245e-16
5.136152328761947e-13,0.2537986487286635,76.950000000000003,0.0,0.0,0.0,0.99855524493133108,9.4999999289362673,3.1020563939617128e-06,4.5005938552878984e-05,4.4959648553195504e-05,5.4752313541069549e-08,5.2867620456293097e-12,0.00059225262199738289,0.00019386321889125924,1.6306065195237155e-08,2.6578595050398574e-16,3.6137477567556656e-15,9.5631719859169394e-14,0.00055841933717952876,1.3299569883787587e-09,6.1215584022422334e-17,1.6917909441076638e-17,1.6448911138569905e-19,1.4498063807495923e-20,6.5813120421052235e-10,7.9956959152788812e-09,7.8140885451283726e-11,7.8151160189238936e-11,7.8370239241682248e-15,2.4377140308017939e-15,2.0300200114703805e-12,2.2274414987093429e-10,4.8782602045873909e-14,7.5354769286238011e-15,4.4178894344517808e-26,1.3045538895048282e-15,6.5002911969205729e-16,4.0052079774136797e-26,6.6358672186149592e-06,9.2064396133564035e-21,3.6300902594402697e-21,6.1807903986301931e-08,1.783919616498766e-08,2.9308046918038655e-07,6.2018370423288634e-08,2.8158420361492917e-10,4.0050240568652825e-26,8.5955275582821722e-19,9.6309805163480958e-20,8.1802211363849202e-20,1.0403737246141189e-23,2.2370872711230975e-16,7.7447742099256168e-28,1.8045203310404269e-12,8.7709658884539881e-25,2.5766891230724864e-27,6.3844133388224643e-15,4.8840634012851129e-32,2.6309339368226098e-31,2.1277274010963491e-35,1.613718975141942e-15,3.1165422784713195e-16,2.2738549683766761e-16,9.5132414656124886e-15,6.9893885291183003e-19,1.1443687367212619e-15,1.0984072172803536e-18,2.2740868069508374e-19,9.4111596288951844e-19,4.7278582828641511e-18,3.2517587579911306e-27,5.5430024432745115e-19,5.8103491680740695e-16
5.163692857188642e-13,0.2537986487266074,76.950000000000003,0.0,0.0,0.0,0.99854753098083704,9.4999999282265808,3.1186777744913189e-06,4.5246864353601985e-05,4.5200053046146727e-05,5.5325652667930124e-08,5.3149617596628238e-12,0.00059325043221765135,0.00019545049855567676,1.644238267150211e-08,2.6856914028234648e-16,3.6781441141727029e-15,9.6931774148652324e-14,0.000562991529068023,1.3442431541438898e-09,6.1727342579547333e-17,1.7059876146074858e-17,1.67683910589643e-19,1.4766723241750638e-20,6.6743593420110959e-10,8.0811676756753415e-09,7.9400904758334962e-11,7.9411365654756668e-11,7.9758224674966342e-15,2.4850739539319479e-15,2.0530832088958289e-12,2.2513902831935212e-10,4.9365001906056536e-14,7.6359943542221836e-15,4.5860005860547535e-26,1.329240191623912e-15,6.6041115622280452e-16,4.1576402447587266e-26,6.6902087101676985e-06,9.3817255246598705e-21,3.6989484278118508e-21,6.2585875712584703e-08,1.8062302073586024e-08,2.9484528691957118e-07,6.2800311235328301e-08,2.8685580883274779e-10,4.1574482990664887e-26,8.7803477527776836e-19,9.8572756196306713e-20,8.3796214634154609e-20,1.0717484794786391e-23,2.2725860213166657e-16,8.0225372232285534e-28,1.8238209555507013e-12,9.0263617951226019e-25,2.6692084258160191e-27,6.4807910854795161e-15,5.0874059285432686e-32,2.7313378586067815e-31,2.2199816845089509e-35,1.6534795901401386e-15,3.150145154860096e-16,2.3298367276194114e-16,9.6666706867649773e-15,7.1094367645944873e-19,1.1566486950150927e-15,1.1181696634439654e-18,2.3226633016965664e-19,9.5612495927345165e-19,4.7847514862074295e-18,3.3212159461784984e-27,5.6268553943585803e-19,5.9048123703913785e-16
5.191233385615337e-13,0.2537986487245425,76.950000000000003,0.0,0.0,0.0,0.9985398172249963,9.4999999275138087,3.1352990258834795e-06,4.5487786158600506e-05,4.544045052711356e-05,5.590181710206142e-08,5.3433528190201969e-12,0.00059423764531101031,0.00019704043559418694,1.6578958557510047e-08,2.7136604514267613e-16,3.7433131127068799e-15,9.8241637019155381e-14,0.00056757137654442791,1.358605484480483e-09,6.2240071280511514e-17,1.7202112404589387e-17,1.7092194985538363e-19,1.5038746455454018e-20,6.7681643253035931e-10,8.1670884263114916e-09,8.0674356664964263e-11,8.0685006004630577e-11,8.1162648750896262e-15,2.5330747909666361e-15,2.0762452415492056e-12,2.2754665105404045e-10,4.9950899571419563e-14,7.737241957699732e-15,4.7595609034189788e-26,1.3542458141161993e-15,6.7090002440683794e-16,4.3150145275917277e-26,6.7446413523383556e-06,9.5592934710916473e-21,3.7686995358948665e-21,6.3368450666854223e-08,1.8286699304996696e-08,2.9660527726620872e-07,6.3586905457443397e-08,2.9219361267225836e-10,4.3148142521703289e-26,8.9680954219527994e-19,1.0087591659325934e-19,8.5827056458805965e-20,1.1038857340247677e-23,2.3084481710400602e-16,8.308638298846618e-28,1.8432232134641046e-12,9.287740507327281e-25,2.7645094995425955e-27,6.5780669120797535e-15,5.2980260175376806e-32,2.8349625575614468e-31,2.3156824087189296e-35,1.6939823080974083e-15,3.1839264236875317e-16,2.3868619873534857e-16,9.8217364585501454e-15,7.2308549456260815e-19,1.1689939882625427e-15,1.1381710987070363e-18,2.3720076362911259e-19,9.712905068065854e-19,4.8419942234848576e-18,3.391770973088336e-27,5.7115404233975282e-19,6.0002912920009146e-16
