Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672)
2.5737632078217726e-07,0.1726489180279236,76.950000000000003,0.0,0.0,0.0,0.51891344177770438,9.4190432021412231,0.01205886960139353,0.047493481585024637,0.019283617887334674,0.0054735636878805276,2.5979926106752192e-08,1.1753664214660503e-07,0.029174955780044923,0.00016939337537284462,7.1300510917295412e-11,0.070644866393612879,0.079279306275508513,0.044522484252649978,0.1391371173119349,1.501371999884989e-12,1.0009957170954604e-10,2.5928620520297395e-06,4.8847082888132773e-09,3.4808670151835117e-06,1.3638434538983854e-05,0.014464162129827342,0.028651573487815378,7.2413228690449032e-06,4.5267143565823658e-06,2.8613945415685774e-15,0.00033655764739979303,3.3527481172916767e-07,1.0470552185367438e-07,0.00020690509525429212,6.0073225399511085e-06,1.5361218556263147e-08,0.0039079684400604355,0.00074900276715873793,9.3054774243611044e-11,2.7952443502864965e-11,1.2770869359926415e-08,3.3142717811683025e-09,8.363490929918439e-12,3.2518828006744592e-07,1.2376659072066205e-06,0.0029729481250664745,1.5685215591715196e-07,0.0003927953256468202,7.1605895539641809e-05,0.0030458352983927716,1.0143972939543867e-10,0.00056701096420932486,1.4421297363699027e-07,0.0036907695249756259,0.00039910780777241867,4.5661029867585464e-09
2.6107534236694065e-07,0.17264807990124065,76.950000000000003,0.0,0.0,0.0,0.51500135777958345,9.4183336587473985,0.01213670784523292,0.047233654575935494,0.019094305423367337,0.0054195094285250968,2.5835974348666123e-08,1.1673527236420273e-07,0.029465495089714185,0.00016845478660977372,7.0596381664532158e-11,0.071275510181367505,0.080252732699578319,0.044997331345774438,0.14065041552072705,1.4930530742766295e-12,1.0132111589931288e-10,2.6247396582099449e-06,4.9289017952390164e-09,3.5181544044538147e-06,1.3504555413379317e-05,0.01447500396980278,0.028976487572076371,7.2462400195284873e-06,4.5297882455877026e-06,2.8919123248655139e-15,0.0003387664300462214,3.3745139350245705e-07,1.0538546049265264e-07,0.00020731086520124373,6.0466621583489956e-06,1.5477220671328169e-08,0.0040059764992208865,0.00076009328867119317,9.3657552658350347e-11,2.8133510291083398e-11,1.2949132866401196e-08,3.3624379702401476e-09,8.4071735800819837e-12,3.3106469499795345e-07,1.2600909818502985e-06,0.0030315664225821085,1.5803185775183487e-07,0.00039930031011731291,7.2422254140126389e-05,0.0031342900149637014,1.0210913225941046e-10,0.00058344955111826516,1.4504564639031294e-07,0.0038016671827771267,0.00041080074377055026,4.592468219882996e-09
2.6477436395170404e-07,0.1726472616819917,76.950000000000003,0.0,0.0,0.0,0.51113924990969384,9.4176354935931368,0.012212790917021583,0.046974888595003352,0.018907938724488996,0.0053663028645543334,2.5692651008439778e-08,1.1594433488365566e-07,0.029753495787292493,0.00016752029514310206,6.9903294781508702e-11,0.0718927480134543,0.081214110614731383,0.045468954308564416,0.14214408091456512,1.4847704639378251e-12,1.025273915267873e-10,2.6562226434417897e-06,4.9721801137552113e-09,3.5551882135734479e-06,1.3372759392234857e-05,0.014484360588783014,0.029298221344187893,7.2504208671019875e-06,4.5324018503426398e-06,2.9222228975072073e-15,0.00034092957892368277,3.3958258252122535e-07,1.0605121668899857e-07,0.00020766799710107334,6.0851774162973543e-06,1.5591072619578287e-08,0.0041039473566942819,0.00077114729580030094,9.4247580386450714e-11,2.8310746939096348e-11,1.3126839552033628e-08,3.4104480908213977e-09,8.4509279482965813e-12,3.36977735116511e-07,1.282656049117541e-06,0.0030894236125483627,1.5918942754798362e-07,0.00040578459533913836,7.3228568573852507e-05,0.0032235353047535241,1.0276484345225405e-10,0.00060003391747728287,1.4585942211771032e-07,0.0039136177858641839,0.0004225996182185489,4.6182350979030203e-09
2.6847338553646744e-07,0.17264646301203293,76.950000000000003,0.0,0.0,0.0,0.50732622225594803,9.4169484715979301,0.012287146480228956,0.04671727001058891,0.018724452012092691,0.005313924902329209,2.5550002153179613e-08,1.151636403705196e-07,0.030038989411566009,0.00016659020134546045,6.9221001547958724e-11,0.072496858716947804,0.082163623933037791,0.04593739440667309,0.1436184159061199,1.4765268311394978e-12,1.0371863553550767e-10,2.687317028666285e-06,5.0145622769312331e-09,3.5919716922564899e-06,1.3242999975251139e-05,0.014492334061805194,0.029616824119498775,7.2539165083718689e-06,4.5345871127954609e-06,2.95232891158489e-15,0.00034304872488148382,3.416700117983446e-07,1.0670330065357593e-07,0.00020797970274596202,6.1228979613890151e-06,1.5702846351876947e-08,0.004201860266290016,0.00078216429051263133,9.4825319026082184e-11,2.8484292104982517e-11,1.3303980590702516e-08,3.4582999115760228e-09,8.4947463481862508e-12,3.4292736349396799e-07,1.3053609702644286e-06,0.0031465108080002305,1.6032561066317398e-07,0.00041224821870187463,7.4025047085801563e-05,0.0033135543812617941,1.0340735295185398e-10,0.00061676094244168258,1.4665500981950185e-07,0.0040265993487773113,0.00043450218212762903,4.6434260705705681e-09
2.7217240712123083e-07,0.17264568353735973,76.950000000000003,0.0,0.0,0.0,0.50356139845485259,9.4162723632057528,0.012359801729345542,0.04646087721024203,0.018543780873837519,0.0052623568534123271,2.5408069503697162e-08,1.1439300364377002e-07,0.03032200694669155,0.00016566477725033944,6.8549258521910832e-11,0.073088114702545712,0.083101455200815189,0.046402692174015485,0.14507371979325384,1.468324586976325e-12,1.048950829290077e-10,2.7180287904703643e-06,5.0560668791147679e-09,3.6285080325428939e-06,1.3115231625222077e-05,0.014499019800535921,0.029932344111485355,7.2567746900690298e-06,4.536373880793207e-06,2.9822329721618928e-15,0.00034512544200413956,3.4371525708295349e-07,1.0734220470632693e-07,0.00020824900518640264,6.1598524020861153e-06,1.5812611495677602e-08,0.0042996959235602396,0.00079314381911587838,9.539121387756849e-11,2.8654279551159826e-11,1.3480547894176485e-08,3.5059913958313822e-09,8.5386214380871559e-12,3.4891354053422913e-07,1.3282055962395894e-06,0.0032028206524426458,1.6144112820124548e-07,0.00041869122204281009,7.4811893055360402e-05,0.0034043308064958216,1.0403713367044438e-10,0.00063362757077958657,1.4743309243297252e-07,0.0041405903375967721,0.00044650623324193466,4.668062762379002e-09
2.758714287059942e-07,0.1726449229083018,76.950000000000003,0.0,0.0,0.0,0.49984392122896515,9.4156069442821106,0.012430783399175568,0.046205781220401566,0.018365862311483905,0.0052115804473845534,2.5266890774484322e-08,1.1363224357733542e-07,0.030602578834194934,0.0001647442687688322,6.7887827706642306e-11,0.073666782064225167,0.08402778541296968,0.046864887428175392,0.14651028857573542,1.4601659110142377e-12,1.0605696654534291e-10,2.7483638549660557e-06,5.0967120831955629e-09,3.6648003700130921e-06,1.2989409802324931e-05,0.014504506954188423,0.030244828455246973,7.2590400114138949e-06,4.5377900345855819e-06,3.0119376382638258e-15,0.00034716124951489244,3.4571983880335982e-07,1.0796840388320399e-07,0.00020847874709189484,6.1960683428219866e-06,1.5920435423237491e-08,0.0043974363773735935,0.0008040854698906551,9.5945694500308753e-11,2.8820838311677428e-11,1.3656534073178061e-08,3.5535206912210757e-09,8.5825462060359893e-12,3.5493622410467288e-07,1.3511897681873853e-06,0.0032583472110407907,1.6253667773220751e-07,0.00042511365100751121,7.5589305059085561e-05,0.0034958484829778402,1.0465464202688455e-10,0.00065063081133464088,1.4819432779249605e-07,0.0042555696600473387,0.00045860961497119892,4.6921660029640751e-09
2.795704502907576e-07,0.17264418077969174,76.950000000000003,0.0,0.0,0.0,0.49617295193523286,9.4149519960070442,0.012500117773922263,0.045952046275424777,0.018190634773896062,0.0051615778404791339,2.512649998577209e-08,1.1288118300394728e-07,0.030880734984686162,0.00016382889772435284,6.7236476663150206e-11,0.074233120687073967,0.084942793852007814,0.047324019285476082,0.14792841479799046,1.4520527693245905e-12,1.0720451686244362e-10,2.7783280924818287e-06,5.1365156279357283e-09,3.7008517849761191e-06,1.2865490987857745e-05,0.014508878790397079,0.030554323231688673,7.260754116292533e-06,4.5388616069594678e-06,3.0414454238471632e-15,0.0003491576136397845,3.4768522396775568e-07,1.0858235652993702e-07,0.00020867159913056567,6.2315724183653053e-06,1.6026383319292537e-08,0.0044950649459217498,0.00081498887084013145,9.6489175257452343e-11,2.8984092855828985e-11,1.3831932400376094e-08,3.6008861198424044e-09,8.6265139554414211e-12,3.6099536966118439e-07,1.3743133179302991e-06,0.0033130858677318576,1.6361293400591178e-07,0.00043151555448732866,7.6357476942153199e-05,0.0035880916458747099,1.0526031850709096e-10,0.00066776773551416833,1.4893934956136627e-07,0.0043715166556982472,0.00047081021533891586,4.715755856609139e-09
2.83269471875521e-07,0.17264345681100904,76.950000000000003,0.0,0.0,0.0,0.49254767012386363,9.4143073047652006,0.012567830696070622,0.045699730340473414,0.01801803817749344,0.0051123316206813652,2.4986927750173642e-08,1.1213964862123244e-07,0.031156504789298167,0.00016291886372163644,6.6594978576581261e-11,0.074787384361585788,0.085846657949110936,0.0477801261757217,0.14932838741530005,1.4439869310495339e-12,1.0833796183100532e-10,2.8079273129802287e-06,5.175494835748663e-09,3.7366653036317635e-06,1.2743432699046054e-05,0.014512213056480344,0.030860873492161024,7.2619558754724456e-06,4.5396128971470113e-06,3.0707587987466421e-15,0.00035111594942928122,3.496128280199327e-07,1.0918450488175509e-07,0.00020883006829518872,6.2663903273913462e-06,1.6130518247965172e-08,0.0045925661370711185,0.00082585368755201303,9.7022055847522078e-11,2.9144163247845298e-11,1.4006736775216504e-08,3.6480861689044337e-09,8.6705182914060841e-12,3.6709093036803462e-07,1.3975760684314358e-06,0.0033670332280877273,1.6467054965713537e-07,0.00043789698412539214,7.7116597896855857e-05,0.0036810448552603743,1.0585458821172057e-10,0.00068503547580454666,1.4966876813498438e-07,0.0044884110862787431,0.00048310596594752287,4.7388516508434183e-09
2.869684934602844e-07,0.17264275066650206,76.950000000000003,0.0,0.0,0.0,0.48896727310740978,9.4136726620338287,0.012633947575072187,0.045448885592340289,0.017848013916122358,0.0050638248098533664,2.4848201536167422e-08,1.1140747089997905e-07,0.031429917130855432,0.00016201434586472831,6.5963112283909955e-11,0.075329820902946806,0.086739553164939448,0.048233245856614954,0.15071049168110667,1.4359699836289429e-12,1.0945752673197848e-10,2.8371672621250091e-06,5.2136666208249568e-09,3.7722438992072454e-06,1.2623193496320079e-05,0.014514582321616554,0.031164523283363204,7.2626815591326298e-06,4.5400665786789008e-06,3.0998801896018814e-15,0.00035303762253513163,3.5150401664785252e-07,1.0977527562839077e-07,0.00020895650611487258,6.3005468652183551e-06,1.6232901218716763e-08,0.0046899255729504355,0.0008366796211675768,9.7544721822381283e-11,2.9301165302484898e-11,1.4180941690504816e-08,3.6951194818435392e-09,8.7145531076680948e-12,3.7322285721282549e-07,1.420977834237982e-06,0.0034201870277391104,1.6571015590013506e-07,0.00044425799388300008,7.7866852546719517e-05,0.0037746929885191828,1.0643786139040729e-10,0.00070243122431519792,1.50383171515264e-07,0.0046062331261265202,0.00049549484096179897,4.76147200412897e-09
2.906675150450478e-07,0.17264206201528987,76.950000000000003,0.0,0.0,0.0,0.48543097553978271,9.4130478642694673,0.012698493395836483,0.045199558861926961,0.017680504862071719,0.005016040863373256,2.4710345910469562e-08,1.1068448399451613e-07,0.031701000394778751,0.00016111550433732511,6.5340662269238357e-11,0.075860672274034438,0.087621652888063867,0.048683415427857736,0.1520750090533077,1.428003346807343e-12,1.1056343405600633e-10,2.8660536179285461e-06,5.2510474975169961e-09,3.8075904930688925e-06,1.2504732984287963e-05,0.014516054300520248,0.031465315672343799,7.2629650000130882e-06,4.5402438013736323e-06,3.1288119807636044e-15,0.00035492395094069825,3.5336010754346597e-07,1.103550804638631e-07,0.00020905311670286605,6.3340659556770643e-06,1.6333591251189101e-08,0.0047871299186493296,0.0008474664064526832,9.8057545091093297e-11,2.9455210736386892e-11,1.4354542200657461e-08,3.7419848498843153e-09,8.758612574132808e-12,3.79391099116711e-07,1.4445184219064304e-06,0.0034725460461588874,1.6673236321107837e-07,0.00045059863965906635,7.8608421034991543e-05,0.0038690212328964875,1.0701053396201849e-10,0.00071995223135226357,1.5108312615627881e-07,0.0047249633527836135,0.00050797485611143978,4.7836348526371149e-09
2.9806555821457457e-07,0.17264073589399803,76.950000000000003,0.0,0.0,0.0,0.47848762163984881,9.4118270136802469,0.012822969728729514,0.044705622376363913,0.017352811196740769,0.0049225775316730034,2.443733145675161e-08,1.0926543714790363e-07,0.032236290807362733,0.00015933540471550439,6.4123176973999955e-11,0.076888558855416164,0.089354148586560683,0.049575049431833579,0.15475238956734935,1.4122259191285214e-12,1.1273515144291623e-10,2.9227879079904497e-06,5.3235006358207502e-09,3.8775991082478991e-06,1.2272991630035354e-05,0.014516554760570064,0.032058495762711706,7.2623291914510438e-06,4.539846409985734e-06,3.1861160952117122e-15,0.00035859561715781207,3.569720370042253e-07,1.1148336734756674e-07,0.00020916498160226412,6.399283315005463e-06,1.6530119006154923e-08,0.0049810248242130378,0.00086892162855762211,9.9055085818135436e-11,2.9754858984795878e-11,1.4699912855759962e-08,3.8352076084677653e-09,8.8467834487930142e-12,3.9183631407286274e-07,1.4920152514883886e-06,0.0035748796074547978,1.6872692320331029e-07,0.00046321907077300249,8.0066198257784215e-05,0.0040596603100772205,1.081255922870087e-10,0.00075535930494673837,1.5244185209725569e-07,0.0049650726377790163,0.00053320057176963842,4.8266565205281657e-09
3.047237970671487e-07,0.17263959899481018,76.950000000000003,0.0,0.0,0.0,0.47238188537514231,9.410759973911123,0.01292986765496721,0.044266645226540016,0.017065945721230612,0.0048407755085586911,2.4194790408695377e-08,1.0801813617945659e-07,0.032710361682520672,0.0001577539966295603,6.3057595869084472e-11,0.077776347516383848,0.090878168407209525,0.050367789853192686,0.15710462834953917,1.3982095397074693e-12,1.1464515987961673e-10,2.9726949662525709e-06,5.3861613441826757e-09,3.9398416992766813e-06,1.2070123424787841e-05,0.014514526813044359,0.03258299839703218,7.2605392561235299e-06,4.5387275331577396e-06,3.2370644521269893e-15,0.00036179154228012806,3.6011503497756269e-07,1.1246516374135437e-07,0.00020918301582360034,6.4560221038526292e-06,1.6701757696661909e-08,0.0051548851125038523,0.00088809540603599333,9.9922679055581527e-11,3.0015472699162574e-11,1.5008640231227752e-08,3.9185243445583708e-09,8.9261682975033815e-12,4.0316065394502831e-07,1.5352350786994219e-06,0.0036642680302718224,1.7046824584300391e-07,0.0004745084036532475,8.1350209842872149e-05,0.0042334189477603347,1.0909658669944411e-10,0.00078762761330245,1.5362056049662475e-07,0.005184090079260485,0.00055619632584672993,4.8639782160552095e-09
3.113820359197228e-07,0.17263851385830703,76.950000000000003,0.0,0.0,0.0,0.46640756773468989,9.4097218818858295,0.013032045372127658,0.043833110274365553,0.016786407393031288,0.0047610776611497615,2.3955341309257342e-08,1.0679819353630129e-07,0.033177306161111579,0.00015619274845501971,6.2019424475907987e-11,0.078630109152606376,0.09236980499263038,0.051151520245053865,0.15940408278532164,1.3843718421648159e-12,1.1651424147284961e-10,3.0215413409896181e-06,5.446498980312873e-09,4.0013757798994328e-06,1.1872436811106755e-05,0.014510453421658227,0.033098870666062478,7.2577466015161962e-06,4.5369818271887733e-06,3.2874337462353676e-15,0.00036489144174309837,3.6316279066783454e-07,1.134172026303919e-07,0.00020913275287825136,6.5110309720756436e-06,1.6868744765855323e-08,0.0053280764740397122,0.00090713957074813891,1.007635924694487e-10,3.0268072141999628e-11,1.5315355057452676e-08,4.0012840895435827e-09,9.0055537626756481e-12,4.1460177650516579e-07,1.578901356457901e-06,0.0037511020310698135,1.7216181130711806e-07,0.00048573268414829374,8.2608684984245207e-05,0.0044091641852767403,1.1003878937740447e-10,0.00082026151173587999,1.5476036298671628e-07,0.0054057654575666069,0.00057945831321905316,4.9000679947222802e-09
3.1804027477229695e-07,0.1726374787366792,76.950000000000003,0.0,0.0,0.0,0.46056066356097364,9.4087117156503997,0.013129634293636045,0.043405144254631087,0.016513914497325317,0.0046834025320042338,2.3719048180042664e-08,1.0560476411555463e-07,0.033637273147532495,0.00015465207764014992,6.1007601701996865e-11,0.079451060046129798,0.093829986226003095,0.051926434928239111,0.16165225019146376,1.3707165264394652e-12,1.1834358320005529e-10,3.0693574226481116e-06,5.5045965426047736e-09,4.0622166501043501e-06,1.1679732564297204e-05,0.014504590441772722,0.033606331545445497,7.2540787760188683e-06,4.5346890262635134e-06,3.3372364662887333e-15,0.00036790148877332586,3.6612146694458464e-07,1.1434140950999047e-07,0.00020902269224301975,6.5644218028962272e-06,1.7031360522193715e-08,0.0055005508313253071,0.00092605357064099694,1.0157956282142643e-10,3.0513179013899962e-11,1.5620045157965422e-08,4.0834841704400901e-09,9.0849143781824643e-12,4.2615932210570916e-07,1.6230127176833401e-06,0.0038354026443669221,1.738105146776414e-07,0.00049689227282187184,8.3842524754855781e-05,0.004586819913676413,1.1095405439350914e-10,0.00085324689165591826,1.558638852020829e-07,0.0056299989024157322,0.0006029763405538737,4.9350089944355159e-09
3.246985136248711e-07,0.17263649193910036,76.950000000000003,0.0,0.0,0.0,0.45483731936106614,9.4077284965989918,0.013222761991149641,0.04298284296107354,0.016248199159869102,0.004607672695105443,2.3485958349429753e-08,1.0443703501545825e-07,0.034090407109377024,0.00015313229278845873,6.0021118969601522e-11,0.080240365187688428,0.095259614489555708,0.052692722337282207,0.16385058533200844,1.3572463277544751e-12,1.2013433852965854e-10,3.1161727673744105e-06,5.5605335247437865e-09,4.1223791459757673e-06,1.1491821244275193e-05,0.014497162912057849,0.034105591637720513,7.2496478822098726e-06,4.5319192089481263e-06,3.3864847227345493e-15,0.00037082747737586356,3.6899684575080887e-07,1.1523959085850827e-07,0.00020886034117001542,6.6162995602144854e-06,1.7189869071169123e-08,0.0056722666321144168,0.00094483708309458213,1.0237221880726765e-10,3.075128255385692e-11,1.5922702215735812e-08,4.1651229249636498e-09,9.1642267587114568e-12,4.378329167621821e-07,1.6675677397896932e-06,0.0039171966060013276,1.7541708254157923e-07,0.00050798753294766419,8.5052590837446701e-05,0.0047663127369248909,1.1184412181938965e-10,0.00088657015240203179,1.5693358444396247e-07,0.0058566940862050058,0.00062674057845477516,4.9688790229914322e-09
