Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887)
2.76852980243495e-10,0.24927525606230028,76.950000000000003,0.0,0.0,0.0,0.99662518614375628,9.4999232111106853,8.0818792367028298e-05,0.00092812189718612266,0.00085240156979903058,7.5004142843222008e-05,2.4610259255732204e-10,2.2941329504166009e-06,0.00051290078956764537,1.5669306125606702e-06,7.0846024545000907e-13,4.7894278990931286e-09,1.0636911595118445e-07,0.00090623478293520659,2.8305289445658225e-06,1.0445216971453391e-14,3.5717565947822966e-16,3.5672492516091286e-12,1.1032773600320995e-15,2.9861934696604976e-08,9.8424110217718855e-07,1.3347963634272432e-06,1.3353585507305546e-06,3.5331388772525916e-10,2.0878821599575722e-10,1.6441677887378601e-15,4.5059022236240672e-08,2.3724006992638405e-11,6.7586257623048482e-12,8.0442616972457292e-15,5.9341117302498648e-11,1.1284994992393363e-12,7.6545377858840673e-15,1.0076125896747496e-05,5.6721966827077335e-16,1.8404937454713832e-16,1.4136536367186129e-08,1.4062236634265162e-09,1.9262043986012303e-10,2.0471070164474059e-08,2.1869035718677528e-08,7.6494739070708767e-15,6.7348481514312188e-13,8.9740311366685586e-13,8.6797121597961782e-13,3.0106969829483462e-14,3.5424258092929436e-14,7.5569567684603828e-16,3.0815194141793447e-11,2.8526939273656695e-15,2.9525171673092333e-16,7.7388657736134538e-13,3.0471765639674444e-18,8.1398451432796855e-19,1.9222575249943766e-20,5.2550080349266774e-12,1.6293532924096831e-15,1.9321920427356486e-14,2.5844274297732692e-11,6.8451347023182295e-15,3.5075725968170529e-14,1.0886640822044485e-14,2.8592531853565763e-14,2.8063090788846239e-15,4.4475697308382773e-17,2.648684544100762e-21,9.5734808569505668e-17,2.3928169990138823e-13,3.3278829862739042e-14,3.8502722877656246e-14,1.1028418450957151e-13,2.5469325864136748e-14,2.1211318420541777e-07,1.1399022641247595e-12,1.0452960268444118e-11,1.1398917322525444e-12,3.562307041224569e-14,3.710812085543563e-23,2.1371896312722354e-23,1.9487164231787325e-22,1.6044222397221466e-19,3.1295646154089454e-14,1.6414269913086611e-23
2.869930032074619e-10,0.2492752478464353,76.950000000000003,0.0,0.0,0.0,0.99650181625214895,9.4999201900378463,8.3772202656040424e-05,0.00096199000328069106,0.00088321068667084946,7.7951655647840246e-05,2.5508305419663487e-10,2.2938628487740806e-06,0.00053168017197090733,1.6242520733746757e-06,7.3630131769183461e-13,5.348213604433772e-09,1.1450042560269627e-07,0.0009394227927734777,3.0411539660173175e-06,1.0827323939844331e-14,3.7644724361436467e-16,3.9224219538001494e-12,1.232172216930451e-15,3.1864370659572677e-08,1.0326256835404991e-06,1.4579438541074301e-06,1.4585579659697373e-06,3.859248708743028e-10,2.2808700383106763e-10,1.7044532447434016e-15,4.8290340350212634e-08,2.5425967617779034e-11,7.247735659872016e-12,9.9733325929177664e-15,6.516235813096787e-11,1.2329863870267874e-12,9.498593495993331e-15,1.0445589548297842e-05,6.2286353932016468e-16,2.0210428218770381e-16,1.4237670193821183e-08,1.4098309663414478e-09,1.9266828154597803e-10,2.0893816865697056e-08,2.3024317601901305e-08,9.492061021068937e-15,7.5609323049875411e-13,1.0397558588881932e-12,1.0045023759132651e-12,3.6129680968014606e-14,3.7989341755718558e-14,9.2690742488487875e-16,3.2513668716450684e-11,3.4304998563027163e-15,3.669297776174302e-16,8.17027618291288e-13,3.9184246834793332e-18,1.050187881524672e-18,2.5356453707361167e-20,5.7600460719044054e-12,1.7191752934759694e-15,2.0672445252102411e-14,2.837429599893232e-11,7.5155756007903035e-15,3.8061743982473921e-14,1.1953134247870179e-14,3.1463541589917353e-14,3.0620818765319512e-15,4.8051270358588821e-17,2.9146419806577518e-21,1.0507777684179888e-16,2.626654204489313e-13,3.5629662512365549e-14,4.2059215327688398e-14,1.143232798339184e-13,2.743416278352643e-14,2.2772213706961912e-07,1.1779555464149413e-12,1.2043210819583192e-11,1.1779439955604397e-12,3.988921126600404e-14,4.0490231675768753e-23,2.3319775101292951e-23,2.4218244677832251e-22,2.0624590176751013e-19,3.4341451535904899e-14,1.8012166313305507e-23
2.9713302617142875e-10,0.24927523965107018,76.950000000000003,0.0,0.0,0.0,0.9963784629565593,9.4999171696825382,8.6725142933021952e-05,0.0009958492580873226,0.00091400625194210626,8.089786903856509e-05,2.6406116369058259e-10,2.2935927834651271e-06,0.00055045702272870864,1.6815585210057445e-06,7.6413011616983219e-13,5.9486781535372212e-09,1.2294537463040573e-07,0.00097260684335914597,3.2592993000690792e-06,1.1209330829805047e-14,3.9617582109537762e-16,4.2975167770887443e-12,1.3707037668391873e-15,3.3916950167155833e-08,1.0811766851183088e-06,1.5870104309405417e-06,1.5876789672606548e-06,4.2010402961162902e-10,2.4831522848141543e-10,1.7647315087578656e-15,5.1632929305547969e-08,2.7186556289365822e-11,7.7540086688031381e-12,1.2264128402972836e-14,7.1309199955896488e-11,1.342948705408404e-12,1.169076627534585e-14,1.0815018196209202e-05,6.816197871204278e-16,2.2116905808835593e-16,1.4330000102969497e-08,1.4133746565909322e-09,1.9271031520927541e-10,2.1309222402467219e-08,2.4187308744818906e-08,1.1682419045767938e-14,8.4517279380224478e-13,1.1983704915644991e-12,1.1564093265439243e-12,4.3074115643055647e-14,4.0643593172766579e-14,1.1282313898424835e-15,3.4228829733869286e-11,4.0983435853196484e-15,4.5244434748490704e-16,8.6060150755982025e-13,4.9929430366295917e-18,1.3426968974983823e-18,3.310988995751784e-20,6.2911589124145748e-12,1.8098804292481675e-15,2.204831327994269e-14,3.1040718153240111e-11,8.2221808369642649e-15,4.1197277708777679e-14,1.3077167519969574e-14,3.4493671656676338e-14,3.3315112421224454e-15,5.1787397386749137e-17,3.1953396039346608e-21,1.1492237911938239e-16,2.8730536056152739e-13,3.8025476323291428e-14,4.5786867750845259e-14,1.183618909961075e-13,2.9443985832567353e-14,2.4388321304912864e-07,1.2160021371010337e-12,1.3808141949269237e-11,1.2159895045635101e-12,4.4457668220597642e-14,4.4052924748828099e-23,2.5371657678383959e-23,2.9862634556332739e-22,2.6261799744411881e-19,3.7551018812306067e-14,1.9696085700972886e-23
3.072730491353956e-10,0.24927523147625313,76.950000000000003,0.0,0.0,0.0,0.99625512625822898,9.4999141500437236,8.9677613263767231e-05,0.0010296996609221246,0.00094478826800302115,8.3842782759235889e-05,2.7303692085956313e-10,2.2933227544928252e-06,0.00056923134218172849,1.7388499543072692e-06,7.919466384644053e-13,6.5922995307791614e-09,1.3170542210168019e-07,0.0010057869364195257,3.4849611172419312e-06,1.1591237633692201e-14,4.1636351906583918e-16,4.6927923910692395e-12,1.5192159074315482e-15,3.601848117980244e-08,1.1298724129097986e-06,1.7220150687460414e-06,1.7227405377488455e-06,4.5585639740859178e-10,2.6947588783087025e-10,1.8250025839205817e-15,5.5086747087589405e-08,2.9005750818373954e-11,8.2774489481702541e-12,1.4966598363522537e-14,7.7786011860432447e-11,1.4584685375274184e-12,1.4279654481249407e-14,1.1184411039520446e-05,7.4353017417388153e-16,2.4125725258887904e-16,1.4414370414390464e-08,1.4168622920532691e-09,1.9274709919803507e-10,2.1717964959643435e-08,2.5357285551418358e-08,1.4269082361419684e-14,9.4094949690468415e-13,1.3744338208626021e-12,1.324781934892401e-12,5.1040999160019973e-14,4.3386978705762682e-14,1.3635289598682422e-15,3.5959527704051272e-11,4.8663525117182008e-15,5.5382500365745713e-16,9.0457834437449331e-13,6.3081804276546283e-18,1.7022277427056388e-18,4.2827412229598493e-20,6.8485109917163832e-12,1.901407909505588e-15,2.3447772080318792e-14,3.3844828985249068e-11,8.9652922723588919e-15,4.4485328489706041e-14,1.4259284772351631e-14,3.7684514705039409e-14,3.6148860557850671e-15,5.5686439256576113e-17,3.4909249498145987e-21,1.2527331005788507e-16,3.1321315176063256e-13,4.0463171370498624e-14,4.9686231078555171e-14,1.2240001820665972e-13,3.1495821489199008e-14,2.605962023352129e-07,1.2540422563382602e-12,1.5760062161743533e-11,1.2540284777173113e-12,4.9334351884471474e-14,4.7800019967446115e-23,2.7529744057115601e-23,3.655430582695574e-22,3.3145229978480858e-19,4.0926063788900744e-14,2.1466937720205364e-23
3.174130720993625e-10,0.24927522332202975,76.950000000000003,0.0,0.0,0.0,0.99613180615839736,9.4999111311201769,9.2629613714071977e-05,0.0010635412111033738,0.00097555673705243995,8.6786396743866186e-05,2.8201032552454288e-10,2.2930527618602773e-06,0.00058800313067066334,1.7961263721362671e-06,8.1975088395226862e-13,7.2805539657894602e-09,1.4078202589559227e-07,0.0010389630736538191,3.7181355890055128e-06,1.1973044343886619e-14,4.3701246293478027e-16,5.1084958623391501e-12,1.6780522630273069e-15,3.8167799725532159e-08,1.178693673998614e-06,1.8629742463879258e-06,1.8637591635950388e-06,4.9318634557087868e-10,2.9157158561635873e-10,1.8852664733197691e-15,5.8651751909142827e-08,3.088352913571654e-11,8.8180601332252988e-12,1.813522044269859e-14,8.4596927934041311e-11,1.5796265306861639e-12,1.7318357710120036e-14,1.1553767355181549e-05,8.0863421657358613e-16,2.6238168715452786e-16,1.4491544433012236e-08,1.4203002482006092e-09,1.9277913795402221e-10,2.21206599635795e-08,2.6533591550876708e-08,1.7305077836441973e-14,1.0436463811762875e-12,1.5691736075530883e-12,1.5107443306595231e-12,6.013793641043258e-14,4.6219464898234349e-14,1.6369816811246967e-15,3.7704704410782446e-11,5.7453850437923393e-15,6.7331078216655456e-16,9.4893060221474622e-13,7.9067600255067601e-18,2.1410574120109285e-18,5.4910315481006033e-20,7.4322512126918985e-12,1.9937017710639364e-15,2.4869166274975029e-14,3.6787828579524866e-11,9.7452283726400858e-15,4.7928884171098462e-14,1.5499992898296829e-14,4.1037554965542189e-14,3.9124942126951336e-15,5.9750746247214777e-17,3.8015355105884664e-21,1.3613495110288898e-16,3.4039963521610822e-13,4.2939817930844262e-14,5.3757783808092613e-14,1.2643766167267108e-13,3.3586841367626574e-14,2.7786089458252583e-07,1.2920761032267569e-12,1.7911693887967496e-11,1.2920611124456788e-12,5.4524769074429036e-14,5.1735324200309869e-23,2.9796226749536374e-23,4.4441057303854226e-22,4.1488902186300268e-19,4.4468211215445201e-14,2.3325583714058547e-23
3.2755309506332937e-10,0.2492752151884349,76.950000000000003,0.0,0.0,0.0,0.99600850265830021,9.4999081129105747,9.558114434973333e-05,0.0010973739079515163,0.001006311661180855,8.9728711034064762e-05,2.9098137750705709e-10,2.2927828055705687e-06,0.00060677238853623118,1.8533877733533899e-06,8.4754285302644098e-13,8.0149159352656036e-09,1.5017664270276051e-07,0.0010721352567337878,3.9588188877786729e-06,1.2354750952793392e-14,4.5812477637547026e-16,5.5448635429437591e-12,1.8475561839546097e-15,4.036376923876651e-08,1.2276234873597172e-06,2.0099022353910427e-06,2.0107491227148659e-06,5.3209765980740161e-10,3.1460457700447135e-10,1.9455231799937675e-15,6.2327902198490831e-08,3.2819869285925439e-11,9.3758453627207631e-12,2.1829199605447904e-14,9.1745859536435817e-11,1.7065019642609568e-12,2.0864686788373333e-14,1.1923086490423634e-05,8.7696930124040672e-16,2.8455449241500639e-16,1.4562212238744799e-08,1.4236939738969289e-09,1.9280688729896592e-10,2.2517865889737841e-08,2.7715631167595782e-08,2.0848134024789619e-14,1.1534835427621869e-12,1.7838584893174327e-12,1.7154546283085471e-12,7.0479614295771898e-14,4.914101846608845e-14,1.953103650005514e-15,3.9463385644892754e-11,6.7470559425112373e-15,8.1336313336533889e-16,9.936329398047594e-13,9.8369668645483641e-18,2.6731855470372735e-18,6.9823429424206758e-20,8.0425143901423024e-12,2.0867104934735453e-15,2.631093559448872e-14,3.9870835894129035e-11,1.0562286069290995e-14,5.1530918045581722e-14,1.6799764513701236e-14,4.4554176855932266e-14,4.2246224907252321e-15,6.3982657210402526e-17,4.1272995323488143e-21,1.4751139659244186e-16,3.6887492778131467e-13,4.5452653341496769e-14,5.8001940378399193e-14,1.3047482159789503e-13,3.5714362841359937e-14,2.9567707891981166e-07,1.3301038578753695e-12,2.0276172977133152e-11,1.3300875872044732e-12,6.0034044444341772e-14,5.5862629541895074e-23,3.2173289758696999e-23,5.3685369919307599e-22,5.1533507079939372e-19,4.817900156570441e-14,2.5272840275344428e-23
3.3769311802729624e-10,0.24927520707550005,76.950000000000003,0.0,0.0,0.0,0.99588521575917033,9.4999050954135296,9.8532205236549718e-05,0.0011311977507891689,0.0010370530424224636,9.2669725727359247e-05,2.9995007662921179e-10,2.2925128856267634e-06,0.00062553911611916825,1.9106341568229304e-06,8.7532254660813187e-13,8.7968581643288457e-09,1.5989072802500646e-07,0.0011053034873044049,4.2070071869298746e-06,1.2736357452841837e-14,4.7970258132492011e-16,6.0021218896018467e-12,2.0280707458144087e-15,4.2605279914948403e-08,1.2766468282908072e-06,2.1628113550082303e-06,2.1637227399551856e-06,5.7259360789862079e-10,3.3857680887030862e-10,2.0057727069322191e-15,6.6115156588029254e-08,3.4814749421160407e-11,9.9508073047859856e-12,2.6112664638249185e-14,9.9236506913839166e-11,1.8391728084285142e-12,2.4981373532371661e-14,1.2292367855907446e-05,9.4857079696859983e-16,3.0778714419454678e-16,1.4626997722093486e-08,1.4270481820126807e-09,1.9283075917967231e-10,2.2910089530181572e-08,2.8902864072962945e-08,2.4960890095482919e-14,1.270678143753901e-12,2.0197979061060457e-12,1.940104651085904e-12,8.2188002051074447e-14,5.2151606288630919e-14,2.3167537947162054e-15,4.1234674521573203e-11,7.8837616547449871e-15,9.7667915619874424e-16,1.0386620272791723e-12,1.2153260851119675e-17,3.3145068523388495e-18,8.8102409088686241e-20,8.6794225599287754e-12,2.1803866456054469e-15,2.7771612358871839e-14,4.3094895210412845e-11,1.1416742471644191e-14,5.5294387915074797e-14,1.8159040682232187e-14,4.8235672891436919e-14,4.5515564319897305e-15,6.8384498822188297e-17,4.4683367477607599e-21,1.5940647774726624e-16,3.986484826818455e-13,4.7999077794853818e-14,6.2419058572286054e-14,1.345114981828214e-13,3.7875848097040666e-14,3.1404454395926485e-07,1.3681256832538986e-12,2.2867048187890783e-11,1.3681080633337429e-12,6.5866941793380475e-14,6.0185711746116609e-23,3.4663107676533549e-23,6.4465280383752866e-22,6.3548500566076514e-19,5.205989716998012e-14,2.7309482462980451e-23
3.478331409912631e-10,0.24927519898325026,76.950000000000003,0.0,0.0,0.0,0.9957619454622374,9.4999020786276329,0.00010148279644032091,0.001165012738941116,0.001067780882780316,9.5609440952377407e-05,3.0891642271368421e-10,2.2922430020319443e-06,0.00064430331376023051,1.9678655214128244e-06,9.0308996591230847e-13,9.6278516277143714e-09,1.6992573617498155e-07,0.0011384677669844937,4.4626966607775989e-06,1.3117863836485546e-14,5.0174799798332855e-16,6.4804882201864451e-12,2.2199387487155895e-15,4.4891248080247426e-08,1.3257504022369343e-06,2.3217121979601032e-06,2.3226906129306313e-06,6.1467699958439196e-10,3.6348995544508465e-10,2.0660150570772196e-15,7.0013473903483274e-08,3.686814779552383e-11,1.0542948181462025e-11,3.1054863447231222e-14,1.0707237021367918e-10,1.9777157752019292e-12,2.9736280163967379e-14,1.2661610919559186e-05,1.0234721597207299e-15,3.3209049767610831e-16,1.4686464948311992e-08,1.4303669878094484e-09,1.9285112593559686e-10,2.3297790778347605e-08,3.0094800056767925e-08,2.9711104381700406e-14,1.3954444282121446e-12,2.2783420255456921e-12,2.185919656924433e-12,9.5392549536012835e-14,5.5251195400032511e-14,2.7331480474496867e-15,4.3017745325869987e-11,9.168705638103878e-15,1.1662050968470555e-15,1.0839963860880879e-12,1.4916814830594667e-17,4.082994168657076e-18,1.1036155550772081e-19,9.3430861674063161e-12,2.2746865601700789e-15,2.9249818512603933e-14,4.6460982073009292e-11,1.230885644359168e-14,5.9222235260391683e-14,1.9578233425082848e-14,5.2083250964863888e-14,4.8935802369103822e-15,7.2958584919811552e-17,4.8247590504571235e-21,1.718237847509632e-16,4.2972914536995784e-13,5.0576649306865076e-14,6.7009446067536864e-14,1.3854769162475536e-13,4.0068901923982153e-14,3.3296307780471738e-07,1.4061417268586784e-12,2.5698280679240347e-11,1.4061226867231508e-12,7.202788493337761e-14,6.4708328825545744e-23,3.7267844877107021e-23,7.6975272299311347e-22,7.7834264833497726e-19,5.6112287775179942e-14,2.9436246722305434e-23
3.5797316395523e-10,0.24927519091170688,76.950000000000003,0.0,0.0,0.0,0.99563869176872821,9.4998990625514548,0.00010443291802684799,0.0011988188717343123,0.0010984951842347515,9.8547856860697471e-05,3.1788041558372283e-10,2.2919731547891849e-06,0.00066306498180019322,2.0250818659946565e-06,9.3084511237071953e-13,1.0509365550773791e-08,1.8028312027574886e-07,0.0011716280973673484,4.7258834845907451e-06,1.3499270096202512e-14,5.2426314481348882e-16,6.9801714102210033e-12,2.4235027164716267e-15,4.7220615576384642e-08,1.3749224457660652e-06,2.4866138290814822e-06,2.4876618107553485e-06,6.5835023926413252e-10,3.8934544968531325e-10,2.1262502333244592e-15,7.4022813153690221e-08,3.8980042759674263e-11,1.1152269791925777e-11,3.6730356825056946e-14,1.1525675991135545e-10,2.1222063626828562e-12,3.520260839488456e-14,1.3030815201044063e-05,1.1017050323023113e-15,3.5747481974201753e-16,1.4741123890188542e-08,1.4336540069606597e-09,1.9286832412378028e-10,2.3681386958272291e-08,3.1290994388743862e-08,3.5171862561883606e-14,1.5279937423719672e-12,2.5608816683888168e-12,2.4541580662526545e-12,1.1023038346559753e-13,5.8439752981232016e-14,3.20787140369998e-15,4.481183786201384e-11,1.0615923677118107e-14,1.385150110632897e-15,1.1296162420081731e-12,1.8196078379681271e-17,4.9988926738582715e-18,1.3730219274969859e-19,1.0033605142037482e-11,2.3695700348813285e-15,3.0744262300066431e-14,4.9970008743512031e-11,1.323887005120905e-14,6.3317384512504079e-14,2.1057728025251951e-14,5.6098041026180547e-14,5.2509766702199192e-15,7.770721591941829e-17,5.1966711138040012e-21,1.8476668700841203e-16,4.6212520476798893e-13,5.3183078014386086e-14,7.1773366201745894e-14,1.4258340211789345e-13,4.2291268432262216e-14,3.5243246805880822e-07,1.4441521222052779e-12,2.8784243501104852e-11,1.4441315893045108e-12,7.8520978004373246e-14,6.943421980848571e-23,3.9989654800758241e-23,9.1427184653534345e-22,9.4724334522833654e-19,6.0337495570029667e-14,3.1653833528581746e-23
3.6811318691919686e-10,0.24927518286088737,76.950000000000003,0.0,0.0,0.0,0.99551545467986602,9.4998960471835527,0.00010738257006193345,0.0012326161484978795,0.0011291959487492976,0.00010148497362119961,3.2684205506314731e-10,2.2917033439015276e-06,0.00068182412057985126,2.0822831894436566e-06,9.5858798757854329e-13,1.1442867410473974e-08,1.9096433226041118e-07,0.0012047844800213419,4.9965638345890348e-06,1.3880576224494964e-14,5.4725013854025396e-16,7.5013725355998929e-12,2.6391048958033855e-15,4.9592349159950817e-08,1.4241525505825826e-06,2.6575239609741642e-06,2.6586440497713153e-06,7.0361537259678707e-10,4.1614451101093165e-10,2.1864782385243307e-15,7.8143133520908434e-08,4.1150412755717177e-11,1.1778773534500335e-11,4.321921065193594e-14,1.2379280669262653e-10,2.2727188940349334e-12,4.1459108121552261e-14,1.339998026678398e-05,1.1832993388323198e-15,3.8394981962606503e-16,1.4791435609167686e-08,1.4369124315803571e-09,1.9288265796660523e-10,2.4061256753467069e-08,3.2491043610435774e-08,4.1421785415084462e-14,1.6685345579564041e-12,2.868848233999881e-12,2.7461111916623904e-12,1.2684650163597446e-13,6.1717246352246972e-14,3.7468898692102182e-15,4.6616252252939544e-11,1.2240309190778804e-14,1.6370002740988855e-15,1.175503389864402e-12,2.2067367037801175e-17,6.0849253503255391e-18,1.6972161203822265e-19,1.0751069872111543e-11,2.4650000574288905e-15,3.2253734709824267e-14,5.3622829219611899e-11,1.420700989503325e-14,6.7582742413996525e-14,2.2597885148218926e-14,6.0281101226333073e-14,5.6240269776271456e-15,8.2632678305507297e-17,5.5841709600360054e-21,1.9823835177658508e-16,4.9584444039237693e-13,5.5816220034936884e-14,7.6711043069866827e-14,1.4661862985339624e-13,4.454082699878501e-14,3.7245250182938184e-07,1.4821569901739408e-12,3.2139721084571391e-11,1.4821348903970546e-12,8.5350025116039696e-14,7.436710363702591e-23,4.2830679319457535e-23,1.0805113682901019e-21,1.1458768478688892e-18,6.4736779747703346e-14,3.3962909790776376e-23
