Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204),C5H8(336),S(200),C7H8(273),S(400),S(399),S(388)
2.9443461449802355e-09,0.4906861614006834,76.950000000000003,0.0,0.0,0.0,0.97120360982893528,9.4997683991380146,0.00090312935672862517,0.0048891896762020114,0.005265870345396266,6.9578220301266389e-10,0.00022667810677538222,2.5625258894781635e-06,0.0061856443058804006,1.5285724990461093e-08,4.4338032710714247e-06,0.011073557616012416,2.1054825075123524e-12,8.9244565736202569e-05,7.0401127096648319e-07,4.5728882272642726e-07,8.0604413153550643e-06,0.00014684209590017384,0.00014677974253364079,1.9463892538565369e-08,1.1501305004984922e-08,2.9122283330188567e-14,2.8063520753735863e-08,8.4099152218272617e-16,4.822116747680081e-11,4.8365996050676361e-10,5.866425490199398e-10,5.9202160838890055e-10
3.0354597230159594e-09,0.49068617530610764,76.950000000000003,0.0,0.0,0.0,0.97032816261236621,9.4997615868590053,0.00093050498057928668,0.005031199308024161,0.0054238687417986721,7.1665807998532386e-10,0.00023331270442818164,2.5603719682056668e-06,0.0063738756713740642,1.5271946354457754e-08,4.5668641533554152e-06,0.011411490985042952,2.1671074679852921e-12,9.4736616994365303e-05,7.7076853551085075e-07,4.9992949892201255e-07,8.3015340457561232e-06,0.00015613286740295043,0.00015606438276410508,2.0695124458322061e-08,1.222893434911688e-08,2.9996259121068329e-14,3.1690617222200839e-08,9.0102154989227228e-16,5.2985148098554783e-11,5.5989412470045742e-10,6.8430591230700659e-10,6.9078137086309821e-10
3.1265733010516833e-09,0.49068619087306553,76.950000000000003,0.0,0.0,0.0,0.96945364607516382,9.4997547974555516,0.00095784670226520101,0.0051726703636384465,0.0055815732276653625,7.3749509061678788e-10,0.00023992211988630664,2.5582203445377262e-06,0.0065619164279021504,1.5258182366372073e-08,4.6996773066745141e-06,0.011749140162063562,2.2284985255401708e-12,0.00010038569995739834,8.4157205535204582e-07,5.4506701910577492e-07,8.5417133471203381e-06,0.0001656969153971305,0.0001656218372029278,2.1962534094655194e-08,1.2977946521382127e-08,3.0868607768686378e-14,3.565417543836628e-08,9.6411881434504901e-16,5.805026199111858e-11,6.4510882847513144e-10,7.9445453840480084e-10,8.022057072894536e-10
3.2176868790874072e-09,0.4906862080950164,76.950000000000003,0.0,0.0,0.0,0.9685800593716547,9.4997480308010402,0.00098515455940052614,0.0053136042111500015,0.0057389841184409046,7.582932766126436e-10,0.00024650641723759529,2.5560710164094471e-06,0.0067497667770975087,1.5244433012894187e-08,4.8322429968504734e-06,0.012086505450301729,2.2896562754520441e-12,0.00010619122747259819,9.1653547849446976e-07,5.9276387085996341e-07,8.7809815381949523e-06,0.00017553320386994904,0.00017545104447879334,2.3265980608299704e-08,1.3748258279445569e-08,3.173933101902374e-14,3.9973745408401375e-08,1.0303699059452258e-15,6.3425353186138651e-11,7.400177434004129e-10,9.1822848548512893e-10,9.2745720092638289e-10
3.308800457123131e-09,0.49068622696543795,76.950000000000003,0.0,0.0,0.0,0.96770740165557612,9.4997412867696358,0.0010124285895629958,0.0054540022164367716,0.0058961017299032211,7.7905267972266398e-10,0.00025306566046486565,2.5539239817542353e-06,0.00693742692040656,1.5230698280704957e-08,4.9645614899866886e-06,0.012423587152711591,2.350581312020498e-12,0.00011215261397901539,9.9577199509581829e-07,6.4308186380233692e-07,9.0193409339408159e-06,0.00018564069943985393,0.0001855509450523143,2.4605323403143192e-08,1.4539786524686631e-08,3.2608430619911346e-14,4.4669355727692184e-08,1.099861066067466e-15,6.9119230233719389e-11,8.4536405039313177e-10,1.0568321237946792e-09,1.0677647678880327e-09
3.399914035158855e-09,0.49068624747782635,76.950000000000003,0.0,0.0,0.0,0.96683567208008536,9.4997345652362775,0.0010396688302939092,0.0055938657431486485,0.0060529263781604432,7.997733417403935e-10,0.00025959991344588171,2.5517792385038187e-06,0.0071248970590892169,1.5216978156476121e-08,5.0966330524655696e-06,0.012760385571973761,2.4112742285693305e-12,0.00011826927550437047,1.0793943379151241e-06,6.9608213395399243e-07,9.2567938456448263e-06,0.00019601837135211082,0.00019592048121165473,2.5980422125646244e-08,1.5352448301856501e-08,3.3475908321012757e-14,4.9761507764480081e-08,1.1726781873983847e-15,7.5140666236732598e-11,9.619203952986206e-10,1.2115355517291017e-09,1.2244251850506303e-09
3.491027613194579e-09,0.49068626962569545,76.950000000000003,0.0,0.0,0.0,0.96596486979776297,9.4997278660766877,0.0010668753190981319,0.0057331961527066549,0.0062094583796477882,8.2045530450274363e-10,0.0002661092399533205,2.5496367845882556e-06,0.0073121773942187752,1.5203272626870332e-08,5.2284579509459564e-06,0.01309690101049508,2.4717356174462469e-12,0.00012454062966196999,1.1675147827650985e-06,7.5182514808624215e-07,9.4933425808551874e-06,0.00020666519147458367,0.00020655859706843945,2.739113666430073e-08,1.6186160798758033e-08,3.4341765873807183e-14,5.5271169880095022e-08,1.2489068142812939e-15,8.1498398885358534e-11,1.0904888219312198e-09,1.3836759851068665e-09,1.3988045935483868e-09
3.582141191230303e-09,0.49068629340257747,76.950000000000003,0.0,0.0,0.0,0.96509499396062293,9.499721189167353,0.0010940480934440876,0.0058719948043021416,0.0063656980511244262,8.4109860988957897e-10,0.00027259370365474098,2.5474966179359626e-06,0.0074992681266818299,1.518958167854133e-08,5.3600364523604811e-06,0.0134331337704084,2.5319660700225731e-12,0.00013096609564762336,1.260245148968722e-06,8.1037070804661079e-07,9.7289894432957749e-06,0.00021758013429353402,0.00021746423855378971,2.8837327149104911e-08,1.7040841345935451e-08,3.5206005031572197e-14,6.1219771685600609e-08,1.328632143064181e-15,8.8201130491916319e-11,1.2319006840152031e-09,1.5746591198561064e-09,1.5923399780250027e-09
3.6732547692660268e-09,0.4906863188020224,76.950000000000003,0.0,0.0,0.0,0.96422604372011711,9.4997145343855145,0.0011211871907637568,0.0060102630548959984,0.0065216457096703819,8.6170329982331127e-10,0.0002790533681125524,2.5453587364737278e-06,0.0076861694571781873,1.5175905298134007e-08,5.4913688239129928e-06,0.013769084153572381,2.5919661766929569e-12,0.00013754509423655992,1.357696799820044e-06,8.7177795506402673e-07,9.9637367328832883e-06,0.00022876217690931654,0.00022863635341435952,3.0318853951038539e-08,1.7916407416364105e-08,3.6068627549366766e-14,6.7629198334668349e-08,1.4119390224509074e-15,9.5257528026071334e-11,1.3870165373822977e-09,1.7859604683259322e-09,1.8065406218055652e-09
3.764368347301751e-09,0.4906863458175985,76.950000000000003,0.0,0.0,0.0,0.96335801822714429,9.499707901609197,0.0011482926484526711,0.0061480022592179185,0.0066773016726834151,8.8226941626849519e-10,0.00028548829678398538,2.5432231381267305e-06,0.0078728815862207768,1.516224347228454e-08,5.6224553330759581e-06,0.014104752461571288,2.6517365268751063e-12,0.0001442770477803463,1.4599806430491476e-06,9.3610537403327594e-07,1.0197586745781601e-05,0.00024021029903203544,0.0002400738912084337,3.1835577681546323e-08,1.8812776625145122e-08,3.6929635184014203e-14,7.4521784852523131e-08,1.498911953855588e-15,1.0267622315041108e-10,1.5567260137003911e-09,2.0191266694326005e-09,2.0429895381531168e-09
3.855481925337475e-09,0.4906863744428917,76.950000000000003,0.0,0.0,0.0,0.96249091663205455,9.4997012907171605,0.001175364503869909,0.0062852137697656458,0.0068326662578759396,9.027970012314185e-10,0.00029189855302106358,2.5410898208185545e-06,0.0080594047141355572,1.5148596187620487e-08,5.7532962475878723e-06,0.014440138995714761,2.7112777090095184e-12,0.0001511613802038045,1.5672071312912603e-06,1.0034107977787904e-06,1.0430541774402366e-05,0.00025192348297725393,0.00025177580330217677,3.3387359192041207e-08,1.9729866729211808e-08,3.7789029694085175e-14,8.1920310500810303e-08,1.5896350917601274e-15,1.1046581225632962e-10,1.7419476769349608e-09,2.2757767728497465e-09,2.3033448777734745e-09
3.9465955033731985e-09,0.4906864046715056,76.950000000000003,0.0,0.0,0.0,0.96162473808465787,9.4996947015889326,0.0012024027943380949,0.0064218989368042797,0.0069877397832719358,9.2328609675970402e-10,0.00029828420007057513,2.5389587824712133e-06,0.0082457390410614392,1.5134963430760889e-08,5.8838918354507077e-06,0.014775244057037619,2.7705903105592214e-12,0.00015819751700193023,1.6794862625599628e-06,1.0737514112978365e-06,1.0662604107370426e-05,0.0002639007136617366,0.00026374104286601023,3.4974059573424949e-08,2.0667595627046242e-08,3.8646812839880886e-14,8.9847993178221025e-08,1.6841922440748969e-15,1.1863485650020449e-10,1.9436288636778308e-09,2.5576034974503045e-09,2.5893413127305459e-09
4.037709081408922e-09,0.49068643649706184,76.950000000000003,0.0,0.0,0.0,0.96075948173423042,9.4996881341047761,0.001229407557143392,0.0065580591083655914,0.0071425225672038664,9.4373674494189983e-10,0.00030464530107404756,2.5368300210051618e-06,0.0084318847669501967,1.5121345188316393e-08,6.0142423649273028e-06,0.015110067946299661,2.8296749180095354e-12,0.00016538488523681194,1.7969275807244626e-06,1.1471837559831796e-06,1.0893776029513555e-05,0.00027614097859916695,0.00027596856487105713,3.6595540155617381e-08,2.162588135840107e-08,3.9502986383416043e-14,9.8328483856705915e-08,1.7826668725025007e-15,1.2719188183989197e-10,2.1627455084142934e-09,2.866374464206483e-09,2.9027913969334683e-09
4.128822659444646e-09,0.4906864699131995,76.950000000000003,0.0,0.0,0.0,0.95989514672952059,9.4996815881457106,0.0012563788295355031,0.0066936956302473434,0.007297014928309622,9.6414898790708258e-10,0.00031098191906772107,2.5347035343393159e-06,0.0086178420915663818,1.5107741446889331e-08,6.1443481045388423e-06,0.015444610963985457,2.8885321168678283e-12,0.00017272291353455065,1.9196401759908938e-06,1.2237637338252905e-06,1.1124059821879432e-05,0.00028864326789583545,0.00028845732608564752,3.8251662507093978e-08,2.2604642104026133e-08,4.0357552088402186e-14,1.0738586105311417e-07,1.8851420929046321e-15,1.3614537907155466e-10,2.4003019547385814e-09,3.203933403753629e-09,3.2455869033567424e-09
4.21993623748037e-09,0.4906865049135755,76.950000000000003,0.0,0.0,0.0,0.95903173221875648,9.4996750635934877,0.0012833166487276641,0.0068288098460126748,0.007451217185529462,9.8452286782445604e-10,0.00031729411698252477,2.5325793203910705e-06,0.0088036112144872503,1.5094152193073859e-08,6.2742093230622875e-06,0.015778873410304151,2.9471624916632961e-12,0.0001802110320821796,2.047732685387605e-06,1.3035466115941713e-06,1.1353457761744356e-05,0.00030140657424633575,0.00030120628507191897,3.994228843443592e-08,2.3603796185402494e-08,4.121051172023085e-14,1.170446253361037e-07,1.9917006756719603e-15,1.4550380386680734e-10,2.6573307534696192e-09,3.5722013388230476e-09,3.6197001381541701e-09
4.311049815516094e-09,0.49068654149186425,76.950000000000003,0.0,0.0,0.0,0.95816923734965243,9.4996685603305941,0.001310221051896644,0.0069634030969894676,0.0076051296581029553,1.0048584269029479e-09,0.00032358195764405323,2.5304573770763177e-06,0.0089891923351026783,1.508057741345603e-08,6.4038262895278196e-06,0.016112855585189254,3.0055666259467379e-12,0.00018784867262458589,2.181313293254411e-06,1.3865870250008581e-06,1.1581972122603459e-05,0.0003144298929292772,0.00031421440218251851,4.1667279981893667e-08,2.4623262064484498e-08,4.2061867045956813e-14,1.2732969386816572e-07,2.1024250460970525e-15,1.5527557681016407e-10,2.9348924485642319e-09,3.9731777417473768e-09,4.0271852318263338e-09
4.402163393551818e-09,0.49068657964175766,76.950000000000003,0.0,0.0,0.0,0.95730766126941602,9.4996620782402506,0.0013370920761827396,0.0070974767222697598,0.007758752665565959,1.0251557073908167e-09,0.00032984550377254408,2.5283377023094628e-06,0.0091745856526150773,1.5067017094613932e-08,6.5331992732163176e-06,0.016446557788298476,3.0637451022903578e-12,0.00019563526846143125,2.3204897317357614e-06,1.4729389828386845e-06,1.1809605174161632e-05,0.00032771222180299624,0.00032748063955738627,4.3426499430961336e-08,2.5662958343448176e-08,4.2911619834281461e-14,1.3826639498260298e-07,2.2173972847502886e-15,1.6546908343678754e-10,3.2340753516736939e-09,4.4089416672406356e-09,4.4701794076001898e-09
4.584390549623265e-09,0.49068666063121313,76.950000000000003,0.0,0.0,0.0,0.95558726206187827,9.4996491771137386,0.0013907341364851019,0.0073640704409264224,0.0080651315647671685,1.0656356017819816e-09,0.00034229996278445482,2.5241051500697408e-06,0.0095448096742026759,1.5039939785529939e-08,6.7912143706240207e-06,0.017113123476439826,3.1794274065527847e-12,0.00021165306697249796,2.6160587711394367e-06,1.6557904570461825e-06,1.2262236409270758e-05,0.00035504991442892128,0.00035478333257752927,4.7047072343657659e-08,2.7802717209376959e-08,4.4606324881665857e-14,1.621980319421708e-07,2.4604119676957339e-15,1.8715466486317039e-10,3.9017954155811e-09,5.3935527779598246e-09,5.4716667548932148e-09
4.748394990087568e-09,0.49068673883368474,76.950000000000003,0.0,0.0,0.0,0.95404203646765506,9.4996376373533078,0.0014388982068224301,0.0076022410558094439,0.0083398858149133243,1.101937018579832e-09,0.00035342651564375822,2.5203035905353032e-06,0.0098773710015769168,1.5015619528398874e-08,7.0225962436626791e-06,0.017712078092805592,3.2827755545560637e-12,0.00022657285932592064,2.9022801754121221e-06,1.8322113915040396e-06,1.2666613135213932e-05,0.00038052965182578448,0.00038022815227149628,5.0421270639462824e-08,2.9796874435723418e-08,4.6126096523138111e-14,1.8622741121037927e-07,2.6944692794528334e-15,2.0819742477056354e-10,4.5881659148218642e-09,6.4212012205476202e-09,6.5176318659766165e-09
4.912399430551871e-09,0.49068682203084585,76.950000000000003,0.0,0.0,0.0,0.95249977446425083,9.4996261644088076,0.0014869547055179671,0.0078387488067466066,0.0086137071807454689,1.1381150715446375e-09,0.0003644753248236072,2.516509348594798e-06,0.010209326936317225,1.4991345915089645e-08,7.2531918115511155e-06,0.018310130248267473,3.3854015862497716e-12,0.00024196652424624557,3.2082869062973822e-06,2.0201734546014961e-06,1.3068169544409859e-05,0.00040683311438671993,0.00040649322218672308,5.3904236338700669e-08,3.1855318642260739e-08,4.7640703523780372e-14,2.1278021309797668e-07,2.9435504859430696e-15,2.3073541575955657e-10,5.3627577330175274e-09,7.5976466226812389e-09,7.7158116033116496e-09
5.076403871016174e-09,0.49068691018653365,76.950000000000003,0.0,0.0,0.0,0.95096047106071335,9.4996147576250909,0.0015349038478549275,0.0080736014224081134,0.0088865975361126504,1.1741700084382242e-09,0.00037544675229631464,2.5127224120335934e-06,0.010540678633383873,1.4967118867050644e-08,7.4830026534681182e-06,0.018907281680431171,3.487308863786455e-12,0.00025783081254980534,3.5346909734069485e-06,2.2199694957673609e-06,1.3466918736842899e-05,0.00043395455033334819,0.00043357255375181644,5.7495174792856497e-08,3.3977580156015627e-08,4.9150156256017841e-14,2.4201831759993811e-07,3.2081218670693883e-15,2.5481628002891537e-10,6.2328887223313879e-09,8.9380320377905642e-09,9.0818337313693075e-09
5.2404083114804765e-09,0.4906870032647639,76.950000000000003,0.0,0.0,0.0,0.94942412126129205,9.4996034163543861,0.001582745848733527,0.0083068066079536526,0.0091585587577349657,1.2101020774038965e-09,0.00038634115892676591,2.5089427686228292e-06,0.010871427245763406,1.4942938305654844e-08,7.7120303510241638e-06,0.019503534123992187,3.5885007390324247e-12,0.00027416249112901029,3.8820996800594543e-06,2.4318861067266858e-06,1.3862873772686585e-05,0.00046188823462499492,0.00046146017692653469,6.119329381333324e-08,3.6163190757935317e-08,5.0654465108247406e-14,2.7410750035207501e-07,3.4886461149834685e-15,2.8048729495936576e-10,7.2061471063621884e-09,1.0458417935865861e-08,1.0632291726278877e-08
5.404412751944779e-09,0.4906871012297308,76.950000000000003,0.0,0.0,0.0,0.9478907200655603,9.4995921399562011,0.0016304809226709671,0.0085383720450249567,0.0094295927251477566,1.2459115269591247e-09,0.00039715890447216908,2.5051704061197427e-06,0.011201573924467346,1.4918804152201606e-08,7.9402764882147629e-06,0.020098889310732573,3.6889805535654112e-12,0.00029095834289432352,4.2511156332345257e-06,2.6562036963836826e-06,1.4256047672299168e-05,0.0004906284688773212,0.00049015014015304256,6.4997803665008529e-08,3.8411683679079167e-08,5.2153640484531436e-14,3.0921733594579141e-07,3.7855823416741181e-15,3.0779537387673953e-10,8.2903858860017456e-09,1.2175799591016615e-08,1.2384765017562015e-08
5.568417192409082e-09,0.49068720404580574,76.950000000000003,0.0,0.0,0.0,0.94636026246853877,9.4995809277972469,0.0016781092838014204,0.0087683053917391399,0.0096997013206460772,1.2815986059882543e-09,0.00040790034758183738,2.5014053122680056e-06,0.011531119818530975,1.489471632791849e-08,8.1677426513739976e-06,0.020693348969517633,3.7887516386725149e-12,0.000308215166716272,4.6423367536505114e-06,2.8931965650304506e-06,1.4646453416228862e-05,0.00052016958128092152,0.00051963651030935659,6.8907917060081636e-08,4.0722593596981773e-08,5.3647692804292826e-14,3.4752110239478057e-07,4.0993860866501397e-15,3.3678706682482018e-10,9.4937170728313633e-09,1.4108123685487281e-08,1.4357838498309579e-08
5.732421632873385e-09,0.49068731167753576,76.950000000000003,0.0,0.0,0.0,0.94483274346081525,9.4995697792513774,0.0017256311458760305,0.0089966142826827626,0.0099688864292294867,1.3171635637352395e-09,0.00041856584579700142,2.4976474747980135e-06,0.011860066075012148,1.487067475396342e-08,8.3944304291282728e-06,0.021286914826292865,3.8878173153485406e-12,0.00032592977736749457,5.0563562859609971e-06,3.1431329779010344e-06,1.5034103945199308e-05,0.00055050592651991696,0.00054991337266487689,7.2922849152196301e-08,4.3095456632178801e-08,5.5136632502010841e-14,3.8919568671820732e-07,4.4305093247138545e-15,3.675085613474963e-10,1.0824505778883671e-08,1.6274304159884505e-08,1.6571121330065296e-08
5.896426073337688e-09,0.4906874240896439,76.950000000000003,0.0,0.0,0.0,0.9433081580286663,9.4995586936995196,0.0017730467222629072,0.0092233063289066369,0.010237149938547196,1.352606649796463e-09,0.00042915575555065906,2.4938968814272214e-06,0.012188413838990128,1.4846679351426503e-08,8.6203414123504651e-06,0.021879588604080822,3.9861808942945439e-12,0.00034409900546482889,5.4937628090713582e-06,3.406275238059134e-06,1.5419012160089419e-05,0.00058163188569053739,0.00058097483083797453,7.7041817530838427e-08,4.5529810344895481e-08,5.6620470026919891e-14,4.3442149165873822e-07,4.7794004738264119e-15,4.0000568328030485e-10,1.2291364178920966e-08,1.8694237301817531e-08,1.9045265033646631e-08
6.060430513801991e-09,0.49068754124702607,76.950000000000003,0.0,0.0,0.0,0.9417865011541765,9.4995476705295694,0.0018203562259471401,0.0094483891179213634,0.010504493738843488,1.387928114113569e-09,0.00043967043216745929,2.4901535198604643e-06,0.012516164253564502,1.4822730041331642e-08,8.8454771941142126e-06,0.022471372022978175,4.083845675916721e-12,0.0003627196974114398,5.9551402465713869e-06,3.6828797586343857e-06,1.5801190921926753e-05,0.00061354186621967216,0.00061281500675550225,8.1264042215988835e-08,4.8025193731886097e-08,5.8099215842710086e-14,4.8338234350792893e-07,5.1465044030618685e-15,4.3432389755106336e-10,1.3903145372560567e-08,2.1388816097509174e-08,2.1801980887105394e-08
